miRNA,SRR11356236,SRR11356237,SRR11356238
hsa-miR-185-5p,27.78,109.63,103.07
hsa-miR-186-5p,83.85,280.76,400.03
hsa-miR-188-5p,0.89,0.72,2.35
hsa-miR-18a-3p,2.79,3.26,6.12
hsa-miR-18a-5p,0.0,0.0,0.47
hsa-miR-1908-5p,0.0,25.33,34.36
hsa-miR-1909-3p,0.0,0.0,0.47
hsa-miR-190b-5p,1.27,0.0,1.41
hsa-miR-191-3p,0.0,0.0,0.47
hsa-miR-191-5p,91.33,298.49,277.67
hsa-miR-1910-3p,0.0,0.0,1.41
hsa-miR-1910-5p,0.0,0.0,2.35
hsa-miR-1913,0.0,0.0,0.47
hsa-miR-192-5p,73.83,134.59,161.89
hsa-miR-193a-3p,0.25,5.43,2.35
hsa-miR-193a-5p,42.88,984.11,994.43
hsa-miR-193b-3p,0.51,5.43,0.0
hsa-miR-193b-5p,24.99,74.53,54.12
hsa-miR-194-5p,7.99,45.59,25.41
hsa-miR-195-3p,0.76,3.26,8.0
hsa-miR-195-5p,2.16,0.0,0.47
hsa-miR-196a-5p,0.0,2.17,5.65
hsa-miR-196b-5p,8.25,32.56,21.18
hsa-miR-197-3p,2.66,13.02,28.24
hsa-miR-197-5p,0.0,0.0,0.47
hsa-miR-199a-3p,33.74,1187.44,1734.72
hsa-miR-199a-5p,5.07,29.31,16.47
hsa-miR-199b-3p,190.53,46.67,455.09
hsa-miR-199b-5p,6.22,15.92,33.41
hsa-miR-19a-3p,3.17,0.0,2.35
hsa-miR-19b-3p,3.55,1.45,16.0
hsa-miR-200a-3p,0.63,68.74,85.18
hsa-miR-200a-5p,1.27,10.49,31.53
hsa-miR-200b-3p,4.44,72.36,76.71
hsa-miR-200b-5p,0.0,3.62,3.76
hsa-miR-200c-3p,0.0,7.96,0.94
hsa-miR-203a-3p,1.52,10.85,3.76
hsa-miR-204-3p,0.0,213.46,237.19
hsa-miR-204-5p,0.0,5.07,8.0
hsa-miR-205-5p,0.0,0.0,1.41
hsa-miR-206,6.09,5.07,12.24
hsa-miR-208b-3p,0.0,8.68,6.12
hsa-miR-20a-5p,473.15,60.42,110.6
hsa-miR-20b-5p,0.0,0.0,1.88
hsa-miR-21-3p,1.9,7.6,8.94
hsa-miR-21-5p,8969.17,21646.38,49974.19
hsa-miR-210-3p,0.0,1.09,2.82
hsa-miR-2110,15.22,95.88,68.24
hsa-miR-2116-3p,0.38,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.94
hsa-miR-214-3p,2.16,35.82,7.06
hsa-miR-214-5p,1.01,0.36,1.41
hsa-miR-215-5p,30.7,17.37,30.12
hsa-miR-216a-3p,59.62,204.42,242.84
hsa-miR-216a-5p,10.4,3.62,3.29
hsa-miR-216b-5p,1.9,1.45,4.24
hsa-miR-217-3p,0.0,0.0,1.88
hsa-miR-217-5p,218.05,91.54,111.54
hsa-miR-218-5p,18.65,197.55,138.36
hsa-miR-219a-1-3p,0.0,12.3,9.88
hsa-miR-22-3p,120.89,456.96,628.75
hsa-miR-22-5p,7.86,67.3,45.65
hsa-miR-221-3p,54.04,1120.15,1490.0
hsa-miR-221-5p,8.88,21.35,10.82
hsa-miR-222-3p,51.37,659.57,671.58
hsa-miR-222-5p,1.01,0.0,4.71
hsa-miR-223-3p,0.89,37.27,43.77
hsa-miR-223-5p,1.14,10.13,7.53
hsa-miR-224-5p,34.25,9.05,36.24
hsa-miR-2355-3p,0.89,5.43,3.76
hsa-miR-23a-3p,391.59,1424.06,2154.05
hsa-miR-23a-5p,0.0,5.79,10.82
hsa-miR-23b-3p,10.02,60.42,58.83
hsa-miR-23b-5p,6.34,19.54,18.82
hsa-miR-23c,0.13,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.47
hsa-miR-24-2-5p,5.33,44.14,35.77
hsa-miR-24-3p,291.88,2080.74,2397.83
hsa-miR-25-3p,441.18,2154.54,2272.64
hsa-miR-25-5p,0.76,4.7,4.24
hsa-miR-2682-3p,0.0,0.0,0.47
hsa-miR-2682-5p,8.12,24.6,8.94
hsa-miR-26a-5p,208.79,709.14,699.35
hsa-miR-26b-3p,0.38,0.0,2.82
hsa-miR-26b-5p,71.54,97.69,125.19
hsa-miR-27a-3p,54.42,449.36,596.75
hsa-miR-27a-5p,4.31,11.94,12.24
hsa-miR-27b-3p,223.64,2815.2,3401.67
hsa-miR-27b-5p,1.4,3.62,1.88
hsa-miR-28-3p,157.8,562.61,574.16
hsa-miR-28-5p,11.8,1.81,4.24
hsa-miR-296-5p,0.0,0.0,1.88
hsa-miR-299-3p,0.0,0.0,1.41
hsa-miR-299-5p,1.14,0.0,0.0
hsa-miR-29a-3p,40.21,132.06,130.36
hsa-miR-29a-5p,0.0,0.0,3.76
hsa-miR-29b-3p,0.13,7.6,6.59
hsa-miR-29c-3p,0.0,0.0,0.94
hsa-miR-29c-5p,0.0,0.0,2.82
hsa-miR-301a-5p,0.25,0.0,1.41
hsa-miR-3064-5p,0.38,0.0,0.47
hsa-miR-3085-3p,0.0,2.89,0.0
hsa-miR-30a-3p,314.21,428.01,449.92
hsa-miR-30a-5p,463.51,2214.97,3601.69
hsa-miR-30b-3p,0.0,0.0,0.94
hsa-miR-30b-5p,1.4,60.78,48.47
hsa-miR-30c-1-3p,1.01,0.0,0.94
hsa-miR-30c-2-3p,3.42,7.24,12.71
hsa-miR-30c-5p,15.98,127.36,138.83
hsa-miR-30d-3p,0.51,5.07,0.0
hsa-miR-30d-5p,157.93,1352.42,1879.67
hsa-miR-30e-3p,25.75,13.39,24.94
hsa-miR-30e-5p,16.87,20.62,32.47
hsa-miR-31-5p,0.0,3.26,5.65
hsa-miR-3115,0.0,0.0,0.47
hsa-miR-3117-3p,1.4,0.0,0.0
hsa-miR-3121-3p,0.38,0.0,1.41
hsa-miR-3127-5p,1.01,0.0,0.94
hsa-miR-3129-3p,0.0,0.0,0.94
hsa-miR-3129-5p,0.76,0.0,0.94
hsa-miR-3131,0.76,7.6,3.76
hsa-miR-3138,0.0,0.0,0.94
hsa-miR-3143,0.0,0.0,0.94
hsa-miR-3146,0.0,1.09,0.0
hsa-miR-3158-3p,1.78,9.77,0.0
hsa-miR-3160-3p,0.0,3.62,0.47
hsa-miR-3162-5p,0.0,0.0,3.29
hsa-miR-3164,0.0,0.0,3.29
hsa-miR-3170,0.76,0.0,0.0
hsa-miR-3174,0.89,1.09,0.47
hsa-miR-3175,0.0,0.0,1.88
hsa-miR-3176,1.01,1.81,2.35
hsa-miR-3177-3p,0.63,4.34,4.24
hsa-miR-3178,0.0,0.0,0.47
hsa-miR-3180,1.01,0.72,1.41
hsa-miR-3180-3p,0.13,11.22,9.88
hsa-miR-3182,0.25,0.0,0.94
hsa-miR-3187-3p,3.3,8.68,6.12
hsa-miR-3190-3p,0.0,1.81,0.0
hsa-miR-3191-3p,0.0,0.0,0.94
hsa-miR-3197,0.0,6.87,1.41
hsa-miR-3199,0.0,0.0,0.47
hsa-miR-32-3p,1.27,0.0,0.0
hsa-miR-32-5p,0.63,1.45,5.18
hsa-miR-3200-3p,0.0,0.0,0.94
hsa-miR-320a-3p,99.07,14437.8,10051.12
hsa-miR-320b,95.77,3180.62,2256.64
hsa-miR-320c,89.56,2682.05,1831.67
hsa-miR-320d,0.76,519.55,3194.6
hsa-miR-320e,13.32,49.57,11.77
hsa-miR-323a-3p,39.7,236.62,402.38
hsa-miR-323b-3p,5.84,50.65,70.59
hsa-miR-324-3p,1.27,0.36,7.53
hsa-miR-324-5p,2.16,2.17,1.41
hsa-miR-326,0.0,12.3,8.47
hsa-miR-328-3p,8.63,4.7,16.0
hsa-miR-329-3p,1.65,1.45,10.82
hsa-miR-330-3p,7.74,10.85,10.35
hsa-miR-330-5p,1.01,6.87,8.94
hsa-miR-331-3p,0.0,0.0,0.94
hsa-miR-331-5p,3.81,32.56,43.3
hsa-miR-335-3p,0.38,6.87,6.12
hsa-miR-335-5p,26.0,18.81,19.3
hsa-miR-337-3p,0.0,14.11,4.24
hsa-miR-338-5p,0.0,0.36,0.0
hsa-miR-339-3p,2.54,13.39,22.12
hsa-miR-339-5p,3.81,7.24,10.82
hsa-miR-33a-3p,0.0,0.0,2.35
hsa-miR-340-3p,1.4,0.0,2.82
hsa-miR-340-5p,19.15,20.98,43.3
hsa-miR-342-3p,2.41,6.87,9.88
hsa-miR-342-5p,3.3,6.87,6.12
hsa-miR-345-5p,0.0,15.2,16.47
hsa-miR-34a-3p,0.0,0.0,0.47
hsa-miR-34a-5p,10.27,18.81,20.71
hsa-miR-34c-3p,0.0,0.0,0.94
hsa-miR-34c-5p,0.51,32.2,58.83
hsa-miR-3605-5p,0.51,13.02,14.12
hsa-miR-361-3p,43.26,90.09,85.65
hsa-miR-361-5p,7.23,179.45,195.78
hsa-miR-3613-5p,0.51,0.0,0.0
hsa-miR-3614-5p,0.0,5.79,8.94
hsa-miR-3615,0.25,8.68,5.18
hsa-miR-362-3p,0.0,0.0,1.41
hsa-miR-362-5p,0.89,0.0,1.88
hsa-miR-3620-5p,0.0,0.0,0.47
hsa-miR-363-3p,0.0,32.92,25.41
hsa-miR-3652,0.0,3.26,0.0
hsa-miR-365a-3p,0.13,4.7,1.41
hsa-miR-365a-5p,0.0,1.45,1.41
hsa-miR-365b-3p,0.0,4.34,6.59
hsa-miR-365b-5p,0.25,6.15,6.59
hsa-miR-3661,0.0,0.0,0.94
hsa-miR-3665,0.0,2.53,0.0
hsa-miR-3677-3p,0.0,1.09,0.94
hsa-miR-3678-5p,0.0,3.26,0.0
hsa-miR-3679-5p,4.57,83.58,85.65
hsa-miR-3681-5p,0.0,0.0,0.47
hsa-miR-3682-3p,0.0,0.0,3.29
hsa-miR-369-3p,5.2,6.51,17.41
hsa-miR-369-5p,0.0,10.13,1.88
hsa-miR-3691-5p,0.0,0.0,0.94
hsa-miR-370-3p,21.44,47.03,55.06
hsa-miR-370-5p,1.4,3.26,0.47
hsa-miR-374a-3p,0.38,7.24,11.29
hsa-miR-374a-5p,0.76,1.81,1.41
hsa-miR-375-3p,1.78,2.17,8.47
hsa-miR-376a-3p,0.0,0.0,1.41
hsa-miR-376b-3p,0.0,0.0,1.88
hsa-miR-376c-3p,0.13,2.89,4.71
hsa-miR-377-5p,0.0,0.0,1.41
hsa-miR-378a-3p,736.74,830.7,951.13
hsa-miR-378c,41.61,9.77,7.53
hsa-miR-378d,4.69,10.49,8.94
hsa-miR-378f,0.13,0.0,0.0
hsa-miR-379-3p,0.89,0.0,1.41
hsa-miR-379-5p,224.9,391.11,295.08
hsa-miR-380-5p,1.65,0.0,0.0
hsa-miR-381-3p,59.87,98.41,82.36
hsa-miR-382-3p,1.14,25.69,56.95
hsa-miR-382-5p,29.3,188.5,196.25
hsa-miR-3911,0.0,23.52,2.82
hsa-miR-3913-5p,0.76,7.24,1.88
hsa-miR-3917,0.0,2.17,0.0
hsa-miR-3922-3p,0.0,0.0,1.41
hsa-miR-3928-3p,0.0,0.0,2.82
hsa-miR-3929,0.0,2.53,0.0
hsa-miR-3934-5p,54.16,33.65,38.12
hsa-miR-3940-3p,0.0,0.0,0.94
hsa-miR-3940-5p,0.89,0.0,0.0
hsa-miR-3941,0.0,0.0,3.29
hsa-miR-3944-3p,0.0,0.0,2.82
hsa-miR-409-3p,210.19,965.29,991.61
hsa-miR-409-5p,5.33,28.58,40.47
hsa-miR-410-3p,3.04,4.7,8.0
hsa-miR-410-5p,0.25,0.0,0.0
hsa-miR-411-3p,1.01,0.0,0.0
hsa-miR-411-5p,5.96,30.75,24.94
hsa-miR-412-5p,36.03,308.98,247.08
hsa-miR-421,4.95,14.83,17.88
hsa-miR-423-3p,40.47,161.73,206.13
hsa-miR-423-5p,215.77,14058.63,12847.1
hsa-miR-424-3p,6.98,97.33,74.83
hsa-miR-424-5p,15.1,55.72,74.36
hsa-miR-425-3p,1.65,0.72,6.59
hsa-miR-425-5p,14.97,77.06,79.06
hsa-miR-4284,0.0,2.53,0.47
hsa-miR-4286,0.0,0.0,1.41
hsa-miR-429,0.0,7.24,12.71
hsa-miR-4306,0.0,1.45,0.47
hsa-miR-431-3p,4.19,2.53,4.71
hsa-miR-431-5p,3.55,12.3,9.41
hsa-miR-432-5p,399.2,379.53,513.92
hsa-miR-433-3p,2.28,108.9,141.19
hsa-miR-4426,0.0,0.0,1.88
hsa-miR-4429,0.63,16.64,9.88
hsa-miR-4436b-5p,0.0,0.0,0.94
hsa-miR-4442,0.13,0.0,0.0
hsa-miR-4443,0.0,3.26,0.0
hsa-miR-4444,0.0,0.0,2.35
hsa-miR-4466,0.25,0.0,4.24
hsa-miR-4467,0.76,0.0,0.0
hsa-miR-4471,0.51,0.0,0.0
hsa-miR-4473,0.0,0.0,0.94
hsa-miR-4488,1.65,11.58,7.53
hsa-miR-4489,0.0,4.7,1.88
hsa-miR-4497,0.13,3.62,0.47
hsa-miR-4498,0.0,0.0,0.47
hsa-miR-4508,0.0,2.17,7.53
hsa-miR-450a-1-3p,0.0,0.0,0.94
hsa-miR-450a-2-3p,0.38,0.0,0.0
hsa-miR-450a-5p,1.52,8.32,3.29
hsa-miR-450b-5p,8.25,133.87,190.13
hsa-miR-4516,0.13,0.72,1.41
hsa-miR-451a,8.25,19.18,184.01
hsa-miR-452-3p,1.14,2.53,6.59
hsa-miR-452-5p,3.55,6.87,27.3
hsa-miR-4525,0.0,0.0,1.41
hsa-miR-4529-3p,0.0,0.36,2.35
hsa-miR-454-3p,0.0,0.36,0.94
hsa-miR-455-3p,1.27,0.0,3.29
hsa-miR-455-5p,17.38,24.6,17.88
hsa-miR-4645-3p,0.0,0.0,1.41
hsa-miR-4647,0.0,0.0,1.41
hsa-miR-4654,0.0,0.0,0.94
hsa-miR-4655-5p,0.0,0.0,0.94
hsa-miR-4658,0.51,2.89,8.47
hsa-miR-4660,1.14,0.0,0.47
hsa-miR-4661-5p,0.0,5.43,0.0
hsa-miR-4664-3p,0.0,3.62,0.0
hsa-miR-4665-5p,0.0,0.72,0.0
hsa-miR-4667-5p,0.0,0.0,0.47
hsa-miR-4677-3p,1.9,2.17,1.88
hsa-miR-4683,0.0,0.0,1.41
hsa-miR-4684-3p,1.27,14.83,10.35
hsa-miR-4687-3p,0.0,1.09,1.41
hsa-miR-4688,0.0,0.0,0.47
hsa-miR-4697-5p,0.0,3.26,0.0
hsa-miR-4700-5p,1.01,0.0,0.0
hsa-miR-4706,0.0,0.0,0.47
hsa-miR-4709-5p,0.0,0.0,1.41
hsa-miR-4721,0.0,0.0,1.88
hsa-miR-4738-3p,0.0,1.45,0.0
hsa-miR-4741,1.01,17.73,6.59
hsa-miR-4743-5p,0.25,0.0,0.47
hsa-miR-4745-5p,1.9,9.41,3.76
hsa-miR-4746-5p,2.16,0.0,0.0
hsa-miR-4748,0.0,0.0,0.47
hsa-miR-4755-3p,0.0,1.09,0.0
hsa-miR-4763-3p,0.0,0.0,0.47
hsa-miR-4767,0.0,0.0,0.94
hsa-miR-4785,0.25,0.0,1.41
hsa-miR-483-5p,0.38,7.96,13.65
hsa-miR-484,2.92,31.12,37.18
hsa-miR-485-5p,8.75,114.69,130.36
hsa-miR-486-5p,80.04,17.73,325.2
hsa-miR-487a-3p,0.0,0.0,2.35
hsa-miR-487a-5p,0.0,0.0,0.94
hsa-miR-487b-3p,0.0,15.56,8.47
hsa-miR-493-3p,39.7,108.54,89.42
hsa-miR-493-5p,76.62,54.63,104.48
hsa-miR-494-3p,19.53,50.65,37.18
hsa-miR-495-3p,15.1,187.41,153.89
hsa-miR-497-5p,0.76,1.09,1.41
hsa-miR-4999-5p,0.0,0.0,1.41
hsa-miR-499a-5p,0.25,26.77,7.53
hsa-miR-5001-5p,0.89,1.09,0.94
hsa-miR-5009-5p,0.0,0.0,0.47
hsa-miR-500a-3p,3.17,48.12,47.53
hsa-miR-501-3p,12.56,72.0,101.65
hsa-miR-502-3p,0.38,11.94,9.88
hsa-miR-503-5p,25.37,380.26,368.97
hsa-miR-504-5p,0.0,0.0,1.88
hsa-miR-505-3p,0.76,4.7,16.47
hsa-miR-505-5p,0.0,10.13,2.82
hsa-miR-509-3-5p,0.0,1.45,0.0
hsa-miR-5094,0.0,0.0,0.94
hsa-miR-5187-5p,0.0,0.0,1.41
hsa-miR-532-3p,5.33,13.39,12.71
hsa-miR-532-5p,290.11,585.04,463.56
hsa-miR-539-3p,0.0,0.0,0.94
hsa-miR-539-5p,0.0,7.6,0.0
hsa-miR-541-3p,0.0,2.89,2.35
hsa-miR-541-5p,5.2,5.07,9.41
hsa-miR-542-3p,25.62,13.75,12.71
hsa-miR-543,2.54,86.83,128.48
hsa-miR-548ae-5p,0.76,0.0,0.0
hsa-miR-548ah-3p,0.25,0.0,0.0
hsa-miR-548am-3p,0.13,0.0,0.0
hsa-miR-548ar-3p,0.0,0.0,0.47
hsa-miR-548bc,2.03,3.62,0.0
hsa-miR-548d-5p,0.0,0.0,0.47
hsa-miR-548e-3p,4.57,3.26,1.41
hsa-miR-548f-3p,0.63,0.0,0.0
hsa-miR-548h-5p,0.0,1.09,0.0
hsa-miR-548k,0.63,0.0,0.47
hsa-miR-548l,2.16,0.0,0.0
hsa-miR-548n,1.27,0.0,0.47
hsa-miR-548o-3p,22.33,20.98,11.29
hsa-miR-548t-5p,0.0,0.72,0.0
hsa-miR-548u,1.4,7.96,3.29
hsa-miR-548w,0.0,0.0,0.47
hsa-miR-550a-5p,0.38,0.0,3.76
hsa-miR-551a,0.25,3.26,0.94
hsa-miR-561-5p,0.0,0.0,0.47
hsa-miR-5699-3p,0.13,0.72,2.35
hsa-miR-570-5p,0.0,0.0,0.94
hsa-miR-5706,0.0,0.0,0.47
hsa-miR-574-3p,3.04,33.65,25.88
hsa-miR-574-5p,17.0,306.81,438.62
hsa-miR-576-3p,48.71,110.35,100.71
hsa-miR-582-3p,6.09,26.41,28.24
hsa-miR-582-5p,0.0,0.0,0.47
hsa-miR-584-5p,91.21,755.81,623.11
hsa-miR-589-5p,66.47,426.57,380.74
hsa-miR-603,0.0,0.36,0.0
hsa-miR-615-3p,0.0,0.0,1.41
hsa-miR-616-3p,0.89,1.45,0.0
hsa-miR-619-5p,0.0,2.89,0.0
hsa-miR-624-5p,0.63,0.0,0.0
hsa-miR-625-3p,1.4,3.26,1.88
hsa-miR-627-5p,1.01,0.0,0.0
hsa-miR-628-3p,0.13,0.0,0.0
hsa-miR-628-5p,0.38,0.0,0.0
hsa-miR-629-3p,0.0,1.09,0.0
hsa-miR-629-5p,12.56,461.3,446.15
hsa-miR-632,0.0,4.34,0.0
hsa-miR-651-5p,1.27,3.98,10.82
hsa-miR-6511a-5p,0.0,0.0,4.24
hsa-miR-6511b-5p,0.0,1.45,2.35
hsa-miR-6514-5p,0.63,0.0,0.0
hsa-miR-6515-5p,0.0,0.0,1.41
hsa-miR-652-3p,16.11,16.28,26.83
hsa-miR-6529-5p,11.16,547.41,536.04
hsa-miR-654-3p,8.75,0.36,11.29
hsa-miR-654-5p,13.45,15.2,13.18
hsa-miR-656-3p,0.0,52.46,42.36
hsa-miR-660-3p,0.0,0.0,2.82
hsa-miR-660-5p,61.9,44.86,103.54
hsa-miR-663a,0.76,14.83,16.0
hsa-miR-663b,0.0,0.36,0.94
hsa-miR-664a-3p,0.0,4.34,2.35
hsa-miR-664a-5p,5.58,59.34,54.12
hsa-miR-665,4.31,81.41,79.54
hsa-miR-671-3p,0.89,0.0,0.0
hsa-miR-671-5p,1.9,39.44,51.77
hsa-miR-6724-5p,1.01,0.0,0.0
hsa-miR-6728-5p,0.51,0.0,0.0
hsa-miR-6734-5p,0.0,0.0,0.47
hsa-miR-6735-5p,0.0,0.0,1.88
hsa-miR-6741-5p,0.0,0.0,0.94
hsa-miR-6745,0.0,2.17,0.0
hsa-miR-6747-3p,0.0,1.45,0.0
hsa-miR-6754-5p,0.0,0.0,1.41
hsa-miR-6755-5p,1.52,0.0,0.0
hsa-miR-6757-5p,0.0,0.0,0.47
hsa-miR-676-3p,0.38,0.0,2.35
hsa-miR-6761-5p,0.0,0.0,0.47
