miRNA,SRR17183717,SRR17183718,SRR17183719,SRR17183720,SRR17183721,SRR17183722
hsa-let-7a-3p,81.99,146.13,33.05,101.09,111.88,20.49
hsa-let-7a-5p,8887.51,12652.96,17057.15,13681.6,13442.7,16195.75
hsa-let-7b-3p,5.55,10.04,0.47,11.95,7.16,0.76
hsa-let-7b-5p,1226.14,503.76,519.51,2785.03,727.55,885.76
hsa-let-7c-3p,4.01,0.7,0.0,3.68,3.58,0.0
hsa-let-7c-5p,305.46,310.94,305.37,1260.41,319.95,418.97
hsa-let-7d-3p,563.44,556.51,233.69,509.58,556.84,188.23
hsa-let-7d-5p,943.18,1619.58,3641.67,1457.07,1989.09,2496.38
hsa-let-7e-3p,2.47,3.03,2.33,8.27,3.07,3.04
hsa-let-7e-5p,254.6,200.99,426.87,663.06,228.53,387.1
hsa-let-7f-1-3p,3.39,2.8,0.47,3.68,3.24,1.52
hsa-let-7f-2-3p,12.64,20.78,6.98,8.27,12.11,8.35
hsa-let-7f-5p,5165.94,7663.95,17869.46,7928.2,8362.61,14631.43
hsa-let-7g-3p,2.77,0.93,1.4,0.0,0.68,0.0
hsa-let-7g-5p,6906.51,9834.45,15683.44,9311.3,11026.05,14053.83
hsa-let-7i-3p,12.95,16.81,35.38,13.78,14.84,31.88
hsa-let-7i-5p,3566.53,5218.01,8928.91,4647.84,5508.16,6296.75
hsa-miR-1-3p,49.01,27.55,110.79,198.96,54.75,73.62
hsa-miR-100-3p,0.0,0.0,0.47,0.0,0.0,0.0
hsa-miR-100-5p,971.85,883.56,236.48,1752.07,1183.43,299.05
hsa-miR-101-2-5p,0.0,0.0,0.47,0.0,0.0,0.0
hsa-miR-101-3p,38278.79,15285.66,5216.95,16765.3,9776.28,5067.15
hsa-miR-101-5p,11.4,8.87,8.38,1.38,4.6,3.8
hsa-miR-10396a-3p,0.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.31,0.0,0.0,0.92,0.0,0.0
hsa-miR-10397-3p,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,5.24,5.84,4.19,2.76,4.09,6.07
hsa-miR-10399-5p,1.23,1.4,0.47,0.0,0.68,0.0
hsa-miR-103a-1-5p,0.0,0.0,1.4,0.0,0.0,0.0
hsa-miR-103a-2-5p,0.0,1.17,0.93,0.0,3.41,0.0
hsa-miR-103a-3p,526.77,26163.56,22257.81,364.38,322.16,561.67
hsa-miR-10401-3p,3.08,4.9,1.86,0.92,4.78,1.52
hsa-miR-10527-5p,0.0,0.47,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,76.44,107.61,33.52,36.3,86.3,47.06
hsa-miR-106a-5p,411.49,211.96,234.15,484.77,246.78,294.5
hsa-miR-106b-3p,3000.62,2420.5,960.81,2704.15,2261.97,1051.23
hsa-miR-106b-5p,2263.64,1631.49,2756.74,1782.4,1624.12,2353.69
hsa-miR-107,304.22,377.23,1038.55,5221.29,8523.1,1861.09
hsa-miR-10a-3p,16.34,9.8,3.72,55.14,18.42,7.59
hsa-miR-10a-5p,1273.3,758.9,322.13,2944.01,1043.24,525.23
hsa-miR-10b-3p,24.35,14.24,6.05,63.41,19.61,7.59
hsa-miR-10b-5p,4448.99,2033.0,783.45,12574.2,3263.42,1602.27
hsa-miR-11400,0.0,17.27,0.0,0.0,21.66,0.0
hsa-miR-11401,1.23,3.5,0.47,2.76,2.22,0.76
hsa-miR-1179,0.31,0.0,1.4,0.0,2.05,0.0
hsa-miR-1180-3p,708.62,514.96,79.14,361.63,503.97,117.65
hsa-miR-1180-5p,0.0,0.0,0.47,0.0,0.0,0.0
hsa-miR-1185-1-3p,45.62,186.28,150.82,107.52,162.19,141.93
hsa-miR-1185-2-3p,8.94,9.8,19.09,16.08,10.4,4.55
hsa-miR-1185-5p,3.7,14.47,28.86,9.19,15.86,10.63
hsa-miR-1193,0.31,0.47,0.47,0.46,0.34,0.0
hsa-miR-1197,18.49,189.32,136.86,73.52,151.96,106.26
hsa-miR-12114,0.0,0.0,0.47,0.0,0.0,0.0
hsa-miR-12136,0.62,0.23,1.86,0.46,1.19,3.8
hsa-miR-122-3p,26.82,49.02,71.22,274.78,43.66,63.0
hsa-miR-122-5p,1460.7,32291.27,4847.8,49856.61,1590.86,24.29
hsa-miR-1226-3p,5.55,4.2,1.4,4.59,5.46,0.0
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.34,0.0
hsa-miR-1229-3p,0.0,1.4,1.4,0.92,1.02,2.28
hsa-miR-1229-5p,0.0,0.0,0.47,0.0,0.0,0.0
hsa-miR-122b-5p,9.25,5.6,0.47,20.22,7.33,1.52
hsa-miR-1234-3p,0.0,1.4,0.0,0.46,0.34,0.76
hsa-miR-1236-5p,0.92,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.46,0.68,0.0
hsa-miR-1238-5p,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-124-3p,3.7,2.8,2.79,2.3,1.02,4.55
hsa-miR-1246,54.25,10.27,13.97,39.52,22.68,21.25
hsa-miR-1247-5p,0.92,0.47,0.93,0.46,1.02,0.0
hsa-miR-1248,0.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,0.0,2.1,2.33,3.68,0.0,3.8
hsa-miR-1250-5p,0.92,3.27,5.12,3.22,2.56,0.76
hsa-miR-1252-5p,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-1255a,0.0,0.93,0.93,0.0,0.68,0.76
hsa-miR-1255b-5p,12.64,9.1,4.19,9.19,10.74,0.76
hsa-miR-1256,1.54,0.0,0.0,1.38,0.51,0.76
hsa-miR-1258,0.0,0.0,0.0,0.46,0.0,0.0
hsa-miR-125a-3p,9.86,3.5,1.86,38.14,11.77,6.83
hsa-miR-125a-5p,1080.04,825.66,503.21,2753.78,1093.04,674.76
hsa-miR-125b-1-3p,1.54,1.4,0.0,7.35,2.73,0.0
hsa-miR-125b-2-3p,0.31,2.1,1.86,4.59,3.58,0.76
hsa-miR-125b-5p,499.64,863.25,379.85,2971.12,656.78,547.25
hsa-miR-126-3p,9861.52,6268.47,12489.12,13851.15,7477.81,11470.92
hsa-miR-126-5p,5082.72,3680.59,6493.84,6811.62,5096.63,5814.02
hsa-miR-1260a,0.0,0.0,0.47,0.0,0.0,0.0
hsa-miR-1260b,5.55,3.5,3.26,2.3,6.48,3.04
hsa-miR-1264,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-1268a,0.31,0.0,0.0,0.0,0.0,9.87
hsa-miR-1268b,51.78,0.47,5.12,6.43,0.68,0.76
hsa-miR-1269a,0.31,0.0,0.0,0.92,1.02,1.52
hsa-miR-127-3p,1084.97,2756.65,1990.05,2314.04,3173.37,1480.07
hsa-miR-127-5p,32.67,44.82,68.43,42.27,43.15,56.93
hsa-miR-1270,13.56,12.14,9.78,16.54,13.98,15.18
hsa-miR-1271-5p,23.12,26.61,41.43,22.97,37.01,40.23
hsa-miR-1273c,0.92,4.9,3.26,0.46,3.92,0.76
hsa-miR-1273h-3p,1.54,8.64,9.78,4.59,11.09,0.76
hsa-miR-1273h-5p,0.62,5.6,8.84,1.84,5.63,18.22
hsa-miR-1276,0.0,0.0,0.0,0.92,0.85,0.0
hsa-miR-1277-3p,20.96,50.42,98.22,21.6,37.69,72.11
hsa-miR-1278,1.54,3.73,2.33,1.84,0.85,1.52
hsa-miR-128-1-5p,0.0,2.1,2.33,2.3,2.22,1.52
