miRNA,SRR22891202,SRR22891203,SRR22891204,SRR22891205
hsa-miR-451a,191.33,365.41,293.79,404.22
hsa-miR-4521,0.0,0.08,0.0,0.0
hsa-miR-4525,0.0,0.0,0.0,0.09
hsa-miR-454-3p,0.61,0.31,0.73,0.18
hsa-miR-454-5p,0.14,0.0,0.0,0.0
hsa-miR-455-3p,4.0,2.64,2.93,5.67
hsa-miR-455-5p,0.81,0.85,2.49,0.71
hsa-miR-4636,0.41,0.23,0.0,0.09
hsa-miR-4638-3p,0.07,0.0,0.0,0.0
hsa-miR-4645-3p,0.0,0.0,0.29,0.0
hsa-miR-4647,0.0,0.0,0.0,0.09
hsa-miR-4650-3p,0.0,0.31,0.15,0.09
hsa-miR-4659a-3p,0.07,0.0,0.0,0.0
hsa-miR-4667-3p,0.0,0.0,0.0,0.09
hsa-miR-4677-5p,0.0,0.0,0.15,0.0
hsa-miR-4684-3p,0.14,0.0,0.0,0.0
hsa-miR-4685-3p,0.27,0.0,0.0,0.0
hsa-miR-4686,0.07,0.0,0.0,0.0
hsa-miR-4707-3p,0.14,0.0,0.0,0.0
hsa-miR-4709-3p,0.0,0.0,0.0,0.09
hsa-miR-4717-3p,0.0,0.0,0.0,0.09
hsa-miR-4724-3p,0.0,0.0,0.15,0.0
hsa-miR-4725-3p,0.41,0.93,0.44,1.06
hsa-miR-4728-3p,0.0,0.08,0.0,0.0
hsa-miR-4732-3p,0.68,0.0,0.15,0.0
hsa-miR-4775,0.27,0.23,0.0,0.0
hsa-miR-4782-3p,0.0,0.0,0.15,0.0
hsa-miR-4791,0.07,0.16,0.0,0.18
hsa-miR-4793-5p,0.14,0.0,0.0,0.0
hsa-miR-4799-5p,0.07,0.0,0.0,0.0
hsa-miR-4800-3p,0.0,0.08,0.0,0.09
hsa-miR-4800-5p,0.0,0.0,0.15,0.09
hsa-miR-483-3p,0.07,0.16,0.44,0.27
hsa-miR-484,4.54,2.64,1.76,3.1
hsa-miR-485-3p,0.07,0.16,0.0,0.0
hsa-miR-485-5p,6.1,1.01,1.03,0.35
hsa-miR-486-3p,0.07,0.0,0.29,0.0
hsa-miR-486-5p,3.05,0.16,0.29,0.0
hsa-miR-487a-3p,0.2,0.08,0.29,0.0
hsa-miR-487a-5p,3.25,0.16,0.59,0.35
hsa-miR-487b-3p,21.22,3.41,2.49,1.42
hsa-miR-487b-5p,0.34,0.08,0.0,0.0
hsa-miR-489-3p,0.0,0.08,0.0,0.09
hsa-miR-490-3p,0.07,0.0,0.0,0.0
hsa-miR-490-5p,4.95,0.0,0.29,0.0
hsa-miR-491-5p,0.14,0.31,0.59,1.06
hsa-miR-493-3p,36.75,2.02,3.96,1.95
hsa-miR-493-5p,43.39,6.59,1.91,1.24
hsa-miR-494-3p,0.61,0.0,0.0,0.0
hsa-miR-494-5p,3.86,0.16,0.44,0.09
hsa-miR-495-3p,5.83,0.31,0.0,0.18
hsa-miR-495-5p,2.31,0.08,0.15,0.18
hsa-miR-496,7.32,0.78,0.15,0.27
hsa-miR-497-5p,3.25,1.86,3.52,2.83
hsa-miR-499a-5p,0.34,0.0,1.17,0.0
hsa-miR-5000-5p,0.07,0.0,0.0,0.0
hsa-miR-5001-3p,0.0,0.0,0.0,0.09
hsa-miR-500a-3p,0.0,0.0,0.15,0.0
hsa-miR-500a-5p,0.0,0.16,0.0,0.0
hsa-miR-500b-5p,0.07,0.0,0.15,0.0
hsa-miR-501-3p,0.07,0.0,0.0,0.0
hsa-miR-501-5p,0.07,0.23,0.29,0.09
hsa-miR-5010-3p,0.07,0.0,0.0,0.0
hsa-miR-502-3p,0.0,0.0,0.0,0.09
hsa-miR-503-5p,2.51,1.55,0.44,0.44
hsa-miR-505-3p,0.34,0.7,1.03,1.24
hsa-miR-505-5p,0.34,0.39,0.59,0.62
hsa-miR-506-5p,0.0,2.33,4.55,3.37
hsa-miR-5094,0.14,0.0,0.0,0.0
hsa-miR-5189-3p,0.07,0.0,0.0,0.0
hsa-miR-5191,0.0,0.0,0.0,0.09
hsa-miR-532-3p,0.68,0.16,0.15,0.35
hsa-miR-532-5p,6.51,9.22,5.28,2.04
hsa-miR-539-5p,0.2,0.0,0.0,0.0
hsa-miR-541-5p,0.07,0.0,0.0,0.0
hsa-miR-542-3p,0.07,0.0,0.15,0.0
hsa-miR-542-5p,13.29,3.49,7.63,8.86
hsa-miR-543,0.75,0.0,0.15,0.0
hsa-miR-548ae-5p,0.0,0.0,0.29,0.0
hsa-miR-548aw,0.0,0.08,0.0,0.09
hsa-miR-548d-5p,0.0,0.08,0.0,0.0
hsa-miR-548h-5p,0.14,0.16,0.15,0.09
hsa-miR-548k,0.68,0.7,0.15,0.0
hsa-miR-548l,0.07,0.0,0.0,0.09
hsa-miR-548n,0.0,0.0,0.0,0.09
hsa-miR-548o-3p,0.0,0.0,0.0,0.09
hsa-miR-548o-5p,0.07,0.0,0.0,0.0
hsa-miR-548q,0.07,0.0,0.0,0.0
hsa-miR-548w,0.2,0.0,0.15,0.0
hsa-miR-550a-5p,0.14,0.0,0.0,0.09
hsa-miR-552-5p,0.0,0.08,0.0,0.0
hsa-miR-5581-3p,0.0,0.08,0.0,0.09
hsa-miR-5582-3p,0.07,0.0,0.0,0.0
hsa-miR-5588-3p,0.07,0.0,0.0,0.0
hsa-miR-5588-5p,0.07,0.0,0.0,0.0
hsa-miR-561-5p,0.07,0.0,0.0,0.0
hsa-miR-5699-3p,0.0,0.0,0.0,0.09
hsa-miR-5703,0.07,0.08,0.0,0.0
hsa-miR-574-3p,8.95,14.73,4.99,9.03
hsa-miR-574-5p,14.17,29.53,15.25,16.83
hsa-miR-576-5p,1.63,0.31,0.0,0.18
hsa-miR-582-5p,1.9,0.31,0.44,0.35
hsa-miR-584-3p,0.0,0.31,0.0,0.0
hsa-miR-584-5p,1.02,1.4,0.29,0.18
hsa-miR-585-3p,0.2,0.08,0.0,0.09
hsa-miR-589-3p,0.0,0.08,0.0,0.09
hsa-miR-589-5p,0.61,0.54,0.29,0.62
hsa-miR-590-3p,4.0,2.25,2.64,1.95
hsa-miR-598-3p,0.95,1.01,1.76,1.33
hsa-miR-6075,0.0,0.7,0.0,0.35
hsa-miR-6084,0.0,0.0,0.15,0.09
hsa-miR-6125,0.0,0.0,0.73,0.0
hsa-miR-615-3p,3.12,0.0,0.0,0.0
hsa-miR-616-3p,0.07,0.0,0.0,0.0
hsa-miR-619-5p,0.61,0.54,1.32,0.8
hsa-miR-622,0.0,0.08,0.0,0.0
hsa-miR-624-5p,0.07,0.0,0.0,0.18
hsa-miR-625-3p,0.0,0.0,0.0,0.09
hsa-miR-625-5p,1.02,0.78,0.44,0.97
hsa-miR-626,0.0,0.23,3.23,0.35
hsa-miR-628-3p,1.42,0.54,0.29,0.35
hsa-miR-628-5p,0.07,0.08,0.0,0.0
hsa-miR-629-3p,0.07,0.16,0.0,0.0
hsa-miR-629-5p,0.14,0.08,0.0,0.18
hsa-miR-641,0.27,0.23,0.0,0.09
hsa-miR-642a-5p,0.0,0.08,0.0,0.0
hsa-miR-6505-5p,0.0,0.0,0.0,0.09
hsa-miR-6509-5p,0.0,0.08,0.0,0.09
hsa-miR-651-5p,0.27,0.23,0.15,0.18
hsa-miR-6511b-3p,0.07,0.0,0.0,0.0
hsa-miR-6513-5p,0.0,0.0,0.15,0.0
hsa-miR-6516-3p,0.0,0.16,0.0,1.15
hsa-miR-6516-5p,0.07,0.31,0.0,0.44
hsa-miR-652-3p,5.02,2.64,1.32,2.3
hsa-miR-652-5p,0.0,0.0,0.15,0.0
hsa-miR-6529-5p,0.14,0.23,0.0,0.18
hsa-miR-654-3p,6.78,2.02,0.88,0.44
hsa-miR-654-5p,1.63,1.78,0.29,1.33
hsa-miR-655-3p,0.2,0.0,0.0,0.0
hsa-miR-655-5p,0.0,0.0,0.0,0.09
hsa-miR-656-3p,1.02,0.16,0.15,0.0
hsa-miR-656-5p,0.34,0.0,0.0,0.0
hsa-miR-660-3p,0.07,0.0,0.0,0.0
hsa-miR-660-5p,2.98,1.4,2.79,0.89
hsa-miR-663a,0.41,0.78,0.0,0.8
hsa-miR-663b,4.75,1.78,0.88,1.59
hsa-miR-664a-3p,0.07,0.31,0.15,0.0
hsa-miR-664a-5p,0.07,0.54,0.0,0.18
hsa-miR-664b-3p,0.0,0.16,0.0,0.0
hsa-miR-665,0.34,0.0,0.0,0.09
hsa-miR-668-3p,0.27,0.39,0.0,0.0
hsa-miR-671-3p,0.07,0.0,0.0,0.09
hsa-miR-671-5p,3.53,2.48,1.91,3.81
hsa-miR-6724-5p,0.07,0.0,0.0,0.0
hsa-miR-6736-5p,0.0,0.08,0.0,0.0
hsa-miR-6740-5p,0.14,0.0,0.0,0.0
hsa-miR-6745,0.07,0.0,0.0,0.0
hsa-miR-6746-5p,0.0,0.16,0.0,0.0
hsa-miR-675-3p,0.27,0.0,0.0,0.0
hsa-miR-6750-5p,0.0,0.0,0.0,0.09
hsa-miR-6764-5p,0.07,0.0,0.15,0.0
hsa-miR-6767-5p,0.0,0.08,0.0,0.0
hsa-miR-6773-5p,0.0,0.0,0.15,0.0
hsa-miR-6775-3p,0.0,0.0,0.15,0.0
hsa-miR-6779-5p,0.0,0.0,0.0,0.09
hsa-miR-6787-3p,0.0,0.0,0.0,0.09
hsa-miR-6789-3p,0.0,0.0,0.0,0.09
hsa-miR-6791-5p,0.0,0.08,0.0,0.0
hsa-miR-6793-5p,0.0,0.16,0.0,0.0
hsa-miR-6801-5p,0.0,0.08,0.0,0.0
hsa-miR-6802-5p,0.0,0.08,0.0,0.0
hsa-miR-6804-5p,0.07,0.0,0.0,0.0
hsa-miR-6812-5p,0.0,0.0,0.0,0.09
hsa-miR-6818-3p,0.07,0.47,0.0,0.09
hsa-miR-6819-3p,0.0,0.0,0.0,0.09
hsa-miR-6827-5p,0.07,0.0,0.0,0.09
hsa-miR-6839-5p,0.14,0.0,0.0,0.0
hsa-miR-6847-5p,0.14,0.0,0.0,0.0
hsa-miR-6875-5p,0.0,0.0,0.15,0.0
hsa-miR-6876-5p,0.07,0.0,0.0,0.09
hsa-miR-6882-5p,0.0,0.08,0.0,0.0
hsa-miR-6892-5p,0.0,0.08,0.0,0.0
hsa-miR-6894-3p,0.0,0.08,0.0,0.0
hsa-miR-7-1-3p,2.37,0.78,0.15,0.53
hsa-miR-7-5p,100.95,25.89,17.89,10.45
hsa-miR-708-3p,0.0,0.16,0.29,0.09
hsa-miR-708-5p,0.34,1.71,1.17,1.33
hsa-miR-7108-3p,0.0,1.94,0.15,1.15
hsa-miR-7110-3p,1.56,4.96,6.31,9.3
hsa-miR-7161-3p,0.07,0.0,0.0,0.0
hsa-miR-744-3p,0.54,0.16,0.29,0.27
hsa-miR-744-5p,1.22,1.47,1.61,1.77
hsa-miR-758-3p,0.68,0.0,0.0,0.0
hsa-miR-758-5p,0.27,0.0,0.0,0.0
hsa-miR-760,0.07,0.08,0.0,0.18
hsa-miR-766-3p,0.14,0.08,0.0,0.18
hsa-miR-767-3p,0.61,0.0,0.0,0.0
hsa-miR-767-5p,0.88,0.08,0.59,0.27
hsa-miR-769-3p,0.41,0.54,0.59,1.06
hsa-miR-769-5p,0.2,0.16,0.0,0.09
hsa-miR-770-5p,1.02,0.0,0.0,0.35
hsa-miR-7704,3.39,8.68,4.69,6.11
hsa-miR-7705,0.0,0.08,0.0,0.0
hsa-miR-7847-3p,0.07,0.0,0.0,0.0
hsa-miR-7851-3p,0.0,0.16,0.44,0.18
hsa-miR-802,0.0,0.39,0.29,0.71
hsa-miR-8485,0.27,0.08,0.29,0.09
hsa-miR-873-5p,0.07,0.0,0.0,0.0
hsa-miR-874-3p,0.14,0.85,0.44,0.89
hsa-miR-877-3p,0.0,0.08,0.0,0.0
hsa-miR-877-5p,0.0,0.08,0.0,0.0
hsa-miR-885-3p,0.0,0.08,0.0,0.0
hsa-miR-885-5p,0.0,0.78,1.32,1.51
hsa-miR-887-3p,1.49,0.23,0.73,0.62
hsa-miR-887-5p,0.14,0.08,0.0,0.0
hsa-miR-889-3p,14.51,1.32,2.64,0.62
hsa-miR-889-5p,0.07,0.0,0.0,0.0
hsa-miR-9-3p,0.07,0.62,0.44,0.18
hsa-miR-9-5p,0.27,7.75,13.49,11.07
hsa-miR-92a-1-5p,0.07,0.0,0.0,0.0
hsa-miR-92a-3p,102.92,166.86,79.35,64.74
hsa-miR-92b-3p,5.56,17.98,3.52,4.87
hsa-miR-92b-5p,0.2,0.16,0.0,0.09
hsa-miR-93-3p,0.0,0.08,0.15,0.18
hsa-miR-93-5p,30.85,23.56,29.34,32.95
hsa-miR-933,0.07,0.0,0.0,0.0
hsa-miR-940,0.14,0.54,0.0,0.62
hsa-miR-941,1.42,2.33,0.44,0.53
hsa-miR-942-3p,0.0,0.16,0.0,0.0
hsa-miR-942-5p,0.34,0.08,0.29,0.0
hsa-miR-943,0.0,0.0,0.0,0.18
hsa-miR-95-3p,0.0,0.08,0.15,0.09
hsa-miR-96-5p,1.15,0.0,0.29,0.27
hsa-miR-98-5p,56.95,24.57,24.2,13.91
hsa-miR-9901,0.54,60.3,1.17,13.73
hsa-miR-9902,0.0,0.0,0.15,0.0
hsa-miR-9985,0.07,0.62,0.0,0.0
hsa-miR-99a-3p,0.14,0.31,0.29,0.35
hsa-miR-99a-5p,41.9,64.25,100.77,76.61
hsa-miR-99b-3p,6.98,3.8,6.16,3.37
hsa-miR-99b-5p,35.39,145.47,35.5,29.32
hsa-mir-1181-5p,0.0,0.08,0.0,0.0
hsa-mir-12114-5p,0.0,0.0,0.0,0.09
hsa-mir-12121-5p,0.14,0.0,0.0,0.0
hsa-mir-12136-5p,0.0,2.09,1.91,1.33
hsa-mir-1231-5p,0.07,0.16,0.0,0.18
hsa-mir-1234-3p,0.0,0.0,0.15,0.0
hsa-mir-1248-5p,0.0,1.47,0.44,1.15
hsa-mir-1256-5p,0.14,0.0,0.0,0.0
hsa-mir-1268a-5p,0.2,0.0,0.73,0.18
hsa-mir-1268b-5p,0.07,0.0,0.15,0.09
hsa-mir-1273c-5p,0.14,0.08,0.44,0.0
hsa-mir-1284-5p,0.07,0.0,0.0,0.0
hsa-mir-1285-2-3p,0.2,0.0,0.0,0.0
hsa-mir-1291-5p,0.2,0.93,0.0,0.71
hsa-mir-1303-3p,1.22,0.16,1.61,0.62
hsa-mir-153-1-3p,0.0,0.0,0.15,0.0
hsa-mir-1843-5p,0.34,0.23,0.0,0.89
hsa-mir-2110-5p,0.0,0.0,0.0,0.09
hsa-mir-3135a-5p,0.0,0.16,0.0,0.0
hsa-mir-3135b-5p,0.0,0.08,0.0,0.35
hsa-mir-3159-5p,9.02,0.62,10.27,3.63
hsa-mir-3163-5p,0.0,0.0,0.0,0.27
hsa-mir-3164-5p,0.07,0.0,0.0,0.0
hsa-mir-320e-3p,0.0,0.0,0.0,0.09
hsa-mir-3648-1-5p,1.97,4.88,1.91,9.21
hsa-mir-3648-2-5p,3.59,6.59,3.08,5.85
hsa-mir-3651-3p,0.0,0.62,0.15,0.09
hsa-mir-3652-5p,0.0,0.23,0.15,0.18
hsa-mir-3658-5p,0.0,0.08,0.0,0.0
hsa-mir-3908-5p,0.0,0.0,0.15,0.0
hsa-mir-3909-3p,0.0,0.08,0.0,0.0
hsa-mir-3916-5p,0.0,0.0,0.0,0.09
hsa-mir-3917-3p,0.07,0.0,0.0,0.0
hsa-mir-3929-3p,7.05,0.47,9.83,3.1
hsa-mir-3960-3p,0.34,1.4,0.0,1.15
hsa-mir-3976-5p,0.0,0.0,0.15,0.0
hsa-mir-421-3p,0.07,0.0,0.29,0.09
hsa-mir-4262-3p,0.0,0.0,0.29,0.0
hsa-mir-4270-5p,0.0,0.0,0.15,0.0
hsa-mir-4274-3p,0.07,0.0,0.0,0.0
hsa-mir-4430-5p,0.0,0.0,0.0,0.09
hsa-mir-4449-3p,0.0,0.08,0.29,0.0
hsa-mir-4472-2-5p,0.14,0.0,0.0,0.0
hsa-mir-4503-5p,0.0,0.0,0.15,0.0
hsa-mir-4521-5p,0.0,0.16,0.0,0.0
hsa-mir-4523-5p,0.07,0.0,0.0,0.0
hsa-mir-4672-3p,0.0,0.08,0.0,0.0
hsa-mir-4721-3p,0.0,0.08,0.0,0.0
hsa-mir-4741-3p,0.2,0.08,0.15,0.0
hsa-mir-4794-5p,0.07,0.0,0.0,0.0
hsa-mir-496-3p,0.07,0.0,0.0,0.0
hsa-mir-543-3p,4.88,0.93,0.29,1.06
hsa-mir-553-5p,0.0,0.0,0.15,0.0
hsa-mir-558-3p,0.0,0.0,0.15,0.0
hsa-mir-5684-5p,0.0,0.08,0.0,0.0
hsa-mir-5695-3p,0.0,0.08,0.0,0.0
hsa-mir-578-3p,0.0,0.08,0.0,0.0
hsa-mir-6070-5p,0.14,0.0,0.0,0.0
hsa-mir-6089-1-3p,0.0,0.7,0.0,0.0
hsa-mir-6089-2-3p,0.0,0.54,0.29,1.24
hsa-mir-612-5p,0.07,0.0,0.0,0.18
hsa-mir-6127-5p,0.0,0.0,0.15,0.0
hsa-mir-617-5p,0.07,0.0,0.0,0.0
hsa-mir-622-3p,0.0,0.08,0.0,0.0
hsa-mir-641-5p,0.07,0.23,0.0,0.0
hsa-mir-663a-5p,1.7,7.83,0.73,1.24
hsa-mir-663b-3p,0.14,0.08,0.0,0.18
hsa-mir-665-3p,0.07,0.0,0.0,0.0
hsa-mir-760-3p,0.0,0.08,0.15,0.0
hsa-mir-770-5p,0.07,0.0,0.0,0.0
hsa-mir-7845-5p,0.07,0.0,0.0,0.0
hsa-mir-7851-3p,0.2,0.54,0.73,1.06
hsa-mir-7975-3p,0.14,0.0,0.0,0.0
hsa-mir-8065-3p,0.0,0.16,0.29,0.0
hsa-mir-8078-3p,0.14,0.0,0.0,0.0
hsa-mir-8086-5p,0.41,0.08,0.29,0.18
hsa-mir-8485-3p,0.0,0.16,0.0,0.09
hsa-mir-935-3p,0.0,0.0,0.0,0.09
hsa-mir-940-3p,0.0,0.08,0.15,0.0
hsa-mir-9902-1-5p,0.0,0.0,0.0,0.09
