miRNA,SRR11892876,SRR11892877,SRR11892878,SRR11892879,SRR11892880,SRR11892881,SRR11892882,SRR11892883,SRR11892884,SRR11892885,SRR11892886,SRR11892887,SRR11892888,SRR11892889,SRR11892890,SRR11892891,SRR11892892
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,12.71,168.47,893.98,473.66,259.29,0.0,253.96,0.0,271.9,207.96,26.45,270.44,408.17,219.33,137.23,0.0,126.88
hsa-miR-146b-3p,0.0,0.0,8.14,4.32,4.62,28.68,5.41,2.9,5.86,7.94,6.35,15.33,0.74,4.76,2.13,0.0,2.62
hsa-miR-146b-5p,1.16,278.28,314.01,260.36,305.3,0.62,218.48,10.64,241.49,626.95,0.53,449.11,141.23,138.68,75.96,0.0,57.26
hsa-miR-147b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-147b-5p,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,4.04,463.53,488.43,1214.15,334.51,0.62,688.52,0.0,685.63,1202.2,0.53,212.11,169.7,215.46,181.5,0.0,279.58
hsa-miR-148a-5p,0.0,0.0,0.0,2.81,2.94,0.0,2.29,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,0.0,143.93,225.53,231.22,135.11,0.0,144.2,9.67,710.91,249.68,0.53,143.53,257.7,156.24,143.42,0.66,310.27
hsa-miR-148b-5p,0.0,0.0,7.63,1.08,3.78,0.0,1.98,0.0,19.42,3.05,0.0,2.79,14.05,7.44,3.09,0.0,8.23
hsa-miR-149-3p,0.0,3.2,0.25,0.22,1.05,0.0,1.35,0.0,3.18,0.81,0.0,0.0,3.7,6.84,2.51,0.0,3.37
hsa-miR-149-5p,0.0,49.19,29.24,24.61,27.74,0.0,10.3,0.0,48.0,45.58,0.0,19.11,71.73,72.61,19.72,0.0,38.55
hsa-miR-150-3p,0.0,0.0,0.76,3.67,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.77,0.0,0.0
hsa-miR-150-5p,0.0,17.81,61.53,13.6,34.04,0.0,18.73,0.0,11.36,9.97,0.0,14.53,97.24,35.71,10.63,0.0,10.48
hsa-miR-151a-3p,0.0,403.38,358.0,279.14,365.81,0.0,265.71,0.48,223.78,241.95,1.06,486.84,716.52,402.35,154.82,0.0,421.05
hsa-miR-151a-5p,0.0,49.54,33.31,26.34,33.83,0.0,13.42,0.0,12.46,16.48,0.0,35.93,55.46,41.96,17.98,0.0,10.85
hsa-miR-151b,0.0,5.82,4.58,4.53,0.0,0.0,4.37,0.0,0.73,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,104.0,248.6,137.3,93.05,79.63,150.28,101.12,143.67,47.15,83.02,950.49,27.37,62.85,53.27,33.05,32.41,81.96
hsa-miR-153-3p,0.0,0.0,6.87,10.58,0.63,0.0,1.46,0.0,6.11,1.22,0.0,3.88,2.96,2.68,9.28,0.0,20.21
hsa-miR-153-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,0.76,4.53,0.0,0.0,1.46,0.0,0.49,2.44,0.0,7.17,2.22,0.0,0.77,0.0,2.62
hsa-miR-155-5p,0.0,165.62,189.42,222.8,236.17,0.0,293.28,0.0,349.96,600.49,0.0,202.66,52.13,31.25,41.36,0.0,39.67
hsa-miR-15a-5p,46.22,62.09,237.48,186.31,172.93,17.46,128.59,55.63,62.66,149.16,25.39,48.28,98.72,92.85,73.45,8.6,47.53
hsa-miR-15b-3p,0.0,0.68,11.44,6.48,5.46,0.0,3.54,0.0,0.73,4.88,0.53,2.29,2.22,2.68,7.34,0.0,1.12
hsa-miR-15b-5p,0.0,74.08,184.59,158.68,114.93,0.0,62.84,0.0,40.31,196.98,4.23,48.47,88.36,56.25,84.85,0.0,54.27
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,1.16,0.0,0.0
hsa-miR-16-2-3p,0.0,7.19,16.02,6.48,1.26,0.0,0.21,0.0,2.44,6.1,0.0,0.0,1.85,1.79,2.51,0.0,1.87
hsa-miR-16-5p,6168.41,21158.64,40318.43,30923.67,30213.44,561.23,18487.17,7382.51,18429.79,36054.73,14858.77,13210.47,23139.33,20178.37,20632.42,3024.41,13343.73
hsa-miR-17-3p,0.0,0.0,0.51,0.65,2.52,0.0,3.64,0.0,0.98,1.22,0.0,1.29,2.59,2.08,1.93,0.0,0.0
hsa-miR-17-5p,0.0,31.39,22.37,30.66,33.83,0.0,11.44,0.0,19.18,26.45,0.0,10.75,31.8,22.32,20.49,0.0,25.45
hsa-miR-181a-2-3p,0.0,29.68,39.16,73.83,48.54,0.0,53.79,0.0,104.68,30.73,0.0,41.31,79.86,35.71,133.75,0.0,129.87
hsa-miR-181a-3p,0.0,3.08,25.93,26.77,18.91,11.22,14.88,0.0,22.72,6.72,0.0,37.63,124.23,57.44,28.61,0.0,46.41
hsa-miR-181a-5p,2.89,1260.01,3019.33,1786.68,2439.26,1.25,1696.23,3.39,1935.09,616.77,0.53,2508.24,6933.74,3243.82,1346.44,9.26,2083.92
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.19,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.39,0.0,0.6,0.39,0.0,0.0
hsa-miR-181b-5p,798.5,508.16,1023.39,649.82,990.28,31.8,509.68,1012.0,930.41,212.24,778.59,1082.76,2107.41,953.21,269.83,285.77,617.17
hsa-miR-181c-3p,0.0,0.0,7.63,8.2,5.04,0.0,10.72,0.0,7.08,3.87,0.0,2.09,18.86,2.08,18.56,0.0,38.55
hsa-miR-181c-5p,0.0,1.94,2.8,19.0,4.83,0.0,32.25,0.0,13.8,4.68,0.0,8.76,19.23,10.12,38.46,0.0,52.77
hsa-miR-181d-5p,20.22,16.32,22.88,34.11,13.03,19.95,60.55,44.5,103.34,14.45,64.0,17.22,16.27,24.4,50.45,0.0,81.59
hsa-miR-182-5p,34.09,163.56,263.16,543.17,211.38,0.0,208.39,54.18,83.06,586.25,7.41,126.81,120.16,94.64,478.58,0.0,136.23
hsa-miR-1827,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.66,0.37
hsa-miR-183-5p,0.0,37.44,101.2,242.01,75.22,0.0,60.45,10.64,33.96,356.92,0.0,81.92,32.54,82.14,202.18,0.0,76.35
hsa-miR-184,0.0,0.0,9.15,9.71,6.09,0.0,7.7,0.0,4.15,4.48,0.0,9.75,14.05,18.15,5.03,0.0,46.41
hsa-miR-1843,8.67,0.0,6.36,19.65,16.6,0.0,5.51,12.58,8.06,9.77,7.93,4.28,8.87,11.31,7.54,2.65,16.84
hsa-miR-185-3p,5.2,0.0,4.58,0.65,1.05,31.8,1.35,0.0,0.86,1.83,2.12,1.49,4.44,0.0,2.32,0.0,0.0
hsa-miR-185-5p,1.16,544.34,986.02,689.98,839.84,0.0,344.05,1.45,375.37,934.41,8.99,246.16,556.8,483.6,275.63,0.0,290.06
hsa-miR-186-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,0.0
hsa-miR-186-5p,0.0,30.7,97.64,104.92,71.65,0.0,54.52,0.0,43.97,72.24,4.76,45.19,89.1,68.15,71.9,0.0,101.05
hsa-miR-187-3p,0.0,4.79,1.27,0.0,2.31,0.0,0.0,0.0,6.72,3.05,0.0,2.99,5.18,1.79,1.16,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,1.53,0.86,2.73,0.0,1.56,0.0,1.22,2.44,0.0,0.0,0.0,2.98,0.97,0.0,0.0
hsa-miR-18a-5p,0.0,5.48,2.03,3.67,8.19,0.0,2.7,0.0,3.3,1.63,0.0,2.89,8.87,1.19,9.47,0.0,5.99
hsa-miR-18b-3p,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,2.8,0.86,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,6.36,4.68,0.25,1.94,1.26,0.0,1.56,0.0,1.71,1.42,4.23,2.39,0.74,3.27,1.16,5.29,10.48
hsa-miR-190a-5p,0.0,59.24,113.65,91.75,137.84,0.0,46.3,0.0,52.04,63.69,0.0,35.73,147.89,151.78,125.06,0.0,67.74
hsa-miR-190b-5p,0.58,0.0,14.75,12.52,2.1,0.0,2.6,0.0,3.3,23.81,0.0,1.19,1.48,0.0,3.67,0.0,4.12
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.2,1.48,0.0,0.0,0.0,0.0
hsa-miR-191-5p,0.0,579.5,919.91,600.38,666.28,0.0,690.6,0.0,720.93,710.78,6.35,748.82,696.55,649.06,510.47,8.6,441.26
hsa-miR-1911-5p,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.39,2.65,0.0
hsa-miR-1914-3p,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,0.0,79.9,77.04,73.83,57.99,0.0,43.8,0.0,23.45,87.91,0.0,28.07,63.96,59.22,57.79,0.0,26.57
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-193a-5p,0.0,37.44,38.65,57.21,32.15,0.62,60.45,0.48,96.38,89.33,0.0,15.03,15.9,33.33,8.12,0.0,10.11
hsa-miR-193b-3p,0.0,0.0,2.54,2.81,0.21,0.0,0.73,0.0,0.24,1.63,0.0,0.0,1.85,1.19,1.93,0.0,0.0
hsa-miR-193b-5p,0.0,13.35,13.98,8.42,12.61,0.0,8.32,0.0,26.63,6.51,0.0,2.69,10.35,6.84,3.29,0.0,11.6
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0
hsa-miR-194-5p,68.76,28.31,46.28,25.91,16.6,15.59,19.98,51.76,11.73,14.45,152.86,14.13,24.4,8.93,20.49,13.23,16.09
hsa-miR-195-3p,0.0,0.0,2.8,1.3,0.0,0.0,1.56,0.0,8.43,3.46,0.0,2.29,1.48,3.87,3.87,0.0,0.75
hsa-miR-195-5p,39.87,132.75,199.59,348.66,131.95,0.0,369.13,713.05,208.02,246.02,3366.65,102.22,123.49,155.35,157.14,51.6,328.61
hsa-miR-196a-5p,8.67,6.85,6.61,60.02,1.47,14.34,118.39,539.38,98.09,35.41,989.63,60.52,5.55,1.79,1.74,5.95,2.62
hsa-miR-196b-3p,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,46.8,21.46,35.85,76.21,19.75,84.81,24.34,106.42,134.0,507.29,153.92,86.2,15.16,17.26,11.02,14.55,2.99
hsa-miR-197-3p,0.0,19.4,17.04,20.51,28.79,0.0,9.99,0.0,16.37,7.33,0.0,11.05,38.08,19.94,5.41,0.0,31.44
hsa-miR-197-5p,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,1.63,3.7,0.0,0.0,1.79,0.0,0.0,0.0
hsa-miR-1972,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.19,0.0,3.31,0.0
hsa-miR-1976,0.0,0.0,1.02,0.86,0.0,0.0,1.46,0.0,0.49,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0
hsa-miR-198,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,0.0,563.63,612.51,74.27,25.84,7.48,164.8,15.0,44.83,267.99,17.45,72.16,139.38,169.33,92.39,0.0,41.17
hsa-miR-199a-5p,0.0,138.8,11.7,8.42,4.83,0.0,13.11,0.0,4.4,5.49,0.0,4.38,13.68,9.82,0.58,0.0,7.86
hsa-miR-199b-3p,0.0,498.34,28.73,301.38,128.59,0.0,471.81,0.48,153.3,20.76,0.0,9.56,291.34,32.14,3.48,0.0,147.46
hsa-miR-199b-5p,0.0,0.0,4.07,2.16,1.47,0.0,0.94,0.0,3.42,1.22,0.0,0.0,0.0,2.68,0.39,0.0,0.0
hsa-miR-19a-3p,0.0,4.91,10.68,20.94,21.43,0.0,8.01,0.0,5.25,5.29,1.59,8.86,8.13,29.16,14.3,0.0,12.73
hsa-miR-19b-1-5p,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,9.24,18.83,58.23,52.46,49.38,0.0,25.07,0.0,25.65,49.04,0.0,18.41,64.33,46.13,47.16,0.0,37.05
hsa-miR-200a-3p,0.0,15.29,3.81,17.49,10.72,69.22,4.16,0.0,5.74,3.87,55.01,2.79,14.05,21.13,3.29,0.0,1.87
hsa-miR-200a-5p,9.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,1.16,0.0,7.37,11.01,2.94,0.0,4.99,0.0,2.57,6.1,0.0,0.0,2.22,6.55,3.29,0.0,2.62
hsa-miR-200b-5p,11.56,0.0,0.0,0.43,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,340.89,4.68,5.09,32.17,6.93,127.84,5.93,0.0,3.42,6.1,54.48,3.38,9.98,15.77,3.48,93.27,0.0
hsa-miR-200c-5p,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-3p,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,3.47,167.67,30.77,4913.81,2055.79,0.0,462.76,0.0,176.26,247.03,0.0,881.2,3367.41,7633.1,1129.76,0.0,3071.61
hsa-miR-203b-3p,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,0.0,0.0,20.34,5.61,1.68,0.0,14.77,0.0,10.75,0.0,0.53,1.49,5.18,1.19,0.0,0.0,5.99
hsa-miR-204-5p,0.0,74.88,235.19,55.91,36.14,0.0,43.9,0.0,49.84,24.42,0.53,35.14,81.71,129.75,21.84,0.0,107.41
hsa-miR-205-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74
hsa-miR-205-5p,0.0,309.78,36.36,987.25,76.69,0.0,47.96,0.0,30.78,52.91,0.0,105.41,103.15,774.65,462.92,0.0,417.31
hsa-miR-206,36.4,5.71,53.65,3.02,0.0,0.0,2.08,139.8,0.98,2.24,0.0,1.99,0.74,2.68,0.0,0.0,11.23
hsa-miR-208b-3p,0.0,0.0,2.29,1.73,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,2.99
hsa-miR-20a-3p,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,1.16,90.74,188.66,164.94,160.53,0.0,77.51,0.0,97.6,119.65,0.53,41.41,182.64,127.97,137.62,0.0,75.98
hsa-miR-20b-5p,0.58,19.4,58.48,57.86,40.34,0.0,24.97,0.0,26.63,30.93,0.0,11.84,39.93,35.12,32.28,3.97,21.71
hsa-miR-21-3p,0.0,4.45,0.51,2.81,1.89,0.0,0.0,0.0,2.08,3.26,0.0,2.79,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-5p,22.53,6477.87,5867.55,8298.48,6202.25,54.25,16495.27,45.47,4350.72,17959.2,341.16,4223.36,1833.07,1499.6,1737.07,1.32,1930.47
hsa-miR-210-3p,0.0,4.57,4.58,3.67,3.57,0.0,9.36,0.0,4.28,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,17.35,10.42,0.0,15.34,0.0,6.55,0.0,0.49,0.0,0.0,22.2,13.31,17.56,0.0,0.0,0.0
hsa-miR-2110,0.0,30.7,13.22,4.32,7.77,0.0,11.65,0.0,9.53,10.17,0.0,13.34,9.24,7.44,1.93,0.0,0.0
hsa-miR-2113,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
hsa-miR-2114-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2114-5p,0.0,0.0,0.0,0.0,3.15,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,1.1,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.59,1.85,0.0,0.0,0.0,2.25
hsa-miR-2116-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,2.44,0.0,1.09,1.48,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.76,1.3,2.1,0.0,0.94,0.0,2.08,0.0,0.0,1.39,4.81,3.27,0.97,0.0,6.74
hsa-miR-214-3p,0.0,18.03,0.0,0.0,0.0,0.0,7.49,0.0,2.57,2.03,0.0,0.0,1.85,0.0,0.39,0.0,0.0
hsa-miR-215-3p,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,1.51,3.36,0.0,0.0,0.0,0.0,1.63,0.53,0.0,0.74,0.0,0.39,0.0,0.0
hsa-miR-216a-3p,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,5.25,0.0,28.93,0.0,0.0,2.29,0.0,1.59,21.98,0.0,17.92,1.48,1.19,0.0,0.0,0.0
hsa-miR-216b-3p,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,6.62,3.56,25.69,1.89,0.0,8.22,10.64,1.47,39.48,0.0,22.2,0.0,8.93,2.13,0.0,2.99
hsa-miR-218-1-3p,0.0,0.0,0.25,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0
hsa-miR-218-2-3p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,35.24,32.64,59.75,46.63,33.62,0.0,25.49,8.71,13.44,11.4,6.88,72.96,67.66,58.92,30.54,23.15,22.83
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.19,0.77,0.0,0.0
hsa-miR-219a-2-3p,0.0,50.56,118.74,379.53,168.51,0.0,5.51,0.0,330.17,19.33,0.0,162.54,3764.49,2014.44,177.82,0.0,458.1
hsa-miR-219a-5p,0.0,1.26,62.8,32.38,93.71,0.0,10.51,0.0,0.0,3.87,0.0,8.36,64.7,33.93,8.31,0.0,43.79
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,0.0,140.28,160.44,178.11,205.71,0.0,229.51,0.0,88.31,98.69,3.17,63.5,110.55,121.72,44.84,0.0,47.16
hsa-miR-22-5p,0.0,5.36,3.81,2.59,3.15,0.0,3.02,0.0,0.86,1.63,0.0,1.19,0.0,2.08,1.55,0.0,1.5
hsa-miR-221-3p,15.02,243.12,318.33,601.68,316.23,0.62,632.44,0.48,278.26,260.46,28.56,268.55,259.54,319.03,133.37,0.0,67.37
hsa-miR-221-5p,0.0,0.0,7.12,6.69,3.99,0.0,5.41,0.0,4.28,0.0,0.0,4.98,7.02,2.08,4.25,0.0,6.74
hsa-miR-222-3p,15.6,79.67,60.01,75.34,55.89,17.46,90.62,0.0,45.07,44.97,19.57,47.48,56.57,57.14,19.91,0.0,11.6
hsa-miR-222-5p,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,1.34,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,58.93,181.94,194.51,315.84,106.32,339.23,52.64,148.51,62.78,464.36,314.19,109.49,303.91,387.47,140.33,6.62,99.55
hsa-miR-223-5p,9.82,0.0,7.63,11.66,5.25,0.0,5.2,0.0,2.93,15.67,6.35,0.0,7.76,2.68,3.67,0.0,2.62
hsa-miR-224-5p,0.0,10.73,4.58,53.32,5.67,0.0,6.14,0.0,8.06,15.06,0.0,4.38,22.18,32.74,23.19,0.0,10.11
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.48,3.27,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.73,0.0,1.71,1.83,0.0,1.89,0.0,0.6,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,4.62,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.25,4.1,0.0,0.0,0.94,0.0,0.61,1.83,3.17,1.69,0.74,0.0,0.39,0.0,0.0
hsa-miR-23a-3p,531.56,320.74,294.69,264.03,262.86,748.93,540.68,428.12,196.29,264.74,1360.94,77.64,150.48,229.45,232.14,76.07,478.69
hsa-miR-23a-5p,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,0.0,199.63,202.9,1289.71,314.34,0.0,158.14,0.0,173.94,304.82,3.7,255.91,760.52,867.8,210.88,0.0,125.38
hsa-miR-23b-5p,0.0,0.0,5.09,0.0,3.99,0.0,2.81,0.0,4.15,0.0,0.0,5.47,7.39,2.68,1.55,0.0,0.0
hsa-miR-23c,0.0,0.11,0.0,0.43,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,1.16,179.43,102.21,104.27,98.97,0.62,104.45,0.0,120.32,89.13,4.23,93.56,171.18,125.88,36.92,0.0,119.02
hsa-miR-25-3p,11.56,473.46,564.2,708.97,452.8,0.0,549.11,0.97,396.13,520.72,4.76,456.78,464.0,304.44,404.36,1.32,409.82
hsa-miR-25-5p,0.0,6.05,1.27,5.83,10.51,0.0,4.47,0.0,17.22,6.72,0.0,0.9,10.35,9.23,6.96,0.0,8.61
hsa-miR-2682-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.58,0.0,0.0
hsa-miR-26a-1-3p,0.0,7.76,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,1.79,0.0,0.0,5.61
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.22,1.68,0.0,7.59,0.0,6.11,2.24,0.0,2.99,4.44,0.0,0.0,0.0,6.74
hsa-miR-26a-5p,24.84,2367.64,3999.5,3954.62,3659.83,0.0,22039.75,0.0,11888.32,3142.25,7.93,7166.97,6147.34,4405.95,2804.21,1.98,3473.2
hsa-miR-26b-3p,0.0,0.0,0.0,1.08,0.0,0.0,0.21,0.0,0.0,1.22,4.76,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,0.0,940.64,2152.05,1982.71,1858.7,0.0,1084.7,0.48,1094.46,2155.34,0.53,900.31,2969.96,2279.31,1423.75,0.66,1658.75
hsa-miR-27a-3p,0.0,93.37,57.97,295.12,21.22,0.0,51.39,0.0,37.01,94.62,11.11,39.02,103.15,164.27,66.1,0.66,103.67
hsa-miR-27a-5p,0.0,0.0,3.31,4.53,2.31,0.0,1.14,0.0,2.93,0.0,0.0,1.69,0.0,1.19,2.32,0.0,5.61
hsa-miR-27b-3p,19.64,371.99,587.85,656.51,521.51,0.0,410.64,0.0,299.51,430.17,8.46,420.25,1137.26,698.76,252.43,0.0,479.81
hsa-miR-27b-5p,0.0,0.0,1.53,1.73,2.1,0.0,0.62,0.0,3.79,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0
hsa-miR-28-3p,37.56,82.64,84.41,80.53,61.14,9.35,80.11,26.12,83.43,50.26,244.37,78.44,102.41,46.43,23.97,0.0,45.29
hsa-miR-28-5p,0.0,6.73,10.68,1.3,2.1,0.0,1.87,0.0,3.42,4.88,0.0,1.19,2.59,2.08,0.97,0.0,2.99
