miRNA,SRR25120030,SRR25120031,SRR25120032,SRR25120033,SRR25120034,SRR25120035
hsa-let-7a-3p,0.96,0.22,14.97,77.51,0.17,72.0
hsa-let-7a-5p,4461.95,8807.05,5463.67,11295.68,4890.66,1532.09
hsa-let-7b-3p,0.24,0.0,16.26,14.01,13.18,0.19
hsa-let-7b-5p,3147.89,3757.83,6947.93,2486.32,1087.87,518.65
hsa-let-7c-3p,0.0,0.0,0.23,0.0,0.17,0.0
hsa-let-7c-5p,1408.04,797.57,255.41,1576.38,527.67,144.58
hsa-let-7d-3p,620.23,741.47,1719.68,1509.9,1139.4,1320.7
hsa-let-7d-5p,531.28,1234.51,519.0,889.57,958.95,91.06
hsa-let-7e-3p,37.16,0.0,0.23,42.42,42.86,0.58
hsa-let-7e-5p,44.83,88.2,45.14,60.71,82.05,15.79
hsa-let-7f-1-3p,34.76,0.0,16.61,17.06,38.36,0.19
hsa-let-7f-2-3p,0.0,0.0,13.21,0.13,0.17,0.19
hsa-let-7f-5p,2313.57,3596.14,2998.23,7375.09,3265.11,1516.68
hsa-let-7g-3p,0.0,0.0,0.0,0.0,0.33,0.0
hsa-let-7g-5p,1739.85,2487.64,2548.58,6815.53,4207.55,725.42
hsa-let-7i-3p,0.24,0.0,0.12,0.19,33.86,0.0
hsa-let-7i-5p,1496.27,3563.82,3355.38,5209.44,4786.09,1171.3
hsa-miR-1-3p,58.5,4.04,4.09,2.4,6.0,18.87
hsa-miR-1-5p,0.0,0.0,0.12,0.0,0.0,0.19
hsa-miR-100-5p,95.18,8.86,160.68,131.41,144.93,240.46
hsa-miR-101-2-5p,0.24,0.0,0.0,0.0,0.0,0.19
hsa-miR-101-3p,15.58,2.81,9.71,15.5,8.67,71.04
hsa-miR-101-5p,0.24,0.11,0.0,0.06,0.17,0.39
hsa-miR-10399-3p,0.0,0.0,29.82,6.23,14.68,0.58
hsa-miR-103a-3p,5.75,0.0,65.96,99.11,24.68,123.98
hsa-miR-10401-3p,0.0,13.58,19.18,16.86,18.68,2.5
hsa-miR-106a-5p,0.0,0.0,21.52,7.65,14.18,117.63
hsa-miR-106b-3p,0.24,0.11,11.34,25.3,1.0,0.58
hsa-miR-106b-5p,2.16,0.0,0.35,37.23,0.83,1.73
hsa-miR-107,1.68,0.45,0.0,0.26,1.17,2.31
hsa-miR-10a-3p,0.24,0.0,0.23,0.0,0.0,0.19
hsa-miR-10a-5p,296.57,258.64,608.35,602.95,411.77,384.08
hsa-miR-10b-5p,38.6,52.74,510.93,288.7,373.07,332.87
hsa-miR-11400,0.0,0.11,0.0,8.24,0.17,0.0
hsa-miR-1180-3p,71.44,108.62,378.08,860.84,281.35,340.38
hsa-miR-1181,4.32,0.11,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.0,15.01,0.0
hsa-miR-1185-5p,0.0,0.0,0.12,0.0,35.36,0.0
hsa-miR-12122,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-122-3p,268.28,2.81,314.82,1075.91,459.46,14.05
hsa-miR-122-5p,15118.52,2057.89,1182.31,4612.59,1440.43,5723.08
hsa-miR-1227-3p,0.0,0.0,14.5,0.0,0.0,0.0
hsa-miR-1231,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-124-3p,0.0,0.0,0.12,4.41,0.17,2.31
hsa-miR-1244,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-1247-5p,0.0,0.0,0.0,22.96,27.68,108.58
hsa-miR-1249-3p,1.44,8.08,0.94,0.32,0.5,2.12
hsa-miR-125a-3p,0.0,0.0,0.0,0.06,0.17,0.0
hsa-miR-125a-5p,430.35,103.46,781.54,1089.67,1845.36,738.13
hsa-miR-125b-2-3p,0.24,0.0,0.0,0.13,0.0,0.0
hsa-miR-125b-5p,134.98,18.85,133.32,120.12,172.78,131.88
hsa-miR-126-3p,5254.32,7038.55,18355.44,30074.76,47842.05,5415.24
hsa-miR-126-5p,18.7,102.56,57.42,248.42,117.74,97.42
hsa-miR-1260a,0.0,0.11,0.12,0.19,0.83,0.19
hsa-miR-1260b,1.2,5.72,9.12,10.25,11.17,2.12
hsa-miR-1269a,0.0,0.0,0.0,0.0,16.68,0.0
hsa-miR-127-3p,157.75,1115.9,78.82,2239.65,11100.0,5108.17
hsa-miR-1271-3p,0.0,0.0,0.0,0.06,0.0,0.0
hsa-miR-1277-3p,0.24,11.56,0.12,21.53,30.35,0.39
hsa-miR-128-3p,2.64,26.82,32.63,92.69,63.37,4.81
hsa-miR-1283,0.24,0.0,0.0,38.46,0.33,0.19
hsa-miR-1284,0.0,0.0,14.97,10.31,0.0,64.49
hsa-miR-1287-5p,0.0,9.65,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-1291,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.0,0.0,0.0,9.73,0.5,0.0
hsa-miR-1294,0.0,0.0,13.21,32.04,12.84,0.19
hsa-miR-1296-5p,0.0,0.0,0.12,0.06,0.5,0.19
hsa-miR-1297,0.0,0.0,0.7,0.0,0.17,1.54
hsa-miR-1301-3p,0.0,39.16,7.13,0.06,0.0,0.0
hsa-miR-1303,0.0,0.0,0.0,11.29,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.0,17.77,0.0,0.0
hsa-miR-1306-3p,0.24,0.0,0.12,17.97,10.34,0.19
hsa-miR-1306-5p,0.72,9.87,22.69,103.65,74.55,1.35
hsa-miR-1307-3p,66.89,175.72,70.28,163.97,154.43,2.5
hsa-miR-1307-5p,0.24,0.45,0.12,7.85,0.0,0.0
hsa-miR-130a-3p,0.96,24.35,1.52,84.25,82.22,58.72
hsa-miR-130a-5p,0.0,0.0,0.0,7.59,0.0,0.19
hsa-miR-130b-3p,0.0,0.0,0.12,0.0,0.0,0.39
hsa-miR-130b-5p,0.96,15.93,8.77,49.81,39.69,1.73
hsa-miR-132-3p,0.0,0.0,0.23,0.0,29.85,0.0
hsa-miR-132-5p,36.92,12.57,17.31,33.6,149.43,0.19
hsa-miR-1323,0.0,0.0,0.0,7.46,0.17,79.13
hsa-miR-133a-3p,111.96,55.43,47.83,30.16,37.52,154.02
hsa-miR-133b,8.15,0.56,1.64,1.43,4.5,6.55
hsa-miR-134-5p,0.0,14.03,0.0,0.0,0.0,0.0
hsa-miR-1343-3p,1.68,0.34,0.12,0.32,0.67,3.08
hsa-miR-135a-5p,0.24,0.0,0.12,0.13,0.0,0.39
hsa-miR-135b-5p,0.96,0.0,0.35,0.52,0.33,1.73
hsa-miR-136-3p,0.0,0.0,0.0,4.09,0.0,0.0
hsa-miR-136-5p,0.0,0.0,0.12,15.7,23.68,211.39
hsa-miR-137-3p,0.24,0.0,0.0,0.13,0.17,0.19
hsa-miR-138-5p,1.44,0.22,0.35,0.39,1.17,2.31
hsa-miR-139-3p,5.27,48.81,128.64,13.62,164.44,7.32
hsa-miR-139-5p,483.33,851.21,2342.52,1653.63,2162.23,212.93
hsa-miR-140-3p,1.2,0.34,0.94,0.78,87.56,2.31
hsa-miR-140-5p,45.07,8.08,18.83,102.87,37.86,17.33
hsa-miR-141-3p,0.24,0.0,25.03,7.13,13.51,0.39
hsa-miR-142-3p,56.1,260.43,51.46,324.43,725.8,288.01
hsa-miR-142-5p,2.4,0.67,94.26,118.63,468.97,1.93
hsa-miR-143-3p,279.55,171.34,303.94,788.0,2146.55,464.55
hsa-miR-143-5p,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-144-3p,6.95,0.9,349.9,1719.79,760.82,826.49
hsa-miR-144-5p,0.48,0.0,21.05,169.16,16.51,159.22
hsa-miR-145-3p,1.68,0.0,0.23,0.26,0.5,0.58
hsa-miR-145-5p,28.05,4.04,6.9,23.16,19.51,26.57
hsa-miR-1468-5p,0.0,18.96,16.49,22.7,13.34,0.39
hsa-miR-146a-5p,343.56,2246.73,348.61,835.86,3317.47,112.24
hsa-miR-146b-5p,1.44,29.62,26.55,77.9,283.02,75.08
hsa-miR-147b-3p,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-148a-3p,43.87,15.6,4.68,24.32,24.85,97.42
hsa-miR-148a-5p,0.24,0.0,0.12,0.19,0.0,0.0
hsa-miR-148b-3p,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-148b-5p,0.0,0.0,0.0,6.81,0.0,0.0
hsa-miR-149-5p,42.44,0.22,13.92,46.38,90.73,3.66
hsa-miR-150-5p,995.67,704.1,2799.54,4211.62,11147.36,961.64
hsa-miR-151a-3p,0.96,14.81,0.7,40.86,61.87,121.1
hsa-miR-151a-5p,121.79,326.07,184.54,780.54,1366.38,82.21
hsa-miR-151b,2.4,0.56,34.03,14.85,1.67,2.12
hsa-miR-152-3p,2.16,0.45,0.35,0.52,0.83,3.27
hsa-miR-153-3p,0.24,0.0,0.12,0.0,0.0,0.19
hsa-miR-1537-3p,0.0,11.89,0.0,8.17,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,7.26,0.0,0.0
hsa-miR-154-5p,0.0,0.0,0.35,60.65,57.87,0.77
hsa-miR-155-5p,1.68,78.88,113.67,171.75,311.37,0.58
hsa-miR-15a-3p,0.0,0.0,5.38,0.0,0.0,0.0
hsa-miR-15a-5p,53.7,14.14,540.05,308.8,192.46,36.0
hsa-miR-15b-3p,70.01,20.76,167.93,243.94,76.88,3.47
hsa-miR-15b-5p,90.15,128.7,1376.79,1388.67,453.46,99.73
hsa-miR-16-2-3p,0.24,18.85,98.35,144.7,15.51,0.39
hsa-miR-16-5p,766.71,637.11,6433.96,9878.2,3971.73,4448.98
hsa-miR-17-3p,0.72,0.0,0.47,0.06,0.17,53.33
hsa-miR-17-5p,4.79,53.52,30.87,99.11,48.2,5.01
hsa-miR-181a-2-3p,0.0,8.64,43.97,9.86,162.1,0.39
hsa-miR-181a-3p,0.24,12.9,0.0,35.87,124.41,0.77
hsa-miR-181a-5p,1180.52,2011.66,2517.94,6335.24,34318.99,1732.5
hsa-miR-181b-2-3p,0.24,0.0,0.0,0.06,0.0,0.0
hsa-miR-181b-5p,289.14,184.92,223.72,539.06,2046.82,35.23
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-181c-5p,3.84,16.94,16.72,93.53,241.82,5.01
hsa-miR-181d-5p,0.72,70.13,0.12,0.52,60.54,0.58
hsa-miR-182-3p,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-182-5p,3.36,7.18,1185.24,345.84,30.52,93.95
hsa-miR-183-5p,1.44,7.74,1044.79,364.65,82.39,77.97
hsa-miR-184,0.72,0.11,0.0,0.0,0.0,0.19
hsa-miR-1843,0.0,13.02,0.0,16.54,0.17,0.19
hsa-miR-185-5p,1.92,71.59,361.83,528.16,187.29,5.97
hsa-miR-186-5p,3.84,0.56,2.34,46.64,52.7,217.16
hsa-miR-187-3p,0.0,9.99,0.12,0.0,0.0,0.0
hsa-miR-188-5p,0.96,0.0,0.0,0.0,26.35,0.0
hsa-miR-18a-3p,0.24,0.0,0.0,0.0,11.51,0.0
hsa-miR-18a-5p,0.0,0.0,0.35,10.18,0.0,0.77
hsa-miR-18b-3p,0.0,0.0,0.0,6.36,0.17,0.0
hsa-miR-18b-5p,0.0,0.11,0.12,64.15,36.36,0.39
hsa-miR-190a-5p,0.0,14.81,0.12,32.04,0.17,0.39
hsa-miR-190b-5p,0.24,0.0,0.0,8.69,0.0,0.0
hsa-miR-191-3p,0.0,0.0,17.07,6.62,31.85,0.0
