miRNA,SRR24491950,SRR24491954,SRR24491972,SRR24491975,SRR24491978,SRR24491983,SRR24491984,SRR24491989,SRR24491994,SRR24491998,SRR24492002,SRR24492007,SRR24492011,SRR24492014,SRR24492015,SRR24492019,SRR24492023,SRR24492040,SRR24492050,SRR24492054,SRR24492059,SRR24492063,SRR24492068,SRR24492072,SRR24492076,SRR24492080,SRR24491958,SRR24491963,SRR24491967,SRR24491970,SRR24492028,SRR24492031,SRR24492035,SRR24492047,SRR24492056
hsa-miR-1307-3p,0.0,0.0,0.0,79.56,434.94,389.03,337.94,179.92,370.97,140.49,0.0,297.08,221.24,54.86,0.0,6.6,88.17,58.73,69.28,0.0,0.0,0.0,0.0,0.0,0.0,77.76,439.38,0.0,0.46,127.99,12.15,77.01,113.16,0.0,51.3
hsa-miR-1307-5p,0.0,0.0,0.0,0.0,38.6,0.0,43.21,49.07,63.96,30.19,0.0,57.67,0.0,9.14,0.0,9.9,16.53,0.0,36.29,0.0,0.0,48.07,0.0,0.0,0.0,4.09,0.0,55.34,0.0,29.86,0.0,32.43,0.0,0.0,0.0
hsa-miR-130a-3p,0.0,476.39,0.0,117.0,357.74,439.93,858.69,485.23,299.7,319.29,84.2,290.09,0.0,57.91,302.15,135.27,154.3,320.77,148.45,0.0,0.0,0.0,0.0,0.0,0.0,147.33,662.67,0.0,1.39,59.73,16.2,419.5,201.18,1275.52,7.83
hsa-miR-130b-3p,0.0,0.0,0.0,31.2,100.37,114.22,125.2,100.86,73.1,68.5,39.89,99.61,0.0,21.34,72.93,42.89,44.08,63.25,0.0,21.92,0.0,0.0,0.0,0.0,0.0,24.56,0.0,0.0,0.46,42.66,0.0,40.53,15.09,0.0,78.26
hsa-miR-130b-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,12.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,0.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,19.13
hsa-miR-132-3p,0.0,0.0,0.0,210.61,700.03,854.22,1504.65,607.9,860.73,587.5,190.56,1006.59,197.54,225.55,0.0,89.08,506.98,151.35,362.88,0.0,110.39,0.0,0.0,0.0,0.0,548.41,0.0,0.0,1.85,72.53,89.1,26.35,221.3,0.0,163.47
hsa-miR-132-5p,0.0,0.0,0.0,0.0,5.15,0.0,1.11,0.0,0.0,15.09,0.0,13.98,0.0,15.24,0.0,9.9,38.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,179.61,0.0,5.15,0.0,13.3,2.73,0.0,0.0,2.22,15.73,0.0,15.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,0.0,1.39,0.0,0.0,0.0,16.35,0.0,0.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,20.87
hsa-miR-134-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,42.12,303.69,323.44,231.57,308.04,213.81,109.14,0.0,159.03,0.0,9.14,135.45,39.59,60.62,234.93,75.88,0.0,0.0,73.95,0.0,0.0,0.0,24.56,0.0,0.0,0.0,0.0,4.05,46.61,11.32,0.0,48.69
hsa-miR-1343-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,0.0,0.0,0.0,48.36,239.35,286.5,219.38,278.05,210.16,135.84,17.73,173.01,0.0,15.24,93.77,13.2,71.64,0.0,300.2,0.0,48.3,0.0,0.0,0.0,0.0,45.02,0.0,0.0,0.0,25.6,0.0,22.29,22.63,0.0,46.95
hsa-miR-136-5p,0.0,0.0,0.0,12.48,51.47,139.48,39.89,46.34,14.62,0.0,0.0,36.7,0.0,15.24,0.0,3.3,11.02,0.0,59.38,0.0,89.69,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,8.53,0.0,0.0,10.06,0.0,0.0
hsa-miR-139-3p,0.0,0.0,0.0,0.0,0.0,99.52,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.56
hsa-miR-140-3p,0.0,383.18,555.95,85.8,380.9,458.77,493.06,299.86,557.37,832.48,31.02,366.99,0.0,48.77,916.88,250.75,137.77,151.35,369.48,0.0,510.56,0.0,0.0,0.0,507.56,122.78,0.0,0.0,2.31,17.07,117.45,220.9,104.36,0.0,206.08
hsa-miR-140-5p,0.0,0.0,0.0,18.72,18.02,0.0,15.51,2.73,0.0,38.32,0.0,8.74,0.0,0.0,0.0,0.0,11.02,0.0,29.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-141-3p,0.0,911.35,0.0,23.4,18.02,718.88,17.73,218.08,0.0,0.0,0.0,40.19,134.33,12.19,0.0,0.0,0.0,76.8,75.88,0.0,0.0,48.07,0.0,0.0,0.0,28.65,0.0,0.0,0.0,68.26,89.1,0.0,17.6,0.0,0.0
hsa-miR-142-5p,0.0,517.81,701.35,414.98,69.49,649.52,371.18,291.69,153.51,135.84,194.99,234.17,0.0,45.72,1146.1,23.1,110.21,85.84,428.86,0.0,41.4,0.0,0.0,0.0,0.0,337.64,0.0,703.61,0.92,213.32,101.25,156.05,682.75,297.45,74.78
hsa-miR-143-3p,3897.93,23436.21,4319.27,6745.69,23898.8,38440.15,49262.41,57069.41,40942.23,48076.06,2138.29,6815.44,68652.59,3407.62,8418.6,21396.0,25729.05,5979.38,19486.69,4280.81,32848.08,3172.41,924.21,3057.4,913.61,25143.04,7750.32,6269.25,38.36,5674.28,14815.23,10761.1,3530.7,43060.25,2678.14
hsa-miR-143-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,0.0,179.61,274.57,15.44,75.39,25.48,76.33,85.89,0.0,0.0,82.13,0.0,12.19,406.34,95.68,33.06,67.77,115.46,0.0,0.0,0.0,0.0,0.0,0.0,51.16,0.0,0.0,0.92,12.8,32.4,91.2,336.98,342.83,113.91
hsa-miR-144-5p,0.0,0.0,0.0,0.0,20.59,0.0,12.19,2.73,0.0,46.44,0.0,10.49,0.0,0.0,218.8,3.3,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.62,0.0,0.0,0.46,25.6,12.15,20.27,55.32,0.0,8.7
hsa-miR-145-3p,0.0,0.0,171.06,49.92,66.91,612.58,3.32,19.08,10.96,0.0,44.32,12.23,0.0,0.0,885.62,32.99,11.02,2.26,46.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.46,16.2,0.0,0.0,0.0,1.74
hsa-miR-145-5p,0.0,0.0,1188.87,18.72,48.9,123.27,28.81,35.44,32.89,0.0,81.99,17.48,0.0,42.67,0.0,59.39,16.53,51.96,0.0,0.0,0.0,36.97,0.0,0.0,0.0,49.11,0.0,0.0,0.0,55.46,60.75,89.17,0.0,0.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,141.55,76.53,16.62,24.53,12.79,25.54,42.1,62.91,0.0,12.19,0.0,9.9,11.02,31.62,138.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87
hsa-miR-146a-5p,0.0,3407.21,1103.34,538.22,1405.21,3090.79,2875.24,3080.41,1469.27,1238.85,483.05,1745.8,1631.67,670.55,2427.64,679.66,1118.65,1190.45,2276.25,1482.94,2352.7,950.24,0.0,382.18,609.08,1391.49,388.96,1834.13,4.16,349.84,174.15,676.88,660.12,6014.62,529.54
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,15.44,0.0,7.76,10.9,0.0,16.25,0.0,0.0,0.0,0.0,0.0,6.6,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,0.0,1491.3,1659.28,677.06,2486.13,3790.07,6406.41,2614.26,5738.2,7478.4,303.57,760.18,3077.65,91.44,1708.72,2144.55,6177.4,368.21,1919.97,43.83,696.84,81.34,0.0,458.61,0.0,2844.37,929.17,984.26,5.55,196.25,3345.38,494.48,578.39,2283.84,792.14
hsa-miR-148a-3p,1223.77,10.36,76.98,318.25,1312.56,1279.44,1194.41,995.0,676.16,1590.65,139.6,971.64,154.08,146.3,395.92,260.65,347.17,384.02,771.95,0.0,0.0,48.07,0.0,0.0,50.76,431.77,0.0,134.4,3.7,183.45,255.16,316.15,192.38,226.87,74.78
hsa-miR-148a-5p,0.0,0.0,0.0,31.2,108.09,128.17,119.66,98.14,78.58,186.93,0.0,73.4,0.0,0.0,0.0,0.0,66.13,0.0,207.83,29.22,0.0,0.0,0.0,0.0,0.0,24.56,0.0,146.26,0.0,8.53,40.5,42.56,37.72,0.0,100.0
hsa-miR-148b-3p,0.0,0.0,0.0,14.04,48.9,26.39,39.89,16.36,5.48,16.25,0.0,92.62,0.0,0.0,0.0,0.0,22.04,0.0,32.99,51.14,0.0,0.0,0.0,0.0,0.0,47.07,0.0,0.0,0.0,0.0,0.0,12.16,15.09,0.0,0.0
hsa-miR-148b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,12.87,0.0,7.76,5.45,3.65,22.06,28.81,52.43,0.0,0.0,0.0,0.0,0.0,0.0,65.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,0.0,0.0,0.0,0.0,0.0,0.0,7.76,10.9,0.0,0.0,0.0,12.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43
hsa-miR-150-3p,0.0,0.0,0.0,26.52,0.0,0.0,12.19,5.45,0.0,22.06,0.0,1.75,0.0,0.0,0.0,0.0,0.0,22.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0
hsa-miR-150-5p,0.0,0.0,0.0,0.0,0.0,0.0,6.65,8.18,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.56,0.0,0.0,0.0,17.07,0.0,0.0,37.72,0.0,103.47
hsa-miR-151a-3p,0.0,0.0,333.57,177.85,923.94,1096.23,931.82,806.9,484.27,1599.94,81.99,746.2,462.24,131.06,218.8,174.86,247.98,365.95,415.66,0.0,75.89,0.0,1170.67,0.0,0.0,364.24,0.0,0.0,2.77,93.86,81.0,166.18,99.33,1043.61,70.43
hsa-miR-151a-5p,1677.02,0.0,453.31,246.49,339.72,1102.26,315.78,258.97,307.01,176.48,148.46,342.52,383.23,54.86,989.81,138.57,352.68,137.79,89.07,0.0,0.0,155.29,2156.5,0.0,50.76,337.64,0.0,0.0,1.39,179.19,186.3,184.42,100.59,0.0,249.55
hsa-miR-151b,0.0,0.0,119.74,0.0,41.18,0.75,60.94,54.52,32.89,1.16,0.0,0.0,0.0,18.29,0.0,16.5,5.51,0.0,59.38,0.0,0.0,55.46,0.0,0.0,0.0,38.88,0.0,0.0,0.0,4.27,24.3,8.11,17.6,0.0,0.0
hsa-miR-152-3p,0.0,0.0,0.0,34.32,51.47,0.0,35.46,54.52,16.45,3.48,24.37,31.46,0.0,6.1,0.0,29.69,38.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,38.4,0.0,20.27,7.54,413.41,0.0
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,0.0,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.27,0.0,0.0,0.0
hsa-miR-155-5p,0.0,0.0,0.0,6.24,0.0,0.0,8.86,16.36,0.0,23.22,0.0,0.0,0.0,0.0,0.0,3.3,49.6,51.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51,0.0,0.0,0.0,21.33,20.25,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,0.0,0.0,0.0,79.56,23.16,0.0,130.74,76.33,71.27,51.09,6.65,85.63,169.88,6.1,0.0,3.3,11.02,49.7,0.0,0.0,103.49,0.0,0.0,0.0,0.0,79.81,0.0,0.0,0.46,21.33,8.1,28.37,221.3,0.0,0.0
hsa-miR-15b-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.32,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-5p,0.0,0.0,0.0,49.92,0.0,0.0,21.05,24.53,16.45,31.35,0.0,12.23,0.0,3.05,0.0,3.3,22.04,42.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46,0.0,0.0,0.0,0.0,20.25,0.0,25.15,0.0,0.0
hsa-miR-16-2-3p,0.0,0.0,0.0,24.96,12.87,3.77,86.42,49.07,31.07,0.0,15.51,22.72,387.18,21.34,156.29,29.69,0.0,0.0,46.18,0.0,0.0,0.0,0.0,0.0,0.0,30.69,0.0,0.0,0.0,0.0,0.0,0.0,35.21,292.41,0.0
hsa-miR-16-5p,0.0,6586.58,153.95,1929.79,1822.14,2177.39,7224.1,2788.73,2660.77,2935.16,906.28,1737.06,2251.94,246.88,896.04,399.22,2066.48,478.89,5835.78,241.07,262.18,177.48,184.84,0.0,50.76,1968.55,482.59,1011.93,10.17,511.97,486.01,1084.22,4649.77,2984.62,422.59
hsa-miR-17-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,0.0,0.0,0.0,0.0,0.0,0.0,154.01,2.73,12.79,166.03,0.0,0.0,0.0,0.0,0.0,6.6,38.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.46,0.0,16.2,0.0,35.21,0.0,0.0
hsa-miR-181a-2-3p,0.0,0.0,0.0,28.08,0.0,0.0,27.7,8.18,0.0,23.22,22.16,12.23,0.0,0.0,0.0,23.1,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,21.33,12.15,2.03,23.89,0.0,0.0
hsa-miR-181a-3p,0.0,0.0,0.0,0.0,0.0,73.13,3.32,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,10.13,5.03,0.0,0.0
hsa-miR-181a-5p,0.0,890.64,376.33,283.93,1057.77,2916.25,962.84,962.29,705.4,435.4,265.9,976.88,722.99,313.94,1187.77,316.73,699.85,508.26,610.3,109.58,34.5,166.39,0.0,0.0,0.0,648.68,554.62,747.09,1.39,345.58,332.11,658.64,684.01,2147.72,338.25
hsa-miR-181b-5p,0.0,0.0,0.0,0.0,249.64,216.0,234.89,160.84,301.53,156.74,88.63,173.01,201.49,54.86,0.0,3.3,121.23,33.88,9.9,0.0,103.49,85.04,0.0,0.0,0.0,96.18,0.0,0.0,0.92,127.99,12.15,103.36,22.63,312.58,131.3
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.0,68.23,13.3,38.16,0.0,29.03,0.0,0.0,0.0,0.0,0.0,23.1,11.02,0.0,32.99,0.0,0.0,0.0,0.0,0.0,0.0,12.28,0.0,0.0,0.0,0.0,12.15,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.0,0.0,0.0,0.0,0.0,64.09,3.32,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.27,0.0,0.0,0.0
hsa-miR-182-5p,0.0,0.0,179.61,59.28,36.03,111.96,19.94,40.89,49.34,0.0,39.89,106.6,0.0,15.24,83.35,52.79,11.02,133.28,0.0,80.36,0.0,0.0,0.0,0.0,0.0,200.54,0.0,0.0,0.92,4.27,12.15,24.32,71.67,337.79,21.74
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,0.0,0.0,419.1,26.52,54.05,34.68,16.62,8.18,0.0,0.0,33.24,0.0,0.0,9.14,0.0,46.19,5.51,133.28,0.0,21.92,0.0,0.0,0.0,0.0,0.0,12.28,511.41,0.0,0.92,29.86,20.25,30.4,31.43,0.0,54.78
hsa-miR-184,0.0,0.0,0.0,0.0,10.29,108.94,1.11,5.45,0.0,0.0,0.0,13.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1843,0.0,0.0,0.0,0.0,162.14,0.0,114.12,16.36,29.24,96.37,0.0,43.69,0.0,0.0,41.68,0.0,33.06,0.0,46.18,0.0,0.0,0.0,0.0,0.0,0.0,22.51,0.0,0.0,0.92,0.0,20.25,24.32,0.0,0.0,28.69
hsa-miR-185-5p,0.0,0.0,496.07,163.81,131.26,117.62,110.8,38.16,58.48,25.54,104.14,41.94,0.0,18.29,145.87,59.39,11.02,212.34,49.48,0.0,0.0,0.0,0.0,0.0,0.0,59.34,0.0,0.0,0.0,46.93,12.15,97.28,116.94,0.0,19.13
hsa-miR-186-5p,0.0,776.72,316.46,198.13,1106.66,1186.33,966.17,981.37,466.0,997.35,152.89,417.66,0.0,33.53,427.18,184.76,837.61,171.68,923.7,43.83,386.37,0.0,0.0,0.0,0.0,613.89,0.0,71.15,2.31,140.79,198.45,160.1,236.39,811.7,173.91
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,10.96,0.0,0.0,0.0,0.0,6.1,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-3p,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,63.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.0,29.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29,0.0,0.0,0.0
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,77.21,0.0,77.56,24.53,34.72,0.0,26.59,13.98,0.0,0.0,0.0,0.0,11.02,11.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,17.07,8.1,0.0,0.0,0.0,0.0
hsa-miR-1909-5p,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,45.32,1625.93,5063.38,722.31,1057.77,2964.13,743.46,264.42,1012.41,733.79,1185.48,616.88,849.42,164.59,5053.24,557.58,931.29,1185.94,857.72,73.05,241.48,0.0,0.0,917.22,0.0,873.78,0.0,1549.52,8.32,456.5,502.21,826.84,748.14,1840.18,1085.17
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,679.87,0.0,2446.16,546.02,730.91,1499.97,826.56,444.34,665.19,328.58,354.54,576.69,0.0,158.49,2990.27,237.55,303.08,790.62,339.79,0.0,0.0,0.0,0.0,0.0,0.0,243.51,0.0,0.0,9.24,209.05,234.91,301.96,506.72,615.07,566.06
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0
hsa-miR-193a-5p,0.0,0.0,0.0,18.72,0.0,0.0,0.0,13.63,16.45,19.74,0.0,20.97,0.0,12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,21.33,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-3p,0.0,0.0,0.0,0.0,90.08,60.69,281.43,29.99,122.44,31.35,0.0,20.97,0.0,6.1,0.0,32.99,93.68,0.0,85.77,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,0.0,0.0,16.21,15.09,0.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,156.99,58.43,68.7,46.34,31.07,51.09,13.3,125.82,0.0,36.58,0.0,16.5,27.55,0.0,52.78,0.0,62.09,0.0,0.0,0.0,0.0,12.28,0.0,0.0,0.0,0.0,0.0,22.29,3.77,0.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-3p,0.0,0.0,0.0,0.0,15.44,0.0,60.94,27.26,51.17,20.9,0.0,5.24,0.0,0.0,0.0,0.0,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
