miRNA,SRR28963437,SRR28963447
hsa-miR-6505-5p,6.9,0.0
hsa-miR-6515-3p,6.06,0.0
hsa-miR-660-5p,21.41,41.35
hsa-miR-663a,0.7,0.0
hsa-miR-664a-3p,5.21,0.0
hsa-miR-664a-5p,5.92,47.93
hsa-miR-671-5p,223.29,81.66
hsa-miR-6777-5p,0.42,0.0
hsa-miR-6782-3p,0.14,0.0
hsa-miR-6831-5p,3.94,0.0
hsa-miR-6873-3p,4.23,0.0
hsa-miR-6879-3p,9.72,0.0
hsa-miR-7-5p,418.26,0.0
hsa-miR-7114-5p,3.1,0.0
hsa-miR-744-5p,11.27,31.27
hsa-miR-765,9.58,0.0
hsa-miR-767-5p,92.98,66.24
hsa-miR-769-3p,8.59,0.0
hsa-miR-769-5p,0.14,0.41
hsa-miR-7706,16.76,20.98
hsa-miR-7977,0.28,0.0
hsa-miR-8485,0.28,0.21
hsa-miR-877-5p,0.0,22.01
hsa-miR-9-5p,62.69,129.39
hsa-miR-92a-3p,11331.81,5237.16
hsa-miR-92b-3p,13.81,7.2
hsa-miR-92b-5p,189.19,317.19
hsa-miR-93-3p,154.68,51.01
hsa-miR-93-5p,2788.61,1345.08
hsa-miR-937-3p,13.1,0.0
hsa-miR-941,620.98,449.46
hsa-miR-942-5p,10.28,0.0
hsa-miR-96-5p,56.07,93.39
hsa-miR-98-5p,18.88,16.25
hsa-miR-9901,0.0,19.34
hsa-miR-99a-5p,1.13,0.21
hsa-miR-99b-3p,37.47,6.79
hsa-miR-99b-5p,20.57,3.7
hsa-mir-10523-5p,0.0,18.1
hsa-mir-1244-2-3p,11.83,0.0
hsa-mir-1244-4-3p,2.54,0.0
hsa-mir-1255a-5p,6.9,0.0
hsa-mir-1273c-5p,23.95,0.0
hsa-mir-3648-1-5p,0.0,0.21
hsa-mir-3648-2-5p,0.0,0.21
hsa-mir-3651-3p,1.41,0.0
hsa-mir-3929-3p,0.42,0.0
hsa-mir-429-3p,6.62,15.43
hsa-mir-4426-5p,0.14,0.0
hsa-mir-5708-5p,0.14,0.0
hsa-mir-599-3p,0.0,11.52
hsa-mir-622-3p,1.27,0.0
hsa-mir-941-5-3p,7.04,0.0
