miRNA,SRR25747421,SRR25747422,SRR25747423,SRR25747424,SRR25747425,SRR25747426,SRR25747427,SRR25747428,SRR25747429
hsa-miR-10b-5p,305.25,61.98,153.36,12.99,3.66,3.24,12.03,5.82,9.4
hsa-miR-1180-3p,63.02,7.4,12.12,1.96,0.62,0.6,1.57,0.91,0.85
hsa-miR-1185-5p,0.0,0.0,0.0,1.2,0.28,0.24,0.44,1.12,0.43
hsa-miR-1193,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.27,0.0
hsa-miR-12136,4.44,0.21,3.21,0.11,0.62,0.18,0.0,0.69,3.23
hsa-miR-122-3p,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,346.48,0.0,0.0,3.93,1.07,0.96,59.78,35.67,5.25
hsa-miR-1226-3p,0.0,0.0,0.0,0.05,0.9,0.0,0.0,0.16,0.37
hsa-miR-1227-3p,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.11,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.42,1.35,0.88,0.82,0.62,0.48,0.06,0.69,0.0
hsa-miR-124-5p,0.0,0.0,0.07,0.05,0.0,0.0,0.0,0.05,0.0
hsa-miR-1243,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-1245a,0.14,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
hsa-miR-1246,94.12,20.78,70.98,4.86,3.6,2.16,12.1,10.15,20.14
hsa-miR-1247-5p,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,0.42,0.57,0.22,0.27,0.17,0.3,0.06,0.37,0.0
hsa-miR-1249-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
hsa-miR-1250-5p,0.0,0.0,0.0,0.05,0.06,0.06,0.0,0.0,0.0
hsa-miR-1255b-2-3p,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
hsa-miR-125a-3p,0.14,0.07,0.0,0.05,0.11,0.24,0.63,0.27,0.73
hsa-miR-125a-5p,58.58,5.34,12.78,2.46,2.53,1.74,1.95,2.08,2.69
hsa-miR-125b-1-3p,12.49,1.49,0.0,2.62,0.84,1.08,4.72,4.06,8.12
hsa-miR-125b-2-3p,0.0,0.21,5.11,0.05,0.11,0.0,0.0,0.11,0.0
hsa-miR-125b-5p,54.42,9.32,12.49,3.82,3.89,2.04,7.75,4.54,8.6
hsa-miR-126-3p,327.05,20.85,12.34,10.53,8.67,5.23,44.29,27.29,38.2
hsa-miR-126-5p,3.89,0.28,0.0,0.22,0.17,0.18,0.44,0.11,0.18
hsa-miR-1260b,1.11,0.28,0.07,0.11,0.17,0.06,0.19,0.11,0.24
hsa-miR-1262,0.0,0.0,0.0,0.33,0.0,0.06,0.0,0.16,0.0
hsa-miR-1268a,0.0,0.43,1.46,0.11,0.68,0.24,0.13,0.75,0.43
hsa-miR-1268b,0.0,0.07,0.0,1.04,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269b,0.0,0.07,0.07,0.11,0.06,0.0,0.0,0.0,0.0
hsa-miR-127-3p,1648.15,245.06,553.78,157.68,73.68,54.86,233.85,202.98,379.9
hsa-miR-1270,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.16,0.31
hsa-miR-1271-3p,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
hsa-miR-1271-5p,0.0,0.14,0.0,2.78,1.07,0.24,1.32,1.44,2.32
hsa-miR-1273c,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,1.25,1.28,4.89,1.04,1.13,1.14,1.32,0.64,1.83
hsa-miR-1275,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.14,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
hsa-miR-128-3p,34.98,2.63,23.37,3.27,1.69,1.02,4.28,2.72,3.11
hsa-miR-1284,1.39,0.07,0.15,0.11,0.06,0.06,0.0,0.16,0.0
hsa-miR-1285-5p,0.0,0.0,4.09,0.05,0.17,0.06,0.19,0.16,1.16
hsa-miR-1287-5p,0.28,0.14,0.0,1.26,1.18,0.66,3.28,1.55,4.52
hsa-miR-129-1-3p,0.0,0.07,0.0,0.27,0.11,0.12,0.38,0.16,0.0
hsa-miR-129-2-3p,0.14,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.14,0.43,0.15,0.16,0.11,0.06,1.26,0.32,0.24
hsa-miR-1290,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.05,0.0
hsa-miR-1291,0.0,0.0,0.0,0.93,0.11,0.48,0.0,0.32,0.79
hsa-miR-1292-5p,0.14,0.0,0.0,1.86,0.45,0.0,0.25,0.05,0.0
hsa-miR-1293,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,6.66,0.0,0.0,0.11,0.17,0.06,0.38,0.05,0.0
hsa-miR-1296-5p,8.05,0.85,2.92,1.58,0.79,0.3,0.5,0.21,0.31
hsa-miR-1299,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.11,0.0
hsa-miR-1301-3p,9.86,0.21,0.07,0.27,0.51,0.12,0.0,0.27,0.0
hsa-miR-1303,0.56,0.21,3.58,0.6,0.23,0.42,0.38,0.21,0.18
hsa-miR-1304-5p,0.14,0.07,0.0,1.42,0.62,0.24,0.57,0.16,0.43
hsa-miR-1306-3p,0.56,0.14,0.0,0.11,0.0,0.0,0.44,0.0,0.0
hsa-miR-1306-5p,0.69,0.07,0.15,0.16,0.06,0.0,0.44,0.11,0.0
hsa-miR-1307-3p,15.41,17.29,20.59,16.92,7.04,4.27,17.26,15.49,16.11
hsa-miR-1307-5p,0.14,1.21,2.7,1.09,0.11,0.18,0.38,0.37,0.24
hsa-miR-130a-3p,24.99,9.46,23.0,7.97,4.51,1.92,3.84,3.52,6.59
hsa-miR-130b-3p,2.36,1.85,0.07,0.05,0.11,0.12,0.25,0.05,0.24
hsa-miR-130b-5p,18.05,4.77,5.33,0.98,0.73,0.78,0.31,0.75,0.0
hsa-miR-132-3p,1.67,0.14,0.44,0.22,0.11,0.12,0.76,0.48,1.46
hsa-miR-132-5p,18.18,4.48,0.51,2.67,0.84,0.42,1.57,2.67,4.27
hsa-miR-133a-3p,146.73,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.73
hsa-miR-133b,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-3p,0.0,0.28,0.22,0.0,0.06,0.0,0.19,0.0,0.06
hsa-miR-134-5p,0.0,2.49,1.61,5.08,1.46,2.52,4.72,3.31,6.16
hsa-miR-1343-3p,0.0,0.0,0.07,0.11,0.11,0.12,0.06,0.0,0.0
hsa-miR-135b-5p,9.02,0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.31
hsa-miR-136-3p,0.28,1.99,5.55,3.82,2.14,1.14,2.52,0.75,1.4
hsa-miR-136-5p,8.47,0.07,0.0,0.49,0.17,0.3,0.0,0.11,1.04
hsa-miR-137-3p,0.0,9.39,4.53,0.87,1.24,0.66,1.26,2.3,2.01
hsa-miR-138-1-3p,0.14,0.0,0.0,0.38,0.39,0.0,0.0,0.53,0.67
hsa-miR-138-5p,82.73,10.32,40.24,83.78,46.75,24.7,25.26,12.71,19.04
hsa-miR-139-3p,2.08,0.14,0.07,0.0,0.06,0.0,0.06,0.0,0.06
hsa-miR-139-5p,53.44,0.21,7.08,0.49,0.28,0.42,8.0,3.79,8.24
hsa-miR-140-3p,18.74,16.37,14.75,8.9,8.84,5.35,2.02,9.4,1.83
hsa-miR-140-5p,32.76,21.42,25.56,9.22,10.87,5.41,4.85,11.16,3.48
hsa-miR-141-3p,0.14,0.07,0.07,0.0,0.0,0.0,0.31,0.0,0.55
hsa-miR-142-3p,92.31,6.33,3.72,3.17,2.53,1.92,6.49,3.1,4.33
hsa-miR-142-5p,23.6,1.35,1.02,1.26,0.68,1.26,1.64,0.64,1.22
hsa-miR-143-3p,120.91,24.19,37.03,34.55,13.12,10.88,610.89,399.02,710.24
hsa-miR-143-5p,0.0,0.0,0.0,0.0,0.0,0.06,1.26,0.21,0.0
hsa-miR-144-3p,0.42,0.0,0.0,0.16,0.0,0.06,1.45,0.43,0.18
hsa-miR-144-5p,0.28,0.0,0.0,0.0,0.0,0.0,0.31,0.11,0.0
hsa-miR-145-3p,0.28,0.0,0.0,0.16,0.11,0.0,2.83,0.96,2.44
hsa-miR-145-5p,7.22,1.42,4.24,11.63,3.55,1.86,133.81,66.86,108.26
hsa-miR-1468-5p,0.0,0.14,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,0.0,0.07,0.0,0.11,0.0,0.0,0.0,0.05,0.0
hsa-miR-146a-5p,87.87,101.96,84.06,130.44,90.18,83.71,46.68,73.37,37.9
hsa-miR-146b-5p,5.0,10.18,16.72,6.55,6.59,4.27,0.19,6.73,1.16
hsa-miR-147b-3p,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,9.72,1.49,2.04,4.91,3.77,2.58,1.89,2.03,4.27
hsa-miR-148a-5p,0.0,0.0,0.0,0.16,0.23,0.12,0.0,0.0,0.0
hsa-miR-148b-3p,0.14,0.07,0.15,0.05,0.0,0.06,0.13,0.0,0.37
hsa-miR-149-3p,0.0,0.07,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,88.84,9.46,36.88,8.68,4.22,2.16,13.17,4.59,9.95
hsa-miR-150-3p,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,1212.82,1.64,0.95,0.98,0.39,0.24,112.51,0.69,67.13
hsa-miR-151a-3p,9.58,0.43,0.22,0.49,0.73,0.06,1.83,1.76,4.52
hsa-miR-151a-5p,73.71,19.92,39.22,17.9,6.36,4.93,48.76,31.93,65.06
hsa-miR-151b,3.89,0.0,0.15,1.26,0.62,0.06,1.57,4.01,3.42
hsa-miR-152-3p,8.47,0.36,0.07,2.18,0.45,0.6,6.61,2.88,8.18
hsa-miR-153-3p,0.0,0.14,0.07,0.16,0.06,0.06,0.0,0.11,0.06
hsa-miR-153-5p,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.14,0.28,3.07,0.65,0.23,0.54,0.06,0.05,0.18
hsa-miR-1537-5p,7.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.11,0.0
hsa-miR-154-5p,27.35,7.12,51.92,130.88,37.74,31.97,41.45,19.71,40.89
hsa-miR-155-5p,127.43,142.45,145.47,100.1,86.12,61.71,17.01,74.34,9.46
hsa-miR-15a-3p,0.14,0.0,0.0,0.0,0.17,0.06,0.0,0.0,0.0
hsa-miR-15a-5p,65.94,4.91,2.85,5.84,4.11,2.82,5.35,3.58,4.09
hsa-miR-15b-3p,13.6,3.2,4.38,2.29,1.24,0.6,0.38,0.69,0.31
hsa-miR-15b-5p,169.49,12.24,15.41,9.22,3.83,2.94,10.9,5.66,10.31
hsa-miR-16-2-3p,1.8,0.21,0.15,0.11,0.17,0.48,0.76,0.37,0.12
hsa-miR-16-5p,604.82,72.44,86.69,83.78,51.82,34.31,68.73,60.4,53.7
hsa-miR-17-3p,0.0,0.43,0.22,0.11,0.11,0.18,0.13,0.05,0.0
hsa-miR-17-5p,16.24,2.28,6.13,1.58,1.69,1.26,1.07,2.4,1.4
hsa-miR-181a-2-3p,19.02,2.92,5.33,0.87,1.18,1.2,1.13,1.12,0.31
hsa-miR-181a-3p,6.66,2.56,8.33,1.47,0.51,0.42,1.07,1.23,0.79
hsa-miR-181a-5p,721.84,108.44,261.59,109.05,63.87,50.72,381.07,251.74,461.25
hsa-miR-181b-5p,318.3,46.89,105.16,36.51,26.3,16.16,65.9,43.74,73.23
hsa-miR-181c-3p,0.69,0.0,0.0,0.0,0.06,0.0,0.0,0.11,0.0
hsa-miR-181c-5p,8.47,1.07,4.31,1.2,0.62,0.42,2.9,2.03,3.91
hsa-miR-181d-5p,13.88,0.36,0.07,0.22,0.28,0.06,1.07,1.28,1.16
hsa-miR-182-3p,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,12.35,1.21,0.88,0.76,0.73,0.36,0.19,0.59,0.37
hsa-miR-183-3p,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,21.38,0.85,0.8,0.6,0.79,0.3,0.0,0.53,0.06
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
hsa-miR-1843,0.14,0.07,0.0,0.05,0.17,0.06,0.0,0.0,0.0
hsa-miR-185-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.37
hsa-miR-185-5p,53.86,1.42,0.66,4.37,1.3,0.48,3.46,3.04,5.0
hsa-miR-186-5p,3.89,1.49,1.02,1.26,1.3,1.08,2.52,2.03,2.56
hsa-miR-187-3p,1.11,0.07,0.07,0.0,0.0,0.0,0.13,0.0,0.12
hsa-miR-188-5p,0.0,0.07,0.07,0.0,0.23,0.0,0.0,0.16,0.0
hsa-miR-18a-3p,0.28,0.21,0.15,0.33,0.11,0.0,0.06,0.11,0.18
hsa-miR-18a-5p,1.67,0.71,0.58,0.6,0.51,0.12,0.19,0.48,0.24
hsa-miR-18b-5p,1.53,0.0,0.15,0.0,0.23,0.12,0.0,0.21,0.0
hsa-miR-1908-5p,0.28,0.07,0.0,0.05,0.17,0.06,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,4.58,0.14,0.07,0.11,0.17,0.36,0.0,0.11,0.0
hsa-miR-190b-5p,0.0,0.14,0.0,0.11,0.06,0.06,0.0,0.05,0.0
hsa-miR-191-3p,2.5,0.64,1.39,0.71,0.96,0.48,0.0,1.5,0.0
hsa-miR-191-5p,619.11,176.96,174.98,141.36,118.06,91.7,120.45,132.65,83.36
hsa-miR-1910-5p,0.0,0.07,0.07,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-1913,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.05,0.0
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
hsa-miR-192-5p,28.04,2.99,3.87,4.31,3.77,2.22,11.72,4.7,8.18
hsa-miR-193a-3p,4.72,2.7,5.4,9.61,4.22,2.22,3.28,2.14,5.0
hsa-miR-193a-5p,78.43,15.08,24.98,11.73,3.94,3.37,12.35,12.02,20.2
hsa-miR-193b-3p,20.54,14.52,27.02,151.18,62.86,35.51,93.3,52.23,93.25
hsa-miR-193b-5p,10.13,0.0,3.14,0.87,0.23,0.0,0.06,0.32,0.18
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
hsa-miR-194-5p,11.24,0.07,0.07,0.33,0.28,0.12,4.79,0.48,3.97
hsa-miR-195-3p,5.83,0.0,0.15,0.0,0.0,0.0,0.06,0.0,0.0
hsa-miR-195-5p,11.24,2.42,2.04,1.04,1.35,0.78,0.38,1.17,1.34
hsa-miR-196a-5p,1003.49,163.87,290.22,181.09,80.32,61.47,87.44,56.07,83.73
hsa-miR-196b-5p,171.16,35.93,76.46,39.68,24.84,18.45,51.47,38.45,55.6
hsa-miR-197-3p,15.55,3.49,1.46,2.51,1.3,0.84,2.02,1.82,1.59
hsa-miR-1976,0.0,0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,1932.58,397.83,1554.21,396.96,923.65,796.03,307.81,1233.96,528.5
hsa-miR-199a-5p,48.17,14.23,23.37,48.19,14.14,8.29,21.29,18.42,27.65
hsa-miR-199b-3p,296.65,55.22,83.11,2391.45,49.17,13.94,1913.23,4.01,2099.0
hsa-miR-199b-5p,40.67,16.58,57.33,42.9,11.55,6.13,8.13,6.46,7.14
hsa-miR-19a-3p,0.14,0.28,0.37,0.33,0.28,0.54,0.13,0.16,0.12
hsa-miR-19b-3p,23.18,8.18,9.13,7.64,5.86,5.47,3.46,5.98,3.17
hsa-miR-200a-3p,0.42,0.07,0.07,0.05,0.0,0.0,4.09,0.05,3.54
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.12
hsa-miR-200b-3p,0.0,0.0,0.07,0.0,0.0,0.0,1.39,0.27,0.61
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
hsa-miR-200c-3p,0.56,0.14,0.0,0.0,0.0,0.06,1.45,0.0,0.79
hsa-miR-202-5p,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
hsa-miR-204-5p,22.35,3.56,2.7,0.05,0.06,0.06,0.5,0.21,0.98
hsa-miR-205-5p,0.0,0.07,0.07,0.0,0.06,0.0,0.25,0.0,0.49
hsa-miR-206,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0
hsa-miR-208a-3p,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208a-5p,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208b-3p,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.05,0.0
hsa-miR-20a-5p,9.16,5.27,10.01,4.26,2.59,2.28,1.51,2.72,0.92
hsa-miR-20b-3p,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,2.64,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
hsa-miR-21-3p,7.63,3.2,5.77,4.69,1.24,1.38,2.65,2.4,4.21
hsa-miR-21-5p,13272.49,2517.45,4759.69,2081.55,1245.68,726.62,2176.19,1954.84,2303.19
hsa-miR-210-3p,0.56,0.57,0.29,0.16,0.11,0.24,0.25,0.11,0.0
hsa-miR-210-5p,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,6.11,0.21,2.99,0.22,0.34,0.42,0.44,0.75,0.37
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.05,0.0
hsa-miR-2116-5p,0.14,0.0,0.0,0.27,0.0,0.06,0.0,0.0,0.0
hsa-miR-212-3p,3.19,2.42,2.92,1.86,0.39,0.3,0.5,0.64,2.14
hsa-miR-212-5p,9.16,0.0,0.0,0.0,0.06,0.12,0.0,0.05,0.24
hsa-miR-214-3p,0.69,1.21,6.57,8.02,10.2,0.42,7.56,5.55,4.7
hsa-miR-214-5p,10.41,0.93,0.58,1.47,1.01,0.72,1.26,0.64,1.83
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06
hsa-miR-218-1-3p,0.0,0.21,0.0,0.0,0.11,0.0,0.25,0.53,0.0
hsa-miR-218-5p,80.79,28.75,32.5,29.25,13.07,7.51,14.74,13.3,17.76
hsa-miR-219a-1-3p,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,1224.35,217.23,459.65,280.1,165.49,101.31,490.62,342.57,523.62
hsa-miR-22-5p,2.5,1.21,10.37,5.46,1.8,0.84,10.46,4.54,13.18
hsa-miR-221-3p,597.46,103.46,494.41,507.1,146.84,95.24,218.73,148.46,215.98
hsa-miR-221-5p,0.42,0.78,4.38,10.15,4.68,4.99,3.21,1.5,1.59
hsa-miR-222-3p,3492.3,825.46,1457.81,211.99,169.04,98.49,64.51,172.97,62.98
hsa-miR-222-5p,23.32,3.63,3.87,9.5,4.22,4.57,2.77,3.04,6.22
hsa-miR-223-3p,81.21,6.19,5.55,4.31,4.0,2.64,7.81,4.91,4.09
hsa-miR-223-5p,0.83,0.07,0.15,0.05,0.11,0.06,0.06,0.16,0.0
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-224-5p,70.52,3.56,24.25,10.86,4.73,1.56,23.56,12.76,23.74
hsa-miR-2277-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,1031.53,267.04,664.86,170.72,96.38,66.1,409.17,273.47,422.5
hsa-miR-23a-5p,0.0,0.07,0.0,0.0,0.0,0.0,0.25,0.0,0.06
hsa-miR-23b-3p,67.88,22.84,26.73,10.42,9.91,7.09,24.7,23.02,6.59
hsa-miR-23b-5p,0.28,1.0,0.0,0.22,0.11,0.06,0.76,1.28,1.4
hsa-miR-23c,0.14,0.07,0.07,0.0,0.0,0.0,0.0,0.05,0.06
hsa-miR-24-1-5p,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.14,0.64,0.29,0.55,0.73,0.6,0.88,0.85,0.67
hsa-miR-24-3p,562.06,143.38,35.42,331.9,255.61,139.89,250.1,925.94,2207.69
hsa-miR-25-3p,117.02,10.46,30.89,15.45,7.27,5.23,18.58,13.08,20.75
hsa-miR-25-5p,0.0,0.28,0.07,0.05,0.17,0.12,0.19,0.32,0.0
hsa-miR-2682-3p,0.0,0.0,0.0,0.05,0.0,0.06,0.38,0.05,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.31
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.07,0.0,0.27,0.06,0.18,0.94,0.16,0.12
hsa-miR-26a-5p,958.38,169.42,405.02,133.56,73.84,45.49,316.94,205.87,291.16
hsa-miR-26b-3p,0.69,0.0,0.07,0.11,0.06,0.06,0.31,0.21,0.0
hsa-miR-26b-5p,177.82,18.43,48.93,23.31,11.1,6.61,41.45,28.57,42.17
hsa-miR-27a-3p,494.46,297.36,412.18,1013.16,349.74,269.99,888.08,651.51,1636.04
hsa-miR-27a-5p,1.67,1.14,0.58,0.44,0.28,0.24,1.64,2.83,1.65
hsa-miR-27b-3p,368.14,61.62,237.71,96.93,161.88,115.86,787.72,533.65,485.78
hsa-miR-27b-5p,0.14,0.14,0.07,0.05,0.06,0.0,0.44,0.16,0.0
hsa-miR-28-3p,51.22,9.32,35.42,5.84,3.49,2.22,15.69,5.77,9.89
