miRNA,SRR17085639,SRR17085640
hsa-miR-134-5p,3.9,86.18
hsa-miR-1343-3p,0.1,0.0
hsa-miR-135a-5p,0.0,2.37
hsa-miR-135b-5p,1.56,1.92
hsa-miR-136-3p,2.63,74.77
hsa-miR-136-5p,0.1,8.36
hsa-miR-138-1-3p,0.0,2.37
hsa-miR-138-5p,0.97,4.63
hsa-miR-139-5p,4.97,21.8
hsa-miR-140-3p,31.36,188.28
hsa-miR-140-5p,2.53,9.04
hsa-miR-142-3p,2.24,41.45
hsa-miR-142-5p,4.09,78.61
hsa-miR-143-3p,85.81,3552.89
hsa-miR-143-5p,0.0,1.02
hsa-miR-144-3p,0.29,0.68
hsa-miR-144-5p,2.24,14.34
hsa-miR-145-3p,0.1,35.13
hsa-miR-145-5p,3.02,47.21
hsa-miR-1468-5p,0.1,3.39
hsa-miR-146a-5p,6.62,3854.23
hsa-miR-146b-5p,3.9,306.76
hsa-miR-148a-3p,35.16,561.79
hsa-miR-148a-5p,0.1,10.73
hsa-miR-148b-3p,4.58,347.64
hsa-miR-148b-5p,0.0,3.05
hsa-miR-149-3p,0.0,4.29
hsa-miR-149-5p,1.95,14.8
hsa-miR-150-5p,19.48,12.09
hsa-miR-151a-3p,18.8,659.14
hsa-miR-151a-5p,49.58,936.53
hsa-miR-151b,5.45,15.25
hsa-miR-152-3p,2.53,120.85
hsa-miR-152-5p,0.0,0.56
hsa-miR-1538,0.0,0.23
hsa-miR-154-3p,2.92,58.73
hsa-miR-154-5p,0.0,12.76
hsa-miR-155-5p,43.63,629.89
hsa-miR-15a-5p,2.34,101.31
hsa-miR-15b-3p,0.29,56.7
hsa-miR-15b-5p,14.9,601.77
hsa-miR-16-2-3p,12.47,279.54
hsa-miR-16-5p,46.46,1099.74
hsa-miR-17-5p,1.17,52.75
hsa-miR-181a-2-3p,1.07,62.46
hsa-miR-181a-3p,0.58,14.12
hsa-miR-181a-5p,27.95,523.95
hsa-miR-181b-3p,0.0,3.28
hsa-miR-181b-5p,2.34,281.57
hsa-miR-181c-3p,0.58,0.0
hsa-miR-181c-5p,0.39,1.81
hsa-miR-181d-5p,0.19,3.5
hsa-miR-182-5p,1.07,28.91
hsa-miR-183-5p,0.19,7.91
hsa-miR-1843,0.0,7.0
hsa-miR-185-3p,0.0,16.38
hsa-miR-185-5p,4.87,251.75
hsa-miR-186-5p,28.05,641.52
hsa-miR-187-3p,0.0,3.05
hsa-miR-188-5p,0.29,1.36
hsa-miR-18a-3p,0.19,8.92
hsa-miR-18a-5p,0.29,24.96
hsa-miR-1908-5p,0.0,24.51
hsa-miR-190a-5p,0.0,0.45
hsa-miR-191-3p,0.19,4.18
hsa-miR-191-5p,112.2,1202.29
hsa-miR-1910-5p,0.0,2.94
hsa-miR-192-5p,2.34,20.67
hsa-miR-193a-3p,0.29,3.39
hsa-miR-193a-5p,18.51,251.08
hsa-miR-193b-3p,7.01,8.81
hsa-miR-193b-5p,0.39,4.63
hsa-miR-194-3p,0.1,0.11
hsa-miR-194-5p,3.8,12.31
hsa-miR-195-5p,0.68,0.68
hsa-miR-196a-5p,53.67,686.02
hsa-miR-196b-5p,4.77,53.65
hsa-miR-197-3p,8.96,87.76
hsa-miR-197-5p,0.0,0.45
hsa-miR-199a-3p,32.24,2763.75
hsa-miR-199a-5p,7.3,380.28
hsa-miR-199b-3p,128.56,6842.05
hsa-miR-199b-5p,1.95,221.82
hsa-miR-19a-3p,1.17,44.05
hsa-miR-19b-3p,4.77,79.96
hsa-miR-200a-3p,0.49,3.28
hsa-miR-200b-3p,3.9,4.74
hsa-miR-200b-5p,0.29,0.34
hsa-miR-200c-3p,2.43,5.76
hsa-miR-204-3p,0.0,0.79
hsa-miR-204-5p,1.17,14.12
hsa-miR-20a-5p,5.45,90.13
hsa-miR-20b-5p,0.0,4.18
hsa-miR-21-3p,2.82,32.87
hsa-miR-21-5p,2198.06,39159.83
hsa-miR-210-3p,0.19,6.1
hsa-miR-210-5p,0.49,2.15
hsa-miR-2110,0.0,13.44
hsa-miR-2116-3p,0.0,0.23
hsa-miR-212-3p,0.0,1.36
hsa-miR-212-5p,0.19,0.0
hsa-miR-214-3p,2.63,117.58
hsa-miR-214-5p,0.49,0.0
hsa-miR-215-5p,0.68,3.16
hsa-miR-218-1-3p,0.0,0.11
hsa-miR-218-5p,0.0,175.74
hsa-miR-219a-1-3p,0.0,2.82
hsa-miR-22-3p,43.24,857.02
hsa-miR-22-5p,1.85,66.52
hsa-miR-221-3p,458.35,8741.67
hsa-miR-221-5p,9.54,143.67
hsa-miR-222-3p,317.32,4592.43
hsa-miR-222-5p,3.51,66.07
hsa-miR-223-3p,19.28,505.65
hsa-miR-223-5p,0.1,32.19
hsa-miR-224-3p,0.0,1.24
hsa-miR-224-5p,15.39,856.91
hsa-miR-2355-3p,0.0,6.78
hsa-miR-2355-5p,0.0,0.9
hsa-miR-23a-3p,481.14,4375.58
hsa-miR-23a-5p,0.29,39.87
hsa-miR-23b-3p,101.97,272.31
hsa-miR-23b-5p,3.8,31.06
hsa-miR-24-1-5p,0.58,0.0
hsa-miR-24-2-5p,2.24,4.97
hsa-miR-24-3p,105.68,1480.25
hsa-miR-25-3p,51.91,1367.3
hsa-miR-25-5p,0.49,26.2
hsa-miR-2681-5p,0.0,1.02
hsa-miR-26a-1-3p,0.0,2.6
hsa-miR-26a-2-3p,0.97,5.2
hsa-miR-26a-5p,213.4,2429.09
hsa-miR-26b-3p,0.19,2.26
hsa-miR-26b-5p,61.17,799.42
hsa-miR-27a-3p,62.14,605.04
hsa-miR-27a-5p,2.14,3.73
hsa-miR-27b-3p,287.71,1289.03
hsa-miR-27b-5p,2.53,6.89
hsa-miR-28-3p,5.16,341.43
hsa-miR-28-5p,4.19,84.14
hsa-miR-296-3p,0.39,25.41
hsa-miR-296-5p,0.19,10.96
hsa-miR-299-3p,0.19,9.6
hsa-miR-299-5p,1.85,9.04
hsa-miR-29a-3p,171.61,3276.4
hsa-miR-29b-1-5p,3.02,47.66
hsa-miR-29b-2-5p,0.0,0.56
hsa-miR-29b-3p,8.77,21.01
hsa-miR-29c-3p,0.0,2.15
hsa-miR-29c-5p,0.0,3.39
hsa-miR-301a-3p,0.0,0.68
hsa-miR-3064-3p,0.0,2.37
hsa-miR-3064-5p,0.0,0.56
hsa-miR-30a-3p,4.87,37.38
hsa-miR-30a-5p,134.51,1624.25
hsa-miR-30b-5p,7.69,99.39
hsa-miR-30c-2-3p,0.1,1.47
hsa-miR-30c-5p,46.75,627.63
hsa-miR-30d-5p,164.8,3646.18
hsa-miR-30e-3p,2.82,21.01
hsa-miR-30e-5p,35.84,466.8
hsa-miR-31-3p,0.19,0.23
hsa-miR-31-5p,124.08,392.93
hsa-miR-3115,0.0,2.82
hsa-miR-3127-5p,0.0,5.99
hsa-miR-3129-3p,0.29,5.76
hsa-miR-3129-5p,0.0,1.02
hsa-miR-3143,0.0,6.32
hsa-miR-3152-5p,0.29,0.0
hsa-miR-3154,0.0,4.86
hsa-miR-3158-3p,0.0,0.56
hsa-miR-3173-5p,0.58,4.86
hsa-miR-3174,0.0,2.48
hsa-miR-3180,0.0,1.81
hsa-miR-3192-5p,0.0,1.36
hsa-miR-3194-5p,0.0,2.48
hsa-miR-32-3p,0.68,10.62
hsa-miR-32-5p,0.0,6.21
hsa-miR-320a-3p,149.99,9104.44
hsa-miR-320b,2.53,197.77
hsa-miR-320c,14.12,12.09
hsa-miR-320d,0.0,77.14
hsa-miR-320e,0.0,0.23
hsa-miR-323a-3p,5.36,832.4
hsa-miR-323a-5p,0.0,3.28
hsa-miR-323b-3p,0.88,444.1
hsa-miR-324-3p,0.0,6.89
hsa-miR-324-5p,0.0,6.78
hsa-miR-326,0.58,0.0
hsa-miR-328-3p,3.02,156.65
hsa-miR-329-3p,6.33,702.06
hsa-miR-329-5p,0.0,2.71
hsa-miR-330-3p,0.0,12.65
hsa-miR-331-3p,0.97,6.44
hsa-miR-331-5p,0.97,5.99
hsa-miR-335-3p,2.73,173.03
hsa-miR-335-5p,14.8,2458.69
hsa-miR-337-3p,3.6,58.73
hsa-miR-337-5p,0.0,1.47
hsa-miR-338-5p,0.1,3.61
hsa-miR-339-3p,0.68,8.13
hsa-miR-339-5p,4.77,70.59
hsa-miR-33b-5p,0.0,1.02
hsa-miR-340-3p,0.19,20.1
hsa-miR-340-5p,6.43,359.84
hsa-miR-342-3p,3.9,32.98
hsa-miR-342-5p,0.0,6.44
hsa-miR-345-5p,2.24,24.73
hsa-miR-34a-3p,0.0,6.21
hsa-miR-34a-5p,0.39,140.28
hsa-miR-34b-3p,0.0,5.42
hsa-miR-34c-5p,0.0,6.21
hsa-miR-3605-3p,0.0,1.36
hsa-miR-3605-5p,0.0,4.4
hsa-miR-361-3p,6.23,41.34
hsa-miR-361-5p,9.45,192.23
hsa-miR-3613-5p,1.75,67.99
hsa-miR-3615,1.07,14.12
hsa-miR-3617-5p,0.78,5.87
hsa-miR-362-3p,0.0,4.29
hsa-miR-362-5p,0.1,12.76
hsa-miR-3620-5p,0.0,1.47
hsa-miR-363-3p,0.39,35.8
hsa-miR-3648,0.0,1.24
hsa-miR-365a-3p,1.17,40.89
hsa-miR-365a-5p,0.0,0.56
hsa-miR-365b-3p,5.16,0.0
hsa-miR-365b-5p,0.78,8.7
hsa-miR-3665,0.1,0.11
hsa-miR-3679-5p,0.19,13.21
hsa-miR-3682-3p,0.0,1.36
hsa-miR-369-3p,34.97,1783.84
hsa-miR-369-5p,0.0,24.85
hsa-miR-370-3p,0.88,67.54
hsa-miR-370-5p,0.0,7.45
hsa-miR-374a-3p,0.0,11.97
hsa-miR-374a-5p,2.43,13.44
hsa-miR-374b-3p,0.19,3.61
hsa-miR-374b-5p,0.0,112.27
hsa-miR-375-3p,0.39,5.65
hsa-miR-376a-3p,3.31,86.4
hsa-miR-376a-5p,0.0,0.45
hsa-miR-376b-3p,0.0,1.13
hsa-miR-376c-3p,2.05,63.81
hsa-miR-377-3p,0.29,2.26
hsa-miR-378a-3p,0.29,103.57
hsa-miR-378a-5p,0.0,1.13
hsa-miR-378c,0.19,0.0
hsa-miR-378d,0.0,0.68
hsa-miR-379-3p,1.85,37.16
hsa-miR-379-5p,12.27,401.97
hsa-miR-380-3p,0.0,22.14
hsa-miR-380-5p,0.19,0.56
hsa-miR-381-3p,3.6,70.25
hsa-miR-382-3p,9.93,349.68
hsa-miR-382-5p,13.05,576.35
hsa-miR-3909,0.1,3.28
hsa-miR-3912-3p,0.19,0.68
hsa-miR-3916,0.0,0.68
hsa-miR-3928-3p,0.0,3.84
hsa-miR-3934-5p,0.0,0.56
hsa-miR-3939,0.0,1.02
hsa-miR-409-3p,34.58,1018.19
hsa-miR-409-5p,1.07,50.15
hsa-miR-410-3p,0.78,57.26
hsa-miR-411-3p,3.12,76.24
hsa-miR-411-5p,6.92,135.08
hsa-miR-412-3p,0.0,7.91
hsa-miR-412-5p,1.75,44.5
hsa-miR-421,0.68,104.93
hsa-miR-423-3p,39.64,1383.12
hsa-miR-423-5p,83.08,5503.78
hsa-miR-424-3p,3.9,240.46
hsa-miR-424-5p,0.68,141.86
hsa-miR-425-3p,2.05,2.15
hsa-miR-425-5p,13.93,325.05
hsa-miR-4286,0.68,41.45
hsa-miR-429,0.58,0.34
hsa-miR-431-3p,0.49,1.69
hsa-miR-431-5p,3.6,55.46
hsa-miR-432-5p,5.45,386.27
hsa-miR-4326,0.0,9.71
hsa-miR-433-3p,4.09,135.53
hsa-miR-4423-5p,0.29,0.0
hsa-miR-4433b-3p,0.0,4.29
hsa-miR-4433b-5p,0.0,29.82
hsa-miR-4446-3p,0.0,2.71
hsa-miR-4466,0.39,0.0
hsa-miR-4467,0.0,1.13
hsa-miR-4473,0.0,0.45
hsa-miR-4482-5p,0.0,2.48
hsa-miR-4485-3p,0.88,0.0
hsa-miR-4488,0.97,8.92
hsa-miR-450a-2-3p,0.0,3.39
hsa-miR-450a-5p,1.66,26.99
hsa-miR-450b-5p,3.31,247.91
hsa-miR-451a,6.72,73.53
hsa-miR-452-3p,0.39,17.39
hsa-miR-452-5p,0.19,34.67
hsa-miR-454-3p,2.63,50.37
hsa-miR-454-5p,0.68,11.52
hsa-miR-455-3p,4.77,22.25
hsa-miR-455-5p,0.0,4.52
hsa-miR-4636,0.0,1.58
hsa-miR-4651,0.0,3.16
hsa-miR-4655-5p,0.0,0.34
hsa-miR-4659b-5p,0.0,4.18
hsa-miR-4661-5p,0.0,1.02
hsa-miR-4665-5p,0.0,2.71
hsa-miR-4677-3p,0.0,9.49
hsa-miR-4687-5p,0.0,2.03
hsa-miR-4705,0.0,0.45
hsa-miR-4707-3p,1.66,0.0
hsa-miR-4709-3p,0.49,0.0
hsa-miR-4732-5p,0.0,0.34
hsa-miR-4738-3p,0.0,2.82
hsa-miR-4743-5p,0.0,2.37
hsa-miR-4745-5p,0.0,3.39
hsa-miR-4762-5p,0.0,1.47
hsa-miR-4775,0.49,0.0
hsa-miR-4804-3p,0.1,0.0
hsa-miR-483-3p,0.0,22.7
hsa-miR-483-5p,0.0,116.11
hsa-miR-484,5.75,1112.95
hsa-miR-485-3p,2.53,99.17
hsa-miR-485-5p,0.1,73.41
hsa-miR-486-3p,0.0,0.11
hsa-miR-486-5p,0.0,11.52
hsa-miR-487a-3p,0.78,4.4
hsa-miR-487a-5p,0.0,17.62
hsa-miR-487b-3p,16.85,323.25
hsa-miR-487b-5p,0.0,6.78
hsa-miR-489-3p,0.0,2.94
hsa-miR-490-3p,0.0,1.13
hsa-miR-493-3p,1.07,105.83
hsa-miR-493-5p,25.42,631.92
hsa-miR-494-3p,12.76,254.01
hsa-miR-494-5p,0.0,3.39
hsa-miR-495-3p,8.38,193.36
hsa-miR-496,0.0,6.32
hsa-miR-497-5p,0.0,1.81
hsa-miR-499a-5p,0.68,5.65
hsa-miR-5001-5p,0.0,2.82
hsa-miR-500a-3p,0.0,47.66
hsa-miR-500b-5p,0.0,0.23
hsa-miR-501-3p,0.97,85.84
hsa-miR-501-5p,0.68,8.02
hsa-miR-5010-5p,0.0,3.05
hsa-miR-502-3p,0.19,6.1
hsa-miR-503-3p,0.0,3.95
hsa-miR-503-5p,0.1,374.07
hsa-miR-504-5p,0.68,0.45
hsa-miR-505-3p,4.68,68.9
hsa-miR-505-5p,0.0,1.02
hsa-miR-5187-5p,0.0,0.23
hsa-miR-5189-3p,0.0,3.28
hsa-miR-5189-5p,0.0,1.92
hsa-miR-532-3p,1.36,9.37
hsa-miR-532-5p,3.6,89.11
hsa-miR-539-3p,0.78,9.6
hsa-miR-539-5p,0.0,6.21
hsa-miR-541-5p,1.07,0.0
hsa-miR-542-3p,0.78,21.69
hsa-miR-543,9.25,387.51
hsa-miR-544b,0.0,0.56
hsa-miR-548ar-3p,0.19,0.56
hsa-miR-548e-3p,0.49,13.21
hsa-miR-548h-5p,0.0,2.03
hsa-miR-548j-5p,0.49,4.4
hsa-miR-548k,0.0,0.34
hsa-miR-548l,0.1,8.47
hsa-miR-548o-3p,0.0,0.34
hsa-miR-548u,0.0,0.34
hsa-miR-550a-5p,0.49,0.0
hsa-miR-574-3p,24.74,244.52
hsa-miR-574-5p,14.32,744.98
hsa-miR-576-3p,0.58,10.05
hsa-miR-576-5p,0.19,19.77
hsa-miR-579-3p,0.0,1.24
hsa-miR-582-3p,0.0,9.15
hsa-miR-582-5p,0.49,2.6
hsa-miR-584-5p,3.6,2634.43
hsa-miR-589-5p,0.1,54.1
hsa-miR-590-3p,1.07,4.52
hsa-miR-598-3p,1.17,16.72
hsa-miR-602,0.0,3.61
hsa-miR-605-3p,0.0,0.11
hsa-miR-615-3p,18.02,31.06
hsa-miR-616-5p,0.29,0.79
hsa-miR-618,0.0,1.69
hsa-miR-619-5p,0.0,0.68
hsa-miR-624-5p,0.0,0.11
hsa-miR-625-3p,0.0,19.31
hsa-miR-627-3p,0.0,1.58
hsa-miR-628-3p,0.58,9.04
hsa-miR-628-5p,0.0,2.71
hsa-miR-629-3p,0.0,0.9
hsa-miR-629-5p,0.39,121.64
hsa-miR-641,0.1,1.81
hsa-miR-6505-5p,0.0,1.92
hsa-miR-651-5p,0.58,5.53
hsa-miR-6513-3p,0.0,0.45
hsa-miR-6513-5p,0.0,0.23
hsa-miR-6514-5p,0.0,3.39
hsa-miR-652-3p,2.34,78.38
hsa-miR-6529-5p,5.36,0.0
hsa-miR-654-3p,9.64,660.61
hsa-miR-654-5p,1.07,48.68
hsa-miR-655-3p,1.36,59.63
hsa-miR-655-5p,0.0,3.05
hsa-miR-656-3p,1.66,292.86
hsa-miR-656-5p,0.0,3.05
hsa-miR-660-5p,2.14,65.28
hsa-miR-663b,0.1,0.0
hsa-miR-664a-3p,0.49,0.9
hsa-miR-664a-5p,0.0,33.54
hsa-miR-665,0.0,2.94
hsa-miR-668-3p,0.0,1.69
hsa-miR-671-3p,1.27,10.62
hsa-miR-671-5p,0.0,2.82
hsa-miR-6716-3p,0.0,4.52
hsa-miR-6721-5p,0.0,1.58
hsa-miR-6732-3p,0.0,1.47
hsa-miR-6734-5p,0.0,4.07
hsa-miR-6736-5p,0.0,1.24
hsa-miR-6738-5p,0.0,1.58
hsa-miR-6741-5p,0.0,1.69
hsa-miR-675-3p,0.0,0.79
hsa-miR-675-5p,0.0,0.11
hsa-miR-6755-5p,0.0,1.69
hsa-miR-676-3p,0.0,2.94
hsa-miR-6779-5p,0.0,0.45
hsa-miR-6791-3p,0.0,2.6
hsa-miR-6797-3p,0.0,1.02
hsa-miR-6809-5p,0.0,2.71
hsa-miR-6833-5p,0.0,2.6
hsa-miR-6837-3p,0.0,0.11
hsa-miR-6852-5p,0.0,16.15
hsa-miR-6862-5p,0.0,4.74
hsa-miR-6871-5p,0.0,3.61
hsa-miR-6875-5p,0.0,2.71
hsa-miR-6876-5p,0.68,0.79
hsa-miR-6881-3p,0.39,0.0
hsa-miR-6881-5p,0.0,2.37
hsa-miR-7-1-3p,0.0,13.89
hsa-miR-7-5p,0.19,174.16
hsa-miR-708-3p,0.0,0.9
hsa-miR-708-5p,0.0,10.28
hsa-miR-7110-3p,1.56,0.0
hsa-miR-744-5p,0.0,8.47
hsa-miR-758-3p,0.0,7.12
hsa-miR-758-5p,0.0,2.94
hsa-miR-760,0.0,2.48
hsa-miR-766-3p,0.0,3.73
hsa-miR-766-5p,0.0,4.07
hsa-miR-769-3p,0.0,0.34
hsa-miR-769-5p,2.73,45.29
hsa-miR-7706,0.49,12.99
hsa-miR-7856-5p,0.0,1.36
hsa-miR-873-3p,0.0,3.95
hsa-miR-874-3p,0.0,12.09
hsa-miR-877-5p,0.0,0.45
hsa-miR-885-5p,0.58,0.0
hsa-miR-887-5p,0.0,0.23
hsa-miR-889-3p,2.24,119.72
hsa-miR-9-3p,0.0,23.04
hsa-miR-9-5p,0.0,6.78
hsa-miR-92a-1-5p,0.0,17.17
hsa-miR-92a-3p,317.51,17710.8
hsa-miR-92b-3p,25.62,192.46
hsa-miR-92b-5p,0.68,2.37
hsa-miR-93-3p,0.58,17.17
hsa-miR-93-5p,30.1,523.5
hsa-miR-937-3p,0.0,2.82
hsa-miR-940,0.0,1.81
hsa-miR-942-5p,0.0,8.58
hsa-miR-944,0.1,0.0
hsa-miR-95-3p,0.0,1.47
hsa-miR-98-3p,0.0,1.24
hsa-miR-98-5p,30.19,452.34
hsa-miR-99a-5p,33.41,204.09
hsa-miR-99b-3p,1.75,54.67
hsa-miR-99b-5p,37.79,1276.72
hsa-mir-12136-5p,0.0,6.66
hsa-mir-1244-1-3p,0.0,0.45
hsa-mir-1255a-5p,0.0,3.39
hsa-mir-1273c-5p,0.0,3.05
hsa-mir-1293-5p,0.0,1.36
hsa-mir-2110-5p,0.0,3.61
hsa-mir-3648-1-5p,0.0,0.34
hsa-mir-421-3p,0.0,0.68
hsa-mir-543-3p,0.1,11.52
hsa-mir-548ax-5p,0.0,1.13
hsa-mir-548y-5p,0.0,2.37
hsa-mir-5684-5p,0.0,0.56
