miRNA,SRR1613368,SRR1613373
hsa-miR-891a-5p,24.0,132.0
hsa-miR-9-3p,18.0,21.0
hsa-miR-9-5p,370.0,174.0
hsa-miR-92a-1-5p,39.0,37.0
hsa-miR-92a-3p,585366.0,1041842.0
hsa-miR-92b-3p,47013.0,73406.0
hsa-miR-92b-5p,3.0,42.0
hsa-miR-93-3p,22.0,88.0
hsa-miR-93-5p,1368.0,1116.0
hsa-miR-933,0.0,51.0
hsa-miR-935,0.0,23.0
hsa-miR-937-3p,19.0,23.0
hsa-miR-939-5p,0.0,26.0
hsa-miR-940,100.0,220.0
hsa-miR-941,1881.0,2655.0
hsa-miR-942-3p,0.0,57.0
hsa-miR-942-5p,0.0,112.0
hsa-miR-943,11.0,59.0
hsa-miR-944,22.0,0.0
hsa-miR-96-5p,23.0,35.0
hsa-miR-98-5p,21.0,0.0
hsa-miR-9899,0.0,12.0
hsa-miR-9901,0.0,11.0
hsa-miR-9985,0.0,6.0
hsa-miR-99a-3p,0.0,20.0
