miRNA,SRR18583309,SRR18583310,SRR18583311,SRR18583312,SRR18583313,SRR18583314,SRR18583315,SRR18583316,SRR18583317,SRR18583318
hsa-miR-126-5p,1.49,0.2,6.55,0.0,6.67,6.31,0.0,8.23,8.82,11.19
hsa-miR-1260b,0.09,0.0,0.65,0.27,0.0,0.0,0.0,0.5,1.29,3.86
hsa-miR-1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
hsa-miR-1262,0.0,0.0,0.0,0.0,2.26,1.96,0.0,1.1,3.03,0.0
hsa-miR-1268a,0.09,0.0,0.56,1.49,0.43,0.0,3.22,0.0,0.28,0.69
hsa-miR-1268b,1.87,1.01,0.0,5.29,0.0,0.0,0.1,0.0,1.65,0.0
hsa-miR-127-3p,29.99,5.86,2.99,26.3,7.42,9.04,28.88,11.75,15.26,25.45
hsa-miR-127-5p,1.87,0.0,0.0,0.27,0.65,0.22,0.0,0.1,0.0,0.0
hsa-miR-1270,0.0,0.0,0.28,0.95,1.08,0.22,3.52,0.6,0.37,2.57
hsa-miR-1271-5p,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.2,0.0,0.1
hsa-miR-1273c,0.0,2.12,1.68,3.39,0.0,0.33,4.13,1.21,0.92,0.0
hsa-miR-1273h-3p,11.03,12.32,5.52,8.95,6.56,4.46,3.92,5.02,8.0,16.04
hsa-miR-1273h-5p,9.72,2.22,0.28,9.62,6.03,4.03,12.78,2.21,2.76,3.56
hsa-miR-1276,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.46,0.0
hsa-miR-1278,1.49,0.0,4.96,0.27,1.83,2.18,1.61,4.12,6.71,0.99
hsa-miR-128-1-5p,3.36,0.0,0.0,0.0,0.0,0.11,3.22,0.0,1.75,1.88
hsa-miR-128-3p,786.34,320.64,1294.66,61.95,388.64,450.51,145.32,825.8,1211.32,1027.21
hsa-miR-1284,0.0,0.71,0.47,0.0,1.4,0.0,0.0,6.73,4.78,0.0
hsa-miR-1285-3p,16.82,10.3,30.12,34.16,51.22,31.57,29.89,35.65,33.09,11.68
hsa-miR-1285-5p,0.56,1.41,0.28,0.81,3.44,6.97,2.21,1.71,4.69,3.96
hsa-miR-1286,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,1.21,1.11,1.12,14.91,5.59,16.44,5.94,1.0,5.06,3.76
hsa-miR-1288-3p,6.45,1.01,5.05,2.58,9.04,8.82,8.05,4.22,9.65,6.53
hsa-miR-1289,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.2,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78
hsa-miR-129-5p,19.9,27.07,7.58,39.31,31.42,38.54,42.37,17.27,4.87,21.29
hsa-miR-1290,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.1,0.09,0.2
hsa-miR-1291,4.2,5.46,0.94,0.27,1.08,0.98,3.82,1.41,2.48,8.12
hsa-miR-1292-5p,9.25,15.25,16.46,66.42,19.26,9.25,24.96,5.42,10.11,8.32
hsa-miR-1293,0.0,0.0,0.0,0.0,1.83,1.09,0.0,0.0,0.0,0.0
hsa-miR-1294,6.45,4.14,12.35,12.74,7.64,13.5,22.04,21.09,16.18,7.23
hsa-miR-1295a,0.0,0.0,0.0,0.0,0.86,1.09,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,0.56,0.0,0.84,0.0,0.0,2.94,2.42,7.93,1.29,2.08
hsa-miR-1299,325.71,31.92,25.16,707.48,246.61,72.29,12.08,2.41,2.48,49.31
hsa-miR-1301-3p,23.08,41.42,15.06,20.06,34.54,29.18,33.21,17.17,13.42,53.17
hsa-miR-1303,0.84,2.02,3.55,2.17,0.11,2.94,0.0,2.21,0.0,3.17
hsa-miR-1304-3p,2.24,0.1,0.0,0.54,0.65,0.22,0.0,0.0,0.55,1.88
hsa-miR-1304-5p,19.06,12.43,24.51,7.46,41.96,17.96,32.3,36.25,19.03,16.04
hsa-miR-1306-3p,11.87,9.29,17.12,35.38,36.58,17.75,29.49,16.37,10.57,12.97
hsa-miR-1306-5p,0.37,0.0,1.22,0.0,0.65,0.0,0.0,0.5,0.55,0.1
hsa-miR-1307-3p,624.79,531.47,277.81,2153.09,816.97,594.33,682.91,247.85,224.56,879.99
hsa-miR-1307-5p,6.26,2.22,1.87,34.3,5.59,98.31,9.16,3.72,13.14,8.02
hsa-miR-130a-3p,3.27,0.0,0.84,0.81,3.23,8.93,6.44,3.72,4.69,10.4
hsa-miR-130b-3p,11.31,6.67,1.68,3.52,5.16,8.93,5.74,5.52,5.42,7.72
hsa-miR-130b-5p,31.49,10.41,38.72,0.27,9.04,7.4,0.0,23.9,24.91,61.19
hsa-miR-132-3p,0.09,0.0,0.84,3.52,0.97,3.7,0.0,3.11,2.02,2.08
hsa-miR-132-5p,10.46,1.52,7.86,4.47,10.97,11.21,4.53,7.83,22.61,12.67
hsa-miR-1323,0.0,0.0,0.47,0.0,0.0,0.0,5.33,0.0,0.37,0.0
hsa-miR-133a-3p,8.78,2.22,1.78,0.14,5.59,0.76,0.0,1.51,0.74,1.29
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hsa-miR-134-5p,270.4,141.43,23.85,980.63,264.04,69.68,199.66,128.75,246.25,295.54
hsa-miR-1343-3p,3.83,0.0,1.4,1.63,0.11,1.09,2.62,0.6,1.38,3.66
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.0,65.54,0.0,0.4,0.46,0.59
hsa-miR-135a-3p,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
hsa-miR-135a-5p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,0.28,0.0,1.03,0.0,0.0,0.44,0.0,4.12,2.85,1.09
hsa-miR-136-5p,2.06,3.23,1.5,0.0,3.66,1.74,11.67,2.51,7.81,7.13
hsa-miR-138-5p,1.68,0.1,0.0,0.0,0.0,14.48,0.0,0.0,1.1,0.0
hsa-miR-139-3p,40.46,76.88,24.13,31.18,45.62,21.88,18.42,25.21,15.26,59.5
hsa-miR-139-5p,237.6,192.85,210.65,81.61,206.26,181.6,92.89,171.93,158.38,357.92
hsa-miR-140-3p,2426.29,1440.06,2696.8,4960.65,5577.22,8301.29,6528.87,8097.9,12576.99,2367.89
hsa-miR-140-5p,6.45,7.48,8.04,4.34,7.1,11.76,0.1,12.85,19.67,7.43
hsa-miR-141-3p,0.09,1.52,1.4,2.85,0.0,1.52,0.0,0.0,1.1,0.0
hsa-miR-141-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
hsa-miR-142-3p,12.71,20.61,10.38,23.05,10.54,8.82,24.15,7.83,23.72,26.34
hsa-miR-142-5p,531.36,198.2,1066.9,90.42,724.23,714.95,184.26,1431.66,2732.05,520.78
hsa-miR-143-3p,1042.53,875.15,596.87,349.74,6396.23,3146.48,808.2,2738.6,4358.49,2573.13
hsa-miR-143-5p,3.18,0.61,1.31,0.41,10.65,4.35,0.0,2.31,5.24,3.17
hsa-miR-144-3p,41.3,10.1,40.31,31.99,35.83,36.15,36.33,50.11,89.71,22.87
hsa-miR-144-5p,6.35,5.66,11.22,0.0,1.83,6.53,0.0,15.57,15.35,3.66
hsa-miR-145-3p,11.68,20.81,28.06,2.58,107.81,42.79,20.93,42.08,34.01,28.22
hsa-miR-145-5p,4.11,1.92,1.5,9.9,7.42,20.69,7.35,2.81,2.85,2.08
hsa-miR-1468-5p,19.53,7.17,6.73,3.12,3.12,17.53,7.75,4.22,9.56,13.07
hsa-miR-146a-3p,0.84,7.27,3.55,2.85,0.0,2.4,2.82,0.5,1.47,0.0
hsa-miR-146a-5p,1988.46,1624.53,850.92,1326.58,3173.96,2776.42,1482.35,1684.44,2319.42,3015.01
hsa-miR-146b-3p,4.77,4.65,6.27,28.87,6.56,12.19,3.82,1.81,6.89,22.08
hsa-miR-146b-5p,442.78,322.46,439.91,253.77,452.33,365.48,264.97,334.62,442.23,698.31
hsa-miR-147a,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.1
hsa-miR-147b-3p,7.57,4.24,1.03,17.49,10.76,8.27,7.95,2.71,3.22,17.23
hsa-miR-148a-3p,39994.98,9701.2,20408.45,2992.47,18952.1,40974.08,7396.94,76555.39,134533.16,51056.1
hsa-miR-148a-5p,31.49,6.77,9.54,27.38,7.53,24.06,12.08,9.74,23.9,27.72
hsa-miR-148b-3p,107.92,38.89,115.15,71.98,144.82,196.95,97.41,240.92,368.6,126.93
hsa-miR-148b-5p,1.96,2.32,1.68,0.0,0.75,2.5,0.0,2.11,2.11,1.98
hsa-miR-149-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
hsa-miR-150-3p,41.11,19.7,33.58,35.38,12.91,5.33,23.15,7.73,24.54,27.03
hsa-miR-150-5p,4.58,7.27,11.13,5.83,6.46,3.48,3.02,4.12,11.67,10.79
hsa-miR-151a-3p,15504.31,6997.87,10183.41,13334.0,14973.65,14260.56,11535.03,18569.96,14474.4,27577.52
hsa-miR-151a-5p,3.08,2.22,2.43,1.08,2.8,4.25,2.82,5.82,3.77,9.7
hsa-miR-151b,0.65,2.02,0.28,0.0,2.15,2.29,0.0,1.91,2.94,2.87
hsa-miR-152-3p,99.04,38.69,26.28,165.38,151.6,216.0,37.54,29.32,122.71,153.07
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,1.52,1.78,0.0,0.22,0.44,0.0,0.2,0.64,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0
hsa-miR-155-5p,18.03,7.58,12.16,0.0,26.9,12.63,7.75,18.28,25.92,31.68
hsa-miR-1587,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hsa-miR-15a-5p,8.32,0.0,0.84,1.08,2.58,4.9,0.0,16.57,17.65,6.04
hsa-miR-15b-3p,0.09,0.0,5.52,0.0,5.27,0.65,3.92,7.83,12.32,0.89
hsa-miR-15b-5p,16.91,4.04,11.97,5.83,18.72,31.57,19.02,66.58,70.41,7.13
hsa-miR-16-2-3p,133.14,66.47,424.57,34.84,167.53,114.86,37.94,311.92,382.57,133.56
hsa-miR-16-5p,110.63,50.11,215.51,116.85,219.17,277.08,153.47,659.09,471.28,125.25
hsa-miR-17-3p,0.0,0.0,0.0,4.2,0.0,0.98,0.0,0.9,0.28,1.88
hsa-miR-17-5p,40.18,15.36,41.81,26.43,52.83,55.31,8.45,34.25,67.65,45.35
hsa-miR-181a-2-3p,16.35,6.06,13.28,9.76,12.37,15.46,20.73,13.46,54.14,24.46
hsa-miR-181a-3p,2.06,0.71,1.87,3.12,6.03,2.94,0.0,3.11,3.68,5.25
hsa-miR-181a-5p,617.22,228.11,275.38,392.44,530.55,685.56,351.42,445.59,732.79,541.68
hsa-miR-181b-3p,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,1.78
hsa-miR-181b-5p,34.1,29.5,24.23,30.37,38.09,150.57,7.65,30.93,86.96,49.21
hsa-miR-181c-3p,2.06,0.81,0.56,0.81,1.72,0.87,2.62,0.8,2.57,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.3,0.74,0.5
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.37,0.0
hsa-miR-181d-5p,15.04,11.92,4.12,10.71,11.19,13.72,13.59,10.95,20.96,15.94
hsa-miR-182-3p,1.31,0.0,0.84,0.0,0.0,0.87,0.0,0.0,0.28,0.1
hsa-miR-182-5p,176.5,66.47,252.09,28.6,329.57,276.42,33.31,434.04,699.51,159.7
hsa-miR-1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.0
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.46,0.0
hsa-miR-183-5p,136.13,50.11,299.88,7.46,219.17,153.62,45.08,217.82,266.38,147.23
hsa-miR-184,0.0,0.71,0.47,0.14,0.54,51.28,0.0,2.41,0.0,0.1
hsa-miR-1843,43.63,9.7,33.11,38.09,49.82,83.07,37.94,84.26,83.83,49.41
hsa-miR-185-3p,21.77,10.61,6.45,69.41,30.56,27.98,25.56,10.85,11.86,10.4
hsa-miR-185-5p,11471.89,8779.18,7674.9,12322.46,13436.43,9115.86,2085.45,4750.92,6937.59,8937.89
hsa-miR-186-5p,392.8,395.4,524.94,663.97,527.22,614.25,387.85,682.69,591.87,351.28
hsa-miR-187-3p,0.0,0.0,0.09,0.0,0.0,54.0,0.0,0.0,0.46,0.0
hsa-miR-188-5p,0.0,0.0,0.0,5.83,0.0,0.44,0.0,0.0,1.75,0.0
hsa-miR-18a-3p,1.49,0.0,9.63,1.08,0.65,0.76,0.0,2.71,3.68,1.19
hsa-miR-18a-5p,0.09,0.0,0.84,0.0,1.29,2.61,0.0,0.6,0.18,0.2
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,1.61,0.0,0.6,0.1,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,1.29,0.11,0.0,0.0,0.0,0.1
hsa-miR-1908-3p,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,23.83,13.03,21.51,13.83,26.79,6.86,15.3,14.46,2.48,34.55
hsa-miR-1909-5p,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,6.91,2.93,0.0,0.0,0.54,1.31,0.0,1.21,4.6,3.37
hsa-miR-191-3p,5.14,2.02,3.55,0.14,3.34,2.94,4.13,0.9,3.77,9.11
hsa-miR-191-5p,681.51,347.72,640.92,649.19,838.28,644.3,211.03,607.27,747.59,922.16
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.39
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-5p,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.56,0.0,0.0,0.0,0.22,0.44,0.0,0.0,0.0,0.0
hsa-miR-192-5p,832.68,213.05,338.89,290.1,275.98,1810.2,138.17,245.64,445.81,612.76
hsa-miR-193a-3p,0.56,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.3
hsa-miR-193a-5p,1757.68,1181.14,168.84,1575.6,1288.67,510.28,982.39,272.35,623.77,1538.59
hsa-miR-193b-3p,1.68,0.0,0.0,0.0,0.43,3.7,0.0,0.0,0.0,1.09
hsa-miR-193b-5p,121.46,59.3,36.48,110.21,42.5,26.02,82.32,15.47,7.35,85.74
hsa-miR-194-3p,1.87,0.4,0.0,0.0,0.0,1.52,0.0,0.0,1.1,0.0
hsa-miR-194-5p,198.55,45.76,98.03,67.92,59.93,393.89,30.09,107.66,121.43,133.66
hsa-miR-195-3p,3.46,6.77,2.62,0.27,9.15,8.71,6.34,5.42,6.71,13.37
hsa-miR-195-5p,1.21,0.0,0.37,0.0,6.46,1.31,0.0,0.0,1.47,4.46
hsa-miR-196a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
hsa-miR-196a-5p,1.49,0.0,0.0,0.0,0.0,4.46,0.0,0.7,0.46,0.0
hsa-miR-196b-5p,3.46,0.1,1.4,0.0,1.4,4.03,0.0,5.42,2.94,2.18
hsa-miR-197-3p,32.14,5.25,11.6,10.17,15.06,22.32,7.25,19.38,20.59,32.47
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.54,0.98,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,1.01,2.99,8.68,5.06,3.48,0.5,4.22,3.03,4.95
hsa-miR-199a-3p,15.98,14.65,4.12,5.42,13.99,59.12,0.81,21.49,34.29,61.39
hsa-miR-199a-5p,29.24,8.38,20.39,7.18,14.74,20.14,12.28,10.44,6.34,28.61
hsa-miR-199b-3p,48.68,2.12,15.34,2.71,27.11,0.0,5.33,37.96,79.79,7.13
hsa-miR-199b-5p,4.48,0.0,2.15,0.0,3.12,3.81,0.0,2.21,5.97,2.97
hsa-miR-19a-3p,1.87,8.28,7.86,2.3,9.36,5.44,4.13,12.05,5.61,1.78
hsa-miR-19b-1-5p,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,31.58,54.65,53.78,51.11,53.26,45.18,25.06,37.36,44.77,30.4
hsa-miR-200a-3p,15.88,9.8,12.07,29.28,5.27,219.05,0.3,8.44,15.99,25.45
hsa-miR-200a-5p,0.0,3.94,1.4,0.0,0.0,18.29,0.0,0.1,2.57,4.65
hsa-miR-200b-3p,0.37,5.46,2.71,5.42,6.99,104.3,0.81,4.02,2.21,20.49
hsa-miR-200b-5p,0.0,3.74,1.68,0.0,0.0,6.21,0.0,0.4,0.0,1.98
hsa-miR-200c-3p,5.23,12.02,7.39,0.41,12.16,20.47,2.52,3.92,3.95,21.68
hsa-miR-202-3p,1.31,0.0,1.78,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-202-5p,1.12,0.0,0.0,6.1,0.0,1.85,0.0,0.0,0.0,1.39
hsa-miR-203a-3p,6.54,0.0,3.65,0.81,0.97,3.81,0.0,3.01,3.13,1.09
hsa-miR-204-3p,6.17,4.95,3.84,18.03,5.49,134.89,13.38,6.33,1.19,4.65
hsa-miR-204-5p,5.51,0.0,3.46,0.0,2.15,19.71,0.0,0.9,1.47,0.0
hsa-miR-205-5p,3.46,0.0,0.75,1.49,2.69,0.54,0.0,2.61,0.09,0.0
hsa-miR-206,4.95,53.64,37.32,10.84,34.75,8.71,2.92,14.06,8.27,29.8
hsa-miR-208a-3p,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-208b-3p,0.28,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.18,0.59
hsa-miR-20a-5p,71.2,38.19,80.82,29.01,58.21,56.83,13.28,119.1,180.72,48.12
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.74,1.29
hsa-miR-20b-5p,11.96,13.33,3.74,23.05,16.46,14.37,6.34,13.96,16.45,3.07
hsa-miR-21-3p,1.12,0.91,1.22,0.14,1.29,2.83,2.92,1.41,3.95,1.78
