miRNA,SRR24123123,SRR24123124,SRR24123125,SRR24123126,SRR24123127
hsa-miR-4521,0.0,0.0,17.45,0.0,0.0
hsa-miR-454-5p,2.86,0.0,0.0,0.0,3.23
hsa-miR-455-3p,3.18,0.0,1.63,0.0,2.08
hsa-miR-455-5p,75.33,54.71,38.58,0.47,70.07
hsa-miR-4647,6.67,3.78,0.07,0.0,18.95
hsa-miR-4649-5p,5.87,3.5,0.0,0.0,0.0
hsa-miR-4658,0.0,0.0,0.0,0.0,3.16
hsa-miR-4661-5p,13.26,6.32,0.0,0.47,3.09
hsa-miR-4664-3p,0.0,0.0,0.0,0.0,5.53
hsa-miR-4665-5p,0.0,2.68,0.0,0.0,0.0
hsa-miR-4667-5p,0.0,3.23,0.0,0.0,0.0
hsa-miR-4671-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4677-3p,3.25,0.0,0.0,0.0,0.0
hsa-miR-4699-3p,2.54,0.0,0.0,0.0,0.0
hsa-miR-4709-3p,0.0,0.0,0.0,0.47,0.0
hsa-miR-4727-3p,0.0,4.19,0.0,1.42,0.0
hsa-miR-4728-3p,2.62,0.0,0.0,0.0,0.0
hsa-miR-4741,5.64,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,0.0,2.81,0.0,0.0,0.36
hsa-miR-4746-5p,0.0,0.0,0.0,0.0,5.96
hsa-miR-4755-5p,0.0,0.0,0.0,0.0,5.1
hsa-miR-4757-5p,2.46,0.0,0.0,0.0,0.0
hsa-miR-4758-5p,0.0,0.0,0.0,0.0,2.66
hsa-miR-4762-3p,0.0,2.68,0.0,0.0,0.0
hsa-miR-4764-5p,0.0,0.0,0.0,0.0,4.38
hsa-miR-4784,2.62,0.0,0.0,0.0,0.0
hsa-miR-483-5p,2.78,0.0,0.0,0.0,0.0
hsa-miR-484,0.0,0.0,0.42,0.95,0.14
hsa-miR-485-3p,0.0,0.0,0.07,0.47,0.0
hsa-miR-485-5p,814.54,601.71,310.75,14.72,95.13
hsa-miR-486-3p,0.0,5.42,0.14,0.0,11.85
hsa-miR-486-5p,0.08,46.41,0.0,0.95,0.07
hsa-miR-487a-5p,0.0,4.94,0.0,0.0,0.0
hsa-miR-487b-3p,0.16,0.0,0.92,2.37,0.57
hsa-miR-490-3p,0.0,0.0,0.07,0.95,0.36
hsa-miR-491-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-493-3p,155.75,116.15,54.34,0.0,14.79
hsa-miR-493-5p,190.76,176.22,623.7,4.27,30.66
hsa-miR-494-3p,11.99,15.31,0.0,0.0,0.14
hsa-miR-495-3p,2.22,0.21,1.34,3.8,0.93
hsa-miR-497-5p,0.08,0.0,0.14,0.0,0.14
hsa-miR-499a-5p,0.0,0.0,0.14,0.0,0.0
hsa-miR-5009-5p,4.37,2.33,0.0,0.0,8.33
hsa-miR-500a-3p,4.76,11.6,19.01,0.95,25.34
hsa-miR-501-3p,5.87,6.25,0.28,2.85,10.05
hsa-miR-5010-5p,0.0,2.2,0.0,0.47,3.59
hsa-miR-502-3p,0.0,0.0,0.0,0.0,2.66
hsa-miR-503-5p,1035.06,202.93,249.14,10.92,573.65
hsa-miR-504-5p,0.08,0.0,0.21,0.47,0.07
hsa-miR-505-3p,4.92,5.49,0.0,0.0,3.73
hsa-miR-505-5p,8.57,5.63,0.0,0.0,4.16
hsa-miR-509-3-5p,0.0,0.0,0.0,1.42,2.8
hsa-miR-5094,0.0,0.0,0.0,0.0,4.31
hsa-miR-514a-3p,0.0,0.0,0.0,0.95,0.0
hsa-miR-532-3p,0.0,3.84,0.0,0.0,0.0
hsa-miR-532-5p,399.69,418.21,450.94,44.15,589.8
hsa-miR-539-5p,0.0,0.0,0.0,0.47,0.0
hsa-miR-541-3p,5.79,0.0,0.0,0.0,0.0
hsa-miR-542-3p,7.62,2.2,0.14,0.95,0.07
hsa-miR-543,48.5,25.13,22.33,10.92,18.95
hsa-miR-548ao-3p,0.0,0.0,0.0,0.0,2.66
hsa-miR-548aq-3p,0.0,0.0,0.07,0.0,0.0
hsa-miR-548ar-3p,0.0,3.09,0.0,0.0,0.0
hsa-miR-548av-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-548az-5p,0.32,0.0,0.0,0.0,0.0
hsa-miR-548f-3p,0.0,0.0,18.37,0.0,0.0
hsa-miR-548h-5p,0.0,0.0,16.82,0.0,0.07
hsa-miR-548k,1.27,0.0,0.0,0.0,0.0
hsa-miR-548o-3p,6.83,2.75,0.0,0.47,13.86
hsa-miR-549a-3p,5.32,0.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,0.32,0.07,0.0,0.0,0.0
hsa-miR-550a-5p,0.0,2.95,0.0,0.0,0.0
hsa-miR-574-3p,10.95,8.51,0.0,0.47,0.0
hsa-miR-574-5p,13.73,2.54,0.0,0.0,14.0
hsa-miR-576-3p,13.65,12.84,0.0,3.32,9.12
hsa-miR-576-5p,3.18,0.0,0.0,0.0,0.0
hsa-miR-578,3.33,0.0,0.0,0.0,0.0
hsa-miR-581,2.94,0.0,0.0,0.95,0.0
hsa-miR-582-3p,0.08,9.06,14.7,0.47,15.29
hsa-miR-584-5p,16.91,0.0,20.49,9.97,75.24
hsa-miR-585-3p,0.0,3.36,0.0,0.0,0.0
hsa-miR-589-5p,17.15,27.12,12.44,1.42,58.08
hsa-miR-592,0.0,0.0,0.35,0.0,0.07
hsa-miR-597-3p,0.0,1.85,0.0,0.0,0.0
hsa-miR-598-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-605-3p,2.38,0.0,0.0,0.0,0.0
hsa-miR-605-5p,1.98,0.0,0.0,0.0,0.0
hsa-miR-615-3p,41.36,24.03,39.22,0.0,3.81
hsa-miR-615-5p,17.23,20.53,40.56,0.0,0.07
hsa-miR-616-3p,0.0,0.0,0.0,0.0,3.16
hsa-miR-618,0.0,0.0,21.48,0.0,0.0
hsa-miR-619-5p,0.0,0.07,0.0,1.42,3.02
hsa-miR-624-3p,0.0,0.0,20.77,0.0,0.0
hsa-miR-625-3p,16.51,77.99,0.0,0.0,17.09
hsa-miR-628-3p,0.0,2.81,0.0,0.0,0.0
hsa-miR-629-5p,51.6,76.41,97.65,4.75,76.89
hsa-miR-6505-5p,0.0,3.57,0.0,0.0,0.0
hsa-miR-6509-5p,2.54,0.0,0.0,0.0,3.73
hsa-miR-651-5p,0.0,0.0,0.0,0.95,3.45
hsa-miR-6510-3p,0.0,0.0,0.0,2.37,0.0
hsa-miR-6511a-5p,0.0,3.78,0.0,0.0,4.02
hsa-miR-6514-5p,0.0,0.0,0.0,0.0,2.58
hsa-miR-6516-3p,0.0,0.0,0.0,0.95,0.0
hsa-miR-652-3p,0.08,0.0,0.57,1.9,0.36
hsa-miR-6529-5p,2.94,4.94,0.0,0.0,0.0
hsa-miR-654-3p,88.99,39.13,59.56,0.47,0.0
hsa-miR-654-5p,236.72,196.47,172.97,0.0,18.45
hsa-miR-656-3p,0.0,2.95,0.0,0.0,0.0
hsa-miR-659-5p,0.0,2.68,0.0,0.0,0.0
hsa-miR-660-5p,2.94,4.46,0.0,0.0,0.0
hsa-miR-663a,0.0,0.0,0.0,18.51,0.0
hsa-miR-663b,4.84,0.0,0.07,2.85,0.0
hsa-miR-664a-3p,3.1,0.0,0.0,0.0,0.0
hsa-miR-664a-5p,13.02,10.02,18.37,2.37,11.63
hsa-miR-668-3p,0.24,3.02,1.63,5.22,0.79
hsa-miR-671-3p,5.08,15.58,0.49,1.9,31.37
hsa-miR-6721-5p,0.0,5.84,0.0,0.0,0.0
hsa-miR-6726-5p,3.89,0.0,0.0,0.0,0.0
hsa-miR-6734-5p,5.64,0.0,19.43,0.0,3.81
hsa-miR-6738-3p,0.0,1.51,0.0,0.0,0.0
hsa-miR-6740-5p,2.14,0.0,0.0,0.0,0.0
hsa-miR-6741-5p,3.25,0.0,0.0,0.0,0.0
hsa-miR-675-3p,0.0,0.0,0.0,1.42,0.0
hsa-miR-6755-5p,3.33,0.0,0.07,0.0,3.52
hsa-miR-676-3p,2.78,0.0,0.0,0.0,0.0
hsa-miR-6763-5p,0.0,0.0,0.0,0.0,2.73
hsa-miR-6772-3p,0.0,2.68,0.0,0.0,0.0
hsa-miR-6777-5p,0.0,0.0,0.07,0.0,2.37
hsa-miR-6792-5p,0.0,0.0,0.0,0.0,4.45
hsa-miR-6793-5p,0.0,0.0,0.0,0.0,2.01
hsa-miR-6805-5p,8.34,0.0,0.0,0.0,0.0
hsa-miR-6819-5p,0.0,0.0,0.0,0.0,3.3
hsa-miR-6821-5p,2.38,0.0,0.0,0.0,0.0
hsa-miR-6825-5p,2.3,7.28,0.0,1.42,0.0
hsa-miR-6827-5p,0.0,3.09,0.0,0.0,0.0
hsa-miR-6842-3p,2.62,0.0,0.0,0.0,1.58
hsa-miR-6842-5p,0.0,0.0,0.0,0.47,0.0
hsa-miR-6847-5p,0.0,0.0,0.07,0.0,4.02
hsa-miR-6851-3p,0.0,0.0,0.0,0.47,0.0
hsa-miR-6851-5p,0.0,0.34,0.0,0.0,0.0
hsa-miR-6855-5p,0.0,2.54,0.0,0.0,0.0
hsa-miR-6866-5p,1.91,0.0,19.85,0.0,0.0
hsa-miR-6867-5p,0.0,0.0,0.0,0.0,4.09
hsa-miR-6871-5p,0.0,0.0,0.0,0.0,3.66
hsa-miR-6873-3p,2.46,0.0,0.0,0.0,0.0
hsa-miR-6875-5p,0.0,0.0,0.0,0.0,2.8
hsa-miR-6883-5p,0.0,3.23,0.0,0.0,0.0
hsa-miR-6884-5p,2.3,0.0,0.0,0.0,0.0
hsa-miR-6887-5p,0.0,0.0,0.0,0.47,3.95
hsa-miR-6889-5p,0.0,0.0,0.0,0.0,3.45
hsa-miR-7-1-3p,0.08,0.0,0.0,1.42,0.0
hsa-miR-7-5p,159.32,124.87,129.66,405.87,581.19
hsa-miR-708-3p,33.66,38.58,24.8,22.31,33.39
hsa-miR-708-5p,6.11,7.0,2.33,5.22,17.02
hsa-miR-7107-3p,1.35,0.0,0.0,0.0,0.0
hsa-miR-7111-5p,2.62,0.0,0.0,0.0,0.0
hsa-miR-7114-5p,0.0,2.33,0.0,0.95,0.0
hsa-miR-744-5p,114.39,66.25,39.43,66.46,84.36
hsa-miR-758-3p,0.08,5.84,0.21,0.47,0.14
hsa-miR-760,23.5,21.14,31.94,9.97,5.74
hsa-miR-765,0.0,0.0,0.0,1.42,0.0
hsa-miR-769-5p,49.14,25.19,56.6,1.9,27.57
hsa-miR-7706,26.59,23.55,7.7,0.47,23.55
hsa-miR-8072,2.86,0.0,0.0,0.0,0.0
hsa-miR-873-5p,0.16,0.07,1.27,5.22,0.65
hsa-miR-874-3p,0.08,2.4,0.64,1.9,12.85
hsa-miR-877-3p,0.0,0.0,0.0,0.47,0.0
hsa-miR-877-5p,2.38,3.3,0.0,0.0,0.14
hsa-miR-887-3p,1.67,0.0,0.0,0.0,0.0
hsa-miR-887-5p,10.56,3.98,0.0,0.0,4.81
hsa-miR-889-3p,33.58,13.04,156.15,0.47,7.39
hsa-miR-892a,0.0,0.0,0.0,0.0,4.16
hsa-miR-9-3p,15.48,7.41,56.46,149.53,40.49
hsa-miR-9-5p,303.4,141.62,1562.24,3761.09,949.43
hsa-miR-92a-1-5p,2.38,0.0,0.0,0.0,0.0
hsa-miR-92a-2-5p,0.24,0.07,0.0,0.0,0.0
hsa-miR-92a-3p,3848.45,2946.77,11132.07,857.79,7391.18
hsa-miR-92b-3p,139.95,77.64,94.54,17.09,91.4
hsa-miR-92b-5p,426.2,266.91,137.08,30.38,183.73
hsa-miR-93-3p,0.0,0.0,0.0,0.47,0.0
hsa-miR-93-5p,12.54,0.14,18.3,6.17,4.74
hsa-miR-935,0.0,0.0,0.07,0.0,0.07
hsa-miR-937-3p,7.86,2.81,0.07,0.0,20.17
hsa-miR-941,124.47,130.78,65.71,46.05,260.98
hsa-miR-942-5p,8.18,0.0,0.0,0.0,6.32
hsa-miR-944,0.0,0.0,0.0,1.42,16.66
hsa-miR-95-3p,3.1,2.88,0.0,1.9,7.18
hsa-miR-96-5p,0.0,0.0,0.0,0.95,16.37
hsa-miR-98-5p,76.37,57.05,119.13,29.43,89.67
hsa-miR-9901,7.46,2.47,0.0,28.48,4.31
hsa-miR-9985,0.0,0.0,0.0,0.0,0.5
hsa-miR-99a-5p,3233.08,2685.49,3449.16,496.54,1011.1
hsa-miR-99b-3p,33.82,62.4,55.96,6.17,58.23
hsa-miR-99b-5p,3018.19,3548.96,5461.71,309.51,3579.75
hsa-mir-1208-5p,0.0,0.0,0.64,0.0,0.0
hsa-mir-12136-5p,13.81,0.0,0.0,0.0,0.0
hsa-mir-1245a-3p,2.06,4.6,0.0,0.0,0.0
hsa-mir-1286-3p,0.08,0.0,0.0,0.0,0.0
hsa-mir-1289-1-3p,2.94,0.0,0.0,0.0,0.0
hsa-mir-1293-5p,0.0,2.27,0.0,0.0,17.45
hsa-mir-1843-5p,0.0,0.14,0.07,0.47,0.0
hsa-mir-2110-5p,3.1,2.68,0.0,0.0,3.95
hsa-mir-3159-5p,0.0,0.0,0.0,0.47,0.0
hsa-mir-3170-5p,0.0,2.95,0.0,0.0,0.0
hsa-mir-3179-1-3p,0.0,0.0,18.44,0.0,0.0
hsa-mir-3615-3p,2.54,0.0,0.0,0.0,0.0
hsa-mir-3648-1-5p,1.51,1.37,0.0,5.7,0.0
hsa-mir-3648-2-5p,0.0,3.36,0.0,3.8,0.0
hsa-mir-3909-3p,1.91,0.0,0.0,0.0,0.0
hsa-mir-3917-3p,0.0,0.0,0.0,0.47,0.0
hsa-mir-3941-3p,0.0,0.0,0.0,0.0,3.73
hsa-mir-5684-5p,3.65,0.0,0.0,0.0,0.0
hsa-mir-663a-5p,16.35,41.94,42.68,1927.78,12.71
hsa-mir-665-3p,1.91,0.0,0.0,0.0,0.0
hsa-mir-770-5p,0.0,3.16,0.0,0.0,0.0
hsa-mir-7703-3p,0.0,0.14,0.0,0.0,0.0
