miRNA,SRR18189675,SRR18189676,SRR18189677,SRR18189678,SRR18189679,SRR18189680
hsa-let-7a-2-3p,0.0,0.0,0.0,0.0,0.28,0.0
hsa-let-7a-3p,0.0,0.0,0.0,0.49,0.37,0.0
hsa-let-7a-5p,888.71,2787.69,1790.63,593.75,788.73,1153.49
hsa-let-7b-3p,0.0,0.17,0.0,0.0,0.0,0.0
hsa-let-7b-5p,2285.26,6279.01,3299.67,714.93,1069.44,553.38
hsa-let-7c-5p,2.69,339.17,145.74,663.72,8.96,295.37
hsa-let-7d-3p,188.18,1401.69,186.0,581.81,463.23,122.37
hsa-let-7d-5p,525.63,787.12,143.63,19.83,13.3,2.57
hsa-let-7e-3p,153.15,279.43,0.16,0.0,0.37,0.11
hsa-let-7e-5p,1.34,3.0,131.15,7.1,6.47,0.56
hsa-let-7f-5p,208.89,891.43,361.14,1195.99,1012.91,9.82
hsa-let-7g-5p,827.27,372.0,535.31,43.42,21.71,8.37
hsa-let-7i-3p,0.0,0.0,0.08,0.1,0.0,0.0
hsa-let-7i-5p,515.83,1037.4,646.7,411.39,280.71,268.38
hsa-miR-1-3p,0.08,3.86,0.73,0.3,2.31,8.37
hsa-miR-100-5p,5.22,257.74,3.0,1278.69,709.94,303.74
hsa-miR-101-3p,0.08,0.09,0.0,0.2,0.28,0.22
hsa-miR-101-5p,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,0.55,0.09,1.78,2.76,0.55,0.22
hsa-miR-10401-3p,305.83,115.71,198.07,144.17,172.27,342.78
hsa-miR-105-5p,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-106b-3p,0.0,0.34,0.0,0.0,0.09,0.0
hsa-miR-106b-5p,0.0,0.34,0.24,3.36,0.0,0.56
hsa-miR-107,0.0,0.0,0.0,0.3,0.0,0.0
hsa-miR-10a-5p,1.03,239.91,214.51,766.44,419.54,195.54
hsa-miR-10b-5p,3.0,214.03,1.86,3.85,1.39,0.78
hsa-miR-1179,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-1180-3p,337.14,310.71,360.41,4.44,2.77,0.45
hsa-miR-122-3p,129.99,0.69,57.44,0.2,0.55,0.11
hsa-miR-122-5p,0.0,1265.49,1099.13,1.68,1453.96,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,0.09,0.0
hsa-miR-124-3p,206.05,16.8,7.45,12.24,213.28,76.52
hsa-miR-1246,0.47,113.23,2.51,1.97,238.31,289.68
hsa-miR-1247-5p,0.0,0.0,0.0,0.49,0.09,0.0
hsa-miR-1249-3p,0.0,0.0,0.0,0.3,0.0,0.0
hsa-miR-125a-5p,171.1,565.37,353.12,833.35,298.44,118.35
hsa-miR-125b-1-3p,0.0,0.09,0.0,0.2,0.65,0.0
hsa-miR-125b-5p,1.5,3.43,110.5,4.14,6.84,1.12
hsa-miR-126-3p,1345.0,1580.23,514.81,436.75,1519.18,282.1
hsa-miR-126-5p,0.16,0.26,153.35,1.78,0.09,0.11
hsa-miR-1260a,0.47,0.43,0.24,0.2,0.18,0.11
hsa-miR-1260b,6.48,5.91,7.61,2.96,4.25,2.23
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.09,0.0
hsa-miR-1268a,0.0,0.0,0.16,0.0,0.0,0.0
hsa-miR-1269a,0.0,0.09,211.68,0.0,0.0,0.11
hsa-miR-1269b,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-127-3p,256.73,312.6,385.12,1.09,0.65,0.33
hsa-miR-1270,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-1271-5p,0.0,0.0,0.0,0.3,0.0,0.0
hsa-miR-1273c,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-1277-3p,0.08,0.0,0.0,0.1,0.0,0.0
hsa-miR-128-3p,0.16,3.86,0.08,6.41,198.96,0.78
hsa-miR-1287-3p,0.0,0.0,0.0,0.0,0.37,0.0
hsa-miR-1287-5p,0.0,0.09,0.0,0.0,0.09,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-129-2-3p,0.0,0.0,0.0,0.69,0.0,0.0
hsa-miR-129-5p,0.0,0.0,0.08,0.89,0.0,0.11
hsa-miR-1290,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-1291,0.0,0.51,0.0,0.2,0.0,251.98
hsa-miR-1292-5p,0.0,0.0,0.0,0.0,0.28,0.0
hsa-miR-1294,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,0.0,0.0,1.18,0.37,0.0
hsa-miR-1301-3p,0.0,0.0,0.89,0.89,0.46,0.0
hsa-miR-1303,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-1304-3p,0.0,194.14,0.0,0.0,0.0,0.11
hsa-miR-1306-3p,0.0,0.09,75.18,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,569.74,0.49,0.59,0.0,0.33
hsa-miR-1307-3p,26.25,269.31,76.07,7.99,40.73,7.25
hsa-miR-1307-5p,0.0,0.0,0.0,0.0,0.09,0.0
hsa-miR-130a-3p,0.32,0.26,0.0,1.18,0.55,0.0
hsa-miR-130b-3p,335.24,0.0,0.0,0.89,0.28,0.0
hsa-miR-130b-5p,0.0,0.17,0.0,0.49,1.48,0.11
hsa-miR-132-5p,184.3,0.86,0.57,2.76,0.46,0.22
hsa-miR-133a-3p,0.47,2.57,4.46,2.76,2.31,1.23
hsa-miR-135a-3p,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-135a-5p,0.32,0.17,0.0,2.86,0.0,0.0
hsa-miR-135b-5p,1.11,0.26,0.08,4.74,7.2,0.11
hsa-miR-137-3p,0.47,0.0,0.0,13.62,0.28,0.0
hsa-miR-137-5p,0.0,0.0,0.0,0.3,0.0,0.0
hsa-miR-138-1-3p,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.09,0.32,4.54,0.28,0.0
hsa-miR-139-3p,136.31,243.77,0.0,0.0,0.0,0.0
hsa-miR-139-5p,199.33,270.51,90.33,1.78,0.37,1.12
hsa-miR-140-3p,0.0,0.34,0.16,0.1,0.18,0.0
hsa-miR-140-5p,0.24,261.09,0.57,2.37,0.18,0.67
hsa-miR-141-3p,0.08,0.09,0.0,3.26,3.6,0.11
hsa-miR-141-5p,0.0,0.0,0.0,0.0,0.55,0.0
hsa-miR-142-3p,232.53,257.66,171.66,704.97,497.49,3.57
hsa-miR-142-5p,0.0,1.2,0.97,2.86,1.02,0.56
hsa-miR-143-3p,166.04,256.2,86.68,4.93,5.63,3.12
hsa-miR-144-3p,0.24,1.46,0.32,334.23,434.22,2.12
hsa-miR-144-5p,0.0,0.0,0.0,0.0,0.09,0.0
hsa-miR-145-3p,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-145-5p,0.4,1.03,138.93,0.59,0.37,0.33
hsa-miR-1468-5p,0.0,0.09,0.0,0.3,0.0,0.0
hsa-miR-146a-5p,0.4,315.51,413.55,4.44,2.68,4.24
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.18,0.0
hsa-miR-146b-5p,0.55,1.03,19.69,2.17,0.46,1.12
hsa-miR-148a-3p,0.08,0.69,0.16,1.18,0.28,0.11
hsa-miR-148b-5p,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,1460.44,4227.86,763.67,286.56,5.82,1.45
hsa-miR-150-5p,302.59,5.23,3.32,13.62,10.35,6.58
hsa-miR-151a-3p,0.08,0.09,0.0,0.39,2.77,0.0
hsa-miR-151a-5p,2.77,552.52,53.3,18.06,9.05,1.0
hsa-miR-151b,0.0,0.09,0.08,0.69,0.37,0.0
hsa-miR-152-3p,0.0,0.0,0.0,0.0,0.09,0.11
