miRNA,SRR23983028,SRR23983029,SRR23983030,SRR23983031
hsa-miR-1248,17.39,16.72,11.34,6.3
hsa-miR-1252-5p,0.09,0.0,0.0,0.0
hsa-miR-1255a,1.97,1.45,0.35,0.34
hsa-miR-1255b-5p,0.99,0.61,0.17,0.07
hsa-miR-125a-3p,0.0,0.23,0.0,0.0
hsa-miR-125a-5p,6.19,7.1,1.8,0.94
hsa-miR-125b-5p,0.09,0.46,0.99,0.27
hsa-miR-126-3p,29.5,24.05,16.28,6.57
hsa-miR-126-5p,2.06,0.84,0.64,0.07
hsa-miR-1260b,0.27,0.46,0.0,0.07
hsa-miR-1261,0.0,0.0,0.23,0.0
hsa-miR-1262,3.14,3.89,0.41,0.4
hsa-miR-1268a,0.45,0.69,0.06,0.34
hsa-miR-1268b,0.09,0.08,0.0,0.07
hsa-miR-1269a,0.81,1.22,0.06,0.2
hsa-miR-1270,0.45,0.31,0.12,0.34
hsa-miR-1271-5p,0.18,0.08,0.0,0.0
hsa-miR-1273c,0.09,0.15,0.0,0.0
hsa-miR-1273h-5p,1.43,0.76,0.93,0.34
hsa-miR-1275,0.27,0.31,0.0,0.0
hsa-miR-1276,0.0,0.31,0.0,0.07
hsa-miR-1278,1.97,0.84,0.23,0.13
hsa-miR-128-1-5p,0.0,0.08,0.0,0.0
hsa-miR-128-3p,26.45,22.75,2.44,2.14
hsa-miR-1283,199.68,142.15,32.33,17.23
hsa-miR-1285-3p,2.42,2.37,0.12,0.27
hsa-miR-1285-5p,5.83,5.57,3.2,2.21
hsa-miR-1287-3p,0.09,0.0,0.0,0.0
hsa-miR-1287-5p,0.18,0.0,0.06,0.0
hsa-miR-1289,0.27,0.53,0.0,0.0
hsa-miR-129-5p,0.18,0.46,0.12,0.0
hsa-miR-1291,7.8,8.09,0.76,0.27
hsa-miR-1292-5p,0.81,0.46,0.06,0.07
hsa-miR-1293,0.36,0.46,0.06,0.0
hsa-miR-1294,0.45,0.31,0.06,0.2
hsa-miR-1295a,0.09,0.0,0.0,0.0
hsa-miR-1296-5p,1.79,2.52,0.29,0.34
hsa-miR-1297,0.09,0.08,0.0,0.0
hsa-miR-1298-5p,0.81,0.31,0.17,0.13
hsa-miR-1299,0.9,0.53,0.23,0.0
hsa-miR-1301-3p,0.0,0.0,0.06,0.0
hsa-miR-1303,4.21,3.05,0.29,0.8
hsa-miR-1304-3p,0.27,0.92,0.0,0.13
hsa-miR-1304-5p,1.61,1.91,0.35,0.2
hsa-miR-1305,0.0,0.08,0.0,0.0
hsa-miR-1306-5p,0.0,0.15,0.0,0.0
hsa-miR-1307-3p,33.26,39.62,6.74,6.97
hsa-miR-1307-5p,1.34,1.76,0.41,0.27
hsa-miR-130a-3p,8.43,7.25,1.57,0.6
hsa-miR-130a-5p,0.63,0.46,0.0,0.0
hsa-miR-130b-3p,8.07,8.47,1.05,1.01
hsa-miR-130b-5p,62.4,76.95,12.56,12.94
hsa-miR-132-3p,1.52,3.13,0.47,0.34
hsa-miR-132-5p,0.72,0.76,0.41,0.2
hsa-miR-1323,1372.46,1612.14,143.96,189.03
hsa-miR-134-5p,0.18,0.08,0.0,0.0
hsa-miR-1343-3p,0.09,0.08,0.0,0.0
hsa-miR-135b-3p,0.09,0.08,0.0,0.0
hsa-miR-135b-5p,3.5,2.29,0.64,0.74
hsa-miR-138-5p,0.09,0.0,0.0,0.0
hsa-miR-139-3p,0.18,0.08,0.12,0.0
hsa-miR-139-5p,1.34,2.29,0.35,0.13
hsa-miR-140-3p,106.88,107.95,15.58,11.8
hsa-miR-140-5p,2.06,1.3,0.7,0.2
hsa-miR-141-3p,0.0,0.15,0.12,0.0
hsa-miR-142-3p,0.09,0.0,0.0,0.0
hsa-miR-142-5p,1.43,0.61,0.23,0.27
hsa-miR-143-3p,41.87,23.97,20.64,5.36
hsa-miR-143-5p,0.0,0.15,0.12,0.07
hsa-miR-144-5p,0.0,0.0,0.06,0.0
hsa-miR-145-3p,0.0,0.0,0.12,0.0
hsa-miR-145-5p,0.9,1.07,1.57,0.2
hsa-miR-1468-5p,0.0,0.08,0.0,0.0
hsa-miR-146a-3p,0.0,0.08,0.0,0.0
hsa-miR-146a-5p,6.1,3.51,0.7,0.13
hsa-miR-146b-3p,0.27,0.15,0.0,0.0
hsa-miR-146b-5p,13.27,10.92,3.31,1.21
hsa-miR-147b-3p,0.27,0.46,0.12,0.0
hsa-miR-147b-5p,0.18,0.0,0.0,0.0
hsa-miR-148a-3p,4849.19,4390.2,810.91,565.88
hsa-miR-148a-5p,13.81,8.63,1.74,1.54
hsa-miR-148b-3p,55.41,38.86,7.73,4.29
hsa-miR-148b-5p,1.34,1.3,0.12,0.2
hsa-miR-149-5p,30.49,41.38,4.24,4.49
hsa-miR-150-5p,0.18,0.08,0.0,0.07
hsa-miR-151a-3p,367.97,351.87,68.14,38.61
hsa-miR-151a-5p,6.55,5.88,0.93,0.54
hsa-miR-151b,0.9,0.31,0.06,0.07
hsa-miR-152-3p,0.36,0.15,0.76,0.13
hsa-miR-152-5p,0.0,0.0,0.06,0.0
hsa-miR-154-5p,0.18,0.0,0.0,0.0
hsa-miR-155-5p,0.99,0.38,0.0,0.07
hsa-miR-15a-3p,0.09,0.0,0.0,0.0
hsa-miR-15a-5p,0.63,0.31,0.0,0.0
hsa-miR-15b-3p,6.28,5.12,0.93,0.27
hsa-miR-15b-5p,4.39,5.27,0.99,0.67
hsa-miR-16-1-3p,0.0,0.0,0.06,0.0
hsa-miR-16-2-3p,80.07,64.74,11.34,7.98
hsa-miR-16-5p,82.4,75.35,9.13,4.76
hsa-miR-17-3p,0.72,0.15,0.12,0.0
hsa-miR-17-5p,94.32,95.35,13.84,8.92
hsa-miR-181a-2-3p,74.06,88.33,14.3,15.69
hsa-miR-181a-3p,2.33,2.75,0.12,0.27
hsa-miR-181a-5p,395.14,334.0,64.31,36.93
hsa-miR-181b-2-3p,0.45,0.23,0.0,0.0
hsa-miR-181b-3p,0.18,0.0,0.0,0.0
hsa-miR-181b-5p,375.68,342.71,60.88,43.64
hsa-miR-181c-3p,1.17,0.69,0.35,0.0
hsa-miR-181c-5p,0.18,0.31,0.06,0.0
hsa-miR-181d-5p,8.61,5.19,1.16,0.67
hsa-miR-182-3p,0.27,0.08,0.06,0.0
hsa-miR-182-5p,526.58,482.26,92.91,63.68
hsa-miR-183-3p,0.0,0.08,0.0,0.07
hsa-miR-183-5p,200.75,144.29,36.86,18.23
hsa-miR-184,0.36,0.38,0.12,0.0
hsa-miR-1843,0.99,1.53,0.12,0.13
hsa-miR-185-3p,0.54,0.61,0.0,0.13
hsa-miR-185-5p,15.15,9.39,1.74,1.27
hsa-miR-186-3p,0.0,0.08,0.0,0.0
hsa-miR-186-5p,33.09,22.29,4.77,2.75
hsa-miR-188-3p,0.0,0.08,0.0,0.0
hsa-miR-188-5p,0.0,0.15,0.0,0.0
hsa-miR-18a-3p,3.05,5.8,0.52,0.74
hsa-miR-18a-5p,3.23,1.37,0.47,0.07
hsa-miR-18b-5p,0.0,0.23,0.0,0.0
hsa-miR-1908-5p,0.18,0.23,0.0,0.0
hsa-miR-1909-5p,0.09,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.08,0.0,0.0
hsa-miR-190a-5p,0.18,0.0,0.06,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.07
hsa-miR-191-3p,0.27,0.61,0.06,0.07
hsa-miR-191-5p,424.37,505.47,73.26,78.43
hsa-miR-1910-3p,0.18,0.0,0.0,0.0
hsa-miR-1911-3p,0.0,0.0,0.06,0.0
hsa-miR-192-5p,69.31,46.8,12.44,4.96
hsa-miR-193a-5p,0.81,0.38,0.12,0.34
hsa-miR-193b-3p,41.6,52.68,7.73,8.24
hsa-miR-193b-5p,0.9,0.84,0.06,0.13
hsa-miR-194-3p,0.0,0.08,0.0,0.13
hsa-miR-194-5p,8.16,6.79,2.97,1.07
hsa-miR-195-5p,0.0,0.0,0.29,0.0
hsa-miR-196a-5p,1.17,0.61,0.41,0.13
hsa-miR-196b-5p,0.27,0.08,0.41,0.13
hsa-miR-197-3p,7.8,12.21,1.69,1.27
hsa-miR-197-5p,0.0,0.15,0.0,0.0
hsa-miR-1976,0.0,0.15,0.0,0.0
hsa-miR-199a-3p,0.18,0.23,3.08,0.47
hsa-miR-199a-5p,0.0,0.08,1.1,0.13
hsa-miR-199b-3p,0.36,0.0,0.41,0.0
hsa-miR-199b-5p,0.0,0.08,0.06,0.0
hsa-miR-19a-3p,3.05,2.52,0.52,0.27
hsa-miR-19b-1-5p,0.36,0.15,0.06,0.07
hsa-miR-19b-3p,13.81,9.62,3.08,1.68
hsa-miR-200a-3p,1.79,0.99,4.48,0.4
hsa-miR-200a-5p,0.45,0.0,0.47,0.0
hsa-miR-200b-3p,2.51,1.3,3.26,0.54
hsa-miR-200c-3p,1.52,0.84,0.58,0.2
hsa-miR-202-5p,0.18,0.15,0.06,0.0
hsa-miR-203a-3p,120.68,40.39,9.83,7.44
hsa-miR-203a-5p,0.27,0.0,0.0,0.0
hsa-miR-203b-3p,0.09,0.0,0.0,0.0
hsa-miR-204-5p,0.54,0.31,0.0,0.0
hsa-miR-205-5p,1.79,2.14,0.35,0.27
hsa-miR-206,0.99,0.69,0.17,0.07
hsa-miR-20a-3p,0.27,0.08,0.12,0.07
hsa-miR-20a-5p,170.09,122.38,22.91,10.39
hsa-miR-21-3p,0.54,0.23,0.12,0.07
hsa-miR-21-5p,2072.18,1301.58,267.92,126.69
hsa-miR-210-3p,15.24,12.75,2.44,1.27
hsa-miR-210-5p,0.27,0.15,0.0,0.13
hsa-miR-2110,0.9,0.61,0.12,0.07
hsa-miR-2113,0.18,0.31,0.06,0.0
hsa-miR-2115-3p,0.0,0.08,0.0,0.0
hsa-miR-2115-5p,0.09,0.0,0.0,0.0
hsa-miR-2116-3p,0.18,0.23,0.06,0.0
hsa-miR-212-3p,0.09,0.0,0.0,0.0
hsa-miR-212-5p,0.27,0.38,0.12,0.07
hsa-miR-214-3p,0.0,0.0,0.06,0.0
hsa-miR-215-5p,0.9,0.46,0.12,0.13
hsa-miR-218-5p,2.24,0.92,0.52,0.07
hsa-miR-219a-1-3p,0.36,0.08,0.0,0.0
hsa-miR-22-3p,91.46,71.38,12.97,7.51
hsa-miR-22-5p,7.35,3.89,1.05,0.34
hsa-miR-221-3p,105.35,103.37,16.45,10.72
hsa-miR-221-5p,7.26,5.19,0.99,0.6
hsa-miR-222-3p,86.34,107.42,12.73,13.61
hsa-miR-222-5p,0.0,0.15,0.0,0.07
hsa-miR-223-3p,0.99,0.38,0.06,0.07
hsa-miR-223-5p,0.72,0.31,0.06,0.0
hsa-miR-224-3p,0.9,0.15,0.06,0.0
hsa-miR-224-5p,482.65,461.65,76.4,66.16
hsa-miR-2277-3p,0.09,0.08,0.12,0.0
hsa-miR-2277-5p,0.45,0.92,0.06,0.0
hsa-miR-2278,0.0,0.23,0.0,0.0
hsa-miR-23a-3p,117.91,145.82,23.08,18.17
hsa-miR-23a-5p,0.09,0.15,0.12,0.13
hsa-miR-23b-3p,37.48,51.61,10.52,5.76
hsa-miR-23b-5p,0.27,0.38,0.06,0.0
hsa-miR-23c,0.0,0.08,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.06,0.0
hsa-miR-24-2-5p,2.69,2.82,0.29,0.07
hsa-miR-24-3p,69.76,71.46,14.42,8.18
hsa-miR-25-3p,238.32,258.73,44.3,36.06
hsa-miR-25-5p,1.61,1.53,0.52,0.34
hsa-miR-26a-1-3p,0.0,0.23,0.0,0.0
hsa-miR-26a-2-3p,0.36,0.46,0.12,0.0
hsa-miR-26a-5p,2507.84,1625.43,337.52,189.09
hsa-miR-26b-3p,0.09,0.0,0.06,0.0
hsa-miR-26b-5p,83.12,54.97,13.37,5.5
hsa-miR-27a-3p,214.02,175.36,42.85,18.03
hsa-miR-27a-5p,6.99,7.86,1.22,0.6
hsa-miR-27b-3p,476.02,287.89,65.0,31.37
hsa-miR-27b-5p,0.63,0.53,0.06,0.13
hsa-miR-28-3p,36.67,41.0,5.12,4.76
hsa-miR-28-5p,4.93,4.58,0.52,0.27
hsa-miR-296-3p,0.27,0.23,0.0,0.13
hsa-miR-296-5p,0.27,0.0,0.0,0.0
hsa-miR-29a-3p,5.92,5.27,3.08,1.14
hsa-miR-29b-3p,0.18,0.31,0.06,0.0
hsa-miR-29c-3p,0.09,0.08,0.0,0.0
hsa-miR-301a-3p,0.09,0.08,0.0,0.0
hsa-miR-301a-5p,0.9,0.38,0.06,0.0
hsa-miR-301b-3p,0.45,0.53,0.12,0.0
hsa-miR-301b-5p,0.09,0.31,0.06,0.0
hsa-miR-3059-5p,0.27,0.23,0.12,0.07
hsa-miR-3064-5p,0.09,0.0,0.0,0.0
hsa-miR-3065-5p,0.09,0.23,0.06,0.0
hsa-miR-3074-3p,0.0,0.08,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.07
hsa-miR-30a-3p,24.57,23.28,4.48,3.22
hsa-miR-30a-5p,77.65,42.29,30.82,9.18
hsa-miR-30b-3p,0.45,0.61,0.06,0.07
hsa-miR-30b-5p,166.95,148.56,24.54,10.93
hsa-miR-30c-1-3p,0.72,0.61,0.0,0.07
hsa-miR-30c-2-3p,1.52,0.92,0.47,0.2
hsa-miR-30c-5p,426.88,420.88,86.75,53.16
hsa-miR-30d-3p,0.72,0.46,0.12,0.2
hsa-miR-30d-5p,373.62,407.29,65.53,50.27
hsa-miR-30e-3p,92.8,77.03,14.3,8.04
hsa-miR-30e-5p,56.04,30.16,13.26,5.9
hsa-miR-31-3p,1.17,1.45,0.23,0.13
hsa-miR-31-5p,17.3,15.04,2.44,1.14
hsa-miR-3115,0.0,0.0,0.0,0.07
hsa-miR-3118,0.09,0.0,0.0,0.0
hsa-miR-3121-3p,0.0,0.15,0.0,0.0
hsa-miR-3127-3p,0.0,0.15,0.0,0.0
hsa-miR-3127-5p,0.18,0.0,0.06,0.0
hsa-miR-3128,0.09,0.0,0.0,0.0
hsa-miR-3130-5p,0.0,0.38,0.0,0.0
hsa-miR-3131,0.0,0.08,0.0,0.0
hsa-miR-3133,0.18,0.08,0.0,0.0
hsa-miR-3135a,0.0,0.08,0.0,0.0
hsa-miR-3136-5p,0.09,0.0,0.0,0.0
hsa-miR-3140-3p,0.09,0.15,0.17,0.07
hsa-miR-3140-5p,0.09,0.0,0.0,0.0
hsa-miR-3143,0.18,0.08,0.0,0.0
hsa-miR-3144-3p,1.97,1.22,0.29,0.2
hsa-miR-3144-5p,0.0,0.15,0.0,0.0
hsa-miR-3145-5p,0.09,0.0,0.0,0.0
hsa-miR-3146,0.09,0.0,0.0,0.0
hsa-miR-3148,0.36,0.69,0.17,0.07
hsa-miR-3149,0.09,0.08,0.0,0.0
hsa-miR-3150a-5p,0.09,0.08,0.0,0.0
hsa-miR-3150b-3p,0.0,0.0,0.06,0.0
hsa-miR-3153,0.0,0.0,0.06,0.07
hsa-miR-3158-3p,0.36,0.23,0.0,0.0
hsa-miR-3162-5p,0.18,0.0,0.0,0.0
hsa-miR-3163,0.45,0.15,0.0,0.0
hsa-miR-3164,0.0,0.31,0.0,0.0
hsa-miR-3168,0.09,0.0,0.0,0.0
hsa-miR-3170,0.18,0.15,0.0,0.07
hsa-miR-3171,0.09,0.0,0.0,0.0
hsa-miR-3173-3p,0.09,0.0,0.0,0.0
hsa-miR-3173-5p,0.18,0.99,0.0,0.13
hsa-miR-3174,0.0,0.15,0.06,0.0
hsa-miR-3176,0.36,0.08,0.06,0.0
hsa-miR-3177-3p,0.27,0.23,0.06,0.07
hsa-miR-3178,0.54,0.69,0.23,0.2
hsa-miR-3179,0.18,0.08,0.0,0.13
hsa-miR-3180,0.0,0.08,0.0,0.0
hsa-miR-3180-3p,0.0,0.23,0.0,0.0
hsa-miR-3180-5p,0.09,0.0,0.0,0.0
hsa-miR-3181,0.0,0.08,0.0,0.0
hsa-miR-3182,46.71,51.07,17.33,9.79
hsa-miR-3188,0.0,0.0,0.06,0.0
hsa-miR-3190-5p,0.09,0.0,0.0,0.0
hsa-miR-3195,0.81,1.07,1.16,1.27
hsa-miR-3196,0.45,0.38,0.41,0.13
hsa-miR-3198,0.0,0.08,0.06,0.0
hsa-miR-3199,0.0,0.08,0.06,0.0
hsa-miR-32-3p,1.08,0.61,0.29,0.07
hsa-miR-32-5p,9.77,3.05,1.34,0.54
hsa-miR-320a-3p,96.66,105.81,15.64,21.72
hsa-miR-320a-5p,0.27,0.15,0.06,0.07
hsa-miR-320b,7.17,21.83,3.72,8.92
hsa-miR-320c,9.77,5.65,3.26,0.87
hsa-miR-320d,1.17,3.74,0.41,0.2
hsa-miR-320e,1.26,0.99,0.0,0.13
hsa-miR-323a-3p,0.18,0.69,0.0,0.0
hsa-miR-323a-5p,0.0,0.08,0.0,0.0
hsa-miR-323b-3p,0.18,0.08,0.0,0.0
hsa-miR-324-3p,0.18,0.38,0.0,0.0
hsa-miR-324-5p,0.09,0.23,0.12,0.0
hsa-miR-326,0.36,0.23,0.12,0.0
hsa-miR-328-3p,1.34,0.92,0.47,0.27
hsa-miR-328-5p,0.0,0.0,0.0,0.07
hsa-miR-329-3p,0.18,0.15,0.0,0.0
hsa-miR-330-3p,3.14,3.21,0.52,0.47
hsa-miR-330-5p,0.9,1.15,0.17,0.0
hsa-miR-331-3p,0.54,1.6,0.06,0.27
hsa-miR-331-5p,2.06,1.45,0.47,0.13
hsa-miR-335-3p,0.09,0.23,0.0,0.07
hsa-miR-335-5p,0.0,0.0,0.0,0.07
hsa-miR-339-3p,2.06,1.68,0.35,0.2
hsa-miR-339-5p,3.32,4.73,0.76,0.67
hsa-miR-33a-3p,0.0,0.0,0.12,0.0
hsa-miR-33a-5p,0.0,0.15,0.0,0.0
hsa-miR-340-3p,0.27,0.23,0.17,0.13
hsa-miR-340-5p,6.63,4.5,1.16,0.67
hsa-miR-342-3p,14.35,15.04,2.03,1.68
hsa-miR-342-5p,2.24,2.37,0.29,0.47
hsa-miR-345-5p,2.69,1.6,0.23,0.47
hsa-miR-34a-3p,0.27,0.15,0.0,0.0
hsa-miR-34a-5p,9.06,8.25,1.05,0.34
hsa-miR-34b-3p,0.54,0.61,0.12,0.07
hsa-miR-34b-5p,0.09,0.0,0.0,0.0
hsa-miR-34c-3p,0.99,1.68,0.17,0.2
hsa-miR-34c-5p,7.53,3.28,1.1,0.67
hsa-miR-3529-5p,0.09,0.0,0.0,0.0
hsa-miR-3605-3p,0.0,0.15,0.0,0.0
hsa-miR-3605-5p,0.0,0.0,0.06,0.0
hsa-miR-3609,0.27,0.46,0.17,0.13
hsa-miR-361-3p,25.73,27.1,4.71,4.56
hsa-miR-361-5p,14.7,19.24,1.51,1.34
hsa-miR-3611,0.27,0.0,0.0,0.0
hsa-miR-3613-3p,0.09,0.0,0.0,0.0
hsa-miR-3613-5p,1.08,0.69,0.23,0.07
hsa-miR-3615,21.88,31.84,4.71,6.03
hsa-miR-362-5p,3.14,2.44,0.41,0.13
hsa-miR-363-3p,0.72,0.23,0.06,0.0
hsa-miR-3648,10.76,13.97,13.49,16.29
hsa-miR-3651,0.36,0.61,0.12,0.0
hsa-miR-3652,0.0,0.0,0.06,0.13
hsa-miR-365a-3p,7.44,10.76,0.23,1.07
hsa-miR-365a-5p,2.06,3.13,0.47,0.27
hsa-miR-365b-3p,3.23,1.07,0.7,0.07
hsa-miR-3660,0.99,1.15,0.29,0.07
hsa-miR-3664-5p,0.0,0.08,0.0,0.0
hsa-miR-3665,9.77,9.47,14.24,19.64
hsa-miR-3667-3p,0.0,0.15,0.0,0.0
hsa-miR-3678-5p,0.0,0.0,0.0,0.07
hsa-miR-3679-5p,0.27,0.08,0.06,0.0
hsa-miR-3680-5p,0.0,0.08,0.0,0.0
hsa-miR-3684,0.09,0.08,0.06,0.0
hsa-miR-3688-3p,0.45,0.69,0.06,0.0
hsa-miR-3689f,0.0,0.08,0.0,0.0
hsa-miR-369-3p,0.18,0.0,0.0,0.0
hsa-miR-3690,0.09,0.46,0.06,0.07
hsa-miR-3691-5p,0.72,0.08,0.06,0.0
hsa-miR-371a-3p,20.26,2.6,0.87,7.04
hsa-miR-371a-5p,111.18,100.7,4.65,6.1
hsa-miR-372-3p,1076.75,720.53,173.55,89.75
hsa-miR-372-5p,5.65,4.43,0.99,0.13
hsa-miR-373-3p,17.04,10.23,2.03,0.87
hsa-miR-373-5p,0.54,1.15,0.17,0.13
hsa-miR-374a-3p,15.24,7.41,1.63,0.6
hsa-miR-374a-5p,16.77,12.98,2.91,1.27
hsa-miR-374b-3p,3.05,0.0,0.35,0.13
hsa-miR-374b-5p,18.38,113.45,1.92,13.27
hsa-miR-374c-5p,0.0,0.31,0.0,0.0
hsa-miR-375-3p,7.17,8.63,0.81,1.61
hsa-miR-375-5p,0.09,0.0,0.0,0.0
hsa-miR-378a-3p,397.29,301.02,61.69,29.96
hsa-miR-378a-5p,6.1,6.34,1.1,0.74
hsa-miR-378c,17.13,19.54,0.87,1.14
hsa-miR-378d,1.88,4.12,0.76,0.74
hsa-miR-378e,4.57,0.08,0.81,0.07
hsa-miR-378f,0.45,0.23,0.0,0.0
hsa-miR-378h,0.09,0.0,0.0,0.0
hsa-miR-378i,0.72,0.61,0.12,0.0
hsa-miR-379-5p,0.54,0.46,0.06,0.07
hsa-miR-381-3p,4.03,2.06,0.06,0.0
hsa-miR-382-3p,0.36,0.15,0.0,0.0
hsa-miR-382-5p,0.45,0.15,0.0,0.0
hsa-miR-3909,0.54,0.84,0.23,0.2
hsa-miR-3910,0.09,0.0,0.06,0.0
hsa-miR-3911,0.0,0.15,0.06,0.0
hsa-miR-3912-3p,0.18,0.08,0.0,0.0
hsa-miR-3913-5p,0.09,0.15,0.0,0.07
hsa-miR-3917,0.0,0.0,0.06,0.0
hsa-miR-3922-3p,0.18,0.0,0.0,0.0
hsa-miR-3925-5p,0.09,0.0,0.0,0.0
hsa-miR-3928-3p,0.54,0.08,0.0,0.07
hsa-miR-3929,1.34,1.22,0.81,0.94
hsa-miR-3935,0.0,0.0,0.12,0.0
hsa-miR-3936,0.0,0.0,0.0,0.07
hsa-miR-3939,0.0,0.08,0.0,0.0
hsa-miR-3940-3p,0.63,1.22,0.12,0.13
hsa-miR-3940-5p,0.18,0.08,0.06,0.0
hsa-miR-3942-5p,0.0,0.08,0.0,0.07
hsa-miR-3944-3p,0.09,0.31,0.06,0.0
hsa-miR-3944-5p,0.0,0.08,0.0,0.0
hsa-miR-3960,24.93,34.43,107.68,120.12
hsa-miR-3976,0.0,0.08,0.0,0.0
hsa-miR-409-3p,0.45,0.53,0.0,0.0
hsa-miR-410-3p,0.18,0.23,0.0,0.0
hsa-miR-411-5p,0.0,0.0,0.06,0.0
hsa-miR-412-5p,0.0,0.08,0.0,0.0
hsa-miR-421,5.65,5.04,1.16,0.4
hsa-miR-423-3p,39.9,38.48,27.91,3.28
hsa-miR-423-5p,69.76,59.32,3.9,15.95
hsa-miR-424-3p,13.72,17.25,2.03,2.41
hsa-miR-424-5p,1.79,0.46,0.29,0.07
hsa-miR-425-3p,5.29,4.58,1.05,0.74
hsa-miR-425-5p,27.62,30.92,6.8,6.9
hsa-miR-4286,0.09,0.08,0.0,0.07
hsa-miR-429,0.99,0.92,0.0,0.0
hsa-miR-431-3p,0.09,0.0,0.0,0.0
hsa-miR-4322,0.0,0.0,0.06,0.0
hsa-miR-4326,2.24,2.6,0.29,0.47
hsa-miR-4429,0.0,0.0,0.06,0.0
hsa-miR-4440,0.0,0.08,0.0,0.0
hsa-miR-4442,0.0,0.08,0.0,0.0
hsa-miR-4443,0.27,0.46,0.0,0.0
hsa-miR-4445-3p,0.18,0.15,0.0,0.0
hsa-miR-4445-5p,1.7,1.22,0.29,0.2
hsa-miR-4449,0.27,0.23,0.81,1.34
hsa-miR-4454,0.0,0.08,0.0,0.0
hsa-miR-4466,0.0,0.0,0.0,0.07
hsa-miR-4473,0.09,0.15,0.0,0.07
hsa-miR-4484,0.0,0.08,0.41,0.4
hsa-miR-4485-3p,0.27,0.15,0.06,0.07
hsa-miR-4485-5p,0.09,0.0,0.0,0.07
hsa-miR-4488,2.15,3.74,3.02,4.83
hsa-miR-4492,0.27,0.46,0.06,0.0
hsa-miR-4497,4.57,4.2,3.43,1.68
hsa-miR-4498,0.0,0.0,0.0,0.13
hsa-miR-449a,0.09,0.08,0.0,0.0
hsa-miR-449b-3p,0.09,0.0,0.0,0.0
hsa-miR-449c-3p,0.0,0.08,0.0,0.0
