miRNA,SRR28579162,SRR28579163,SRR28579164,SRR28579165,SRR28579166,SRR28579167
hsa-let-7a-2-3p,0.0,6.29,4.06,1.36,0.91,4.43
hsa-let-7a-3p,44.67,42.57,48.06,65.56,55.2,74.07
hsa-let-7a-5p,1192.61,1267.7,1227.23,3005.42,1570.19,2240.03
hsa-let-7b-3p,2.8,10.21,13.52,7.8,14.49,14.4
hsa-let-7b-5p,1143.82,1898.01,1740.66,2565.61,3572.79,3496.79
hsa-let-7c-5p,38.3,71.28,36.57,146.78,98.72,137.48
hsa-let-7d-3p,233.11,627.24,737.75,613.58,390.51,650.92
hsa-let-7d-5p,365.71,496.18,342.01,463.49,381.9,705.26
hsa-let-7e-3p,25.32,56.07,40.77,45.78,23.75,65.28
hsa-let-7e-5p,28.28,30.07,41.19,18.13,40.45,65.14
hsa-let-7f-1-3p,22.29,22.93,20.32,32.19,24.4,23.61
hsa-let-7f-2-3p,1.55,1.0,0.0,0.0,0.26,0.48
hsa-let-7f-5p,830.39,712.88,592.32,1319.37,775.08,1318.72
hsa-let-7g-3p,0.0,1.79,0.0,0.0,1.63,0.83
hsa-let-7g-5p,1036.7,1631.96,1162.64,2172.23,1392.2,2652.6
hsa-let-7i-3p,0.0,2.93,5.04,4.08,3.78,0.69
hsa-let-7i-5p,2309.86,3617.25,2996.4,4728.86,3034.03,5150.7
hsa-miR-1-3p,0.0,0.0,0.0,5.32,1.57,1.25
hsa-miR-100-5p,1715.31,1880.66,1210.0,1879.32,1109.15,1725.48
hsa-miR-101-3p,2.1,0.0,0.0,0.0,0.72,0.0
hsa-miR-10394-5p,0.0,0.0,0.0,0.0,0.0,1.52
hsa-miR-10395-3p,0.0,0.0,0.0,0.0,1.5,0.48
hsa-miR-10396a-3p,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,1.86,11.21,14.43,10.81,5.29,20.56
hsa-miR-103a-2-5p,0.0,4.43,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,54.53,0.0,45.68,42.06,15.86,62.99
hsa-miR-10401-3p,3.81,7.43,12.82,13.47,9.13,3.32
hsa-miR-10401-5p,0.0,2.79,0.0,0.0,0.0,0.0
hsa-miR-10526-3p,0.0,0.0,4.27,0.0,0.0,0.0
hsa-miR-106b-3p,0.0,0.0,0.0,5.2,1.57,0.28
hsa-miR-106b-5p,0.0,2.43,11.14,2.13,2.61,3.25
hsa-miR-107,0.0,89.42,0.0,18.31,0.0,0.0
hsa-miR-10a-3p,6.99,11.78,10.86,13.23,8.55,13.08
hsa-miR-10a-5p,553.85,542.18,423.62,794.03,495.17,809.92
hsa-miR-10b-3p,3.57,0.0,2.45,0.0,0.0,0.0
