miRNA,SRR13288406,SRR13288407,SRR13288408,SRR13288409,SRR13288410,SRR13288411,SRR13288412,SRR13288413,SRR13288414,SRR13288415,SRR13288416,SRR13288417,SRR13288418,SRR13288419,SRR13288420,SRR13288421,SRR13288422
hsa-miR-183-5p,1.35,5.58,2.67,0.0,1.41,4.41,0.84,0.67,0.85,4.44,0.0,4.8,15.18,2.96,36.1,0.69,6.1
hsa-miR-184,4.73,16.73,3.11,2.96,2.69,2.48,1.09,3.14,7.62,4.2,13.88,5.1,1.15,5.6,3.94,0.57,12.2
hsa-miR-1843,4.05,6.81,1.33,0.0,6.79,10.19,1.69,3.14,2.2,3.87,11.56,17.54,1.91,0.66,12.62,0.8,5.42
hsa-miR-185-3p,1.35,1.86,0.0,2.96,7.38,11.16,1.81,3.37,0.51,2.5,0.0,13.94,3.83,0.33,6.31,0.8,3.39
hsa-miR-185-5p,7.43,1.24,6.23,17.76,35.84,99.05,7.84,14.14,7.62,13.31,0.0,62.8,14.93,10.53,74.76,9.49,5.42
hsa-miR-186-5p,39.16,2.48,34.26,5.92,64.41,320.86,36.45,89.56,34.22,47.84,6.94,95.32,11.36,13.49,220.72,28.6,0.0
hsa-miR-187-3p,0.68,0.0,0.89,0.0,0.12,0.28,0.36,0.9,0.0,0.24,0.0,0.9,0.0,0.0,0.2,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.08,0.0,0.3,0.38,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,1.33,0.0,0.59,0.96,0.12,0.67,0.17,0.24,0.0,1.05,0.13,0.0,1.38,0.11,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.32,0.0,0.0,0.13,0.0,1.38,0.0,0.0
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,1.24,0.0,0.0,0.0,0.83,1.45,0.0,0.34,0.16,0.0,1.65,0.13,0.0,0.99,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.35,0.28,0.0,0.0,0.0,0.24,0.0,1.2,0.0,0.0,1.18,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.12,1.24,0.36,0.22,2.54,0.08,0.0,0.9,0.0,0.0,0.39,0.11,0.0
hsa-miR-191-5p,319.36,16.11,240.74,156.9,551.36,1782.7,212.53,425.82,239.39,865.39,76.32,595.32,68.39,191.89,1126.47,196.75,93.5
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,4.63,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,2.7,1.24,6.23,8.88,37.01,52.9,3.74,3.59,1.52,28.72,30.06,87.08,3.32,8.23,44.77,1.6,12.87
hsa-miR-193a-3p,0.0,0.0,0.44,0.0,0.12,0.0,0.0,0.22,0.0,0.08,0.0,0.0,0.13,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,8.1,19.82,15.57,5.92,29.63,91.75,9.53,17.28,17.28,19.2,4.63,10.49,6.25,4.61,42.41,12.24,8.81
hsa-miR-193b-3p,1.35,0.0,0.0,2.96,1.05,7.16,0.36,1.35,1.19,0.24,0.0,0.45,0.38,0.0,1.58,1.26,0.0
hsa-miR-193b-5p,6.75,1.86,1.33,5.92,1.64,2.48,0.97,1.12,3.56,0.48,0.0,0.75,1.66,1.97,0.99,0.8,6.78
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.94,0.28,0.12,0.22,0.0,0.89,4.63,0.3,0.0,0.0,0.39,0.0,0.68
hsa-miR-194-5p,1.35,0.0,0.0,0.0,2.11,4.82,0.24,1.12,0.68,1.61,0.0,0.9,0.51,0.99,3.94,0.23,0.0
hsa-miR-195-3p,6.08,0.62,5.78,5.92,7.73,9.78,4.22,6.06,4.07,2.18,11.56,9.89,1.66,8.23,5.72,4.12,23.04
hsa-miR-195-5p,0.0,0.0,0.44,0.0,0.47,0.55,0.48,0.22,1.52,0.16,0.0,0.3,0.0,0.0,0.39,0.57,0.0
hsa-miR-196a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-196a-5p,28.36,1.24,19.58,0.0,12.18,57.17,7.48,20.2,24.4,4.2,0.0,6.74,2.81,18.43,31.36,2.75,2.03
hsa-miR-196b-5p,4.73,0.0,6.23,2.96,1.41,10.19,2.05,3.14,5.08,0.81,0.0,1.5,0.0,1.32,9.86,2.17,0.0
hsa-miR-197-3p,29.71,29.74,36.93,17.76,25.76,38.3,15.45,26.49,20.33,60.91,18.5,23.98,6.63,12.84,46.16,8.46,6.1
hsa-miR-197-5p,0.0,1.24,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,0.62,0.0,0.0,0.59,0.69,0.24,0.0,0.17,2.02,2.31,0.9,0.0,0.0,0.59,0.0,0.0
hsa-miR-199a-3p,437.52,11.77,143.73,41.45,118.52,796.84,133.72,468.92,407.96,56.55,11.56,200.99,48.23,90.51,273.97,629.36,25.07
hsa-miR-199a-5p,134.36,14.87,211.37,148.02,106.1,359.16,81.59,301.47,200.42,62.93,9.25,71.79,73.87,84.92,332.16,276.02,9.49
hsa-miR-199b-3p,23.63,15.49,309.26,35.52,28.34,210.78,57.57,79.46,71.33,43.0,0.0,28.18,71.45,123.43,378.51,56.74,8.13
hsa-miR-199b-5p,18.91,7.43,70.31,20.72,50.12,135.42,21.48,107.3,101.65,53.73,13.88,128.9,46.7,17.44,114.6,180.85,6.1
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,0.23,0.96,0.0,0.0,0.0,0.32,0.0,0.15,0.0,0.0,1.18,0.0,0.0
hsa-miR-19b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-19b-3p,0.0,0.0,0.0,0.0,0.35,3.17,0.72,1.12,0.68,1.29,0.0,1.5,0.0,0.0,2.56,0.11,0.0
hsa-miR-200a-3p,0.68,4.34,1.33,0.0,0.23,2.62,0.84,0.67,0.17,1.37,0.0,3.6,0.0,0.33,3.94,0.23,0.0
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.41,0.24,0.0,0.0,0.32,0.0,1.35,0.0,0.0,0.2,0.0,0.68
hsa-miR-200b-3p,0.68,1.24,5.34,0.0,3.98,8.13,0.97,0.22,2.03,1.61,0.0,11.54,0.0,0.0,8.09,0.57,0.0
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.47,0.41,0.97,0.0,0.34,0.0,0.0,0.15,0.0,0.0,0.99,0.0,0.0
hsa-miR-200c-3p,0.0,0.0,3.56,0.0,4.92,14.88,1.21,2.47,1.69,5.65,0.0,8.84,0.38,1.97,8.88,0.69,0.0
hsa-miR-203a-3p,6.08,91.07,21.8,316.76,0.82,66.68,6.4,0.0,152.48,344.0,4.63,19.63,57.03,75.37,0.99,50.67,0.0
hsa-miR-203b-3p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,1.35,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,1.35,0.0,1.78,0.0,0.0,0.14,0.84,0.22,0.34,0.0,0.0,0.0,0.0,0.66,0.39,0.23,0.0
hsa-miR-205-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,0.68,0.0,2.67,0.0,0.23,0.41,0.0,0.9,0.34,1.05,0.0,1.05,0.0,0.33,0.39,0.0,0.0
hsa-miR-206,0.0,3.1,0.0,0.0,0.23,0.14,0.12,0.0,0.17,0.0,0.0,1.05,0.0,0.0,0.2,0.11,0.0
hsa-miR-208b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,2.03,0.0,4.0,0.0,2.34,23.56,3.02,2.47,1.86,6.29,2.31,5.55,0.38,1.32,15.78,2.06,0.0
hsa-miR-20b-5p,0.0,0.0,0.89,0.0,0.0,1.65,0.0,0.0,0.0,0.4,0.0,0.3,0.13,0.0,0.59,0.11,0.0
hsa-miR-21-3p,1.35,0.62,0.89,8.88,10.66,48.08,1.81,5.39,1.69,10.81,0.0,38.07,1.66,3.29,36.29,3.09,2.03
hsa-miR-21-5p,2100.5,1074.82,2992.06,2107.81,8124.15,35997.56,2608.46,5048.14,1598.48,8418.85,1579.52,31386.3,1540.09,1866.2,42535.3,4121.59,884.86
hsa-miR-210-3p,0.0,0.0,7.12,0.0,3.98,18.87,0.36,3.14,7.29,0.24,0.0,5.25,0.77,0.0,23.47,2.63,0.0
hsa-miR-210-5p,0.68,0.0,0.0,0.0,0.23,0.55,0.0,0.0,0.0,0.08,0.0,0.45,0.13,0.0,1.38,0.23,0.0
hsa-miR-2110,34.43,47.08,74.76,38.49,45.56,44.64,15.21,26.71,56.42,32.27,6.94,82.43,17.35,16.13,86.0,12.01,12.2
hsa-miR-2113,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.0,1.24,0.0,0.0,0.47,2.48,0.0,0.0,0.0,0.81,0.0,0.3,0.0,0.0,0.2,0.0,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.23,0.28,0.0,0.0,0.0,0.16,2.31,0.0,0.0,0.0,0.2,0.0,2.71
hsa-miR-2116-3p,0.68,0.0,0.0,0.0,0.12,0.14,0.0,0.0,0.51,0.08,0.0,0.15,0.13,0.0,0.59,0.0,1.36
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0
hsa-miR-212-5p,0.0,0.0,4.0,0.0,1.05,3.44,0.24,0.67,0.0,0.24,0.0,1.65,0.13,0.0,2.56,0.69,0.0
hsa-miR-214-3p,7.43,1.86,10.68,0.0,2.34,9.92,0.24,4.26,3.56,0.4,0.0,1.2,1.66,0.33,1.97,3.09,0.0
hsa-miR-214-5p,2.03,0.0,0.0,0.0,0.23,1.38,0.0,2.69,0.68,0.16,0.0,0.0,0.0,0.0,1.78,1.6,0.0
hsa-miR-215-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,1.24,0.0,0.0,0.47,1.24,0.12,0.0,0.0,0.4,0.0,1.8,0.0,0.0,1.38,0.11,0.68
hsa-miR-216a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,0.0,0.44,0.0,0.0,0.14,0.24,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,1.33,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.39,0.0,0.0
hsa-miR-218-5p,2.7,0.0,0.0,0.0,0.47,8.4,0.24,0.45,0.51,0.32,0.0,2.4,0.0,0.0,2.56,0.34,0.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.35,0.14,0.0,0.67,0.0,0.0,0.0,1.05,0.26,0.0,0.0,0.11,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.68
hsa-miR-22-3p,116.81,268.24,153.96,124.34,126.01,445.26,81.71,196.41,165.86,78.5,32.38,338.28,53.97,91.5,446.17,141.38,44.72
hsa-miR-22-5p,13.5,0.62,3.11,0.0,3.4,14.33,2.78,5.61,10.67,1.77,0.0,3.15,2.17,4.61,12.82,5.49,0.0
hsa-miR-221-3p,117.48,18.58,152.18,23.68,240.43,839.0,65.78,274.53,145.7,55.1,2.31,202.04,29.98,34.23,809.89,560.38,12.2
hsa-miR-221-5p,7.43,3.1,6.23,5.92,67.81,111.18,3.26,8.31,10.0,16.13,18.5,125.0,12.12,3.62,116.97,34.32,102.31
hsa-miR-222-3p,313.96,124.52,591.38,304.92,1120.29,1282.19,213.74,448.94,326.81,203.46,575.84,815.94,392.97,238.95,1557.64,898.74,930.25
hsa-miR-222-5p,2.03,0.62,0.0,2.96,6.32,16.12,0.6,1.35,2.37,1.05,0.0,9.74,2.55,0.0,17.36,6.98,0.0
hsa-miR-223-3p,9.45,3.72,2.22,5.92,56.8,306.39,4.59,24.47,3.22,316.65,9.25,99.07,0.51,0.99,171.01,3.77,4.07
hsa-miR-223-5p,12.83,6.81,6.67,11.84,52.58,157.47,16.41,22.9,2.71,112.06,25.44,126.95,2.42,21.06,107.1,4.8,46.07
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-224-5p,4.05,1.24,4.89,0.0,1.76,11.16,0.36,1.12,3.56,1.13,0.0,0.0,1.15,1.65,1.58,3.32,0.0
hsa-miR-2276-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,0.89,0.0,0.23,1.52,0.0,0.22,0.0,0.48,0.0,0.15,0.13,0.0,0.39,0.34,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.51,0.56,0.0,0.15,0.0,1.32,0.2,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-23a-3p,178.92,29.12,111.69,41.45,230.94,627.39,93.05,328.63,251.93,182.24,25.44,582.28,119.29,77.68,695.68,356.2,29.13
hsa-miR-23a-5p,4.73,1.24,3.11,8.88,1.41,4.41,0.24,0.9,5.08,2.74,2.31,3.15,1.53,0.0,4.54,1.72,0.68
hsa-miR-23b-3p,35.11,6.81,67.64,2.96,53.64,147.13,16.53,125.48,134.35,10.81,4.63,131.89,22.58,12.18,116.18,55.36,8.13
hsa-miR-23b-5p,6.08,1.24,2.22,0.0,3.4,3.72,0.72,5.16,5.59,1.53,6.94,1.65,6.63,3.62,1.78,2.17,4.07
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,1.33,0.0,0.47,1.79,1.09,4.26,1.36,0.4,0.0,0.15,0.13,0.0,0.0,0.69,0.0
hsa-miR-24-2-5p,17.55,0.0,12.01,2.96,5.39,32.65,8.33,14.14,20.84,6.7,0.0,22.93,2.68,13.82,40.44,10.07,1.36
hsa-miR-24-3p,50.64,42.75,205.14,79.93,130.7,500.09,133.48,250.29,224.65,115.77,25.44,308.15,19.14,210.32,549.52,76.64,16.94
hsa-miR-25-3p,118.16,507.99,181.11,145.06,657.93,885.84,141.09,253.65,145.53,964.54,210.45,1518.27,273.42,77.68,813.24,124.0,287.27
hsa-miR-25-5p,0.0,2.48,2.67,5.92,3.28,3.44,1.81,2.69,0.17,2.26,0.0,3.45,0.77,1.65,3.55,0.57,0.68
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.35,0.96,0.0,0.45,0.34,0.73,0.0,0.6,0.13,0.0,0.59,0.11,0.0
hsa-miR-26a-5p,2280.78,80.53,1501.81,284.2,896.49,3584.27,1065.56,1719.23,2101.48,1566.45,291.39,2667.4,350.22,1587.1,4032.67,976.75,197.84
hsa-miR-26b-3p,6.75,0.0,1.78,0.0,7.26,11.3,0.72,2.69,1.36,5.16,0.0,3.6,0.38,7.24,7.1,0.34,6.1
hsa-miR-26b-5p,77.65,4.34,57.85,5.92,50.01,235.03,35.72,52.75,62.35,105.76,6.94,160.67,11.99,54.97,220.72,48.84,4.74
hsa-miR-27a-3p,358.52,115.85,225.61,17.76,165.01,781.27,88.71,222.9,214.15,138.76,25.44,827.03,74.89,234.35,1146.39,124.45,50.14
hsa-miR-27a-5p,40.51,38.41,36.49,94.73,279.19,474.74,23.05,65.32,36.43,189.75,150.32,1080.93,61.75,26.0,500.21,58.45,174.13
hsa-miR-27b-3p,308.56,67.52,276.78,76.97,169.46,747.25,113.93,490.47,511.31,93.74,32.38,295.86,274.18,155.35,463.13,245.25,42.01
hsa-miR-27b-5p,4.73,0.62,3.56,0.0,2.11,5.24,1.45,1.35,5.08,2.02,0.0,2.4,2.17,0.99,3.75,4.46,0.0
hsa-miR-28-3p,71.57,66.29,113.47,100.65,914.64,861.87,77.36,191.92,67.6,255.58,319.14,1795.25,92.12,54.97,609.09,74.58,890.28
hsa-miR-28-5p,4.73,0.0,11.57,0.0,11.13,34.85,3.74,13.24,4.74,9.12,0.0,23.23,1.66,5.92,37.08,3.43,1.36
hsa-miR-2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0
hsa-miR-296-3p,0.0,0.0,0.89,0.0,0.59,0.69,0.0,0.22,0.17,0.0,0.0,0.6,0.0,0.0,1.18,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.32,0.0,0.0,0.13,0.0,0.59,0.0,0.0
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.47,0.96,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.79,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.23,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0
hsa-miR-29a-3p,34.43,21.68,73.87,44.41,64.53,223.73,31.14,88.89,68.45,69.7,13.88,180.0,22.07,31.6,282.26,49.3,8.13
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,1.33,0.0,0.59,1.24,0.12,0.0,0.0,0.24,0.0,0.9,0.0,0.0,0.59,0.11,0.0
hsa-miR-29b-2-5p,0.0,0.0,0.44,0.0,0.35,0.28,0.12,0.0,0.17,0.0,0.0,0.15,0.0,0.0,0.79,0.23,0.0
hsa-miR-29b-3p,0.0,0.0,1.78,0.0,1.29,4.0,0.6,0.45,1.19,1.53,0.0,1.2,0.51,0.0,6.31,0.8,0.0
hsa-miR-29c-3p,0.0,0.0,0.44,0.0,0.35,1.38,0.6,0.9,0.85,0.48,0.0,1.35,0.26,0.0,0.99,0.46,0.0
hsa-miR-29c-5p,1.35,0.0,0.44,0.0,0.23,2.2,0.72,1.8,0.17,0.24,0.0,1.05,0.13,0.0,1.58,0.46,0.68
hsa-miR-301a-3p,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.22,0.0,0.0,0.0,0.45,0.0,0.0,0.79,0.0,0.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0
hsa-miR-3059-5p,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.59,0.69,0.12,0.22,0.0,0.32,0.0,1.05,0.26,0.0,0.39,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3085-3p,0.68,0.0,3.56,2.96,4.33,14.05,1.81,13.24,7.12,0.0,0.0,0.45,0.26,0.0,5.92,0.92,0.0
hsa-miR-3085-5p,0.0,0.0,1.78,0.0,0.12,0.41,0.0,0.0,0.17,0.08,0.0,0.0,0.13,0.0,0.0,0.11,0.0
hsa-miR-30a-3p,6.75,14.87,25.81,5.92,46.84,71.64,9.05,36.36,34.39,12.91,41.63,157.37,9.95,8.23,56.41,12.13,98.92
hsa-miR-30a-5p,49.29,14.25,95.23,56.25,190.42,448.84,45.14,204.04,86.23,48.24,23.13,355.96,48.1,25.34,291.73,68.4,27.78
hsa-miR-30b-3p,0.0,0.62,1.33,0.0,0.7,2.62,0.24,1.12,0.0,0.24,0.0,2.1,0.77,0.0,1.38,0.11,0.0
hsa-miR-30b-5p,15.53,0.0,6.67,2.96,13.58,66.95,5.07,26.71,17.96,14.52,0.0,46.76,3.96,10.53,47.34,9.84,0.0
hsa-miR-30c-1-3p,0.0,0.0,1.33,0.0,2.46,2.34,0.84,0.67,0.51,1.61,0.0,3.3,0.0,0.66,2.96,0.34,0.0
hsa-miR-30c-2-3p,0.0,0.0,1.33,2.96,1.05,1.38,1.21,0.22,0.0,0.08,0.0,3.0,1.53,1.32,2.76,0.57,3.39
hsa-miR-30c-5p,179.6,13.63,213.59,59.21,190.66,694.89,124.79,292.94,210.08,335.28,11.56,377.99,44.53,120.79,644.6,114.16,16.94
hsa-miR-30d-3p,0.68,0.0,0.44,0.0,0.23,1.65,0.84,0.45,0.51,0.56,0.0,1.2,0.0,0.33,1.78,0.23,0.68
hsa-miR-30d-5p,719.07,232.93,861.04,544.71,1869.81,3299.92,657.39,1708.45,885.56,1051.75,256.7,2310.98,393.73,541.1,2538.74,398.52,220.2
hsa-miR-30e-3p,31.06,21.06,54.73,17.76,247.81,355.99,25.34,83.28,53.2,223.71,455.59,1393.57,25.9,36.2,359.58,20.59,800.84
hsa-miR-30e-5p,14.18,1.86,47.17,32.56,42.39,216.57,25.1,80.81,25.41,93.9,4.63,126.65,6.51,13.82,191.33,20.13,2.71
hsa-miR-31-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.24,0.0,0.0,0.13,0.0,0.59,0.11,0.0
hsa-miR-31-5p,0.0,0.0,0.89,0.0,1.76,10.75,0.72,2.92,1.19,0.73,0.0,2.7,0.13,0.0,6.51,2.75,0.0
hsa-miR-3121-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,1.36
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.23,0.96,0.0,0.45,0.0,0.0,0.0,0.0,0.13,1.32,0.39,0.0,0.0
hsa-miR-3127-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.68,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.16,0.0,0.9,0.0,0.66,0.0,0.23,1.36
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.17,0.0,0.0,0.15,0.26,0.99,0.39,0.23,0.0
hsa-miR-3129-5p,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.23,0.0
hsa-miR-3131,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.68,0.08,0.0,0.0,0.0,0.0,0.59,0.0,0.0
hsa-miR-3136-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-3138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.68
hsa-miR-3140-3p,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.45,0.0,0.65,0.0,0.15,0.0,0.0,0.39,0.0,0.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.16,0.0,0.3,0.0,0.0,0.39,0.0,0.0
hsa-miR-3149,1.35,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
