miRNA,SRR25072864,SRR25072865,SRR25072866,SRR25072867,SRR25072868,SRR25072869
hsa-let-7a-3p,41.2,33.29,27.3,27.12,25.87,31.26
hsa-let-7a-5p,21238.31,15956.64,11746.04,25108.46,22346.59,23678.71
hsa-let-7b-3p,28.22,14.42,12.8,23.43,11.47,16.39
hsa-let-7b-5p,7564.0,7304.12,5198.58,8280.69,6075.09,7396.23
hsa-let-7c-3p,0.27,0.0,0.34,0.0,0.27,0.84
hsa-let-7c-5p,341.62,353.16,111.6,374.05,209.65,264.62
hsa-let-7d-3p,809.23,731.43,627.26,990.08,877.4,897.77
hsa-let-7d-5p,5132.42,5710.43,5265.64,6082.79,6955.95,7272.88
hsa-let-7e-3p,6.55,7.83,5.29,7.54,9.07,5.41
hsa-let-7e-5p,505.74,581.55,496.72,688.08,1091.98,686.04
hsa-let-7f-1-3p,4.82,3.92,3.75,2.73,1.07,2.03
hsa-let-7f-2-3p,2.27,0.89,2.05,0.8,1.07,2.7
hsa-let-7f-5p,13806.87,10487.76,8253.13,17382.17,16735.74,17377.11
hsa-let-7g-3p,3.75,1.96,1.88,4.17,2.4,1.69
hsa-let-7g-5p,12846.76,14729.82,12906.36,16210.93,14481.5,17504.35
hsa-let-7i-3p,67.15,78.32,53.24,43.97,47.21,68.6
hsa-let-7i-5p,10783.01,12936.23,12197.03,12719.19,12565.2,13882.86
hsa-miR-1-3p,154.09,141.87,43.68,440.96,182.44,238.59
hsa-miR-1-5p,0.0,0.0,0.0,0.0,0.4,0.0
hsa-miR-100-5p,152.62,199.37,277.97,93.87,88.82,91.08
hsa-miR-101-2-5p,0.54,0.0,0.0,0.0,0.27,1.52
hsa-miR-101-3p,3057.17,2551.89,2986.12,1979.35,1111.45,2150.72
hsa-miR-101-5p,6.02,4.09,4.1,1.93,1.47,1.18
hsa-miR-10393-3p,0.0,0.0,0.0,0.0,0.0,0.34
hsa-miR-10394-5p,0.54,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.0,0.0,0.17,0.0,0.0,0.0
hsa-miR-10398-3p,0.13,0.36,0.17,0.0,0.0,0.17
hsa-miR-10399-3p,7.22,6.05,8.36,8.02,9.87,8.79
hsa-miR-10399-5p,0.0,0.0,0.17,0.0,1.47,0.17
hsa-miR-103a-2-5p,1.61,1.07,0.68,0.64,0.0,1.69
hsa-miR-103a-3p,1822.05,10362.26,13199.34,2162.12,1531.81,3977.68
hsa-miR-10400-3p,0.0,0.71,0.0,0.0,0.0,0.0
hsa-miR-10401-3p,3.34,2.14,2.22,1.12,1.07,3.89
hsa-miR-10401-5p,0.0,0.0,0.17,0.0,0.0,0.0
hsa-miR-10527-5p,0.13,0.36,0.0,0.0,0.13,0.68
hsa-miR-106a-3p,23.14,15.13,21.5,10.27,7.47,10.14
hsa-miR-106a-5p,57.11,68.71,58.02,34.66,39.88,69.79
hsa-miR-106b-3p,1753.03,1907.33,1993.54,1525.55,1134.65,1403.0
hsa-miR-106b-5p,817.79,647.94,713.77,422.51,310.2,492.56
hsa-miR-107,2433.05,390.9,1950.02,1430.88,601.2,922.78
hsa-miR-10a-3p,13.24,15.84,10.92,12.2,12.0,21.12
hsa-miR-10a-5p,1311.49,1692.13,1348.02,1803.32,1609.83,1902.83
hsa-miR-10b-3p,9.9,15.13,10.24,11.55,10.0,12.0
hsa-miR-10b-5p,3143.44,3661.58,2575.23,3390.81,3219.39,4139.39
hsa-miR-11400,0.27,0.36,1.88,79.59,58.41,0.34
hsa-miR-11401,4.82,3.2,4.61,5.13,1.73,3.72
hsa-miR-1179,0.4,0.89,0.0,0.32,0.0,1.01
hsa-miR-1180-3p,69.69,82.77,74.74,52.95,40.68,47.99
hsa-miR-1185-1-3p,11.5,26.88,18.43,30.49,19.6,57.79
hsa-miR-1185-2-3p,1.34,1.78,1.54,2.41,0.67,4.22
hsa-miR-1185-5p,1.07,1.96,0.34,0.8,0.4,2.7
hsa-miR-1193,0.0,0.0,0.0,0.64,0.0,0.0
hsa-miR-1197,3.61,5.87,2.73,7.38,2.8,12.67
hsa-miR-12114,0.54,0.0,0.0,0.32,0.0,0.0
hsa-miR-12125,0.0,0.0,0.0,0.0,0.0,0.17
hsa-miR-12136,1.07,4.45,4.95,1.93,3.07,2.53
hsa-miR-122-3p,0.94,0.0,0.0,0.0,0.67,0.0
hsa-miR-122-5p,2412.32,665.21,249.81,157.74,90.82,90.91
hsa-miR-1225-3p,0.0,0.0,0.0,0.16,0.93,0.0
hsa-miR-1226-3p,1.87,3.2,1.37,2.09,2.0,2.2
hsa-miR-1226-5p,0.0,0.0,0.17,0.0,0.0,0.0
