miRNA,SRR13859601,SRR13859602,SRR13859603,SRR13859604,SRR13859605,SRR13859606,SRR13859607,SRR13859608,SRR13859609,SRR13859610
hsa-miR-10401-3p,5.44,4.53,7.07,3.29,2.04,1.34,5.17,0.57,1.29,1.64
hsa-miR-10401-5p,0.16,2.26,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
hsa-miR-10527-5p,0.0,1.13,0.75,0.0,0.47,1.12,0.38,0.71,0.22,0.61
hsa-miR-106a-3p,2.24,0.0,0.0,0.9,0.0,1.12,0.1,0.14,0.43,0.0
hsa-miR-106a-5p,14.57,5.94,6.92,12.27,3.14,7.16,5.55,0.85,11.86,6.55
hsa-miR-106b-3p,1387.86,1622.14,1106.6,1179.78,1394.55,4268.21,1303.35,2209.6,1325.62,3685.56
hsa-miR-106b-5p,52.98,35.95,3.46,30.23,36.87,61.34,26.4,9.24,28.45,33.79
hsa-miR-107,56.02,94.25,49.49,60.46,8.31,12.98,16.36,2.27,113.81,13.52
hsa-miR-10a-3p,2.24,2.83,4.36,2.99,9.57,0.22,1.15,0.57,3.02,1.23
hsa-miR-10a-5p,0.0,0.28,0.0,0.3,0.0,0.22,0.0,0.0,0.0,0.2
hsa-miR-10b-3p,1.12,0.28,0.9,1.8,3.92,0.67,1.15,1.28,1.08,0.82
hsa-miR-10b-5p,0.0,0.57,0.45,0.0,0.16,0.9,0.0,0.14,0.86,0.0
hsa-miR-11400,70.11,1.7,3.16,49.08,0.47,2.91,5.74,3.84,47.85,5.53
hsa-miR-11401,11.68,20.66,7.07,18.56,25.1,15.0,24.58,22.73,20.05,23.96
hsa-miR-1178-3p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1179,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0
hsa-miR-1180-3p,19.53,237.48,80.32,46.99,250.23,98.05,94.22,28.13,75.66,149.08
hsa-miR-1185-1-3p,21.29,15.57,9.48,11.07,1.57,5.82,21.04,1.99,37.07,6.76
hsa-miR-1185-2-3p,4.48,1.42,2.41,1.5,0.0,0.45,6.03,0.0,5.17,1.84
hsa-miR-1185-5p,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-1193,0.64,2.26,0.75,0.6,2.2,0.67,3.35,0.28,0.43,0.82
hsa-miR-1197,18.09,5.09,1.05,6.28,0.0,0.22,5.17,0.0,5.6,5.12
hsa-miR-1199-5p,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1207-5p,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-12114,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hsa-miR-12136,0.16,0.85,5.11,0.3,2.04,0.0,0.19,1.14,1.29,0.82
hsa-miR-122-3p,0.0,0.0,0.0,2.09,0.16,1.79,0.0,0.0,2.16,1.64
hsa-miR-122-5p,1076.06,9109.59,6727.13,8490.1,5376.62,5657.67,5255.6,5788.99,11744.52,9757.98
hsa-miR-1224-5p,0.0,0.0,0.0,0.0,0.16,0.67,0.0,0.0,0.0,0.0
hsa-miR-1225-3p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-1226-3p,0.0,0.28,0.75,0.3,0.0,2.24,0.0,0.0,0.65,0.2
hsa-miR-1227-3p,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.61
hsa-miR-1228-5p,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.22,0.0
hsa-miR-1229-3p,0.16,0.0,0.75,0.3,0.0,0.0,0.1,0.0,0.43,0.2
hsa-miR-1229-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hsa-miR-122b-5p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.65,0.41
hsa-miR-1233-3p,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-1234-3p,0.0,0.0,0.15,0.0,0.16,0.0,0.29,0.0,0.43,0.41
hsa-miR-1236-5p,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.3,0.0,0.0,1.12,0.0,0.0,0.0,0.0
hsa-miR-1238-5p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.32,2.55,0.0,0.0,30.75,0.67,0.48,1.14,1.08,1.43
hsa-miR-124-5p,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-1244,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1245b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-1246,8.8,447.78,6.77,85.0,68.72,91.11,18.56,34.67,75.66,93.17
hsa-miR-1247-5p,0.0,0.28,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1248,0.16,1.7,0.0,0.0,1.1,2.01,0.1,0.0,0.43,0.0
hsa-miR-1249-3p,1.44,0.0,1.2,1.2,16.47,0.67,1.05,0.14,1.08,0.41
hsa-miR-1249-5p,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,7.68,3.4,3.01,5.99,2.98,27.09,6.7,2.7,9.27,3.89
hsa-miR-1251-5p,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1252-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
hsa-miR-1255a,1.6,0.0,0.6,8.68,1.57,2.91,0.57,1.14,3.23,5.12
hsa-miR-1255b-5p,5.44,22.36,5.72,17.96,16.63,19.25,9.57,5.11,4.31,26.83
hsa-miR-1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
hsa-miR-125a-3p,3.36,10.19,14.44,10.18,12.71,6.72,6.7,3.69,10.78,11.47
hsa-miR-125a-5p,38.73,63.97,136.73,82.0,255.88,57.08,40.46,29.13,134.72,85.39
hsa-miR-125b-1-3p,2.4,9.91,2.71,4.79,25.42,7.39,2.2,7.1,5.17,4.1
hsa-miR-125b-2-3p,0.0,0.28,0.0,1.5,4.71,0.67,0.1,0.14,1.94,2.25
hsa-miR-125b-5p,80.35,285.88,106.04,160.42,1155.46,260.34,111.72,139.95,241.41,246.75
hsa-miR-126-3p,13943.06,5763.97,3562.26,11018.75,1565.24,5448.14,11889.92,2089.26,12479.54,6348.26
hsa-miR-126-5p,227.28,30.85,43.92,157.42,17.41,53.72,49.17,4.97,131.27,35.22
hsa-miR-1260a,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1260b,1.92,2.83,8.57,1.2,3.14,0.0,1.24,0.14,3.45,1.64
hsa-miR-1261,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-1262,0.0,0.28,0.3,0.0,0.0,3.36,0.0,2.13,0.0,1.43
hsa-miR-1265,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.3,0.31,0.0,0.0,0.14,0.0,0.82
hsa-miR-1268a,0.48,1.42,0.0,0.3,3.29,0.0,4.21,0.43,4.74,9.62
hsa-miR-1268b,0.0,6.23,1.35,0.9,7.84,7.39,0.0,2.42,0.22,1.64
hsa-miR-1269a,0.16,3.11,0.3,0.0,0.0,0.0,0.0,0.28,0.0,0.0
hsa-miR-1269b,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,1205.07,1247.95,1208.13,974.17,1839.17,646.71,1717.43,316.41,1583.63,948.93
hsa-miR-1270,0.64,1.42,1.35,0.6,0.63,7.16,0.96,2.27,0.86,5.32
hsa-miR-1271-5p,13.44,2.83,3.61,7.18,1.26,3.13,6.7,0.85,6.47,9.01
hsa-miR-1273c,0.32,0.85,0.3,0.6,0.78,1.12,0.48,0.0,1.72,1.02
hsa-miR-1273h-3p,34.73,75.01,20.01,39.21,36.4,221.84,78.63,50.3,76.3,66.35
hsa-miR-1273h-5p,11.2,14.44,26.92,14.07,14.59,82.15,23.53,13.07,12.93,27.85
hsa-miR-1275,0.16,0.57,0.15,0.3,1.88,1.79,0.29,0.28,0.0,0.82
hsa-miR-1276,0.16,0.57,0.3,0.3,0.0,0.0,0.57,0.14,0.0,0.2
hsa-miR-1277-3p,1.44,1.7,0.0,0.9,0.0,0.0,1.43,0.0,1.51,0.0
hsa-miR-1278,6.56,3.4,0.45,2.69,0.0,8.51,5.93,1.7,6.9,10.44
hsa-miR-128-1-5p,1.92,2.26,0.9,1.2,4.24,6.94,1.63,1.85,0.86,4.91
hsa-miR-128-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-128-3p,171.1,1332.3,1185.11,527.04,337.15,1056.14,707.82,546.58,1292.42,1726.88
hsa-miR-1283,2.24,7.64,1.5,3.29,0.0,1.34,0.48,0.28,1.29,0.61
hsa-miR-1284,0.48,1.13,3.01,0.6,0.47,2.01,0.29,0.14,0.22,4.1
hsa-miR-1285-3p,10.72,80.39,12.48,10.47,72.32,25.97,16.55,7.39,11.64,41.98
hsa-miR-1285-5p,0.64,4.25,0.9,0.3,2.67,4.48,1.43,0.71,1.29,2.05
hsa-miR-1286,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.14,0.0,0.0
hsa-miR-1287-3p,0.16,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,5.12,7.36,4.96,4.49,6.59,12.31,6.7,4.69,8.41,12.08
hsa-miR-1288-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
hsa-miR-1289,0.16,0.0,0.0,0.0,0.0,0.45,0.19,0.0,0.0,0.82
hsa-miR-129-1-3p,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-129-2-3p,0.48,0.0,0.3,0.9,13.81,0.0,0.19,0.85,0.43,0.82
hsa-miR-129-5p,4.96,20.1,3.01,12.27,141.04,11.86,6.6,19.18,8.84,18.23
hsa-miR-1290,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,0.0,0.85,0.3,0.0,0.63,0.9,0.38,0.0,0.22,1.23
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-1292-5p,1.92,10.47,5.57,2.69,12.71,10.07,5.93,4.83,5.82,14.13
hsa-miR-1293,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,6.08,18.96,9.18,9.58,10.04,16.79,11.86,5.83,14.01,24.37
hsa-miR-1295a,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.2
hsa-miR-1296-3p,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,12.16,6.79,3.46,6.58,2.98,24.18,16.45,4.26,10.78,6.55
hsa-miR-1297,0.0,0.57,0.0,0.3,0.47,0.0,0.57,0.0,0.86,0.0
hsa-miR-1298-5p,0.16,1.13,0.6,1.8,28.55,2.01,0.48,0.57,0.65,1.43
hsa-miR-1299,4.0,17.55,0.75,1.2,30.91,2.24,23.53,1.56,5.6,2.87
hsa-miR-1301-3p,32.97,80.95,179.59,75.12,56.48,68.5,80.63,18.75,112.95,101.98
hsa-miR-1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
hsa-miR-1303,1.28,3.11,2.56,3.59,5.96,2.01,1.34,2.27,4.53,0.61
hsa-miR-1304-3p,0.0,0.0,6.32,0.0,0.0,0.67,0.0,2.42,0.0,9.62
hsa-miR-1304-5p,9.28,21.23,12.79,10.18,18.83,49.02,13.97,7.1,14.23,20.89
hsa-miR-1306-3p,3.84,17.27,6.62,5.69,17.26,38.28,11.38,14.35,7.33,23.55
hsa-miR-1306-5p,1.12,0.57,1.65,0.3,0.31,0.0,0.29,0.0,1.29,0.41
hsa-miR-1307-3p,315.63,811.78,1019.96,500.7,1206.13,1341.1,845.37,387.87,1012.21,801.08
hsa-miR-1307-5p,18.09,52.65,2.41,11.37,20.4,189.16,25.54,28.27,54.96,23.75
hsa-miR-130a-3p,33.13,16.13,10.83,22.75,3.61,6.94,14.54,3.98,10.56,8.4
hsa-miR-130a-5p,2.72,0.28,0.3,0.9,0.0,0.0,0.29,0.0,0.0,0.82
hsa-miR-130b-3p,4.16,6.79,6.62,4.49,0.31,18.36,3.54,0.99,3.66,2.87
hsa-miR-130b-5p,4.64,10.19,72.5,13.47,2.67,8.06,4.21,3.13,19.61,15.15
hsa-miR-132-3p,3.68,1.42,3.01,6.88,8.47,7.16,2.68,2.27,3.45,4.91
hsa-miR-132-5p,1.12,8.21,5.57,5.09,11.14,3.13,4.02,1.85,4.53,8.19
hsa-miR-1323,9.76,198.42,217.2,46.39,53.5,17.46,9.85,4.69,33.84,32.15
hsa-miR-133a-3p,113.64,115.77,93.26,204.71,177.59,124.46,97.95,31.26,335.82,96.65
hsa-miR-133a-5p,2.56,1.42,2.71,3.59,5.18,4.48,2.3,0.43,8.41,2.05
hsa-miR-133b,0.96,1.42,3.61,5.69,2.98,6.04,1.15,0.14,6.9,1.23
hsa-miR-134-3p,0.0,0.0,0.15,0.0,0.0,0.0,0.29,0.0,0.22,0.0
hsa-miR-134-5p,778.36,754.04,1774.14,634.18,682.61,626.12,1044.04,113.52,847.96,436.79
hsa-miR-1343-3p,0.16,0.0,1.65,0.3,0.0,1.57,0.29,0.0,0.86,0.2
hsa-miR-135a-2-3p,0.0,4.81,0.6,0.6,5.96,0.45,0.29,0.28,0.0,1.23
hsa-miR-135a-3p,2.08,0.57,3.46,1.2,1.57,0.22,2.01,0.71,1.94,1.43
hsa-miR-135a-5p,0.64,1.13,1.8,0.0,2.98,3.58,1.24,0.57,0.65,0.61
hsa-miR-135b-5p,0.16,0.0,0.0,0.0,1.26,0.22,0.19,0.0,0.22,0.0
hsa-miR-136-3p,145.97,52.08,4.06,76.92,11.61,22.83,67.91,8.38,125.45,23.96
hsa-miR-136-5p,76.35,53.21,10.98,72.13,15.53,36.71,116.22,4.69,64.23,18.23
hsa-miR-137-3p,0.0,0.57,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,1.98,0.0,0.0,2.51,0.0,0.0,0.57,0.43,0.61
hsa-miR-138-2-3p,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
hsa-miR-138-5p,3.36,16.13,1.96,9.88,81.89,5.37,3.83,15.91,8.19,19.66
hsa-miR-139-3p,47.22,53.21,112.96,63.15,50.67,31.56,77.48,27.42,98.72,49.15
hsa-miR-139-5p,384.3,147.18,720.79,377.7,161.75,102.3,242.76,78.71,254.13,386.41
hsa-miR-140-3p,2895.59,2609.13,360.54,2961.42,1550.34,13325.09,2892.61,2728.62,1984.97,6360.54
hsa-miR-140-5p,24.17,11.89,10.23,25.44,7.06,102.75,20.18,5.26,34.7,23.55
hsa-miR-141-3p,0.16,2.55,0.3,0.3,6.12,2.46,0.57,1.28,0.86,1.02
hsa-miR-141-5p,0.0,0.0,0.0,0.0,1.41,0.45,0.1,0.0,0.0,0.0
hsa-miR-142-3p,148.37,33.97,11.58,126.3,21.65,88.65,113.54,13.07,163.6,36.25
hsa-miR-142-5p,1133.68,666.29,118.08,758.98,133.2,2091.24,611.79,375.66,872.32,1561.42
hsa-miR-143-3p,6952.88,4080.69,1098.78,8712.76,8093.4,23793.14,4693.36,8221.23,8287.79,7898.41
hsa-miR-143-5p,13.28,11.6,8.12,15.26,18.2,32.68,11.38,6.11,15.3,11.26
hsa-miR-144-3p,110.6,113.5,3.01,43.1,19.14,46.11,110.48,19.75,109.5,85.39
hsa-miR-144-5p,45.62,32.55,4.36,15.26,17.1,30.67,56.82,8.81,24.36,62.87
hsa-miR-145-3p,9.76,15.28,12.33,32.32,13.18,55.96,13.2,16.34,34.06,30.72
hsa-miR-145-5p,94.59,96.52,26.92,111.03,320.2,69.39,32.33,18.47,92.69,62.25
hsa-miR-1468-5p,0.48,4.81,3.16,2.69,0.94,2.91,4.11,4.4,5.6,4.71
hsa-miR-146a-3p,4.96,4.53,1.65,13.47,0.16,0.0,11.96,0.57,23.93,3.69
hsa-miR-146b-3p,29.61,15.28,10.98,17.36,11.92,26.41,21.71,8.67,12.29,33.79
hsa-miR-147b-3p,0.96,5.94,0.0,0.0,2.04,8.73,2.2,4.12,1.08,2.46
hsa-miR-148a-3p,66088.39,138982.07,8519.62,82494.41,32213.41,406365.54,132322.73,363847.14,50706.4,375527.48
hsa-miR-148a-5p,19.21,39.63,9.02,22.15,44.71,327.05,34.91,168.79,51.95,75.56
hsa-miR-148b-3p,3173.29,1395.14,206.82,1951.03,291.65,4442.14,2058.53,1336.53,2394.73,2225.71
hsa-miR-148b-5p,12.8,3.4,1.35,7.48,8.31,13.43,7.56,3.13,7.33,5.73
hsa-miR-149-3p,0.0,0.0,0.0,0.0,1.73,2.24,0.0,0.0,0.0,0.0
hsa-miR-149-5p,1.44,3.68,0.9,1.8,53.18,1.57,2.87,4.12,0.86,3.48
hsa-miR-150-3p,4.48,38.21,20.46,8.98,33.26,29.55,14.35,20.18,11.86,58.36
hsa-miR-150-5p,80.51,54.63,277.06,95.47,100.72,79.69,30.13,22.87,70.27,193.1
hsa-miR-151a-3p,31997.18,72241.54,16338.15,38730.68,28221.78,20411.39,52196.23,21010.56,21012.19,65846.92
hsa-miR-151a-5p,76.83,20.38,48.43,71.83,9.88,10.07,41.99,4.26,22.63,26.42
hsa-miR-151b,3.36,5.38,5.57,3.89,0.47,4.92,2.58,0.85,2.37,2.87
hsa-miR-152-3p,521.79,180.87,120.93,279.23,393.15,504.57,314.98,88.94,276.98,176.52
hsa-miR-152-5p,1.44,0.0,0.0,1.2,2.82,0.0,1.43,0.57,1.08,0.2
hsa-miR-153-3p,0.0,0.0,0.3,0.0,1.57,0.0,0.0,0.57,0.22,0.0
hsa-miR-1538,0.48,1.7,0.9,1.2,0.78,0.45,0.96,1.7,1.72,1.02
hsa-miR-154-3p,0.64,0.0,0.0,1.2,0.0,0.0,0.96,0.0,1.08,0.0
hsa-miR-154-5p,23.53,2.55,2.56,10.47,0.0,1.79,5.17,0.0,8.84,1.84
hsa-miR-155-5p,174.78,33.12,323.99,117.32,10.51,81.71,62.65,17.33,70.48,88.05
hsa-miR-15a-3p,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,50.1,13.3,3.01,17.96,1.88,10.52,8.51,2.7,9.92,6.96
hsa-miR-15b-3p,35.21,41.04,14.74,33.22,15.22,49.92,13.87,4.97,43.54,55.29
hsa-miR-15b-5p,254.17,60.29,30.23,241.22,18.67,18.58,37.5,4.97,98.51,97.06
hsa-miR-16-1-3p,0.32,0.28,0.0,0.6,2.2,0.0,0.48,0.0,0.22,1.23
hsa-miR-16-2-3p,95.07,540.05,157.78,213.39,72.17,458.68,163.47,119.49,362.77,784.7
hsa-miR-16-5p,827.18,93.97,135.82,284.32,72.64,753.71,166.53,66.49,137.95,276.45
hsa-miR-17-3p,0.96,0.57,0.15,0.3,0.16,2.01,0.86,0.14,1.72,1.43
hsa-miR-17-5p,184.87,53.5,71.0,117.02,26.51,168.56,67.43,14.21,94.41,135.97
hsa-miR-181a-2-3p,44.82,48.4,34.44,53.87,38.44,113.49,78.43,67.2,81.69,117.95
hsa-miR-181a-3p,8.0,15.0,5.72,21.85,12.71,24.18,11.77,8.24,25.22,24.78
hsa-miR-181a-5p,358.21,1965.48,276.76,1084.91,1126.91,2749.37,873.49,512.9,1551.94,1386.13
hsa-miR-181b-2-3p,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-181b-3p,1.76,1.42,0.3,1.8,0.63,12.76,1.24,2.56,0.43,2.46
hsa-miR-181b-5p,111.4,329.47,125.3,283.72,277.53,833.85,178.2,124.03,341.0,286.07
hsa-miR-181c-3p,18.73,3.11,2.71,12.57,5.8,36.49,14.73,4.26,11.86,14.95
hsa-miR-181c-5p,1.92,1.42,0.0,1.8,7.53,8.28,1.43,1.7,3.02,1.02
hsa-miR-181d-3p,0.0,0.0,0.15,0.0,0.94,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,47.06,35.66,49.94,50.28,56.01,46.11,51.08,18.75,58.63,41.98
hsa-miR-182-3p,0.32,1.42,0.0,0.6,0.63,2.91,0.0,0.43,2.37,0.2
hsa-miR-182-5p,136.85,63.12,51.29,46.09,214.15,279.37,49.36,97.04,45.48,222.18
hsa-miR-1827,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-183-3p,0.0,0.57,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-183-5p,66.1,46.42,24.07,35.61,196.58,1027.49,19.42,396.26,29.75,490.03
hsa-miR-184,1.12,2.83,1.2,3.89,10.04,3.13,2.49,4.83,1.72,5.53
hsa-miR-1843,85.47,112.37,94.01,114.93,48.95,128.04,93.17,69.33,111.44,160.95
hsa-miR-185-3p,92.83,83.22,88.29,78.71,58.2,223.18,133.05,50.01,101.52,160.54
hsa-miR-185-5p,1771.19,5715.0,1026.58,1432.37,2480.98,3279.0,1682.52,572.43,1693.12,5217.28
hsa-miR-186-5p,583.57,558.45,139.43,341.18,252.74,1903.87,331.24,154.3,325.91,680.88
hsa-miR-187-3p,0.0,0.57,0.0,0.6,3.61,7.39,0.19,0.43,0.65,1.23
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
hsa-miR-188-3p,0.16,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.16,0.0,0.0,0.0,0.0,0.45,0.38,0.28,0.65,0.61
hsa-miR-18a-3p,4.0,8.49,4.21,2.69,2.2,2.46,1.53,0.57,3.45,7.17
hsa-miR-18a-5p,8.32,1.42,0.75,4.19,0.0,3.36,2.39,0.57,4.31,1.64
hsa-miR-18b-3p,0.32,0.0,0.0,0.3,2.2,0.9,0.19,0.0,0.43,0.61
hsa-miR-18b-5p,0.96,1.98,0.15,0.3,0.0,0.22,0.77,0.0,1.08,0.0
hsa-miR-1908-3p,0.0,0.0,0.15,0.0,0.0,0.0,0.77,0.14,0.43,0.2
hsa-miR-1908-5p,8.48,26.32,26.62,8.68,26.98,8.06,26.78,3.98,36.0,22.32
hsa-miR-1909-5p,0.16,0.85,0.45,0.0,0.0,0.67,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,2.24,0.0,2.11,0.9,0.0,0.22,2.3,0.14,0.0,0.0
hsa-miR-190b-5p,1.44,1.13,5.26,1.2,0.63,2.69,0.96,1.28,1.08,3.28
hsa-miR-191-3p,4.32,6.23,6.92,6.88,3.45,17.46,6.89,3.55,10.13,4.1
hsa-miR-191-5p,1727.98,1535.81,2150.77,1658.93,1283.64,6891.32,1355.48,606.96,2017.31,3587.67
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,2.2,2.46,1.05,1.28,0.0,2.46
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-3p,0.0,0.0,0.15,0.3,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.08,0.0
hsa-miR-192-3p,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
