miRNA,SRR11241418,SRR11241419
hsa-miR-3180-3p,0.0,0.13
hsa-miR-3187-3p,0.0,0.26
hsa-miR-3191-3p,0.13,0.0
hsa-miR-3192-5p,0.13,0.13
hsa-miR-32-5p,0.39,0.26
hsa-miR-3200-3p,0.0,0.13
hsa-miR-320a-3p,38.04,109.43
hsa-miR-320b,4.33,11.32
hsa-miR-320c,1.05,1.56
hsa-miR-320d,0.13,0.13
hsa-miR-323a-3p,0.26,1.04
hsa-miR-323b-3p,0.0,0.26
hsa-miR-324-3p,0.0,0.13
hsa-miR-328-3p,0.66,3.9
hsa-miR-330-3p,0.0,0.91
hsa-miR-330-5p,0.0,0.13
hsa-miR-331-3p,0.0,0.13
hsa-miR-331-5p,0.13,0.13
hsa-miR-338-5p,0.0,0.13
hsa-miR-339-3p,0.13,0.91
hsa-miR-339-5p,0.52,0.52
hsa-miR-340-5p,2.1,1.82
hsa-miR-342-3p,1.44,2.21
hsa-miR-342-5p,0.66,0.39
hsa-miR-345-5p,0.52,1.69
hsa-miR-3605-3p,0.0,0.13
hsa-miR-3609,0.13,1.04
hsa-miR-361-3p,7.48,13.79
hsa-miR-361-5p,4.07,6.9
hsa-miR-3613-3p,0.13,0.0
hsa-miR-3613-5p,0.66,0.13
hsa-miR-3615,0.39,1.82
hsa-miR-3617-5p,0.0,0.26
hsa-miR-362-5p,0.13,0.0
hsa-miR-363-3p,2.62,1.17
hsa-miR-363-5p,0.13,0.0
hsa-miR-3652,0.26,0.0
hsa-miR-3655,0.13,0.0
hsa-miR-365a-3p,0.66,0.13
hsa-miR-365a-5p,0.26,0.13
hsa-miR-365b-3p,1.71,2.99
hsa-miR-365b-5p,0.13,0.39
hsa-miR-3664-3p,0.13,0.0
hsa-miR-3679-5p,0.0,0.13
hsa-miR-3681-5p,0.52,0.13
hsa-miR-369-3p,0.26,0.0
hsa-miR-369-5p,0.0,0.13
hsa-miR-3691-5p,0.13,0.13
hsa-miR-374a-5p,0.0,0.26
hsa-miR-374b-5p,0.39,0.13
hsa-miR-375-3p,0.13,0.13
hsa-miR-378a-3p,17.71,32.66
hsa-miR-378a-5p,0.0,0.13
hsa-miR-378c,0.39,1.17
hsa-miR-378d,0.13,0.0
hsa-miR-379-3p,0.13,0.13
hsa-miR-379-5p,0.13,0.26
hsa-miR-381-3p,0.26,0.26
hsa-miR-382-3p,0.13,0.39
hsa-miR-382-5p,0.13,0.26
hsa-miR-3909,0.52,0.39
hsa-miR-3913-5p,0.0,0.26
hsa-miR-3925-5p,0.0,0.13
hsa-miR-3934-5p,0.26,0.65
hsa-miR-3940-3p,0.13,0.0
hsa-miR-3944-3p,0.0,0.26
hsa-miR-3960,0.39,0.26
hsa-miR-409-3p,2.62,4.16
hsa-miR-410-3p,0.13,0.0
hsa-miR-411-3p,0.0,0.13
hsa-miR-411-5p,0.13,0.0
hsa-miR-412-5p,0.39,0.26
hsa-miR-421,1.05,0.78
hsa-miR-423-3p,13.77,36.43
hsa-miR-423-5p,0.52,135.97
hsa-miR-424-3p,2.36,3.12
hsa-miR-424-5p,0.13,0.0
hsa-miR-425-3p,0.13,0.52
hsa-miR-425-5p,1.31,0.78
hsa-miR-429,3.41,1.3
hsa-miR-432-5p,0.26,0.26
hsa-miR-4326,0.66,4.68
hsa-miR-433-3p,0.0,0.26
hsa-miR-4435,0.13,0.0
hsa-miR-4444,0.13,0.13
hsa-miR-4449,0.0,0.26
hsa-miR-4485-3p,0.0,0.13
hsa-miR-4488,0.0,0.26
hsa-miR-4497,0.52,1.04
hsa-miR-4498,0.13,0.13
hsa-miR-4508,1.05,0.26
hsa-miR-450a-1-3p,0.13,0.0
hsa-miR-450a-2-3p,0.13,0.26
hsa-miR-450a-5p,0.39,0.13
hsa-miR-450b-5p,1.71,0.65
hsa-miR-4516,0.13,0.0
hsa-miR-451a,0.0,0.13
hsa-miR-452-5p,0.13,0.13
hsa-miR-454-3p,0.13,0.0
hsa-miR-454-5p,0.26,0.13
hsa-miR-455-3p,0.26,0.39
hsa-miR-455-5p,1.84,0.78
hsa-miR-4647,0.13,0.0
hsa-miR-4661-5p,0.13,0.26
hsa-miR-4664-3p,0.13,0.13
hsa-miR-4680-3p,0.13,0.0
hsa-miR-4680-5p,0.13,0.0
hsa-miR-4684-3p,0.13,0.0
hsa-miR-4695-3p,0.13,0.0
hsa-miR-4700-3p,0.13,0.0
hsa-miR-4700-5p,0.66,0.0
hsa-miR-4709-3p,0.39,0.0
hsa-miR-4709-5p,0.13,0.0
hsa-miR-4728-3p,0.0,0.13
hsa-miR-4741,0.13,0.0
hsa-miR-4745-5p,0.0,0.13
hsa-miR-4755-5p,0.0,0.26
hsa-miR-4768-5p,0.0,0.13
hsa-miR-4788,0.0,0.13
hsa-miR-4791,0.0,0.26
hsa-miR-4797-3p,0.0,0.13
hsa-miR-4800-5p,0.13,0.0
hsa-miR-484,1.31,2.99
hsa-miR-485-3p,0.13,0.39
hsa-miR-485-5p,0.13,0.13
hsa-miR-486-5p,1.18,0.0
hsa-miR-492,0.13,0.0
hsa-miR-494-3p,0.26,0.52
hsa-miR-495-3p,0.0,0.39
hsa-miR-5001-5p,0.0,0.13
hsa-miR-5002-3p,0.0,0.13
hsa-miR-500a-3p,1.44,4.81
hsa-miR-501-3p,0.66,3.12
hsa-miR-501-5p,0.26,0.26
hsa-miR-502-3p,0.66,0.52
hsa-miR-502-5p,0.13,0.0
hsa-miR-503-3p,0.0,0.13
hsa-miR-503-5p,1.44,1.3
hsa-miR-505-3p,0.39,0.26
hsa-miR-505-5p,0.13,0.26
hsa-miR-5089-3p,0.0,0.13
hsa-miR-5187-5p,0.0,0.13
hsa-miR-532-3p,0.0,0.65
hsa-miR-532-5p,15.22,20.69
hsa-miR-542-3p,0.66,0.0
hsa-miR-543,0.52,1.43
hsa-miR-548ay-5p,0.0,0.13
hsa-miR-548e-3p,0.26,0.26
hsa-miR-548h-5p,0.26,0.26
hsa-miR-548j-5p,0.13,0.0
hsa-miR-548k,0.0,0.13
hsa-miR-548o-3p,0.79,1.3
hsa-miR-548q,0.13,0.0
hsa-miR-548t-5p,0.0,0.13
hsa-miR-548u,0.0,0.13
hsa-miR-550a-3-5p,0.0,0.52
hsa-miR-550a-5p,0.39,0.13
hsa-miR-5588-5p,0.13,0.0
hsa-miR-573,0.0,0.13
hsa-miR-574-3p,2.49,5.2
hsa-miR-574-5p,1.97,4.29
hsa-miR-576-3p,0.79,0.13
hsa-miR-576-5p,0.13,0.26
hsa-miR-577,0.0,0.26
hsa-miR-584-5p,1.05,2.47
hsa-miR-585-3p,0.26,0.0
hsa-miR-589-5p,0.39,0.78
hsa-miR-598-3p,0.13,0.13
hsa-miR-614,0.13,0.0
hsa-miR-615-3p,6.03,16.92
hsa-miR-615-5p,0.13,0.0
hsa-miR-619-5p,0.13,0.0
hsa-miR-625-3p,0.52,0.78
hsa-miR-628-3p,0.0,0.26
hsa-miR-629-5p,3.28,8.33
hsa-miR-641,0.0,0.13
hsa-miR-6502-5p,0.0,0.13
hsa-miR-6505-3p,0.13,0.0
hsa-miR-651-5p,0.39,0.26
hsa-miR-6511b-5p,0.13,0.0
hsa-miR-652-3p,0.39,0.39
hsa-miR-6529-5p,0.13,0.13
hsa-miR-654-3p,0.26,0.0
hsa-miR-654-5p,0.13,0.39
hsa-miR-660-5p,0.0,0.26
hsa-miR-663b,0.13,0.0
hsa-miR-664a-3p,0.13,0.26
hsa-miR-664a-5p,0.13,0.39
hsa-miR-671-3p,0.13,1.17
hsa-miR-671-5p,0.13,0.39
hsa-miR-6735-5p,0.0,0.13
hsa-miR-6746-5p,0.0,0.13
hsa-miR-6747-3p,0.13,0.0
hsa-miR-6755-5p,0.13,0.0
hsa-miR-6757-5p,0.0,0.13
hsa-miR-676-3p,0.0,0.13
hsa-miR-6826-5p,0.0,0.13
hsa-miR-6840-5p,0.0,0.13
hsa-miR-6864-3p,0.13,0.0
hsa-miR-6877-5p,0.0,0.13
hsa-miR-6889-5p,0.0,0.13
hsa-miR-7-5p,21.77,39.56
hsa-miR-7161-3p,0.0,0.13
hsa-miR-744-5p,8.92,16.79
hsa-miR-760,0.13,1.04
hsa-miR-766-3p,0.0,0.13
hsa-miR-769-5p,0.92,2.08
hsa-miR-7704,0.26,0.0
hsa-miR-7706,0.13,1.43
hsa-miR-8072,0.13,0.13
hsa-miR-8485,0.0,0.26
hsa-miR-873-3p,0.13,0.52
hsa-miR-873-5p,0.0,0.13
hsa-miR-877-3p,0.13,0.0
hsa-miR-889-3p,0.13,0.0
hsa-miR-9-5p,1.05,0.52
hsa-miR-92a-1-5p,0.13,0.0
hsa-miR-92a-3p,194.53,428.09
hsa-miR-92b-3p,11.94,31.62
hsa-miR-92b-5p,0.39,1.17
hsa-miR-93-3p,0.0,0.65
hsa-miR-93-5p,20.99,16.0
hsa-miR-935,0.26,1.56
hsa-miR-937-3p,0.0,0.13
hsa-miR-939-5p,0.13,0.0
hsa-miR-941,8.4,19.78
hsa-miR-942-5p,0.0,0.26
hsa-miR-95-3p,0.0,0.13
hsa-miR-96-3p,0.13,0.13
hsa-miR-96-5p,0.92,0.91
hsa-miR-98-5p,7.21,4.68
hsa-miR-99a-5p,2.49,4.94
hsa-miR-99b-3p,5.77,11.32
hsa-miR-99b-5p,104.02,301.87
hsa-mir-1181-5p,0.13,0.0
hsa-mir-1255a-5p,0.0,0.26
hsa-mir-1273c-5p,0.26,0.0
hsa-mir-1291-5p,0.0,0.13
hsa-mir-2110-5p,0.39,0.39
hsa-mir-3159-5p,0.13,0.0
hsa-mir-3170-5p,0.0,0.13
hsa-mir-3652-5p,0.52,0.26
hsa-mir-3908-5p,0.26,0.0
hsa-mir-4444-1-3p,0.13,0.0
hsa-mir-4468-3p,0.0,0.13
hsa-mir-4683-3p,0.13,0.0
hsa-mir-573-5p,0.13,0.0
hsa-mir-600-3p,0.13,0.0
hsa-mir-614-3p,0.52,0.26
hsa-mir-7705-5p,0.13,0.26
hsa-mir-8072-5p,0.13,0.0
hsa-mir-8086-5p,0.39,0.0
hsa-mir-8485-3p,0.0,0.13
