miRNA,SRR16292404,SRR16292405,SRR16292406,SRR16292407,SRR16292408,SRR16292409
hsa-let-7a-2-3p,0.19,0.0,0.2,0.0,0.0,0.0
hsa-let-7a-3p,0.0,0.0,0.0,0.0,0.18,0.24
hsa-let-7a-5p,35.62,170.6,42.26,104.6,35.52,71.51
hsa-let-7b-5p,12.16,154.01,17.63,44.14,13.14,24.47
hsa-let-7c-3p,0.0,0.0,0.0,0.17,0.0,0.0
hsa-let-7c-5p,6.36,71.05,8.81,13.32,6.39,12.35
hsa-let-7d-3p,0.28,2.16,0.2,0.5,0.0,0.0
hsa-let-7d-5p,1.68,4.69,1.4,2.83,0.36,0.48
hsa-let-7e-5p,1.12,3.25,0.6,1.0,1.07,0.95
hsa-let-7f-5p,85.28,124.43,54.08,94.11,56.84,146.83
hsa-let-7g-5p,26.93,44.36,10.62,19.65,16.16,37.78
hsa-let-7i-3p,0.0,0.0,0.0,0.0,0.18,0.0
hsa-let-7i-5p,167.37,496.28,93.54,154.9,95.91,207.65
hsa-miR-1-3p,3.37,3.61,1.0,24.32,4.62,11.88
hsa-miR-100-5p,210.29,507.46,90.74,179.72,63.41,126.87
hsa-miR-101-3p,4.68,12.62,1.4,4.16,4.09,9.03
hsa-miR-101-5p,0.0,0.0,0.0,0.17,0.0,0.0
hsa-miR-10396a-3p,0.0,2.16,0.0,0.0,0.0,0.0
hsa-miR-10396a-5p,0.0,0.72,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,8.66,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,0.0,0.0,0.0,0.33,0.18,0.0
hsa-miR-103a-3p,0.37,7.57,5.01,2.0,0.18,0.71
hsa-miR-10401-3p,0.09,0.72,0.0,0.17,0.0,0.48
hsa-miR-10401-5p,0.0,0.36,0.0,0.0,0.0,0.0
hsa-miR-105-5p,0.0,0.0,0.0,0.17,0.0,0.24
hsa-miR-10527-5p,0.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-106b-3p,2.43,4.33,0.4,1.17,0.71,0.48
hsa-miR-106b-5p,0.37,1.08,0.0,0.5,0.0,0.0
hsa-miR-107,0.19,1.08,0.2,0.0,0.53,0.0
hsa-miR-10a-5p,0.84,10.1,0.8,3.16,2.84,6.18
hsa-miR-10b-3p,0.0,0.36,0.4,0.0,0.0,0.0
hsa-miR-10b-5p,10.38,33.9,9.21,23.65,6.93,24.0
hsa-miR-1180-3p,0.47,0.0,0.2,0.33,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.17,0.0,0.24
hsa-miR-12129,0.09,0.0,0.0,0.0,0.18,0.0
hsa-miR-12136,1.5,0.0,1.8,16.49,4.09,16.63
hsa-miR-122-5p,10.47,29.21,9.81,3.5,13.14,10.93
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.18,0.24
hsa-miR-1246,4.58,3.97,0.8,1.17,1.95,4.51
hsa-miR-1252-5p,0.0,0.36,0.0,0.0,0.0,0.0
