miRNA,SRR14296567,SRR14296568,SRR14296569,SRR14296570,SRR14296571,SRR14296572
hsa-let-7a-3p,0.0,0.0,0.0,0.0,0.05,0.0
hsa-let-7a-5p,224.65,256.41,196.62,901.45,933.49,668.18
hsa-let-7b-3p,0.0,0.0,0.0,0.17,1.06,0.63
hsa-let-7b-5p,834.47,866.86,704.39,1996.04,1726.57,1558.43
hsa-let-7c-5p,80.19,72.21,61.57,253.22,241.89,238.78
hsa-let-7d-3p,48.52,21.0,18.18,30.97,50.15,32.31
hsa-let-7d-5p,11.08,9.76,13.68,17.25,22.74,21.94
hsa-let-7e-5p,16.22,30.39,26.39,42.44,34.11,24.5
hsa-let-7f-5p,77.85,75.89,81.31,398.07,430.12,318.9
hsa-let-7g-5p,35.73,28.92,31.08,88.92,118.21,87.19
hsa-let-7i-5p,86.74,58.94,78.57,336.47,382.14,265.45
hsa-miR-1-3p,4.52,3.87,3.52,1.68,0.74,0.85
hsa-miR-100-5p,465.83,392.35,473.57,556.87,582.64,462.17
hsa-miR-101-3p,0.0,0.55,0.59,2.08,2.55,2.51
hsa-miR-10394-3p,0.0,0.18,0.0,0.23,4.3,0.0
hsa-miR-10395-3p,0.0,0.18,0.0,1.04,0.05,0.51
hsa-miR-10395-5p,0.0,0.0,0.0,0.23,0.05,0.0
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,0.0,0.85
hsa-miR-10396b-3p,0.62,0.0,0.0,2.72,1.22,0.0
hsa-miR-10396b-5p,0.0,0.55,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,0.16,0.92,0.39,2.72,2.18,4.56
hsa-miR-103a-3p,0.0,0.92,0.98,1.04,3.67,1.37
hsa-miR-10400-5p,0.0,0.0,0.0,0.58,0.11,0.63
hsa-miR-10401-3p,7.18,0.0,9.58,4.92,6.27,8.15
hsa-miR-10401-5p,0.0,0.0,0.0,1.39,0.0,0.0
hsa-miR-105-5p,0.0,0.0,0.0,0.0,1.17,0.0
hsa-miR-10527-5p,0.0,2.03,1.95,0.06,0.0,0.63
hsa-miR-106b-3p,43.21,47.89,43.78,61.02,62.9,49.18
hsa-miR-106b-5p,0.0,0.0,0.0,0.41,0.8,1.71
hsa-miR-107,0.0,0.0,0.0,0.06,0.0,0.85
hsa-miR-10a-3p,0.16,0.18,0.2,0.06,0.11,0.0
hsa-miR-10a-5p,188.14,232.28,253.1,130.09,133.51,99.44
hsa-miR-10b-5p,31.36,39.24,29.9,7.76,7.44,8.15
hsa-miR-11399,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-1178-5p,0.0,0.0,0.0,0.0,0.0,1.25
hsa-miR-1180-3p,2.18,10.13,3.52,3.65,4.94,2.45
hsa-miR-1181,0.0,0.0,0.0,0.0,0.74,0.0
hsa-miR-1207-5p,0.0,0.37,0.0,0.0,0.0,0.0
hsa-miR-12136,0.0,0.0,0.0,0.41,1.17,1.42
hsa-miR-122-5p,44.93,2.03,502.1,2.55,2.82,0.68
hsa-miR-1226-3p,1.25,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.16,0.18,0.0,0.0,0.05,0.68
hsa-miR-1229-5p,0.0,0.18,0.2,0.0,0.0,0.0
hsa-miR-1246,174.26,125.44,115.31,234.24,237.53,233.48
hsa-miR-1247-3p,0.0,0.0,0.0,0.0,0.0,0.06
