miRNA,SRR18439762
hsa-miR-130a-3p,59.94
hsa-miR-1296-5p,54.74
hsa-miR-629-5p,57.37
hsa-miR-328-3p,51.16
hsa-let-7c-5p,39.63
hsa-miR-574-5p,117.32
hsa-miR-127-3p,44.58
hsa-miR-143-3p,41.38
hsa-miR-7974,55.74
hsa-miR-193b-3p,51.92
hsa-miR-660-5p,42.57
hsa-miR-361-5p,82.33
hsa-miR-454-3p,65.4
hsa-miR-7-1-3p,34.42
hsa-miR-9-3p,48.66
hsa-miR-196b-5p,46.21
hsa-miR-484,58.5
hsa-miR-96-3p,28.03
hsa-miR-200a-5p,36.12
hsa-miR-6842-3p,27.53
hsa-miR-10399-3p,40.63
hsa-miR-132-3p,39.31
hsa-miR-659-5p,30.35
hsa-miR-200c-3p,42.2
hsa-miR-671-3p,42.39
hsa-miR-500b-5p,27.59
hsa-miR-149-5p,61.7
hsa-miR-501-3p,34.55
hsa-miR-340-3p,31.23
hsa-miR-379-5p,27.02
hsa-miR-584-5p,32.04
hsa-miR-140-5p,48.72
hsa-miR-132-5p,56.68
hsa-miR-4746-5p,25.9
hsa-miR-362-5p,29.66
hsa-miR-210-3p,33.92
hsa-miR-424-3p,30.1
hsa-miR-365a-3p,47.09
hsa-miR-331-5p,28.72
hsa-miR-193a-5p,35.36
hsa-miR-18a-5p,22.32
hsa-miR-195-3p,37.12
hsa-miR-345-5p,22.57
hsa-miR-22-5p,27.34
hsa-miR-1303,28.15
hsa-miR-3182,16.05
hsa-miR-424-5p,42.95
hsa-miR-378e,16.24
hsa-miR-151a-5p,35.99
hsa-miR-4677-3p,26.71
hsa-miR-615-3p,40.94
hsa-miR-203a-3p,17.49
hsa-miR-335-3p,16.37
hsa-miR-107,23.58
hsa-miR-339-3p,28.22
hsa-miR-4326,19.63
hsa-miR-186-5p,50.48
hsa-miR-582-5p,17.31
hsa-miR-365b-5p,21.57
hsa-miR-425-3p,20.25
hsa-miR-1307-5p,33.55
hsa-miR-148b-5p,15.55
hsa-miR-455-3p,24.7
hsa-miR-218-5p,16.8
hsa-miR-598-3p,17.87
hsa-miR-15b-3p,25.08
hsa-miR-193a-3p,27.09
hsa-miR-664a-3p,15.68
hsa-miR-27b-5p,23.26
hsa-miR-30d-3p,26.9
hsa-miR-32-3p,12.35
hsa-miR-181d-5p,16.62
hsa-miR-130a-5p,10.6
hsa-miR-1268b,10.47
hsa-miR-769-3p,13.29
hsa-miR-576-3p,14.55
hsa-miR-199b-5p,9.91
hsa-miR-502-3p,19.19
hsa-miR-129-5p,9.53
hsa-miR-29c-5p,13.42
hsa-miR-130b-5p,15.3
hsa-miR-378a-5p,10.22
hsa-miR-766-3p,10.66
hsa-miR-138-5p,14.55
hsa-miR-503-5p,14.11
hsa-miR-152-5p,13.36
hsa-miR-200a-3p,12.1
hsa-let-7b-3p,9.72
hsa-let-7e-3p,10.1
hsa-miR-195-5p,11.54
hsa-miR-1287-5p,9.41
hsa-miR-99a-5p,13.42
hsa-miR-652-3p,11.16
hsa-miR-421,9.34
hsa-miR-548ah-3p,7.71
hsa-miR-125a-3p,18.25
hsa-miR-1304-3p,24.14
hsa-miR-194-5p,21.82
hsa-miR-193b-5p,10.66
hsa-miR-4664-3p,11.85
hsa-miR-185-3p,10.28
hsa-miR-30c-1-3p,10.47
hsa-miR-671-5p,9.91
hsa-miR-16-2-3p,14.42
hsa-miR-196a-5p,9.72
hsa-miR-1275,15.17
hsa-miR-548u,7.09
hsa-miR-548bc,15.17
hsa-miR-3909,8.03
hsa-miR-935,9.72
hsa-miR-625-3p,7.34
hsa-miR-19a-3p,10.22
hsa-miR-556-3p,6.33
hsa-miR-4286,7.34
hsa-miR-320b,9.59
hsa-miR-181b-3p,20.82
hsa-miR-215-5p,7.09
hsa-miR-548j-3p,5.64
hsa-miR-3940-3p,6.71
hsa-miR-33b-5p,5.39
hsa-miR-3934-5p,10.97
hsa-miR-1306-5p,5.33
hsa-let-7a-2-3p,5.83
hsa-miR-26a-2-3p,5.46
hsa-miR-100-3p,5.14
hsa-miR-28-5p,11.35
hsa-miR-1249-3p,11.41
hsa-miR-3681-5p,6.02
hsa-miR-33a-3p,9.22
hsa-miR-148a-5p,4.77
hsa-miR-92b-5p,8.03
hsa-miR-331-3p,6.21
hsa-miR-192-3p,4.7
hsa-miR-210-5p,7.15
hsa-miR-93-3p,7.59
hsa-miR-497-5p,5.96
hsa-miR-365b-3p,6.52
hsa-miR-190a-5p,7.27
hsa-miR-33b-3p,4.08
hsa-miR-874-3p,8.03
hsa-miR-29a-5p,5.52
hsa-miR-493-3p,3.82
hsa-miR-3074-5p,4.14
hsa-miR-501-5p,5.33
hsa-miR-128-1-5p,7.65
hsa-miR-625-5p,4.83
hsa-let-7a-3p,9.34
hsa-miR-155-5p,5.71
hsa-miR-181c-3p,5.02
hsa-miR-532-3p,4.7
hsa-miR-378d,3.76
hsa-miR-7706,6.65
hsa-miR-652-5p,7.15
hsa-miR-548k,3.82
hsa-miR-199a-5p,3.64
hsa-miR-505-3p,8.84
hsa-miR-1288-3p,3.2
hsa-miR-1283,3.76
hsa-miR-30b-3p,4.64
hsa-miR-16-1-3p,3.14
hsa-miR-548n,4.39
hsa-miR-23a-5p,4.83
hsa-miR-375-3p,4.89
hsa-miR-4443,3.39
hsa-miR-1268a,2.7
hsa-miR-411-5p,3.89
hsa-miR-519a-5p,2.63
hsa-miR-4473,6.33
hsa-miR-3614-5p,2.95
hsa-miR-4652-5p,2.57
hsa-miR-500a-5p,3.76
hsa-miR-130b-3p,6.4
hsa-miR-409-3p,4.51
hsa-miR-29c-3p,3.7
hsa-miR-3617-5p,2.76
hsa-miR-19b-1-5p,2.32
hsa-miR-4454,2.13
hsa-miR-590-3p,2.63
hsa-miR-370-3p,2.63
hsa-miR-1278,4.14
hsa-miR-324-3p,2.32
hsa-miR-889-3p,2.88
hsa-miR-877-5p,4.33
hsa-miR-6515-5p,2.26
hsa-miR-542-5p,2.51
hsa-miR-330-5p,3.89
hsa-miR-194-3p,2.51
hsa-miR-25-5p,3.26
hsa-miR-664b-3p,3.45
hsa-miR-641,2.19
hsa-let-7f-1-3p,2.32
hsa-miR-149-3p,1.76
hsa-miR-2110,4.14
hsa-miR-15a-5p,6.46
hsa-miR-4787-3p,2.19
hsa-mir-326-3p,1.94
hsa-miR-1255a,3.01
hsa-miR-139-3p,2.19
hsa-miR-1843,5.08
hsa-miR-653-3p,3.14
hsa-miR-2277-5p,2.63
hsa-miR-548e-3p,2.76
hsa-miR-1293,7.71
hsa-miR-493-5p,1.63
hsa-miR-758-3p,2.76
hsa-miR-578,2.13
hsa-miR-3158-3p,4.14
hsa-miR-10a-3p,1.57
hsa-miR-24-1-5p,1.57
hsa-miR-2682-3p,1.88
hsa-miR-6733-5p,1.88
hsa-miR-522-3p,2.57
hsa-miR-642a-5p,1.38
hsa-miR-141-3p,1.94
hsa-miR-212-3p,2.7
hsa-miR-3178,1.32
hsa-miR-3176,3.51
hsa-miR-326,1.44
hsa-miR-518e-5p,1.32
hsa-miR-137-3p,4.77
hsa-miR-34b-3p,2.32
hsa-miR-576-5p,1.88
hsa-miR-203b-3p,1.44
hsa-mir-7854-3p,1.57
hsa-miR-1-3p,2.76
hsa-miR-452-5p,2.7
hsa-miR-3911,1.69
hsa-miR-1285-3p,1.69
hsa-miR-217-5p,2.19
hsa-let-7g-3p,2.26
hsa-mir-2110-5p,3.26
hsa-miR-499a-5p,2.19
hsa-miR-4661-5p,2.07
hsa-miR-18a-3p,3.14
hsa-miR-5010-3p,2.45
hsa-mir-663a-5p,8.34
hsa-miR-4684-3p,1.57
hsa-miR-136-3p,1.19
hsa-miR-301b-3p,1.38
hsa-miR-3200-3p,1.88
hsa-miR-219b-5p,1.69
hsa-miR-145-5p,1.32
hsa-miR-489-3p,1.25
hsa-miR-429,1.44
hsa-miR-1299,1.07
hsa-miR-1270,1.69
hsa-miR-126-3p,3.07
hsa-miR-324-5p,2.45
hsa-miR-491-5p,1.19
hsa-miR-1304-5p,2.76
hsa-miR-516a-5p,1.69
hsa-miR-320c,1.57
hsa-miR-141-5p,1.13
hsa-miR-3133,1.63
hsa-miR-23b-5p,4.14
hsa-miR-4677-5p,1.88
hsa-miR-449c-5p,1.57
hsa-miR-550a-5p,1.63
hsa-miR-3177-3p,1.5
hsa-miR-504-5p,1.19
hsa-miR-135b-3p,2.38
hsa-miR-3928-3p,2.51
hsa-miR-4798-5p,1.0
hsa-miR-409-5p,1.07
hsa-miR-663a,2.95
hsa-miR-212-5p,1.25
hsa-miR-597-3p,1.13
hsa-miR-188-5p,1.88
hsa-mir-1293-5p,3.76
hsa-miR-10401-3p,1.57
hsa-miR-33a-5p,1.25
hsa-miR-6866-5p,2.01
hsa-miR-744-3p,2.01
hsa-miR-654-3p,2.01
hsa-miR-4636,0.82
hsa-miR-142-3p,1.25
hsa-miR-3661,1.69
hsa-miR-224-5p,1.63
hsa-mir-935-3p,1.13
hsa-mir-12136-5p,5.2
hsa-mir-4521-5p,4.01
hsa-miR-5008-3p,1.13
hsa-miR-4709-3p,1.13
hsa-miR-17-3p,1.69
hsa-miR-6505-5p,1.32
hsa-miR-548d-3p,0.75
hsa-miR-3944-3p,0.94
hsa-miR-494-3p,0.75
hsa-miR-3677-3p,1.88
hsa-miR-4645-3p,1.88
hsa-miR-151b,1.82
hsa-miR-29b-1-5p,1.63
hsa-miR-580-3p,1.25
hsa-miR-6500-3p,0.69
hsa-miR-1262,1.07
hsa-miR-590-5p,1.82
hsa-miR-6501-5p,0.88
hsa-miR-181b-2-3p,0.82
hsa-miR-581,1.5
hsa-miR-9903,1.13
hsa-miR-675-3p,0.75
hsa-miR-147b-5p,1.94
hsa-miR-222-5p,2.88
hsa-miR-10395-3p,4.2
hsa-miR-4504,0.88
hsa-miR-3613-5p,0.69
hsa-miR-454-5p,1.44
hsa-miR-127-5p,0.82
hsa-miR-1301-3p,1.25
hsa-miR-219a-5p,0.75
hsa-mir-1303-3p,1.0
hsa-miR-1260a,0.56
hsa-miR-323a-3p,1.0
hsa-miR-26a-1-3p,0.56
hsa-miR-942-3p,0.63
hsa-mir-1255a-5p,0.56
hsa-mir-2278-5p,0.94
hsa-mir-5687-3p,0.56
hsa-mir-622-3p,0.88
hsa-miR-486-3p,1.07
hsa-miR-133a-3p,0.5
hsa-miR-378i,0.69
hsa-miR-1292-5p,1.32
hsa-miR-1285-5p,2.45
hsa-miR-5690,0.94
hsa-miR-3187-3p,1.25
hsa-miR-548j-5p,1.07
hsa-miR-5000-3p,0.69
hsa-miR-629-3p,0.82
hsa-miR-34c-3p,0.94
hsa-miR-550a-3-5p,0.56
hsa-miR-26b-3p,0.88
hsa-miR-551a,0.5
hsa-miR-411-3p,0.44
hsa-miR-122-5p,0.44
hsa-miR-619-5p,0.56
hsa-miR-181c-5p,0.82
hsa-miR-134-5p,1.0
hsa-miR-877-3p,0.94
hsa-miR-3913-5p,1.25
hsa-miR-664a-5p,1.57
hsa-miR-3662,0.69
hsa-mir-3155a-3p,0.88
hsa-miR-502-5p,1.19
hsa-miR-362-3p,0.75
hsa-mir-941-3-3p,0.56
hsa-miR-4766-3p,0.5
hsa-miR-196a-3p,0.69
hsa-miR-6868-3p,0.44
hsa-miR-6770-3p,0.5
hsa-miR-5585-3p,0.44
hsa-miR-4786-5p,0.44
hsa-miR-4659a-3p,0.44
hsa-miR-1468-5p,0.44
hsa-miR-3164,0.5
hsa-miR-299-3p,1.44
hsa-miR-330-3p,1.13
hsa-mir-548l-5p,0.44
hsa-miR-301a-3p,0.94
hsa-miR-6125,0.56
hsa-miR-449a,0.56
hsa-miR-3690,0.63
hsa-miR-335-5p,0.5
hsa-miR-3150a-5p,0.38
hsa-miR-3614-3p,0.56
hsa-miR-6510-3p,0.56
hsa-miR-199b-3p,0.82
hsa-miR-589-3p,0.69
hsa-miR-628-5p,0.44
hsa-miR-382-3p,0.82
hsa-miR-940,0.82
hsa-miR-6882-5p,0.56
hsa-miR-219a-1-3p,1.38
hsa-miR-548at-3p,0.38
hsa-let-7f-2-3p,0.75
hsa-miR-1257,0.63
hsa-miR-6837-3p,0.38
hsa-miR-6815-5p,0.38
hsa-miR-20a-3p,0.75
hsa-miR-301a-5p,0.44
hsa-miR-103a-2-5p,0.31
hsa-miR-2355-3p,0.75
hsa-miR-4775,0.31
hsa-miR-6516-3p,0.5
hsa-mir-3611-3p,0.31
hsa-miR-6818-3p,0.56
hsa-miR-1271-5p,0.63
hsa-miR-2116-3p,0.63
hsa-miR-1908-5p,0.44
hsa-miR-5091,0.56
hsa-let-7i-3p,0.94
hsa-miR-500b-3p,1.32
hsa-miR-342-5p,0.82
hsa-mir-3199-1-5p,0.31
hsa-miR-3130-5p,0.5
hsa-miR-519a-3p,0.5
hsa-miR-624-5p,0.63
hsa-miR-1179,0.31
hsa-miR-3180-3p,0.31
hsa-miR-184,0.38
hsa-miR-3134,0.44
hsa-miR-3157-5p,0.56
hsa-miR-296-3p,0.56
hsa-miR-1343-3p,0.69
hsa-miR-126-5p,0.31
hsa-miR-3127-5p,0.5
hsa-miR-216a-3p,0.5
hsa-miR-323b-3p,0.31
hsa-miR-95-5p,0.44
hsa-mir-3648-2-5p,2.07
hsa-miR-7110-3p,0.38
hsa-miR-129-1-3p,0.38
hsa-miR-4793-3p,0.5
hsa-miR-1245b-5p,0.31
hsa-miR-2113,0.38
hsa-miR-3141,0.31
hsa-miR-548v,0.5
hsa-miR-3192-5p,0.5
hsa-miR-4665-5p,0.31
hsa-miR-29b-2-5p,0.44
hsa-miR-199a-3p,0.38
hsa-miR-4435,0.25
hsa-miR-5699-3p,0.44
hsa-miR-191-3p,0.88
hsa-miR-4682,0.25
hsa-miR-382-5p,0.25
hsa-miR-6724-5p,0.5
hsa-miR-6715b-3p,0.38
hsa-miR-3155a,0.25
hsa-miR-548a-3p,0.38
hsa-miR-190b-5p,0.31
hsa-miR-556-5p,0.75
hsa-miR-5089-5p,0.25
hsa-miR-4527,0.25
hsa-miR-320d,0.5
hsa-miR-516b-3p,0.31
hsa-miR-573,0.63
hsa-miR-4306,0.25
hsa-miR-320a-5p,0.38
hsa-miR-4802-3p,0.25
hsa-miR-628-3p,0.31
hsa-miR-549a-3p,0.44
hsa-miR-561-5p,0.38
hsa-miR-105-5p,0.25
hsa-miR-216b-5p,0.25
hsa-miR-1910-5p,0.63
hsa-miR-766-5p,0.38
hsa-miR-183-3p,0.69
hsa-miR-3128,0.25
hsa-mir-3941-3p,0.56
hsa-miR-548l,0.25
hsa-miR-1266-5p,0.38
hsa-miR-598-5p,0.5
hsa-miR-6877-5p,0.5
hsa-miR-676-3p,0.38
hsa-miR-372-3p,0.25
hsa-miR-656-3p,0.25
hsa-mir-4467-5p,0.25
hsa-mir-3648-1-5p,2.32
hsa-miR-6509-5p,0.38
hsa-miR-624-3p,0.25
hsa-miR-3664-3p,0.25
hsa-miR-6514-5p,0.5
hsa-miR-6778-3p,0.31
hsa-miR-5582-3p,0.44
hsa-miR-3157-3p,0.31
hsa-mir-4473-3p,0.5
hsa-miR-597-5p,0.25
hsa-miR-3180,0.25
hsa-miR-4484,0.44
hsa-miR-3611,0.38
hsa-miR-1292-3p,0.38
hsa-miR-874-5p,0.19
hsa-miR-432-5p,0.38
hsa-miR-615-5p,0.19
hsa-miR-6741-3p,0.19
hsa-miR-4687-3p,0.38
hsa-miR-548p,0.19
hsa-mir-548n-5p,0.25
hsa-miR-4439,0.31
hsa-miR-214-3p,0.31
hsa-miR-6799-3p,0.19
hsa-miR-106a-5p,0.19
hsa-miR-653-5p,0.19
hsa-miR-203a-5p,0.31
hsa-miR-197-5p,0.19
hsa-miR-570-3p,0.19
hsa-miR-487a-3p,0.19
hsa-miR-6820-3p,0.19
hsa-miR-4421,0.5
hsa-miR-495-3p,0.25
hsa-miR-9985,0.19
hsa-miR-933,0.19
hsa-mir-1278-3p,0.19
hsa-miR-3942-5p,0.19
hsa-miR-6741-5p,0.19
hsa-miR-3912-3p,0.56
hsa-miR-548ay-5p,0.19
hsa-miR-675-5p,0.25
hsa-miR-138-1-3p,0.31
hsa-mir-607-3p,0.19
hsa-miR-5000-5p,0.44
hsa-miR-1287-3p,0.25
hsa-mir-1273c-5p,0.31
hsa-miR-5090,0.31
hsa-mir-1181-5p,0.5
hsa-miR-7113-5p,0.19
hsa-miR-3613-3p,0.25
hsa-miR-548ar-3p,0.19
hsa-miR-6854-5p,0.25
hsa-miR-548az-3p,0.19
hsa-miR-1306-3p,0.5
hsa-mir-3132-5p,0.19
hsa-miR-214-5p,0.31
hsa-miR-6832-5p,0.19
hsa-miR-4522,0.56
hsa-miR-1276,0.31
hsa-mir-7705-5p,0.19
hsa-miR-516a-3p,0.38
hsa-miR-3187-5p,0.25
hsa-miR-3617-3p,0.19
hsa-mir-7976-5p,0.19
hsa-miR-9901,0.25
hsa-miR-549a-5p,0.19
hsa-mir-3159-5p,0.38
hsa-mir-449a-5p,0.19
hsa-miR-3115,0.19
hsa-miR-511-5p,0.38
hsa-miR-3180-5p,0.19
hsa-miR-3943,0.19
hsa-miR-4691-3p,0.19
hsa-miR-6511a-3p,0.19
hsa-miR-939-5p,0.38
hsa-miR-543,0.19
hsa-miR-4746-3p,0.19
hsa-miR-10399-5p,0.38
hsa-miR-654-5p,0.19
hsa-miR-12136,0.31
hsa-miR-34b-5p,0.38
hsa-miR-10396a-3p,0.31
hsa-mir-1289-1-3p,0.38
hsa-miR-451a,0.25
hsa-miR-4725-3p,0.38
hsa-miR-6878-5p,0.25
hsa-miR-6839-5p,0.56
hsa-miR-18b-5p,0.25
hsa-miR-643,0.44
hsa-miR-3940-5p,0.25
hsa-miR-338-5p,0.25
hsa-miR-6806-3p,0.19
hsa-miR-632,0.38
hsa-miR-4687-5p,0.19
hsa-miR-337-5p,0.31
hsa-miR-135a-3p,0.13
hsa-miR-345-3p,0.13
hsa-miR-6783-5p,0.19
hsa-miR-514a-3p,0.13
hsa-miR-6772-3p,0.25
hsa-miR-627-3p,0.31
hsa-miR-548q,0.25
hsa-miR-1273c,0.19
hsa-miR-548w,0.13
hsa-miR-660-3p,0.13
hsa-miR-200c-5p,0.19
hsa-miR-548ay-3p,0.19
hsa-miR-3163,0.19
hsa-miR-3199,0.38
hsa-miR-2355-5p,0.13
hsa-miR-6755-5p,0.19
hsa-miR-3174,0.19
hsa-miR-4762-3p,0.13
hsa-miR-2278,0.25
hsa-miR-34a-3p,0.25
hsa-miR-3691-5p,0.5
hsa-miR-1290,0.13
hsa-miR-4749-3p,0.13
hsa-miR-1288-5p,0.13
hsa-miR-511-3p,0.13
hsa-miR-137-5p,0.31
hsa-miR-4740-5p,0.31
hsa-miR-452-3p,0.19
hsa-miR-708-3p,0.13
hsa-miR-1180-5p,0.13
hsa-miR-431-5p,0.25
hsa-miR-136-5p,0.13
hsa-miR-4700-3p,0.13
hsa-miR-1976,0.13
hsa-miR-101-5p,0.13
hsa-miR-1226-3p,0.25
hsa-miR-663b,0.5
hsa-miR-450a-1-3p,0.13
hsa-miR-570-5p,0.13
hsa-miR-1908-3p,0.13
hsa-miR-10396b-3p,0.19
hsa-miR-4712-5p,0.13
hsa-miR-639,0.13
hsa-miR-3916,0.25
hsa-miR-3121-3p,0.13
hsa-miR-3605-3p,0.19
hsa-miR-3677-5p,0.19
hsa-miR-1271-3p,0.25
hsa-mir-3135b-5p,0.13
hsa-miR-3648,0.25
hsa-mir-4444-1-3p,0.13
hsa-miR-4796-3p,0.13
hsa-miR-10393-3p,0.13
hsa-miR-433-3p,0.13
hsa-miR-3682-3p,0.13
hsa-miR-6513-5p,0.19
hsa-miR-548i,0.13
hsa-mir-9902-2-5p,0.13
hsa-miR-5009-5p,0.19
hsa-miR-6794-3p,0.25
hsa-miR-224-3p,0.13
hsa-miR-6749-3p,0.19
hsa-miR-5008-5p,0.13
hsa-miR-10526-3p,0.13
hsa-miR-4999-5p,0.13
hsa-miR-483-3p,0.13
hsa-miR-1322,0.13
hsa-miR-4723-5p,0.13
hsa-miR-509-3-5p,0.13
hsa-miR-7705,0.31
hsa-miR-4742-3p,0.13
hsa-miR-885-3p,0.19
hsa-mir-558-3p,0.13
hsa-mir-641-5p,0.13
hsa-miR-503-3p,0.25
hsa-mir-5696-5p,0.44
hsa-miR-3922-3p,0.25
hsa-miR-6515-3p,0.13
hsa-miR-2277-3p,0.31
hsa-miR-520g-3p,0.13
hsa-miR-6079,0.13
hsa-mir-3180-5-5p,0.13
hsa-miR-3605-5p,0.31
hsa-miR-545-5p,0.19
hsa-miR-4796-5p,0.13
hsa-mir-4525-5p,0.13
hsa-miR-509-3p,0.13
hsa-miR-299-5p,0.19
hsa-miR-4697-5p,0.13
hsa-mir-8086-5p,0.25
hsa-miR-943,0.13
hsa-mir-4512-3p,0.13
hsa-miR-5696,0.13
hsa-miR-548av-3p,0.25
hsa-miR-10b-3p,0.19
hsa-miR-4685-3p,0.19
hsa-miR-450a-2-3p,0.13
hsa-miR-92a-1-5p,0.13
hsa-mir-1276-5p,0.13
hsa-miR-374b-3p,0.25
hsa-miR-1298-5p,0.19
hsa-miR-4707-3p,0.31
hsa-mir-1204-5p,0.25
hsa-miR-6747-3p,0.13
hsa-mir-1291-5p,0.19
hsa-miR-4782-5p,0.13
hsa-miR-552-3p,0.13
hsa-miR-491-3p,0.13
hsa-miR-3191-3p,0.13
hsa-miR-627-5p,0.13
hsa-mir-1294-5p,0.13
hsa-miR-4768-5p,0.19
hsa-miR-101-2-5p,0.13
hsa-miR-6783-3p,0.13
hsa-miR-105-3p,0.06
hsa-miR-377-3p,0.06
hsa-miR-376c-3p,0.06
hsa-miR-6753-3p,0.06
hsa-miR-6506-5p,0.06
hsa-miR-4774-5p,0.06
hsa-miR-6808-3p,0.06
hsa-miR-329-5p,0.06
hsa-miR-1284,0.13
hsa-miR-1289,0.19
hsa-miR-1226-5p,0.13
hsa-miR-942-5p,0.06
hsa-miR-655-3p,0.06
hsa-miR-3934-3p,0.06
hsa-miR-8072,0.06
hsa-miR-579-5p,0.06
hsa-miR-3124-5p,0.13
hsa-miR-6728-3p,0.06
hsa-miR-6852-3p,0.06
hsa-miR-3118,0.06
hsa-miR-873-5p,0.06
hsa-miR-548am-3p,0.19
hsa-miR-6780a-5p,0.13
hsa-miR-5588-5p,0.06
hsa-miR-206,0.06
hsa-miR-4688,0.06
hsa-miR-7844-5p,0.06
hsa-miR-6793-5p,0.13
hsa-miR-3142,0.06
hsa-miR-6840-5p,0.06
hsa-miR-1255b-5p,0.06
hsa-miR-200b-5p,0.19
hsa-miR-6762-5p,0.06
hsa-miR-5706,0.13
hsa-miR-6869-5p,0.06
hsa-miR-548c-5p,0.06
hsa-miR-3059-5p,0.06
hsa-miR-1252-5p,0.13
hsa-miR-6764-3p,0.06
hsa-miR-5087,0.25
hsa-miR-1197,0.06
hsa-miR-5698,0.06
hsa-miR-4788,0.06
hsa-miR-5581-3p,0.13
hsa-miR-548aw,0.06
hsa-miR-3910,0.06
hsa-miR-944,0.06
hsa-miR-665,0.06
hsa-miR-4324,0.06
hsa-miR-10392-5p,0.31
hsa-miR-4676-5p,0.06
hsa-miR-6895-3p,0.06
hsa-miR-4689,0.13
hsa-miR-3200-5p,0.06
hsa-miR-937-3p,0.06
hsa-miR-4712-3p,0.06
hsa-miR-505-5p,0.06
hsa-miR-3064-5p,0.13
hsa-mir-548u-3p,0.06
hsa-miR-3655,0.06
hsa-miR-6813-5p,0.06
hsa-miR-379-3p,0.06
hsa-miR-6779-5p,0.06
hsa-miR-4768-3p,0.06
