miRNA,SRR14333352,SRR14333353,SRR14333354,SRR14333355,SRR14333356,SRR14333357
hsa-let-7a-3p,0.0,0.0,0.0,0.0,0.0,6.3
hsa-let-7a-5p,32.29,44.93,0.0,0.0,75.26,81.91
hsa-let-7b-5p,364.4,546.62,12.53,8.11,476.65,491.47
hsa-let-7f-5p,23.06,37.44,3.13,12.17,20.07,18.9
hsa-let-7g-5p,18.45,14.98,3.13,4.06,25.09,37.81
hsa-let-7i-5p,0.0,0.0,0.0,0.0,15.05,12.6
hsa-miR-100-5p,13.84,7.49,0.0,0.0,10.03,12.6
hsa-miR-10399-3p,0.0,7.49,0.0,0.0,0.0,0.0
hsa-miR-106b-3p,0.0,7.49,0.0,4.06,0.0,25.2
hsa-miR-10a-5p,0.0,7.49,0.0,0.0,0.0,0.0
hsa-miR-1178-5p,0.0,0.0,3.13,0.0,0.0,0.0
hsa-miR-1197,0.0,7.49,0.0,0.0,0.0,0.0
hsa-miR-12120,0.0,0.0,3.13,0.0,0.0,0.0
hsa-miR-125a-5p,0.0,7.49,0.0,0.0,10.03,0.0
hsa-miR-125b-5p,4.61,7.49,0.0,0.0,35.12,75.61
hsa-miR-126-3p,4.61,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268b,0.0,7.49,0.0,0.0,0.0,0.0
hsa-miR-128-3p,9.23,7.49,3.13,0.0,5.02,0.0
hsa-miR-1283,9.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.0,7.49,3.13,0.0,0.0,0.0
hsa-miR-1296-5p,13.84,22.46,0.0,0.0,10.03,0.0
hsa-miR-1302,0.0,0.0,3.13,4.06,0.0,0.0
hsa-miR-1307-3p,0.0,0.0,0.0,4.06,0.0,0.0
hsa-miR-130b-3p,27.68,29.95,0.0,0.0,10.03,25.2
hsa-miR-138-5p,13.84,7.49,0.0,0.0,5.02,6.3
hsa-miR-143-3p,13.84,14.98,0.0,0.0,0.0,0.0
hsa-miR-143-5p,0.0,0.0,3.13,8.11,0.0,0.0
hsa-miR-148a-3p,23.06,37.44,3.13,0.0,0.0,12.6
hsa-miR-148a-5p,9.23,7.49,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,13.84,0.0,0.0,0.0,10.03,0.0
hsa-miR-149-5p,0.0,0.0,0.0,0.0,0.0,6.3
