miRNA,SRR15203912,SRR15203913,SRR15203914,SRR15203915,SRR15203916,SRR15203917
hsa-let-7a-2-3p,1.08,0.0,0.0,0.0,0.0,1.49
hsa-let-7a-3p,1.08,0.0,1.82,0.0,0.0,0.0
hsa-let-7a-5p,512.83,342.74,245.5,372.23,14.3,217.34
hsa-let-7b-3p,0.0,0.4,0.0,0.0,0.0,0.0
hsa-let-7b-5p,78.65,55.26,46.07,27.37,3.19,35.73
hsa-let-7c-5p,6.46,4.8,7.88,2.74,0.0,1.49
hsa-let-7d-3p,1.08,0.8,1.21,0.0,0.0,4.47
hsa-let-7d-5p,1.08,5.21,3.03,2.74,0.64,4.47
hsa-let-7e-3p,0.0,0.4,0.0,0.0,0.0,0.0
hsa-let-7e-5p,19.39,24.42,21.22,54.74,1.02,34.24
hsa-let-7f-5p,209.01,309.51,258.83,451.6,8.81,366.21
hsa-let-7g-5p,35.55,24.42,22.43,5.47,1.28,14.89
hsa-let-7i-3p,0.0,0.0,0.0,0.0,0.13,0.0
hsa-let-7i-5p,248.87,147.35,144.87,147.8,6.77,141.42
hsa-miR-100-3p,2.15,3.2,1.21,2.74,0.38,2.98
hsa-miR-100-5p,659.35,948.15,933.49,506.34,20.81,181.62
hsa-miR-101-3p,18.32,10.41,4.24,5.47,1.28,13.4
hsa-miR-10393-3p,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-10395-3p,0.0,0.4,0.0,0.0,0.26,0.0
hsa-miR-10396a-3p,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,9.7,18.82,10.3,0.0,0.26,26.8
hsa-miR-10401-3p,1.08,0.4,1.21,5.47,0.0,1.49
hsa-miR-106b-3p,0.0,3.6,0.61,0.0,0.13,0.0
hsa-miR-106b-5p,1.08,3.2,1.21,0.0,0.0,1.49
hsa-miR-107,2.15,0.4,0.61,0.0,0.13,0.0
hsa-miR-10a-3p,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-10a-5p,1062.29,243.85,6396.21,763.61,9.57,1391.89
hsa-miR-10b-5p,311.36,77.68,1682.1,65.69,2.3,693.71
hsa-miR-1180-3p,1.08,0.0,0.61,0.0,0.0,1.49
hsa-miR-1185-1-3p,1.08,1.2,0.0,0.0,0.0,0.0
hsa-miR-1246,0.0,3.2,0.0,0.0,0.0,0.0
hsa-miR-1248,0.0,2.4,0.0,0.0,6.64,1.49
hsa-miR-1252-5p,0.0,0.0,0.61,0.0,0.0,0.0
hsa-miR-125a-3p,0.0,0.0,0.61,0.0,0.0,0.0
hsa-miR-125a-5p,61.41,107.71,127.9,95.79,2.04,28.28
hsa-miR-125b-1-3p,17.24,20.42,25.46,13.68,1.28,5.95
hsa-miR-125b-2-3p,0.0,0.0,0.0,2.74,0.0,0.0
hsa-miR-125b-5p,57.1,109.31,98.8,79.37,3.96,52.1
hsa-miR-126-3p,3.23,2.4,1.82,2.74,0.13,1.49
hsa-miR-126-5p,45.25,16.42,8.49,27.37,0.64,34.24
hsa-miR-1260a,0.0,0.0,1.21,0.0,0.0,0.0
hsa-miR-1260b,1.08,0.8,0.61,0.0,0.0,0.0
hsa-miR-1269a,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-127-3p,5.39,10.81,15.15,10.95,1.15,14.89
hsa-miR-127-5p,2.15,0.4,1.21,0.0,0.13,2.98
hsa-miR-1271-5p,1.08,0.8,1.82,0.0,0.0,0.0
hsa-miR-1278,0.0,0.8,0.0,0.0,0.0,0.0
hsa-miR-128-3p,4.31,9.61,7.27,2.74,0.13,13.4
hsa-miR-1285-3p,0.0,0.4,0.0,0.0,0.0,1.49
hsa-miR-1285-5p,0.0,0.0,0.61,0.0,0.0,0.0
hsa-miR-1287-5p,1.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,1.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,0.8,0.0,0.0,0.13,0.0
hsa-miR-1301-3p,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,2.74,0.0,0.0
hsa-miR-1307-3p,2.15,3.2,1.21,0.0,0.0,0.0
hsa-miR-1307-5p,7.54,5.61,1.82,2.74,0.26,0.0
hsa-miR-130a-3p,8.62,9.21,6.67,2.74,0.51,0.0
hsa-miR-130b-3p,2.15,2.8,2.42,0.0,0.0,0.0
hsa-miR-130b-5p,0.0,1.2,0.0,0.0,0.0,0.0
hsa-miR-132-3p,7.54,2.0,0.61,2.74,0.13,2.98
hsa-miR-132-5p,0.0,0.4,0.61,0.0,0.0,0.0
hsa-miR-134-5p,5.39,4.0,1.82,0.0,0.26,7.44
hsa-miR-135b-5p,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-136-3p,6.46,12.01,12.12,16.42,0.89,16.38
hsa-miR-136-5p,0.0,4.8,0.0,0.0,0.38,1.49
hsa-miR-137-3p,0.0,0.4,0.0,0.0,0.13,0.0
hsa-miR-137-5p,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,2.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,2.15,2.0,0.61,0.0,0.26,0.0
hsa-miR-139-5p,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-140-3p,34.48,10.01,10.91,10.95,0.26,11.91
hsa-miR-140-5p,0.0,1.2,0.0,0.0,0.0,0.0
hsa-miR-141-3p,0.0,0.0,0.61,0.0,0.13,0.0
hsa-miR-142-3p,0.0,0.0,0.61,0.0,0.0,1.49
hsa-miR-142-5p,4.31,14.01,8.49,5.47,0.0,25.31
hsa-miR-143-3p,1486.77,348.35,898.94,596.66,34.59,515.07
hsa-miR-143-5p,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-144-3p,3.23,5.21,2.42,0.0,0.0,4.47
hsa-miR-144-5p,0.0,2.0,1.82,2.74,0.0,2.98
hsa-miR-145-5p,8.62,0.8,4.24,0.0,0.26,1.49
hsa-miR-1468-5p,1.08,0.0,0.0,2.74,0.0,0.0
hsa-miR-146a-5p,23.7,24.02,0.0,273.7,1.4,0.0
hsa-miR-146b-3p,1.08,0.4,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,95.89,61.66,125.48,19.16,0.77,13.4
hsa-miR-148a-3p,25.86,32.03,11.52,43.79,0.51,38.71
hsa-miR-148b-3p,5.39,3.6,0.61,5.47,0.13,0.0
hsa-miR-148b-5p,6.46,0.4,1.82,5.47,0.0,1.49
hsa-miR-149-5p,0.0,1.2,0.61,0.0,0.0,1.49
