miRNA,SRR11993929,SRR11993930,SRR11993931
hsa-miR-141-3p,790.83,5.38,0.35
hsa-miR-141-5p,0.96,0.0,0.0
hsa-miR-142-3p,0.0,0.08,0.0
hsa-miR-142-5p,0.48,5.55,0.91
hsa-miR-143-3p,0.48,3874.78,932.51
hsa-miR-144-3p,0.0,0.66,0.0
hsa-miR-144-5p,0.0,0.17,0.0
hsa-miR-145-5p,0.0,5.38,2.86
hsa-miR-1468-3p,0.0,0.08,0.0
hsa-miR-1468-5p,12.44,16.89,0.0
hsa-miR-146a-5p,0.48,1.74,126.56
hsa-miR-146b-3p,0.0,1.08,0.0
hsa-miR-146b-5p,30.62,97.04,69.13
hsa-miR-147b-3p,0.48,0.25,8.5
hsa-miR-148a-3p,2771.98,2311.95,0.42
hsa-miR-148a-5p,138.26,100.93,0.0
hsa-miR-148b-3p,44.01,26.0,8.99
hsa-miR-148b-5p,46.41,14.49,2.37
hsa-miR-149-3p,0.0,0.17,0.0
hsa-miR-149-5p,120.56,270.32,57.22
hsa-miR-150-5p,3.35,0.25,0.0
hsa-miR-151a-3p,109.08,1005.21,0.0
hsa-miR-151a-5p,90.42,127.59,16.03
hsa-miR-151b,22.96,7.37,1.18
hsa-miR-152-3p,8.13,1.49,25.3
hsa-miR-152-5p,2.87,0.41,1.6
hsa-miR-153-3p,1.91,23.93,0.0
hsa-miR-153-5p,0.0,0.08,0.0
hsa-miR-1538,0.0,0.17,0.0
hsa-miR-154-5p,9.57,0.41,0.0
hsa-miR-15a-3p,0.48,0.58,0.0
hsa-miR-15a-5p,148.31,72.28,21.19
hsa-miR-15b-3p,8.61,5.71,1.67
hsa-miR-15b-5p,48.32,37.59,3.14
hsa-miR-16-1-3p,0.0,0.08,0.0
hsa-miR-16-2-3p,32.05,20.28,0.0
hsa-miR-16-5p,2076.35,6284.6,366.57
hsa-miR-17-3p,2.39,15.98,0.0
hsa-miR-17-5p,121.04,502.48,0.98
hsa-miR-181a-2-3p,0.0,8.03,0.0
hsa-miR-181a-3p,0.0,21.36,0.35
hsa-miR-181a-5p,0.48,3957.16,688.53
hsa-miR-181b-2-3p,0.0,0.08,0.0
hsa-miR-181b-3p,0.0,1.08,0.0
hsa-miR-181b-5p,0.0,771.07,109.83
hsa-miR-181c-3p,8.61,249.79,0.07
hsa-miR-181c-5p,50.23,1012.33,2.16
hsa-miR-181d-3p,0.0,0.17,0.0
hsa-miR-181d-5p,16.27,349.39,0.28
hsa-miR-182-3p,2.87,1.57,0.0
hsa-miR-182-5p,15002.83,54408.68,4.39
hsa-miR-183-3p,19.14,64.5,0.0
hsa-miR-183-5p,2002.19,4366.91,0.14
hsa-miR-184,0.96,0.5,1.39
hsa-miR-1843,11.96,20.95,0.07
hsa-miR-185-3p,1.44,0.83,0.35
hsa-miR-185-5p,2.39,1.82,0.56
hsa-miR-186-3p,0.48,4.88,0.0
hsa-miR-186-5p,2166.29,713.69,334.44
hsa-miR-187-3p,2.39,0.0,0.14
hsa-miR-188-3p,0.0,0.33,0.0
hsa-miR-188-5p,2.39,4.31,0.14
hsa-miR-18a-3p,3.83,10.85,0.0
hsa-miR-18a-5p,10.53,68.31,0.42
hsa-miR-18b-5p,0.96,3.56,0.0
hsa-miR-1908-3p,0.48,0.33,0.0
hsa-miR-1908-5p,0.0,1.08,0.0
hsa-miR-1909-5p,0.0,0.08,0.0
hsa-miR-190a-3p,0.0,0.99,0.0
hsa-miR-190a-5p,0.0,1.57,0.14
hsa-miR-190b-5p,11.0,2.48,0.0
hsa-miR-191-3p,2.87,3.56,0.0
hsa-miR-191-5p,9450.26,7296.77,546.85
hsa-miR-1910-5p,3.83,11.59,0.0
hsa-miR-1913,0.0,0.08,0.0
hsa-miR-192-5p,457.85,1653.08,47.74
hsa-miR-193a-3p,6.7,0.33,7.67
hsa-miR-193a-5p,0.48,0.08,0.14
hsa-miR-193b-3p,74.16,6.29,0.0
hsa-miR-193b-5p,1.44,0.25,0.0
hsa-miR-194-5p,0.48,2.82,0.42
hsa-miR-195-3p,2.39,1.16,0.14
hsa-miR-195-5p,55.5,8.61,0.35
hsa-miR-196a-3p,0.0,1.16,2.16
hsa-miR-196a-5p,0.0,11.09,20.49
hsa-miR-196b-3p,4.78,0.0,0.0
hsa-miR-196b-5p,29.66,0.33,0.0
hsa-miR-197-3p,179.89,122.37,0.0
hsa-miR-197-5p,0.0,0.58,0.0
hsa-miR-1972,0.0,0.08,0.0
hsa-miR-199a-3p,0.48,1.08,1040.88
hsa-miR-199a-5p,0.0,0.25,66.9
hsa-miR-199b-3p,1.91,0.25,77.98
hsa-miR-199b-5p,0.0,0.33,1.25
hsa-miR-19a-3p,217.68,2152.58,0.7
hsa-miR-19a-5p,0.96,4.22,0.0
hsa-miR-19b-1-5p,1.44,0.5,0.0
hsa-miR-19b-2-5p,0.0,0.17,0.0
hsa-miR-19b-3p,438.71,5186.83,6.27
hsa-miR-200a-3p,223.42,0.0,0.21
hsa-miR-200a-5p,13.4,0.0,0.0
hsa-miR-200b-3p,25.36,0.08,0.0
hsa-miR-200b-5p,11.96,0.0,0.0
hsa-miR-200c-3p,0.96,0.33,0.0
hsa-miR-203a-3p,5.26,14.57,0.0
hsa-miR-204-5p,0.0,22.19,1.18
hsa-miR-205-5p,0.48,0.17,0.07
hsa-miR-208a-3p,0.0,0.17,0.0
hsa-miR-208b-3p,0.0,4.47,0.0
hsa-miR-208b-5p,0.0,0.08,0.0
hsa-miR-20a-3p,0.48,1.82,0.0
hsa-miR-20a-5p,67.94,541.06,0.98
hsa-miR-20b-5p,0.0,0.0,0.14
hsa-miR-21-3p,44.49,159.21,0.0
hsa-miR-21-5p,285.62,498.92,5143.85
hsa-miR-210-3p,179.41,165.59,47.18
hsa-miR-210-5p,0.48,1.24,0.0
hsa-miR-211-5p,0.0,0.41,0.0
hsa-miR-2110,0.48,0.17,0.0
hsa-miR-2114-3p,0.0,0.08,0.0
hsa-miR-2115-3p,0.0,0.08,0.0
hsa-miR-2116-3p,0.48,0.0,0.0
hsa-miR-212-3p,0.96,4.47,0.14
hsa-miR-212-5p,0.0,0.08,0.07
hsa-miR-214-3p,0.0,0.08,11.08
hsa-miR-214-5p,0.0,0.0,1.88
hsa-miR-215-5p,1.91,1.57,0.0
hsa-miR-216a-3p,9.09,5.88,0.0
hsa-miR-216a-5p,85.16,40.32,0.14
hsa-miR-216b-3p,2.39,0.25,0.0
hsa-miR-216b-5p,41.14,11.34,0.0
hsa-miR-217-3p,1.91,1.32,0.0
hsa-miR-217-5p,75.11,34.36,0.0
hsa-miR-218-1-3p,0.0,0.08,0.28
hsa-miR-218-5p,1.44,6.46,1.6
hsa-miR-219a-1-3p,0.48,6.13,0.0
hsa-miR-219a-2-3p,0.0,0.08,0.0
hsa-miR-219a-5p,0.0,1.16,0.35
hsa-miR-219b-3p,0.0,0.5,0.0
hsa-miR-219b-5p,0.0,0.17,0.0
hsa-miR-22-3p,268.87,578.4,5828.41
hsa-miR-22-5p,0.0,0.17,2.02
hsa-miR-221-3p,0.0,96.46,219.66
hsa-miR-221-5p,0.0,0.17,0.35
hsa-miR-222-3p,0.0,40.57,47.18
hsa-miR-222-5p,0.0,0.0,1.53
hsa-miR-224-3p,0.0,0.25,0.0
hsa-miR-224-5p,0.48,20.7,0.0
hsa-miR-2276-3p,0.0,0.33,0.0
hsa-miR-2277-3p,1.44,1.57,0.0
hsa-miR-2277-5p,4.31,2.15,0.0
hsa-miR-2278,0.0,0.66,0.0
hsa-miR-2355-3p,0.48,0.0,0.0
hsa-miR-2355-5p,5.26,0.91,0.0
hsa-miR-23a-3p,33.01,26.08,151.64
hsa-miR-23a-5p,0.0,0.08,0.0
hsa-miR-23b-3p,4.31,8.53,84.67
hsa-miR-23b-5p,0.0,0.08,0.0
hsa-miR-24-1-5p,0.0,0.0,0.07
hsa-miR-24-2-5p,2.39,0.58,0.28
hsa-miR-24-3p,31.58,21.77,50.39
hsa-miR-2467-5p,1.44,2.57,0.0
hsa-miR-25-3p,1310.4,5284.61,305.17
hsa-miR-25-5p,1.44,3.23,0.07
hsa-miR-2682-3p,5.74,0.0,0.0
hsa-miR-2682-5p,7.65,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.75,0.0
hsa-miR-26a-2-3p,0.0,0.41,0.14
hsa-miR-26a-5p,221.99,704.75,568.53
hsa-miR-26b-3p,1.91,1.16,0.49
hsa-miR-26b-5p,29.18,175.03,63.42
hsa-miR-27a-3p,53.58,85.03,394.93
hsa-miR-27a-5p,0.0,0.25,0.42
hsa-miR-27b-3p,3089.65,7494.31,4202.06
hsa-miR-27b-5p,0.0,4.47,5.44
hsa-miR-28-3p,0.0,205.41,34.22
hsa-miR-28-5p,0.0,7.37,8.22
hsa-miR-296-3p,7.65,7.53,0.0
hsa-miR-296-5p,9.57,2.15,0.0
hsa-miR-299-3p,7.65,1.57,0.0
hsa-miR-29a-3p,12.92,0.58,258.62
hsa-miR-29a-5p,0.0,0.0,0.98
hsa-miR-29b-1-5p,0.0,0.0,0.21
hsa-miR-29b-3p,0.96,2.73,3.0
hsa-miR-29c-3p,12.44,21.2,1.95
hsa-miR-29c-5p,0.0,0.58,0.0
hsa-miR-301a-3p,1581.18,683.22,65.72
hsa-miR-301a-5p,0.0,0.5,0.0
hsa-miR-301b-3p,536.31,163.35,0.0
hsa-miR-302a-3p,0.0,0.0,0.14
hsa-miR-302a-5p,0.0,0.0,0.21
hsa-miR-302b-3p,0.0,0.0,0.07
hsa-miR-302b-5p,0.0,0.0,0.07
hsa-miR-302c-3p,0.0,0.0,0.07
hsa-miR-302d-5p,0.0,0.0,0.14
hsa-miR-3064-3p,0.0,0.08,0.0
hsa-miR-3064-5p,0.0,0.25,0.0
hsa-miR-3065-3p,0.48,2.15,0.0
hsa-miR-3065-5p,0.0,6.21,0.21
hsa-miR-3074-3p,0.0,0.33,0.0
hsa-miR-3074-5p,0.96,0.41,0.0
hsa-miR-3085-3p,3.83,7.04,0.0
hsa-miR-3085-5p,1.91,0.83,0.0
hsa-miR-30a-3p,0.48,29.81,5.16
hsa-miR-30a-5p,3.83,874.72,556.26
hsa-miR-30b-3p,0.0,0.17,0.0
hsa-miR-30b-5p,469.81,109.62,13.52
hsa-miR-30c-1-3p,0.48,0.58,0.07
hsa-miR-30c-2-3p,0.0,0.33,0.91
hsa-miR-30c-5p,248.78,16.72,4.46
hsa-miR-30d-3p,12.92,33.95,2.02
hsa-miR-30d-5p,986.03,4698.92,309.0
hsa-miR-30e-3p,18.66,70.95,3.76
hsa-miR-30e-5p,1082.67,840.61,185.86
hsa-miR-31-3p,0.0,0.0,1.53
hsa-miR-31-5p,0.0,0.17,73.59
hsa-miR-3116,0.0,0.17,0.0
hsa-miR-3121-3p,0.0,0.17,0.0
hsa-miR-3126-5p,0.48,0.08,0.0
hsa-miR-3127-3p,0.0,0.08,0.0
hsa-miR-3127-5p,1.44,2.82,0.0
hsa-miR-3130-3p,0.48,0.0,0.0
hsa-miR-3131,0.0,0.17,0.0
hsa-miR-3133,0.0,0.5,0.0
hsa-miR-3134,0.0,0.08,0.0
hsa-miR-3138,0.0,0.08,0.0
hsa-miR-3143,0.48,0.0,0.0
hsa-miR-3145-3p,0.0,0.08,0.0
hsa-miR-3145-5p,0.96,0.25,0.0
hsa-miR-3157-3p,0.0,0.33,0.0
hsa-miR-3157-5p,0.0,0.41,0.0
hsa-miR-3158-3p,1.44,0.58,0.0
hsa-miR-3159,0.0,0.33,0.0
hsa-miR-3160-3p,0.0,0.17,0.0
hsa-miR-3163,0.0,0.08,0.0
hsa-miR-3165,0.0,0.08,0.0
hsa-miR-3168,0.0,0.99,0.0
hsa-miR-3170,0.0,0.08,0.0
hsa-miR-3174,0.48,0.66,0.0
hsa-miR-3175,0.0,0.08,0.0
hsa-miR-3176,2.39,5.22,0.0
hsa-miR-3177-3p,2.39,1.99,0.0
hsa-miR-3177-5p,0.0,0.08,0.0
hsa-miR-3178,0.0,0.17,0.0
hsa-miR-3180-3p,0.0,0.33,0.0
hsa-miR-3180-5p,0.0,0.33,0.0
hsa-miR-3181,0.0,0.08,0.0
hsa-miR-3183,0.0,0.08,0.0
hsa-miR-3187-3p,0.48,0.66,0.0
hsa-miR-3192-3p,0.48,0.08,0.0
hsa-miR-3195,0.0,0.0,4.18
hsa-miR-32-3p,0.0,0.41,0.0
hsa-miR-32-5p,33.49,15.9,0.7
hsa-miR-3200-3p,4.78,12.92,0.0
hsa-miR-3200-5p,0.96,0.0,0.0
hsa-miR-320a-3p,806.62,1254.17,27.25
hsa-miR-320a-5p,0.96,70.13,18.12
hsa-miR-320b,1195.58,529.89,10.38
hsa-miR-320c,23.44,22.02,1.53
hsa-miR-320d,13.87,179.66,0.07
hsa-miR-320e,0.0,0.08,0.14
hsa-miR-323a-3p,43.54,3.56,0.0
hsa-miR-323b-3p,21.53,1.08,0.0
hsa-miR-324-3p,9.57,10.93,1.95
hsa-miR-324-5p,21.05,40.9,5.09
hsa-miR-326,2.39,3.81,0.28
hsa-miR-328-3p,12.92,5.3,9.27
hsa-miR-329-3p,1.91,0.08,0.0
hsa-miR-330-3p,16.27,2.82,0.0
hsa-miR-330-5p,0.96,0.83,0.56
hsa-miR-331-3p,0.96,0.66,0.42
hsa-miR-331-5p,5.26,3.89,0.77
hsa-miR-335-3p,15.79,0.0,0.0
hsa-miR-335-5p,117.69,0.17,0.0
hsa-miR-337-3p,7.18,0.17,0.0
hsa-miR-337-5p,0.96,0.0,0.0
hsa-miR-338-3p,2.87,8.94,0.0
hsa-miR-338-5p,0.48,7.62,0.0
hsa-miR-339-3p,32.53,19.71,1.25
hsa-miR-339-5p,55.98,31.88,3.35
hsa-miR-33a-3p,7.18,1.99,0.14
hsa-miR-33a-5p,10.05,12.83,0.42
hsa-miR-33b-3p,0.0,0.5,0.0
hsa-miR-33b-5p,2.87,10.85,0.0
hsa-miR-340-3p,0.48,0.08,0.0
hsa-miR-340-5p,343.51,803.85,1.46
hsa-miR-342-3p,5600.88,96.95,0.35
hsa-miR-342-5p,1.44,2.48,0.0
hsa-miR-345-3p,0.0,0.33,0.0
hsa-miR-345-5p,888.91,557.54,0.07
hsa-miR-34a-3p,1.91,1.24,0.49
hsa-miR-34a-5p,8.61,67.81,86.07
hsa-miR-34b-3p,0.0,2.98,0.56
hsa-miR-34b-5p,0.96,12.42,0.0
hsa-miR-34c-3p,0.48,2.9,0.0
hsa-miR-34c-5p,12.92,260.31,8.01
hsa-miR-3605-3p,0.48,0.33,0.0
hsa-miR-3605-5p,3.35,3.81,0.0
hsa-miR-3609,1.91,8.03,0.0
hsa-miR-361-3p,4.78,18.71,0.28
hsa-miR-361-5p,70.81,72.11,4.6
hsa-miR-3611,0.48,0.08,0.0
hsa-miR-3613-3p,1.44,0.41,0.0
hsa-miR-3613-5p,0.0,0.25,0.0
hsa-miR-3615,18.18,18.46,0.0
hsa-miR-3616-3p,0.0,0.25,0.0
hsa-miR-362-3p,0.0,2.9,0.0
hsa-miR-362-5p,0.0,0.17,0.07
hsa-miR-3620-5p,0.48,0.0,0.0
hsa-miR-363-3p,0.48,0.0,0.21
hsa-miR-3648,1.44,1.24,0.0
hsa-miR-3651,0.0,0.25,0.0
hsa-miR-3659,0.96,0.75,0.0
hsa-miR-365a-3p,0.0,0.0,2.72
hsa-miR-365a-5p,0.48,0.0,0.0
hsa-miR-365b-3p,2.39,0.33,0.21
hsa-miR-365b-5p,0.48,0.0,0.42
hsa-miR-3661,1.44,0.83,0.0
hsa-miR-3663-3p,0.0,0.66,0.0
hsa-miR-3663-5p,0.0,0.08,0.0
hsa-miR-3665,44.97,7.7,0.14
hsa-miR-3677-3p,4.31,5.88,0.0
hsa-miR-3679-5p,0.0,1.32,0.0
hsa-miR-3680-5p,0.0,0.08,0.0
hsa-miR-3684,0.0,0.41,0.0
hsa-miR-3685,0.0,0.17,0.0
hsa-miR-369-3p,27.75,2.15,0.0
hsa-miR-369-5p,1.44,0.25,0.0
hsa-miR-3690,0.0,0.08,0.0
hsa-miR-3691-3p,0.0,0.08,0.0
hsa-miR-3691-5p,0.0,0.75,0.0
hsa-miR-370-3p,11.48,0.5,0.0
hsa-miR-370-5p,0.48,0.0,0.0
hsa-miR-372-3p,0.0,0.08,0.0
hsa-miR-373-3p,0.0,0.17,0.0
hsa-miR-374a-3p,1.44,2.57,0.0
hsa-miR-374a-5p,7.18,1.66,0.0
hsa-miR-374b-3p,0.0,0.66,0.0
hsa-miR-374b-5p,0.96,3.97,1.46
hsa-miR-375-3p,1599.36,3185.44,0.07
hsa-miR-375-5p,0.0,0.17,0.0
hsa-miR-376a-3p,2.39,0.17,0.0
hsa-miR-376a-5p,0.96,0.08,0.0
hsa-miR-376b-3p,3.83,0.17,0.0
hsa-miR-376c-3p,12.92,0.25,0.0
hsa-miR-377-3p,9.09,0.25,0.0
hsa-miR-377-5p,0.96,0.25,0.0
hsa-miR-378a-3p,1306.57,780.92,642.33
hsa-miR-378a-5p,0.96,0.33,0.98
hsa-miR-378c,4.78,2.65,2.3
hsa-miR-378d,12.44,23.6,19.51
hsa-miR-378e,8.13,1.24,0.0
hsa-miR-378i,0.48,0.33,0.21
hsa-miR-379-3p,0.48,0.17,0.0
hsa-miR-379-5p,0.0,0.17,0.0
hsa-miR-380-3p,11.48,0.17,0.0
hsa-miR-381-3p,221.99,47.77,0.21
hsa-miR-382-3p,2.87,0.08,0.0
hsa-miR-382-5p,11.0,0.99,0.0
hsa-miR-383-5p,0.0,0.08,0.0
hsa-miR-3909,0.96,2.07,0.0
hsa-miR-3910,0.0,0.08,0.0
hsa-miR-3912-3p,1.44,2.07,0.0
hsa-miR-3913-3p,0.0,0.08,0.0
hsa-miR-3913-5p,0.48,3.23,0.0
hsa-miR-3916,0.0,0.25,0.0
hsa-miR-3917,0.48,0.08,0.07
hsa-miR-3918,0.48,0.0,0.0
hsa-miR-3921,0.0,0.08,0.0
hsa-miR-3928-3p,0.48,0.75,0.0
hsa-miR-3929,14.83,4.22,0.0
hsa-miR-3934-5p,4.31,1.16,0.0
hsa-miR-3938,0.0,0.41,0.0
hsa-miR-3939,0.0,0.17,0.0
hsa-miR-3940-3p,0.0,1.16,0.0
hsa-miR-3940-5p,0.0,0.25,0.0
hsa-miR-3941,0.48,0.0,0.0
hsa-miR-3942-5p,0.0,0.08,0.0
hsa-miR-3960,5.74,0.75,0.21
hsa-miR-409-3p,109.56,14.41,0.0
hsa-miR-409-5p,0.0,0.08,0.0
hsa-miR-410-3p,392.31,47.94,0.21
hsa-miR-411-5p,22.01,5.55,0.14
hsa-miR-412-5p,0.0,0.17,0.0
hsa-miR-421,228.21,64.66,3.0
hsa-miR-423-3p,747.77,279.51,47.95
hsa-miR-423-5p,199.5,318.43,36.87
hsa-miR-424-3p,0.48,2.9,0.0
hsa-miR-424-5p,1.91,5.46,0.28
hsa-miR-425-3p,16.27,4.8,0.0
hsa-miR-425-5p,235.86,134.71,8.36
hsa-miR-4254,0.48,0.0,0.0
hsa-miR-4284,0.48,0.0,0.0
hsa-miR-4286,17.22,5.3,0.07
hsa-miR-429,640.13,0.17,0.0
hsa-miR-4306,0.0,0.0,0.07
hsa-miR-431-3p,15.79,2.48,0.0
hsa-miR-431-5p,1.91,4.64,0.0
hsa-miR-432-3p,0.96,0.0,0.0
hsa-miR-432-5p,51.67,3.89,0.0
hsa-miR-4326,1.91,1.08,0.0
hsa-miR-433-3p,11.0,0.66,0.0
hsa-miR-4421,10.53,0.33,0.0
hsa-miR-4424,1.44,0.08,0.0
hsa-miR-4425,0.0,0.08,0.0
hsa-miR-4429,0.0,0.08,0.0
hsa-miR-4440,0.0,0.08,0.0
hsa-miR-4446-3p,0.96,0.0,0.0
hsa-miR-4449,26.79,0.0,0.0
hsa-miR-4453,0.48,0.0,0.0
hsa-miR-4454,1.91,0.33,0.84
hsa-miR-4466,0.0,0.08,0.0
hsa-miR-4469,0.0,0.08,0.0
hsa-miR-4476,0.48,0.08,0.0
hsa-miR-4485-5p,0.96,0.0,0.0
hsa-miR-4488,0.48,0.0,0.0
hsa-miR-4492,0.0,0.0,6.2
hsa-miR-4496,0.0,0.08,0.0
hsa-miR-4497,0.0,0.91,0.77
hsa-miR-4498,0.0,0.08,0.0
hsa-miR-449a,19.62,0.99,0.84
hsa-miR-449b-3p,9.09,0.0,0.0
hsa-miR-449b-5p,3.83,0.33,0.0
hsa-miR-449c-3p,1.44,0.0,0.0
hsa-miR-449c-5p,84.2,2.24,0.0
hsa-miR-4504,0.0,0.08,0.0
hsa-miR-4508,0.0,0.25,12.13
hsa-miR-450a-1-3p,0.0,0.08,0.0
hsa-miR-450a-5p,0.0,0.58,0.91
hsa-miR-450b-5p,0.96,6.71,0.0
hsa-miR-4511,0.48,0.17,0.0
hsa-miR-4515,0.48,1.57,0.0
hsa-miR-4516,0.48,14.57,0.07
hsa-miR-451a,0.0,0.75,0.14
hsa-miR-452-3p,0.0,4.22,0.0
