miRNA,SRR23448779,SRR23448780,SRR23448781,SRR23448782,SRR23448783,SRR23448784,SRR23448785,SRR23448786,SRR23448787
hsa-miR-23b-3p,649.68,737.31,565.54,526.3,675.13,618.3,768.9,708.04,266.08
hsa-miR-23b-5p,24.07,13.02,3.88,7.27,10.98,11.25,31.13,0.26,14.86
hsa-miR-23c,0.1,0.33,0.18,0.24,0.16,0.16,0.67,0.38,0.09
hsa-miR-24-1-5p,0.0,0.0,0.0,1.04,12.78,2.55,0.22,7.3,1.88
hsa-miR-24-2-5p,0.0,36.92,26.45,29.95,14.42,15.11,14.22,18.96,69.51
hsa-miR-24-3p,309.83,209.18,311.25,994.95,355.12,312.56,434.44,170.54,581.16
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-25-3p,548.58,1046.54,695.15,1593.49,1329.95,1821.23,1375.77,1231.19,851.94
hsa-miR-25-5p,15.16,13.85,14.11,18.7,26.5,23.64,11.53,12.17,7.43
hsa-miR-26a-1-3p,0.0,4.62,4.06,10.02,5.88,0.74,0.11,0.13,28.03
hsa-miR-26a-2-3p,12.8,9.23,7.05,17.48,39.12,28.65,65.61,10.76,12.04
hsa-miR-26a-5p,88106.55,130163.37,114264.52,160218.51,183285.33,172339.38,165501.7,142767.71,180420.97
hsa-miR-26b-3p,132.33,131.21,130.67,118.22,78.39,111.66,161.46,141.58,214.26
hsa-miR-26b-5p,1106.7,1846.33,1907.0,3941.29,4209.2,3999.44,3452.81,3111.86,4294.32
hsa-miR-27a-3p,1476.24,2051.55,1886.72,3937.68,3847.88,3840.41,4500.06,3976.99,8236.21
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0
hsa-miR-27b-3p,4518.35,6450.7,5875.66,11265.65,11694.41,10082.02,10545.86,9898.07,19847.09
hsa-miR-27b-5p,2.66,0.0,0.0,7.64,2.9,5.17,0.22,0.26,13.83
hsa-miR-28-3p,227.07,363.3,403.83,158.5,203.35,122.49,283.95,247.67,305.96
hsa-miR-28-5p,0.0,0.0,0.0,0.18,14.27,5.17,6.49,0.13,4.7
hsa-miR-296-3p,0.1,0.0,7.94,0.0,0.0,0.0,0.0,0.0,1.13
hsa-miR-296-5p,0.1,0.16,0.0,0.12,0.08,0.0,0.0,8.07,4.61
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
hsa-miR-29a-3p,553.91,463.02,637.31,1197.7,1016.06,956.06,1090.47,828.1,164.5
hsa-miR-29b-1-5p,0.0,0.0,0.0,2.45,0.0,0.0,10.64,0.0,0.09
hsa-miR-29b-2-5p,7.89,0.0,0.0,0.0,3.76,2.96,0.0,0.0,0.47
hsa-miR-29b-3p,66.27,95.11,89.58,381.24,338.11,293.76,336.24,251.26,30.94
hsa-miR-29c-3p,28.06,10.88,30.68,105.08,49.62,52.54,84.31,74.96,6.96
hsa-miR-29c-5p,0.0,2.31,0.0,0.18,0.0,3.28,12.43,2.31,2.73
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,2.45
hsa-miR-301a-5p,0.0,8.9,0.0,5.01,4.55,11.08,0.22,9.23,17.78
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-302a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-302a-5p,0.0,0.49,0.0,0.12,0.08,2.79,0.22,0.0,0.0
hsa-miR-302b-3p,4.1,20.11,15.17,16.87,33.55,22.09,16.12,33.95,0.38
hsa-miR-302c-3p,0.0,0.0,0.0,0.0,0.0,10.67,16.35,0.0,0.0
hsa-miR-302d-3p,9.42,16.32,0.18,7.15,0.0,16.09,0.0,0.0,0.47
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.66
hsa-miR-3074-5p,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,105.39,90.5,83.94,79.46,70.01,110.51,127.42,83.67,18.81
hsa-miR-30a-5p,3772.9,3834.42,3651.76,5633.38,6454.4,5047.86,5011.31,4040.67,582.29
hsa-miR-30b-3p,4.61,8.08,7.41,0.06,0.0,0.0,0.0,0.0,4.42
hsa-miR-30b-5p,2653.71,2747.49,2516.1,3903.2,4261.49,4010.61,4019.15,3513.67,3002.96
hsa-miR-30c-1-3p,0.0,9.89,5.82,0.06,0.0,3.28,7.05,0.0,4.8
hsa-miR-30c-2-3p,5.43,1.81,0.0,1.59,4.86,21.1,0.11,0.38,0.94
hsa-miR-30c-5p,5008.65,6961.69,5788.37,5208.06,6243.37,5040.72,6712.02,6142.36,5696.47
hsa-miR-30d-3p,0.0,0.0,0.0,21.88,15.84,27.09,18.81,21.53,31.51
hsa-miR-30d-5p,5876.8,8795.66,7287.83,7024.36,7586.02,7455.87,8208.94,7228.25,15374.35
hsa-miR-30e-3p,51.72,68.24,79.88,129.89,103.64,91.38,175.12,69.45,156.22
hsa-miR-30e-5p,2548.52,4418.1,4200.55,10421.99,8936.35,9613.47,9784.13,7989.6,13077.93
hsa-miR-31-5p,0.0,0.16,10.23,20.17,24.3,29.88,7.95,19.6,0.0
hsa-miR-3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-3120-3p,0.0,7.09,0.0,1.96,0.0,0.08,8.17,0.0,30.57
hsa-miR-3120-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-3125,0.0,10.38,0.0,0.0,0.0,8.21,0.0,0.0,0.09
hsa-miR-3126-3p,0.0,0.0,0.0,0.06,3.06,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.47
hsa-miR-3128,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.13,0.19
hsa-miR-3130-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-3140-3p,0.0,0.0,0.0,4.4,5.25,3.2,9.07,9.61,2.26
hsa-miR-3140-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
hsa-miR-3143,0.0,0.16,0.0,2.63,10.19,28.0,0.22,23.19,4.7
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-3144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64,0.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,0.0,0.0,0.06,6.66,0.08,9.74,0.0,0.85
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,2.82
hsa-miR-3158-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-3161,0.0,6.26,6.7,0.06,0.08,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0
hsa-miR-3165,0.0,0.0,0.0,0.06,0.0,0.08,0.0,0.0,0.75
hsa-miR-3166,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-3173-5p,0.0,0.16,0.0,3.55,0.0,0.0,0.0,0.13,1.98
hsa-miR-3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
hsa-miR-3176,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.66
hsa-miR-3177-3p,9.73,0.16,0.0,0.55,4.55,2.71,0.22,8.84,16.18
hsa-miR-3178,6.56,0.0,8.64,0.18,0.16,5.66,4.03,0.13,0.19
hsa-miR-3179,0.0,0.0,0.0,0.98,0.08,0.0,0.0,0.13,0.47
hsa-miR-3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
hsa-miR-3187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-3187-5p,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0
hsa-miR-3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-3191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-3195,9.42,12.2,6.52,1.53,0.16,0.33,0.22,0.13,0.0
hsa-miR-3196,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.47
hsa-miR-3199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-32-3p,0.0,0.0,0.0,2.38,4.55,3.2,4.59,0.13,3.95
hsa-miR-32-5p,12.5,11.37,0.0,142.73,167.92,69.37,102.12,116.08,22.95
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.0,2.46,6.72,0.0,1.22
hsa-miR-3200-5p,5.02,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0
hsa-miR-320a-3p,330.63,840.66,508.76,347.75,397.93,293.84,326.28,325.32,1600.14
hsa-miR-320a-5p,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320b,12.8,41.21,120.44,45.84,217.78,139.24,109.73,21.27,5.74
hsa-miR-320c,0.72,11.7,16.93,10.27,0.24,22.0,11.64,1.67,6.68
hsa-miR-320d,20.18,0.0,24.34,4.77,21.17,11.9,7.39,1.28,4.23
hsa-miR-320e,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323a-3p,5.12,24.56,4.94,14.24,0.24,4.68,0.45,8.07,88.6
hsa-miR-323a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
hsa-miR-323b-3p,5.22,0.16,9.35,3.36,5.02,1.07,0.9,0.9,101.86
hsa-miR-324-3p,0.0,0.0,0.0,0.0,0.08,6.24,0.11,0.0,1.22
hsa-miR-324-5p,9.83,0.16,0.0,8.99,7.45,22.91,10.75,2.69,4.04
hsa-miR-326,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,2.26
hsa-miR-328-3p,23.76,13.52,26.45,12.23,0.94,5.17,11.87,0.38,28.78
hsa-miR-329-3p,15.98,15.0,5.47,7.46,4.47,0.74,20.6,16.14,122.65
hsa-miR-329-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
hsa-miR-330-3p,0.0,9.23,4.94,17.85,8.39,2.46,0.34,0.26,23.98
hsa-miR-330-5p,0.0,0.0,11.99,4.95,0.0,3.28,0.22,0.13,4.89
hsa-miR-331-3p,21.0,41.04,46.91,28.48,45.7,12.81,52.4,48.56,45.62
hsa-miR-331-5p,1.74,15.66,14.28,15.04,27.83,40.89,63.6,31.26,34.33
hsa-miR-335-3p,25.71,57.53,53.26,6.66,20.46,11.99,29.34,14.73,109.57
hsa-miR-335-5p,426.19,283.68,330.65,917.32,1102.37,894.57,835.85,466.9,2414.65
hsa-miR-337-3p,0.0,0.0,0.0,0.12,0.08,0.0,0.0,0.13,21.63
hsa-miR-337-5p,0.0,0.0,0.0,2.26,0.0,5.01,0.11,0.13,19.75
hsa-miR-338-3p,50.5,15.49,39.68,29.28,18.5,70.44,16.46,55.86,1.41
hsa-miR-338-5p,17.31,28.68,120.62,0.06,0.08,12.89,101.33,54.84,29.82
hsa-miR-339-3p,28.06,25.71,61.19,52.81,56.84,42.36,27.77,37.41,55.02
hsa-miR-339-5p,68.42,66.26,89.58,73.29,125.9,110.18,122.72,135.3,308.69
hsa-miR-33a-3p,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03
hsa-miR-33a-5p,0.0,0.16,0.0,0.06,0.0,0.0,0.0,0.0,6.87
hsa-miR-33b-3p,0.0,0.0,0.0,0.06,5.33,0.08,0.22,0.0,1.03
hsa-miR-340-3p,46.91,121.48,86.94,123.54,77.14,75.12,85.66,52.02,313.01
hsa-miR-340-5p,0.92,30.33,15.34,145.79,152.16,160.1,114.1,69.32,402.83
hsa-miR-342-3p,2744.77,3833.59,4457.66,1971.56,2394.93,1607.94,2301.87,2289.66,219.24
hsa-miR-342-5p,21.51,19.45,17.11,48.05,24.07,22.5,26.54,22.04,4.33
hsa-miR-345-3p,0.0,0.0,0.0,0.0,0.0,0.0,12.32,0.0,0.0
hsa-miR-345-5p,250.63,227.64,269.81,167.12,296.25,213.05,277.8,192.45,87.28
hsa-miR-34a-5p,0.1,0.0,0.0,0.06,0.0,0.0,0.11,0.0,0.66
hsa-miR-34c-3p,0.0,0.0,0.0,0.06,0.0,3.94,0.0,0.0,0.0
hsa-miR-34c-5p,0.0,4.12,0.0,2.08,5.1,0.0,0.11,0.0,0.0
hsa-miR-3605-3p,6.15,8.9,8.82,1.47,5.25,4.11,7.84,0.0,2.82
hsa-miR-3605-5p,0.0,12.53,4.06,6.85,0.08,3.78,13.55,0.13,1.41
hsa-miR-361-3p,166.23,189.56,246.35,118.89,182.42,118.96,150.6,203.85,35.08
hsa-miR-361-5p,946.3,1270.23,1098.63,939.26,830.82,934.63,730.83,1129.45,2431.86
hsa-miR-3613-3p,0.41,0.0,4.23,0.37,0.0,0.74,0.0,0.0,1.32
hsa-miR-3613-5p,10.04,13.85,4.23,136.92,34.89,166.42,73.23,13.2,87.85
hsa-miR-3614-5p,0.0,0.0,7.41,11.86,4.63,0.0,4.48,7.69,0.0
hsa-miR-3615,38.82,54.73,51.32,64.43,61.54,64.04,90.36,52.15,12.98
hsa-miR-3617-3p,0.0,0.0,0.0,0.24,3.29,0.0,0.0,0.0,1.41
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-3619-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-362-3p,0.0,0.0,0.0,0.67,3.53,2.63,0.0,0.13,0.09
hsa-miR-362-5p,143.7,167.47,197.33,192.73,210.41,188.5,198.41,171.95,37.9
hsa-miR-3620-3p,0.0,0.0,9.7,3.79,0.0,0.0,0.0,0.0,0.19
hsa-miR-3620-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1.32
hsa-miR-363-3p,1934.39,1695.5,2205.55,3948.8,4242.13,4677.59,3859.37,2763.99,1085.85
hsa-miR-3648,11.88,6.76,19.57,3.55,16.93,7.55,6.05,14.22,0.85
hsa-miR-3650,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-365a-3p,2.87,3.79,38.97,3.12,0.16,7.55,8.85,15.89,0.0
hsa-miR-365b-3p,14.85,13.52,0.0,0.31,12.31,0.0,0.0,0.0,0.75
hsa-miR-3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-3665,5.74,2.97,52.73,9.05,18.34,8.78,0.34,6.15,1.69
hsa-miR-3667-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-367-3p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-3677-3p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.85
hsa-miR-3678-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
hsa-miR-3679-5p,0.0,12.53,0.0,0.06,0.0,7.55,0.0,0.0,0.0
hsa-miR-3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13
hsa-miR-3688-3p,6.04,0.0,7.05,0.0,0.0,0.0,0.11,12.56,1.22
hsa-miR-369-3p,0.0,6.92,0.18,15.83,0.31,8.87,29.0,22.29,346.68
hsa-miR-369-5p,0.0,15.0,0.0,0.0,0.0,3.94,0.0,0.0,6.4
hsa-miR-3690,5.63,8.41,0.0,0.0,0.0,2.63,0.0,0.0,0.0
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
hsa-miR-3692-3p,0.0,0.0,0.0,0.67,0.0,0.08,0.0,0.0,0.0
hsa-miR-370-3p,72.62,128.24,72.83,39.79,19.91,17.08,63.37,45.1,426.82
hsa-miR-371b-5p,4.2,0.0,0.18,0.06,0.0,6.57,0.0,6.28,0.09
hsa-miR-372-3p,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,5.22,0.49,7.94,16.87,24.07,12.73,20.15,23.96,19.0
hsa-miR-374a-5p,611.58,861.6,677.34,2717.91,2726.93,3633.19,2166.61,2388.19,1700.4
hsa-miR-374b-3p,0.0,0.0,0.35,3.36,14.58,12.48,6.83,0.0,0.56
hsa-miR-374b-5p,29.09,0.0,434.87,81.18,1005.01,20.03,844.81,22.17,1447.77
hsa-miR-374c-5p,0.0,0.0,0.0,2.51,0.08,0.0,0.0,0.13,0.0
hsa-miR-375-3p,0.1,0.0,23.1,0.98,0.31,2.79,15.79,0.13,1.03
hsa-miR-376a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,5.74
hsa-miR-376a-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.38
hsa-miR-376b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-376b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-376c-3p,0.0,13.19,17.99,3.67,1.25,3.28,0.56,6.15,42.23
hsa-miR-377-3p,4.71,0.0,0.0,4.03,0.08,6.4,0.34,5.77,17.02
hsa-miR-377-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
hsa-miR-378a-3p,17.1,50.44,47.79,60.82,41.86,59.36,75.92,49.97,33.39
hsa-miR-378a-5p,0.0,0.0,0.0,0.0,3.14,8.95,18.03,0.0,1.13
hsa-miR-378c,0.0,0.0,0.0,3.42,0.0,0.0,5.26,0.13,1.41
hsa-miR-378d,0.0,0.0,0.0,0.06,1.33,0.0,0.0,0.0,0.38
hsa-miR-378e,0.0,0.0,0.0,0.0,0.0,8.46,0.0,0.0,0.0
hsa-miR-379-3p,0.0,16.32,0.18,0.0,6.04,3.69,0.0,0.0,11.0
hsa-miR-379-5p,0.0,0.0,0.0,4.16,0.08,0.08,0.78,0.0,61.32
hsa-miR-380-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.11,0.0,15.9
hsa-miR-380-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-381-3p,11.57,28.85,2.47,11.19,5.41,34.32,42.21,1.03,73.74
hsa-miR-382-3p,0.0,0.0,0.0,0.0,4.63,5.83,0.0,9.87,13.83
hsa-miR-382-5p,0.0,5.77,0.0,0.18,0.0,0.16,0.34,6.53,37.43
hsa-miR-383-5p,4.1,0.0,0.0,0.06,11.92,0.08,0.0,4.48,0.0
hsa-miR-3909,3.79,7.09,11.46,0.0,0.0,3.69,7.5,0.0,1.69
hsa-miR-3912-3p,0.0,0.0,0.0,3.55,0.39,0.0,0.0,0.0,0.28
hsa-miR-3912-5p,0.0,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0
hsa-miR-3913-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-3922-3p,0.0,0.0,7.41,0.0,0.0,0.08,0.0,0.0,0.85
hsa-miR-3924,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
hsa-miR-3925-5p,0.0,0.0,0.0,0.06,5.41,0.0,0.0,0.0,0.09
hsa-miR-3928-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88
hsa-miR-3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
hsa-miR-3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-3940-3p,0.0,6.59,0.0,2.51,6.43,6.08,8.29,0.0,0.47
hsa-miR-3942-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98
hsa-miR-3942-5p,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.26,1.5
hsa-miR-3944-5p,0.0,1.98,0.0,1.41,3.92,0.0,0.0,0.0,2.16
hsa-miR-3960,4.3,0.33,0.0,1.96,0.08,0.16,0.11,0.0,0.47
hsa-miR-409-3p,61.15,144.07,38.97,24.63,27.44,12.89,50.95,27.55,460.58
hsa-miR-409-5p,23.86,100.39,41.09,15.83,0.86,21.26,2.13,13.58,250.47
hsa-miR-410-3p,4.61,0.33,0.0,11.0,0.31,0.25,0.67,11.4,72.61
hsa-miR-411-3p,0.0,5.6,0.0,4.58,0.16,2.79,0.22,0.0,40.82
hsa-miR-411-5p,5.63,19.29,0.0,5.87,0.08,8.37,0.11,11.15,14.67
hsa-miR-412-3p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1.22
hsa-miR-412-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
hsa-miR-421,14.34,11.87,18.69,10.45,19.05,28.16,46.8,17.04,102.9
hsa-miR-423-3p,297.34,28.85,599.75,175.49,85.61,27.42,62.48,222.18,21.44
hsa-miR-423-5p,4216.91,3564.09,5917.45,2076.45,405.37,7592.65,2998.21,5706.09,11239.26
hsa-miR-424-3p,34.0,16.48,13.93,14.61,18.5,51.89,56.54,21.65,5.36
hsa-miR-424-5p,0.0,3.3,0.0,11.8,2.82,5.17,0.0,0.0,4.04
hsa-miR-425-3p,27.35,55.06,110.75,87.59,79.26,114.37,99.99,126.59,247.36
hsa-miR-425-5p,327.35,195.33,356.75,729.84,520.14,851.46,422.35,310.2,778.01
hsa-miR-4286,12.7,38.08,60.13,18.58,9.96,17.49,41.43,8.97,146.54
hsa-miR-429,0.0,5.11,0.0,0.0,0.0,0.0,5.37,0.0,0.94
hsa-miR-4306,0.0,0.0,9.52,0.98,11.05,0.66,0.0,7.43,1.69
hsa-miR-431-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,6.68
hsa-miR-431-5p,5.94,0.0,0.0,0.24,0.0,0.0,0.0,0.0,13.36
hsa-miR-432-3p,0.0,0.0,0.0,0.92,0.0,0.08,0.0,0.0,4.14
hsa-miR-432-5p,9.94,19.29,3.53,2.45,0.08,1.23,0.9,0.51,74.4
hsa-miR-4324,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0
hsa-miR-4326,0.0,0.0,4.23,9.72,0.24,6.73,14.67,7.56,1.79
hsa-miR-433-3p,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,14.86
hsa-miR-4422,5.02,0.16,0.18,0.12,8.47,1.15,0.0,0.0,3.48
hsa-miR-4423-3p,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-4433b-3p,4.3,0.0,0.0,2.14,0.08,4.43,0.11,0.13,52.29
hsa-miR-4433b-5p,0.1,8.74,16.75,10.88,0.86,2.3,22.06,19.6,103.27
hsa-miR-4435,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,5.17
hsa-miR-4443,2.15,0.0,0.0,4.16,4.0,6.49,5.82,0.0,0.0
hsa-miR-4446-3p,0.0,0.0,0.0,0.43,0.16,0.0,0.22,0.26,26.81
hsa-miR-4449,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.13,0.0
hsa-miR-4454,0.0,0.0,17.63,0.0,0.0,0.0,0.0,0.0,0.85
hsa-miR-4466,4.3,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.28
hsa-miR-4467,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.09
hsa-miR-4470,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,3.01
hsa-miR-4474-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-4479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
hsa-miR-4482-3p,0.0,0.0,0.0,0.0,0.0,5.01,0.0,2.82,0.47
hsa-miR-4484,0.0,0.0,8.11,0.06,0.0,2.71,3.25,0.0,1.22
hsa-miR-4485-3p,0.2,30.17,0.0,7.09,14.97,0.08,0.67,5.89,1.32
hsa-miR-4488,3.38,6.1,6.17,0.12,0.0,0.16,0.0,0.26,0.66
hsa-miR-4492,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-4497,0.0,0.0,6.88,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-4508,894.47,926.54,934.98,949.72,639.62,507.3,400.85,588.75,67.81
hsa-miR-450a-1-3p,5.63,0.0,0.0,0.06,12.39,0.0,0.22,9.87,3.29
hsa-miR-450a-5p,29.4,80.44,65.78,224.64,213.86,137.52,136.27,165.41,56.24
hsa-miR-450b-5p,31.85,25.38,13.58,39.85,68.75,54.51,52.18,49.84,29.44
hsa-miR-4511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0
hsa-miR-4516,0.1,6.26,9.88,1.41,7.29,0.25,8.17,0.13,0.09
hsa-miR-451a,2586.42,15091.74,39668.23,95610.73,10331.76,26828.71,1306.91,43602.34,7118.48
hsa-miR-452-3p,0.0,0.0,0.0,5.62,1.33,0.08,0.0,0.0,2.82
hsa-miR-452-5p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,3.2
hsa-miR-4529-3p,0.0,0.0,8.11,0.0,5.1,0.0,0.11,0.0,0.0
hsa-miR-4536-5p,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0
hsa-miR-454-3p,1.95,7.75,0.0,3.55,0.0,14.61,10.64,5.38,12.79
hsa-miR-454-5p,5.84,8.57,14.81,13.63,12.7,4.43,14.89,9.35,23.42
hsa-miR-455-3p,18.64,8.57,22.92,20.78,12.62,7.72,1.9,1.03,0.75
hsa-miR-4632-3p,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
hsa-miR-4637,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0
hsa-miR-4638-3p,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0
hsa-miR-4638-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-4642,0.0,0.0,10.76,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-4645-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.11,6.02,4.42
hsa-miR-4647,0.0,0.0,0.0,0.06,0.16,0.0,0.0,0.0,0.0
hsa-miR-4649-5p,0.0,0.0,0.0,0.06,3.06,0.0,0.0,0.0,0.0
hsa-miR-4651,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
