miRNA,SRR6502956,SRR6502957,SRR6502958,SRR6502959,SRR6502960,SRR6502961,SRR6502962,SRR6502963,SRR6502964,SRR6502965,SRR6502966,SRR6502967
hsa-miR-183-3p,1.51,7.77,0.0,0.0,4.16,2.58,0.0,2.88,2.18,5.26,0.77,0.0
hsa-miR-183-5p,3415.18,2518.75,979.44,4841.66,3816.92,2523.93,1384.52,2193.02,1670.33,1286.15,1262.36,1582.02
hsa-miR-184,3.02,3.53,0.0,0.0,4.16,0.0,4.85,0.0,3.27,0.0,0.77,0.0
hsa-miR-1843,4.52,7.06,7.78,1.46,7.28,6.45,4.85,9.6,26.18,0.0,1.55,7.6
hsa-miR-185-3p,7.54,4.24,2.22,2.92,8.32,8.39,12.11,0.0,3.27,5.26,2.32,2.85
hsa-miR-185-5p,64.84,439.21,92.27,32.1,166.41,202.53,3.63,158.36,124.37,115.73,108.93,75.97
hsa-miR-186-5p,98.01,290.22,317.96,93.39,419.13,394.75,36.34,516.34,1201.2,202.52,441.13,699.85
hsa-miR-187-3p,0.0,0.0,0.0,0.0,1.04,1.29,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-188-5p,7.54,0.71,3.34,1.46,5.2,5.16,2.42,1.92,1.09,0.0,0.77,1.9
hsa-miR-18a-3p,1.51,19.07,7.78,1.46,6.24,6.45,1.21,7.68,10.91,0.0,5.41,2.85
hsa-miR-18a-5p,34.68,91.09,44.47,8.76,22.88,34.83,2.42,40.31,17.46,2.63,19.31,12.34
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0
hsa-miR-18b-5p,4.52,3.53,0.0,0.0,0.0,1.29,0.0,2.88,2.18,0.0,0.0,0.0
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.71,2.22,0.0,3.12,3.87,0.0,0.96,3.27,0.0,0.77,1.9
hsa-miR-1909-3p,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1909-5p,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,22.62,4.24,12.23,23.35,7.28,3.87,0.0,3.84,5.46,0.0,0.0,3.8
hsa-miR-190b-5p,0.0,2.12,0.0,0.0,0.0,0.65,0.0,0.0,3.27,2.63,0.0,2.85
hsa-miR-191-3p,3.02,7.06,6.67,0.0,9.36,9.03,2.42,6.72,13.09,0.0,2.32,2.85
hsa-miR-191-5p,1373.61,7016.78,2661.51,574.93,4826.79,4551.21,133.24,4220.97,2730.79,1325.6,2015.6,2380.62
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,2.63,0.0,0.0
hsa-miR-1910-5p,0.0,1.41,0.0,0.0,0.0,0.65,0.0,0.0,2.18,0.0,1.55,1.9
hsa-miR-1911-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0
hsa-miR-1914-3p,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,1.41,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-5p,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0
hsa-miR-192-3p,4.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,408.62,481.58,533.64,226.18,437.85,743.05,77.52,749.56,893.53,192.0,623.45,442.51
hsa-miR-193a-3p,15.08,2.82,1.11,8.76,4.16,4.52,0.0,19.19,5.46,2.63,17.0,6.65
hsa-miR-193a-5p,46.74,75.56,34.46,64.21,47.84,32.25,0.0,24.95,49.1,7.89,19.31,18.04
hsa-miR-193b-3p,114.59,36.72,30.02,80.26,32.24,30.96,8.48,38.39,52.37,13.15,44.81,25.64
hsa-miR-193b-5p,0.0,0.71,1.11,0.0,3.12,0.0,0.0,1.92,3.27,0.0,2.32,0.95
hsa-miR-194-3p,0.0,0.0,0.0,1.46,0.0,0.65,0.0,0.0,0.0,0.0,0.77,0.95
hsa-miR-194-5p,33.17,112.98,20.01,13.13,17.68,39.99,1.21,90.22,26.18,44.71,17.77,15.19
hsa-miR-195-3p,1.51,3.53,4.45,1.46,5.2,5.16,1.21,7.68,3.27,7.89,3.09,0.0
hsa-miR-195-5p,4.52,26.83,0.0,4.38,4.16,3.87,0.0,1.92,0.0,0.0,2.32,0.95
hsa-miR-196a-3p,3.02,0.71,10.01,1.46,3.12,5.16,0.0,0.96,1.09,0.0,1.55,2.85
hsa-miR-196a-5p,46.74,100.98,15.56,75.88,27.04,100.62,4.85,156.44,246.57,139.4,111.25,150.04
hsa-miR-196b-3p,0.0,1.41,0.0,0.0,1.04,0.0,0.0,0.0,1.09,0.0,0.77,0.0
hsa-miR-196b-5p,93.48,222.43,44.47,52.53,107.12,182.54,15.75,123.81,156.01,131.51,104.3,110.15
hsa-miR-197-3p,132.69,64.26,78.93,81.72,75.92,115.46,9.69,99.81,42.55,68.38,61.8,68.37
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,2.63,0.0,0.0
hsa-miR-199a-3p,0.0,2.82,0.0,0.0,7.28,3.87,0.0,11.52,7.64,0.0,3.09,12.34
hsa-miR-199a-5p,4.52,3.53,1.11,4.38,3.12,1.29,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,0.0,5.65,0.0,0.0,5.2,1.94,0.0,0.96,6.55,5.26,0.0,2.85
hsa-miR-199b-5p,0.0,0.71,0.0,0.0,0.0,1.29,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,13.57,327.64,522.52,4.38,110.24,87.72,0.0,127.65,259.66,13.15,32.45,51.28
hsa-miR-19b-1-5p,3.02,0.71,1.11,2.92,0.0,0.65,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-19b-2-5p,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,108.56,822.64,896.06,59.83,310.97,243.17,26.65,464.52,603.33,42.08,123.61,138.64
hsa-miR-200a-3p,1613.35,9826.46,8342.51,563.26,9888.62,8103.94,128.4,6148.15,20557.83,1743.8,3654.2,5534.21
hsa-miR-200a-5p,2086.8,269.74,550.31,1494.23,767.54,681.78,3430.4,735.17,501.86,397.16,350.74,412.12
hsa-miR-200b-3p,4916.96,20116.13,7450.89,1459.21,14456.44,12831.88,1168.9,8968.85,7122.09,5139.35,3070.92,4852.4
hsa-miR-200b-5p,40.71,88.27,31.13,33.56,59.28,61.28,21.8,93.1,41.46,73.64,37.86,25.64
hsa-miR-200c-3p,4.52,15.53,4.45,7.3,12.48,3.87,6.06,26.87,6.55,10.52,13.91,13.29
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82,0.0,1.55,0.0
hsa-miR-203a-3p,548.84,1605.03,26.68,91.93,52.0,196.73,32.71,829.22,697.15,305.1,26.27,265.88
hsa-miR-203a-5p,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203b-3p,4.52,1.41,0.0,0.0,0.0,0.65,7.27,0.96,0.0,0.0,1.55,0.95
hsa-miR-204-5p,0.0,0.71,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-3p,4.52,7.77,4.45,2.92,2.08,3.23,0.0,6.72,6.55,0.0,4.64,1.9
hsa-miR-205-5p,2121.48,21034.8,12836.16,1167.37,8036.33,8884.41,210.77,8076.28,5413.57,3166.72,3840.39,3139.34
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.95
hsa-miR-20a-3p,4.52,2.82,0.0,1.46,0.0,1.29,0.0,0.96,5.46,0.0,0.0,0.0
hsa-miR-20a-5p,1642.0,9455.74,3841.07,901.79,2113.34,1716.38,127.19,2102.81,2880.26,447.13,636.59,902.11
hsa-miR-20b-5p,9.05,24.71,8.89,0.0,0.0,0.65,0.0,10.56,5.46,0.0,0.77,0.0
hsa-miR-21-3p,395.05,610.8,680.39,201.37,682.26,839.81,56.93,83.5,270.57,65.75,171.51,142.44
hsa-miR-21-5p,133734.91,80219.49,95712.01,120835.78,102303.77,79250.78,22889.94,76177.13,106386.21,72755.68,33762.33,302202.0
hsa-miR-210-3p,16.59,115.1,44.47,26.27,230.89,123.2,1.21,48.95,31.64,5.26,64.89,29.44
hsa-miR-210-5p,0.0,0.71,3.34,2.92,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,0.0,4.24,8.89,1.46,8.32,5.81,0.0,2.88,12.0,5.26,3.09,7.6
hsa-miR-2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
hsa-miR-2116-3p,0.0,1.41,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,1.11,0.0,0.0,0.0,2.42,1.92,2.18,0.0,0.0,0.0
hsa-miR-212-5p,3.02,4.94,4.45,0.0,3.12,5.16,0.0,5.76,5.46,0.0,0.77,1.9
hsa-miR-214-5p,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,3.02,5.65,4.45,7.3,6.24,10.32,14.54,12.48,26.18,5.26,19.31,4.75
hsa-miR-216a-3p,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,2.12,2.22,0.0,1.04,0.0,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-217-5p,1.51,4.94,2.22,0.0,0.0,1.94,0.0,0.96,3.27,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.71,0.0,0.0,0.0,0.0,0.0,5.76,0.0,0.0,0.0,0.0
hsa-miR-218-2-3p,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,866.99,632.69,987.23,423.17,1003.63,1153.28,901.21,787.95,1301.57,136.77,859.86,685.6
hsa-miR-219a-1-3p,0.0,1.41,0.0,1.46,2.08,2.58,0.0,0.96,2.18,0.0,0.77,0.95
hsa-miR-219a-5p,0.0,0.71,2.22,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.77,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.77,0.0
hsa-miR-22-3p,322.67,6305.0,2552.56,93.39,5405.05,5215.57,49.66,4049.18,6454.39,644.39,3482.69,2981.71
hsa-miR-22-5p,6.03,42.37,36.69,2.92,71.76,56.76,1.21,48.95,89.46,7.89,43.26,23.74
hsa-miR-221-3p,1785.24,4419.65,1831.04,1558.44,9386.29,4915.64,132.03,3378.31,5101.55,3687.49,2812.88,3587.55
hsa-miR-221-5p,683.04,307.87,232.35,787.97,767.54,352.82,100.54,82.54,151.65,170.96,61.03,146.24
hsa-miR-222-3p,2695.96,2013.17,2992.81,1768.56,7673.36,3512.74,323.42,1365.72,1974.72,3377.13,1196.69,1948.56
hsa-miR-222-5p,6.03,6.36,16.68,4.38,38.48,13.55,7.27,22.07,14.18,28.93,16.22,9.5
hsa-miR-223-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
hsa-miR-224-5p,1.51,4.24,2.22,0.0,2.08,3.87,1.21,8.64,6.55,2.63,5.41,1.9
hsa-miR-2276-3p,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.96,1.09,0.0,0.0,0.0
hsa-miR-2277-3p,1.51,0.71,0.0,0.0,0.0,1.29,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,10.55,2.82,6.67,4.38,3.12,3.87,0.0,1.92,0.0,0.0,1.55,0.95
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,3.53,0.0,1.46,1.04,2.58,0.0,0.0,3.27,2.63,1.55,0.0
hsa-miR-23a-3p,871.51,2264.55,539.19,837.59,1020.27,930.11,717.09,4138.43,4610.59,3219.32,2520.86,2428.1
hsa-miR-23a-5p,6.03,3.53,3.34,5.84,3.12,2.58,1.21,0.0,0.0,2.63,0.77,1.9
hsa-miR-23b-3p,79.91,519.71,155.64,91.93,188.25,257.36,62.99,758.2,862.99,310.36,241.81,337.1
hsa-miR-23b-5p,3.02,2.82,1.11,0.0,2.08,5.81,0.0,1.92,2.18,2.63,2.32,0.0
hsa-miR-23c,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0
hsa-miR-24-1-5p,6.03,2.82,0.0,2.92,2.08,1.94,0.0,3.84,0.0,0.0,0.77,0.0
hsa-miR-24-2-5p,229.19,172.29,73.37,195.53,279.77,132.23,33.92,295.6,102.55,73.64,93.48,70.27
hsa-miR-24-3p,3041.25,9585.67,4090.1,2709.75,11149.14,3108.32,293.13,11174.35,5112.46,1067.85,4529.51,1379.75
hsa-miR-2467-5p,0.0,0.71,1.11,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,2935.7,1199.0,687.06,1644.53,1300.04,1709.28,766.75,1687.24,1961.63,857.43,1142.61,1522.19
hsa-miR-25-5p,3.02,4.24,10.01,1.46,5.2,15.48,0.0,3.84,8.73,5.26,3.86,0.95
hsa-miR-2682-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0
hsa-miR-2682-5p,1.51,0.71,1.11,8.76,4.16,0.65,2.42,0.96,1.09,0.0,0.0,0.0
hsa-miR-26a-2-3p,4.52,0.71,7.78,1.46,3.12,4.52,3.63,11.52,10.91,2.63,3.09,5.7
hsa-miR-26a-5p,1408.29,16337.65,6931.71,834.67,6983.81,13842.62,128.4,5932.2,5833.61,1704.35,4501.7,3455.55
hsa-miR-26b-3p,1.51,2.82,1.11,0.0,3.12,7.1,1.21,1.92,3.27,0.0,0.77,1.9
hsa-miR-26b-5p,453.85,1478.63,533.64,787.97,974.51,1538.36,32.71,947.27,1032.09,368.22,1013.6,1098.67
hsa-miR-27a-3p,1088.64,4851.79,3286.31,760.25,6654.12,6304.35,67.83,13922.11,11275.55,965.27,11373.6,5569.34
hsa-miR-27a-5p,422.19,84.03,117.84,157.59,126.88,165.77,270.12,148.76,50.19,181.48,60.26,39.88
hsa-miR-27b-3p,4022.83,8233.43,2609.26,1587.62,3355.14,6621.7,560.83,7161.64,8106.18,1330.86,3774.72,5212.29
hsa-miR-27b-5p,18.09,17.65,21.12,4.38,4.16,24.51,6.06,24.95,14.18,18.41,2.32,6.65
hsa-miR-28-3p,309.1,173.71,130.07,242.23,149.76,185.12,364.6,225.54,350.21,218.3,217.09,275.38
hsa-miR-28-5p,15.08,168.06,22.23,10.21,37.44,67.08,1.21,50.87,19.64,21.04,28.58,42.73
hsa-miR-296-3p,0.0,2.12,1.11,0.0,3.12,2.58,1.21,1.92,4.36,0.0,3.09,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.77,0.0
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.77,0.0
hsa-miR-29a-3p,2000.86,6057.15,3643.18,1003.94,8642.66,5590.97,244.68,5516.63,4045.45,597.05,3945.45,2254.32
hsa-miR-29a-5p,10.55,4.24,10.01,5.84,5.2,6.45,0.0,3.84,3.27,2.63,2.32,1.9
hsa-miR-29b-1-5p,3.02,4.94,2.22,1.46,2.08,1.94,0.0,2.88,3.27,7.89,0.0,0.0
hsa-miR-29b-2-5p,1.51,3.53,1.11,0.0,2.08,2.58,0.0,2.88,1.09,2.63,0.0,0.0
hsa-miR-29b-3p,313.62,175.83,253.48,309.35,295.37,187.05,9.69,52.79,164.74,15.78,75.71,48.43
hsa-miR-29c-3p,3.02,16.95,5.56,7.3,10.4,10.32,0.0,7.68,8.73,0.0,3.86,8.55
hsa-miR-29c-5p,10.55,4.24,6.67,10.21,4.16,3.87,0.0,1.92,6.55,2.63,0.0,3.8
hsa-miR-301a-3p,3.02,16.95,13.34,2.92,8.32,9.03,0.0,7.68,6.55,0.0,3.86,2.85
hsa-miR-301a-5p,9.05,12.71,14.45,0.0,11.44,19.35,0.0,15.36,22.91,2.63,4.64,7.6
hsa-miR-301b-3p,1.51,13.42,6.67,2.92,4.16,5.81,0.0,8.64,1.09,2.63,3.09,1.9
hsa-miR-301b-5p,1.51,0.71,1.11,0.0,2.08,0.0,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-302e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
hsa-miR-3064-3p,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.71,0.0,0.0,0.0,1.94,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-3065-3p,3.02,4.24,1.11,0.0,0.0,1.94,0.0,0.0,1.09,0.0,2.32,0.0
hsa-miR-3065-5p,0.0,9.18,12.23,1.46,7.28,9.03,6.06,11.52,21.82,13.15,5.41,1.9
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,2.22,1.46,1.04,0.0,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,874.53,195.6,143.41,655.19,321.37,170.28,1611.03,412.69,686.24,236.72,259.58,321.91
hsa-miR-30a-5p,11872.47,11476.67,13410.93,8209.52,13734.66,6655.24,1349.39,11215.62,15891.6,1699.09,4215.85,4878.99
hsa-miR-30b-3p,0.0,4.24,0.0,0.0,2.08,1.94,0.0,0.96,0.0,2.63,0.0,0.95
hsa-miR-30b-5p,672.48,410.26,124.52,1072.52,121.68,213.5,8.48,194.83,184.38,71.01,110.48,130.09
hsa-miR-30c-1-3p,6.03,7.77,3.34,0.0,6.24,4.52,0.0,2.88,1.09,2.63,2.32,0.95
hsa-miR-30c-2-3p,33.17,79.79,20.01,29.18,44.72,27.74,8.48,8.64,9.82,13.15,8.5,2.85
hsa-miR-30c-5p,806.68,2582.3,1088.39,538.45,1590.21,1249.39,83.58,1466.5,1106.28,618.09,567.83,655.22
hsa-miR-30d-3p,24.12,9.18,16.68,17.51,20.8,32.9,2.42,21.11,49.1,2.63,10.82,26.59
hsa-miR-30d-5p,3366.93,9643.57,8797.21,1430.03,10416.96,10854.27,410.63,8625.26,4206.92,1775.36,2679.23,3193.47
hsa-miR-30e-3p,358.86,98.86,165.65,531.15,148.72,210.27,592.33,337.83,344.76,289.32,193.91,410.22
hsa-miR-30e-5p,643.83,2542.06,3190.7,399.82,2244.39,3077.36,30.28,1324.45,2571.5,457.65,875.31,1027.46
hsa-miR-31-3p,158.32,23.3,16.68,217.42,24.96,17.42,6.06,24.95,13.09,21.04,14.68,21.84
hsa-miR-31-5p,301.56,2708.7,609.23,234.93,710.34,732.09,16.96,389.66,296.75,128.88,201.64,207.01
hsa-miR-3115,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,1.09,0.0,0.77,0.95
hsa-miR-3116,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,2.18,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.77,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.09,0.0,0.77,0.0
hsa-miR-3126-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.95
hsa-miR-3127-5p,0.0,1.41,1.11,0.0,2.08,0.0,0.0,1.92,0.0,0.0,0.77,0.95
hsa-miR-3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0
hsa-miR-3129-3p,0.0,0.71,0.0,1.46,0.0,1.29,1.21,0.0,2.18,0.0,1.55,2.85
hsa-miR-3129-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85
hsa-miR-3130-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-3130-5p,1.51,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3131,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.96,3.27,0.0,0.0,0.0
hsa-miR-3133,0.0,0.0,0.0,0.0,1.04,0.65,0.0,0.0,0.0,0.0,1.55,0.0
hsa-miR-3134,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3136-5p,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3137,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3139,1.51,0.0,0.0,0.0,0.0,0.65,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
hsa-miR-3140-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0
hsa-miR-3146,0.0,0.71,0.0,0.0,0.0,0.0,0.0,1.92,1.09,0.0,0.0,0.95
hsa-miR-3148,0.0,0.71,0.0,0.0,0.0,2.58,0.0,1.92,2.18,0.0,1.55,2.85
hsa-miR-3149,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0
hsa-miR-3150a-5p,0.0,0.71,0.0,0.0,1.04,0.0,0.0,0.0,2.18,0.0,0.77,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.77,0.0
hsa-miR-3157-5p,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,2.82,2.22,0.0,1.04,2.58,0.0,3.84,1.09,0.0,0.0,1.9
hsa-miR-3159,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.71,0.0,0.0,0.0,0.65,0.0,0.96,1.09,0.0,0.77,0.0
hsa-miR-3165,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,1.51,0.0,1.11,0.0,0.0,1.94,0.0,0.0,1.09,0.0,0.0,0.0
hsa-miR-3174,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0
hsa-miR-3176,1.51,0.71,1.11,0.0,1.04,0.65,0.0,1.92,1.09,0.0,0.77,1.9
hsa-miR-3177-3p,1.51,0.71,1.11,0.0,1.04,1.94,0.0,1.92,7.64,2.63,0.77,3.8
hsa-miR-3178,67.85,0.0,0.0,20.43,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,1.11,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.09,2.63,0.0,0.0
hsa-miR-3181,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,3.02,0.71,0.0,2.92,4.16,1.29,4.85,123.81,57.82,52.6,89.62,67.42
hsa-miR-3187-3p,0.0,1.41,0.0,0.0,0.0,2.58,0.0,0.0,0.0,2.63,2.32,0.0
hsa-miR-3187-5p,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.77,0.0
hsa-miR-3188,0.0,0.71,1.11,1.46,1.04,1.94,0.0,0.0,2.18,0.0,0.77,0.95
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-3194-3p,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3194-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
hsa-miR-3195,3.02,0.71,8.89,1.46,1.04,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,15.08,2.82,3.34,2.92,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3199,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,1.51,11.3,15.56,2.92,14.56,18.71,0.0,6.72,9.82,5.26,6.95,3.8
hsa-miR-32-5p,129.67,199.13,110.06,61.29,138.32,191.57,1.21,168.92,135.28,26.3,81.89,56.98
hsa-miR-3200-3p,36.19,11.3,6.67,13.13,5.2,6.45,0.0,0.0,5.46,7.89,0.77,0.95
hsa-miR-3200-5p,0.0,0.71,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,331.72,1537.94,828.25,213.04,1057.71,905.6,44.82,1526.96,1821.98,812.72,771.79,979.98
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,3.27,2.63,2.32,0.0
hsa-miR-320b,7.54,91.09,18.9,7.3,58.24,7.1,6.06,118.05,271.66,71.01,190.05,188.02
hsa-miR-320c,27.14,10.59,0.0,4.38,21.84,1.29,1.21,48.95,43.64,13.15,3.86,92.11
hsa-miR-320d,0.0,3.53,1.11,1.46,2.08,7.74,0.0,32.63,61.1,2.63,6.95,0.95
hsa-miR-320e,1.51,0.71,0.0,0.0,0.0,0.0,0.0,0.0,7.64,0.0,19.31,2.85
hsa-miR-323a-3p,0.0,0.0,0.0,1.46,1.04,0.0,0.0,1.92,1.09,0.0,3.09,0.95
hsa-miR-323b-3p,0.0,1.41,0.0,0.0,0.0,0.65,0.0,0.96,1.09,0.0,0.0,1.9
hsa-miR-324-3p,3.02,4.94,2.22,0.0,1.04,1.29,0.0,0.0,0.0,0.0,3.09,1.9
