miRNA,SRR12933396,SRR12933397
hsa-miR-1914-3p,1.06,0.0
hsa-miR-192-3p,14.81,17.06
hsa-miR-192-5p,3340.32,2133.05
hsa-miR-193a-3p,10.58,17.06
hsa-miR-193a-5p,179.79,108.96
hsa-miR-193b-3p,77.2,86.95
hsa-miR-193b-5p,10.58,16.51
hsa-miR-194-3p,4.76,2.2
hsa-miR-194-5p,1849.15,1386.26
hsa-miR-195-5p,500.23,487.04
hsa-miR-197-3p,361.16,198.67
hsa-miR-197-5p,0.53,0.0
hsa-miR-199a-3p,254.87,270.21
hsa-miR-199a-5p,56.58,46.23
hsa-miR-199b-3p,34.9,31.37
hsa-miR-199b-5p,14.28,19.81
hsa-miR-19a-3p,963.97,830.99
hsa-miR-19b-1-5p,8.99,8.81
hsa-miR-19b-3p,5862.08,5953.94
hsa-miR-200a-3p,4661.21,5246.78
hsa-miR-200a-5p,104.17,68.79
hsa-miR-200b-3p,7614.99,6607.73
hsa-miR-200b-5p,230.02,159.59
hsa-miR-200c-3p,18934.62,14236.85
hsa-miR-200c-5p,4.23,10.46
hsa-miR-202-5p,0.53,1.1
hsa-miR-203a-3p,70.33,16.51
hsa-miR-204-3p,207.81,166.2
hsa-miR-204-5p,2825.81,1466.61
hsa-miR-205-5p,5.82,1.65
hsa-miR-208a-3p,1.59,1.1
hsa-miR-20a-3p,7.93,2.75
hsa-miR-20a-5p,446.82,456.77
hsa-miR-20b-3p,1.06,0.0
hsa-miR-20b-5p,8.46,12.66
hsa-miR-21-3p,14.28,8.25
hsa-miR-21-5p,5264.55,6081.07
hsa-miR-210-3p,143.83,146.39
hsa-miR-210-5p,5.82,3.85
hsa-miR-211-5p,0.0,1.65
hsa-miR-2110,49.71,39.62
hsa-miR-2114-5p,3.17,0.0
hsa-miR-2115-5p,0.0,1.1
hsa-miR-212-3p,204.64,160.14
hsa-miR-212-5p,2.64,1.1
hsa-miR-214-3p,133.25,62.19
hsa-miR-214-5p,1.06,1.65
hsa-miR-215-5p,6.87,3.3
hsa-miR-216a-3p,3.7,6.05
hsa-miR-216a-5p,120.56,239.94
hsa-miR-216b-3p,8.99,3.85
hsa-miR-216b-5p,300.35,310.93
hsa-miR-217-3p,8.46,9.36
hsa-miR-217-5p,925.9,1062.12
hsa-miR-218-5p,32.26,24.76
hsa-miR-219a-5p,0.53,2.2
hsa-miR-219b-5p,0.53,0.0
hsa-miR-22-3p,476.43,498.59
hsa-miR-22-5p,106.29,128.23
hsa-miR-221-3p,3226.1,2688.88
hsa-miR-221-5p,31.2,23.11
hsa-miR-222-3p,1485.88,1483.67
hsa-miR-222-5p,1.06,1.65
hsa-miR-223-3p,53.41,45.13
hsa-miR-223-5p,0.0,0.55
hsa-miR-224-3p,1.59,0.55
hsa-miR-224-5p,1.06,2.2
hsa-miR-2276-5p,1.06,0.0
hsa-miR-2277-3p,0.0,1.1
hsa-miR-2278,0.0,1.1
hsa-miR-2355-3p,0.53,0.55
hsa-miR-2355-5p,1.06,0.0
hsa-miR-23a-3p,3084.38,3227.09
hsa-miR-23b-3p,5419.49,5045.36
hsa-miR-23b-5p,28.03,19.81
hsa-miR-24-1-5p,12.16,17.06
hsa-miR-24-2-5p,7.4,11.01
hsa-miR-24-3p,2655.54,2933.77
hsa-miR-25-3p,143.3,142.53
hsa-miR-25-5p,0.53,0.55
hsa-miR-2681-3p,0.53,0.55
hsa-miR-2682-3p,0.0,0.55
hsa-miR-2682-5p,0.0,0.55
hsa-miR-26a-1-3p,1.06,0.0
hsa-miR-26a-2-3p,0.0,0.55
hsa-miR-26a-5p,13986.28,9843.08
hsa-miR-26b-3p,19.04,13.21
hsa-miR-26b-5p,2650.25,1783.05
hsa-miR-27a-3p,2968.05,2239.81
hsa-miR-27a-5p,0.53,0.55
hsa-miR-27b-3p,10454.55,9030.8
hsa-miR-27b-5p,6.35,8.81
hsa-miR-28-3p,144.89,99.06
hsa-miR-28-5p,90.42,108.41
hsa-miR-296-3p,11.63,15.41
hsa-miR-296-5p,57.11,34.12
hsa-miR-299-3p,20.62,12.11
hsa-miR-299-5p,25.91,31.37
hsa-miR-29a-3p,5369.25,5370.6
hsa-miR-29a-5p,23.27,24.76
hsa-miR-29b-1-5p,12.16,8.25
hsa-miR-29b-2-5p,157.58,127.67
hsa-miR-29b-3p,8390.18,7285.72
hsa-miR-29c-3p,3635.9,3781.27
hsa-miR-29c-5p,417.74,367.62
hsa-miR-301a-3p,529.31,362.11
hsa-miR-301a-5p,4.76,6.05
hsa-miR-301b-3p,18.51,17.61
hsa-miR-301b-5p,0.53,0.55
hsa-miR-3064-3p,0.53,0.0
hsa-miR-3064-5p,0.0,0.55
hsa-miR-3065-3p,111.04,73.19
hsa-miR-3065-5p,318.33,228.93
hsa-miR-3074-3p,0.0,1.1
hsa-miR-30a-3p,34.9,29.72
hsa-miR-30a-5p,1709.02,1622.35
hsa-miR-30b-3p,14.81,11.56
hsa-miR-30b-5p,3148.9,3030.63
hsa-miR-30c-1-3p,2.12,2.75
hsa-miR-30c-2-3p,0.53,1.65
hsa-miR-30c-5p,1363.2,1304.27
hsa-miR-30d-3p,5.82,2.75
hsa-miR-30d-5p,17172.19,14966.58
hsa-miR-30e-3p,28.03,30.27
hsa-miR-30e-5p,1584.23,1419.83
hsa-miR-31-3p,3.17,1.65
hsa-miR-31-5p,13.22,12.66
hsa-miR-3115,0.53,1.1
hsa-miR-3116,0.53,0.0
hsa-miR-3117-3p,2.12,0.0
hsa-miR-3127-3p,1.06,0.0
hsa-miR-3127-5p,1.59,0.55
hsa-miR-3128,0.53,0.0
hsa-miR-3129-5p,0.0,0.55
hsa-miR-3135b,1.06,0.0
hsa-miR-3144-3p,0.0,1.1
hsa-miR-3144-5p,0.53,0.0
hsa-miR-3148,0.0,0.55
hsa-miR-3150a-3p,0.53,0.0
hsa-miR-3157-5p,0.53,0.0
hsa-miR-3160-5p,0.53,0.0
hsa-miR-3173-5p,0.53,0.55
hsa-miR-3174,0.0,0.55
hsa-miR-3176,1.06,0.0
hsa-miR-3177-3p,0.53,0.0
hsa-miR-3178,42.3,25.87
hsa-miR-3179,0.53,0.55
hsa-miR-3182,0.53,0.0
hsa-miR-3188,3.17,3.85
hsa-miR-3194-5p,5.29,2.75
hsa-miR-3195,0.53,0.0
hsa-miR-3196,0.0,0.55
hsa-miR-32-3p,3.7,2.2
hsa-miR-32-5p,141.71,93.55
hsa-miR-3200-3p,4.23,4.4
hsa-miR-3200-5p,0.53,0.0
hsa-miR-320a-3p,2109.31,1837.53
hsa-miR-320a-5p,1.06,0.0
hsa-miR-320b,689.0,419.35
hsa-miR-320c,319.91,148.04
hsa-miR-320d,8.46,24.76
hsa-miR-320e,1.59,8.81
hsa-miR-323a-3p,764.09,737.98
hsa-miR-323a-5p,5.29,10.46
hsa-miR-323b-3p,115.8,81.45
hsa-miR-323b-5p,3.17,0.0
hsa-miR-324-3p,56.58,36.87
hsa-miR-324-5p,508.16,272.41
hsa-miR-326,1.59,2.2
hsa-miR-328-3p,79.85,64.39
hsa-miR-329-3p,174.5,148.04
hsa-miR-329-5p,1.06,1.65
hsa-miR-330-3p,114.75,83.65
hsa-miR-330-5p,7.93,9.91
hsa-miR-331-3p,17.98,15.96
hsa-miR-331-5p,38.6,34.67
hsa-miR-335-3p,23.8,18.16
hsa-miR-335-5p,5522.07,4117.52
hsa-miR-337-3p,138.54,135.38
hsa-miR-337-5p,93.07,113.92
hsa-miR-338-3p,2.12,1.65
hsa-miR-338-5p,0.53,83.1
hsa-miR-339-3p,26.97,22.01
hsa-miR-339-5p,56.05,41.82
hsa-miR-33a-3p,28.55,28.07
hsa-miR-33a-5p,100.47,86.95
hsa-miR-33b-5p,28.55,20.36
hsa-miR-340-3p,28.55,14.86
hsa-miR-340-5p,529.31,403.94
hsa-miR-342-3p,2042.68,1086.89
hsa-miR-342-5p,46.53,33.57
hsa-miR-345-5p,60.28,39.07
hsa-miR-346,0.53,0.55
hsa-miR-34a-3p,7.4,6.6
hsa-miR-34a-5p,959.74,797.97
hsa-miR-34b-5p,0.0,1.1
hsa-miR-34c-5p,2.12,3.3
hsa-miR-3605-3p,3.17,1.1
hsa-miR-3605-5p,6.87,4.95
hsa-miR-3609,7.93,7.15
hsa-miR-361-3p,232.66,134.28
hsa-miR-361-5p,654.1,770.45
hsa-miR-3613-3p,23.8,19.81
hsa-miR-3613-5p,10.58,4.95
hsa-miR-3615,4.76,5.5
hsa-miR-3617-3p,0.0,0.55
hsa-miR-3619-3p,0.0,0.55
hsa-miR-362-3p,16.39,15.96
hsa-miR-362-5p,5.82,5.5
hsa-miR-3620-3p,0.53,1.65
hsa-miR-363-3p,7.4,8.81
hsa-miR-3648,0.53,0.55
hsa-miR-3657,0.0,0.55
hsa-miR-365a-3p,102.05,16.51
hsa-miR-365a-5p,0.53,0.0
hsa-miR-365b-3p,23.8,88.6
hsa-miR-3665,3.17,3.85
hsa-miR-3679-5p,3.17,2.2
hsa-miR-369-3p,250.11,291.12
hsa-miR-369-5p,143.83,108.41
hsa-miR-370-3p,66.1,46.23
hsa-miR-370-5p,4.76,8.81
hsa-miR-371a-5p,0.53,0.0
hsa-miR-373-3p,1.06,0.0
hsa-miR-374a-5p,28.03,22.56
hsa-miR-374b-3p,0.0,1.65
hsa-miR-374b-5p,385.48,320.84
hsa-miR-375-3p,71044.49,60946.61
hsa-miR-375-5p,4.23,8.25
hsa-miR-376a-2-5p,22.21,24.76
hsa-miR-376a-3p,270.21,188.21
hsa-miR-376a-5p,296.65,274.61
hsa-miR-376b-3p,176.61,148.59
hsa-miR-376b-5p,12.69,5.5
hsa-miR-376c-3p,4971.08,3267.27
hsa-miR-376c-5p,17.98,26.42
hsa-miR-377-3p,25.38,30.82
hsa-miR-377-5p,31.2,31.92
hsa-miR-378a-3p,89.36,74.84
hsa-miR-378a-5p,4.23,2.2
hsa-miR-378c,8.99,1.1
hsa-miR-378d,1.59,0.55
hsa-miR-379-3p,10.05,7.15
hsa-miR-379-5p,248.53,181.06
hsa-miR-380-3p,103.64,57.78
hsa-miR-380-5p,5.82,3.3
hsa-miR-381-3p,273.38,260.3
hsa-miR-381-5p,16.39,17.61
hsa-miR-382-3p,70.86,81.45
hsa-miR-382-5p,713.33,625.72
hsa-miR-383-5p,3.17,2.2
hsa-miR-3909,11.1,3.85
hsa-miR-3912-3p,0.53,2.75
hsa-miR-3912-5p,2.12,0.55
hsa-miR-3913-3p,0.53,0.0
hsa-miR-3913-5p,0.0,1.1
hsa-miR-3928-3p,0.53,1.65
hsa-miR-3929,1.06,0.55
hsa-miR-3934-3p,0.53,0.55
hsa-miR-3934-5p,1.59,1.1
hsa-miR-3936,0.0,0.55
hsa-miR-3960,6.87,7.15
hsa-miR-3976,0.53,0.0
hsa-miR-409-3p,779.42,582.79
hsa-miR-409-5p,261.22,200.87
hsa-miR-410-3p,142.24,116.12
hsa-miR-410-5p,0.53,0.55
hsa-miR-411-3p,17.45,23.66
hsa-miR-411-5p,130.61,97.41
hsa-miR-412-5p,11.1,2.2
hsa-miR-421,92.54,56.68
hsa-miR-423-3p,93.07,43.48
hsa-miR-423-5p,768.85,841.99
hsa-miR-424-3p,3.17,3.85
hsa-miR-424-5p,232.14,285.62
hsa-miR-425-3p,32.26,13.76
hsa-miR-425-5p,263.33,206.37
hsa-miR-4284,2.64,3.85
hsa-miR-4286,417.21,270.76
hsa-miR-429,1585.29,1215.66
hsa-miR-4306,1.06,0.55
hsa-miR-431-3p,21.68,19.81
hsa-miR-431-5p,14.28,8.25
hsa-miR-432-3p,2.12,3.3
hsa-miR-432-5p,458.45,271.86
hsa-miR-4326,0.0,0.55
hsa-miR-433-3p,302.46,237.19
hsa-miR-433-5p,2.12,1.65
hsa-miR-4423-3p,6.35,3.85
hsa-miR-4423-5p,3.7,3.3
hsa-miR-4429,0.0,1.1
hsa-miR-4431,0.0,0.55
hsa-miR-4433b-5p,0.53,0.0
hsa-miR-4444,0.0,0.55
hsa-miR-4446-3p,3.17,0.0
hsa-miR-4449,0.53,1.1
hsa-miR-4454,0.53,0.0
hsa-miR-4470,1.06,0.0
hsa-miR-4473,0.0,0.55
hsa-miR-4477b,0.53,0.0
hsa-miR-4485-3p,2.64,2.75
hsa-miR-4488,5.82,3.3
hsa-miR-4492,1.06,1.65
hsa-miR-4497,5.29,1.65
hsa-miR-449a,2.12,3.85
hsa-miR-449b-5p,0.0,1.65
hsa-miR-4508,0.0,0.55
hsa-miR-450a-1-3p,0.53,0.0
hsa-miR-450a-2-3p,0.53,1.1
hsa-miR-450a-5p,2.12,2.75
hsa-miR-450b-5p,11.63,5.5
hsa-miR-4516,2.12,1.65
hsa-miR-451a,7.4,1.65
hsa-miR-452-3p,1.06,2.2
hsa-miR-452-5p,4.23,4.95
hsa-miR-4520-2-3p,1.06,0.0
hsa-miR-4520-3p,1.06,0.0
hsa-miR-4520-5p,0.53,0.0
hsa-miR-4521,0.53,2.2
hsa-miR-4523,0.53,0.55
hsa-miR-4524a-3p,3.17,2.2
hsa-miR-454-3p,117.39,75.39
hsa-miR-454-5p,3.17,1.65
hsa-miR-455-3p,672.61,540.42
hsa-miR-455-5p,24.85,28.07
hsa-miR-4636,1.59,1.1
hsa-miR-4637,0.53,0.0
hsa-miR-4641,3.7,0.55
hsa-miR-4646-3p,1.06,0.0
hsa-miR-4659a-3p,0.0,0.55
hsa-miR-466,0.53,0.0
hsa-miR-4660,0.53,0.55
hsa-miR-4662a-5p,2.12,1.65
hsa-miR-4662b,0.53,0.0
hsa-miR-4664-5p,2.12,0.0
hsa-miR-4667-5p,1.06,1.1
hsa-miR-4671-3p,0.53,0.0
hsa-miR-4682,0.0,1.1
hsa-miR-4685-3p,0.53,1.1
hsa-miR-4686,0.0,0.55
hsa-miR-4687-5p,0.0,1.65
hsa-miR-4688,0.53,0.0
hsa-miR-4689,0.0,1.1
hsa-miR-4690-3p,1.06,1.1
hsa-miR-4703-3p,1.06,0.0
hsa-miR-4704-5p,0.53,0.55
hsa-miR-4705,19.56,11.01
hsa-miR-4727-5p,0.0,0.55
hsa-miR-4742-3p,1.59,1.65
hsa-miR-4758-3p,0.53,0.55
hsa-miR-4762-3p,0.53,0.0
hsa-miR-4767,0.53,0.0
hsa-miR-4787-3p,4.23,3.85
hsa-miR-4791,5.29,3.85
hsa-miR-4802-3p,0.0,0.55
hsa-miR-4802-5p,0.53,0.55
hsa-miR-483-3p,24.85,16.51
hsa-miR-483-5p,28.55,24.76
hsa-miR-484,990.94,721.47
hsa-miR-485-3p,302.46,236.64
hsa-miR-485-5p,120.03,107.31
hsa-miR-486-3p,0.0,1.1
hsa-miR-486-5p,17.98,0.55
hsa-miR-487a-3p,51.82,45.13
hsa-miR-487a-5p,131.67,95.76
hsa-miR-487b-3p,563.15,610.31
hsa-miR-487b-5p,21.68,12.66
hsa-miR-488-3p,4.76,5.5
hsa-miR-488-5p,0.53,0.0
hsa-miR-489-3p,53.94,37.97
hsa-miR-489-5p,0.53,0.55
hsa-miR-490-3p,1.06,1.65
hsa-miR-491-3p,1.06,0.0
hsa-miR-491-5p,37.54,23.11
hsa-miR-493-3p,41.24,35.77
hsa-miR-493-5p,65.57,62.19
hsa-miR-494-3p,721.26,640.58
hsa-miR-494-5p,1.06,3.3
hsa-miR-495-3p,195.12,261.4
hsa-miR-495-5p,23.27,13.21
hsa-miR-496,57.64,41.27
hsa-miR-497-3p,4.23,2.2
hsa-miR-497-5p,77.73,104.56
hsa-miR-499a-5p,11.63,1.1
hsa-miR-5000-5p,0.0,0.55
hsa-miR-5008-5p,0.0,0.55
hsa-miR-500a-3p,30.14,29.72
hsa-miR-500a-5p,2.12,0.0
hsa-miR-500b-3p,0.53,0.0
hsa-miR-500b-5p,2.12,6.6
hsa-miR-501-3p,15.33,15.96
hsa-miR-501-5p,5.29,6.6
hsa-miR-5010-3p,0.53,3.3
hsa-miR-5010-5p,4.76,3.3
hsa-miR-502-3p,28.03,12.11
hsa-miR-502-5p,0.0,0.55
hsa-miR-503-5p,56.58,37.42
hsa-miR-505-3p,22.21,16.51
hsa-miR-505-5p,4.76,6.6
hsa-miR-511-3p,0.0,0.55
hsa-miR-512-3p,0.0,0.55
hsa-miR-512-5p,0.0,1.1
hsa-miR-517a-3p,1.59,0.0
hsa-miR-517b-3p,0.0,1.1
hsa-miR-518f-3p,0.53,0.55
hsa-miR-519a-5p,0.0,0.55
hsa-miR-520a-3p,0.53,0.55
hsa-miR-520c-3p,2.12,0.55
hsa-miR-520f-3p,0.53,0.55
hsa-miR-522-3p,1.06,0.0
hsa-miR-526a-5p,0.0,0.55
hsa-miR-532-3p,26.44,21.46
hsa-miR-532-5p,44.95,32.47
hsa-miR-539-3p,5.29,14.31
hsa-miR-539-5p,499.7,319.19
hsa-miR-541-3p,3.17,2.2
hsa-miR-541-5p,1.06,0.0
hsa-miR-542-3p,29.08,18.16
hsa-miR-542-5p,6.87,7.15
hsa-miR-543,87.78,89.7
hsa-miR-544a,13.75,17.06
hsa-miR-545-3p,32.26,19.81
hsa-miR-545-5p,26.44,11.56
hsa-miR-548ad-5p,0.53,0.0
hsa-miR-548ai,0.53,0.0
hsa-miR-548ak,0.0,1.1
hsa-miR-548al,0.0,1.1
hsa-miR-548aw,0.53,1.65
hsa-miR-548az-5p,0.0,0.55
hsa-miR-548b-3p,9.52,4.95
hsa-miR-548b-5p,0.0,0.55
hsa-miR-548c-5p,0.53,0.0
hsa-miR-548d-5p,1.06,1.65
hsa-miR-548e-3p,0.53,0.0
hsa-miR-548j-5p,1.06,0.55
hsa-miR-548k,2.64,0.55
hsa-miR-548l,0.53,0.0
hsa-miR-548o-3p,0.53,0.0
hsa-miR-548o-5p,0.53,0.0
hsa-miR-548q,3.7,1.1
hsa-miR-548w,2.64,2.2
hsa-miR-550a-3-5p,0.0,2.2
hsa-miR-550a-3p,5.82,7.7
hsa-miR-550a-5p,3.17,1.1
hsa-miR-551b-3p,307.75,279.01
hsa-miR-551b-5p,7.4,3.3
hsa-miR-5581-3p,1.06,3.3
hsa-miR-5586-3p,0.53,0.0
hsa-miR-5683,1.06,0.55
hsa-miR-5695,1.06,0.55
hsa-miR-5698,0.53,0.0
hsa-miR-5699-5p,2.12,0.55
hsa-miR-570-3p,1.06,0.55
hsa-miR-570-5p,0.0,1.1
hsa-miR-574-3p,830.19,641.68
hsa-miR-574-5p,120.56,83.65
hsa-miR-576-3p,1.06,2.2
hsa-miR-576-5p,6.87,2.2
hsa-miR-577,22.74,10.46
hsa-miR-579-3p,4.23,1.65
hsa-miR-579-5p,0.0,2.2
hsa-miR-582-3p,16.92,9.91
hsa-miR-582-5p,148.06,121.07
hsa-miR-584-5p,2.12,1.1
hsa-miR-589-3p,0.0,0.55
hsa-miR-589-5p,6.87,6.05
hsa-miR-590-3p,152.29,73.74
hsa-miR-590-5p,489.65,293.32
hsa-miR-592,14.81,14.31
hsa-miR-597-5p,1.59,1.1
hsa-miR-598-3p,154.93,132.63
hsa-miR-616-5p,2.12,3.3
hsa-miR-618,2.12,1.1
hsa-miR-619-5p,1.59,1.1
hsa-miR-624-5p,2.12,3.3
hsa-miR-625-3p,8.46,0.55
hsa-miR-625-5p,26.44,13.76
hsa-miR-627-3p,0.53,0.0
hsa-miR-627-5p,8.99,10.46
hsa-miR-628-3p,12.69,9.36
hsa-miR-628-5p,46.53,19.81
hsa-miR-629-3p,0.53,0.55
hsa-miR-629-5p,4.76,5.5
hsa-miR-636,0.53,2.2
hsa-miR-641,0.53,2.2
hsa-miR-642a-3p,15.33,25.87
hsa-miR-642a-5p,18.51,18.16
hsa-miR-642b-3p,0.0,6.05
