miRNA,SRR10883714,SRR10883715,SRR10883716,SRR10883720,SRR10883721,SRR10883722
hsa-let-7a-2-3p,9.46,0.0,0.0,16.7,7.06,8.26
hsa-let-7a-3p,4.73,7.63,27.43,22.26,27.05,12.39
hsa-let-7a-5p,3301.47,2648.08,5684.51,10820.38,8614.72,12256.78
hsa-let-7b-3p,0.0,3.82,0.0,5.57,14.11,6.19
hsa-let-7b-5p,406.77,297.62,654.85,2677.26,2187.19,2768.46
hsa-let-7c-5p,56.76,72.5,164.57,333.96,693.79,154.84
hsa-let-7d-3p,52.03,80.13,54.86,150.28,119.94,134.19
hsa-let-7d-5p,245.95,206.05,363.42,1040.85,786.68,906.3
hsa-let-7e-3p,0.0,3.82,3.43,5.57,3.53,10.32
hsa-let-7e-5p,520.29,724.98,1025.13,1675.38,897.22,1213.91
hsa-let-7f-1-3p,0.0,0.0,0.0,11.13,2.35,0.0
hsa-let-7f-2-3p,0.0,0.0,0.0,5.57,4.7,4.13
hsa-let-7f-5p,4800.85,3457.0,9438.75,21345.76,18731.08,24556.91
hsa-let-7g-5p,2577.8,1507.19,5430.8,11560.66,10079.9,11298.86
hsa-let-7i-3p,0.0,0.0,3.43,44.53,18.81,18.58
hsa-let-7i-5p,4398.81,2049.02,10782.73,41344.53,40369.0,46310.27
hsa-miR-1-3p,4.73,3.82,17.14,22.26,1.18,4.13
hsa-miR-100-5p,23739.36,27194.3,32392.77,59996.33,55816.93,68780.0
hsa-miR-101-3p,28.38,26.71,322.28,829.34,685.56,821.66
hsa-miR-10393-3p,0.0,0.0,3.43,0.0,0.0,0.0
hsa-miR-10395-3p,4.73,0.0,13.71,38.96,27.05,33.03
hsa-miR-10396b-5p,0.0,0.0,0.0,5.57,0.0,0.0
hsa-miR-10399-3p,14.19,11.45,30.86,77.92,48.21,39.22
hsa-miR-10399-5p,0.0,0.0,10.29,0.0,0.0,2.06
hsa-miR-103a-3p,137.17,0.0,13.71,545.47,605.59,39.22
hsa-miR-10401-3p,4.73,0.0,0.0,11.13,7.06,8.26
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,2.06
hsa-miR-105-5p,9.46,11.45,41.14,0.0,0.0,0.0
hsa-miR-10526-3p,9.46,7.63,3.43,0.0,0.0,4.13
hsa-miR-10527-5p,0.0,0.0,0.0,5.57,2.35,0.0
hsa-miR-106a-5p,0.0,0.0,0.0,0.0,1.18,2.06
hsa-miR-106b-3p,279.06,228.94,541.71,706.89,537.39,642.05
hsa-miR-106b-5p,66.22,49.6,106.28,172.55,152.87,132.13
hsa-miR-107,4.73,3.82,48.0,111.32,14.11,10.32
hsa-miR-10a-3p,0.0,22.89,24.0,11.13,9.41,6.19
hsa-miR-10a-5p,2823.75,2873.2,4055.95,974.06,894.87,1137.52
hsa-miR-10b-3p,4.73,3.82,0.0,0.0,0.0,0.0
hsa-miR-10b-5p,2142.64,2419.14,3130.25,5.57,10.58,16.52
hsa-miR-1179,0.0,0.0,0.0,0.0,1.18,0.0
hsa-miR-1180-3p,0.0,15.26,34.29,100.19,70.55,82.58
hsa-miR-1185-1-3p,23.65,11.45,58.29,22.26,16.46,24.77
hsa-miR-1185-2-3p,9.46,0.0,10.29,5.57,4.7,8.26
hsa-miR-1185-5p,0.0,0.0,0.0,0.0,0.0,2.06
hsa-miR-1193,0.0,0.0,0.0,5.57,2.35,0.0
hsa-miR-1197,4.73,0.0,34.29,0.0,5.88,4.13
hsa-miR-12136,0.0,3.82,0.0,5.57,3.53,16.52
hsa-miR-122-5p,14.19,3.82,96.0,5.57,1.18,10.32
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,2.35,0.0
hsa-miR-1226-5p,0.0,0.0,3.43,0.0,1.18,0.0
hsa-miR-1228-3p,0.0,0.0,0.0,0.0,0.0,2.06
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,2.06
hsa-miR-1229-5p,0.0,0.0,0.0,0.0,0.0,2.06
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,2.06
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,1.18,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,1.18,0.0
hsa-miR-1245a,0.0,3.82,3.43,0.0,0.0,0.0
hsa-miR-1245b-5p,0.0,0.0,0.0,0.0,0.0,2.06
hsa-miR-1246,368.93,274.73,246.85,996.32,531.51,662.7
hsa-miR-1248,4.73,0.0,0.0,5.57,9.41,6.19
hsa-miR-1249-3p,4.73,0.0,3.43,0.0,0.0,2.06
hsa-miR-1250-5p,0.0,0.0,0.0,0.0,1.18,0.0
hsa-miR-1252-5p,0.0,0.0,3.43,0.0,0.0,0.0
hsa-miR-1255a,9.46,0.0,6.86,0.0,1.18,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,2.35,0.0
hsa-miR-125a-3p,9.46,15.26,13.71,44.53,17.64,26.84
hsa-miR-125a-5p,501.37,686.82,651.42,2426.79,1768.57,1670.16
hsa-miR-125b-1-3p,165.55,91.58,181.71,178.11,101.13,134.19
hsa-miR-125b-2-3p,0.0,0.0,3.43,0.0,0.0,0.0
hsa-miR-125b-5p,1698.03,2594.66,2341.69,5588.3,3973.4,4033.98
hsa-miR-126-3p,56.76,57.24,137.14,428.58,318.67,303.48
hsa-miR-126-5p,4.73,0.0,20.57,11.13,7.06,4.13
hsa-miR-1260b,14.19,34.34,6.86,5.57,8.23,4.13
hsa-miR-1262,0.0,0.0,6.86,5.57,1.18,2.06
hsa-miR-1268a,0.0,0.0,0.0,0.0,0.0,4.13
hsa-miR-1268b,4.73,0.0,0.0,5.57,1.18,4.13
hsa-miR-127-3p,1338.56,2205.46,2338.26,1680.94,1419.32,1490.55
hsa-miR-127-5p,9.46,11.45,61.71,38.96,24.69,47.48
hsa-miR-1270,0.0,0.0,0.0,5.57,3.53,4.13
hsa-miR-1271-3p,0.0,0.0,3.43,0.0,0.0,0.0
hsa-miR-1271-5p,4.73,19.08,20.57,16.7,21.17,12.39
hsa-miR-1272,0.0,0.0,0.0,0.0,1.18,0.0
hsa-miR-1273c,0.0,0.0,3.43,5.57,2.35,2.06
hsa-miR-1275,14.19,15.26,6.86,11.13,0.0,10.32
hsa-miR-1276,0.0,0.0,3.43,0.0,0.0,0.0
hsa-miR-1278,0.0,0.0,6.86,5.57,9.41,4.13
hsa-miR-128-1-5p,0.0,0.0,0.0,5.57,2.35,4.13
hsa-miR-128-3p,326.36,339.59,647.99,962.92,749.05,1135.46
hsa-miR-1284,0.0,7.63,0.0,5.57,2.35,4.13
hsa-miR-1285-3p,0.0,0.0,6.86,16.7,4.7,16.52
hsa-miR-1285-5p,0.0,7.63,6.86,5.57,4.7,6.19
hsa-miR-1287-5p,4.73,7.63,30.86,22.26,11.76,12.39
hsa-miR-1288-5p,4.73,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-2-3p,9.46,0.0,6.86,5.57,9.41,10.32
hsa-miR-129-5p,4.73,3.82,6.86,11.13,19.99,22.71
hsa-miR-1291,9.46,7.63,13.71,50.09,9.41,33.03
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,1.18,0.0
hsa-miR-1292-5p,0.0,7.63,0.0,0.0,0.0,2.06
hsa-miR-1293,0.0,0.0,0.0,11.13,2.35,2.06
hsa-miR-1294,0.0,0.0,0.0,0.0,1.18,2.06
hsa-miR-1296-3p,0.0,3.82,0.0,0.0,0.0,4.13
hsa-miR-1296-5p,18.92,26.71,10.29,16.7,19.99,18.58
hsa-miR-1301-3p,9.46,15.26,6.86,22.26,27.05,41.29
hsa-miR-1303,0.0,3.82,10.29,11.13,14.11,12.39
hsa-miR-1304-5p,9.46,3.82,6.86,16.7,5.88,8.26
hsa-miR-1306-3p,4.73,0.0,0.0,11.13,3.53,6.19
hsa-miR-1306-5p,4.73,0.0,6.86,0.0,5.88,6.19
hsa-miR-1307-3p,61.49,45.79,109.71,194.81,127.0,154.84
hsa-miR-1307-5p,4.73,3.82,13.71,11.13,5.88,6.19
hsa-miR-130a-3p,18.92,30.53,51.43,139.15,76.43,45.42
hsa-miR-130a-5p,18.92,3.82,27.43,5.57,8.23,6.19
hsa-miR-130b-3p,4.73,7.63,27.43,44.53,19.99,28.9
hsa-miR-130b-5p,42.57,99.21,109.71,66.79,58.8,57.81
hsa-miR-132-3p,14.19,22.89,54.86,11.13,19.99,10.32
hsa-miR-132-5p,0.0,11.45,10.29,16.7,14.11,0.0
hsa-miR-1322,0.0,0.0,0.0,0.0,0.0,2.06
hsa-miR-133a-3p,0.0,3.82,3.43,0.0,0.0,0.0
hsa-miR-134-3p,0.0,3.82,0.0,0.0,0.0,0.0
hsa-miR-134-5p,151.36,133.55,339.42,311.7,250.47,239.48
hsa-miR-1343-3p,0.0,0.0,6.86,11.13,1.18,4.13
hsa-miR-135b-5p,0.0,3.82,6.86,50.09,10.58,14.45
hsa-miR-136-3p,9.46,15.26,96.0,38.96,69.38,64.0
hsa-miR-136-5p,0.0,3.82,27.43,33.4,36.45,30.97
hsa-miR-137-3p,4.73,3.82,6.86,16.7,8.23,2.06
hsa-miR-137-5p,0.0,0.0,3.43,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,3.43,0.0,0.0,0.0
hsa-miR-138-5p,4.73,3.82,17.14,11.13,10.58,12.39
hsa-miR-139-5p,0.0,0.0,3.43,22.26,15.29,10.32
hsa-miR-140-3p,156.09,194.6,750.85,1664.25,1456.95,1556.61
hsa-miR-140-5p,52.03,19.08,133.71,306.13,251.64,237.41
hsa-miR-142-3p,4.73,0.0,34.29,0.0,3.53,4.13
hsa-miR-142-5p,4.73,0.0,20.57,0.0,3.53,4.13
hsa-miR-143-3p,539.21,526.56,1467.41,3256.13,2890.39,3922.5
hsa-miR-143-5p,4.73,3.82,13.71,22.26,14.11,8.26
hsa-miR-144-3p,0.0,0.0,0.0,0.0,0.0,4.13
hsa-miR-144-5p,0.0,0.0,3.43,0.0,0.0,0.0
hsa-miR-145-3p,4.73,0.0,3.43,5.57,4.7,8.26
hsa-miR-145-5p,0.0,26.71,17.14,50.09,45.86,20.64
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,2.35,0.0
hsa-miR-146a-3p,0.0,0.0,0.0,100.19,76.43,72.26
hsa-miR-146a-5p,179.74,91.58,75.43,23783.68,21111.12,20287.58
hsa-miR-146b-3p,0.0,0.0,0.0,5.57,14.11,4.13
hsa-miR-146b-5p,18.92,19.08,20.57,829.34,908.98,929.01
hsa-miR-147b-3p,9.46,0.0,10.29,83.49,77.61,57.81
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,3.53,4.13
hsa-miR-148a-3p,70.95,53.42,336.0,461.98,575.02,747.34
hsa-miR-148a-5p,0.0,0.0,0.0,0.0,1.18,0.0
hsa-miR-148b-3p,364.2,412.09,1347.41,951.79,977.18,982.69
hsa-miR-148b-5p,4.73,3.82,0.0,50.09,15.29,8.26
hsa-miR-149-5p,9.46,26.71,34.29,50.09,51.74,53.68
hsa-miR-150-5p,0.0,0.0,6.86,0.0,0.0,2.06
hsa-miR-151a-3p,1939.26,1503.37,3562.25,4447.26,4347.34,5493.56
hsa-miR-151a-5p,47.3,45.79,68.57,178.11,102.3,148.64
hsa-miR-151b,0.0,3.82,13.71,22.26,5.88,10.32
hsa-miR-152-3p,198.66,129.73,459.42,478.68,352.77,396.38
hsa-miR-152-5p,0.0,0.0,3.43,0.0,0.0,6.19
hsa-miR-154-3p,14.19,3.82,6.86,22.26,19.99,16.52
hsa-miR-154-5p,0.0,3.82,3.43,27.83,8.23,2.06
hsa-miR-155-3p,0.0,0.0,3.43,0.0,0.0,0.0
hsa-miR-155-5p,1873.04,1720.87,2057.12,1992.64,1702.72,1837.38
hsa-miR-15a-5p,0.0,0.0,3.43,16.7,12.94,22.71
hsa-miR-15b-3p,4.73,30.53,13.71,72.36,72.91,68.13
hsa-miR-15b-5p,33.11,22.89,65.14,205.94,176.39,134.19
hsa-miR-16-1-3p,0.0,0.0,0.0,5.57,1.18,0.0
hsa-miR-16-2-3p,56.76,45.79,85.71,200.38,205.78,289.03
hsa-miR-16-5p,113.52,152.63,404.57,578.87,498.59,423.22
hsa-miR-17-3p,0.0,0.0,0.0,0.0,2.35,2.06
hsa-miR-17-5p,137.17,209.86,312.0,189.25,192.85,187.87
hsa-miR-181a-2-3p,94.6,183.15,168.0,133.58,159.92,152.77
hsa-miR-181a-3p,75.68,68.68,99.43,61.23,29.4,51.61
hsa-miR-181a-5p,718.94,641.03,1474.27,2126.23,1887.34,1606.16
hsa-miR-181b-2-3p,0.0,11.45,0.0,5.57,0.0,2.06
hsa-miR-181b-3p,4.73,3.82,0.0,5.57,2.35,0.0
hsa-miR-181b-5p,510.83,541.83,839.99,1024.15,846.66,778.31
hsa-miR-181c-3p,4.73,3.82,17.14,5.57,3.53,4.13
hsa-miR-181c-5p,0.0,0.0,10.29,5.57,3.53,4.13
hsa-miR-181d-5p,37.84,11.45,102.86,116.89,94.07,99.09
hsa-miR-182-5p,80.41,61.05,147.43,44.53,32.93,47.48
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,2.06
hsa-miR-183-5p,14.19,3.82,58.29,11.13,12.94,12.39
hsa-miR-184,0.0,0.0,3.43,5.57,3.53,2.06
hsa-miR-1843,0.0,3.82,0.0,27.83,7.06,10.32
hsa-miR-185-3p,9.46,3.82,20.57,5.57,5.88,18.58
hsa-miR-185-5p,75.68,34.34,130.28,244.91,161.1,150.71
