miRNA,SRR10822309,SRR10822310,SRR10822311,SRR10822312,SRR10822313,SRR10822314
hsa-let-7a-3p,11.1,0.1,0.16,0.38,10.72,0.31
hsa-let-7a-5p,34962.07,5269.86,42801.51,30395.1,38681.13,29040.07
hsa-let-7b-3p,42.03,0.0,7.95,21.68,17.79,28.07
hsa-let-7b-5p,10432.41,53266.37,72812.61,50262.4,37339.93,40160.1
hsa-let-7c-3p,0.32,0.31,0.32,1.7,0.24,0.92
hsa-let-7c-5p,844.08,542.56,871.04,1240.9,776.4,1293.56
hsa-let-7d-3p,3070.39,506.84,3828.06,1019.73,2981.47,1361.59
hsa-let-7d-5p,679.14,144.72,919.36,717.09,695.27,354.51
hsa-let-7e-3p,0.0,0.1,0.0,0.0,0.0,0.0
hsa-let-7e-5p,110.7,31.52,431.79,195.91,255.71,291.05
hsa-let-7f-1-3p,0.0,0.0,0.0,0.0,11.45,0.0
hsa-let-7f-5p,34076.59,1497.09,15942.34,13701.05,19293.48,13753.82
hsa-let-7g-5p,8004.52,575.11,3543.98,3718.38,3890.42,3190.88
hsa-let-7i-5p,17236.31,3330.82,8918.58,6519.04,13321.52,8809.31
hsa-miR-1-3p,127.04,13.72,77.34,106.91,500.59,7.63
hsa-miR-100-5p,1406.96,429.06,539.78,650.72,617.3,883.22
hsa-miR-101-3p,1270.57,514.52,2684.78,1243.92,2139.89,2047.12
hsa-miR-10394-3p,12.53,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,39.02,26.71,63.4,20.74,0.24,0.31
hsa-miR-103a-3p,143.85,2.66,72.64,47.14,14.5,10.68
hsa-miR-10401-3p,0.0,0.0,0.0,3.58,0.12,0.0
hsa-miR-10526-3p,0.32,0.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,4.53,0.0,0.0
hsa-miR-106a-3p,0.0,3.07,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,0.95,0.92,2.76,12.07,1.1,4.27
hsa-miR-106b-3p,717.2,170.52,697.06,238.34,503.14,391.42
