miRNA,SRR20725001,SRR20725002,SRR20725003,SRR20725004,SRR20725005,SRR20725006
hsa-let-7a-5p,268.37,191.28,85.98,274.51,168.14,160.42
hsa-let-7b-5p,7907.37,4302.25,5151.75,7256.56,5812.38,8477.65
hsa-let-7c-5p,8.45,0.0,0.0,2.39,1.93,0.0
hsa-let-7d-5p,1.06,0.0,0.0,2.39,0.0,0.0
hsa-let-7e-5p,11.62,2.14,2.39,2.39,1.93,2.26
hsa-let-7f-5p,17.96,76.94,72.85,38.19,24.16,19.21
hsa-let-7g-5p,0.0,3.21,0.0,0.0,0.0,0.0
hsa-let-7i-5p,24.3,22.44,25.08,22.68,16.43,3.39
hsa-miR-1-3p,10.57,26.72,94.34,52.51,0.0,11.3
hsa-miR-101-3p,1227.73,774.75,463.35,1167.26,685.12,1475.45
hsa-miR-10395-3p,4.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,23615.39,15626.39,7325.18,19920.94,11554.22,11800.25
hsa-miR-107,209.2,141.06,16.72,251.83,136.25,212.39
hsa-miR-10a-5p,72.9,55.57,247.2,130.09,46.38,90.38
hsa-miR-10b-5p,1.06,1.07,32.24,0.0,0.0,1.13
hsa-miR-12136,0.0,1.07,0.0,0.0,0.0,0.0
hsa-miR-122-5p,0.0,0.0,0.0,1.19,5.8,48.58
hsa-miR-125a-5p,114.11,44.88,65.68,66.84,61.84,48.58
hsa-miR-125b-5p,15.85,10.69,0.0,4.77,4.83,1.13
hsa-miR-126-3p,0.0,0.0,10.75,1.19,3.87,1.13
hsa-miR-127-3p,0.0,0.0,10.75,7.16,7.73,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,0.0,0.0,10.17
hsa-miR-1306-5p,1.06,0.0,1.19,0.0,0.0,0.0
hsa-miR-1307-3p,608.58,833.52,187.49,848.59,420.35,544.54
hsa-miR-130b-5p,0.0,0.0,0.0,0.0,0.0,1.13
hsa-miR-133a-3p,0.0,0.0,0.0,0.0,0.97,0.0
hsa-miR-134-5p,0.0,0.0,0.0,0.0,0.0,1.13
