miRNA,SRR18686072,SRR18686073,SRR18686074,SRR18686075,SRR18686076,SRR18686077,SRR18686078,SRR18686079,SRR18686080,SRR18686081,SRR18686082,SRR18686083,SRR18686084,SRR18686085,SRR18686086,SRR18686087,SRR18686088,SRR18686089,SRR18686090,SRR18686091,SRR18686092,SRR18686093,SRR18686094,SRR18686095,SRR18686096,SRR18686097,SRR18686098,SRR18686099,SRR18686100,SRR18686101,SRR18686102,SRR18686103
hsa-miR-152-3p,13.49,10.37,17.77,0.0,0.0,6.03,3.19,9.96,4.39,0.0,0.0,4.89,10.81,0.0,0.0,0.0,4.7,0.0,5.36,5.56,0.0,0.0,7.03,19.5,0.0,7.8,0.0,0.0,4.6,5.59,0.0,21.24
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,6.74,3.46,3.55,10.35,16.35,9.04,22.33,0.0,13.16,15.22,9.11,0.0,10.81,0.0,0.0,0.0,0.0,6.51,0.0,0.0,0.0,0.0,0.0,29.25,31.04,3.9,21.67,4.89,18.4,0.0,0.0,21.24
hsa-miR-15b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,4.6,0.0,0.0,0.0
hsa-miR-15b-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,4.39,0.0,0.0,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,26.6,0.0,0.0,0.0,4.6,22.38,0.0,21.24
hsa-miR-16-2-3p,26.97,6.92,28.43,34.51,0.0,9.04,47.85,9.96,41.69,15.22,31.89,29.36,10.81,6.78,16.41,10.63,14.1,6.51,16.07,16.67,15.02,42.34,175.71,146.25,461.11,66.27,54.18,9.78,59.8,67.13,36.2,127.46
hsa-miR-16-5p,0.0,3.46,3.55,0.0,13.08,12.06,9.57,0.0,19.75,3.04,13.67,0.0,5.41,0.0,5.47,0.0,0.0,6.51,0.0,11.11,0.0,15.88,42.17,34.12,243.86,23.39,0.0,24.46,13.8,5.59,5.17,74.35
hsa-miR-17-5p,3.37,0.0,0.0,0.0,3.27,12.06,3.19,19.93,4.39,9.13,0.0,0.0,0.0,0.0,0.0,5.32,0.0,0.0,5.36,5.56,0.0,0.0,21.09,19.5,57.64,0.0,10.84,0.0,0.0,0.0,0.0,31.86
hsa-miR-181a-2-3p,0.0,6.92,0.0,3.45,0.0,15.07,0.0,0.0,8.78,18.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,4.87,4.43,7.8,0.0,4.89,0.0,0.0,0.0,0.0
hsa-miR-181a-3p,0.0,3.46,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,6.74,24.21,0.0,17.25,6.54,6.03,22.33,19.93,30.72,15.22,18.22,34.25,32.44,13.56,21.87,0.0,4.7,32.53,10.72,5.56,5.01,5.29,56.23,68.25,297.06,31.19,65.02,73.38,101.2,27.97,5.17,127.46
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,0.0,0.0,0.0,6.9,3.27,6.03,3.19,0.0,4.39,0.0,13.67,0.0,0.0,0.0,0.0,5.32,4.7,0.0,0.0,0.0,0.0,0.0,14.06,0.0,35.47,19.49,16.25,0.0,4.6,0.0,5.17,5.31
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.0,0.0,7.11,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.29,0.0,0.0,35.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,178.69,83.0,24.87,89.73,29.42,45.22,60.61,59.78,179.91,88.3,22.78,48.93,27.04,13.56,10.94,5.32,4.7,13.01,26.79,11.11,10.01,42.34,91.37,34.12,310.36,50.68,27.09,44.03,27.6,55.94,51.71,127.46
hsa-miR-1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,215.78,127.95,46.19,44.86,45.77,60.3,51.04,69.74,160.16,97.43,18.22,107.64,5.41,13.56,5.47,37.21,0.0,13.01,10.72,33.33,5.01,100.56,133.54,48.75,518.75,89.66,5.42,58.7,96.6,117.48,41.37,159.32
hsa-miR-184,23.6,31.12,24.87,10.35,9.81,9.04,25.52,0.0,2281.74,18.27,0.0,0.0,0.0,10.17,1542.07,0.0,0.0,6.51,0.0,11.11,10.01,10.59,7.03,4.87,4.43,11.69,27.09,19.57,13.8,22.38,36.2,31.86
hsa-miR-1843,0.0,0.0,0.0,10.35,3.27,3.01,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,0.0,0.0,0.0,0.0,7.03,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,5.31
hsa-miR-185-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-185-5p,10.11,24.21,17.77,34.51,9.81,33.16,63.8,26.57,48.27,36.54,4.56,19.57,16.22,20.34,10.94,26.58,0.0,0.0,5.36,22.22,5.01,15.88,70.28,63.37,190.65,31.19,16.25,0.0,41.4,55.94,15.51,74.35
hsa-miR-186-5p,13.49,34.58,17.77,3.45,13.08,9.04,12.76,13.28,19.75,24.36,9.11,0.0,0.0,10.17,16.41,0.0,18.8,0.0,5.36,22.22,15.02,42.34,112.46,9.75,190.65,46.78,65.02,19.57,32.2,16.78,5.17,69.04
hsa-miR-18a-3p,10.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-5p,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,67.43,20.75,49.75,89.73,42.5,60.3,82.95,39.85,50.46,30.45,18.22,39.14,21.63,33.9,16.41,37.21,14.1,32.53,0.0,27.78,15.02,26.46,147.6,68.25,869.02,66.27,135.45,73.38,110.4,106.29,31.03,159.32
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-5p,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,74.17,20.75,14.21,20.71,22.88,30.15,31.9,49.82,96.54,88.3,4.56,9.79,27.04,10.17,5.47,31.89,4.7,39.03,5.36,38.89,10.01,10.59,126.51,29.25,709.41,19.49,37.93,24.46,73.6,44.75,31.03,95.59
hsa-miR-193a-5p,6.74,6.92,10.66,6.9,0.0,6.03,0.0,0.0,2.19,9.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,35.47,7.8,0.0,0.0,4.6,0.0,0.0,5.31
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,0.0,10.37,0.0,3.45,0.0,9.04,6.38,3.32,4.39,9.13,0.0,4.89,0.0,0.0,0.0,0.0,0.0,13.01,0.0,11.11,0.0,0.0,0.0,19.5,190.65,7.8,5.42,0.0,0.0,5.59,0.0,21.24
hsa-miR-195-3p,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31
hsa-miR-196b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-197-3p,0.0,0.0,0.0,3.45,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,13.3,0.0,0.0,4.89,4.6,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.62
hsa-miR-199a-3p,0.0,6.92,28.43,13.8,0.0,15.07,9.57,0.0,13.16,3.04,13.67,4.89,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,5.01,5.29,28.11,0.0,79.81,0.0,10.84,0.0,9.2,0.0,10.34,0.0
hsa-miR-199a-5p,10.11,6.92,3.55,6.9,6.54,3.01,3.19,0.0,2.19,0.0,9.11,4.89,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,21.09,4.87,17.74,3.9,21.67,0.0,9.2,0.0,0.0,0.0
hsa-miR-199b-3p,10.11,0.0,0.0,6.9,9.81,0.0,0.0,0.0,6.58,0.0,4.56,9.79,10.81,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,9.2,0.0,5.17,0.0
hsa-miR-199b-5p,0.0,0.0,0.0,3.45,0.0,0.0,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,0.0,9.04,0.0,0.0,0.0,0.0,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,3.9,0.0,0.0,9.2,0.0,0.0,0.0
hsa-miR-19b-3p,10.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,0.0,10.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,5.31
hsa-miR-200a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,4.89,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,93.11,3.9,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,31.04,19.49,0.0,0.0,0.0,0.0,0.0,10.62
hsa-miR-200c-3p,0.0,0.0,0.0,3.45,0.0,0.0,3.19,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,13.01,0.0,0.0,5.01,5.29,0.0,0.0,26.6,0.0,5.42,0.0,0.0,0.0,0.0,5.31
hsa-miR-203a-3p,0.0,0.0,0.0,6.9,3.27,3.01,0.0,0.0,2.19,33.49,9.11,4.89,16.22,13.56,0.0,0.0,4.7,0.0,0.0,11.11,20.02,21.17,14.06,170.62,186.22,97.46,108.36,63.59,105.8,61.54,15.51,10.62
hsa-miR-204-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,21.67,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,3.9,0.0,4.89,0.0,0.0,0.0,5.31
hsa-miR-206,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01,0.0,5.56,0.0,0.0,0.0,0.0,0.0,11.69,0.0,0.0,0.0,0.0,25.86,0.0
hsa-miR-20a-5p,16.86,3.46,10.66,6.9,6.54,6.03,6.38,3.32,17.55,36.54,0.0,0.0,0.0,0.0,16.41,0.0,4.7,0.0,0.0,0.0,0.0,0.0,21.09,9.75,70.94,0.0,0.0,4.89,32.2,5.59,15.51,26.55
hsa-miR-20b-5p,6.74,0.0,0.0,0.0,0.0,3.01,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,7.03,0.0,0.0,0.0,10.84,0.0,0.0,0.0,0.0,10.62
hsa-miR-21-5p,886.72,698.54,639.6,1049.1,640.74,596.94,772.04,425.11,691.1,432.37,419.1,420.76,151.41,237.33,131.24,425.21,141.02,422.85,112.51,266.64,415.49,222.29,1391.64,740.98,6140.79,1465.77,861.49,1413.74,1752.57,900.65,491.29,2257.07
hsa-miR-210-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,0.0,0.0,0.0,0.0,0.0,9.04,3.19,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,7.8,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,7.11,3.45,0.0,0.0,3.19,0.0,2.19,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0,217.26,0.0,0.0,0.0,4.6,0.0,0.0,0.0
hsa-miR-218-5p,0.0,10.37,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.67,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,20.23,0.0,28.43,31.06,6.54,12.06,19.14,9.96,30.72,12.18,4.56,19.57,27.04,10.17,27.34,42.52,9.4,13.01,5.36,5.56,40.05,15.88,133.54,78.0,483.28,74.07,65.02,58.7,87.4,89.51,31.03,138.08
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,3.01,3.19,0.0,0.0,0.0,0.0,0.0,5.41,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,10.62
hsa-miR-221-3p,3.37,6.92,3.55,6.9,0.0,3.01,9.57,3.32,4.39,6.09,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,7.03,9.75,35.47,0.0,5.42,19.57,18.4,5.59,0.0,15.93
hsa-miR-221-5p,0.0,0.0,10.66,3.45,3.27,0.0,3.19,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,7.03,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0
hsa-miR-222-3p,121.38,55.33,31.98,176.0,75.19,15.07,54.23,46.5,61.43,21.31,22.78,29.36,5.41,16.95,5.47,5.32,4.7,39.03,5.36,16.67,20.02,37.05,70.28,24.37,190.65,124.75,97.53,102.73,211.6,39.16,36.2,212.43
hsa-miR-223-3p,0.0,0.0,0.0,3.45,6.54,3.01,19.14,6.64,13.16,3.04,0.0,0.0,0.0,10.17,0.0,5.32,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,79.81,15.59,0.0,9.78,0.0,0.0,0.0,5.31
hsa-miR-223-5p,16.86,3.46,0.0,31.06,29.42,18.09,15.95,3.32,15.36,12.18,0.0,14.68,0.0,0.0,0.0,15.95,0.0,0.0,0.0,22.22,0.0,5.29,42.17,24.37,1232.59,35.08,10.84,29.35,27.6,0.0,36.2,26.55
hsa-miR-224-5p,3.37,10.37,7.11,24.16,6.54,3.01,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.0,6.51,0.0,0.0,5.01,0.0,21.09,9.75,4.43,11.69,10.84,0.0,0.0,0.0,0.0,10.62
hsa-miR-23a-3p,3.37,10.37,3.55,0.0,3.27,0.0,3.19,9.96,13.16,0.0,4.56,0.0,5.41,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,22.17,0.0,0.0,0.0,4.6,0.0,0.0,10.62
hsa-miR-23a-5p,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,9.2,0.0,0.0,0.0
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,6.74,0.0,0.0,0.0,0.0,3.01,0.0,3.32,0.0,0.0,0.0,9.79,5.41,3.39,0.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,13.3,0.0,0.0,4.89,0.0,0.0,10.34,5.31
hsa-miR-24-3p,43.83,24.21,28.43,34.51,3.27,21.1,31.9,19.93,13.16,12.18,22.78,44.03,10.81,10.17,5.47,10.63,0.0,0.0,26.79,33.33,40.05,5.29,35.14,19.5,837.99,144.24,184.22,117.4,101.2,55.94,51.71,154.01
hsa-miR-25-3p,380.99,214.4,138.58,320.94,111.15,250.23,312.64,139.49,267.67,331.89,50.11,63.6,27.04,61.03,71.09,95.67,9.4,39.03,21.43,61.11,15.02,79.39,372.51,282.74,2239.06,191.02,195.05,122.3,170.2,190.2,113.77,398.31
hsa-miR-25-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.24
hsa-miR-26a-5p,866.49,449.56,678.69,555.61,428.25,458.25,733.75,514.78,903.92,538.94,874.64,557.76,665.11,488.23,224.2,717.54,206.83,520.44,407.2,688.82,570.67,809.76,2389.69,1637.96,7940.91,2042.72,1804.24,2269.8,3647.74,1762.14,749.87,3282.05
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,40.46,51.87,67.51,17.25,19.61,66.33,28.71,29.89,68.01,48.72,59.22,58.71,64.89,27.12,32.81,85.04,23.5,52.04,37.5,77.77,35.04,47.63,210.85,112.12,917.79,155.93,97.53,63.59,285.2,61.54,56.89,164.63
hsa-miR-27a-3p,43.83,24.21,103.05,37.96,16.35,27.13,22.33,16.61,50.46,27.4,77.44,39.14,146.0,44.08,32.81,47.84,32.91,6.51,37.5,16.67,40.05,31.76,182.74,141.37,762.61,128.64,162.54,161.43,386.39,173.42,129.29,398.31
hsa-miR-27a-5p,20.23,0.0,0.0,0.0,0.0,0.0,6.38,9.96,6.58,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06,0.0,0.0,15.59,0.0,0.0,4.6,0.0,0.0,5.31
hsa-miR-27b-3p,202.29,38.04,88.83,55.22,42.5,48.24,31.9,23.25,94.34,63.94,50.11,73.39,91.93,47.47,21.87,21.26,23.5,26.02,48.22,11.11,45.05,52.93,196.8,97.5,226.12,144.24,189.64,161.43,317.39,44.75,56.89,467.35
hsa-miR-28-3p,20.23,17.29,35.53,20.71,19.61,15.07,9.57,9.96,17.55,9.13,0.0,0.0,10.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,0.0,28.11,0.0,57.64,23.39,10.84,29.35,4.6,11.19,0.0,21.24
hsa-miR-28-5p,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,11.69,0.0,4.89,0.0,0.0,0.0,21.24
hsa-miR-29a-3p,6.74,6.92,7.11,17.25,0.0,9.04,3.19,3.32,10.97,0.0,9.11,4.89,0.0,6.78,0.0,5.32,0.0,6.51,0.0,5.56,5.01,0.0,21.09,58.5,75.37,11.69,16.25,29.35,27.6,0.0,15.51,10.62
hsa-miR-29b-3p,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,4.43,0.0,16.25,0.0,0.0,0.0,0.0,0.0
hsa-miR-29c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
