miRNA,SRR22954880,SRR22954881,SRR22954882,SRR22954883,SRR22954884,SRR22954885,SRR22954886,SRR22954887,SRR22954888,SRR22954889,SRR22954890,SRR22954891,SRR22954892,SRR22954893,SRR22954894,SRR22954895,SRR22954896,SRR22954897,SRR22954898,SRR22954899
hsa-miR-130a-3p,41.2,43.17,38.54,33.43,61.14,19.85,28.83,16.74,23.91,34.22,24.47,24.12,29.27,39.91,37.87,19.38,29.87,43.86,17.81,24.54
hsa-miR-130a-5p,0.0,0.0,0.0,0.0,6.16,0.0,8.48,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,6.32,3.23
hsa-miR-130b-3p,6.76,14.57,15.42,12.68,12.32,7.04,3.96,10.98,14.88,12.73,2.15,11.87,6.72,0.0,9.84,9.89,15.98,25.11,14.36,9.04
hsa-miR-130b-5p,12.61,15.65,21.35,36.89,58.77,21.13,17.53,36.09,13.29,21.49,19.32,14.55,12.0,17.66,11.31,9.89,40.29,14.15,18.39,7.1
hsa-miR-132-3p,102.39,37.23,20.75,42.07,112.8,53.14,17.53,76.36,46.76,49.34,63.97,45.93,29.27,54.3,28.53,50.22,57.65,212.21,22.41,24.54
hsa-miR-132-5p,127.61,63.13,48.63,81.84,168.72,110.13,53.15,104.61,77.58,67.64,100.03,92.25,61.9,73.27,31.48,119.81,109.75,165.88,28.73,28.42
hsa-miR-1323,4.3,9.71,1.78,9.8,11.85,5.12,7.92,16.21,0.0,17.51,1.29,5.36,0.0,3.93,2.95,3.16,0.0,3.89,4.02,3.23
hsa-miR-133a-3p,82.72,76.09,66.41,142.36,232.23,81.32,96.11,105.13,86.09,158.35,95.31,86.13,144.43,61.49,73.78,121.39,134.06,128.04,78.71,88.49
hsa-miR-133a-5p,0.0,2.7,1.19,0.0,0.0,1.28,0.0,4.18,5.85,0.8,2.15,0.0,1.92,1.96,4.43,2.77,0.0,3.18,2.3,7.75
hsa-miR-133b,0.61,6.48,7.71,1.15,3.32,0.64,1.7,3.14,1.06,16.71,10.3,4.98,2.88,2.62,4.43,10.68,0.0,0.0,6.89,2.58
hsa-miR-134-3p,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,101.47,80.4,97.25,69.16,127.02,85.8,53.71,100.42,63.24,80.37,136.95,71.58,86.85,61.49,89.02,100.43,60.43,257.13,82.16,32.3
hsa-miR-1343-3p,6.76,2.16,0.59,2.88,27.01,8.96,11.31,3.66,0.0,3.98,13.31,8.04,4.8,1.96,3.93,12.65,2.08,10.26,5.75,0.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,2.31,0.0,0.0,0.57,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,3.54,0.0,2.58
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23
hsa-miR-135a-5p,9.22,1.62,14.23,5.76,10.9,10.24,0.0,2.62,7.97,2.39,6.44,10.34,6.24,3.93,0.98,13.84,7.64,9.2,1.15,0.0
hsa-miR-135b-5p,7.07,2.16,2.96,2.31,4.27,1.92,1.13,5.23,2.66,0.0,3.43,0.0,5.28,0.65,0.0,3.56,7.64,11.32,0.0,0.0
hsa-miR-136-3p,16.3,29.14,1.78,16.14,48.34,24.33,11.87,14.65,49.95,23.87,19.32,28.33,22.07,30.09,7.87,39.54,11.11,77.81,24.71,20.02
hsa-miR-136-5p,28.9,6.48,21.94,5.76,18.01,3.84,6.22,7.32,15.94,6.37,16.74,9.57,14.39,11.78,16.23,26.49,21.53,30.06,8.04,8.4
hsa-miR-137-3p,0.0,0.0,2.37,8.07,16.11,6.4,1.13,12.03,1.06,2.39,5.15,6.12,3.36,5.89,4.43,5.54,12.5,29.0,1.72,3.23
hsa-miR-137-5p,0.61,0.0,0.0,0.0,18.96,0.0,0.0,1.05,0.0,7.96,5.15,4.98,0.0,0.0,0.0,0.0,0.0,4.24,0.57,0.0
hsa-miR-138-1-3p,0.0,0.54,3.56,0.0,12.32,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.48,3.27,0.0,2.77,2.08,0.0,0.57,0.0
hsa-miR-138-2-3p,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,1.06,11.14,3.86,12.25,2.88,0.0,0.0,0.0,6.25,0.71,0.57,0.0
hsa-miR-138-5p,28.6,22.12,18.98,30.55,65.88,32.65,5.65,25.63,36.14,46.95,34.35,18.37,12.0,28.13,12.3,37.17,32.65,74.63,10.92,19.38
hsa-miR-139-3p,148.21,80.94,68.19,76.66,291.0,145.34,74.63,171.03,89.28,128.11,201.78,68.14,62.38,43.83,73.28,90.55,122.25,280.12,47.11,43.28
hsa-miR-139-5p,1080.52,1049.01,861.62,1177.5,1622.29,926.48,829.41,1115.12,1014.45,1090.96,1322.73,1169.4,1081.99,862.22,955.65,1183.85,1013.44,2004.36,844.6,784.77
hsa-miR-140-3p,1205.67,624.33,898.97,789.03,1156.41,844.53,671.1,773.57,800.82,867.36,652.57,744.13,792.18,550.83,555.78,711.34,641.82,1307.59,552.73,510.91
hsa-miR-140-5p,25.21,31.84,33.8,38.04,22.75,17.29,14.13,36.09,52.61,44.56,42.5,22.97,55.66,46.45,48.2,34.8,53.49,21.22,45.39,37.46
hsa-miR-141-3p,6.76,5.4,0.0,3.46,5.69,8.96,0.0,7.32,0.53,7.96,4.72,0.38,8.16,1.96,2.46,1.58,3.47,18.75,1.15,7.75
hsa-miR-141-5p,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0
hsa-miR-142-3p,131.61,141.92,184.42,243.8,168.25,154.95,222.76,155.87,230.63,184.61,141.25,160.77,359.86,285.88,241.99,169.63,186.85,186.39,269.47,156.95
hsa-miR-142-5p,892.95,1299.93,1197.84,1327.35,751.19,925.2,950.96,617.19,799.23,1205.55,769.34,1086.72,1525.35,1242.3,1061.89,1039.92,1192.65,770.34,1439.27,842.9
hsa-miR-143-3p,2137.37,1595.64,2154.93,1735.98,2973.96,1543.71,1540.65,1917.98,1764.78,2387.22,1774.38,1590.84,1998.45,1278.93,1322.56,1927.61,1458.69,2969.23,1208.87,2309.1
hsa-miR-143-5p,18.76,26.44,39.14,11.53,6.16,5.76,22.62,14.65,22.85,13.53,24.04,8.42,11.52,5.89,5.41,15.82,14.59,20.51,6.89,30.36
hsa-miR-144-3p,54.12,161.88,149.43,183.28,49.29,55.7,88.76,87.87,221.06,148.8,35.63,62.01,88.29,132.15,78.2,102.81,84.05,79.58,112.04,63.3
hsa-miR-144-5p,41.2,58.82,43.29,70.32,8.53,43.54,14.7,29.29,60.58,31.83,24.47,13.01,32.63,30.09,22.62,20.56,28.48,27.94,45.96,34.88
hsa-miR-145-3p,13.22,3.78,10.08,18.44,9.48,23.69,11.87,12.03,0.53,19.89,26.19,10.34,13.43,6.54,7.87,8.3,13.2,7.78,6.89,18.73
hsa-miR-145-5p,108.24,53.42,100.22,104.32,140.29,35.86,74.06,81.59,67.49,144.03,85.01,88.04,85.41,60.84,39.35,110.32,44.46,164.11,76.99,137.58
hsa-miR-1468-5p,2.46,0.0,0.59,4.03,11.37,1.28,0.0,0.0,0.0,3.18,3.86,4.98,0.0,2.62,0.98,4.74,8.34,7.78,1.72,0.0
hsa-miR-146a-3p,8.61,4.32,0.0,1.73,0.0,1.28,0.0,1.57,1.59,3.98,3.86,3.06,0.0,4.58,5.41,1.58,4.17,3.54,3.45,0.0
hsa-miR-146a-5p,4751.97,4809.58,5824.94,5194.7,6378.27,4038.89,5198.63,5374.74,5797.59,8396.66,4601.87,6186.51,5264.58,3778.58,3597.82,5906.21,4202.42,6944.36,4607.39,4647.26
hsa-miR-146b-3p,28.9,12.95,14.82,20.75,8.53,10.88,26.57,18.31,17.54,42.97,8.16,21.82,22.07,8.5,24.1,18.98,8.34,40.32,14.36,25.84
hsa-miR-146b-5p,1495.64,1266.47,1070.35,1291.61,1466.84,1249.19,1306.02,1206.13,1415.12,1925.69,1277.65,1496.29,1477.36,1055.2,890.23,1270.84,1214.19,1492.22,1386.99,930.74
hsa-miR-147b-3p,0.61,0.0,0.0,11.53,1.42,1.92,4.52,0.52,1.06,2.39,0.86,4.59,3.84,0.0,3.93,0.0,0.69,0.0,1.15,0.0
hsa-miR-148a-3p,20332.55,17063.67,18864.8,16839.97,26931.09,14999.2,16709.69,17500.35,16304.99,26101.9,15538.35,17808.9,16893.01,12021.99,14010.59,17677.51,13292.14,24813.16,14531.75,12308.94
hsa-miR-148a-5p,25.21,34.54,32.61,19.02,54.03,46.1,14.7,8.89,43.57,71.62,57.96,60.1,47.02,40.56,20.66,32.42,23.62,57.3,38.5,45.86
hsa-miR-148b-3p,513.2,444.64,510.56,517.57,792.43,444.35,457.95,628.69,528.74,640.57,489.42,434.46,474.54,342.79,414.13,505.33,448.03,654.68,426.9,352.02
hsa-miR-148b-5p,16.6,4.86,11.86,5.76,0.0,1.92,4.52,3.66,6.38,7.96,1.29,2.68,5.76,1.96,2.46,6.33,12.5,7.07,2.87,5.17
hsa-miR-149-3p,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,226.01,129.51,57.52,119.88,421.33,180.56,54.28,243.74,114.25,75.6,273.91,97.99,53.74,71.31,34.92,124.16,132.67,408.87,56.88,45.21
hsa-miR-150-3p,38.44,24.28,5.34,23.05,7.11,24.97,16.4,5.23,37.73,8.75,9.87,11.87,23.99,18.97,9.84,18.19,18.06,9.2,10.92,13.56
hsa-miR-150-5p,225.39,306.5,300.05,482.41,179.15,171.6,274.21,206.08,317.78,306.36,234.41,249.96,493.25,497.18,277.89,219.45,301.46,224.59,352.78,173.1
hsa-miR-151a-3p,6675.94,4868.4,4789.58,4557.25,7134.67,6388.71,3519.47,4392.48,4193.82,4851.63,6602.93,5719.9,4763.17,3192.43,4079.82,4851.26,4419.83,8622.98,4440.77,2524.83
hsa-miR-151a-5p,54.43,50.72,50.4,34.58,97.16,42.9,36.75,85.26,55.8,96.28,66.12,65.46,68.13,55.61,29.02,50.22,52.79,88.78,56.88,44.57
hsa-miR-151b,7.38,9.17,3.56,0.58,20.38,8.96,7.35,10.46,6.91,6.37,6.44,2.3,5.28,3.93,4.43,13.44,4.86,3.89,3.45,7.75
hsa-miR-152-3p,258.91,219.62,282.26,214.4,481.05,229.86,136.26,285.58,214.69,312.73,275.62,182.2,223.6,144.58,181.98,208.38,187.55,443.53,212.01,189.9
hsa-miR-152-5p,0.0,2.16,1.19,2.31,2.37,1.92,0.57,0.0,1.59,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.65
hsa-miR-153-3p,2.77,1.08,1.19,1.15,0.0,3.84,2.83,9.41,3.72,0.0,0.43,4.21,0.48,1.31,1.97,0.79,0.0,3.54,1.15,2.58
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,0.0,5.65,2.62,4.25,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,2.46,0.54,5.34,4.03,14.69,5.76,2.26,0.0,0.0,0.8,0.43,3.45,0.0,0.0,1.48,3.95,2.78,0.0,1.72,1.29
hsa-miR-155-5p,113.77,206.13,167.82,213.83,112.8,124.85,148.13,97.29,110.0,151.19,154.98,223.54,301.33,176.63,134.76,156.98,227.14,129.45,222.93,148.56
hsa-miR-1587,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,11.68,18.35,25.5,14.99,11.37,26.25,13.0,21.97,11.69,26.26,12.45,26.79,14.87,34.02,17.71,9.49,7.64,8.84,21.83,11.63
hsa-miR-15b-3p,30.13,15.65,23.13,27.09,15.17,22.41,13.0,28.24,63.77,38.99,17.6,8.04,28.79,29.44,21.15,18.58,16.67,39.61,26.43,16.79
hsa-miR-15b-5p,52.58,92.27,74.12,55.91,84.36,37.78,57.1,50.73,70.68,75.6,54.52,58.95,59.02,41.87,34.92,30.05,54.18,122.38,41.37,31.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,3.93,1.97,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,108.54,274.66,228.89,242.65,158.77,183.76,156.61,108.27,271.55,290.45,139.1,117.51,121.39,125.6,121.98,99.25,138.23,79.58,160.3,100.11
hsa-miR-16-5p,277.97,271.97,358.17,315.84,390.05,295.81,192.79,349.39,367.73,400.26,333.58,282.11,311.88,197.56,191.33,275.99,234.08,536.9,271.77,197.0
hsa-miR-17-3p,3.07,0.0,0.59,0.0,0.0,6.4,3.39,2.62,3.19,5.57,0.0,0.0,1.92,3.27,0.49,0.0,0.0,5.66,0.0,0.0
hsa-miR-17-5p,224.47,234.73,303.61,342.93,381.05,225.38,234.63,251.06,348.07,377.98,308.68,264.12,300.85,203.45,190.34,257.81,248.67,410.28,298.77,225.42
hsa-miR-181a-2-3p,46.12,19.97,20.75,50.14,59.24,33.93,24.88,34.0,27.63,38.99,54.52,49.0,30.23,17.66,36.89,18.58,39.59,111.41,28.15,28.42
hsa-miR-181a-3p,64.27,30.22,14.82,34.58,13.27,32.01,8.48,26.15,27.63,11.94,50.23,26.41,9.12,22.24,25.58,33.21,24.31,53.05,7.47,14.21
hsa-miR-181a-5p,1577.12,1495.27,1497.89,1858.17,1877.27,1689.06,1313.93,1471.83,1620.24,1648.78,1781.67,1661.27,1830.51,1453.6,1420.93,1731.89,1702.5,2162.46,1473.74,1069.61
hsa-miR-181b-2-3p,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,1.84,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0
hsa-miR-181b-5p,650.04,558.5,362.91,512.96,1120.86,619.79,296.82,627.65,560.63,442.43,747.02,439.82,342.11,299.62,298.55,504.54,531.38,1096.09,286.7,276.45
hsa-miR-181c-3p,4.92,5.4,3.56,8.07,15.17,9.6,1.13,13.08,5.85,1.59,5.58,0.77,4.32,11.78,1.97,16.21,0.69,3.89,6.89,2.58
hsa-miR-181c-5p,4.92,12.41,0.59,8.07,4.27,12.81,7.35,0.0,7.44,6.37,6.01,3.83,1.92,1.96,5.9,18.19,0.0,20.87,7.47,2.58
hsa-miR-181d-5p,93.17,85.8,40.32,84.72,122.75,103.73,52.58,99.9,61.64,82.76,85.43,74.26,53.26,58.22,48.2,86.2,72.24,212.92,40.79,38.75
hsa-miR-182-3p,0.0,1.08,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.8,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,524.58,160.27,186.79,145.24,220.86,125.49,118.16,244.26,229.57,166.31,155.84,183.35,202.96,102.05,95.91,133.65,119.47,150.67,146.51,136.29
hsa-miR-1827,0.61,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.53,0.0,0.43,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.15,0.0
hsa-miR-183-3p,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,196.49,73.39,82.43,95.1,166.83,55.7,63.89,131.28,94.06,117.77,59.68,76.94,121.39,36.63,55.58,55.75,42.37,97.97,69.52,58.78
hsa-miR-184,48.58,34.0,40.32,31.12,54.98,36.5,80.85,43.41,32.95,69.23,15.46,19.52,13.43,17.66,14.76,15.03,26.4,20.16,17.81,19.38
hsa-miR-1843,37.21,30.76,20.16,24.78,67.77,17.93,24.88,35.57,3.72,43.77,36.49,27.18,17.27,9.81,32.95,18.58,11.11,47.39,19.54,14.21
hsa-miR-185-3p,26.75,23.2,33.8,28.82,19.43,21.13,32.23,18.31,30.29,45.36,32.63,34.45,23.03,19.63,34.92,44.29,22.92,36.43,28.15,13.56
hsa-miR-185-5p,1531.0,1448.32,1912.39,1705.44,2611.88,1381.08,1386.87,1751.13,2017.73,1954.34,1673.06,1632.94,1512.39,1150.06,1225.67,1805.43,1242.66,2769.04,1319.19,1214.94
hsa-miR-186-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0
hsa-miR-186-5p,489.83,468.38,638.65,688.17,539.82,511.58,645.66,549.19,701.98,755.16,455.51,627.38,543.64,384.01,395.93,562.27,368.15,738.51,535.49,389.48
hsa-miR-187-3p,0.0,1.62,7.12,1.15,13.27,1.92,2.26,1.05,5.85,3.18,0.43,2.68,2.88,1.96,0.49,4.35,0.69,9.2,0.0,7.1
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.61,0.0,0.0,11.53,0.0,5.76,0.0,0.0,5.85,5.57,0.43,4.21,0.48,0.0,1.48,1.98,0.0,6.37,1.72,0.0
hsa-miR-18a-5p,6.76,2.7,11.86,0.58,14.69,5.76,1.7,0.0,11.69,7.96,6.44,3.06,0.48,3.27,3.93,4.35,2.08,7.07,0.57,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,2.4,0.0,0.49,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,5.84,14.57,10.08,15.56,17.06,3.84,15.83,3.66,12.75,1.59,7.73,4.21,4.32,3.93,14.76,2.37,9.03,26.17,6.32,8.4
hsa-miR-1909-5p,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,1.62,0.0,2.88,4.27,1.92,1.7,0.0,1.59,0.0,3.01,6.12,7.68,0.0,0.0,1.19,0.0,3.89,4.6,1.94
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,3.72,4.77,1.72,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-3p,1.84,0.0,0.0,0.0,8.06,0.64,10.74,5.23,8.5,3.98,12.45,1.53,0.0,0.0,7.87,0.79,2.08,0.0,1.72,3.88
hsa-miR-191-5p,2729.29,2852.4,2741.99,3061.03,4135.11,2321.65,2350.27,3307.17,3125.17,3820.35,3049.45,2865.5,2629.41,2024.71,2149.84,2865.13,2513.81,4908.16,2513.7,1899.6
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,1.94
hsa-miR-192-3p,2.46,0.0,0.0,0.58,0.0,3.2,0.0,0.0,0.0,0.0,0.0,1.53,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,855.13,988.03,1105.93,1023.61,1448.83,890.63,868.42,1130.29,1186.09,1480.08,1187.5,953.89,957.24,713.06,775.14,1188.99,807.84,1456.14,910.1,691.76
hsa-miR-193a-3p,0.0,0.0,2.37,0.0,0.0,0.0,4.52,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0
hsa-miR-193a-5p,27.67,30.76,23.72,33.43,32.23,19.85,20.35,26.15,30.29,12.73,38.64,27.18,29.75,13.74,21.64,34.01,29.87,20.87,14.36,23.25
hsa-miR-193b-3p,5.23,9.71,5.34,5.76,17.06,7.04,15.83,23.54,12.22,19.1,4.72,16.08,7.2,8.5,8.36,6.33,9.72,12.38,6.89,17.44
hsa-miR-193b-5p,2.77,4.86,1.19,2.88,9.48,7.68,0.0,5.75,2.13,0.8,3.43,1.53,2.88,0.65,3.44,3.95,2.78,4.95,0.0,1.29
hsa-miR-194-3p,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,5.41,2.37,0.0,0.35,5.75,3.88
hsa-miR-194-5p,234.92,215.31,305.39,295.67,309.96,201.05,162.26,226.48,306.62,311.13,242.57,217.04,283.57,226.35,160.34,310.4,222.28,456.97,183.28,160.83
hsa-miR-195-3p,3.69,3.78,0.0,6.34,4.74,2.56,5.65,6.28,8.5,12.73,13.74,9.57,9.6,0.65,0.98,6.72,8.34,4.24,5.17,1.94
hsa-miR-195-5p,22.45,17.81,13.05,4.61,9.95,16.65,16.4,26.15,14.35,11.14,18.03,17.61,12.48,9.81,8.85,27.68,18.06,18.75,15.51,16.15
hsa-miR-196a-5p,0.0,0.0,0.0,0.0,0.0,4.48,3.96,1.05,1.59,10.34,1.29,0.0,1.92,0.0,4.43,1.98,2.08,0.0,0.0,1.29
hsa-miR-196b-5p,7.07,6.48,14.82,3.46,3.32,12.17,5.09,3.14,0.53,3.98,0.86,3.45,5.28,1.96,1.48,2.37,6.95,6.37,11.49,0.0
hsa-miR-197-3p,119.61,77.16,52.78,57.06,191.0,76.83,41.27,105.65,77.58,28.65,132.66,59.71,39.83,47.1,33.45,79.48,80.58,205.14,50.56,33.59
hsa-miR-197-5p,0.0,0.54,0.0,0.0,0.0,0.0,0.0,1.57,2.66,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0
hsa-miR-1976,1.23,0.0,2.37,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.43,1.15,1.44,0.0,0.0,0.0,2.78,7.78,0.0,0.0
hsa-miR-199a-3p,1427.68,1091.1,185.01,1223.03,1956.89,1138.42,1133.01,1296.61,1203.62,1922.51,1271.64,665.66,1184.2,858.29,493.81,504.15,1019.0,906.16,225.23,1107.72
hsa-miR-199a-5p,281.97,247.68,326.74,273.19,448.35,192.72,202.97,265.7,356.57,444.82,394.12,324.98,384.82,223.73,273.46,325.03,230.61,421.6,226.38,209.92
hsa-miR-199b-3p,10.45,225.02,1247.65,68.59,3.79,76.83,11.87,132.85,130.72,97.08,30.48,699.72,157.86,105.32,530.7,861.99,71.55,1182.03,930.79,2.58
hsa-miR-199b-5p,32.59,30.22,43.88,34.58,41.23,13.45,40.14,23.54,37.73,38.2,36.92,15.31,34.07,35.98,22.62,18.98,28.48,43.5,20.11,59.42
hsa-miR-19a-3p,5.84,5.4,5.93,6.92,1.9,0.0,8.48,4.71,5.85,6.37,1.29,14.55,7.68,2.62,7.87,3.95,6.25,4.24,1.72,1.29
hsa-miR-19b-3p,27.67,10.79,11.86,27.09,32.7,22.41,32.23,18.31,31.35,22.28,24.9,27.56,22.07,15.7,19.18,17.0,12.5,31.48,15.51,14.86
hsa-miR-200a-3p,40.9,82.56,88.36,61.09,112.8,23.05,56.54,52.3,57.92,82.76,64.4,70.43,65.74,17.01,58.04,78.69,71.55,98.68,23.56,94.3
hsa-miR-200a-5p,10.15,1.62,0.0,0.58,0.47,0.0,3.39,5.23,0.0,0.0,3.43,4.21,0.0,0.65,2.95,1.19,4.17,4.24,2.3,10.98
hsa-miR-200b-3p,39.05,41.55,63.45,58.79,79.62,29.45,20.35,58.06,27.1,62.86,42.93,24.12,80.61,37.94,28.03,86.99,53.49,97.62,37.92,67.82
hsa-miR-200b-5p,0.92,0.0,0.0,0.0,3.79,0.0,0.0,2.09,2.66,0.0,0.0,4.21,0.0,0.0,0.0,0.0,1.39,0.0,0.0,1.94
hsa-miR-200c-3p,39.97,43.71,61.08,41.5,76.78,13.45,29.96,49.69,51.01,29.44,61.39,36.36,59.98,31.4,30.49,48.24,40.98,78.52,43.09,68.47
hsa-miR-202-5p,0.0,0.0,0.0,4.61,4.27,0.0,0.0,8.37,0.0,0.0,2.58,3.06,3.36,0.0,0.0,0.0,3.47,0.0,0.0,5.17
hsa-miR-203a-3p,309.03,421.98,231.86,23.05,514.7,216.41,157.74,293.95,303.96,503.7,252.87,110.62,211.12,229.62,204.61,207.59,343.14,252.18,261.42,533.51
hsa-miR-203b-3p,0.0,1.08,0.0,3.46,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,4.92,3.78,10.67,8.65,12.32,8.96,5.09,13.08,10.63,2.39,15.88,8.04,9.6,0.0,9.34,11.07,4.17,21.58,1.15,3.88
hsa-miR-204-5p,230.31,191.56,131.64,153.89,346.92,144.7,134.56,237.46,100.97,140.05,255.02,124.79,142.03,96.17,85.09,110.71,184.77,400.73,52.86,74.28
hsa-miR-205-5p,83.95,76.63,151.81,50.72,109.48,49.3,122.12,41.84,70.15,113.0,59.68,58.57,96.44,47.76,46.23,62.08,68.77,169.42,73.54,204.75
hsa-miR-206,40.28,36.15,32.02,14.99,32.23,29.45,29.4,36.61,29.23,46.15,35.2,47.08,27.83,22.9,22.62,44.68,2.08,94.44,18.39,44.57
hsa-miR-208a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29
hsa-miR-20a-5p,229.7,189.4,301.24,204.03,312.33,132.54,196.75,232.75,215.75,315.91,223.25,239.24,254.3,169.43,136.73,242.78,223.67,326.46,226.38,191.83
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,1.58,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,27.67,42.09,10.08,29.97,32.23,20.49,2.26,13.6,18.6,18.3,10.3,11.48,20.63,20.28,12.79,13.84,20.84,37.49,18.96,5.17
hsa-miR-21-3p,17.53,14.57,8.89,14.41,10.9,12.81,14.13,5.75,19.66,56.5,6.87,7.66,13.43,18.32,17.71,15.42,9.72,25.47,10.34,14.21
