miRNA,SRR24756463,SRR24756464,SRR24756465,SRR24756466,SRR24756467,SRR24756468,SRR24756469,SRR24756470
hsa-miR-140-5p,0.0,1.08,0.17,0.0,1.14,0.0,0.41,0.0
hsa-miR-141-3p,3.25,6.38,0.51,0.0,0.0,2.21,7.11,0.26
hsa-miR-142-3p,0.0,0.88,0.0,48.99,4.78,4.43,1.63,4.09
hsa-miR-142-5p,106.21,177.08,1017.96,1411.5,1160.36,1122.96,2599.66,1893.51
hsa-miR-143-3p,640.38,613.84,410.75,961.41,564.94,1791.2,1050.79,852.97
hsa-miR-143-5p,0.0,0.0,0.0,22.96,0.91,123.36,13.61,33.99
hsa-miR-144-3p,57.68,97.91,214.62,209.73,373.9,244.51,453.79,398.12
hsa-miR-144-5p,0.0,0.69,0.51,0.0,6.37,0.55,3.66,16.35
hsa-miR-145-3p,5.9,11.09,12.55,13.78,10.23,165.4,37.38,29.9
hsa-miR-145-5p,405.46,288.63,11.71,410.28,15.24,328.59,37.99,29.64
hsa-miR-1468-5p,3.39,2.35,23.58,267.91,18.42,0.0,22.55,11.24
hsa-miR-146a-5p,614.64,775.13,1894.77,474.58,978.87,1967.67,2781.06,2206.54
hsa-miR-146b-3p,3.61,0.69,8.31,0.0,4.32,0.0,12.19,3.32
hsa-miR-146b-5p,71.84,40.13,654.55,466.93,166.71,687.6,209.22,223.08
hsa-miR-147b-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.02,4.6
hsa-miR-148a-3p,294.6,464.82,2580.19,1333.42,646.82,1317.68,796.47,1160.13
hsa-miR-148a-5p,0.0,0.0,11.88,0.0,8.19,5.53,3.86,0.77
hsa-miR-148b-3p,29.58,68.87,27.15,0.0,36.16,49.23,66.42,97.61
hsa-miR-148b-5p,0.0,0.0,0.85,0.0,0.0,0.0,0.2,0.0
hsa-miR-149-3p,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,5.09,9.61,0.17,0.0,0.0,0.55,0.0,0.0
hsa-miR-150-3p,96.04,65.24,11.37,0.0,47.53,12.72,49.97,150.77
hsa-miR-150-5p,1171.45,505.34,371.39,912.42,962.72,2121.45,1648.81,1312.94
hsa-miR-151a-3p,945.53,1401.04,341.87,635.33,338.88,553.73,308.15,442.84
hsa-miR-151a-5p,938.74,1264.67,1028.82,221.98,554.94,651.09,1293.33,1409.27
hsa-miR-151b,3.54,15.99,2.54,0.0,13.42,47.02,1.02,6.9
hsa-miR-152-3p,22.64,53.96,44.79,1.53,22.97,105.1,49.77,30.66
hsa-miR-153-3p,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.78,0.85,0.0,0.0,0.0,0.0,1.02
hsa-miR-155-5p,206.53,67.4,9.84,0.0,17.97,96.25,23.36,18.65
hsa-miR-15a-5p,11.73,28.74,9.16,1.53,19.33,1.11,9.14,3.58
hsa-miR-15b-3p,84.82,90.75,25.45,0.0,35.02,12.72,40.63,15.84
hsa-miR-15b-5p,659.93,356.81,40.89,19.9,25.7,16.04,45.3,46.76
hsa-miR-16-2-3p,40.27,46.11,71.09,29.09,53.9,23.79,174.08,49.83
hsa-miR-16-5p,3066.19,2725.95,670.33,3822.68,1440.33,860.2,1794.45,480.15
hsa-miR-17-3p,0.0,0.0,10.35,1.53,0.23,0.0,0.0,0.0
hsa-miR-17-5p,12.39,15.4,6.79,50.52,2.96,0.0,7.92,1.79
hsa-miR-181a-2-3p,17.92,29.82,13.06,65.83,30.25,4.43,17.06,11.24
hsa-miR-181a-3p,0.0,1.86,0.51,1.53,8.64,2.21,7.11,13.54
hsa-miR-181a-5p,4046.31,3400.82,172.71,1114.5,314.09,854.11,489.34,504.17
hsa-miR-181b-5p,197.45,275.87,5.77,53.58,53.67,81.87,39.61,36.03
hsa-miR-181c-3p,0.0,0.0,2.54,0.0,0.0,0.0,2.23,0.26
hsa-miR-181c-5p,0.0,0.0,0.0,38.27,0.23,1.11,0.2,0.26
hsa-miR-181d-3p,0.0,3.73,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-181d-5p,6.86,0.0,0.0,0.0,1.59,1.11,0.0,0.0
hsa-miR-182-3p,0.0,0.0,0.17,0.0,0.0,0.0,1.22,0.0
hsa-miR-182-5p,3838.75,2476.18,323.2,304.65,312.49,390.55,957.76,463.8
hsa-miR-183-3p,0.0,1.18,0.17,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,1816.19,586.57,105.7,44.4,140.55,301.48,163.72,134.67
hsa-miR-184,143.02,79.56,126.23,24.49,54.81,90.17,82.47,30.66
hsa-miR-1843,8.7,17.36,2.21,0.0,0.0,0.0,1.02,0.0
hsa-miR-185-3p,1.48,5.0,5.09,0.0,1.59,0.0,2.03,0.0
hsa-miR-185-5p,85.78,118.71,265.86,1.53,185.59,68.59,275.04,345.74
hsa-miR-186-5p,10.99,20.11,161.69,65.83,170.35,49.79,340.45,168.4
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-188-5p,3.02,2.06,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,3.84,5.3,1.7,0.0,1.14,0.0,4.47,2.3
hsa-miR-18b-3p,0.0,0.98,2.38,7.65,2.73,0.0,1.42,0.0
hsa-miR-1908-5p,312.96,662.5,46.49,44.4,68.46,12.17,64.6,83.82
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-190b-5p,0.0,0.0,4.07,0.0,0.0,0.0,1.63,0.0
hsa-miR-191-3p,85.12,100.46,1.87,0.0,4.32,0.0,10.36,0.26
hsa-miR-191-5p,2806.63,1636.89,5028.05,1048.67,2049.17,4151.63,4115.82,4911.12
hsa-miR-1914-3p,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.77
hsa-miR-192-3p,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,16.67,46.31,13655.78,1264.53,1315.93,596.33,1022.35,813.88
hsa-miR-193a-5p,332.21,214.46,88.9,35.21,46.85,14.38,72.72,129.3
hsa-miR-193b-3p,0.0,2.26,9.5,0.0,0.68,1.66,0.41,2.81
hsa-miR-193b-5p,62.25,97.61,92.13,0.0,50.72,8.3,16.25,83.05
hsa-miR-194-3p,0.0,0.0,5.26,0.0,1.59,0.0,0.0,0.0
hsa-miR-194-5p,3.84,6.28,442.3,42.87,60.5,24.89,35.34,49.57
hsa-miR-195-3p,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,11.06,10.6,0.17,0.0,0.0,0.55,0.0,0.0
hsa-miR-196a-1-3p,2.51,1.96,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,0.0,0.0,0.17,0.0,1.36,0.0,15.44,10.73
hsa-miR-196b-5p,2.8,2.26,1.53,0.0,3.87,0.0,0.81,0.0
hsa-miR-197-3p,450.23,986.84,303.18,64.3,280.65,428.72,348.77,417.8
hsa-miR-197-5p,5.61,4.02,4.24,0.0,12.74,0.0,7.92,7.67
hsa-miR-1976,0.07,1.96,8.65,0.0,12.05,0.0,10.16,5.62
hsa-miR-199a-3p,48.17,235.26,128.77,114.82,79.83,229.57,148.08,305.11
hsa-miR-199a-5p,7.23,8.24,233.11,1556.94,138.51,2489.32,327.04,498.8
hsa-miR-199b-3p,71.25,95.16,8.82,1.53,1.82,16.6,26.81,0.0
hsa-miR-199b-5p,0.0,0.0,0.34,0.0,0.23,0.0,10.77,2.3
hsa-miR-19a-3p,3.1,4.02,19.34,1.53,4.32,3.32,41.64,17.38
hsa-miR-19b-3p,18.88,32.67,89.07,19.9,20.7,0.0,165.75,60.56
hsa-miR-200a-3p,6.05,15.79,9.33,2331.58,15.01,120.59,49.16,54.68
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.55,0.0,14.57
hsa-miR-200b-3p,0.07,6.38,0.85,53.58,3.87,1.11,16.05,9.2
hsa-miR-200b-5p,10.84,13.44,2.04,0.0,0.23,0.0,18.28,1.79
hsa-miR-200c-3p,6.12,8.24,0.17,0.0,0.0,0.0,9.75,2.56
hsa-miR-202-3p,6.05,41.99,1.19,0.0,18.42,11.62,1.83,3.32
hsa-miR-202-5p,0.0,0.0,1.02,0.0,1.14,0.0,5.28,23.25
hsa-miR-203a-3p,0.22,0.1,0.0,0.0,0.0,1.66,8.33,2.04
hsa-miR-204-3p,15.64,23.94,2.54,0.0,1.36,0.0,0.2,20.95
hsa-miR-204-5p,0.0,0.98,51.07,437.84,25.02,71.36,22.14,21.46
hsa-miR-205-5p,4.57,19.33,0.0,38.27,2.27,4.43,51.6,5.11
hsa-miR-206,2.51,6.77,30.71,0.0,64.36,267.19,15.44,66.69
hsa-miR-208a-3p,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,26.55,17.17,48.18,32.15,43.67,15.49,50.78,51.11
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
hsa-miR-20b-5p,0.0,0.0,0.85,0.0,0.0,0.0,1.63,3.07
hsa-miR-21-3p,16.01,56.41,8.14,65.83,14.78,1.66,43.88,6.39
hsa-miR-21-5p,14.83,49.64,607.38,1570.71,321.36,2101.54,655.5,522.82
hsa-miR-210-3p,0.66,3.24,0.0,563.38,0.45,1.11,0.0,0.0
hsa-miR-210-5p,3.32,0.0,3.39,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-3p,0.0,2.45,0.0,0.0,0.0,0.0,4.06,0.0
hsa-miR-211-5p,0.0,2.65,2.88,0.0,6.14,0.0,0.0,0.0
hsa-miR-2110,260.45,244.28,50.05,19.9,119.86,168.17,91.21,144.38
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,44.81,0.0,0.0
hsa-miR-2116-3p,0.0,2.75,3.05,0.0,3.18,0.0,1.22,3.58
hsa-miR-2116-5p,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-5p,0.0,0.69,0.17,0.0,0.68,0.0,2.44,4.09
hsa-miR-214-3p,100.31,131.66,0.68,0.0,3.18,0.0,6.91,0.0
hsa-miR-215-5p,6.34,24.43,8.31,1.53,16.15,55.32,28.03,107.58
hsa-miR-216a-5p,57.31,14.23,0.0,0.0,0.0,1.66,0.0,14.57
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-218-1-3p,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,2.29,0.0,0.0,0.0,0.0,0.0,0.41,0.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.23,0.0,1.22,0.0
hsa-miR-22-3p,911.82,1351.89,2184.71,2463.24,1788.31,2233.75,3037.41,2729.11
hsa-miR-22-5p,0.0,1.96,1.53,0.0,0.68,0.0,2.64,11.5
hsa-miR-221-3p,290.47,547.92,45.47,48.99,49.81,89.06,63.58,25.04
hsa-miR-221-5p,0.07,4.51,13.06,0.0,17.74,6.64,9.95,9.71
hsa-miR-222-3p,598.71,819.57,209.7,78.08,211.06,411.01,288.65,358.77
hsa-miR-223-3p,2.29,31.88,33.08,477.64,37.07,30.98,73.74,50.6
hsa-miR-223-5p,33.19,15.4,8.31,38.27,12.74,9.4,2.03,2.81
hsa-miR-224-5p,0.0,5.1,21.38,1.53,5.91,15.49,34.33,104.77
hsa-miR-2276-3p,1.55,3.63,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,6.12,1.28,0.0,0.0,0.0,0.0,0.81,0.0
hsa-miR-2355-5p,0.07,14.81,0.85,0.0,0.0,0.0,0.0,2.56
hsa-miR-23a-3p,29086.95,29587.75,216.66,900.18,418.7,1392.36,453.18,280.07
hsa-miR-23a-5p,32.6,48.76,2.38,0.0,6.14,0.0,1.63,21.98
hsa-miR-23b-3p,1329.74,1343.94,214.96,58.17,65.96,159.32,53.63,17.89
hsa-miR-23b-5p,77.67,95.65,49.03,1.53,22.74,44.81,26.81,59.8
hsa-miR-23c,1.25,1.57,0.17,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,2.73,1.18,0.0,0.0,0.0,61.4,0.0,0.0
hsa-miR-24-3p,295.92,132.44,327.27,979.78,19.1,94.04,69.47,464.31
hsa-miR-25-3p,4591.77,4918.41,2527.6,4280.43,6713.14,3297.52,7166.84,1824.26
hsa-miR-25-5p,13.13,12.75,20.87,0.0,10.01,10.51,12.8,43.95
hsa-miR-2681-5p,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.69,1.02,0.0,0.0,0.0,0.81,0.0
hsa-miR-26a-2-3p,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,2056.35,1132.13,4723.85,4081.41,871.98,5602.63,1939.28,2988.99
hsa-miR-26b-3p,14.9,11.97,13.57,0.0,12.74,0.0,17.27,0.77
hsa-miR-26b-5p,33.27,22.76,228.19,0.0,9.78,36.51,73.33,100.68
hsa-miR-27a-3p,226.89,526.53,127.58,534.29,112.58,278.8,258.99,225.64
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,7.96,71.91,0.0,0.0
hsa-miR-27b-3p,103.71,155.2,2213.39,1861.59,821.03,1800.05,1105.43,812.6
hsa-miR-27b-5p,0.0,0.0,9.67,0.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,1211.14,998.12,820.82,261.79,151.7,205.78,276.26,524.87
hsa-miR-28-5p,4.5,2.75,5.94,0.0,7.73,17.7,2.23,8.69
hsa-miR-296-3p,3.25,0.0,0.0,0.0,0.0,0.0,0.61,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-29a-3p,78.55,110.47,55.82,6.12,76.42,102.34,136.5,130.07
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0
hsa-miR-29b-3p,14.75,19.52,17.31,1.53,0.23,21.57,18.08,3.07
hsa-miR-29c-3p,16.3,13.15,8.48,0.0,8.42,1.66,8.94,9.2
hsa-miR-29c-5p,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-5p,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,2.75,0.17,0.0,0.91,0.0,5.89,0.0
hsa-miR-3065-5p,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3085-3p,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0
hsa-miR-30a-3p,64.17,48.66,67.36,4.59,41.17,163.74,22.75,17.38
hsa-miR-30a-5p,23.68,31.88,109.94,1292.09,126.68,451.95,117.41,235.86
hsa-miR-30b-3p,5.09,2.35,4.07,0.0,0.23,0.0,1.63,5.11
hsa-miR-30b-5p,7.82,11.18,32.07,0.0,10.92,8.85,10.56,16.61
hsa-miR-30c-1-3p,2.95,2.06,6.79,0.0,0.0,0.0,3.45,9.97
hsa-miR-30c-2-3p,15.49,3.53,2.21,0.0,0.0,0.0,0.41,2.04
hsa-miR-30c-5p,49.35,23.35,908.36,385.79,204.92,505.61,306.12,318.14
hsa-miR-30d-3p,0.0,1.86,0.34,6.12,0.23,0.0,1.83,3.83
hsa-miR-30d-5p,801.4,893.54,2746.63,4223.78,4777.91,3248.84,4161.53,2350.92
hsa-miR-30e-3p,104.96,66.52,100.78,306.18,78.92,128.89,39.2,9.2
hsa-miR-30e-5p,12.47,40.52,669.14,3173.58,746.66,1035.56,774.13,503.66
hsa-miR-31-5p,6.2,11.48,0.0,1.53,0.0,1.11,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82
hsa-miR-3121-3p,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0
hsa-miR-3122,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58
hsa-miR-3125,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-5p,7.23,1.57,0.34,0.0,1.14,0.0,1.42,9.2
hsa-miR-3130-3p,9.29,4.41,1.36,0.0,0.0,4.98,0.0,0.0
