miRNA,SRR13711485,SRR13711486
hsa-miR-15b-5p,580.2,232.98
hsa-miR-16-1-3p,1.06,0.9
hsa-miR-16-2-3p,290.3,336.38
hsa-miR-16-5p,8192.39,3814.73
hsa-miR-17-3p,7.95,2.24
hsa-miR-17-5p,991.15,268.56
hsa-miR-181a-2-3p,158.26,179.71
hsa-miR-181a-3p,9.93,7.83
hsa-miR-181a-5p,1033.86,1094.4
hsa-miR-181b-2-3p,2.78,2.91
hsa-miR-181b-3p,0.93,1.57
hsa-miR-181b-5p,78.27,88.18
hsa-miR-181c-3p,6.89,7.16
hsa-miR-181c-5p,2.98,3.13
hsa-miR-181d-3p,0.07,0.0
hsa-miR-181d-5p,10.0,10.74
hsa-miR-182-3p,0.86,1.12
hsa-miR-182-5p,1257.81,320.26
hsa-miR-1827,0.33,0.45
hsa-miR-183-3p,1.59,0.22
hsa-miR-183-5p,400.02,149.5
hsa-miR-184,175.74,137.42
hsa-miR-1843,7.88,4.92
hsa-miR-185-3p,49.53,11.86
hsa-miR-185-5p,11800.79,3048.43
hsa-miR-186-5p,2016.53,939.97
hsa-miR-187-3p,0.4,0.0
hsa-miR-188-3p,0.07,0.22
hsa-miR-188-5p,1.59,3.36
hsa-miR-18a-3p,5.89,3.8
hsa-miR-18a-5p,44.37,6.71
hsa-miR-18b-3p,0.99,0.0
hsa-miR-18b-5p,3.11,0.67
hsa-miR-1908-5p,0.46,0.0
hsa-miR-1909-3p,0.13,0.45
hsa-miR-190a-3p,0.26,0.22
hsa-miR-190a-5p,0.33,0.22
hsa-miR-190b-5p,4.37,4.03
hsa-miR-191-3p,1.13,0.45
hsa-miR-191-5p,225.67,117.5
hsa-miR-1910-3p,1.46,0.67
hsa-miR-1910-5p,0.0,0.22
hsa-miR-1914-3p,0.13,0.0
hsa-miR-192-3p,2.19,0.9
hsa-miR-192-5p,2710.75,879.1
hsa-miR-193a-3p,1.99,2.46
hsa-miR-193a-5p,6.89,16.34
hsa-miR-193b-3p,249.38,427.69
hsa-miR-193b-5p,230.83,439.77
hsa-miR-194-3p,0.13,0.45
hsa-miR-194-5p,588.28,120.63
hsa-miR-195-3p,2.58,8.06
hsa-miR-195-5p,34.1,34.24
hsa-miR-196a-3p,0.07,0.0
hsa-miR-196a-5p,8.21,14.1
hsa-miR-196b-3p,0.4,0.22
hsa-miR-196b-5p,32.78,19.25
hsa-miR-197-3p,25.1,31.33
hsa-miR-197-5p,1.52,0.9
hsa-miR-1976,1.79,1.57
hsa-miR-199a-3p,2443.24,3626.06
hsa-miR-199a-5p,364.33,302.36
hsa-miR-199b-3p,164.68,678.8
hsa-miR-199b-5p,123.96,99.82
hsa-miR-19a-3p,36.35,19.25
hsa-miR-19b-1-5p,0.0,0.22
hsa-miR-19b-3p,216.93,122.42
hsa-miR-200a-3p,156.08,1028.38
hsa-miR-200a-5p,11.06,16.34
hsa-miR-200b-3p,117.14,404.64
hsa-miR-200b-5p,0.26,0.9
hsa-miR-200c-3p,1173.25,1815.05
hsa-miR-200c-5p,1.26,4.03
hsa-miR-202-3p,0.26,0.0
hsa-miR-202-5p,4.77,1.12
hsa-miR-203a-3p,219.45,1030.39
hsa-miR-203a-5p,0.13,0.22
hsa-miR-203b-3p,0.26,0.0
hsa-miR-204-3p,0.0,0.22
hsa-miR-204-5p,1.06,0.9
hsa-miR-205-3p,1.92,2.69
hsa-miR-205-5p,233.68,299.0
hsa-miR-206,5.1,49.68
hsa-miR-208b-3p,0.0,0.45
hsa-miR-20a-3p,0.46,0.45
hsa-miR-20a-5p,2058.51,910.43
hsa-miR-20b-3p,1.06,0.45
hsa-miR-20b-5p,245.27,36.48
hsa-miR-21-3p,17.22,30.44
hsa-miR-21-5p,53028.67,91549.05
hsa-miR-210-3p,100.39,127.12
hsa-miR-210-5p,0.2,0.22
hsa-miR-211-5p,0.2,0.22
hsa-miR-2110,13.11,16.11
hsa-miR-2113,0.6,0.0
hsa-miR-2114-3p,0.4,0.67
hsa-miR-2114-5p,0.13,1.34
hsa-miR-2115-3p,3.97,4.92
hsa-miR-2115-5p,1.39,1.57
hsa-miR-2116-3p,0.86,1.12
hsa-miR-2116-5p,0.26,0.22
hsa-miR-212-3p,0.07,0.9
hsa-miR-212-5p,0.6,0.9
hsa-miR-214-3p,11.85,19.02
hsa-miR-214-5p,10.59,0.22
hsa-miR-215-5p,13.77,19.69
hsa-miR-216a-3p,0.33,0.22
hsa-miR-216a-5p,3.05,1.34
hsa-miR-216b-3p,0.07,0.0
hsa-miR-217-5p,13.71,3.36
hsa-miR-218-1-3p,0.07,0.22
hsa-miR-218-5p,44.03,74.08
hsa-miR-219a-1-3p,0.53,0.22
hsa-miR-219a-5p,1.79,0.22
hsa-miR-22-3p,5345.96,6077.83
hsa-miR-22-5p,48.27,132.49
hsa-miR-221-3p,306.72,710.8
hsa-miR-221-5p,51.58,30.88
hsa-miR-222-3p,228.32,341.08
hsa-miR-222-5p,0.46,1.34
hsa-miR-223-3p,34.9,30.66
hsa-miR-223-5p,62.77,54.61
hsa-miR-224-3p,20.33,21.71
hsa-miR-224-5p,115.48,98.7
hsa-miR-2276-3p,1.19,1.57
hsa-miR-2277-3p,0.66,0.45
hsa-miR-2277-5p,1.59,0.9
hsa-miR-2278,0.33,0.45
hsa-miR-2355-3p,1.19,0.45
hsa-miR-2355-5p,0.46,1.34
hsa-miR-23a-3p,8593.74,11875.01
hsa-miR-23a-5p,1.72,5.6
hsa-miR-23b-3p,394.33,550.78
hsa-miR-23b-5p,6.42,4.25
hsa-miR-23c,0.0,0.45
hsa-miR-24-1-5p,8.48,1.57
hsa-miR-24-2-5p,270.9,385.84
hsa-miR-24-3p,15951.72,30473.98
hsa-miR-2467-5p,0.07,0.0
hsa-miR-25-3p,6187.05,2175.82
hsa-miR-25-5p,8.61,6.49
hsa-miR-2682-3p,0.13,0.0
hsa-miR-2682-5p,0.2,0.22
hsa-miR-26a-1-3p,0.0,0.22
hsa-miR-26a-2-3p,5.56,10.97
hsa-miR-26a-5p,3819.31,1924.71
hsa-miR-26b-3p,6.36,5.37
hsa-miR-26b-5p,7151.65,2697.28
hsa-miR-27a-3p,18990.25,35939.93
hsa-miR-27a-5p,36.55,104.52
hsa-miR-27b-3p,11230.0,16039.55
hsa-miR-27b-5p,5.56,3.58
hsa-miR-28-3p,99.92,169.64
hsa-miR-28-5p,14.57,25.29
hsa-miR-296-3p,4.77,4.7
hsa-miR-296-5p,3.84,4.92
hsa-miR-299-3p,3.31,8.73
hsa-miR-299-5p,0.79,0.67
hsa-miR-29a-3p,4632.99,8414.34
hsa-miR-29a-5p,2.65,6.49
hsa-miR-29b-1-5p,0.53,1.34
hsa-miR-29b-2-5p,0.86,0.67
hsa-miR-29b-3p,272.22,323.62
hsa-miR-29c-3p,211.7,184.19
hsa-miR-29c-5p,33.04,20.37
hsa-miR-301a-3p,0.46,0.9
hsa-miR-301a-5p,1.32,2.91
hsa-miR-301b-3p,0.2,0.0
hsa-miR-3064-3p,0.13,0.0
hsa-miR-3064-5p,0.79,0.22
hsa-miR-3065-3p,1.06,0.45
hsa-miR-3065-5p,4.97,5.82
hsa-miR-3074-5p,1.72,0.0
hsa-miR-3085-3p,0.0,0.9
hsa-miR-30a-3p,273.88,454.1
hsa-miR-30a-5p,3473.72,7026.76
hsa-miR-30b-3p,16.29,26.41
hsa-miR-30b-5p,1462.82,1631.08
hsa-miR-30c-1-3p,4.3,4.03
hsa-miR-30c-2-3p,4.04,2.69
hsa-miR-30c-5p,396.58,484.98
hsa-miR-30d-3p,24.17,32.23
hsa-miR-30d-5p,12857.03,24585.26
hsa-miR-30e-3p,135.08,115.48
hsa-miR-30e-5p,750.11,1204.96
hsa-miR-31-3p,2.12,1.57
hsa-miR-31-5p,21.72,41.4
hsa-miR-3115,0.86,0.9
hsa-miR-3116,0.07,0.22
hsa-miR-3117-3p,1.26,0.22
hsa-miR-3120-3p,0.4,0.45
hsa-miR-3121-3p,0.53,0.45
hsa-miR-3122,0.4,0.0
hsa-miR-3124-5p,0.99,1.57
hsa-miR-3126-5p,0.26,0.22
hsa-miR-3127-5p,0.99,0.9
hsa-miR-3128,0.4,0.67
hsa-miR-3129-5p,0.07,0.22
hsa-miR-3130-3p,0.07,0.0
hsa-miR-3131,0.2,0.22
hsa-miR-3133,0.66,0.0
hsa-miR-3134,0.13,0.0
hsa-miR-3135a,0.07,0.0
hsa-miR-3136-5p,0.73,0.9
hsa-miR-3139,0.66,0.0
hsa-miR-3140-3p,0.66,0.22
hsa-miR-3140-5p,0.26,0.0
hsa-miR-3141,0.0,0.22
hsa-miR-3143,6.22,4.92
hsa-miR-3144-3p,0.46,0.9
hsa-miR-3144-5p,0.13,0.22
hsa-miR-3145-3p,0.13,0.22
hsa-miR-3145-5p,0.46,1.57
hsa-miR-3146,0.73,0.22
hsa-miR-3148,0.53,0.45
hsa-miR-3149,0.6,0.0
hsa-miR-3150b-3p,0.86,1.34
hsa-miR-3154,0.2,0.0
hsa-miR-3155a,0.07,0.0
hsa-miR-3156-5p,0.33,0.22
hsa-miR-3157-3p,0.46,0.0
hsa-miR-3157-5p,0.26,1.12
hsa-miR-3158-3p,2.65,0.22
hsa-miR-3158-5p,0.0,0.22
hsa-miR-3159,0.07,0.0
hsa-miR-3160-3p,0.2,0.0
hsa-miR-3162-5p,0.2,0.0
hsa-miR-3163,0.26,0.22
hsa-miR-3164,0.99,0.9
hsa-miR-3165,0.53,1.34
hsa-miR-3167,0.07,0.0
hsa-miR-3168,0.0,0.45
hsa-miR-3170,0.07,0.0
hsa-miR-3173-3p,0.2,0.0
hsa-miR-3173-5p,0.33,0.45
hsa-miR-3174,0.26,0.22
hsa-miR-3175,0.07,0.0
hsa-miR-3176,2.19,3.13
hsa-miR-3177-3p,1.52,1.57
hsa-miR-3178,0.13,0.0
hsa-miR-3179,0.86,1.57
hsa-miR-3180,0.79,0.9
hsa-miR-3180-3p,0.4,1.57
hsa-miR-3180-5p,0.2,0.67
hsa-miR-3182,2.05,5.6
hsa-miR-3187-3p,0.4,0.0
hsa-miR-3187-5p,0.07,0.0
hsa-miR-3188,0.26,0.22
hsa-miR-3189-3p,0.07,0.45
hsa-miR-3189-5p,0.07,0.0
hsa-miR-3190-3p,0.26,0.0
hsa-miR-3190-5p,0.07,0.0
hsa-miR-3191-3p,0.13,0.0
hsa-miR-3192-5p,0.46,0.0
hsa-miR-3194-3p,0.26,0.22
hsa-miR-3195,0.0,0.22
hsa-miR-3196,0.0,1.12
hsa-miR-3197,0.0,0.45
hsa-miR-3198,0.26,0.0
hsa-miR-3199,0.26,0.0
hsa-miR-32-3p,4.24,2.24
hsa-miR-32-5p,349.03,242.6
hsa-miR-3200-3p,1.92,0.22
hsa-miR-3200-5p,0.6,0.22
hsa-miR-320a-3p,14281.18,12397.15
hsa-miR-320a-5p,0.0,0.22
hsa-miR-320b,253.81,488.34
hsa-miR-320c,149.65,102.5
hsa-miR-320d,54.96,56.62
hsa-miR-320e,1.32,2.01
hsa-miR-323a-3p,10.53,24.17
hsa-miR-323a-5p,0.33,0.67
hsa-miR-323b-3p,3.24,3.13
hsa-miR-323b-5p,0.0,0.22
hsa-miR-324-3p,1.59,1.57
hsa-miR-324-5p,16.89,4.03
hsa-miR-326,2.25,3.8
hsa-miR-328-3p,9.07,10.74
hsa-miR-329-3p,6.82,22.6
hsa-miR-330-3p,3.91,4.48
hsa-miR-330-5p,14.77,15.89
hsa-miR-331-3p,4.5,1.12
hsa-miR-331-5p,25.89,28.87
hsa-miR-335-3p,31.78,19.47
hsa-miR-335-5p,327.12,506.47
hsa-miR-337-3p,5.89,18.13
hsa-miR-337-5p,3.18,8.06
hsa-miR-338-3p,0.13,0.22
hsa-miR-338-5p,3.11,0.0
hsa-miR-339-3p,43.97,41.63
hsa-miR-339-5p,20.86,16.34
hsa-miR-33a-3p,1.19,1.12
hsa-miR-33a-5p,0.26,1.12
hsa-miR-33b-3p,0.13,0.45
hsa-miR-33b-5p,0.46,0.67
hsa-miR-340-3p,2.98,2.01
hsa-miR-340-5p,590.66,623.74
hsa-miR-342-3p,5.89,15.22
hsa-miR-342-5p,15.43,19.92
hsa-miR-345-3p,0.13,0.0
hsa-miR-345-5p,36.55,27.3
hsa-miR-34a-3p,0.2,0.9
hsa-miR-34a-5p,27.41,36.93
hsa-miR-34b-3p,1.72,1.12
hsa-miR-34b-5p,0.0,0.22
hsa-miR-34c-3p,1.39,1.79
hsa-miR-34c-5p,132.3,166.06
hsa-miR-3605-3p,0.26,0.67
hsa-miR-3605-5p,4.04,4.7
hsa-miR-3609,0.2,0.0
hsa-miR-361-3p,86.55,75.65
hsa-miR-361-5p,55.62,98.25
hsa-miR-3611,0.99,1.34
hsa-miR-3612,0.07,0.0
hsa-miR-3613-3p,0.33,0.22
hsa-miR-3613-5p,118.07,42.97
hsa-miR-3614-3p,10.33,10.29
hsa-miR-3614-5p,3.84,8.95
hsa-miR-3615,7.09,5.6
hsa-miR-3617-3p,0.0,0.22
hsa-miR-3617-5p,0.4,0.9
hsa-miR-3619-3p,0.07,0.22
hsa-miR-362-3p,10.79,11.86
hsa-miR-362-5p,8.67,6.04
hsa-miR-3620-5p,0.07,0.22
hsa-miR-3622a-5p,0.07,0.67
hsa-miR-363-3p,2460.39,490.35
hsa-miR-363-5p,1.26,0.22
hsa-miR-3648,0.07,0.0
hsa-miR-3657,0.0,0.22
hsa-miR-365a-3p,24.1,81.46
hsa-miR-365a-5p,16.09,30.21
hsa-miR-365b-3p,30.26,14.77
hsa-miR-365b-5p,0.53,0.22
hsa-miR-3660,0.33,0.45
hsa-miR-3661,0.13,0.22
hsa-miR-3664-3p,8.74,9.85
hsa-miR-3664-5p,0.86,0.22
hsa-miR-3665,0.07,0.22
hsa-miR-3667-5p,0.13,0.22
hsa-miR-3668,0.0,0.22
hsa-miR-3674,0.2,0.0
hsa-miR-3675-3p,0.07,0.0
hsa-miR-3675-5p,2.32,2.46
hsa-miR-3677-3p,0.13,0.45
hsa-miR-3677-5p,0.13,0.22
hsa-miR-3678-5p,0.0,0.22
hsa-miR-3679-3p,0.07,0.0
hsa-miR-3679-5p,4.57,12.09
hsa-miR-3680-3p,0.13,0.0
hsa-miR-3680-5p,0.2,0.22
hsa-miR-3682-3p,1.66,0.67
hsa-miR-3683,0.13,0.0
hsa-miR-3684,0.33,0.22
hsa-miR-3686,0.13,0.0
hsa-miR-3688-3p,11.26,5.37
hsa-miR-369-3p,95.95,260.73
hsa-miR-369-5p,4.44,10.74
hsa-miR-3690,2.78,2.24
hsa-miR-3691-3p,0.07,0.0
hsa-miR-3691-5p,2.19,1.34
hsa-miR-370-3p,36.82,49.91
hsa-miR-370-5p,0.26,0.22
hsa-miR-371a-3p,1.85,0.0
hsa-miR-371a-5p,262.82,73.41
hsa-miR-372-3p,1033.26,729.82
hsa-miR-372-5p,4.77,1.34
hsa-miR-373-3p,29.14,18.8
hsa-miR-373-5p,0.79,0.45
hsa-miR-374a-3p,36.15,24.39
hsa-miR-374a-5p,384.79,153.31
hsa-miR-374b-3p,3.05,1.34
hsa-miR-374b-5p,228.12,95.34
hsa-miR-374c-3p,0.13,0.0
hsa-miR-374c-5p,0.07,0.22
hsa-miR-375-3p,101.25,58.41
hsa-miR-376a-2-5p,0.13,0.0
hsa-miR-376a-3p,9.34,17.9
hsa-miR-376a-5p,1.26,1.79
hsa-miR-376b-3p,0.4,0.0
hsa-miR-376b-5p,0.13,0.22
hsa-miR-376c-3p,32.38,53.27
hsa-miR-376c-5p,0.53,0.0
hsa-miR-377-3p,4.3,14.55
hsa-miR-377-5p,5.03,14.55
hsa-miR-378a-3p,1116.89,1362.96
hsa-miR-378a-5p,12.18,10.97
hsa-miR-378b,0.07,0.0
hsa-miR-378c,62.71,113.24
hsa-miR-378d,87.67,83.7
hsa-miR-378e,0.86,1.34
hsa-miR-378f,0.73,1.34
hsa-miR-378i,0.46,0.67
hsa-miR-379-3p,0.13,0.67
hsa-miR-379-5p,158.39,261.4
hsa-miR-380-3p,0.46,3.58
hsa-miR-380-5p,0.66,0.9
hsa-miR-381-3p,329.3,315.12
hsa-miR-382-3p,0.46,4.03
hsa-miR-382-5p,69.33,273.49
hsa-miR-3909,13.44,12.76
hsa-miR-3910,0.46,0.45
hsa-miR-3912-3p,8.61,7.39
hsa-miR-3913-5p,4.77,0.9
hsa-miR-3916,0.07,0.0
hsa-miR-3918,0.86,2.46
hsa-miR-3920,0.0,0.22
hsa-miR-3921,0.07,0.0
hsa-miR-3922-3p,1.13,2.01
hsa-miR-3925-3p,1.52,1.12
hsa-miR-3925-5p,6.09,3.58
hsa-miR-3927-3p,8.74,9.18
hsa-miR-3928-3p,4.64,1.34
hsa-miR-3929,0.46,0.67
hsa-miR-3934-5p,1.66,2.69
hsa-miR-3936,0.33,0.0
hsa-miR-3939,0.4,0.45
hsa-miR-3940-3p,1.85,1.34
hsa-miR-3940-5p,0.13,0.0
hsa-miR-3941,0.2,0.22
hsa-miR-3942-5p,0.6,0.45
hsa-miR-3944-3p,0.07,0.0
hsa-miR-3944-5p,0.13,0.0
hsa-miR-3960,0.13,0.0
hsa-miR-409-3p,71.18,108.54
hsa-miR-409-5p,5.43,12.76
hsa-miR-410-3p,58.47,182.18
hsa-miR-411-3p,0.13,0.67
hsa-miR-411-5p,31.72,68.71
hsa-miR-412-5p,6.03,25.29
hsa-miR-421,25.49,35.58
hsa-miR-423-3p,1042.86,242.38
hsa-miR-423-5p,173.76,1033.97
hsa-miR-424-3p,127.34,231.41
hsa-miR-424-5p,1324.88,2038.18
hsa-miR-425-3p,99.13,64.23
hsa-miR-425-5p,174.15,125.78
hsa-miR-4286,3.51,4.25
hsa-miR-429,11.06,24.62
hsa-miR-4306,0.26,14.55
hsa-miR-431-3p,4.04,9.18
hsa-miR-431-5p,14.9,35.14
hsa-miR-432-3p,0.13,0.0
hsa-miR-432-5p,69.93,198.29
hsa-miR-4324,0.13,0.0
hsa-miR-4326,5.89,3.8
hsa-miR-433-3p,5.16,17.9
hsa-miR-433-5p,0.13,0.0
hsa-miR-4421,0.0,0.22
hsa-miR-4429,0.07,0.45
hsa-miR-4433a-5p,0.07,0.0
hsa-miR-4433b-3p,1.46,4.48
hsa-miR-4433b-5p,1.72,1.79
hsa-miR-4435,0.13,0.0
hsa-miR-4440,0.46,0.0
hsa-miR-4443,3.18,11.86
hsa-miR-4444,0.33,0.22
hsa-miR-4445-3p,0.6,0.45
hsa-miR-4445-5p,0.26,0.0
hsa-miR-4446-3p,0.2,0.9
hsa-miR-4465,0.4,0.22
hsa-miR-4466,1.79,3.8
hsa-miR-4467,0.66,0.0
hsa-miR-4470,0.07,0.0
hsa-miR-4473,0.73,0.45
hsa-miR-4474-3p,0.6,0.67
hsa-miR-4477a,0.07,0.0
hsa-miR-4479,0.07,0.22
hsa-miR-4482-3p,0.2,0.0
hsa-miR-4482-5p,0.13,0.0
hsa-miR-4485-3p,0.07,0.0
hsa-miR-4487,0.0,0.22
hsa-miR-4488,0.0,0.22
hsa-miR-4489,0.07,0.0
hsa-miR-4497,0.26,1.79
hsa-miR-4498,0.6,0.0
hsa-miR-449a,0.33,0.9
hsa-miR-449c-5p,0.26,0.45
hsa-miR-4503,2.45,1.34
hsa-miR-4504,3.64,1.12
hsa-miR-4508,2.38,0.67
hsa-miR-4509,0.0,0.22
hsa-miR-450a-1-3p,4.04,2.91
hsa-miR-450a-2-3p,4.44,6.94
hsa-miR-450a-5p,6.89,10.29
hsa-miR-450b-3p,0.07,0.0
hsa-miR-450b-5p,13.11,23.72
hsa-miR-4511,1.46,0.45
hsa-miR-4515,0.07,0.0
hsa-miR-4516,0.4,0.9
