miRNA,SRR11413935,SRR11413936,SRR11413937,SRR11413938,SRR11413939,SRR11413940,SRR11413941,SRR11413942,SRR11413943,SRR11413944
hsa-miR-4751,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-3p,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-5p,0.0,0.0,0.61,0.0,0.42,0.37,2.33,0.23,0.0,1.49
hsa-miR-4754,0.0,0.25,0.0,0.0,0.1,0.61,0.0,0.0,0.0,0.0
hsa-miR-4755-3p,0.0,0.25,1.82,0.0,0.63,0.24,0.33,0.0,0.0,0.0
hsa-miR-4755-5p,0.0,0.37,0.0,4.06,1.05,0.0,0.22,0.0,0.0,0.74
hsa-miR-4757-3p,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
hsa-miR-4757-5p,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.25
hsa-miR-4758-5p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-4760-5p,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.0,0.0,2.11
hsa-miR-4765,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12
hsa-miR-4766-3p,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4767,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-3p,0.24,1.35,0.24,0.0,0.1,0.98,0.44,0.0,0.0,0.0
hsa-miR-4772-5p,0.12,0.86,0.36,0.0,0.0,0.24,0.22,6.58,2.2,0.0
hsa-miR-4773,0.0,0.12,0.61,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-4775,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4777-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0
hsa-miR-4777-5p,0.0,0.0,0.12,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-4781-3p,0.0,0.0,0.12,0.0,0.0,0.61,0.11,0.0,0.0,0.0
hsa-miR-4784,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-4785,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.74
hsa-miR-4786-5p,0.37,0.0,0.0,3.1,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-4788,0.0,0.12,0.61,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-4791,0.0,0.0,0.0,0.0,0.21,0.12,0.0,0.0,0.0,0.0
hsa-miR-4796-3p,0.0,0.37,0.0,0.0,0.31,0.0,0.78,0.0,0.0,0.0
hsa-miR-4796-5p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-4797-3p,0.0,0.0,0.0,0.0,0.1,0.37,0.67,0.0,0.0,1.12
hsa-miR-4797-5p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-3p,0.0,0.0,1.09,0.0,0.0,0.24,0.0,0.0,0.0,0.87
hsa-miR-4800-5p,0.0,0.0,0.24,0.0,0.21,0.0,0.0,0.0,1.1,0.12
hsa-miR-4802-3p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-3p,0.0,0.12,6.07,0.0,14.88,0.12,0.89,0.0,0.61,0.25
hsa-miR-483-5p,3.17,1.6,195.78,23.61,235.39,24.48,15.98,89.23,68.23,8.55
hsa-miR-484,35.53,93.32,48.91,115.05,127.18,87.39,115.98,11.66,93.05,103.63
hsa-miR-485-3p,0.37,0.25,0.0,0.0,0.1,0.0,1.11,0.0,0.0,0.0
hsa-miR-485-5p,1.47,7.86,8.74,0.0,4.5,12.73,13.98,14.31,27.02,21.2
hsa-miR-486-3p,3.42,53.05,33.99,202.01,42.01,67.93,131.96,16.51,141.83,393.55
hsa-miR-486-5p,1354.15,663.56,8.13,2837.67,74.8,3.43,12726.85,10.27,11529.24,224.6
hsa-miR-487a-3p,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74
hsa-miR-487a-5p,0.24,0.12,0.0,0.0,0.21,0.12,0.0,0.0,0.86,0.62
hsa-miR-487b-3p,0.0,0.25,0.0,0.0,1.05,1.96,0.0,4.85,3.3,2.11
hsa-miR-490-3p,0.24,1.23,0.97,0.0,1.57,0.12,0.44,7.39,0.0,0.0
hsa-miR-490-5p,0.12,0.0,0.49,0.0,1.89,0.0,0.0,0.0,0.0,0.0
hsa-miR-491-5p,0.0,0.37,0.49,0.0,0.1,0.73,0.67,0.0,0.0,2.48
hsa-miR-493-3p,0.85,9.82,14.81,14.85,26.92,71.36,26.08,23.43,96.96,25.66
hsa-miR-493-5p,0.24,4.79,2.55,0.0,10.58,6.73,0.44,5.77,0.0,1.86
hsa-miR-494-3p,0.61,7.49,1.21,10.15,6.08,5.39,0.0,0.0,0.49,5.45
hsa-miR-495-3p,2.81,16.82,17.84,51.06,63.59,18.85,13.54,8.2,31.91,16.11
hsa-miR-497-5p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-4999-5p,0.0,0.12,0.12,0.32,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-499a-5p,4.52,69.25,0.12,6.52,309.98,0.49,0.0,0.0,0.0,7.31
hsa-miR-5000-3p,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-5001-5p,0.0,0.0,0.97,0.0,0.31,0.0,0.44,0.0,0.24,0.0
hsa-miR-5003-3p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.99
hsa-miR-5004-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0
hsa-miR-5006-5p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,0.24,0.74,0.0,2.46,0.52,3.18,6.44,0.12,9.17,9.92
hsa-miR-500a-3p,8.06,31.68,187.28,10.68,90.41,27.05,14.43,20.78,21.76,5.58
hsa-miR-500a-5p,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500b-3p,0.0,0.12,0.97,3.53,1.15,0.37,0.0,0.0,0.0,0.5
hsa-miR-500b-5p,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-501-3p,19.17,60.41,180.12,63.03,170.23,48.22,70.92,45.6,75.68,53.92
hsa-miR-501-5p,0.49,0.12,0.61,0.11,0.94,0.0,0.78,9.93,3.3,1.49
hsa-miR-5010-3p,0.49,0.12,0.36,2.46,0.0,2.45,2.33,0.0,3.42,5.45
hsa-miR-5010-5p,0.0,0.49,0.85,0.0,0.42,0.73,2.33,7.73,5.62,0.25
hsa-miR-502-3p,4.64,16.09,44.79,61.96,103.4,15.42,11.43,1.39,29.71,8.8
hsa-miR-503-5p,1.95,2.58,19.66,23.5,10.27,12.12,7.66,0.0,0.86,11.9
hsa-miR-504-5p,0.24,0.61,0.85,2.67,1.78,1.47,1.22,0.0,2.2,0.0
hsa-miR-505-3p,0.98,2.58,0.0,1.18,10.27,8.45,4.22,0.0,11.98,5.21
hsa-miR-505-5p,1.47,0.98,0.0,3.85,1.47,2.33,4.44,0.0,2.69,13.26
hsa-miR-506-3p,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-507,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-508-3p,0.0,0.37,0.0,0.0,0.1,0.0,1.22,0.0,0.0,0.0
hsa-miR-509-3-5p,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24
hsa-miR-509-3p,0.0,0.49,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0
hsa-miR-509-5p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-5090,0.12,0.12,0.0,0.0,0.1,0.0,1.55,1.73,0.0,0.0
hsa-miR-511-3p,0.0,0.0,5.1,0.85,1.05,0.61,0.0,0.0,0.0,0.0
hsa-miR-511-5p,5.74,21.98,921.37,191.76,625.19,54.22,61.37,19.62,35.09,168.95
hsa-miR-513c-5p,0.0,0.12,0.0,0.0,0.21,0.49,0.0,0.0,0.0,0.0
hsa-miR-514a-3p,0.0,0.25,0.12,0.64,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-516a-5p,0.0,0.0,0.36,0.0,0.1,0.0,0.55,0.0,0.0,0.0
hsa-miR-516b-5p,0.12,0.25,0.73,0.21,0.42,1.1,3.44,0.0,3.55,10.04
hsa-miR-517b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-5187-5p,0.0,0.49,0.24,0.0,0.94,0.98,0.78,2.54,0.0,0.0
hsa-miR-5189-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,3.91,0.0
hsa-miR-5189-5p,0.12,0.0,0.0,0.0,0.94,1.84,2.0,0.23,3.67,3.72
hsa-miR-518a-3p,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0
hsa-miR-518b,0.0,0.25,0.0,1.6,0.0,0.24,0.0,0.12,0.0,0.0
hsa-miR-518f-5p,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.74
hsa-miR-5193,0.12,0.49,0.0,0.0,0.0,0.49,0.67,0.0,0.12,1.98
hsa-miR-5194,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519a-5p,0.0,0.0,0.73,0.0,0.21,0.0,0.11,0.0,0.0,0.0
hsa-miR-519b-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0
hsa-miR-519b-5p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-520c-5p,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-522-3p,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-522-5p,0.12,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0
hsa-miR-523-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
hsa-miR-532-3p,0.12,1.35,3.16,0.21,3.77,12.24,6.88,2.54,13.21,1.24
hsa-miR-532-5p,42.37,132.74,595.96,201.69,570.2,478.69,348.94,327.03,668.93,341.0
hsa-miR-539-3p,0.0,0.74,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
hsa-miR-539-5p,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-541-3p,0.0,0.12,0.24,0.0,0.42,0.0,0.0,0.0,0.0,0.0
hsa-miR-541-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-542-3p,0.12,6.39,29.13,4.27,6.18,5.02,3.22,1.85,1.59,2.97
hsa-miR-543,4.27,22.35,12.5,98.39,16.55,9.18,24.75,0.23,22.86,46.23
hsa-miR-544b,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548a-3p,0.0,0.37,0.36,0.0,0.42,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ab,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ad-5p,0.12,0.61,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ae-5p,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ah-3p,0.12,0.61,0.24,0.11,8.49,4.16,0.67,0.0,0.0,0.99
hsa-miR-548ah-5p,0.0,0.12,1.34,0.0,4.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ak,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-548al,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0
hsa-miR-548am-3p,0.24,0.61,8.86,1.39,5.03,1.35,0.22,0.0,0.0,0.5
hsa-miR-548an,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ap-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
hsa-miR-548aq-3p,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ar-3p,0.0,0.0,0.85,17.95,1.05,2.33,0.0,0.0,0.0,0.0
hsa-miR-548at-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0
hsa-miR-548av-3p,0.0,0.0,0.0,0.11,0.31,0.0,0.0,0.12,0.12,0.0
hsa-miR-548ay-3p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,1.22,0.0
hsa-miR-548ay-5p,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548az-5p,0.0,0.37,0.24,0.0,1.36,0.0,0.0,0.0,0.0,0.0
hsa-miR-548b-5p,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-548bc,0.0,1.35,1.21,0.21,0.73,2.33,0.11,6.23,2.32,0.12
hsa-miR-548d-5p,0.12,0.98,1.09,0.0,0.52,0.12,0.0,0.0,0.0,0.0
hsa-miR-548e-3p,0.73,2.82,9.83,4.7,4.5,3.55,1.89,0.12,3.55,1.12
hsa-miR-548f-3p,0.49,0.61,3.28,3.42,1.47,4.41,1.89,0.0,0.0,0.99
hsa-miR-548h-5p,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0
hsa-miR-548i,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548j-3p,0.12,0.61,4.73,4.49,0.84,2.82,1.11,0.0,0.0,0.5
hsa-miR-548j-5p,1.34,2.58,0.73,9.29,2.1,0.73,2.66,0.0,0.0,1.36
hsa-miR-548k,0.37,1.11,2.55,0.0,1.78,1.47,0.55,0.0,0.0,0.74
hsa-miR-548l,0.0,0.61,2.67,2.14,0.63,1.35,0.0,0.0,0.0,0.62
hsa-miR-548n,0.0,0.0,0.24,0.0,0.42,0.0,0.0,0.0,0.0,0.87
hsa-miR-548o-3p,1.1,6.02,23.06,42.2,6.49,41.12,11.65,10.74,27.14,10.16
hsa-miR-548q,0.12,0.61,0.0,0.0,1.05,0.0,0.11,0.0,0.0,0.0
hsa-miR-548t-3p,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548t-5p,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548u,0.0,0.12,2.43,0.0,0.63,3.18,0.67,0.0,0.0,1.36
hsa-miR-548w,0.12,0.12,0.0,0.0,0.52,1.1,0.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,0.49,1.96,2.91,1.71,3.46,2.94,4.44,2.54,6.6,5.95
hsa-miR-550a-3p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-5p,1.95,0.0,10.92,4.7,2.3,0.37,3.11,13.28,15.53,12.89
hsa-miR-551a,0.12,1.47,1.58,0.0,1.15,1.96,0.11,0.35,0.0,0.0
hsa-miR-552-3p,0.0,0.12,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-556-3p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-556-5p,0.0,0.0,0.49,1.82,0.52,1.47,0.55,0.0,0.0,0.25
hsa-miR-5581-3p,0.12,0.49,0.24,0.0,0.84,0.0,0.0,0.0,0.0,0.0
hsa-miR-5582-3p,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-5585-3p,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-5588-5p,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
hsa-miR-5589-3p,0.0,0.0,0.49,0.0,1.26,0.0,0.0,0.0,0.0,0.0
hsa-miR-5591-3p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-5684,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-5691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0
hsa-miR-5695,0.0,0.61,0.24,0.0,0.73,1.59,1.11,0.0,0.0,0.87
hsa-miR-5698,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.74
hsa-miR-5699-3p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-5701,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5706,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-5708,0.0,0.0,0.12,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-574-3p,2.2,5.53,23.91,28.84,55.63,41.98,13.98,4.27,19.81,14.01
hsa-miR-574-5p,1.71,2.82,15.9,1.18,33.63,4.77,4.66,3.46,17.73,4.34
hsa-miR-576-3p,11.35,33.4,153.91,108.75,79.62,96.08,52.05,255.69,121.05,20.7
hsa-miR-576-5p,0.61,1.35,2.06,5.56,4.3,3.79,4.66,0.0,1.71,8.06
hsa-miR-579-5p,0.0,0.37,0.36,0.0,0.1,0.12,1.66,3.0,0.0,0.87
hsa-miR-580-3p,0.0,0.0,0.0,0.11,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-581,0.24,0.12,1.34,2.99,0.84,0.49,1.44,0.0,0.0,3.22
hsa-miR-582-3p,0.73,5.89,98.8,24.57,10.16,82.13,17.42,35.21,25.31,68.67
hsa-miR-582-5p,0.0,0.25,0.12,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-584-3p,0.0,0.0,0.0,0.0,0.1,0.49,0.0,0.0,3.67,0.0
hsa-miR-584-5p,56.16,208.62,198.21,437.99,133.04,83.23,68.92,14.54,68.35,105.36
hsa-miR-589-3p,0.0,0.12,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-589-5p,4.15,9.09,59.72,11.22,41.48,84.82,35.63,14.08,45.24,21.57
hsa-miR-590-3p,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-592,0.0,0.0,0.36,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-597-3p,0.0,0.0,0.0,0.0,0.0,0.61,2.66,6.58,0.0,1.36
hsa-miR-598-3p,0.0,0.86,1.34,1.71,3.56,2.57,0.89,0.0,0.0,1.12
hsa-miR-598-5p,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0
hsa-miR-605-3p,0.0,0.74,0.49,6.3,0.52,0.0,0.0,0.0,0.0,0.0
hsa-miR-605-5p,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-610,0.12,0.25,0.0,2.56,0.1,0.0,0.44,0.0,0.0,0.37
hsa-miR-612,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-6125,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0
hsa-miR-615-3p,0.0,0.49,0.61,6.2,0.0,2.33,0.89,0.12,0.0,6.94
hsa-miR-616-3p,0.37,0.74,1.46,3.2,0.94,1.47,1.78,0.0,0.0,0.0
hsa-miR-618,0.24,0.0,9.71,0.0,4.71,12.85,0.78,0.0,12.84,1.86
hsa-miR-619-5p,0.12,1.6,0.24,1.07,0.73,0.0,0.0,0.0,0.0,0.5
hsa-miR-624-5p,0.24,0.0,0.0,2.03,0.21,0.12,0.0,0.0,0.0,0.0
hsa-miR-625-3p,15.63,1.23,4.13,45.83,30.9,17.62,0.55,0.0,0.37,6.32
hsa-miR-625-5p,0.0,0.25,0.73,6.2,0.73,0.37,0.89,0.0,0.0,0.0
hsa-miR-627-3p,0.0,0.0,0.0,0.21,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-627-5p,0.24,0.37,0.85,0.43,0.52,0.0,0.0,7.5,0.12,0.37
hsa-miR-628-3p,1.47,4.67,2.79,6.2,5.13,2.33,0.67,0.0,4.03,1.61
hsa-miR-628-5p,0.12,0.61,1.21,0.0,0.52,0.0,0.0,0.0,0.0,0.0
hsa-miR-629-3p,0.12,0.25,0.0,0.0,0.0,0.0,0.22,0.12,0.0,0.0
hsa-miR-629-5p,59.34,340.25,206.34,211.63,178.3,543.19,288.12,662.25,594.59,180.35
hsa-miR-632,0.0,0.0,0.0,0.0,0.1,1.84,0.0,0.0,0.98,0.0
hsa-miR-636,0.37,0.25,0.24,0.0,0.84,2.2,6.22,14.78,5.87,2.6
hsa-miR-641,2.08,2.33,1.21,0.96,1.99,7.22,2.89,0.0,7.46,2.11
hsa-miR-642a-3p,0.0,0.0,0.0,1.18,0.0,0.0,0.44,0.0,6.6,4.96
hsa-miR-642a-5p,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-643,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-644a,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6500-3p,0.0,0.0,0.24,0.0,0.63,0.0,0.44,0.0,0.0,0.0
hsa-miR-6501-5p,0.24,0.0,2.06,0.0,1.47,0.86,1.66,9.12,9.41,0.0
hsa-miR-6502-5p,0.0,0.0,0.73,0.0,0.31,0.24,0.0,0.0,3.18,0.0
hsa-miR-6503-3p,0.12,0.61,3.88,2.14,3.67,2.82,0.89,0.0,0.0,0.87
hsa-miR-6503-5p,0.0,0.0,0.61,0.0,0.94,0.37,0.0,0.0,1.71,0.0
hsa-miR-6505-3p,0.0,0.0,0.0,1.39,0.21,0.0,0.33,0.0,0.0,2.36
hsa-miR-6505-5p,0.12,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6507-5p,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6509-5p,0.0,0.12,0.24,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-651-5p,0.73,2.82,5.7,2.88,5.13,0.73,0.78,0.0,0.0,0.99
hsa-miR-6510-3p,0.0,0.0,0.24,4.7,0.0,0.0,0.0,0.0,0.0,0.25
hsa-miR-6511a-3p,0.73,0.25,0.12,0.96,0.31,1.1,0.0,0.0,0.49,0.0
hsa-miR-6511a-5p,0.0,0.0,0.12,3.42,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-6511b-3p,0.24,0.25,0.61,0.0,0.42,0.0,0.0,0.0,0.0,0.0
hsa-miR-6511b-5p,0.0,0.37,0.0,0.0,0.21,1.59,0.0,0.0,2.32,0.0
hsa-miR-6513-3p,0.12,0.0,0.12,0.11,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-6513-5p,0.0,0.49,0.0,0.0,0.0,0.86,0.55,0.0,0.0,0.12
hsa-miR-6514-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0
hsa-miR-6514-5p,0.0,0.25,0.73,0.0,0.31,0.12,1.66,5.31,0.0,0.0
hsa-miR-6515-3p,0.0,0.0,0.36,0.0,0.0,0.12,0.0,0.0,0.0,0.5
hsa-miR-6515-5p,0.24,0.74,0.61,0.0,1.68,4.28,3.0,21.7,12.84,0.87
hsa-miR-6516-3p,0.24,0.49,0.12,0.0,0.31,0.0,1.89,0.0,0.0,0.0
hsa-miR-6516-5p,0.49,0.25,0.0,6.41,0.42,0.73,0.78,0.0,1.22,0.0
hsa-miR-652-3p,7.45,20.75,21.12,20.94,40.02,43.45,34.07,66.26,85.47,9.05
hsa-miR-653-3p,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-654-3p,0.12,4.42,4.86,9.08,14.88,6.24,4.77,0.0,11.74,4.09
hsa-miR-654-5p,0.24,5.03,3.03,6.94,4.71,24.97,11.76,4.73,44.02,10.41
hsa-miR-656-3p,0.0,0.0,0.61,0.0,0.42,0.0,0.0,0.0,0.0,0.0
hsa-miR-658,0.0,0.37,3.88,0.0,2.1,0.0,0.22,0.12,0.12,0.0
hsa-miR-659-5p,0.24,0.61,5.58,0.96,1.89,13.95,16.43,21.7,24.33,9.92
hsa-miR-660-3p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-660-5p,1.83,9.09,24.88,8.87,31.74,22.77,3.66,7.27,21.76,2.6
hsa-miR-663a,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-664a-3p,0.61,1.11,0.24,0.0,0.0,3.67,1.0,0.0,0.0,0.0
hsa-miR-664a-5p,10.99,23.58,65.66,89.95,62.54,43.69,34.52,22.28,41.33,42.52
hsa-miR-665,0.0,0.12,1.46,0.0,0.31,0.0,1.0,0.0,0.0,0.0
hsa-miR-671-3p,1.59,2.82,5.46,21.69,3.14,4.28,6.55,1.73,5.14,9.79
hsa-miR-671-5p,0.85,1.35,2.55,1.71,2.83,1.1,2.11,13.16,8.56,3.97
hsa-miR-6715a-3p,0.0,0.0,7.89,0.0,16.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-6715b-3p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-6716-3p,0.0,0.0,0.49,1.6,0.0,0.0,1.66,0.0,0.0,0.0
hsa-miR-6721-5p,0.49,0.25,0.49,2.67,0.21,0.24,0.0,0.0,0.12,0.5
hsa-miR-6724-5p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-6726-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.62
hsa-miR-6729-5p,0.0,0.0,0.24,0.75,0.21,1.22,1.44,0.0,0.0,0.0
hsa-miR-6730-3p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-6732-5p,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0
hsa-miR-6733-5p,0.12,0.12,0.24,0.0,0.1,0.0,0.67,0.0,0.0,0.0
hsa-miR-6734-5p,0.0,0.12,1.21,0.96,0.21,1.35,2.0,0.0,11.98,0.5
hsa-miR-6735-3p,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6735-5p,0.37,0.0,0.0,4.49,0.1,0.0,1.0,9.81,0.0,0.37
hsa-miR-6736-3p,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-6736-5p,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6738-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
hsa-miR-6740-5p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-6741-3p,0.12,0.25,0.61,5.02,0.31,0.0,1.33,0.0,0.0,4.09
