miRNA,SRR22951306,SRR22951307,SRR22951308,SRR22951309,SRR22951310,SRR22951311,SRR22951312,SRR22951313,SRR22951314,SRR22951315,SRR22951316,SRR22951317,SRR22951318,SRR22951319,SRR22951320,SRR22951321,SRR22951322,SRR22951323,SRR22951324,SRR22951325
hsa-miR-10393-3p,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.94
hsa-miR-10395-3p,0.0,0.0,26.13,0.0,0.0,3.61,0.0,1.9,4.98,4.76,2.56,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-10395-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0
hsa-miR-10396b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-10397-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,0.0,0.0,27.72,0.0,0.0,0.0,0.0,3.8,0.0,3.81,2.2,4.24,7.34,0.44,3.65,0.0,6.42,1.44,4.54,20.31
hsa-miR-10399-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13
hsa-miR-103a-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.19
hsa-miR-103a-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
hsa-miR-103a-3p,4.05,132.47,258.94,38.31,5.43,9.62,117.77,14.25,9.95,547.56,78.37,65.7,10.67,1.52,2.53,8.35,7.59,208.95,9.08,917.16
hsa-miR-10400-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
hsa-miR-10401-3p,0.0,1.54,0.0,0.0,5.43,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.48,1.51,1.13
hsa-miR-10401-5p,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-106a-5p,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69
hsa-miR-106b-3p,82.11,84.72,752.28,34.57,56.16,19.24,78.51,152.91,198.03,498.04,65.56,158.54,148.78,23.93,125.63,33.98,64.82,151.44,113.54,975.26
hsa-miR-106b-5p,8.11,9.24,4.75,0.0,3.62,6.01,0.0,0.0,0.0,31.43,3.3,1.7,3.34,1.74,7.59,4.77,0.0,5.75,5.3,65.24
hsa-miR-107,1.01,26.19,1.58,0.0,3.62,0.0,0.0,1.9,0.0,24.76,1.46,3.39,0.0,1.31,4.22,0.0,0.0,6.23,0.0,9.02
hsa-miR-10a-5p,5.07,0.0,21.38,8.41,0.0,0.0,0.0,2.85,0.0,15.24,2.93,8.48,32.69,1.09,12.37,0.6,17.52,0.48,10.6,36.1
hsa-miR-10b-5p,0.0,7.7,0.0,0.0,3.62,0.0,0.0,4.75,0.0,2.86,0.0,5.09,0.67,0.0,3.09,0.3,10.51,0.96,0.0,3.38
hsa-miR-1180-3p,3.04,9.24,0.0,0.0,7.25,0.0,14.13,0.95,1.0,7.62,0.0,19.08,0.0,3.05,6.46,1.19,7.01,9.11,5.3,2.63
hsa-miR-12121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12124,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,1.01,10.78,21.38,3.74,0.0,0.0,7.85,5.7,12.94,5.71,0.0,1.27,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.19
hsa-miR-122-5p,0.0,4.62,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,1.41,0.0,0.0,0.0,0.0,1.5
hsa-miR-1226-3p,0.0,0.0,11.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,1.32
hsa-miR-1227-3p,0.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,426.77,1095.16,1447.55,411.1,702.88,845.51,617.11,881.35,216.94,783.73,314.23,1807.48,3083.66,825.54,2392.95,515.67,1654.3,3026.48,569.99,652.24
hsa-miR-1247-5p,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,6.06,0.0
hsa-miR-1248,0.0,0.0,2.38,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,2.97,0.0,0.0,1.41,0.0,0.0,0.0,2.27,0.19
hsa-miR-1249-3p,13.18,3.08,29.3,2.8,0.0,0.0,0.0,2.85,0.0,25.71,6.59,2.97,0.0,0.0,7.31,1.79,0.0,4.79,3.03,46.44
hsa-miR-1250-5p,0.0,0.0,6.33,0.0,0.0,0.0,0.0,0.0,8.96,3.81,1.1,0.0,0.0,0.0,0.56,0.0,0.0,1.92,0.0,19.18
hsa-miR-1255a,0.0,0.0,32.47,0.0,0.0,0.0,0.0,0.95,6.97,0.95,0.0,0.0,7.34,0.0,0.0,0.0,0.0,0.0,0.0,2.26
hsa-miR-1255b-5p,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
hsa-miR-125a-3p,0.0,0.0,11.09,0.0,3.62,0.0,0.0,4.75,8.96,2.86,5.13,7.21,14.68,3.05,6.18,1.49,21.61,2.4,24.98,2.07
hsa-miR-125a-5p,97.32,106.28,757.82,59.8,19.93,22.85,314.05,37.99,175.14,78.09,268.82,529.44,662.5,185.17,202.36,17.88,302.48,225.73,845.52,250.82
hsa-miR-125b-1-3p,0.0,1.54,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,4.09,2.4,2.27,2.07
hsa-miR-125b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.0,0.0,0.0,1.27,0.0,0.65,0.0,0.0,0.0,0.96,3.78,0.0
hsa-miR-125b-5p,81.1,224.89,194.8,29.9,38.04,30.07,285.79,73.13,149.27,78.09,156.75,557.42,186.81,62.88,183.81,24.44,106.86,284.68,177.13,232.02
hsa-miR-126-3p,8.11,4.62,48.3,14.95,1.81,4.81,1.57,5.7,6.97,14.28,5.86,0.0,14.01,8.05,3.09,2.38,4.67,8.15,3.78,34.97
hsa-miR-126-5p,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07
hsa-miR-1260b,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.3,0.0,0.48,0.0,1.32
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,0.0,9.42,0.95,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.89,0.0,0.0,6.06,1.32
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0
hsa-miR-1268a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,1.12,0.3,0.0,1.44,0.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,1.96,0.84,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-127-3p,3.04,21.56,2.38,0.0,0.0,0.0,10.99,11.4,4.98,2.86,2.56,50.02,3.34,0.0,9.28,0.6,0.0,35.46,0.0,17.3
hsa-miR-127-5p,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.76,3.95
hsa-miR-1271-5p,0.0,10.78,0.79,3.74,0.0,0.0,0.0,1.9,0.0,0.0,1.83,5.51,0.0,0.0,0.84,0.3,0.0,5.27,0.0,1.69
hsa-miR-1273c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-1273h-3p,2.03,0.0,46.72,6.54,0.0,0.0,1.57,0.0,6.97,8.57,3.3,0.42,16.68,0.87,3.37,0.3,0.0,0.48,15.9,14.85
hsa-miR-1273h-5p,2.03,1.54,3.17,0.0,0.0,2.41,0.0,0.0,0.0,10.48,0.73,1.27,8.67,0.65,1.12,0.6,3.5,2.88,10.6,6.39
hsa-miR-1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0
hsa-miR-1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0
hsa-miR-1278,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,1.12,0.3,0.0,0.0,0.0,3.01
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,10.99,2.85,0.0,3.81,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51
hsa-miR-128-3p,192.6,98.58,593.11,70.07,67.03,57.73,259.09,50.34,189.08,392.34,125.25,86.05,730.55,130.99,115.23,21.16,68.9,115.02,289.91,832.74
hsa-miR-1284,0.0,0.0,3.96,1.87,1.81,0.0,0.0,0.0,0.0,9.52,8.06,0.0,0.0,0.22,4.5,0.0,0.0,1.44,0.0,19.93
hsa-miR-1285-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,1.69,0.6,0.0,0.0,0.0,3.95
hsa-miR-1285-5p,0.0,0.0,11.88,2.8,0.0,7.22,0.0,1.9,8.96,3.81,1.46,1.27,0.0,0.0,1.12,2.68,9.34,0.0,6.06,4.51
hsa-miR-1287-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.42,0.0,0.0,0.56,0.0,0.0,0.0,0.0,2.44
hsa-miR-1288-3p,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
hsa-miR-1290,1.01,0.0,0.79,0.0,0.0,1.2,0.0,0.0,0.0,0.95,0.0,2.12,2.67,0.44,1.41,0.0,0.0,0.48,0.0,0.56
hsa-miR-1291,1.01,0.0,71.27,7.47,0.0,0.0,1.57,12.35,0.0,7.62,0.73,1.7,6.67,0.44,1.41,0.0,0.58,2.4,6.81,10.72
hsa-miR-1292-5p,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
hsa-miR-1293,0.0,0.0,0.0,1.87,0.0,0.0,0.0,2.85,7.96,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.48,0.0,0.19
hsa-miR-1294,4.05,0.0,3.96,3.74,5.43,0.0,1.57,0.95,0.0,1.9,0.0,0.85,0.0,0.0,2.25,0.0,0.0,0.96,0.0,4.32
hsa-miR-1296-5p,2.03,6.16,3.17,0.0,0.0,0.0,0.0,0.0,3.98,0.0,0.0,8.9,0.0,0.0,2.81,2.09,0.0,2.4,0.0,4.14
hsa-miR-1298-5p,0.0,0.0,0.0,0.0,1.81,0.0,6.28,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,1.44,0.0,0.0
hsa-miR-1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,15.34,0.0,0.0
hsa-miR-1301-3p,9.12,6.16,57.01,3.74,0.0,0.0,0.0,1.9,30.85,23.81,8.79,6.78,22.02,2.61,6.75,1.19,0.0,1.92,18.92,53.4
hsa-miR-1303,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.95,3.98,4.76,2.56,1.7,0.0,0.0,0.0,0.0,0.0,0.0,14.38,1.5
hsa-miR-1304-3p,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,1.54,22.17,0.0,9.06,4.81,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.84,0.89,0.0,2.88,5.3,14.1
hsa-miR-1306-3p,0.0,0.0,17.42,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,5.34,0.0,0.28,0.0,0.0,0.0,0.0,0.75
hsa-miR-1306-5p,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,2.86,2.93,2.12,0.0,1.31,3.09,1.79,0.0,0.48,3.03,21.25
hsa-miR-1307-3p,28.38,23.1,191.63,4.67,9.06,3.61,39.26,28.49,48.76,81.9,24.54,56.38,73.39,26.33,54.24,8.05,39.12,76.2,128.68,203.44
hsa-miR-1307-5p,0.0,0.0,0.0,4.67,0.0,0.0,1.57,1.9,0.0,7.62,0.37,0.42,0.67,0.0,3.93,0.89,0.0,5.27,3.03,14.48
hsa-miR-130a-3p,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88
hsa-miR-130b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69
hsa-miR-130b-5p,4.05,0.0,36.43,2.8,10.87,2.41,9.42,2.85,29.85,9.52,4.39,12.72,28.69,5.66,4.22,1.49,21.02,5.75,30.28,25.57
hsa-miR-132-3p,0.0,0.0,7.13,0.0,1.81,0.0,9.42,0.95,0.0,5.71,1.46,11.45,0.0,0.0,7.87,2.68,0.0,9.11,3.03,36.1
hsa-miR-132-5p,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,12.68,0.0,0.0,0.0,0.0,0.0,0.0,4.51
hsa-miR-133a-3p,0.0,16.94,7.13,3.74,0.0,0.0,0.0,3.8,0.0,0.0,0.0,2.97,0.0,0.0,0.28,0.6,0.0,0.48,0.0,0.56
hsa-miR-134-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.84,0.0,0.0,1.92,0.0,1.69
hsa-miR-1343-3p,2.03,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4.39,0.0,5.34,0.0,0.84,1.19,0.0,0.0,5.3,2.07
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,5.51,0.0,1.74,1.97,0.0,0.0,0.0,0.0,0.56
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,3.04,20.02,0.0,0.93,3.62,0.0,3.14,15.2,2.99,11.43,7.69,31.79,18.01,0.0,14.9,5.66,0.0,14.38,3.78,14.29
hsa-miR-136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.28,1.19,0.0,0.0,0.0,0.19
hsa-miR-139-3p,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.28,0.0,0.0,0.0,0.0,1.88
hsa-miR-139-5p,0.0,0.0,0.79,0.0,0.0,4.81,0.0,0.95,0.0,0.0,0.0,0.42,0.0,0.44,1.41,1.49,0.0,0.96,0.0,1.5
hsa-miR-140-3p,146.99,141.71,2227.54,55.12,115.94,33.68,81.65,128.21,199.03,1728.39,256.73,366.67,226.17,46.35,415.13,121.91,192.12,244.42,319.43,4023.82
hsa-miR-140-5p,21.29,7.7,33.26,7.47,0.0,0.0,3.14,0.95,11.94,41.9,12.45,2.97,45.37,3.05,10.4,1.79,0.0,7.67,4.54,100.59
hsa-miR-141-3p,9.12,30.81,13.46,2.8,0.0,0.0,12.56,0.0,3.98,8.57,8.06,41.54,50.7,14.58,32.88,2.98,8.76,44.09,12.11,17.86
hsa-miR-141-5p,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,1.27,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0
hsa-miR-142-3p,56.77,7.7,99.78,31.77,3.62,0.0,7.85,7.6,17.91,171.41,33.33,2.97,164.79,25.02,27.83,1.49,0.0,21.09,23.47,158.5
hsa-miR-142-5p,553.48,195.62,519.47,49.52,141.3,99.83,61.24,37.04,188.08,1191.31,150.16,38.57,305.56,139.26,360.88,68.56,23.36,197.93,177.88,2222.4
hsa-miR-143-3p,747.1,516.01,1961.47,275.62,336.95,205.66,461.66,341.9,1001.11,3040.64,323.75,293.33,2486.54,406.89,769.54,160.96,567.59,644.59,971.17,4748.08
hsa-miR-143-5p,0.0,0.0,0.0,0.0,5.43,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
hsa-miR-144-3p,0.0,0.0,0.0,6.54,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0
hsa-miR-145-3p,14.19,3.08,3.17,0.0,0.0,3.61,0.0,0.0,0.0,13.33,2.2,0.0,0.0,2.18,4.78,0.0,0.0,2.88,0.0,28.39
hsa-miR-145-5p,30.41,35.43,156.79,1.87,19.93,4.81,0.0,31.34,24.88,197.12,21.61,18.23,0.0,1.96,49.75,24.74,0.0,39.78,5.3,446.55
hsa-miR-1468-5p,0.0,0.0,0.79,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.48,0.0,2.07
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,1.9,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
hsa-miR-146a-5p,163.21,261.85,239.15,49.52,88.77,38.49,65.95,57.93,9.95,239.98,171.4,837.61,233.51,109.67,352.45,128.17,154.16,337.39,261.15,508.22
hsa-miR-146b-3p,0.0,0.0,3.96,1.87,0.0,0.0,6.28,4.75,8.96,1.9,3.3,3.39,0.0,0.0,0.28,0.3,4.67,0.48,6.81,8.65
hsa-miR-146b-5p,106.44,89.34,333.38,18.69,47.1,25.26,54.96,43.69,110.46,190.46,59.7,108.52,180.8,62.23,184.38,18.78,80.58,100.64,99.92,293.5
