miRNA,SRR14243852,SRR14243853,SRR14243854,SRR14243855,SRR14243856,SRR14243857
hsa-let-7a-2-3p,0.98,6.53,2.13,0.0,0.14,0.41
hsa-let-7a-3p,24.56,45.11,29.85,4.84,17.12,19.68
hsa-let-7a-5p,4263.16,45709.71,5583.7,865.77,2460.45,6195.08
hsa-let-7b-3p,3.91,13.22,15.19,3.01,5.03,6.4
hsa-let-7b-5p,3631.19,21185.52,10160.24,391.19,1318.59,2350.85
hsa-let-7c-3p,0.56,1.93,0.0,0.0,0.27,0.33
hsa-let-7c-5p,914.88,7820.22,4036.24,23.43,114.92,457.89
hsa-let-7d-3p,47.03,193.09,96.89,70.83,221.69,73.8
hsa-let-7d-5p,611.87,3145.08,892.94,119.53,294.09,558.42
hsa-let-7e-3p,2.09,36.66,10.26,0.39,0.68,3.36
hsa-let-7e-5p,286.4,662.04,503.65,22.13,75.8,248.3
hsa-let-7f-1-3p,2.79,14.48,10.0,0.26,0.82,4.1
hsa-let-7f-2-3p,2.09,10.8,2.0,0.0,0.41,0.98
hsa-let-7f-5p,3377.73,31097.16,7507.4,809.21,1518.81,11431.34
hsa-let-7g-3p,1.67,25.28,2.67,0.0,0.14,9.1
hsa-let-7g-5p,4149.55,41561.53,9400.57,988.7,1441.11,12963.18
hsa-let-7i-3p,7.68,11.88,0.0,0.79,5.16,7.13
hsa-let-7i-5p,8229.73,36172.28,21302.86,1339.57,3928.86,26899.53
hsa-miR-1-3p,254.85,22.85,366.37,5.5,157.03,53.05
hsa-miR-100-3p,0.0,2.76,2.4,0.0,0.0,0.9
hsa-miR-100-5p,8181.16,17279.22,9931.28,111.94,901.43,3089.26
hsa-miR-101-2-5p,0.0,0.67,0.0,0.0,0.0,0.0
hsa-miR-101-3p,573.77,7419.64,1769.5,72.53,346.25,2004.32
hsa-miR-101-5p,0.84,2.59,0.0,0.0,0.0,2.46
hsa-miR-10392-5p,0.0,0.0,0.0,0.0,0.14,0.0
hsa-miR-10393-3p,0.14,0.33,0.0,0.13,0.54,0.16
hsa-miR-10394-3p,0.0,0.0,0.0,0.52,0.27,0.0
hsa-miR-10394-5p,0.0,0.0,0.0,0.0,0.14,0.0
hsa-miR-10395-3p,0.28,0.42,3.73,0.13,0.0,3.61
hsa-miR-10395-5p,0.0,0.17,0.0,0.26,0.0,0.0
hsa-miR-10396b-3p,0.28,0.0,0.0,0.26,0.0,0.0
hsa-miR-10396b-5p,0.0,0.0,0.0,0.13,0.0,0.0
hsa-miR-10399-3p,1.4,3.85,2.13,8.51,17.25,6.64
hsa-miR-10399-5p,0.0,0.17,0.0,0.0,0.41,0.98
hsa-miR-103a-2-5p,0.84,0.17,4.4,0.0,0.0,0.16
hsa-miR-103a-3p,110.96,347.59,200.98,29.59,185.42,1169.23
hsa-miR-10401-3p,2.65,0.0,0.0,1.96,0.68,1.23
hsa-miR-10401-5p,0.0,0.0,0.0,0.13,0.14,0.0
hsa-miR-105-5p,0.0,0.33,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.14,0.25,0.0,0.0,1.09,0.82
hsa-miR-106a-3p,0.0,0.67,0.0,0.0,0.14,0.57
hsa-miR-106a-5p,0.28,0.59,3.07,0.52,0.68,9.27
hsa-miR-106b-3p,62.67,86.71,114.08,21.73,32.74,143.17
hsa-miR-106b-5p,20.24,86.88,45.18,2.49,9.1,67.32
hsa-miR-107,1.81,19.42,0.13,0.52,7.47,3.28
hsa-miR-10a-3p,44.38,78.26,53.71,0.26,5.84,14.1
hsa-miR-10a-5p,1767.09,2704.66,1775.49,107.62,502.06,551.12
hsa-miR-10b-3p,1.67,0.17,0.0,0.26,0.0,0.08
hsa-miR-10b-5p,244.11,57.42,150.47,57.74,59.5,43.46
hsa-miR-11399,0.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-11401,0.28,0.0,0.0,0.0,0.0,0.0
hsa-miR-1179,0.14,0.08,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,33.22,19.59,51.71,0.65,8.29,15.66
hsa-miR-1185-1-3p,0.84,3.77,4.93,0.0,0.0,1.39
hsa-miR-1185-2-3p,0.28,1.84,0.4,0.0,0.68,0.41
hsa-miR-1185-5p,0.0,1.09,2.8,0.0,0.0,0.0
hsa-miR-1197,0.0,0.75,0.0,0.13,0.0,0.08
hsa-miR-12113,0.28,0.42,2.53,0.0,0.0,0.08
hsa-miR-12129,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-12136,0.42,16.07,6.93,0.0,0.0,0.82
hsa-miR-122-3p,0.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,242.71,43.44,313.46,1.05,140.19,37.06
hsa-miR-1226-3p,0.7,0.0,0.0,1.05,1.36,0.57
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.0,0.41
hsa-miR-1228-3p,0.14,0.0,0.0,0.0,0.54,0.33
hsa-miR-1228-5p,0.28,0.0,0.0,0.13,3.12,1.23
hsa-miR-1229-3p,0.0,0.0,0.0,0.13,2.04,0.66
hsa-miR-1229-5p,0.0,0.0,0.0,0.26,0.14,0.82
hsa-miR-122b-5p,0.0,0.0,0.0,0.13,0.0,0.16
hsa-miR-1236-5p,0.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.13,0.41,0.0
hsa-miR-124-3p,0.14,0.0,1.07,0.13,0.41,0.25
hsa-miR-124-5p,0.0,0.08,0.0,0.0,0.0,0.41
hsa-miR-1244,0.0,0.0,0.0,0.13,0.54,0.82
hsa-miR-1245a,0.0,0.5,0.0,0.0,0.0,0.16
hsa-miR-1245b-3p,0.28,0.59,0.0,0.0,0.0,0.16
hsa-miR-1245b-5p,0.0,0.0,0.0,0.0,0.0,0.33
hsa-miR-1246,4.61,22.35,7.6,14.4,22.96,47.48
hsa-miR-1247-5p,0.14,0.17,0.0,0.0,0.0,0.0
hsa-miR-1248,0.28,0.0,0.0,0.65,1.09,0.74
hsa-miR-1249-3p,0.0,0.0,2.53,0.52,0.41,0.0
hsa-miR-1249-5p,0.0,0.08,0.0,0.13,0.54,0.0
hsa-miR-1250-5p,0.7,1.09,0.13,0.0,0.0,3.03
hsa-miR-1255a,0.84,3.77,0.0,0.0,0.82,2.3
hsa-miR-1255b-5p,0.42,0.75,0.0,0.26,0.0,0.41
hsa-miR-125a-3p,9.35,2.34,12.26,2.09,10.87,13.61
hsa-miR-125a-5p,127.01,45.61,36.12,163.13,329.0,23.53
hsa-miR-125b-1-3p,22.47,34.06,91.56,0.92,15.35,35.01
hsa-miR-125b-2-3p,2.79,8.03,2.53,0.0,0.0,1.07
hsa-miR-125b-5p,163.99,61.6,130.21,50.01,267.74,45.35
hsa-miR-126-3p,285.42,455.39,3433.71,132.36,284.45,967.19
hsa-miR-126-5p,3.91,17.07,17.33,4.06,3.12,10.09
hsa-miR-1260b,2.09,20.42,5.46,0.39,2.31,9.43
hsa-miR-1262,0.0,0.5,0.0,0.13,0.0,1.23
hsa-miR-1266-5p,0.0,0.25,0.0,0.0,0.0,0.0
hsa-miR-1267,0.14,0.0,0.53,0.0,0.0,0.0
hsa-miR-1268a,4.33,1.0,2.67,0.0,2.31,4.18
hsa-miR-1268b,0.56,6.28,19.86,1.05,0.68,0.0
hsa-miR-1269b,0.42,0.25,0.0,0.0,0.0,0.0
hsa-miR-127-3p,94.77,81.52,75.43,20.82,35.18,37.15
hsa-miR-127-5p,1.4,6.53,3.07,0.26,0.27,1.23
hsa-miR-1270,0.28,0.67,0.0,0.0,0.0,0.74
hsa-miR-1271-3p,0.14,0.08,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,6.98,5.36,8.26,0.65,4.08,2.54
hsa-miR-1273c,0.28,0.42,0.0,0.0,0.54,0.0
hsa-miR-1273h-3p,0.7,1.42,2.27,2.88,8.01,2.95
hsa-miR-1273h-5p,0.98,1.17,0.4,2.09,2.45,3.69
hsa-miR-1275,5.16,25.61,34.92,0.92,2.45,42.07
hsa-miR-1276,0.0,0.17,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.7,5.78,0.0,0.0,0.41,1.39
hsa-miR-1278,0.56,1.17,2.67,0.13,0.54,2.62
hsa-miR-128-1-5p,0.14,1.09,0.0,0.0,0.27,0.25
hsa-miR-128-3p,51.5,22.68,60.11,94.65,235.0,26.16
hsa-miR-1283,0.0,0.0,0.0,0.0,0.41,0.0
hsa-miR-1284,0.0,0.25,0.0,1.31,2.99,0.0
hsa-miR-1285-3p,1.67,5.69,1.73,0.65,3.12,2.62
hsa-miR-1285-5p,2.65,0.0,6.26,1.18,0.82,4.35
hsa-miR-1286,0.0,0.5,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,0.42,0.75,0.0,0.0,0.0,0.98
hsa-miR-1287-5p,8.79,20.42,8.93,0.52,1.22,4.18
hsa-miR-1288-3p,0.28,0.0,0.0,0.0,0.14,0.0
hsa-miR-129-1-3p,0.14,0.0,0.0,0.0,0.0,0.08
hsa-miR-129-2-3p,0.0,0.0,0.0,0.13,0.0,0.0
hsa-miR-129-5p,0.42,1.76,3.73,0.13,0.14,0.08
hsa-miR-1290,0.0,0.0,0.0,0.0,0.27,0.0
hsa-miR-1291,17.86,2.26,3.86,0.79,0.14,0.57
hsa-miR-1292-5p,0.84,0.75,0.0,1.05,0.68,0.66
hsa-miR-1293,0.0,0.33,0.0,0.0,0.14,0.33
hsa-miR-1294,0.28,2.43,0.0,0.0,0.27,0.57
hsa-miR-1295a,0.28,0.0,2.8,0.0,0.14,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,0.0,0.0,0.25
hsa-miR-1296-5p,3.21,1.67,0.0,0.13,0.0,0.74
hsa-miR-1297,0.14,0.0,0.0,0.0,0.14,0.08
hsa-miR-1298-5p,0.0,0.17,4.66,0.0,0.0,0.66
hsa-miR-1299,12.28,0.0,8.53,1.31,0.41,13.28
hsa-miR-1301-3p,8.79,5.78,4.13,7.46,19.29,3.77
hsa-miR-1303,8.51,8.12,11.33,4.71,6.11,7.71
hsa-miR-1304-3p,0.0,0.25,0.0,0.0,0.0,0.08
hsa-miR-1304-5p,0.7,0.75,0.13,0.79,2.04,2.13
hsa-miR-1305,0.0,0.08,0.0,0.0,0.0,0.33
hsa-miR-1306-3p,0.42,0.92,2.13,0.13,0.27,2.46
hsa-miR-1306-5p,0.14,0.08,0.0,0.13,0.95,0.25
hsa-miR-1307-3p,86.67,34.48,69.97,61.14,148.47,79.21
hsa-miR-1307-5p,19.82,12.55,9.2,4.71,6.66,13.53
hsa-miR-130a-3p,46.34,196.1,76.23,0.26,4.08,82.25
hsa-miR-130a-5p,17.86,3.1,15.46,0.0,0.27,52.97
hsa-miR-130b-3p,0.14,4.1,0.0,0.52,2.17,11.15
hsa-miR-130b-5p,0.42,0.08,0.0,14.4,11.14,0.08
hsa-miR-132-3p,20.8,61.68,84.63,3.4,6.11,102.99
hsa-miR-132-5p,16.47,53.65,31.59,4.32,10.87,21.48
hsa-miR-1323,0.0,0.0,0.0,0.13,0.0,0.25
hsa-miR-133a-3p,18.28,1.26,8.26,0.13,16.98,1.39
hsa-miR-133a-5p,0.28,0.08,0.0,0.0,0.54,0.0
hsa-miR-133b,0.42,0.0,0.53,0.0,0.14,0.0
hsa-miR-134-3p,0.14,0.08,0.0,0.0,0.0,0.0
hsa-miR-134-5p,12.7,28.71,10.8,2.23,10.6,19.52
hsa-miR-1343-3p,0.0,0.0,0.0,0.26,0.14,0.0
hsa-miR-135a-2-3p,0.14,0.0,0.0,0.0,0.0,0.41
hsa-miR-135a-5p,0.14,1.84,3.6,0.0,0.0,0.41
hsa-miR-135b-3p,1.26,2.68,0.4,0.0,0.0,1.15
hsa-miR-135b-5p,150.18,457.49,485.26,0.13,2.85,102.83
hsa-miR-136-3p,12.0,13.56,13.46,0.13,1.49,3.77
