miRNA,SRR7084505,SRR7084506,SRR7084508,SRR7084509,SRR7084510
hsa-miR-1255a,0.2,0.07,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-125a-3p,0.13,0.13,21.35,2.0,2.74
hsa-miR-125a-5p,4.24,3.38,212.66,240.13,182.02
hsa-miR-125b-1-3p,0.0,0.07,0.85,20.32,32.44
hsa-miR-125b-5p,0.54,0.13,170.25,104.58,175.49
hsa-miR-126-3p,4.44,2.85,2722.22,231.47,189.39
hsa-miR-126-5p,0.0,0.0,38.15,0.33,4.0
hsa-miR-1260b,0.2,0.13,0.0,0.0,0.0
hsa-miR-1262,0.0,0.0,0.0,0.0,0.63
hsa-miR-1266-5p,0.2,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.34,0.0,0.0,0.0,0.0
hsa-miR-1268b,0.07,0.07,0.0,0.0,0.21
hsa-miR-1269a,0.0,0.0,0.0,0.0,0.63
hsa-miR-127-3p,2.35,1.06,65.19,10.99,26.33
hsa-miR-127-5p,1.75,0.4,6.83,0.33,1.69
hsa-miR-1270,1.35,1.06,0.0,0.0,0.0
hsa-miR-1271-5p,0.4,0.13,0.0,0.0,0.0
hsa-miR-1272,0.13,0.0,0.0,0.0,0.0
hsa-miR-1273c,0.07,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-1275,0.2,0.2,0.0,0.0,0.0
hsa-miR-1276,0.0,0.2,0.0,0.0,0.0
hsa-miR-1277-3p,0.07,0.0,0.0,1.33,0.21
hsa-miR-1278,0.81,0.33,0.0,0.0,0.0
hsa-miR-128-1-5p,0.13,0.0,0.0,0.0,0.0
hsa-miR-128-3p,51.81,47.73,2291.2,355.7,546.91
hsa-miR-1283,0.67,0.2,0.0,0.0,0.0
hsa-miR-1284,0.13,0.0,0.0,0.0,1.05
hsa-miR-1285-3p,0.27,0.07,0.0,1.33,0.0
hsa-miR-1285-5p,0.07,0.07,0.0,0.0,0.21
hsa-miR-1286,0.07,0.07,0.0,0.0,0.0
hsa-miR-1287-5p,0.13,0.07,0.0,0.0,1.26
hsa-miR-1288-3p,0.2,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,0.13,0.07,0.0,0.0,0.0
hsa-miR-129-2-3p,0.74,0.2,0.0,0.0,0.0
hsa-miR-129-5p,10.9,7.82,22.49,2.33,4.85
hsa-miR-1290,0.0,0.07,0.28,0.0,0.21
hsa-miR-1291,2.89,0.73,0.0,0.0,2.11
hsa-miR-1292-5p,0.47,0.6,0.0,0.0,0.0
hsa-miR-1293,0.34,0.07,0.0,0.0,0.0
hsa-miR-1295a,0.0,0.07,0.0,0.0,0.0
hsa-miR-1296-5p,0.13,0.0,0.0,0.0,0.0
hsa-miR-1298-3p,0.07,0.86,0.0,0.0,0.0
hsa-miR-1298-5p,12.51,18.76,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,0.0,0.0,0.21
hsa-miR-1301-3p,0.74,0.73,0.0,1.67,1.9
hsa-miR-1303,2.09,1.06,0.0,0.0,0.0
hsa-miR-1304-5p,1.08,1.39,0.0,0.0,0.0
hsa-miR-1306-3p,0.27,0.2,13.38,0.0,2.11
hsa-miR-1306-5p,0.13,0.13,0.0,0.0,0.84
hsa-miR-1307-3p,14.47,9.55,80.28,12.66,15.38
hsa-miR-1307-5p,0.67,0.53,10.82,2.0,5.69
hsa-miR-130a-3p,1.95,1.39,8.54,1.0,4.0
hsa-miR-130a-5p,0.2,0.33,0.0,0.0,0.0
hsa-miR-130b-3p,0.47,0.6,5.41,4.0,3.79
hsa-miR-130b-5p,3.7,4.97,46.97,17.32,13.27
hsa-miR-132-3p,0.4,0.07,0.0,1.33,0.84
hsa-miR-132-5p,0.07,0.0,0.28,0.0,0.0
hsa-miR-1323,10.9,17.9,0.0,0.0,0.0
hsa-miR-133a-3p,0.07,0.27,51.53,3.0,1.05
hsa-miR-134-5p,3.7,0.86,11.1,7.99,5.9
hsa-miR-1343-3p,0.0,0.13,13.38,1.33,0.63
hsa-miR-135a-2-3p,0.54,1.79,0.0,0.0,0.0
hsa-miR-135a-3p,0.07,0.33,0.0,0.0,0.0
hsa-miR-135a-5p,1.88,3.45,0.0,0.0,0.0
hsa-miR-135b-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,6.8,4.97,0.0,0.0,0.0
hsa-miR-136-3p,1.01,0.33,47.54,4.0,9.27
hsa-miR-136-5p,0.74,0.27,7.97,2.0,2.11
hsa-miR-138-2-3p,0.0,0.0,0.57,0.0,0.0
hsa-miR-138-5p,0.0,0.13,0.57,0.33,2.11
hsa-miR-139-3p,0.0,0.0,6.83,0.0,1.9
hsa-miR-139-5p,0.47,0.13,149.46,8.33,14.33
hsa-miR-140-3p,2.83,3.98,85.41,8.66,28.02
hsa-miR-140-5p,0.47,0.53,26.19,10.66,14.33
hsa-miR-141-3p,0.07,0.4,1.14,0.0,0.0
hsa-miR-141-5p,0.2,0.0,0.0,0.0,0.0
hsa-miR-142-3p,0.0,0.07,175.65,6.99,3.37
hsa-miR-142-5p,0.0,0.0,294.09,8.99,31.6
hsa-miR-143-3p,2.15,2.06,4515.78,1267.91,1358.84
hsa-miR-143-5p,0.0,0.0,0.57,0.67,2.74
hsa-miR-144-3p,0.0,0.0,307.75,12.32,15.17
hsa-miR-144-5p,0.13,0.0,65.48,0.67,1.26
hsa-miR-145-3p,0.07,0.0,29.04,10.32,11.8
hsa-miR-145-5p,0.2,0.0,0.0,3.33,0.0
hsa-miR-1468-5p,0.0,0.0,3.13,0.0,0.0
hsa-miR-146a-5p,1.28,1.79,0.0,1.0,0.21
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.21
hsa-miR-146b-5p,5.05,5.24,72.6,40.3,18.12
hsa-miR-147b-3p,0.0,0.0,4.27,0.0,1.26
hsa-miR-148a-3p,1460.32,1284.17,48923.72,2705.35,4593.51
hsa-miR-148a-5p,1.01,0.86,10.82,0.0,1.05
hsa-miR-148b-3p,22.88,18.89,250.53,44.63,42.77
hsa-miR-148b-5p,0.2,0.13,5.12,3.0,2.11
hsa-miR-149-3p,0.0,0.0,0.28,0.0,0.0
hsa-miR-149-5p,0.87,1.33,0.85,1.67,1.26
hsa-miR-150-5p,0.13,0.4,17.08,2.0,1.05
hsa-miR-151a-3p,185.42,177.28,1392.14,247.79,299.58
hsa-miR-151a-5p,0.81,0.99,5.41,0.33,1.26
hsa-miR-151b,0.2,0.0,0.57,0.0,0.0
hsa-miR-152-3p,0.4,0.73,140.92,65.28,135.04
hsa-miR-154-3p,0.27,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-155-5p,7.54,3.91,37.86,8.33,10.95
hsa-miR-15a-5p,0.0,0.0,0.85,0.0,4.85
hsa-miR-15b-3p,0.27,0.33,4.27,0.0,0.0
hsa-miR-15b-5p,0.47,0.6,2.28,2.66,1.9
hsa-miR-16-1-3p,0.0,0.0,0.0,2.33,0.0
hsa-miR-16-2-3p,2.76,4.11,0.57,2.66,5.06
hsa-miR-16-5p,1.28,1.66,24.2,2.33,2.74
hsa-miR-17-3p,0.13,0.0,0.28,0.0,0.0
hsa-miR-17-5p,16.01,17.04,20.21,0.0,2.53
hsa-miR-181a-2-3p,0.4,0.27,0.0,1.33,2.11
hsa-miR-181a-3p,0.0,0.07,1.42,4.33,0.0
hsa-miR-181a-5p,0.87,0.4,593.01,74.6,149.37
hsa-miR-181b-5p,0.74,0.93,221.49,37.63,81.11
hsa-miR-181c-3p,0.0,0.0,0.57,0.0,0.0
hsa-miR-181c-5p,0.13,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.67,0.66,6.55,1.0,0.63
hsa-miR-182-3p,0.27,0.27,0.0,0.0,0.21
hsa-miR-182-5p,283.86,208.5,1.99,4.33,1.69
hsa-miR-1827,0.0,0.0,0.28,0.0,0.21
hsa-miR-183-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-183-5p,171.97,105.48,2.85,6.33,1.47
hsa-miR-184,8.68,3.78,2.56,1.33,0.63
hsa-miR-1843,0.54,0.27,0.0,1.33,1.9
hsa-miR-185-3p,0.07,0.07,0.0,0.0,0.0
hsa-miR-185-5p,8.34,7.96,51.53,3.33,9.48
hsa-miR-186-5p,9.15,7.16,170.53,16.65,17.91
hsa-miR-187-3p,2.15,0.6,0.28,0.0,0.0
hsa-miR-187-5p,0.2,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,2.02,2.52,1.99,0.0,0.0
hsa-miR-18a-5p,1.28,1.33,1.42,0.0,0.0
hsa-miR-18b-3p,0.87,0.8,0.0,0.0,0.0
hsa-miR-18b-5p,0.27,0.27,0.0,0.0,0.0
hsa-miR-1908-5p,0.61,0.2,0.0,0.0,1.05
hsa-miR-1909-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.13,0.0,0.0,0.0
hsa-miR-191-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-191-5p,40.97,40.44,243.7,35.64,33.92
hsa-miR-1912-3p,0.0,0.13,0.0,0.0,0.0
hsa-miR-1912-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-192-5p,3.97,4.24,1650.64,34.64,71.63
hsa-miR-193a-3p,0.0,0.0,0.0,0.67,0.0
hsa-miR-193a-5p,0.27,0.27,8.54,10.66,10.95
hsa-miR-193b-3p,0.54,0.86,0.0,0.33,0.0
hsa-miR-193b-5p,0.07,0.13,11.67,10.66,11.38
hsa-miR-194-5p,0.27,0.4,191.6,2.33,12.85
hsa-miR-195-3p,0.2,0.07,17.65,7.99,5.69
hsa-miR-195-5p,0.0,0.07,0.28,1.0,0.0
hsa-miR-196a-5p,0.07,0.0,0.85,28.64,31.6
hsa-miR-196b-5p,0.0,0.0,3.42,5.66,4.42
hsa-miR-197-3p,3.3,2.45,0.0,0.67,0.42
hsa-miR-199a-3p,0.2,0.99,54.95,23.98,76.68
hsa-miR-199a-5p,0.4,0.27,77.72,128.22,88.48
hsa-miR-199b-3p,1.75,0.07,82.56,96.92,81.95
hsa-miR-199b-5p,0.81,0.46,40.71,17.98,9.69
hsa-miR-19a-3p,1.48,1.06,3.42,2.0,0.84
hsa-miR-19b-3p,3.03,3.51,7.12,0.0,0.21
hsa-miR-200a-3p,4.58,4.44,7.97,0.0,0.0
hsa-miR-200a-5p,2.49,1.92,2.56,0.0,0.0
hsa-miR-200b-3p,44.07,42.76,7.12,0.67,0.0
hsa-miR-200b-5p,0.27,0.6,4.27,0.0,0.0
hsa-miR-200c-3p,92.04,107.27,1.71,1.0,0.0
hsa-miR-203a-3p,2.09,1.06,18.5,85.93,5.69
hsa-miR-204-3p,0.0,0.0,45.84,7.33,5.9
hsa-miR-204-5p,8.95,10.28,10.25,2.66,2.11
hsa-miR-205-5p,12.92,10.14,0.0,0.0,0.0
hsa-miR-206,0.4,0.4,109.04,91.59,1.69
hsa-miR-208b-3p,0.0,0.0,5.98,0.0,1.05
hsa-miR-20a-5p,29.47,38.05,69.75,11.99,9.69
hsa-miR-20b-3p,0.27,0.86,0.0,0.0,0.0
hsa-miR-20b-5p,10.43,21.48,0.0,0.0,0.0
hsa-miR-21-3p,0.87,0.2,0.0,0.0,0.63
hsa-miR-21-5p,1593.93,914.43,4774.57,3440.05,2904.34
hsa-miR-210-3p,0.13,0.13,0.57,0.0,0.21
hsa-miR-210-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,0.57,0.0,0.0
hsa-miR-2110,0.94,0.4,0.0,0.0,1.69
hsa-miR-2113,0.13,0.46,0.0,0.0,0.0
hsa-miR-212-5p,0.2,0.07,1.14,2.0,0.63
hsa-miR-214-3p,0.07,0.07,10.53,12.99,3.58
hsa-miR-214-5p,0.0,0.0,0.28,0.0,1.47
hsa-miR-215-5p,0.13,0.07,70.32,5.66,16.22
hsa-miR-216b-3p,0.0,0.0,0.85,0.0,0.0
hsa-miR-217-5p,0.07,0.0,0.57,0.0,0.0
hsa-miR-218-5p,1.14,1.13,17.37,22.98,13.48
hsa-miR-219a-1-3p,0.07,0.0,1.14,0.0,1.26
hsa-miR-219a-5p,0.0,0.0,1.14,0.0,0.0
hsa-miR-22-3p,2.22,1.92,484.83,240.13,403.65
hsa-miR-22-5p,0.2,0.07,23.34,6.66,12.85
hsa-miR-221-3p,41.51,53.1,10.82,37.3,59.62
hsa-miR-221-5p,3.09,3.98,10.25,8.33,8.22
hsa-miR-222-3p,139.0,189.01,372.09,822.3,1061.79
hsa-miR-222-5p,0.07,0.0,0.0,1.33,0.63
hsa-miR-223-3p,0.0,0.0,4.27,0.0,0.63
hsa-miR-223-5p,0.0,0.07,55.51,8.33,3.37
hsa-miR-224-5p,4.98,4.57,154.87,75.27,111.24
hsa-miR-2278,0.0,0.13,0.0,0.0,0.0
hsa-miR-2355-3p,0.07,0.07,0.0,0.0,1.47
hsa-miR-23a-3p,8.34,8.62,4.56,4.33,4.42
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.21
hsa-miR-23b-3p,2.56,1.59,1.99,0.67,2.11
hsa-miR-23b-5p,0.27,0.0,2.28,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.85,0.67,0.0
hsa-miR-24-2-5p,0.4,0.2,11.1,8.66,17.06
hsa-miR-24-3p,4.71,3.58,359.0,202.16,228.79
hsa-miR-25-3p,94.46,97.39,2753.25,144.54,209.62
hsa-miR-25-5p,0.47,0.27,2.28,2.0,0.63
hsa-miR-2682-5p,0.07,0.13,0.0,1.33,0.0
hsa-miR-26a-2-3p,0.2,0.13,2.28,0.67,0.0
hsa-miR-26a-5p,215.9,221.9,4598.91,877.58,635.18
hsa-miR-26b-5p,7.2,5.24,177.93,23.31,27.39
hsa-miR-27a-3p,7.74,5.64,438.99,194.83,318.54
hsa-miR-27a-5p,0.2,0.2,2.56,5.99,0.63
hsa-miR-27b-3p,10.9,7.69,2239.67,409.65,643.39
hsa-miR-27b-5p,0.2,0.0,0.85,2.0,0.63
hsa-miR-28-3p,26.44,15.45,0.0,9.66,13.27
hsa-miR-28-5p,0.81,0.99,3.7,2.66,1.05
hsa-miR-296-3p,5.58,5.9,0.0,0.33,0.84
hsa-miR-296-5p,0.34,0.07,0.0,0.0,0.0
hsa-miR-299-3p,0.4,0.0,0.28,1.0,0.63
hsa-miR-299-5p,0.13,0.0,3.7,0.33,0.0
hsa-miR-29a-3p,5.58,1.79,36.16,187.51,318.54
hsa-miR-29b-1-5p,0.0,0.13,0.0,0.0,0.0
hsa-miR-29b-3p,0.27,0.2,4.27,1.67,0.0
hsa-miR-29c-3p,0.0,0.0,0.0,1.0,0.84
hsa-miR-29c-5p,0.0,0.0,0.28,0.0,0.0
hsa-miR-301a-3p,0.07,0.0,0.57,0.0,0.0
hsa-miR-301a-5p,0.07,0.4,3.7,0.0,0.0
hsa-miR-301b-3p,0.34,0.07,0.0,0.0,0.0
hsa-miR-302a-3p,276.05,201.74,0.0,0.0,0.0
hsa-miR-302a-5p,266.77,223.22,0.0,0.0,0.0
hsa-miR-302b-3p,2898.56,2437.87,1.71,2.66,0.0
hsa-miR-302b-5p,0.13,0.33,0.0,0.0,0.0
hsa-miR-302c-3p,149.97,116.68,0.0,0.0,0.0
hsa-miR-302c-5p,22.88,21.41,0.0,0.33,0.0
hsa-miR-302d-3p,201.17,137.5,0.0,0.33,0.0
hsa-miR-302d-5p,1.08,1.52,0.0,0.0,0.0
hsa-miR-302e,0.74,0.2,0.0,0.0,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,1.05
hsa-miR-3064-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.2,0.07,0.0,0.0,0.0
hsa-miR-30a-3p,6.12,3.98,26.19,13.65,12.22
hsa-miR-30a-5p,27.65,14.12,482.84,52.29,40.24
hsa-miR-30b-3p,0.27,0.07,1.14,0.0,0.0
hsa-miR-30b-5p,0.54,0.2,0.0,0.0,0.0
hsa-miR-30c-1-3p,0.27,0.13,0.0,0.0,0.0
hsa-miR-30c-2-3p,0.47,0.4,1.71,0.0,0.0
hsa-miR-30c-5p,37.41,29.57,152.59,11.99,9.48
hsa-miR-30d-3p,0.0,0.0,1.42,0.0,0.0
hsa-miR-30d-5p,71.32,58.81,1486.38,284.76,307.37
hsa-miR-30e-3p,7.13,9.48,95.37,5.66,10.53
hsa-miR-30e-5p,3.83,1.92,154.59,9.33,14.75
hsa-miR-31-3p,0.0,0.07,0.0,0.0,0.0
hsa-miR-31-5p,0.07,0.2,0.0,0.67,1.69
hsa-miR-3115,0.07,0.07,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,0.42
hsa-miR-3129-3p,0.0,0.13,0.0,0.0,0.0
hsa-miR-3133,0.07,0.07,0.0,0.0,0.0
hsa-miR-3138,0.07,0.07,0.0,0.0,0.0
hsa-miR-3139,0.0,0.13,0.0,0.0,0.0
hsa-miR-3143,0.07,0.0,0.0,0.0,0.0
hsa-miR-3146,0.07,0.0,0.0,0.0,0.0
hsa-miR-3148,0.27,0.13,0.0,0.0,0.0
hsa-miR-3152-5p,0.0,0.0,0.0,0.0,0.84
hsa-miR-3158-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.13,0.0,0.0,0.0
hsa-miR-3168,0.0,0.0,0.57,0.0,0.0
hsa-miR-3173-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-3174,0.07,0.07,0.0,0.0,0.0
hsa-miR-3175,0.0,0.2,0.0,0.0,0.0
hsa-miR-3176,0.0,0.13,0.0,0.0,0.0
hsa-miR-3177-3p,0.2,0.4,0.0,0.0,0.0
hsa-miR-3178,0.2,0.46,0.0,0.0,0.0
hsa-miR-3179,0.13,0.33,0.0,0.0,1.69
hsa-miR-3180-3p,0.07,0.2,0.0,0.33,0.0
hsa-miR-3180-5p,0.13,0.0,0.0,0.0,0.0
hsa-miR-3182,0.13,0.27,0.0,0.33,1.05
hsa-miR-3187-3p,0.13,0.07,0.0,0.0,0.0
hsa-miR-3195,0.0,0.13,0.0,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,0.33,0.0
hsa-miR-32-3p,0.27,0.2,0.0,0.0,0.0
hsa-miR-32-5p,3.83,1.39,0.0,0.0,0.0
hsa-miR-320a-3p,18.84,20.22,725.39,75.27,227.95
hsa-miR-320a-5p,0.07,0.0,0.28,0.0,0.0
hsa-miR-320b,4.58,1.99,46.4,62.28,90.8
hsa-miR-320c,1.82,0.86,153.73,32.97,15.8
hsa-miR-320d,2.76,0.2,30.18,7.33,37.71
hsa-miR-320e,0.07,0.13,1.71,0.0,1.05
hsa-miR-323a-3p,13.66,4.11,141.49,7.99,13.9
hsa-miR-323a-5p,0.13,0.07,0.0,0.0,1.05
hsa-miR-323b-3p,2.29,1.13,0.0,1.33,2.74
hsa-miR-324-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-326,0.2,0.0,1.42,1.0,4.42
hsa-miR-328-3p,0.4,0.2,89.11,22.31,31.81
hsa-miR-329-3p,2.15,0.6,8.54,1.67,0.21
hsa-miR-329-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-330-3p,0.61,1.79,4.84,1.33,1.05
hsa-miR-330-5p,0.0,0.07,2.28,1.0,1.69
hsa-miR-331-3p,0.54,0.07,0.0,0.0,0.0
hsa-miR-331-5p,0.13,0.53,37.58,2.33,2.11
hsa-miR-335-3p,29.47,22.41,16.8,6.66,15.59
hsa-miR-335-5p,0.94,0.4,7.97,2.33,5.06
hsa-miR-337-3p,0.81,0.46,0.0,2.33,8.85
hsa-miR-337-5p,0.2,0.0,0.0,0.0,0.0
hsa-miR-338-5p,0.0,0.07,4.27,0.0,0.0
hsa-miR-339-3p,0.47,0.27,0.0,2.33,0.21
hsa-miR-339-5p,0.34,0.13,3.42,0.0,0.0
hsa-miR-33a-5p,0.0,0.07,1.14,0.0,0.0
hsa-miR-340-3p,1.75,1.46,15.09,3.0,1.26
hsa-miR-340-5p,8.07,9.88,58.65,7.66,11.17
hsa-miR-342-3p,1.95,2.52,0.28,0.0,0.0
hsa-miR-342-5p,0.2,0.2,0.0,1.0,0.42
hsa-miR-345-5p,0.67,0.2,0.0,0.0,0.84
hsa-miR-346,0.0,0.07,0.0,0.0,0.0
hsa-miR-34a-5p,0.81,0.53,0.0,0.0,0.0
hsa-miR-34b-3p,0.34,0.13,0.0,0.0,0.84
hsa-miR-34c-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,3.3,2.72,0.28,3.33,0.21
hsa-miR-3529-5p,0.13,0.2,0.0,0.0,0.0
hsa-miR-3605-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-3609,0.2,0.0,0.0,0.0,0.0
hsa-miR-361-3p,3.63,5.24,68.33,3.66,7.16
hsa-miR-361-5p,0.94,2.52,49.54,13.65,30.76
hsa-miR-3613-5p,0.27,0.07,1.14,0.0,0.0
hsa-miR-3614-5p,0.0,0.0,0.0,0.0,1.47
hsa-miR-3615,0.61,0.86,0.0,0.0,2.11
hsa-miR-3616-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-3617-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-362-5p,0.13,0.2,7.12,0.0,0.0
hsa-miR-363-3p,50.06,90.69,6.55,0.0,1.47
hsa-miR-363-5p,0.34,1.06,0.0,0.0,0.0
hsa-miR-3648,0.0,0.13,0.0,0.0,0.0
hsa-miR-3651,0.13,0.07,0.0,0.0,0.0
hsa-miR-3652,0.13,0.2,0.0,0.0,0.0
hsa-miR-3654,0.07,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,0.13,0.0,1.42,0.0,0.0
hsa-miR-365a-5p,0.13,0.27,2.28,0.0,1.26
hsa-miR-365b-3p,1.01,1.52,2.85,0.0,0.0
hsa-miR-365b-5p,0.07,0.2,0.0,0.0,7.79
hsa-miR-3661,0.0,0.07,0.0,0.0,0.0
hsa-miR-3663-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-3664-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-3665,0.0,0.0,0.28,1.0,0.21
hsa-miR-367-3p,4.64,3.05,0.0,0.0,0.0
hsa-miR-367-5p,0.07,0.27,0.0,0.0,0.0
hsa-miR-3675-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-3679-5p,0.2,0.2,0.0,0.0,0.21
hsa-miR-3681-5p,0.0,0.13,0.28,0.0,0.0
hsa-miR-3682-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-3685,0.0,0.2,0.0,0.0,0.0
hsa-miR-369-3p,0.81,0.4,152.59,3.66,11.59
hsa-miR-369-5p,0.2,0.27,4.27,1.0,3.58
hsa-miR-3691-5p,0.13,0.33,0.0,0.0,0.0
hsa-miR-370-3p,48.78,15.12,76.3,31.64,32.23
hsa-miR-370-5p,0.07,0.13,2.28,0.0,0.0
hsa-miR-371a-3p,0.54,0.66,0.0,0.0,0.0
hsa-miR-371a-5p,3.23,7.23,0.0,0.0,0.0
hsa-miR-372-3p,168.0,111.45,0.0,0.33,0.0
hsa-miR-372-5p,0.34,0.07,0.0,0.0,0.0
hsa-miR-373-3p,1.82,1.79,0.0,0.0,0.0
hsa-miR-373-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-374a-3p,1.68,2.39,0.0,1.33,2.74
hsa-miR-374a-5p,1.48,1.86,14.23,1.0,1.9
hsa-miR-374b-5p,0.2,1.46,7.69,3.66,0.84
hsa-miR-375-3p,1.41,0.46,34.16,0.33,4.0
hsa-miR-376a-3p,0.81,0.4,2.28,0.0,0.0
hsa-miR-376c-3p,0.4,0.0,5.98,0.0,0.0
hsa-miR-376c-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-377-3p,0.07,0.07,1.14,0.0,0.0
hsa-miR-378a-3p,34.72,43.42,432.73,23.65,43.4
hsa-miR-378a-5p,0.2,0.07,0.0,0.0,0.0
