miRNA,SRR12486391,SRR12486392,SRR12486393,SRR12486394
hsa-miR-193b-5p,0.0,0.0,3.71,1.53
hsa-miR-194-5p,38.57,15.73,12.99,4.58
hsa-miR-195-5p,80.1,56.62,0.0,0.0
hsa-miR-196a-5p,0.0,0.0,9.28,1.53
hsa-miR-196b-5p,0.0,0.0,0.0,10.7
hsa-miR-197-5p,0.0,3.15,1.86,21.39
hsa-miR-199a-3p,44.5,12.58,0.0,0.0
hsa-miR-199b-3p,0.0,37.75,0.0,0.0
hsa-miR-19b-3p,0.0,0.0,0.0,1.53
hsa-miR-200a-3p,0.0,3.15,3.71,0.0
hsa-miR-200a-5p,8.9,12.58,0.0,0.0
hsa-miR-200b-3p,5.93,0.0,0.0,0.0
hsa-miR-200b-5p,50.43,12.58,0.0,0.0
hsa-miR-200c-3p,996.83,1034.89,5.57,3.06
hsa-miR-200c-5p,11.87,12.58,0.0,0.0
hsa-miR-203a-3p,5.93,3.15,0.0,0.0
hsa-miR-205-5p,23.73,25.16,0.0,0.0
hsa-miR-20a-5p,0.0,0.0,1.86,1.53
hsa-miR-21-3p,0.0,0.0,1.86,0.0
hsa-miR-21-5p,5.93,15.73,38.98,18.34
hsa-miR-210-3p,0.0,0.0,0.0,1.53
hsa-miR-217-5p,8.9,6.29,0.0,0.0
hsa-miR-218-5p,38.57,18.87,18.56,19.86
hsa-miR-22-3p,0.0,0.0,0.0,6.11
hsa-miR-221-3p,11.87,6.29,57.54,36.67
hsa-miR-222-3p,0.0,0.0,7.42,18.34
hsa-miR-223-3p,8.9,22.02,7.42,6.11
hsa-miR-223-5p,0.0,3.15,0.0,0.0
hsa-miR-224-3p,0.0,0.0,0.0,4.58
hsa-miR-224-5p,0.0,0.0,5.57,4.58
hsa-miR-2277-3p,0.0,0.0,1.86,0.0
hsa-miR-2277-5p,0.0,0.0,1.86,1.53
hsa-miR-2355-3p,0.0,3.15,5.57,1.53
hsa-miR-23a-3p,777.29,802.12,428.78,562.31
hsa-miR-23b-3p,0.0,3.15,0.0,0.0
hsa-miR-23b-5p,0.0,0.0,1.86,0.0
hsa-miR-24-3p,2.97,0.0,9.28,16.81
hsa-miR-25-3p,2.97,3.15,1.86,6.11
hsa-miR-26a-5p,0.0,9.44,0.0,0.0
hsa-miR-27a-3p,5.93,3.15,0.0,0.0
hsa-miR-27b-3p,0.0,0.0,3.71,0.0
hsa-miR-28-3p,38.57,15.73,131.79,154.33
hsa-miR-2861,0.0,0.0,3.71,0.0
hsa-miR-29a-3p,8.9,25.16,3.71,6.11
hsa-miR-29b-3p,2.97,0.0,0.0,0.0
hsa-miR-29c-3p,5.93,22.02,0.0,0.0
hsa-miR-301a-3p,5.93,0.0,7.42,0.0
hsa-miR-3064-5p,0.0,0.0,5.57,3.06
hsa-miR-3065-5p,0.0,0.0,22.27,15.28
hsa-miR-30a-3p,0.0,3.15,0.0,0.0
hsa-miR-30a-5p,112.74,147.84,18.56,30.56
hsa-miR-30c-5p,0.0,0.0,5.57,0.0
hsa-miR-30d-5p,210.64,185.59,12.99,18.34
hsa-miR-30e-5p,198.77,163.57,20.42,41.26
hsa-miR-31-5p,2.97,18.87,0.0,0.0
hsa-miR-3178,2.97,0.0,0.0,3.06
hsa-miR-3182,8.9,12.58,155.92,210.87
hsa-miR-3192-5p,0.0,0.0,3.71,4.58
hsa-miR-32-3p,0.0,0.0,0.0,1.53
hsa-miR-320a-3p,293.71,346.01,699.79,669.27
hsa-miR-320a-5p,0.0,0.0,9.28,0.0
hsa-miR-320b,2.97,6.29,7.42,12.22
hsa-miR-320c,5.93,0.0,5.57,6.11
hsa-miR-320d,0.0,0.0,3.71,1.53
hsa-miR-320e,0.0,3.15,5.57,4.58
hsa-miR-324-3p,2.97,9.44,55.69,88.62
hsa-miR-324-5p,14.83,12.58,33.41,19.86
hsa-miR-328-3p,2.97,0.0,0.0,0.0
hsa-miR-329-5p,2.97,6.29,0.0,0.0
hsa-miR-335-5p,29.67,3.15,0.0,3.06
hsa-miR-338-3p,35.6,0.0,0.0,0.0
hsa-miR-345-5p,0.0,0.0,1.86,0.0
hsa-miR-34b-3p,2.97,0.0,7.42,3.06
hsa-miR-361-3p,0.0,0.0,3.71,1.53
hsa-miR-3614-3p,0.0,0.0,1.86,0.0
hsa-miR-3620-5p,0.0,0.0,1.86,1.53
hsa-miR-363-3p,0.0,0.0,5.57,0.0
hsa-miR-3654,0.0,0.0,1.86,0.0
hsa-miR-3655,0.0,0.0,0.0,3.06
hsa-miR-3665,0.0,3.15,0.0,4.58
hsa-miR-3692-5p,5.93,0.0,0.0,0.0
hsa-miR-370-3p,26.7,28.31,33.41,59.59
hsa-miR-375-3p,20.77,18.87,0.0,0.0
hsa-miR-378d,0.0,0.0,9.28,9.17
hsa-miR-382-5p,2.97,6.29,0.0,0.0
hsa-miR-3922-5p,0.0,0.0,0.0,3.06
hsa-miR-3934-3p,0.0,0.0,3.71,0.0
hsa-miR-3960,0.0,0.0,1.86,1.53
hsa-miR-424-5p,145.37,106.95,3.71,4.58
hsa-miR-432-5p,121.64,132.11,66.82,88.62
hsa-miR-4324,0.0,3.15,0.0,0.0
hsa-miR-4433b-5p,0.0,0.0,0.0,1.53
hsa-miR-450a-5p,0.0,0.0,3.71,0.0
hsa-miR-450b-5p,0.0,6.29,3.71,0.0
hsa-miR-452-3p,11.87,0.0,0.0,19.86
hsa-miR-4640-5p,0.0,0.0,3.71,0.0
hsa-miR-4700-5p,0.0,0.0,0.0,1.53
hsa-miR-4707-5p,0.0,0.0,11.14,3.06
hsa-miR-4720-5p,0.0,0.0,3.71,1.53
hsa-miR-4791,0.0,0.0,0.0,3.06
hsa-miR-4793-3p,0.0,0.0,3.71,3.06
hsa-miR-483-5p,0.0,0.0,20.42,15.28
hsa-miR-484,0.0,0.0,0.0,3.06
hsa-miR-494-3p,0.0,6.29,0.0,0.0
hsa-miR-499a-5p,35.6,15.73,0.0,0.0
hsa-miR-5008-5p,5.93,0.0,0.0,12.22
hsa-miR-500b-3p,0.0,0.0,0.0,3.06
hsa-miR-503-5p,0.0,0.0,1.86,0.0
hsa-miR-5187-5p,0.0,0.0,0.0,1.53
hsa-miR-542-3p,14.83,34.6,14.85,35.14
hsa-miR-545-5p,0.0,3.15,0.0,0.0
hsa-miR-548f-3p,2.97,0.0,0.0,0.0
hsa-miR-548j-5p,0.0,0.0,0.0,3.06
hsa-miR-557,0.0,0.0,0.0,4.58
hsa-miR-5588-5p,0.0,6.29,0.0,0.0
hsa-miR-564,0.0,3.15,0.0,0.0
hsa-miR-582-3p,0.0,6.29,0.0,1.53
hsa-miR-584-5p,2.97,0.0,0.0,3.06
hsa-miR-6125,2.97,0.0,0.0,0.0
hsa-miR-628-3p,2.97,0.0,0.0,0.0
hsa-miR-628-5p,0.0,0.0,0.0,4.58
hsa-miR-632,0.0,0.0,0.0,6.11
hsa-miR-635,0.0,0.0,0.0,1.53
hsa-miR-6501-5p,0.0,0.0,0.0,6.11
hsa-miR-652-3p,2.97,0.0,0.0,0.0
hsa-miR-664a-3p,0.0,0.0,0.0,4.58
hsa-miR-664a-5p,0.0,6.29,14.85,4.58
hsa-miR-671-5p,0.0,0.0,1.86,13.75
hsa-miR-6724-5p,0.0,0.0,1.86,6.11
hsa-miR-6734-5p,5.93,0.0,0.0,0.0
hsa-miR-6799-5p,0.0,0.0,5.57,1.53
hsa-miR-7-5p,8.9,81.78,0.0,1.53
hsa-miR-708-5p,62.3,106.95,0.0,0.0
hsa-miR-7161-5p,0.0,0.0,0.0,1.53
hsa-miR-744-5p,0.0,0.0,16.71,6.11
hsa-miR-760,0.0,6.29,0.0,0.0
hsa-miR-769-3p,0.0,0.0,5.57,3.06
hsa-miR-874-5p,0.0,3.15,0.0,0.0
hsa-miR-9-3p,20.77,6.29,0.0,0.0
hsa-miR-92a-1-5p,0.0,0.0,0.0,4.58
hsa-miR-92a-3p,0.0,0.0,3.71,0.0
hsa-miR-93-5p,2.97,0.0,11.14,3.06
hsa-miR-937-5p,0.0,0.0,5.57,0.0
hsa-miR-940,0.0,0.0,37.12,22.92
hsa-miR-942-5p,0.0,0.0,9.28,0.0
hsa-miR-98-5p,0.0,3.15,7.42,1.53
hsa-miR-9851-3p,0.0,3.15,0.0,0.0
hsa-miR-99b-5p,5.93,6.29,3.71,4.58
hsa-mir-1273c-5p,0.0,0.0,1.86,6.11
hsa-mir-298-5p,0.0,0.0,0.0,4.58
hsa-mir-3135b-5p,0.0,0.0,7.42,0.0
hsa-mir-3138-3p,0.0,0.0,0.0,1.53
hsa-mir-3155a-3p,0.0,0.0,0.0,3.06
hsa-mir-3199-2-5p,0.0,0.0,3.71,0.0
hsa-mir-3615-3p,0.0,0.0,0.0,4.58
hsa-mir-3618-3p,0.0,3.15,0.0,0.0
hsa-mir-3648-1-5p,2.97,0.0,0.0,0.0
hsa-mir-4310-3p,0.0,0.0,0.0,1.53
hsa-mir-4468-3p,0.0,0.0,11.14,16.81
hsa-mir-4472-2-5p,0.0,0.0,1.86,0.0
hsa-mir-4479-3p,0.0,0.0,1.86,1.53
hsa-mir-5695-3p,0.0,0.0,0.0,3.06
hsa-mir-614-3p,0.0,0.0,0.0,4.58
hsa-mir-663a-5p,0.0,0.0,1.86,7.64
hsa-mir-7705-5p,0.0,0.0,38.98,33.62
hsa-mir-8081-3p,0.0,0.0,5.57,0.0
hsa-mir-8086-5p,0.0,0.0,0.0,6.11
hsa-mir-940-3p,0.0,0.0,3.71,0.0
hsa-mir-944-3p,0.0,6.29,0.0,0.0
