miRNA,SRR11892876,SRR11892877,SRR11892878,SRR11892879,SRR11892880,SRR11892881,SRR11892882,SRR11892883,SRR11892884,SRR11892885,SRR11892886,SRR11892887,SRR11892888,SRR11892889,SRR11892890,SRR11892891,SRR11892892
hsa-miR-106a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
hsa-miR-106b-3p,0.0,330.0,306.0,248.0,246.0,0.0,499.0,0.0,580.0,376.0,0.0,392.0,108.0,81.0,242.0,0.0,153.0
hsa-miR-106b-5p,0.0,0.0,35.0,30.0,51.0,0.0,27.0,0.0,31.0,50.0,0.0,0.0,28.0,22.0,18.0,0.0,7.0
hsa-miR-107,24.0,116.0,267.0,74.0,210.0,2.0,112.0,89.0,65.0,2.0,7.0,101.0,7.0,48.0,127.0,21.0,68.0
hsa-miR-10a-3p,0.0,18.0,0.0,0.0,0.0,0.0,68.0,0.0,129.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10a-5p,0.0,839.0,92.0,983.0,27.0,93.0,2622.0,20.0,5413.0,78.0,113.0,131.0,41.0,33.0,30.0,13.0,32.0
hsa-miR-10b-3p,0.0,0.0,6.0,34.0,0.0,0.0,81.0,0.0,109.0,136.0,0.0,60.0,0.0,0.0,30.0,0.0,1.0
hsa-miR-10b-5p,0.0,2433.0,202.0,5374.0,42.0,1.0,3547.0,0.0,3982.0,4160.0,11.0,2801.0,145.0,24.0,3445.0,0.0,129.0
hsa-miR-11400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1179,0.0,37.0,67.0,80.0,16.0,0.0,20.0,0.0,38.0,0.0,17.0,69.0,33.0,48.0,32.0,0.0,14.0
hsa-miR-1180-3p,0.0,1098.0,487.0,1222.0,467.0,0.0,1730.0,0.0,689.0,506.0,0.0,1965.0,252.0,306.0,478.0,0.0,457.0
hsa-miR-1180-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1181,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-5p,0.0,0.0,8.0,3.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,1.0,6.0,5.0,0.0,0.0
hsa-miR-1199-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-1207-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-12136,17.0,709.0,255.0,139.0,270.0,19.0,498.0,0.0,204.0,47.0,68.0,343.0,220.0,150.0,290.0,22.0,30.0
hsa-miR-122-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,0.0,667.0,0.0,44.0,0.0,0.0,7.0,0.0,1.0,85.0,0.0,121.0,54.0,92.0,0.0,0.0,7.0
hsa-miR-1224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,18.0,10.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0
hsa-miR-1228-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-1236-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
hsa-miR-124-3p,67.0,1041.0,2257.0,1069.0,733.0,79.0,1016.0,94.0,628.0,77.0,32.0,836.0,1007.0,801.0,452.0,51.0,465.0
hsa-miR-124-5p,0.0,0.0,2.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,1.0
hsa-miR-1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,8.0,105.0,22.0,251.0,17.0,0.0,55.0,28.0,203.0,1968.0,78.0,164.0,621.0,89.0,62.0,1.0,137.0
hsa-miR-1247-5p,0.0,0.0,18.0,8.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,28.0,11.0,17.0,0.0,0.0,0.0
hsa-miR-1248,0.0,55.0,4.0,6.0,19.0,0.0,58.0,0.0,0.0,0.0,0.0,34.0,0.0,4.0,114.0,0.0,0.0
hsa-miR-1249-3p,0.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
hsa-miR-1249-5p,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,0.0,42.0,20.0,15.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,25.0,22.0,7.0,1.0,0.0,9.0
hsa-miR-1251-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,15.0
hsa-miR-1252-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-1255a,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,39.0,15.0,49.0,0.0,17.0,0.0,23.0,1.0,0.0,10.0,5.0,3.0,0.0,0.0,10.0
hsa-miR-1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,0.0,67.0,45.0,8.0,33.0,0.0,110.0,0.0,91.0,0.0,0.0,19.0,16.0,12.0,2.0,0.0,26.0
hsa-miR-125a-5p,121.0,18522.0,9653.0,8007.0,8934.0,27.0,39428.0,202.0,16700.0,4671.0,139.0,15252.0,11220.0,11180.0,2560.0,20.0,4713.0
hsa-miR-125b-1-3p,0.0,428.0,166.0,277.0,138.0,0.0,1017.0,0.0,1119.0,221.0,0.0,485.0,103.0,75.0,86.0,0.0,197.0
hsa-miR-125b-2-3p,0.0,43.0,16.0,57.0,18.0,0.0,121.0,0.0,123.0,95.0,8.0,14.0,18.0,29.0,40.0,0.0,80.0
hsa-miR-125b-5p,189.0,58416.0,23454.0,46653.0,23399.0,68.0,145119.0,173.0,83888.0,24792.0,346.0,54743.0,22497.0,22616.0,24996.0,19.0,23718.0
hsa-miR-126-3p,0.0,10552.0,5516.0,5358.0,7058.0,0.0,8510.0,0.0,8788.0,6692.0,9.0,8685.0,6174.0,5217.0,4676.0,0.0,2587.0
hsa-miR-126-5p,0.0,674.0,465.0,347.0,371.0,0.0,446.0,0.0,384.0,393.0,0.0,537.0,310.0,408.0,408.0,0.0,220.0
hsa-miR-1262,0.0,0.0,18.0,23.0,0.0,0.0,23.0,0.0,19.0,52.0,0.0,19.0,0.0,0.0,17.0,0.0,18.0
hsa-miR-1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,8.0,8.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268b,0.0,38.0,3.0,0.0,0.0,0.0,5.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-127-3p,26.0,291.0,155.0,152.0,118.0,0.0,749.0,43.0,516.0,150.0,265.0,755.0,147.0,130.0,106.0,0.0,41.0
hsa-miR-127-5p,0.0,48.0,3.0,7.0,11.0,0.0,32.0,0.0,40.0,0.0,0.0,64.0,2.0,5.0,6.0,0.0,0.0
hsa-miR-1270,0.0,104.0,28.0,24.0,0.0,0.0,18.0,0.0,19.0,18.0,0.0,66.0,6.0,18.0,8.0,0.0,8.0
hsa-miR-1271-5p,0.0,54.0,10.0,8.0,5.0,0.0,18.0,0.0,9.0,0.0,0.0,22.0,3.0,10.0,4.0,0.0,7.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
hsa-miR-1275,0.0,0.0,0.0,41.0,36.0,0.0,20.0,0.0,16.0,0.0,0.0,32.0,6.0,9.0,190.0,0.0,31.0
hsa-miR-1276,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0
hsa-miR-1277-3p,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.0
hsa-miR-128-3p,16.0,5112.0,2965.0,2992.0,2889.0,0.0,3988.0,0.0,2361.0,694.0,0.0,11449.0,3288.0,4577.0,4262.0,0.0,3131.0
hsa-miR-1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0
hsa-miR-1285-3p,0.0,42.0,7.0,0.0,3.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
hsa-miR-1285-5p,68.0,0.0,15.0,13.0,20.0,87.0,8.0,46.0,10.0,40.0,26.0,0.0,11.0,8.0,15.0,143.0,20.0
hsa-miR-1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.0,91.0,33.0,6.0,54.0,0.0,25.0,0.0,38.0,17.0,0.0,34.0,24.0,26.0,16.0,0.0,3.0
hsa-miR-1289,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,45.0,5.0,18.0,0.0,0.0,59.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-129-5p,7.0,4222.0,1069.0,1086.0,613.0,0.0,1456.0,29.0,701.0,46.0,1.0,3259.0,270.0,292.0,254.0,0.0,407.0
hsa-miR-1290,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,0.0,0.0,0.0,72.0,32.0,0.0,53.0,0.0,27.0,8.0,0.0,68.0,3.0,0.0,13.0,0.0,7.0
hsa-miR-1292-5p,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
hsa-miR-1294,0.0,114.0,24.0,13.0,3.0,0.0,12.0,0.0,25.0,27.0,0.0,0.0,14.0,7.0,8.0,0.0,0.0
hsa-miR-1295a,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,113.0,22.0,2.0,4.0,0.0,25.0,0.0,7.0,0.0,0.0,55.0,37.0,53.0,72.0,0.0,59.0
hsa-miR-1297,0.0,0.0,0.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0
hsa-miR-1298-3p,0.0,0.0,11.0,0.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1298-5p,0.0,0.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,207.0,109.0,66.0,37.0,0.0,13.0,0.0,6.0,144.0,0.0,887.0,33.0,58.0,22.0,0.0,46.0
hsa-miR-1301-3p,0.0,0.0,15.0,21.0,23.0,0.0,38.0,0.0,90.0,19.0,5.0,168.0,35.0,30.0,23.0,0.0,36.0
hsa-miR-1303,0.0,0.0,18.0,0.0,8.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,4.0
hsa-miR-1304-3p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,8.0,0.0
hsa-miR-1305,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,6.0,4.0,16.0,4.0,0.0,12.0,0.0,20.0,14.0,0.0,28.0,5.0,3.0,0.0,0.0,5.0
hsa-miR-1306-5p,0.0,0.0,25.0,30.0,13.0,0.0,25.0,0.0,17.0,8.0,0.0,132.0,58.0,37.0,10.0,0.0,0.0
hsa-miR-1307-3p,107.0,530.0,197.0,199.0,334.0,136.0,452.0,46.0,411.0,178.0,218.0,594.0,253.0,200.0,151.0,34.0,241.0
hsa-miR-1307-5p,0.0,0.0,12.0,35.0,7.0,0.0,28.0,0.0,7.0,51.0,0.0,0.0,15.0,19.0,12.0,0.0,45.0
hsa-miR-130a-3p,0.0,319.0,133.0,167.0,40.0,0.0,198.0,0.0,183.0,152.0,0.0,100.0,39.0,41.0,52.0,0.0,31.0
hsa-miR-130b-3p,0.0,0.0,15.0,40.0,21.0,0.0,23.0,0.0,48.0,66.0,0.0,35.0,0.0,15.0,17.0,0.0,14.0
hsa-miR-130b-5p,0.0,0.0,6.0,14.0,24.0,0.0,14.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-132-3p,1.0,337.0,364.0,294.0,160.0,0.0,468.0,0.0,455.0,123.0,10.0,707.0,227.0,345.0,70.0,0.0,185.0
hsa-miR-132-5p,0.0,4.0,44.0,43.0,58.0,0.0,170.0,0.0,68.0,70.0,0.0,106.0,39.0,64.0,35.0,0.0,30.0
hsa-miR-1323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,95.0,0.0,21.0,6.0,0.0,11.0,0.0,5.0,15.0,0.0,2.0,0.0,6.0,22.0,0.0,16.0
hsa-miR-134-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-134-5p,0.0,410.0,190.0,119.0,162.0,0.0,574.0,0.0,625.0,223.0,0.0,663.0,107.0,121.0,72.0,0.0,22.0
hsa-miR-1343-3p,0.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-135a-2-3p,50.0,0.0,0.0,0.0,0.0,0.0,47.0,17.0,77.0,61.0,18.0,16.0,0.0,3.0,1.0,0.0,0.0
hsa-miR-135a-3p,87.0,0.0,5.0,18.0,0.0,0.0,1.0,0.0,90.0,223.0,24.0,85.0,0.0,7.0,21.0,0.0,40.0
hsa-miR-135a-5p,22.0,48.0,45.0,115.0,36.0,0.0,509.0,0.0,514.0,800.0,3.0,146.0,112.0,115.0,258.0,0.0,178.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,0.0,0.0,6.0,38.0,3.0,0.0,43.0,17.0,27.0,16.0,0.0,8.0,8.0,3.0,18.0,0.0,0.0
hsa-miR-136-3p,0.0,26.0,24.0,53.0,12.0,0.0,124.0,0.0,8.0,13.0,0.0,56.0,21.0,21.0,27.0,0.0,52.0
hsa-miR-136-5p,60.0,52.0,29.0,41.0,51.0,16.0,193.0,14.0,63.0,19.0,256.0,89.0,29.0,27.0,34.0,25.0,9.0
hsa-miR-137-3p,0.0,145.0,418.0,585.0,156.0,0.0,354.0,0.0,95.0,98.0,0.0,808.0,273.0,438.0,306.0,0.0,89.0
hsa-miR-137-5p,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,18.0,3.0,2.0,1.0,0.0,8.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,39.0,0.0,0.0,2.0,4.0,13.0,1.0,0.0,5.0
hsa-miR-138-2-3p,0.0,0.0,12.0,1.0,45.0,0.0,9.0,0.0,14.0,0.0,0.0,17.0,30.0,42.0,8.0,0.0,10.0
hsa-miR-138-5p,8.0,109.0,100.0,56.0,114.0,0.0,130.0,0.0,114.0,5.0,0.0,260.0,102.0,121.0,45.0,0.0,8.0
hsa-miR-139-3p,27.0,590.0,465.0,426.0,210.0,0.0,256.0,147.0,184.0,29.0,14.0,1303.0,296.0,265.0,260.0,30.0,122.0
hsa-miR-139-5p,0.0,168.0,88.0,63.0,41.0,0.0,38.0,0.0,42.0,0.0,0.0,127.0,58.0,71.0,34.0,0.0,21.0
hsa-miR-140-3p,0.0,782.0,461.0,239.0,409.0,0.0,579.0,25.0,568.0,274.0,0.0,774.0,500.0,314.0,251.0,0.0,92.0
hsa-miR-140-5p,17.0,155.0,159.0,102.0,103.0,0.0,136.0,0.0,60.0,127.0,114.0,196.0,125.0,131.0,85.0,9.0,137.0
hsa-miR-141-3p,290.0,80.0,13.0,103.0,45.0,0.0,26.0,26.0,0.0,35.0,0.0,19.0,0.0,33.0,9.0,106.0,15.0
hsa-miR-141-5p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,2190.0,5571.0,3877.0,3771.0,4904.0,3745.0,3248.0,3052.0,2736.0,5675.0,4623.0,3112.0,2543.0,3292.0,4406.0,1547.0,1150.0
hsa-miR-142-5p,204.0,830.0,938.0,869.0,1143.0,386.0,811.0,187.0,719.0,1258.0,465.0,694.0,457.0,660.0,833.0,161.0,290.0
hsa-miR-143-3p,3.0,9597.0,2805.0,2340.0,1767.0,1.0,4081.0,1.0,4460.0,3866.0,22.0,4873.0,1447.0,1280.0,1920.0,0.0,1504.0
hsa-miR-143-5p,0.0,0.0,7.0,17.0,19.0,0.0,22.0,0.0,16.0,17.0,0.0,37.0,0.0,7.0,13.0,0.0,0.0
hsa-miR-144-3p,1.0,560.0,617.0,795.0,661.0,0.0,287.0,1.0,270.0,665.0,2.0,210.0,323.0,243.0,744.0,0.0,148.0
hsa-miR-144-5p,0.0,1654.0,705.0,1101.0,1380.0,0.0,818.0,32.0,472.0,1149.0,0.0,589.0,403.0,485.0,1352.0,0.0,228.0
hsa-miR-145-3p,0.0,49.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,0.0,350.0,4.0,9.0,22.0,0.0,32.0,19.0,32.0,53.0,19.0,47.0,20.0,15.0,17.0,0.0,0.0
