miRNA,SRR11510066,SRR11510067,SRR11510068,SRR11510069
hsa-miR-181b-5p,8.94,12.17,27.38,38.87
hsa-miR-181c-3p,0.16,0.32,0.31,0.57
hsa-miR-181c-5p,0.32,0.65,2.02,1.41
hsa-miR-181d-5p,0.65,0.65,2.64,3.11
hsa-miR-182-3p,0.0,0.0,0.31,0.28
hsa-miR-182-5p,3507.79,2161.2,3261.26,1216.46
hsa-miR-183-3p,0.49,1.14,0.93,0.57
hsa-miR-183-5p,845.11,583.91,964.19,667.17
hsa-miR-184,0.0,0.65,0.0,41.56
hsa-miR-1843,6.5,12.82,18.05,21.06
hsa-miR-185-3p,3.74,5.19,23.96,19.65
hsa-miR-185-5p,6544.29,6894.67,10322.04,5506.42
hsa-miR-186-3p,0.16,0.0,0.31,0.28
hsa-miR-186-5p,2462.7,2147.73,2341.56,5760.85
hsa-miR-187-3p,0.0,0.0,0.0,0.42
hsa-miR-188-5p,0.0,0.0,0.93,0.14
hsa-miR-18a-3p,6.5,8.6,9.65,11.59
hsa-miR-18a-5p,25.02,23.21,21.62,15.97
hsa-miR-18b-3p,0.65,1.62,1.09,2.26
hsa-miR-18b-5p,1.79,11.52,7.62,8.06
hsa-miR-1908-5p,0.0,1.14,2.64,0.57
hsa-miR-190a-3p,0.0,0.16,0.31,2.54
hsa-miR-190a-5p,8.77,9.09,5.44,46.65
hsa-miR-190b-5p,1.14,2.6,2.18,12.01
hsa-miR-191-3p,0.0,0.0,0.16,0.14
hsa-miR-191-5p,7963.03,11689.97,11286.39,5190.51
hsa-miR-1915-3p,0.0,0.16,0.0,0.0
hsa-miR-192-3p,0.49,1.95,0.78,7.07
hsa-miR-192-5p,687.2,632.76,700.51,967.54
hsa-miR-193a-3p,0.0,0.16,0.0,0.85
hsa-miR-193a-5p,0.65,1.46,2.18,2.4
hsa-miR-193b-3p,0.0,0.0,0.0,0.14
hsa-miR-193b-5p,0.0,0.16,0.0,0.14
hsa-miR-194-3p,0.0,0.32,0.16,0.99
hsa-miR-194-5p,185.04,223.15,635.95,312.81
hsa-miR-195-3p,0.0,0.0,0.0,0.14
hsa-miR-195-5p,0.49,0.0,0.93,0.71
hsa-miR-196b-5p,12.67,19.31,11.51,45.51
hsa-miR-197-3p,8.45,10.06,7.31,28.69
hsa-miR-197-5p,0.16,0.49,0.31,0.28
hsa-miR-1976,1.3,2.11,2.02,2.12
hsa-miR-199a-3p,5.04,16.23,2.8,19.79
hsa-miR-199a-5p,4.87,4.06,3.58,15.55
hsa-miR-199b-3p,16.73,17.69,27.69,152.09
hsa-miR-199b-5p,3.9,5.52,7.62,13.29
hsa-miR-19a-3p,11.37,19.64,21.78,19.65
hsa-miR-19a-5p,0.0,0.0,0.0,0.14
hsa-miR-19b-1-5p,0.0,0.16,0.0,0.0
hsa-miR-19b-3p,141.18,80.98,102.52,137.53
hsa-miR-200a-3p,0.81,2.76,3.42,6.22
hsa-miR-200a-5p,0.0,0.97,0.47,0.28
hsa-miR-200b-3p,2.76,7.79,7.31,13.85
hsa-miR-200b-5p,0.0,0.0,0.62,0.14
hsa-miR-200c-3p,3.09,7.63,6.69,14.13
hsa-miR-202-3p,0.0,0.16,0.0,0.28
hsa-miR-202-5p,0.0,0.81,0.0,0.99
hsa-miR-203a-3p,0.16,0.97,0.93,6.22
hsa-miR-205-5p,0.0,0.0,0.0,0.28
hsa-miR-20a-3p,0.0,0.81,1.24,1.84
hsa-miR-20a-5p,2124.14,2044.19,1346.88,1178.57
hsa-miR-20b-3p,0.32,0.16,0.16,0.42
hsa-miR-20b-5p,297.79,294.88,274.11,296.27
hsa-miR-21-3p,0.32,0.32,0.93,0.71
hsa-miR-21-5p,4575.63,4061.27,5441.82,3372.32
hsa-miR-210-3p,12.02,22.56,33.45,12.3
hsa-miR-210-5p,0.16,0.65,0.16,0.14
hsa-miR-211-5p,0.0,0.0,0.16,0.0
hsa-miR-2110,6.82,13.63,31.11,48.48
hsa-miR-2115-3p,0.0,0.16,0.0,0.42
hsa-miR-2115-5p,0.16,0.0,0.0,0.42
hsa-miR-212-5p,0.0,0.0,0.16,0.0
hsa-miR-214-3p,0.0,0.0,0.16,0.0
hsa-miR-214-5p,0.0,0.0,0.0,0.14
hsa-miR-215-5p,5.04,5.52,7.0,14.98
hsa-miR-218-5p,0.32,0.32,0.16,0.28
hsa-miR-219a-1-3p,0.81,0.65,0.47,0.71
hsa-miR-219b-3p,0.0,0.0,0.0,0.28
hsa-miR-22-3p,257.5,430.55,909.9,202.98
hsa-miR-22-5p,0.65,1.95,15.25,1.13
hsa-miR-221-3p,26.32,61.83,111.85,107.57
hsa-miR-221-5p,1.3,2.6,2.49,2.54
hsa-miR-222-3p,8.12,16.55,61.91,20.78
hsa-miR-223-3p,143.45,58.91,51.03,83.68
hsa-miR-223-5p,6.66,7.14,10.42,17.39
hsa-miR-224-5p,0.16,0.16,1.24,2.4
hsa-miR-2277-5p,0.16,0.16,0.78,0.42
hsa-miR-2278,0.0,0.0,0.16,0.14
hsa-miR-2355-3p,0.0,0.32,0.0,0.28
hsa-miR-23a-3p,254.41,425.52,649.64,747.88
hsa-miR-23a-5p,0.16,0.0,0.0,0.14
hsa-miR-23b-3p,159.37,23.21,36.56,49.61
hsa-miR-23b-5p,0.0,0.32,0.0,1.13
hsa-miR-23c,0.0,0.0,0.47,0.42
hsa-miR-24-1-5p,0.49,0.16,0.16,0.71
hsa-miR-24-2-5p,3.41,7.79,6.07,13.57
hsa-miR-24-3p,59.62,77.41,90.85,37.74
hsa-miR-25-3p,12895.42,7875.06,23799.72,3634.39
hsa-miR-25-5p,1.3,1.62,3.73,3.53
hsa-miR-26a-1-3p,0.0,0.16,0.16,0.0
hsa-miR-26a-2-3p,1.14,0.97,1.4,3.11
hsa-miR-26a-5p,11491.62,7730.13,15357.99,6688.11
hsa-miR-26b-3p,0.16,0.81,1.56,1.84
hsa-miR-26b-5p,3444.11,3653.93,2323.36,4237.95
hsa-miR-27a-3p,85.13,108.25,192.43,128.77
hsa-miR-27a-5p,0.16,0.0,0.0,0.0
hsa-miR-27b-3p,73.11,49.82,103.14,237.18
hsa-miR-27b-5p,0.0,0.0,0.0,0.14
hsa-miR-28-3p,6.66,8.28,17.27,14.56
hsa-miR-28-5p,3.41,8.44,8.09,4.81
hsa-miR-296-3p,0.0,0.0,0.16,0.0
hsa-miR-296-5p,0.32,1.14,0.93,0.14
hsa-miR-29a-3p,27.46,31.16,50.09,71.95
hsa-miR-29a-5p,0.16,0.16,0.0,0.14
hsa-miR-29b-2-5p,2.27,4.22,5.44,3.96
hsa-miR-29b-3p,38.18,42.2,52.27,150.25
hsa-miR-29c-3p,10.07,15.58,18.82,22.33
hsa-miR-29c-5p,13.97,15.42,10.11,30.53
hsa-miR-301a-3p,0.32,0.32,0.93,0.0
hsa-miR-301a-5p,0.65,0.65,1.4,0.42
hsa-miR-3064-3p,0.0,0.16,0.0,0.42
hsa-miR-3064-5p,0.0,0.16,0.31,0.0
hsa-miR-3074-5p,0.0,0.0,0.16,0.99
hsa-miR-30a-3p,3.74,6.98,4.04,2.54
hsa-miR-30a-5p,23.23,31.81,71.56,10.6
hsa-miR-30b-3p,0.16,0.16,0.16,0.71
hsa-miR-30b-5p,118.92,151.42,86.34,180.36
hsa-miR-30c-1-3p,0.0,0.16,0.78,1.13
hsa-miR-30c-2-3p,0.16,0.16,0.16,0.28
hsa-miR-30c-5p,533.84,657.43,407.58,491.61
hsa-miR-30d-3p,1.62,1.46,2.49,2.4
hsa-miR-30d-5p,1547.41,1355.92,3750.05,958.07
hsa-miR-30e-3p,58.65,92.18,115.74,158.45
hsa-miR-30e-5p,241.41,205.78,637.04,136.26
hsa-miR-31-3p,0.0,0.0,0.16,0.0
hsa-miR-31-5p,0.81,0.65,0.62,0.42
hsa-miR-3115,0.16,0.49,0.0,0.42
hsa-miR-3117-3p,0.16,0.0,0.0,0.28
hsa-miR-3124-5p,0.16,0.32,0.78,0.14
hsa-miR-3125,0.0,0.0,0.16,0.0
hsa-miR-3127-3p,0.0,0.16,0.0,0.0
hsa-miR-3127-5p,0.0,0.16,0.0,0.0
hsa-miR-3128,0.16,0.0,0.0,0.28
hsa-miR-3131,0.0,0.0,0.0,0.28
hsa-miR-3133,0.32,0.49,0.0,1.7
hsa-miR-3134,0.0,0.0,0.16,0.14
hsa-miR-3135a,0.16,0.32,0.0,0.28
hsa-miR-3136-5p,0.49,0.81,0.47,2.12
hsa-miR-3138,0.0,0.0,0.16,0.28
hsa-miR-3139,0.0,0.0,0.62,0.14
hsa-miR-3140-3p,0.32,0.65,0.93,1.55
hsa-miR-3140-5p,0.0,0.0,0.16,0.0
hsa-miR-3143,2.6,5.68,4.98,3.96
hsa-miR-3145-3p,0.0,0.0,0.16,0.0
hsa-miR-3146,0.16,0.0,0.0,0.57
hsa-miR-3149,0.0,0.0,0.16,0.14
hsa-miR-3150a-5p,0.0,0.0,0.31,0.28
hsa-miR-3150b-3p,0.0,0.0,0.16,1.13
hsa-miR-3154,0.0,0.16,0.0,0.0
hsa-miR-3157-3p,0.32,0.0,0.62,0.42
hsa-miR-3157-5p,0.49,0.81,0.16,0.42
hsa-miR-3158-3p,0.81,20.29,8.87,7.07
hsa-miR-3160-3p,0.0,0.0,0.0,0.14
hsa-miR-3163,0.0,0.0,0.16,0.14
hsa-miR-3164,0.0,0.16,0.47,0.14
hsa-miR-3165,0.0,0.0,0.16,0.0
hsa-miR-3173-3p,0.0,0.16,0.16,0.14
hsa-miR-3173-5p,0.0,0.0,1.09,0.0
hsa-miR-3174,0.16,0.49,0.0,0.0
hsa-miR-3175,0.16,0.0,0.0,0.57
hsa-miR-3176,0.16,0.0,0.31,0.0
hsa-miR-3177-3p,0.49,0.49,0.31,1.13
hsa-miR-3177-5p,0.0,0.0,0.0,0.14
hsa-miR-3179,0.49,1.14,1.09,0.57
hsa-miR-3180,0.0,0.0,0.31,0.0
hsa-miR-3180-3p,0.0,0.0,0.16,0.0
hsa-miR-3180-5p,0.65,0.16,0.0,0.14
hsa-miR-3182,0.0,0.0,0.16,0.0
hsa-miR-3187-3p,0.32,0.32,0.31,0.28
hsa-miR-3187-5p,0.0,0.0,0.0,0.14
hsa-miR-3188,0.0,0.0,0.0,0.14
hsa-miR-3192-5p,0.16,0.32,0.16,0.42
hsa-miR-3195,0.0,0.32,0.0,0.0
hsa-miR-32-3p,0.81,1.62,0.47,4.38
hsa-miR-32-5p,93.09,119.28,206.9,88.2
hsa-miR-3200-3p,8.12,6.49,6.69,21.63
hsa-miR-3200-5p,9.42,11.04,10.73,8.76
hsa-miR-3202,0.16,0.0,0.16,0.28
hsa-miR-320a-3p,902.13,1010.08,1528.27,2791.66
hsa-miR-320b,70.51,102.73,219.81,287.93
hsa-miR-320c,10.72,27.26,25.67,138.95
hsa-miR-320d,1.14,4.22,3.42,47.21
hsa-miR-320e,0.97,0.49,0.47,4.1
hsa-miR-323b-3p,0.16,0.0,0.0,0.0
hsa-miR-324-3p,0.97,3.73,6.53,11.17
hsa-miR-324-5p,33.95,24.99,102.36,70.67
hsa-miR-326,0.32,0.81,1.56,2.83
hsa-miR-328-3p,4.71,10.55,23.96,18.09
hsa-miR-329-3p,0.0,0.0,0.0,0.28
hsa-miR-330-3p,0.65,0.49,0.62,1.55
hsa-miR-330-5p,1.62,4.22,3.11,10.74
hsa-miR-331-3p,5.52,6.82,9.96,6.93
hsa-miR-331-5p,0.32,4.06,2.18,5.37
hsa-miR-335-3p,0.49,0.81,0.47,1.13
hsa-miR-335-5p,3.9,4.22,3.58,9.33
hsa-miR-337-3p,0.0,0.0,0.0,0.42
hsa-miR-338-5p,0.0,0.16,0.16,0.0
hsa-miR-339-3p,2.92,4.87,7.16,9.47
hsa-miR-339-5p,6.99,11.04,12.29,25.44
hsa-miR-33a-3p,0.0,0.49,0.16,0.99
hsa-miR-33b-3p,0.0,0.0,0.0,0.14
hsa-miR-340-3p,2.11,1.79,1.56,7.63
hsa-miR-340-5p,80.58,62.97,52.89,70.82
hsa-miR-342-3p,39.96,21.58,17.58,19.65
hsa-miR-342-5p,4.39,16.55,13.07,6.22
hsa-miR-345-5p,3.57,4.22,14.16,7.35
hsa-miR-34a-5p,0.0,0.0,0.0,0.71
hsa-miR-34c-3p,0.0,0.0,0.0,0.14
hsa-miR-34c-5p,0.49,0.0,0.0,0.14
hsa-miR-3605-3p,0.81,1.95,1.09,1.7
hsa-miR-3605-5p,0.97,0.32,0.78,3.82
hsa-miR-3609,0.0,0.0,0.0,0.28
hsa-miR-361-3p,33.14,26.62,65.03,20.64
hsa-miR-361-5p,10.23,13.47,18.2,16.96
hsa-miR-3611,0.32,0.32,0.0,0.57
hsa-miR-3613-3p,0.49,0.65,0.93,0.71
hsa-miR-3613-5p,58.0,137.78,93.03,68.98
hsa-miR-3614-3p,0.0,0.0,0.16,0.42
hsa-miR-3614-5p,0.0,0.0,0.47,0.14
hsa-miR-3615,80.9,186.96,164.43,117.74
hsa-miR-3617-3p,0.16,0.0,0.0,0.0
hsa-miR-3619-3p,0.0,0.16,0.0,0.0
hsa-miR-362-3p,0.0,1.62,0.47,0.71
hsa-miR-362-5p,4.55,4.38,7.62,41.7
hsa-miR-3620-3p,0.0,0.32,0.0,0.0
hsa-miR-363-3p,1940.23,1659.4,6009.63,1670.33
hsa-miR-363-5p,0.97,1.95,3.58,2.69
hsa-miR-3648,0.0,0.0,0.0,0.28
hsa-miR-3657,0.0,0.16,0.16,0.0
hsa-miR-365a-3p,2.76,2.92,1.09,3.25
hsa-miR-365a-5p,0.0,0.0,0.0,0.42
hsa-miR-365b-3p,0.16,0.16,2.02,0.0
hsa-miR-365b-5p,0.0,0.0,0.0,0.14
hsa-miR-3661,0.0,0.0,0.16,0.14
hsa-miR-3667-5p,0.0,0.0,0.16,0.0
hsa-miR-3675-5p,0.16,0.16,0.0,0.14
hsa-miR-3677-3p,0.0,0.0,0.0,0.14
hsa-miR-3680-5p,0.16,0.0,0.0,0.14
hsa-miR-3682-3p,0.0,0.0,0.0,0.14
hsa-miR-3682-5p,0.0,0.0,0.0,0.14
hsa-miR-3683,0.0,0.32,0.0,0.0
hsa-miR-3684,0.0,0.32,0.0,0.14
hsa-miR-3686,0.0,0.0,0.0,0.42
hsa-miR-3688-3p,4.22,0.97,0.31,1.41
hsa-miR-369-3p,0.0,0.0,0.16,0.42
hsa-miR-369-5p,0.0,0.16,0.0,0.28
hsa-miR-3690,0.0,0.0,0.0,0.14
hsa-miR-3691-5p,0.32,0.49,1.24,0.28
hsa-miR-3692-3p,0.16,0.0,0.0,0.28
hsa-miR-370-3p,0.81,0.81,0.93,1.84
hsa-miR-374a-3p,16.08,31.32,33.76,61.77
hsa-miR-374a-5p,293.4,334.48,284.99,361.15
hsa-miR-374b-3p,0.16,0.16,0.0,0.85
hsa-miR-374b-5p,82.85,60.7,77.32,662.08
hsa-miR-374c-5p,0.0,0.32,0.0,0.57
hsa-miR-375-3p,0.32,1.79,1.4,4.1
hsa-miR-378a-3p,71.48,84.55,101.27,314.36
hsa-miR-378a-5p,2.92,6.49,3.58,10.88
hsa-miR-378b,0.0,0.0,0.16,0.0
hsa-miR-378c,20.14,19.15,15.25,160.86
hsa-miR-378d,7.96,6.0,13.22,17.67
hsa-miR-378e,0.16,1.79,0.62,0.85
hsa-miR-378f,0.0,0.0,0.0,0.42
hsa-miR-378h,0.0,0.0,0.0,0.28
hsa-miR-378i,0.32,0.65,0.47,0.57
hsa-miR-379-3p,0.0,0.0,0.0,0.42
hsa-miR-379-5p,0.32,0.0,0.16,0.85
hsa-miR-380-5p,0.0,0.32,0.0,0.0
hsa-miR-381-3p,0.81,0.81,0.78,7.07
hsa-miR-382-3p,0.0,0.0,0.16,0.71
hsa-miR-382-5p,0.32,0.16,0.16,0.57
hsa-miR-3909,0.0,0.49,0.47,0.14
hsa-miR-3911,0.0,0.0,0.0,0.14
hsa-miR-3912-3p,0.49,0.49,1.4,0.14
hsa-miR-3913-3p,0.0,0.0,0.0,0.14
hsa-miR-3913-5p,0.16,2.27,5.91,6.08
hsa-miR-3918,0.0,0.0,0.16,0.14
hsa-miR-3922-3p,0.16,1.3,0.78,0.85
hsa-miR-3928-3p,0.16,0.16,0.31,0.0
hsa-miR-3934-5p,0.0,0.0,0.16,0.0
hsa-miR-3939,0.16,0.0,0.0,0.14
hsa-miR-3940-3p,0.32,0.32,0.78,0.28
hsa-miR-3942-5p,0.0,0.16,0.0,0.28
hsa-miR-3944-3p,0.0,0.0,0.16,0.0
hsa-miR-3944-5p,0.16,0.32,0.0,0.0
hsa-miR-3960,0.49,0.0,0.0,0.28
hsa-miR-409-3p,0.81,0.65,0.47,2.69
hsa-miR-409-5p,0.0,0.16,0.0,0.14
hsa-miR-410-3p,0.0,0.0,0.0,0.14
hsa-miR-411-3p,0.0,0.0,0.0,0.14
hsa-miR-411-5p,0.16,0.0,0.16,1.41
hsa-miR-412-5p,0.0,0.0,0.0,0.14
hsa-miR-421,13.65,14.12,16.65,18.52
hsa-miR-423-3p,31.68,27.43,192.43,40.85
hsa-miR-423-5p,95.85,613.94,408.51,192.52
hsa-miR-424-3p,4.55,2.27,10.89,10.32
hsa-miR-424-5p,9.42,3.73,16.02,3.82
hsa-miR-425-3p,10.56,15.09,22.71,43.96
hsa-miR-425-5p,379.66,360.44,597.37,630.0
hsa-miR-4286,0.0,0.0,0.47,0.0
hsa-miR-429,0.32,0.65,1.71,1.7
hsa-miR-4291,0.0,0.0,0.0,0.14
hsa-miR-4306,15.76,16.88,2.33,21.63
hsa-miR-431-5p,0.0,0.0,0.0,1.27
hsa-miR-432-5p,0.0,0.16,0.16,1.27
hsa-miR-4326,0.97,3.08,3.73,2.26
hsa-miR-433-3p,0.0,0.0,0.0,0.14
hsa-miR-4429,0.0,0.0,0.0,0.71
hsa-miR-4433b-3p,0.16,0.32,0.16,0.28
hsa-miR-4433b-5p,0.49,1.79,0.16,2.97
hsa-miR-4435,0.16,0.0,0.0,0.0
hsa-miR-4436a,0.0,0.16,0.0,0.0
hsa-miR-4440,0.0,0.0,0.16,0.0
hsa-miR-4443,2.11,1.79,8.4,1.27
hsa-miR-4444,0.32,0.0,0.16,0.42
hsa-miR-4446-3p,0.0,0.0,0.0,0.14
hsa-miR-4467,0.0,0.0,0.16,0.0
