miRNA,SRR18030414,SRR18030415,SRR18030416
hsa-miR-1307-3p,22.26,6.25,26.26
hsa-miR-1307-5p,0.23,0.0,4.8
hsa-miR-130a-3p,1.15,0.0,0.46
hsa-miR-130b-3p,0.0,0.72,0.0
hsa-miR-130b-5p,3.67,1.92,9.82
hsa-miR-132-3p,0.23,0.24,0.91
hsa-miR-132-5p,0.69,0.48,0.0
hsa-miR-134-5p,3.9,2.88,7.31
hsa-miR-1343-3p,0.0,0.96,2.97
hsa-miR-135a-2-3p,0.0,0.24,0.0
hsa-miR-135a-3p,0.0,0.24,0.0
hsa-miR-135a-5p,0.0,0.72,0.69
hsa-miR-135b-5p,0.0,0.0,0.46
hsa-miR-136-3p,0.23,0.0,1.37
hsa-miR-136-5p,0.0,0.0,0.91
hsa-miR-137-5p,0.0,0.0,1.37
hsa-miR-138-5p,1.15,0.0,0.0
hsa-miR-139-3p,0.0,0.0,0.46
hsa-miR-139-5p,0.0,1.68,0.0
hsa-miR-140-3p,1.38,8.41,3.65
hsa-miR-140-5p,1.38,0.72,0.69
hsa-miR-142-5p,0.92,7.21,3.65
hsa-miR-143-3p,136.1,153.85,455.6
hsa-miR-143-5p,0.0,0.72,1.83
hsa-miR-144-3p,0.0,0.96,0.0
hsa-miR-145-3p,2.75,2.88,0.69
hsa-miR-145-5p,0.0,0.48,5.71
hsa-miR-1468-5p,1.84,0.96,0.46
hsa-miR-1469,0.0,0.0,0.23
hsa-miR-146a-5p,2.07,5.05,25.81
hsa-miR-146b-3p,0.0,0.0,0.69
hsa-miR-146b-5p,47.74,27.65,73.54
hsa-miR-147b-3p,2.3,0.0,10.96
hsa-miR-148a-3p,1154.91,989.71,2337.4
hsa-miR-148a-5p,0.0,0.24,1.83
hsa-miR-148b-3p,4.36,6.73,9.13
hsa-miR-149-5p,5.05,1.44,3.88
hsa-miR-151a-3p,126.92,102.17,267.88
hsa-miR-151a-5p,0.0,0.24,0.46
hsa-miR-152-3p,6.2,3.61,21.01
hsa-miR-155-5p,2.3,6.97,34.94
hsa-miR-15b-3p,0.0,0.0,0.23
hsa-miR-15b-5p,0.0,1.92,0.0
hsa-miR-16-2-3p,0.46,12.5,2.74
hsa-miR-16-5p,0.0,3.13,1.83
hsa-miR-17-5p,0.23,1.68,3.2
hsa-miR-181a-2-3p,0.0,0.24,0.0
hsa-miR-181a-3p,0.23,0.0,1.6
hsa-miR-181a-5p,6.2,9.86,30.83
hsa-miR-181b-5p,2.3,2.64,9.59
hsa-miR-181d-5p,0.0,0.48,1.37
hsa-miR-182-3p,0.23,0.0,0.23
hsa-miR-182-5p,0.46,0.72,0.69
hsa-miR-183-5p,0.0,2.64,0.23
hsa-miR-184,0.0,0.24,0.46
hsa-miR-1843,0.0,2.4,2.74
hsa-miR-185-5p,0.23,4.33,7.31
hsa-miR-186-3p,0.0,0.0,0.23
hsa-miR-186-5p,6.2,6.49,17.13
hsa-miR-18a-3p,0.0,0.72,0.91
hsa-miR-1908-5p,1.61,0.0,3.2
hsa-miR-191-3p,0.0,0.48,0.0
hsa-miR-191-5p,30.53,34.86,89.98
hsa-miR-1910-3p,0.0,0.24,0.0
hsa-miR-1910-5p,0.0,0.0,0.69
hsa-miR-1915-3p,0.0,0.0,0.23
hsa-miR-192-5p,1.38,2.88,9.13
hsa-miR-193a-5p,54.39,34.86,112.36
hsa-miR-193b-3p,1.15,0.24,0.0
hsa-miR-193b-5p,32.59,19.47,23.52
hsa-miR-194-5p,0.23,2.4,1.6
hsa-miR-195-3p,0.0,0.48,0.69
hsa-miR-196a-5p,2.07,4.09,17.81
hsa-miR-196b-5p,0.0,0.24,0.46
hsa-miR-197-3p,14.0,10.1,23.98
hsa-miR-197-5p,0.92,0.0,0.91
hsa-miR-199a-3p,18.13,36.78,41.11
hsa-miR-199a-5p,22.26,5.53,56.18
hsa-miR-199b-3p,27.31,1.44,128.57
hsa-miR-199b-5p,2.3,0.0,1.83
hsa-miR-19a-3p,0.0,0.24,0.0
hsa-miR-19b-3p,0.23,0.0,0.46
hsa-miR-200b-3p,0.0,0.0,0.46
hsa-miR-200c-3p,0.92,0.72,0.46
hsa-miR-203a-3p,0.92,1.2,1.83
hsa-miR-204-3p,1.61,0.96,2.06
hsa-miR-204-5p,2.3,0.48,0.23
hsa-miR-205-5p,0.0,0.48,0.69
hsa-miR-206,0.0,0.96,0.23
hsa-miR-208a-3p,0.23,0.0,0.0
hsa-miR-20a-5p,0.23,3.85,4.57
hsa-miR-20b-3p,0.0,0.24,0.0
hsa-miR-20b-5p,0.0,4.33,3.2
hsa-miR-21-3p,0.0,0.0,1.6
hsa-miR-21-5p,221.71,223.33,817.35
hsa-miR-210-3p,0.0,1.68,2.51
hsa-miR-2110,1.15,1.2,2.51
hsa-miR-2116-3p,0.0,0.48,0.0
hsa-miR-214-3p,10.79,3.61,30.6
hsa-miR-214-5p,0.23,0.0,5.02
hsa-miR-215-5p,0.0,0.0,0.69
hsa-miR-216a-3p,0.0,0.72,0.0
hsa-miR-216a-5p,0.0,1.2,0.0
hsa-miR-216b-3p,0.0,0.24,0.0
hsa-miR-216b-5p,0.0,6.25,1.6
hsa-miR-217-5p,0.0,2.16,1.83
hsa-miR-218-1-3p,0.0,0.0,1.6
hsa-miR-218-5p,0.0,10.1,26.72
hsa-miR-219a-1-3p,0.0,0.24,0.23
hsa-miR-219a-2-3p,0.0,6.25,0.23
hsa-miR-22-3p,47.74,49.52,127.66
hsa-miR-22-5p,1.84,5.77,15.99
hsa-miR-221-3p,45.21,32.69,92.49
hsa-miR-221-5p,6.43,1.92,12.56
hsa-miR-222-3p,72.07,80.77,263.54
hsa-miR-222-5p,0.0,0.0,0.69
hsa-miR-223-5p,0.0,2.4,0.0
hsa-miR-224-5p,59.44,57.7,103.68
hsa-miR-2355-3p,0.46,0.0,0.0
hsa-miR-23a-3p,1.84,3.13,10.28
hsa-miR-23a-5p,1.15,0.24,1.83
hsa-miR-23b-3p,0.0,0.0,0.46
hsa-miR-23b-5p,2.52,2.64,0.0
hsa-miR-24-2-5p,3.67,1.2,13.93
hsa-miR-24-3p,64.72,34.62,136.57
hsa-miR-25-3p,28.23,33.9,73.54
hsa-miR-25-5p,0.69,0.24,2.06
hsa-miR-2682-3p,0.0,0.0,0.23
hsa-miR-2682-5p,1.38,0.0,1.14
hsa-miR-26a-2-3p,0.0,0.0,1.14
hsa-miR-26a-5p,94.33,86.54,320.18
hsa-miR-26b-5p,4.36,0.96,11.19
hsa-miR-27a-3p,66.56,51.93,297.8
hsa-miR-27a-5p,13.54,9.62,40.19
hsa-miR-27b-3p,11.48,37.26,61.89
hsa-miR-27b-5p,0.0,0.24,1.37
hsa-miR-28-3p,5.97,4.33,14.62
hsa-miR-28-5p,1.15,0.48,1.14
hsa-miR-296-3p,25.25,3.85,15.76
hsa-miR-296-5p,0.0,0.24,0.0
hsa-miR-29a-3p,35.57,30.29,129.94
hsa-miR-29b-1-5p,0.0,0.0,0.46
hsa-miR-29b-3p,0.0,0.24,2.06
hsa-miR-29c-3p,0.0,0.0,0.23
hsa-miR-302a-3p,0.0,1.2,2.74
hsa-miR-302b-3p,0.0,0.48,5.48
hsa-miR-302c-3p,0.0,1.92,1.14
hsa-miR-302c-5p,0.0,0.0,0.46
hsa-miR-302d-3p,0.0,0.72,2.97
hsa-miR-30a-3p,3.21,1.68,8.68
hsa-miR-30a-5p,11.71,13.46,26.72
hsa-miR-30b-5p,0.0,0.96,2.06
hsa-miR-30c-2-3p,0.0,0.24,0.46
hsa-miR-30c-5p,9.87,9.14,21.47
hsa-miR-30d-5p,66.79,87.5,155.98
hsa-miR-30e-3p,0.0,0.48,3.65
hsa-miR-30e-5p,0.23,2.88,3.88
hsa-miR-31-3p,0.0,0.0,0.23
hsa-miR-31-5p,0.0,0.24,0.46
hsa-miR-3122,0.0,0.24,0.0
hsa-miR-3127-5p,0.0,0.0,0.91
hsa-miR-3130-3p,0.0,0.0,0.46
hsa-miR-3151-5p,3.21,0.0,0.91
hsa-miR-3152-5p,0.0,0.0,1.37
hsa-miR-3157-5p,0.0,0.24,0.0
hsa-miR-3158-3p,1.38,0.0,0.23
hsa-miR-3173-5p,0.0,0.0,0.46
hsa-miR-3175,0.0,0.24,0.0
hsa-miR-3176,0.0,0.0,0.69
hsa-miR-3177-3p,0.0,0.0,0.46
hsa-miR-3178,0.69,0.0,2.28
hsa-miR-3180-3p,0.0,1.44,0.0
hsa-miR-3180-5p,0.0,0.0,1.6
hsa-miR-3182,0.0,1.68,0.0
hsa-miR-3187-3p,0.0,0.0,1.14
hsa-miR-3195,0.23,0.24,8.22
hsa-miR-3196,0.0,0.0,2.51
hsa-miR-3200-3p,0.23,0.0,0.0
hsa-miR-320a-3p,54.17,132.7,97.06
hsa-miR-320a-5p,0.0,1.2,2.28
hsa-miR-320b,84.69,42.31,44.99
hsa-miR-320c,5.51,15.14,89.75
hsa-miR-320d,3.9,7.45,3.43
hsa-miR-320e,4.13,0.0,3.88
hsa-miR-323a-3p,4.82,1.2,4.8
hsa-miR-323a-5p,0.0,0.0,0.23
hsa-miR-323b-3p,0.69,0.96,0.0
hsa-miR-326,0.23,0.24,0.23
hsa-miR-328-3p,125.08,47.12,149.58
hsa-miR-329-3p,2.52,1.2,0.46
hsa-miR-330-3p,0.0,0.0,0.91
hsa-miR-330-5p,0.92,0.24,1.37
hsa-miR-331-3p,0.0,0.0,0.23
hsa-miR-331-5p,0.92,0.24,0.0
hsa-miR-335-3p,0.0,1.2,1.37
hsa-miR-335-5p,0.0,0.0,2.06
hsa-miR-337-3p,0.69,0.96,0.23
hsa-miR-337-5p,0.0,0.0,1.37
hsa-miR-339-3p,0.92,1.44,1.37
hsa-miR-339-5p,0.0,0.72,1.37
hsa-miR-340-3p,0.0,0.48,0.0
hsa-miR-340-5p,2.07,0.96,2.51
hsa-miR-342-3p,2.98,2.4,5.25
hsa-miR-342-5p,0.69,0.24,4.8
hsa-miR-345-5p,0.0,1.2,0.46
hsa-miR-346,0.23,0.0,0.0
hsa-miR-34a-5p,0.23,0.48,0.46
hsa-miR-34b-3p,2.07,0.72,0.69
hsa-miR-34c-5p,0.0,1.68,0.69
hsa-miR-3605-3p,0.0,0.0,2.06
hsa-miR-361-3p,5.05,2.88,2.51
hsa-miR-361-5p,0.0,1.44,5.48
hsa-miR-3614-5p,0.0,0.48,0.46
hsa-miR-3615,1.38,11.3,1.37
hsa-miR-3616-5p,0.0,0.24,0.0
hsa-miR-363-3p,0.0,16.83,10.05
hsa-miR-3648,1.38,2.4,4.11
hsa-miR-3651,0.0,0.48,0.0
hsa-miR-365a-3p,6.2,0.0,1.83
hsa-miR-365a-5p,5.51,2.16,4.11
hsa-miR-365b-3p,0.0,0.24,0.23
hsa-miR-365b-5p,1.38,0.96,2.06
hsa-miR-3665,190.04,155.54,521.6
hsa-miR-3675-5p,0.0,0.24,0.0
hsa-miR-369-3p,0.0,0.0,2.06
hsa-miR-369-5p,1.84,0.0,3.2
hsa-miR-370-3p,26.62,1.92,75.36
hsa-miR-372-3p,0.0,0.72,0.23
hsa-miR-374a-3p,0.0,0.0,0.23
hsa-miR-374a-5p,0.0,1.44,1.14
hsa-miR-374b-5p,0.0,0.48,0.91
hsa-miR-375-3p,0.0,0.96,1.14
hsa-miR-376c-3p,0.0,0.0,1.6
hsa-miR-378a-3p,5.97,5.29,5.48
hsa-miR-378c,0.0,0.24,0.46
hsa-miR-378d,0.0,0.0,0.46
hsa-miR-379-5p,1.61,1.68,6.39
hsa-miR-381-3p,37.87,16.11,43.16
hsa-miR-382-3p,0.0,0.0,0.91
hsa-miR-382-5p,4.36,4.57,26.26
hsa-miR-3909,1.38,0.0,0.0
hsa-miR-3916,0.0,0.0,0.23
hsa-miR-3929,0.0,0.72,0.91
hsa-miR-3934-5p,0.0,0.0,1.14
hsa-miR-3940-5p,0.23,0.0,0.0
hsa-miR-3960,59.9,38.7,351.24
hsa-miR-409-3p,120.27,81.49,189.78
hsa-miR-409-5p,0.0,0.0,2.28
hsa-miR-410-3p,0.0,0.0,1.14
hsa-miR-411-3p,0.0,0.24,0.0
hsa-miR-411-5p,1.61,1.2,2.97
hsa-miR-412-5p,0.23,2.4,2.74
hsa-miR-421,0.0,0.0,0.69
hsa-miR-423-3p,279.78,28.13,516.58
hsa-miR-423-5p,21.34,224.29,162.15
hsa-miR-424-3p,29.84,19.71,77.42
hsa-miR-424-5p,0.0,0.0,0.23
hsa-miR-425-3p,0.0,0.48,0.0
hsa-miR-425-5p,0.23,1.44,3.88
hsa-miR-4265,0.0,0.0,0.23
hsa-miR-431-3p,0.0,0.96,0.0
hsa-miR-431-5p,0.23,0.0,1.14
hsa-miR-432-5p,7.11,6.01,20.33
hsa-miR-4324,0.0,0.0,0.23
hsa-miR-4326,1.15,0.0,0.23
hsa-miR-433-3p,1.61,2.16,2.74
hsa-miR-4429,0.46,0.24,0.0
hsa-miR-4435,0.0,0.48,0.0
hsa-miR-4443,0.46,0.24,0.23
hsa-miR-4449,0.0,0.48,7.08
hsa-miR-4466,58.76,4.33,21.47
hsa-miR-4485-3p,0.0,0.0,0.46
hsa-miR-4488,42.23,150.01,223.35
hsa-miR-4492,1.38,1.2,2.74
hsa-miR-4497,1.61,1.92,12.79
hsa-miR-4508,4.82,8.17,49.1
hsa-miR-450a-2-3p,1.15,0.0,0.0
hsa-miR-450a-5p,0.0,0.24,3.88
hsa-miR-450b-5p,0.0,1.2,1.37
hsa-miR-4516,4.82,3.37,27.86
hsa-miR-451a,0.0,21.64,0.0
hsa-miR-452-3p,0.0,1.2,0.91
hsa-miR-452-5p,1.38,0.0,2.06
hsa-miR-4521,0.0,0.0,0.46
hsa-miR-455-3p,0.23,0.0,0.0
hsa-miR-455-5p,15.61,1.2,2.28
hsa-miR-4647,1.61,0.0,0.0
hsa-miR-4683,0.0,0.0,1.14
hsa-miR-4721,0.0,0.0,0.69
hsa-miR-4723-3p,0.0,0.0,0.23
hsa-miR-4728-3p,0.0,0.48,0.0
hsa-miR-4732-3p,0.0,0.24,0.0
hsa-miR-4732-5p,0.0,1.68,0.0
hsa-miR-4745-5p,0.0,0.24,0.0
hsa-miR-4753-5p,0.0,0.24,0.0
hsa-miR-4763-3p,0.0,0.0,0.23
hsa-miR-4767,0.0,0.0,0.69
hsa-miR-4775,0.46,0.48,0.0
hsa-miR-4787-5p,0.92,0.0,0.23
hsa-miR-4791,0.0,0.0,0.46
hsa-miR-483-3p,0.0,0.48,0.0
hsa-miR-483-5p,0.0,0.72,0.0
hsa-miR-484,7.11,4.09,9.36
hsa-miR-485-3p,13.08,10.1,12.56
hsa-miR-485-5p,28.46,16.59,31.74
hsa-miR-486-3p,0.0,0.48,0.0
hsa-miR-486-5p,27.08,329.82,1.14
hsa-miR-487a-5p,0.0,0.0,1.37
hsa-miR-493-3p,4.59,5.05,16.21
hsa-miR-493-5p,11.93,4.09,14.84
hsa-miR-494-3p,0.0,1.68,0.91
hsa-miR-495-3p,4.59,3.37,11.19
hsa-miR-499a-5p,0.0,0.0,0.46
hsa-miR-500a-3p,0.0,0.0,0.69
hsa-miR-501-3p,0.23,1.68,0.46
hsa-miR-501-5p,0.0,0.24,0.0
hsa-miR-502-3p,0.0,0.0,0.91
hsa-miR-503-5p,26.16,9.14,30.37
hsa-miR-504-5p,0.0,0.48,0.0
hsa-miR-505-5p,0.23,1.44,0.0
hsa-miR-511-5p,0.0,0.24,0.0
hsa-miR-512-3p,0.0,0.0,0.23
hsa-miR-5189-3p,0.0,0.0,0.23
hsa-miR-5189-5p,0.0,0.24,0.0
hsa-miR-523-5p,0.0,0.24,0.0
hsa-miR-532-5p,6.43,15.14,34.03
hsa-miR-541-3p,0.0,0.0,0.23
hsa-miR-541-5p,1.15,0.0,2.28
hsa-miR-543,31.44,34.14,125.38
hsa-miR-548ah-3p,0.0,0.24,0.0
hsa-miR-548ak,0.0,0.0,0.23
hsa-miR-548e-3p,0.0,0.0,0.23
hsa-miR-548o-3p,0.0,0.48,0.0
hsa-miR-548q,0.0,0.24,0.0
hsa-miR-548w,0.0,0.0,0.23
hsa-miR-549a-3p,0.92,0.0,0.0
hsa-miR-549a-5p,0.0,0.0,0.46
hsa-miR-550a-5p,0.0,0.48,0.0
hsa-miR-5695,0.0,0.24,0.0
hsa-miR-574-3p,10.56,4.57,16.67
hsa-miR-574-5p,5.74,0.0,6.17
hsa-miR-576-3p,0.0,0.96,0.69
hsa-miR-576-5p,0.0,1.2,0.0
hsa-miR-582-3p,0.23,0.24,0.0
hsa-miR-584-5p,0.0,0.24,1.37
hsa-miR-589-5p,0.0,0.0,0.91
hsa-miR-598-3p,0.0,0.48,0.0
hsa-miR-615-3p,374.11,195.92,745.87
hsa-miR-615-5p,3.44,0.72,4.11
hsa-miR-619-5p,0.0,0.24,1.6
hsa-miR-625-3p,7.11,0.96,9.13
hsa-miR-625-5p,0.0,0.24,0.0
hsa-miR-629-5p,2.52,5.53,2.28
hsa-miR-636,0.0,0.0,1.37
hsa-miR-642a-3p,0.0,0.0,0.69
hsa-miR-651-5p,0.0,0.0,1.37
hsa-miR-6511a-3p,0.46,0.0,0.0
hsa-miR-652-3p,0.0,0.72,0.0
hsa-miR-6529-5p,18.82,20.19,45.67
hsa-miR-654-3p,9.64,4.57,14.84
hsa-miR-654-5p,3.9,3.61,9.13
hsa-miR-656-3p,1.61,0.24,0.0
hsa-miR-658,0.92,4.09,25.81
hsa-miR-660-5p,0.0,0.48,0.23
hsa-miR-663a,0.0,0.0,0.91
hsa-miR-663b,0.0,1.2,4.11
hsa-miR-664a-5p,0.46,0.48,3.65
hsa-miR-665,2.3,0.24,3.43
hsa-miR-668-3p,0.0,0.0,1.37
hsa-miR-671-3p,8.26,3.37,9.36
hsa-miR-671-5p,0.23,0.0,2.06
hsa-miR-6716-3p,0.0,0.0,0.23
hsa-miR-6735-5p,0.0,0.24,0.0
hsa-miR-6741-3p,0.0,0.24,0.0
hsa-miR-6745,0.0,0.0,0.23
hsa-miR-6746-3p,1.15,0.0,0.0
hsa-miR-6747-3p,0.0,0.72,0.0
hsa-miR-675-5p,0.23,0.48,2.28
hsa-miR-6755-5p,0.0,0.0,0.91
hsa-miR-6789-5p,0.0,0.0,0.23
hsa-miR-6793-5p,0.46,0.0,0.0
hsa-miR-6796-5p,0.0,0.0,0.46
hsa-miR-6798-3p,0.0,0.0,0.23
hsa-miR-6801-5p,0.23,0.0,0.0
hsa-miR-6805-5p,0.0,0.0,0.46
hsa-miR-6815-5p,0.0,0.24,0.0
hsa-miR-6816-5p,0.23,0.0,0.0
hsa-miR-6826-3p,0.0,0.48,0.0
hsa-miR-6827-3p,0.0,0.0,0.69
hsa-miR-6827-5p,2.52,0.0,0.0
hsa-miR-6842-3p,0.0,0.48,0.0
hsa-miR-6865-5p,0.0,0.24,0.0
hsa-miR-6889-5p,0.0,0.0,0.69
hsa-miR-6891-5p,0.46,0.0,0.0
hsa-miR-6894-3p,0.0,0.0,1.14
hsa-miR-7-5p,0.23,4.57,2.28
hsa-miR-708-3p,0.0,0.72,0.0
hsa-miR-708-5p,0.0,0.24,0.46
hsa-miR-7109-3p,0.0,0.72,0.0
hsa-miR-7110-3p,1.61,0.24,5.02
hsa-miR-744-3p,0.0,0.24,0.0
hsa-miR-744-5p,11.02,7.69,22.61
hsa-miR-760,0.46,1.44,2.06
hsa-miR-769-5p,0.0,0.96,0.0
hsa-miR-7704,0.69,0.24,9.36
hsa-miR-7706,0.92,2.64,7.08
hsa-miR-8072,0.0,0.0,0.46
hsa-miR-874-3p,0.0,0.24,0.0
hsa-miR-887-5p,0.0,0.48,0.0
hsa-miR-889-3p,2.07,0.0,2.97
hsa-miR-9-3p,0.0,0.24,0.0
hsa-miR-92a-3p,172.14,137.75,260.8
hsa-miR-92b-3p,161.12,58.42,122.18
hsa-miR-92b-5p,22.03,6.25,24.21
hsa-miR-93-3p,0.23,0.0,0.0
hsa-miR-93-5p,0.69,5.77,6.39
hsa-miR-937-3p,0.0,0.48,0.0
hsa-miR-941,10.1,4.09,4.34
hsa-miR-98-5p,1.84,0.72,1.83
hsa-miR-9901,1.84,5.05,32.89
hsa-miR-9985,0.0,0.24,0.0
hsa-miR-99a-5p,238.23,203.14,907.78
hsa-miR-99b-3p,4.82,1.92,7.76
hsa-miR-99b-5p,55.77,37.5,100.71
hsa-mir-12136-5p,0.0,0.24,0.46
hsa-mir-1245a-3p,0.0,0.0,0.23
hsa-mir-1268a-5p,0.0,0.0,0.23
hsa-mir-1268b-5p,0.0,0.0,0.23
hsa-mir-1303-3p,0.0,0.48,0.0
hsa-mir-1843-5p,1.84,0.0,0.69
hsa-mir-2110-5p,0.0,0.24,0.46
hsa-mir-3159-5p,0.23,0.72,1.37
hsa-mir-3195-5p,0.0,0.0,0.23
hsa-mir-3615-3p,0.0,0.0,0.23
hsa-mir-3648-1-5p,4.36,6.49,28.32
hsa-mir-3648-2-5p,10.33,9.86,16.9
hsa-mir-3909-3p,2.07,0.48,0.23
hsa-mir-3960-3p,0.46,0.0,0.23
hsa-mir-4449-3p,0.23,0.0,0.46
hsa-mir-4469-3p,0.0,0.0,0.23
hsa-mir-451a-5p,0.0,0.0,0.23
hsa-mir-4706-5p,0.23,0.24,0.23
hsa-mir-4775-5p,0.0,0.0,0.46
hsa-mir-5191-3p,0.0,0.24,0.0
hsa-mir-548ax-5p,0.0,0.24,0.0
hsa-mir-6080-3p,0.0,0.48,0.0
hsa-mir-632-3p,0.23,0.0,0.23
hsa-mir-639-3p,0.69,0.72,0.23
hsa-mir-663a-5p,0.0,0.48,3.88
hsa-mir-6786-3p,0.23,0.24,0.0
hsa-mir-718-3p,0.0,0.0,0.23
hsa-mir-7845-5p,0.0,0.0,1.14
hsa-mir-8086-5p,0.0,0.24,1.83
