miRNA,SRR8289653
hsa-miR-215-5p,10.38
hsa-miR-199a-5p,9.56
hsa-miR-598-3p,9.43
hsa-miR-187-3p,18.17
hsa-miR-106a-5p,6.69
hsa-miR-214-3p,11.75
hsa-miR-146a-3p,20.36
hsa-miR-138-5p,6.42
hsa-miR-450b-5p,5.6
hsa-miR-141-3p,7.1
hsa-miR-323a-3p,8.74
hsa-let-7i-3p,9.84
hsa-miR-223-3p,14.34
hsa-miR-92a-1-5p,6.97
hsa-miR-23a-5p,13.25
hsa-miR-1180-3p,7.51
hsa-miR-374b-5p,9.43
hsa-miR-129-5p,5.74
hsa-miR-151a-5p,9.29
hsa-miR-6842-3p,4.51
hsa-miR-127-5p,9.97
hsa-miR-1303,14.75
hsa-miR-382-3p,5.05
hsa-miR-766-5p,11.2
hsa-miR-1307-5p,11.61
hsa-miR-450a-5p,10.79
hsa-miR-7706,9.15
hsa-miR-10a-3p,5.87
hsa-miR-199b-5p,9.43
hsa-miR-200b-3p,4.92
hsa-miR-212-5p,6.97
hsa-miR-193b-5p,14.34
hsa-miR-625-5p,3.83
hsa-miR-411-3p,4.23
hsa-miR-369-5p,4.1
hsa-miR-4306,3.28
hsa-miR-335-5p,8.47
hsa-miR-15b-3p,6.01
hsa-miR-330-3p,9.7
hsa-miR-10401-3p,13.11
hsa-miR-455-5p,9.29
hsa-miR-374a-3p,5.33
hsa-miR-193a-3p,6.56
hsa-miR-183-5p,7.38
hsa-miR-19a-3p,6.01
hsa-miR-34a-5p,9.29
hsa-miR-3934-5p,6.69
hsa-miR-4508,7.24
hsa-miR-409-5p,5.74
hsa-miR-486-3p,2.87
hsa-miR-25-5p,9.84
hsa-miR-1299,3.55
hsa-miR-26a-2-3p,5.74
hsa-miR-1304-5p,8.61
hsa-miR-378e,3.69
hsa-miR-206,9.56
hsa-miR-431-5p,2.87
hsa-miR-218-5p,4.78
hsa-miR-339-5p,6.15
hsa-miR-136-5p,3.42
hsa-miR-18a-3p,6.01
hsa-miR-188-5p,3.01
hsa-miR-1287-5p,3.14
hsa-miR-505-3p,4.92
hsa-miR-708-3p,5.74
hsa-miR-1271-5p,3.42
hsa-miR-208b-3p,12.3
hsa-miR-95-3p,4.51
hsa-miR-487b-3p,5.46
hsa-miR-574-5p,4.78
hsa-miR-3187-3p,2.73
hsa-miR-424-5p,3.14
hsa-miR-18a-5p,2.6
hsa-miR-4446-3p,5.87
hsa-miR-769-5p,5.46
hsa-miR-532-3p,3.83
hsa-miR-542-3p,2.6
hsa-miR-942-5p,4.51
hsa-miR-136-3p,4.1
hsa-miR-3928-3p,4.37
hsa-miR-378a-5p,3.42
hsa-miR-452-3p,2.46
hsa-miR-6842-5p,2.05
hsa-miR-17-3p,4.37
hsa-miR-92b-5p,4.51
hsa-miR-31-5p,3.69
hsa-miR-375-3p,4.78
hsa-miR-379-3p,1.64
hsa-miR-363-5p,3.01
hsa-miR-340-3p,5.74
hsa-miR-29c-5p,3.55
hsa-miR-130b-5p,5.46
hsa-miR-4772-3p,2.19
hsa-miR-574-3p,2.05
hsa-miR-326,4.92
hsa-miR-454-3p,2.46
hsa-miR-151b,1.91
hsa-miR-1249-3p,4.37
hsa-miR-628-3p,6.15
hsa-miR-485-3p,1.5
hsa-miR-378f,3.01
hsa-miR-1306-3p,4.1
hsa-miR-10b-3p,3.28
hsa-miR-190b-5p,2.19
hsa-miR-576-5p,3.55
hsa-miR-656-3p,1.37
hsa-miR-3614-5p,3.96
hsa-miR-18b-5p,2.05
hsa-miR-3176,2.87
hsa-mir-3960-3p,1.37
hsa-miR-148b-5p,5.6
hsa-miR-185-3p,4.23
hsa-miR-3194-3p,2.05
hsa-miR-204-5p,1.5
hsa-miR-3679-5p,2.73
hsa-miR-20b-3p,1.91
hsa-miR-7704,2.87
hsa-miR-34c-5p,2.19
hsa-miR-505-5p,4.1
hsa-miR-378i,2.6
hsa-miR-1273h-3p,4.64
hsa-miR-4497,2.46
hsa-miR-3195,2.73
hsa-miR-145-5p,1.78
hsa-miR-885-5p,1.5
hsa-miR-3180-3p,1.64
hsa-let-7f-2-3p,1.78
hsa-miR-29a-5p,1.5
hsa-miR-3127-5p,2.05
hsa-miR-296-3p,3.83
hsa-miR-196a-5p,3.69
hsa-miR-3929,1.09
hsa-miR-660-3p,1.23
hsa-miR-362-5p,1.78
hsa-miR-338-3p,2.05
hsa-miR-1292-5p,3.14
hsa-miR-181c-5p,2.73
hsa-miR-1290,2.73
hsa-miR-338-5p,2.05
hsa-miR-3909,2.32
hsa-miR-3177-3p,2.05
hsa-miR-4772-5p,1.5
hsa-miR-6805-5p,2.87
hsa-miR-1273h-5p,2.46
hsa-miR-4516,2.32
hsa-miR-4425,1.64
hsa-miR-5009-5p,1.91
hsa-miR-548j-5p,1.78
hsa-miR-7-1-3p,1.23
hsa-miR-452-5p,2.87
hsa-miR-32-3p,2.32
hsa-miR-1343-3p,1.5
hsa-miR-24-1-5p,1.78
hsa-miR-329-3p,1.37
hsa-miR-33a-5p,1.5
hsa-miR-181c-3p,1.78
hsa-miR-664a-3p,1.37
hsa-miR-3922-3p,1.23
hsa-miR-191-3p,3.83
hsa-miR-3675-5p,1.09
hsa-miR-195-5p,1.64
hsa-miR-942-3p,1.09
hsa-miR-4687-3p,3.01
hsa-miR-200b-5p,0.82
hsa-miR-193b-3p,2.32
hsa-miR-548e-3p,2.6
hsa-miR-548o-3p,1.78
hsa-miR-1262,1.64
hsa-miR-23b-5p,1.37
hsa-miR-6813-5p,1.91
hsa-miR-548b-5p,0.96
hsa-miR-301a-5p,0.96
hsa-miR-641,1.23
hsa-miR-3150b-3p,1.37
hsa-miR-376c-5p,0.68
hsa-let-7e-3p,1.64
hsa-miR-550a-3-5p,0.82
hsa-miR-3690,2.05
hsa-miR-487a-3p,0.82
hsa-miR-6891-5p,3.01
hsa-miR-134-5p,2.73
hsa-miR-6821-5p,1.23
hsa-miR-376c-3p,0.82
hsa-miR-124-3p,0.82
hsa-miR-203a-3p,1.37
hsa-miR-1277-3p,1.23
hsa-miR-497-5p,0.82
hsa-miR-145-3p,2.05
hsa-miR-3136-5p,0.82
hsa-miR-4449,1.37
hsa-miR-30d-3p,2.05
hsa-miR-335-3p,1.5
hsa-miR-874-3p,1.64
hsa-miR-195-3p,1.5
hsa-miR-671-3p,2.6
hsa-miR-1284,1.5
hsa-miR-4721,2.05
hsa-miR-3140-3p,1.5
hsa-miR-766-3p,1.78
hsa-mir-1303-3p,2.05
hsa-miR-1250-5p,1.78
hsa-miR-1260b,0.68
hsa-miR-4658,1.64
hsa-miR-4746-5p,0.68
hsa-miR-6513-3p,0.68
hsa-miR-2355-3p,2.32
hsa-miR-548n,0.82
hsa-let-7f-1-3p,0.82
hsa-mir-599-3p,0.68
hsa-miR-148a-5p,1.5
hsa-miR-26b-3p,1.5
hsa-miR-4492,1.09
hsa-miR-29b-2-5p,1.09
hsa-miR-490-5p,0.55
hsa-miR-876-5p,1.09
hsa-miR-548q,0.55
hsa-miR-1302,0.55
hsa-miR-6501-5p,1.5
hsa-miR-628-5p,1.09
hsa-miR-125b-1-3p,0.96
hsa-miR-548a-3p,0.96
hsa-miR-1270,0.96
hsa-miR-873-3p,0.82
hsa-miR-4474-3p,1.23
hsa-miR-616-5p,0.55
hsa-miR-1226-3p,0.82
hsa-miR-4466,0.68
hsa-miR-4645-3p,0.55
hsa-miR-4725-3p,0.96
hsa-miR-877-5p,1.37
hsa-miR-3691-5p,1.09
hsa-miR-331-3p,0.96
hsa-miR-4773,0.55
hsa-miR-27b-5p,0.96
hsa-miR-6503-3p,2.19
hsa-miR-1276,0.68
hsa-miR-4724-5p,1.23
hsa-miR-627-5p,0.96
hsa-miR-3179,0.55
hsa-miR-1294,0.55
hsa-mir-1843-5p,0.96
hsa-miR-454-5p,0.68
hsa-miR-122b-5p,0.82
hsa-miR-500b-5p,0.82
hsa-miR-3665,1.5
hsa-miR-6889-5p,0.55
hsa-miR-4473,0.82
hsa-miR-6818-5p,0.82
hsa-miR-6801-5p,0.55
hsa-miR-6866-5p,1.23
hsa-miR-1278,0.68
hsa-miR-584-5p,1.37
hsa-miR-4479,0.82
hsa-miR-4443,0.96
hsa-miR-29b-1-5p,1.09
hsa-miR-1976,1.09
hsa-miR-3157-5p,0.41
hsa-miR-376b-5p,0.41
hsa-miR-511-3p,1.78
hsa-mir-2110-5p,0.68
hsa-miR-365a-5p,0.96
hsa-miR-548k,1.37
hsa-miR-2115-5p,0.68
hsa-miR-5010-5p,0.41
hsa-miR-4326,1.37
hsa-miR-3174,0.68
hsa-miR-4683,0.55
hsa-miR-6873-3p,0.41
hsa-miR-592,0.82
hsa-miR-937-3p,0.96
hsa-miR-4489,0.68
hsa-miR-219a-1-3p,0.96
hsa-miR-1296-5p,0.68
hsa-miR-940,0.68
hsa-miR-365b-5p,1.37
hsa-let-7c-3p,0.68
hsa-miR-590-3p,0.55
hsa-miR-508-3p,0.41
hsa-miR-214-5p,0.41
hsa-miR-196b-5p,0.82
hsa-miR-6731-5p,0.55
hsa-miR-197-5p,0.96
hsa-miR-616-3p,0.82
hsa-miR-296-5p,0.41
hsa-miR-4767,1.5
hsa-miR-4677-3p,0.82
hsa-miR-6735-5p,0.68
hsa-miR-1827,0.41
hsa-miR-431-3p,1.09
hsa-miR-663a,0.41
hsa-miR-184,0.68
hsa-miR-222-5p,0.68
hsa-miR-3605-5p,1.23
hsa-miR-708-5p,0.55
hsa-miR-4716-3p,0.41
hsa-miR-541-3p,0.55
hsa-mir-3135a-5p,0.41
hsa-miR-3940-5p,0.41
hsa-miR-324-5p,0.68
hsa-miR-2115-3p,0.68
hsa-miR-659-5p,0.41
hsa-miR-33a-3p,0.55
hsa-miR-4642,0.41
hsa-miR-152-5p,0.55
hsa-miR-4429,0.55
hsa-miR-1306-5p,1.23
hsa-miR-4742-3p,0.41
hsa-miR-769-3p,0.55
hsa-miR-139-3p,0.82
hsa-miR-96-5p,0.96
hsa-miR-3121-3p,0.55
hsa-miR-6718-5p,0.68
hsa-miR-143-5p,0.96
hsa-miR-6877-5p,1.5
hsa-miR-3143,0.82
hsa-miR-615-3p,0.55
hsa-miR-212-3p,0.96
hsa-miR-30b-3p,0.96
hsa-miR-4467,0.82
hsa-miR-200a-5p,0.55
hsa-mir-4422-5p,0.55
hsa-mir-5684-5p,0.68
hsa-miR-550a-5p,0.55
hsa-miR-4664-3p,0.41
hsa-miR-6791-5p,0.41
hsa-miR-10394-3p,0.68
hsa-miR-6514-5p,0.68
hsa-miR-3180,0.41
hsa-miR-208a-3p,0.41
hsa-miR-455-3p,0.41
hsa-miR-4684-3p,0.55
hsa-miR-1298-5p,0.41
hsa-miR-6755-5p,0.27
hsa-miR-4512,0.27
hsa-miR-3659,0.41
hsa-miR-30c-2-3p,0.55
hsa-mir-1255a-5p,0.27
hsa-miR-658,0.27
hsa-miR-582-3p,0.27
hsa-miR-6822-5p,0.41
hsa-miR-105-5p,0.27
hsa-miR-6511b-5p,0.68
hsa-mir-548o-3p,0.27
hsa-miR-376a-5p,0.41
hsa-miR-7110-3p,0.96
hsa-miR-383-5p,0.41
hsa-miR-6793-5p,0.68
hsa-miR-4669,0.27
hsa-miR-3940-3p,0.68
hsa-miR-5001-3p,0.41
hsa-miR-106a-3p,0.41
hsa-miR-627-3p,0.55
hsa-miR-6780b-5p,0.41
hsa-miR-6793-3p,0.41
hsa-miR-12136,0.41
hsa-miR-4731-5p,0.55
hsa-miR-5000-3p,0.41
hsa-miR-1537-3p,0.27
hsa-miR-3609,0.82
hsa-miR-10396b-3p,0.55
hsa-miR-548ae-5p,0.27
hsa-miR-619-5p,0.27
hsa-miR-1268a,0.27
hsa-miR-1293,0.27
hsa-miR-6774-5p,0.27
hsa-miR-1255a,0.55
hsa-miR-93-3p,0.96
hsa-mir-3155a-3p,0.55
hsa-miR-548x-3p,0.27
hsa-let-7g-3p,0.68
hsa-miR-6762-3p,0.27
hsa-miR-3124-5p,0.55
hsa-mir-3159-5p,0.55
hsa-miR-412-3p,0.27
hsa-miR-3175,0.41
hsa-miR-3611,0.27
hsa-miR-6854-3p,0.27
hsa-mir-3648-1-5p,0.55
hsa-miR-4745-5p,0.82
hsa-miR-3912-3p,0.27
hsa-miR-135b-5p,0.41
hsa-miR-147b-5p,0.68
hsa-miR-3064-5p,0.82
hsa-miR-6894-5p,0.27
hsa-miR-3682-3p,0.27
hsa-miR-4781-5p,0.41
hsa-miR-513c-5p,0.27
hsa-miR-6761-5p,0.27
hsa-miR-98-3p,0.55
hsa-miR-581,0.27
hsa-miR-500b-3p,0.41
hsa-miR-3605-3p,0.41
hsa-miR-181b-3p,0.41
hsa-miR-548l,0.55
hsa-miR-9901,0.55
hsa-miR-4674,0.41
hsa-miR-4437,0.55
hsa-miR-1296-3p,0.27
hsa-miR-487a-5p,0.27
hsa-let-7b-3p,0.27
hsa-miR-6733-5p,0.41
hsa-miR-577,0.41
hsa-miR-744-3p,0.27
hsa-miR-3944-3p,0.27
hsa-miR-4688,0.27
hsa-miR-4440,0.68
hsa-miR-579-5p,0.41
hsa-miR-365a-3p,0.27
hsa-miR-6747-3p,0.27
hsa-miR-4424,0.27
hsa-miR-3191-3p,0.41
hsa-miR-5001-5p,0.27
hsa-mir-3156-3-5p,0.27
hsa-miR-3173-5p,0.41
hsa-miR-3913-5p,0.27
hsa-miR-128-1-5p,0.27
hsa-miR-371b-5p,0.27
hsa-miR-4685-3p,0.27
hsa-miR-3162-5p,0.41
hsa-miR-324-3p,0.68
hsa-miR-133b,0.27
hsa-miR-542-5p,0.41
hsa-miR-10527-5p,0.27
hsa-miR-149-5p,0.82
hsa-miR-3158-3p,0.55
hsa-miR-514a-3p,0.27
hsa-miR-155-3p,0.27
hsa-mir-1273c-5p,0.55
hsa-miR-765,0.41
hsa-miR-3149,0.27
hsa-miR-211-3p,0.27
hsa-miR-10395-3p,0.41
hsa-miR-12114,0.27
hsa-miR-3164,0.41
hsa-miR-33b-5p,0.27
hsa-miR-3181,0.27
hsa-miR-1285-5p,0.68
hsa-miR-4661-5p,0.55
hsa-miR-4753-5p,0.41
hsa-mir-3652-5p,0.41
hsa-miR-6770-3p,0.27
hsa-miR-1185-5p,0.27
hsa-mir-3648-2-5p,0.27
hsa-miR-154-5p,0.27
hsa-miR-323b-3p,0.27
hsa-miR-1910-3p,0.27
hsa-miR-6515-5p,0.41
hsa-miR-6798-3p,0.27
hsa-miR-6891-3p,0.27
hsa-miR-187-5p,0.41
hsa-miR-3150a-5p,0.27
hsa-mir-8072-5p,0.27
hsa-miR-4485-3p,0.27
hsa-miR-1237-5p,0.27
hsa-miR-30c-1-3p,0.96
hsa-miR-3157-3p,0.55
hsa-miR-6806-3p,0.14
hsa-miR-3925-5p,0.14
hsa-miR-4660,0.27
hsa-miR-6816-3p,0.14
hsa-miR-500a-5p,0.27
hsa-miR-6511a-3p,0.14
hsa-mir-3909-3p,0.55
hsa-miR-518d-5p,0.14
hsa-miR-548bc,0.27
hsa-miR-1912-3p,0.14
hsa-miR-5010-3p,0.14
hsa-miR-365b-3p,0.14
hsa-miR-3202,0.27
hsa-miR-6777-5p,0.14
hsa-miR-3677-3p,0.27
hsa-miR-3130-3p,0.14
hsa-miR-548s,0.14
hsa-miR-6500-3p,0.14
hsa-miR-4732-5p,0.27
hsa-miR-939-5p,0.14
hsa-miR-4700-5p,0.14
hsa-mir-3651-3p,0.14
hsa-miR-3196,0.27
hsa-mir-8086-5p,0.41
hsa-miR-6068,0.14
hsa-miR-6727-5p,0.14
hsa-miR-6762-5p,0.14
hsa-miR-6800-5p,0.27
hsa-miR-1255b-5p,0.14
hsa-miR-4709-3p,0.41
hsa-miR-597-5p,0.14
hsa-miR-548ai,0.14
hsa-miR-194-3p,0.14
hsa-miR-10401-5p,0.41
hsa-mir-1276-5p,0.14
hsa-miR-10399-5p,0.55
hsa-mir-1267-5p,0.14
hsa-miR-6769a-3p,0.14
hsa-miR-6724-5p,0.41
hsa-miR-362-3p,0.27
hsa-miR-9851-3p,0.27
hsa-miR-11400,0.14
hsa-miR-6779-5p,0.27
hsa-miR-3678-3p,0.14
hsa-miR-4665-5p,0.41
hsa-miR-1248,0.41
hsa-miR-1275,0.14
hsa-miR-3680-3p,0.14
hsa-miR-4526,0.55
hsa-mir-451a-5p,0.14
hsa-miR-6803-3p,0.14
hsa-mir-107-3p,0.14
hsa-miR-4662a-5p,0.14
hsa-miR-6868-3p,0.27
hsa-miR-6741-5p,0.14
hsa-miR-301b-3p,0.27
hsa-miR-6852-5p,0.41
hsa-mir-4330-3p,0.14
hsa-miR-141-5p,0.14
hsa-miR-3146,0.41
hsa-miR-642a-3p,0.27
hsa-miR-4755-5p,0.14
hsa-miR-4787-3p,0.14
hsa-miR-6753-3p,0.14
hsa-miR-7975,0.14
hsa-miR-6733-3p,0.14
hsa-miR-4444,0.41
hsa-miR-4659a-5p,0.27
hsa-miR-2682-5p,0.14
hsa-miR-6851-5p,0.14
hsa-miR-5193,0.14
hsa-mir-600-3p,0.14
hsa-miR-6820-5p,0.41
hsa-miR-597-3p,0.14
hsa-miR-618,0.14
hsa-miR-503-3p,0.14
hsa-miR-632,0.14
hsa-miR-449c-5p,0.14
hsa-miR-6837-3p,0.27
hsa-miR-491-5p,0.27
hsa-miR-548ap-5p,0.14
hsa-miR-8485,0.27
hsa-miR-3180-5p,0.14
hsa-miR-3074-5p,0.27
hsa-miR-504-5p,0.41
hsa-miR-548az-5p,0.27
hsa-mir-7705-5p,0.14
hsa-miR-4749-5p,0.14
hsa-miR-1197,0.14
hsa-miR-6781-5p,0.14
hsa-miR-4487,0.41
hsa-miR-4753-3p,0.14
hsa-miR-4638-5p,0.14
hsa-miR-548aa,0.14
hsa-miR-1233-3p,0.14
hsa-miR-636,0.41
hsa-miR-1229-3p,0.14
hsa-miR-4709-5p,0.41
hsa-miR-4745-3p,0.14
hsa-miR-450a-2-3p,0.14
hsa-miR-5187-3p,0.14
hsa-miR-103a-2-5p,0.14
hsa-miR-18b-3p,0.14
hsa-miR-582-5p,0.14
hsa-miR-449a,0.14
hsa-miR-3614-3p,0.14
hsa-mir-5047-3p,0.14
hsa-miR-33b-3p,0.14
hsa-miR-6881-5p,0.14
hsa-miR-6859-5p,0.27
hsa-miR-4999-5p,0.14
hsa-miR-4741,0.27
hsa-mir-7851-3p,0.14
hsa-miR-92a-2-5p,0.27
hsa-mir-3929-3p,0.14
hsa-miR-6802-3p,0.14
hsa-miR-16-1-3p,0.14
hsa-miR-3190-3p,0.27
hsa-miR-6729-5p,0.14
hsa-mir-4507-3p,0.14
hsa-miR-101-5p,0.41
hsa-mir-4470-3p,0.14
hsa-miR-548ab,0.14
hsa-mir-4516-5p,0.14
hsa-miR-5588-5p,0.14
hsa-miR-4470,0.14
hsa-miR-3918,0.27
hsa-miR-4421,0.14
hsa-miR-7850-5p,0.27
hsa-miR-654-3p,0.14
hsa-miR-4755-3p,0.27
hsa-miR-551a,0.27
hsa-miR-4659a-3p,0.14
hsa-mir-548ac-3p,0.14
hsa-miR-876-3p,0.14
hsa-mir-3615-3p,0.27
hsa-mir-1289-1-3p,0.14
hsa-miR-11401,0.14
hsa-miR-1295a,0.27
hsa-miR-6854-5p,0.14
hsa-miR-6764-5p,0.14
hsa-miR-6078,0.14
hsa-miR-548t-5p,0.14
hsa-miR-6862-5p,0.68
hsa-miR-483-3p,0.27
hsa-miR-378b,0.27
hsa-miR-629-3p,0.14
hsa-miR-3667-5p,0.14
hsa-mir-3916-5p,0.14
hsa-miR-3652,0.14
hsa-miR-433-5p,0.14
hsa-mir-639-3p,0.14
hsa-miR-3145-5p,0.14
hsa-miR-6789-5p,0.14
hsa-miR-95-5p,0.14
hsa-mir-548h-3-5p,0.14
hsa-miR-6807-5p,0.14
hsa-miR-138-1-3p,0.27
hsa-miR-320a-5p,0.27
hsa-miR-99a-3p,0.14
hsa-miR-676-3p,0.14
hsa-miR-1271-3p,0.14
hsa-miR-6734-5p,0.14
hsa-mir-650-5p,0.14
hsa-mir-4773-1-3p,0.14
hsa-miR-4650-3p,0.14
hsa-miR-6802-5p,0.14
hsa-miR-34b-5p,0.14
hsa-miR-4785,0.14
hsa-miR-181b-2-3p,0.14
hsa-miR-429,0.27
hsa-miR-6821-3p,0.14
hsa-miR-3074-3p,0.14
hsa-miR-3184-5p,0.14
hsa-miR-205-5p,0.14
hsa-miR-3916,0.14
hsa-miR-3183,0.14
hsa-miR-4506,0.14
hsa-miR-147a,0.14
hsa-mir-5094-5p,0.14
hsa-miR-3135a,0.14
hsa-miR-1236-5p,0.14
hsa-miR-6750-5p,0.14
hsa-miR-3150a-3p,0.14
hsa-miR-5191,0.14
hsa-miR-487b-5p,0.27
hsa-mir-4502-3p,0.14
hsa-miR-9903,0.14
hsa-miR-378h,0.14
hsa-miR-5690,0.14
hsa-miR-6882-5p,0.14
hsa-miR-1468-5p,0.14
hsa-miR-937-5p,0.14
hsa-miR-135a-3p,0.14
hsa-miR-643,0.27
hsa-miR-4491,0.14
hsa-miR-512-3p,0.14
hsa-miR-6829-5p,0.14
hsa-miR-4761-3p,0.14
