miRNA,SRR10575191,SRR10575192,SRR10575193,SRR10575194,SRR10575195,SRR10575196
hsa-let-7a-3p,0.0,0.67,0.0,0.91,0.0,0.0
hsa-let-7a-5p,83.46,10.74,32.59,21.79,19.82,19.24
hsa-let-7b-3p,1.13,0.0,3.83,0.91,1.24,0.0
hsa-let-7b-5p,129.71,47.67,96.8,39.94,84.25,63.83
hsa-let-7c-5p,43.99,12.76,4.79,8.17,11.15,7.87
hsa-let-7d-3p,48.5,2.01,6.71,2.72,6.19,1.75
hsa-let-7d-5p,34.97,4.7,17.25,7.26,6.19,9.62
hsa-let-7e-3p,1.13,0.0,0.0,0.0,0.0,0.0
hsa-let-7e-5p,7.9,0.67,0.0,0.91,1.24,0.87
hsa-let-7f-1-3p,1.13,0.0,0.96,0.0,0.0,0.87
hsa-let-7f-2-3p,0.0,0.0,0.0,0.0,0.0,0.87
hsa-let-7f-5p,2057.3,1128.75,585.59,472.97,1112.61,699.54
hsa-let-7g-3p,3.38,0.0,0.0,0.0,0.0,0.0
hsa-let-7g-5p,196.26,71.85,189.77,53.56,111.51,82.2
hsa-let-7i-3p,0.0,0.0,0.96,0.0,0.0,0.0
hsa-let-7i-5p,37.22,6.04,41.21,19.06,35.93,21.86
hsa-miR-1-3p,6.77,1.34,3.83,0.91,3.72,4.37
hsa-miR-100-5p,9.02,3.36,15.33,4.54,2.48,1.75
hsa-miR-101-3p,95.87,29.54,111.18,70.81,47.08,20.11
hsa-miR-101-5p,0.0,0.0,3.83,2.72,1.24,0.0
hsa-miR-10393-3p,0.0,0.0,0.0,1.82,0.0,0.0
hsa-miR-10394-5p,0.0,0.0,0.0,0.0,1.24,0.0
hsa-miR-103a-2-5p,0.0,0.0,0.96,0.0,0.0,0.87
hsa-miR-103a-3p,75.57,55.06,454.29,54.47,214.35,122.42
hsa-miR-10401-3p,4.51,2.01,1.92,3.63,1.24,0.87
hsa-miR-10526-3p,0.0,0.0,0.0,0.0,1.24,2.62
hsa-miR-106a-3p,0.0,0.0,0.96,0.91,0.0,0.87
hsa-miR-106a-5p,54.14,7.39,33.54,21.79,13.63,17.49
hsa-miR-106b-3p,55.27,6.71,106.38,22.7,21.06,16.61
hsa-miR-106b-5p,260.55,89.98,128.43,79.89,127.62,54.21
hsa-miR-107,41.73,6.04,15.33,9.08,154.87,34.1
hsa-miR-10a-5p,45.12,2.69,13.42,5.45,3.72,0.87
hsa-miR-10b-5p,36.09,14.1,21.09,9.08,4.96,6.12
hsa-miR-11181-3p,0.0,0.0,0.0,0.0,0.0,0.87
hsa-miR-1179,0.0,0.0,0.0,0.91,0.0,0.0
hsa-miR-1180-3p,6.77,4.7,10.54,7.26,3.72,7.0
hsa-miR-1185-1-3p,3.38,2.01,0.0,0.0,0.0,0.0
hsa-miR-1185-5p,1.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-1203,0.0,0.0,0.0,0.0,0.0,0.87
hsa-miR-12114,0.0,0.0,0.0,0.0,0.0,1.75
hsa-miR-12125,0.0,0.0,0.0,1.82,0.0,0.0
hsa-miR-12136,6.77,5.37,0.96,3.63,1.24,1.75
hsa-miR-122-5p,25.94,7.39,3.83,14.53,7.43,13.12
hsa-miR-1224-5p,0.0,0.67,0.0,0.91,0.0,2.62
hsa-miR-1226-3p,0.0,0.67,0.0,0.0,0.0,3.5
hsa-miR-1228-5p,0.0,0.0,0.0,0.0,1.24,0.0
hsa-miR-1229-3p,1.13,3.36,0.96,2.72,0.0,1.75
hsa-miR-122b-3p,399.28,157.13,169.64,63.55,90.45,79.57
hsa-miR-1233-3p,2.26,0.0,0.0,0.0,0.0,1.75
hsa-miR-1233-5p,0.0,0.0,0.0,0.0,1.24,0.0
hsa-miR-1237-5p,0.0,0.0,2.88,0.0,0.0,0.0
hsa-miR-124-3p,29.33,12.76,5.75,3.63,2.48,4.37
hsa-miR-1246,1.13,1.34,0.0,0.91,0.0,1.75
hsa-miR-1248,0.0,0.0,0.0,0.91,0.0,0.0
hsa-miR-1249-3p,13.53,6.71,20.13,16.34,1.24,3.5
hsa-miR-1250-3p,0.0,0.0,0.0,0.0,1.24,0.87
hsa-miR-1250-5p,0.0,0.0,0.96,0.0,1.24,0.0
hsa-miR-1255a,0.0,0.67,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.91,0.0,0.0
hsa-miR-1256,7.9,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,1.13,0.0,2.88,0.91,1.24,0.0
hsa-miR-125a-5p,90.23,41.63,56.55,14.53,11.15,4.37
hsa-miR-125b-5p,80.08,26.86,36.42,20.88,22.3,7.0
hsa-miR-126-3p,551.55,160.48,166.76,118.92,96.64,46.34
hsa-miR-126-5p,216.56,69.83,21.09,13.62,14.87,7.87
hsa-miR-1260b,23.69,18.13,27.79,9.99,4.96,11.37
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,0.87
hsa-miR-1268a,0.0,0.67,0.0,0.0,2.48,0.0
hsa-miR-1268b,0.0,0.0,0.0,0.91,2.48,4.37
hsa-miR-127-3p,7.9,7.39,3.83,3.63,0.0,2.62
hsa-miR-127-5p,2.26,0.0,0.0,0.0,0.0,0.0
hsa-miR-1270,0.0,0.0,0.0,0.0,0.0,0.87
hsa-miR-1271-3p,0.0,0.0,0.96,0.0,0.0,0.87
hsa-miR-1273h-3p,1.13,0.67,4.79,0.0,0.0,4.37
hsa-miR-1273h-5p,1.13,0.67,2.88,5.45,7.43,3.5
hsa-miR-1275,2.26,0.0,0.96,0.0,1.24,2.62
hsa-miR-1277-3p,0.0,0.0,0.96,0.0,0.0,0.0
hsa-miR-128-2-5p,0.0,0.0,0.0,0.0,2.48,0.87
hsa-miR-128-3p,41.73,11.42,9.58,9.08,19.82,7.0
hsa-miR-1285-3p,1.13,4.7,3.83,5.45,8.67,2.62
hsa-miR-1285-5p,11.28,10.07,5.75,7.26,9.91,7.87
hsa-miR-1287-5p,0.0,0.0,0.96,0.0,0.0,3.5
hsa-miR-129-2-3p,0.0,0.67,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,3.38,0.0,2.88,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,1.34,0.0,0.0,0.0,0.0
hsa-miR-1297,2.26,0.0,0.0,0.91,0.0,0.0
hsa-miR-1299,0.0,0.67,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,0.0,4.03,0.96,3.63,2.48,4.37
hsa-miR-1303,2.26,0.67,1.92,0.91,7.43,4.37
hsa-miR-1304-3p,0.0,1.34,0.0,1.82,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.96,0.0,0.0,0.0
hsa-miR-1306-5p,32.71,22.16,20.13,4.54,6.19,7.87
hsa-miR-1307-3p,41.73,10.74,88.17,47.21,60.71,27.11
hsa-miR-1307-5p,19.17,2.69,23.96,7.26,32.21,17.49
hsa-miR-130a-3p,214.3,34.25,149.51,95.32,101.6,37.6
hsa-miR-130b-3p,6.77,2.69,18.21,1.82,4.96,2.62
hsa-miR-130b-5p,19.17,3.36,23.96,9.08,2.48,1.75
hsa-miR-133a-3p,22.56,3.36,4.79,7.26,7.43,9.62
hsa-miR-134-5p,2.26,0.0,19.17,10.89,8.67,10.49
hsa-miR-1343-3p,3.38,0.0,1.92,0.91,0.0,0.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,0.87
hsa-miR-136-3p,1.13,0.67,0.0,0.91,1.24,0.87
hsa-miR-136-5p,0.0,0.0,0.0,0.0,8.67,0.0
hsa-miR-137-3p,1.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,2.72,0.0,0.0
hsa-miR-139-3p,0.0,0.0,0.0,0.0,0.0,5.25
hsa-miR-139-5p,131.96,38.95,76.67,32.68,26.02,7.0
hsa-miR-140-3p,218.81,70.5,307.65,98.95,100.36,85.69
hsa-miR-140-5p,7.9,4.7,2.88,2.72,2.48,0.87
hsa-miR-141-3p,3.38,2.01,0.0,0.0,0.0,0.0
hsa-miR-142-3p,422.96,69.16,86.26,70.81,92.92,48.09
hsa-miR-142-5p,700.43,116.84,356.53,126.19,64.43,41.1
hsa-miR-143-3p,7.9,2.01,4.79,3.63,4.96,2.62
hsa-miR-143-5p,1.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,1113.24,104.08,654.59,423.04,1074.21,355.01
hsa-miR-144-5p,50.76,9.4,66.13,18.16,14.87,7.87
hsa-miR-145-3p,0.0,0.67,1.92,0.0,4.96,0.0
hsa-miR-145-5p,235.73,95.35,165.8,74.44,104.08,43.72
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.87
hsa-miR-146a-3p,1.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,128.58,43.65,233.85,156.14,208.15,92.69
hsa-miR-146b-3p,0.0,0.0,0.0,1.82,0.0,0.0
hsa-miR-146b-5p,83.46,38.95,46.96,18.16,23.54,17.49
hsa-miR-147b-3p,5.64,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,63.16,41.63,30.67,16.34,13.63,3.5
hsa-miR-148a-5p,0.0,0.0,0.0,1.82,0.0,0.0
hsa-miR-148b-3p,60.91,22.83,15.33,7.26,3.72,8.74
hsa-miR-148b-5p,0.0,0.0,0.0,0.0,1.24,0.0
hsa-miR-149-3p,0.0,0.0,0.96,0.0,1.24,0.87
hsa-miR-150-3p,0.0,0.0,0.0,0.91,0.0,0.0
hsa-miR-150-5p,217.69,148.4,51.75,23.6,23.54,7.87
hsa-miR-151a-3p,7.9,1.34,2.88,1.82,4.96,5.25
hsa-miR-151a-5p,146.63,32.9,105.43,86.24,66.91,57.71
hsa-miR-151b,3.38,0.67,6.71,2.72,3.72,0.0
hsa-miR-152-3p,5.64,4.03,7.67,7.26,1.24,1.75
hsa-miR-153-3p,1.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,5.64,0.0,0.0,0.0,1.24,0.87
hsa-miR-154-3p,9.02,0.67,1.92,0.91,2.48,0.0
hsa-miR-154-5p,6.77,0.0,0.0,0.91,2.48,0.0
hsa-miR-155-5p,3.38,1.34,4.79,1.82,1.24,1.75
hsa-miR-15a-5p,249.27,44.99,130.34,92.6,86.73,41.1
hsa-miR-15b-3p,11.28,4.03,15.33,4.54,6.19,8.74
hsa-miR-15b-5p,72.19,22.16,61.34,82.61,22.3,9.62
hsa-miR-16-1-3p,2.26,1.34,1.92,0.0,4.96,0.0
