miRNA,SRR18495906,SRR18495907,SRR18495908,SRR18495909,SRR18495910,SRR18495911,SRR18495912,SRR18495913,SRR18495914,SRR18495915
hsa-miR-1296-3p,0.0,0.38,0.56,0.1,0.23,0.19,0.58,0.52,0.17,0.0
hsa-miR-1296-5p,5.07,0.26,0.11,2.18,2.59,2.79,1.17,1.67,3.3,10.14
hsa-miR-1297,0.0,0.0,0.56,0.0,0.0,0.0,0.58,0.0,0.0,0.0
hsa-miR-1298-5p,0.16,0.38,0.9,1.09,1.58,0.1,0.0,0.73,0.0,0.61
hsa-miR-1299,30.61,19.11,18.14,23.82,2.14,12.5,30.59,11.92,7.65,64.54
hsa-miR-1301-3p,93.41,49.13,34.03,188.0,51.82,68.38,80.28,58.13,285.95,615.55
hsa-miR-1301-5p,0.16,0.0,1.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
hsa-miR-1303,3.65,3.98,0.78,7.94,5.07,4.33,3.31,4.91,3.13,2.15
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.34,0.0,0.0,7.21,0.0,0.0
hsa-miR-1304-5p,37.11,17.57,8.84,24.02,35.15,40.58,18.32,15.58,42.79,34.42
hsa-miR-1306-3p,6.98,6.67,34.48,12.61,15.88,10.19,44.23,10.98,13.05,35.03
hsa-miR-1306-5p,0.95,0.13,0.22,1.49,0.34,1.15,0.0,0.0,0.17,2.46
hsa-miR-1307-3p,557.27,199.59,2841.72,2155.95,563.16,403.52,3684.59,469.83,2191.61,10765.89
hsa-miR-1307-5p,273.88,74.01,198.27,123.28,192.53,103.29,249.6,204.28,150.11,90.66
hsa-miR-130a-3p,65.81,37.97,25.64,80.0,45.74,69.24,47.93,45.58,91.84,92.5
hsa-miR-130a-5p,3.81,1.15,0.0,4.27,2.82,3.27,0.58,2.4,5.04,1.23
hsa-miR-130b-3p,26.96,28.73,14.67,20.55,29.85,24.52,13.25,25.61,14.78,14.14
hsa-miR-130b-5p,1.74,2.18,4.14,10.12,5.41,2.6,3.7,2.61,0.87,7.99
hsa-miR-132-3p,16.97,4.49,1.23,7.44,10.25,15.96,1.95,5.44,13.05,3.69
hsa-miR-132-5p,5.87,5.9,0.34,3.87,4.17,4.04,3.31,5.54,7.65,11.99
hsa-miR-1323,13.64,25.27,7.28,98.96,46.86,108.09,2.73,3.35,25.74,68.84
hsa-miR-133a-3p,4.76,1.03,0.78,5.86,1.8,2.6,1.36,0.42,23.31,8.91
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,1.24,0.0,0.19,0.0,0.52,0.0
hsa-miR-133b,0.0,0.0,0.0,0.2,0.0,0.1,0.19,0.0,0.0,0.0
hsa-miR-134-3p,1.43,0.26,0.9,0.89,1.13,0.58,0.0,0.73,1.39,0.92
hsa-miR-134-5p,2023.38,1771.68,16538.46,6525.23,1742.99,679.14,12171.04,1301.69,3854.62,15923.88
hsa-miR-1343-3p,0.16,0.13,0.0,1.79,0.56,0.67,0.19,0.42,0.17,4.61
hsa-miR-1343-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
hsa-miR-135a-2-3p,0.16,0.0,0.0,0.2,0.34,0.0,0.0,0.0,0.17,0.0
hsa-miR-135a-3p,0.79,0.26,0.67,1.09,0.0,0.77,0.0,0.31,3.3,4.0
hsa-miR-135a-5p,2.22,0.38,0.0,0.4,0.9,1.92,0.0,0.0,0.0,0.0
hsa-miR-135b-3p,0.0,0.38,1.01,0.0,0.0,0.0,0.19,0.0,0.17,0.0
hsa-miR-135b-5p,0.48,1.03,5.04,0.6,4.17,0.19,7.21,1.05,0.0,0.31
hsa-miR-136-3p,328.75,97.74,8.4,83.68,80.21,137.04,30.98,68.27,214.29,115.24
hsa-miR-136-5p,104.67,86.45,799.46,257.68,116.82,40.68,567.79,95.24,331.0,809.16
hsa-miR-137-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
hsa-miR-138-5p,6.98,4.62,0.78,5.36,10.93,5.19,3.12,5.54,2.44,13.83
hsa-miR-139-3p,44.88,31.17,26.64,125.07,14.42,13.94,30.98,27.18,95.67,320.53
hsa-miR-139-5p,178.09,78.37,25.64,212.92,50.24,46.64,51.83,100.36,662.01,620.78
hsa-miR-140-3p,15196.65,10072.89,14926.77,5532.32,17995.01,7497.99,23345.62,18649.89,16208.69,5173.66
hsa-miR-140-5p,51.86,16.42,3.36,17.77,33.91,30.29,7.21,16.83,61.57,68.22
hsa-miR-141-3p,3.01,0.38,0.45,0.6,0.45,1.06,0.78,0.52,2.78,1.23
hsa-miR-142-3p,257.38,101.21,141.73,337.09,238.83,201.76,288.18,218.92,470.67,781.2
hsa-miR-142-5p,7092.52,1591.59,151.7,771.06,1767.78,4162.09,537.59,2169.94,3777.57,978.49
hsa-miR-143-3p,13072.1,7375.09,2078.64,5934.62,9980.75,4927.11,6413.84,11928.79,18578.76,11655.88
hsa-miR-143-5p,21.73,9.24,23.51,29.38,24.56,8.56,32.93,26.24,83.66,39.64
hsa-miR-144-3p,609.44,379.43,118.11,648.18,1171.83,1641.41,569.54,1204.78,290.48,231.1
hsa-miR-144-5p,192.52,42.71,19.37,44.67,173.83,788.87,54.95,172.81,69.05,6.15
hsa-miR-145-3p,27.12,14.37,7.39,20.35,24.56,19.71,10.91,23.52,25.22,32.58
hsa-miR-145-5p,154.94,142.12,26.53,124.77,217.42,88.67,41.31,150.44,77.23,47.63
hsa-miR-1468-5p,2.54,1.41,1.23,6.25,3.83,1.15,6.24,1.99,6.09,23.36
hsa-miR-146a-3p,11.26,1.41,0.0,21.44,3.15,7.69,8.18,3.66,47.31,40.57
hsa-miR-146a-5p,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146b-3p,132.42,52.59,81.17,152.66,94.86,39.43,249.8,70.88,177.42,106.33
hsa-miR-147a,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-147b-3p,9.52,10.77,26.98,6.85,16.0,5.48,19.87,16.52,7.13,3.69
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-148a-3p,44095.46,27978.93,3459.81,10680.3,32861.93,27272.58,10835.93,32437.18,69832.31,24749.07
hsa-miR-148a-5p,194.27,123.65,199.5,207.95,294.82,58.76,533.89,196.96,226.81,334.67
hsa-miR-148b-3p,2308.35,1104.03,714.71,1298.04,1128.12,2280.74,1173.77,1034.26,8196.97,2196.39
hsa-miR-148b-5p,29.97,9.36,3.25,8.04,23.32,34.14,6.04,25.61,34.61,9.53
hsa-miR-149-3p,0.0,0.0,0.0,0.1,0.0,0.1,0.19,0.0,0.0,0.0
hsa-miR-149-5p,0.79,1.41,0.0,1.39,1.13,0.19,0.78,0.31,0.52,1.23
hsa-miR-150-3p,166.04,33.74,13.66,64.62,55.99,48.37,42.48,18.5,110.45,30.73
hsa-miR-150-5p,735.99,74.53,1.23,811.16,445.77,384.48,6.43,37.74,84.88,171.48
hsa-miR-151a-3p,9842.85,7756.31,7383.68,13884.15,6239.6,5379.01,8116.43,7148.06,34803.44,44902.84
hsa-miR-151a-5p,108.95,37.97,15.67,66.01,63.42,89.05,8.96,59.38,102.45,76.52
hsa-miR-151b,31.72,9.88,10.64,11.12,10.36,43.85,18.71,17.77,11.48,32.88
hsa-miR-152-3p,577.56,454.34,455.2,775.73,400.6,226.0,485.56,344.48,1074.76,1350.04
hsa-miR-152-5p,0.79,0.64,0.67,0.99,0.11,0.1,5.65,0.84,3.83,2.15
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.32,0.13,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-1537-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-1538,1.27,0.51,0.56,2.68,3.27,1.25,0.78,0.94,1.57,6.76
hsa-miR-154-3p,2.7,0.9,0.11,0.4,0.34,2.31,1.56,0.21,1.91,0.61
hsa-miR-154-5p,88.17,36.3,8.4,29.88,17.24,34.24,3.51,34.5,73.4,25.51
hsa-miR-155-3p,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
hsa-miR-155-5p,95.94,13.34,7.61,27.3,31.88,44.14,7.6,17.56,113.41,94.65
hsa-miR-15a-3p,0.63,0.0,0.0,0.2,0.0,0.38,0.58,0.94,0.17,0.0
hsa-miR-15a-5p,246.44,60.42,7.28,34.54,101.16,434.78,5.85,77.26,46.44,11.37
hsa-miR-15b-3p,124.81,41.94,10.52,38.71,137.55,220.23,9.94,41.61,39.48,17.82
hsa-miR-15b-5p,437.06,190.61,57.99,220.46,311.6,1402.72,107.75,242.65,372.75,110.02
hsa-miR-16-1-3p,1.74,1.15,1.23,1.89,1.58,1.83,0.97,1.78,1.04,0.31
hsa-miR-16-2-3p,147.32,30.02,16.23,57.77,94.07,165.31,35.07,41.61,84.01,150.58
hsa-miR-16-5p,3348.35,1139.05,164.46,441.91,1254.86,6986.37,200.11,1320.61,1602.66,503.38
hsa-miR-17-3p,13.32,7.82,10.08,6.85,12.17,10.48,5.85,12.86,6.44,6.15
hsa-miR-17-5p,557.42,217.42,60.34,264.93,317.24,762.71,56.9,374.17,357.96,333.75
hsa-miR-181a-2-3p,118.94,25.65,20.49,75.64,58.92,79.82,60.99,65.13,175.85,128.46
hsa-miR-181a-3p,77.86,27.83,9.18,55.39,63.09,47.41,42.87,16.62,89.58,75.29
hsa-miR-181a-5p,4203.43,1314.91,668.92,2025.13,2849.6,2406.33,1252.1,1821.49,3639.11,2023.67
hsa-miR-181b-2-3p,2.06,0.51,0.67,0.79,1.01,0.48,0.19,0.52,0.35,0.92
hsa-miR-181b-3p,3.49,0.77,0.67,1.29,2.59,0.96,1.56,0.94,1.91,0.92
hsa-miR-181b-5p,544.26,130.97,58.78,228.3,308.9,300.05,96.06,149.81,367.18,262.76
hsa-miR-181c-3p,58.68,30.91,19.26,49.53,34.92,16.83,45.01,52.38,81.05,53.78
hsa-miR-181c-5p,10.47,2.69,1.68,6.55,3.72,3.37,5.65,5.44,12.52,7.38
hsa-miR-181d-3p,0.0,0.0,0.0,0.1,0.34,0.0,0.0,0.0,0.17,0.31
hsa-miR-181d-5p,61.05,29.89,31.35,98.57,45.74,32.22,80.67,74.33,165.07,184.7
hsa-miR-182-3p,0.79,0.13,0.0,0.0,0.11,0.1,1.36,0.73,0.35,0.31
hsa-miR-182-5p,199.66,205.75,50.49,79.51,275.33,500.17,84.76,597.37,157.93,44.56
hsa-miR-1827,0.16,0.26,0.0,0.1,0.11,0.1,0.0,0.21,0.0,0.0
hsa-miR-183-3p,0.0,0.13,0.0,0.1,0.0,0.19,0.0,0.21,0.0,0.0
hsa-miR-183-5p,100.38,82.99,51.39,61.54,163.69,243.02,71.12,232.72,58.44,17.52
hsa-miR-184,0.32,1.03,0.9,2.28,1.01,1.35,0.78,1.36,2.44,3.69
hsa-miR-1843,68.83,25.78,9.4,63.73,28.16,59.43,17.93,32.3,124.19,172.1
hsa-miR-185-3p,161.76,83.76,447.37,234.26,130.23,134.73,401.19,147.09,401.27,287.65
hsa-miR-185-5p,6829.59,6922.55,2775.89,8570.7,8651.65,8019.8,4527.9,5031.54,3816.88,7038.15
hsa-miR-186-3p,0.48,0.9,0.78,0.2,0.45,0.29,0.19,0.31,0.0,0.0
hsa-miR-186-5p,2637.73,1441.9,545.21,1548.18,2302.55,1801.82,814.47,1308.49,1833.82,1014.76
hsa-miR-187-3p,1.27,2.31,2.57,1.19,1.13,0.77,1.75,4.39,1.39,2.15
hsa-miR-188-5p,0.95,0.64,2.24,0.3,0.45,1.15,0.97,0.94,0.7,2.46
hsa-miR-18a-3p,17.6,10.13,10.64,33.05,30.08,32.79,3.51,5.54,3.48,7.07
hsa-miR-18a-5p,16.33,3.98,0.22,1.99,4.51,17.7,2.53,5.85,6.26,9.83
hsa-miR-18b-3p,0.79,0.13,0.0,1.09,0.23,2.12,0.58,0.1,0.0,0.0
hsa-miR-18b-5p,0.32,0.77,0.56,1.79,3.38,5.77,0.0,2.09,1.22,0.61
hsa-miR-1908-3p,0.0,0.0,1.46,0.1,0.0,0.0,0.19,0.0,0.0,0.31
hsa-miR-1908-5p,6.82,3.98,39.74,54.89,8.34,3.56,78.13,8.05,65.05,334.05
hsa-miR-1909-3p,0.0,0.38,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.61
