miRNA,SRR2084360,SRR2084361
hsa-miR-454-5p,0.0,11.78
hsa-miR-4661-5p,0.0,11.78
hsa-miR-4697-3p,11.6,0.0
hsa-miR-4713-5p,23.2,0.0
hsa-miR-4721,0.0,11.78
hsa-miR-4724-5p,0.0,11.78
hsa-miR-4725-3p,0.0,35.35
hsa-miR-4745-5p,11.6,11.78
hsa-miR-4746-5p,11.6,0.0
hsa-miR-4763-5p,0.0,11.78
hsa-miR-4768-3p,0.0,11.78
hsa-miR-484,765.55,541.97
hsa-miR-486-5p,46.4,0.0
hsa-miR-489-3p,11.6,0.0
hsa-miR-493-5p,0.0,11.78
hsa-miR-497-5p,0.0,11.78
hsa-miR-500a-3p,92.79,188.51
hsa-miR-501-3p,162.39,235.64
hsa-miR-502-3p,11.6,35.35
hsa-miR-505-3p,11.6,23.56
hsa-miR-5094,0.0,23.56
hsa-miR-516a-5p,0.0,11.78
hsa-miR-532-3p,0.0,11.78
hsa-miR-532-5p,23.2,153.16
hsa-miR-548k,11.6,0.0
hsa-miR-550a-5p,11.6,0.0
hsa-miR-5587-3p,0.0,11.78
hsa-miR-574-3p,0.0,35.35
hsa-miR-576-5p,0.0,11.78
hsa-miR-584-5p,0.0,11.78
hsa-miR-589-5p,220.38,329.89
hsa-miR-615-3p,11.6,23.56
hsa-miR-618,0.0,11.78
hsa-miR-625-3p,11.6,0.0
hsa-miR-628-3p,0.0,11.78
hsa-miR-629-5p,34.8,35.35
hsa-miR-6501-3p,11.6,0.0
hsa-miR-652-3p,46.4,11.78
hsa-miR-6529-5p,23.2,35.35
hsa-miR-663b,0.0,11.78
hsa-miR-671-3p,0.0,35.35
hsa-miR-6744-5p,0.0,11.78
hsa-miR-6847-5p,11.6,0.0
hsa-miR-6853-3p,0.0,11.78
hsa-miR-6886-3p,23.2,0.0
hsa-miR-7-1-3p,0.0,11.78
hsa-miR-7-5p,23.2,11.78
hsa-miR-7114-3p,0.0,11.78
hsa-miR-744-5p,278.38,188.51
hsa-miR-769-5p,150.79,70.69
hsa-miR-7704,23.2,35.35
hsa-miR-7706,81.19,0.0
hsa-miR-874-3p,0.0,11.78
hsa-miR-92a-1-5p,0.0,23.56
hsa-miR-92a-3p,2586.62,2297.47
hsa-miR-92b-3p,463.97,294.55
hsa-miR-93-3p,23.2,0.0
hsa-miR-93-5p,150.79,164.95
hsa-miR-935,11.6,23.56
hsa-miR-940,0.0,11.78
hsa-miR-941,440.77,353.46
hsa-miR-95-3p,11.6,23.56
hsa-miR-96-5p,81.19,117.82
hsa-miR-98-5p,46.4,70.69
hsa-miR-99a-5p,614.76,424.15
hsa-miR-99b-3p,46.4,94.26
hsa-miR-99b-5p,18535.49,16883.45
hsa-mir-1273c-5p,11.6,11.78
hsa-mir-3159-5p,0.0,11.78
hsa-mir-3648-1-5p,11.6,11.78
hsa-mir-3648-2-5p,23.2,11.78
hsa-mir-7705-5p,11.6,0.0
hsa-mir-941-5-3p,11.6,0.0
