miRNA,SRR8198207,SRR8198208,SRR8198209,SRR8198210,SRR8198211,SRR8198212,SRR8198213,SRR8198214,SRR8198215,SRR8198216,SRR8198217,SRR8198218
hsa-miR-106b-5p,8.1,5.24,5.25,5.61,0.0,1.74,0.0,0.5,5.02,0.0,1.58,1.38
hsa-miR-107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.23
hsa-miR-10a-3p,0.0,0.0,0.0,0.0,0.0,0.0,27.81,6.71,43.07,10.61,0.0,0.23
hsa-miR-10a-5p,34.17,7.76,15.36,32.11,86.19,183.33,27268.08,5036.35,54312.85,7060.91,49.98,51.07
hsa-miR-10b-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.5,11.76,3.63,0.0,0.0
hsa-miR-10b-5p,5.91,3.99,4.67,11.21,53.99,64.75,15745.99,5044.3,37778.1,4661.76,59.94,53.14
hsa-miR-11400,0.0,1.05,0.19,0.0,3.25,0.0,0.0,0.0,0.0,0.0,2.26,3.22
hsa-miR-11401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0
hsa-miR-1180-3p,9.2,4.62,2.92,9.43,0.33,1.49,20.11,2.98,24.04,6.7,2.04,0.46
hsa-miR-1185-1-3p,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15
hsa-miR-1199-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
hsa-miR-1202,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1207-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0
hsa-miR-12120,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0
hsa-miR-122-5p,21.25,20.77,15.75,26.25,869.03,840.0,32.09,23.11,0.86,234.55,4808.39,523.4
hsa-miR-1231,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1244,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,145.0,66.5,215.98,121.29,1.63,0.25,0.0,3.48,1.21,6.14,0.68,1.84
hsa-miR-1247-5p,0.0,0.0,0.0,3.31,0.0,1.49,1.5,2.24,1.56,0.0,1.36,5.06
hsa-miR-1249-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,2.41,1.47,3.11,2.29,0.0,0.0,1.28,0.0,5.19,0.0,0.0,0.0
hsa-miR-125a-5p,110.39,136.78,92.73,300.42,1.63,0.25,280.28,60.39,369.44,45.51,0.0,5.75
hsa-miR-125b-1-3p,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0
hsa-miR-125b-2-3p,1.75,2.31,1.56,5.61,2.6,0.0,6.85,0.75,7.61,0.0,1.58,0.0
hsa-miR-125b-5p,88.93,78.67,57.16,231.37,0.0,0.25,135.65,24.36,113.11,22.34,1.81,0.23
hsa-miR-126-3p,7.67,7.76,1.75,25.74,242.95,141.16,11.55,0.75,8.65,2.23,151.99,138.73
hsa-miR-126-5p,0.0,0.0,0.0,0.0,7.81,4.47,0.0,0.0,0.0,0.0,0.0,2.99
hsa-miR-1260b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
hsa-miR-1261,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,2.63,0.0,2.14,8.41,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268b,0.0,0.0,1.36,1.78,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
hsa-miR-127-3p,0.0,16.15,4.47,14.78,0.0,0.0,4.49,0.25,1.21,3.07,0.0,0.46
hsa-miR-127-5p,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,11.83,6.29,2.53,2.8,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.92
hsa-miR-1273h-5p,4.38,1.26,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1275,0.0,1.89,0.39,0.51,0.0,0.0,2.14,0.0,2.42,0.0,0.0,0.0
hsa-miR-1276,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1278,4.6,3.78,1.94,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
hsa-miR-128-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,676.38,440.97,247.87,627.09,31.55,12.65,286.27,82.51,431.01,70.37,22.16,17.71
hsa-miR-1284,0.0,0.0,1.56,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.0,0.84,0.58,3.06,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
hsa-miR-1285-5p,0.88,1.05,0.78,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
hsa-miR-1287-5p,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1289,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,1.47,0.0,0.0,0.0,0.0,3.64,2.49,1.04,0.0,0.0,0.0
hsa-miR-1290,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0
hsa-miR-1291,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1293,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0
hsa-miR-1294,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0
hsa-miR-1298-5p,2.41,5.24,3.3,5.1,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.92
hsa-miR-1299,0.66,0.0,0.0,5.61,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0
hsa-miR-1301-3p,3.5,0.0,0.78,2.04,0.0,0.25,1.5,1.99,1.73,0.0,0.0,0.0
hsa-miR-1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0
hsa-miR-1303,3.29,2.52,0.19,7.13,0.0,0.0,3.0,1.49,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.97,0.0,0.0,3.97,0.0,0.25,0.0,0.0,0.0,0.0
hsa-miR-1305,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,1.9,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,72.06,74.47,55.21,85.36,4.23,2.48,73.17,14.41,209.28,21.22,8.82,0.69
hsa-miR-1307-5p,11.17,12.17,14.58,22.68,0.0,0.0,5.78,0.99,6.75,1.4,0.0,0.69
hsa-miR-130a-3p,0.66,0.0,1.17,2.29,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-5p,21.25,42.59,11.28,42.55,4.23,6.45,13.27,5.47,34.25,2.51,4.75,1.61
hsa-miR-132-3p,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.28,0.0,0.0
hsa-miR-132-5p,0.88,2.31,0.0,0.0,0.0,0.0,1.5,0.0,1.21,0.0,0.0,0.0
hsa-miR-1323,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,5.03,1.56,0.0,6.83,6.45,0.0,0.25,0.0,0.0,2.71,0.23
hsa-miR-1343-3p,0.44,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,3.11,0.28,0.0,0.0
hsa-miR-135a-5p,1.97,3.57,0.19,9.43,0.0,0.0,10.48,1.24,7.26,0.0,0.0,0.0
hsa-miR-135b-3p,1.97,0.21,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,7.67,7.34,8.75,27.01,0.0,0.0,2.78,1.74,0.0,0.0,0.0,0.0
hsa-miR-136-3p,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.58,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.44,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.88,0.0,0.0,0.0,0.33,2.48,0.86,0.0,0.0,0.0,2.04,5.29
hsa-miR-139-5p,0.0,0.0,0.0,0.0,5.85,4.47,0.0,0.0,0.69,0.0,7.69,1.61
hsa-miR-140-3p,402.37,303.98,146.97,258.89,29.27,21.58,106.12,14.66,177.11,22.34,22.39,9.2
hsa-miR-140-5p,48.41,6.71,8.94,3.82,0.0,0.74,7.06,0.25,3.29,3.35,3.17,0.23
hsa-miR-141-3p,53.66,53.29,36.35,109.31,0.0,0.0,17.54,7.7,27.5,4.47,0.0,0.23
hsa-miR-141-5p,0.0,2.52,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,24.97,1.68,5.44,8.41,5.53,2.48,0.0,0.0,0.17,0.0,1.13,1.38
hsa-miR-142-5p,156.61,97.34,42.38,54.53,9.43,21.58,0.0,0.0,0.0,0.0,8.82,5.52
hsa-miR-143-3p,1601.15,1251.8,491.65,736.4,36.75,8.43,5.13,4.72,8.82,3.91,7.92,28.3
hsa-miR-143-5p,1.75,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,2.1,0.0,14.01,90.42,60.28,0.21,0.5,0.52,0.56,43.88,38.65
hsa-miR-144-5p,0.0,0.0,0.0,0.0,14.31,7.69,0.0,0.0,0.0,0.0,6.79,5.98
hsa-miR-145-3p,3.94,4.62,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,0.88,9.23,6.03,10.19,0.0,0.0,10.06,0.25,14.87,0.0,0.0,0.0
hsa-miR-146a-3p,0.0,2.31,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,329.21,452.51,187.21,237.48,20.49,9.92,13.48,12.18,32.34,0.28,10.4,6.44
hsa-miR-146b-3p,0.0,0.63,0.19,1.27,0.0,0.0,0.0,0.99,0.0,0.0,2.49,0.0
hsa-miR-146b-5p,247.73,314.05,158.63,327.18,61.14,29.03,201.55,61.14,472.69,29.88,60.61,13.57
hsa-miR-147b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,26018.85,25379.15,12827.64,53487.11,140.83,80.87,3538.38,1127.56,5107.96,603.98,393.99,94.79
hsa-miR-148a-5p,126.16,125.24,50.55,226.27,1.95,0.0,30.17,2.49,15.39,2.51,0.0,0.46
hsa-miR-148b-3p,119.16,69.02,38.69,86.89,4.55,1.98,22.47,14.17,61.75,9.77,20.36,2.53
hsa-miR-148b-5p,4.16,4.2,0.39,1.53,0.0,0.5,5.78,0.0,5.19,0.0,0.0,0.0
hsa-miR-149-3p,1.53,0.0,2.92,7.64,0.0,0.0,4.92,0.0,5.36,0.0,0.0,0.0
hsa-miR-149-5p,1.1,18.04,12.44,29.56,0.0,0.0,8.56,2.98,7.78,0.0,0.0,0.0
hsa-miR-150-3p,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,1.31,0.84,0.0,5.86,0.98,2.48,0.43,1.49,0.0,0.0,3.17,1.61
hsa-miR-151a-3p,199.32,224.47,245.92,506.05,21.79,11.66,244.98,51.94,670.9,70.65,15.15,20.25
hsa-miR-151a-5p,6.79,0.63,2.53,16.31,0.0,0.0,13.05,0.99,6.23,4.75,0.0,0.0
hsa-miR-151b,2.41,1.05,1.17,1.78,0.0,0.0,1.28,0.99,0.17,0.28,0.0,0.0
hsa-miR-152-3p,8.1,28.32,9.14,50.2,0.65,0.0,2.35,0.25,14.01,0.0,0.0,0.0
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
hsa-miR-155-5p,2.63,0.0,2.92,1.53,2.28,0.0,2.57,0.25,0.0,1.4,0.0,0.0
hsa-miR-15a-5p,1.31,1.47,0.0,4.08,0.0,0.0,0.0,1.24,0.0,0.0,1.36,0.0
hsa-miR-15b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
hsa-miR-15b-5p,1.1,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,43.59,47.2,16.14,29.3,36.1,21.83,7.7,4.97,6.05,3.07,44.33,9.43
hsa-miR-16-5p,29.35,11.54,2.14,19.88,6.18,3.23,1.07,0.0,0.35,0.84,3.62,2.3
hsa-miR-17-3p,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0
hsa-miR-17-5p,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.68,2.49,0.23
hsa-miR-181a-2-3p,17.08,12.38,11.86,44.85,0.98,0.0,32.09,21.62,101.18,15.08,0.0,0.0
hsa-miR-181a-3p,6.13,2.94,4.08,3.57,0.0,0.0,1.93,0.0,3.46,0.0,0.0,0.0
hsa-miR-181a-5p,125.07,76.78,53.46,139.38,15.94,7.69,60.34,21.37,121.42,18.71,8.14,6.9
hsa-miR-181b-5p,22.78,20.35,8.94,10.7,0.0,1.74,11.13,7.21,30.96,4.75,0.45,0.0
hsa-miR-181c-3p,10.51,3.78,2.14,4.33,1.63,0.0,0.64,0.75,0.0,0.0,0.0,0.0
hsa-miR-181c-5p,2.63,1.68,0.0,3.82,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,12.49,7.34,3.3,8.41,0.0,0.0,2.35,0.0,3.98,0.0,0.0,0.0
hsa-miR-182-3p,0.22,1.68,0.19,0.51,0.65,0.0,0.21,0.0,0.69,0.84,0.23,0.0
hsa-miR-182-5p,105.14,99.65,133.17,296.09,24.07,21.09,69.75,27.09,197.69,21.78,21.26,23.47
hsa-miR-1827,0.0,0.42,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,245.1,406.36,418.94,874.51,36.43,47.14,295.26,114.82,623.69,86.56,39.13,54.53
hsa-miR-184,2.19,2.1,2.72,9.17,9.11,144.88,7.06,103.88,38.74,6.14,2.71,0.0
hsa-miR-1843,11.83,6.08,0.97,7.64,2.6,0.0,0.64,0.0,6.23,0.0,0.0,0.0
hsa-miR-185-3p,2.19,1.05,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-185-5p,36.58,18.67,7.39,32.87,28.3,18.36,8.34,6.71,13.32,2.51,10.86,17.25
hsa-miR-186-5p,54.32,52.03,29.74,52.75,6.18,10.67,25.03,4.47,34.59,3.63,9.27,2.53
hsa-miR-187-3p,5.48,9.65,3.89,8.15,0.0,0.0,4.92,2.73,6.05,0.56,0.0,0.0
hsa-miR-187-5p,1.1,0.0,0.78,0.0,0.0,0.0,0.0,0.0,7.44,0.0,0.0,0.0
hsa-miR-188-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,3.82,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-5p,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.92
hsa-miR-1908-5p,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,1.1,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,1.31,2.52,2.33,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,696.1,334.4,208.99,565.93,47.81,17.12,176.51,54.92,385.87,39.37,26.01,19.79
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,178.08,165.94,105.37,157.73,46.18,38.2,1519.29,252.0,2338.39,117.0,156.06,23.47
hsa-miR-193a-5p,23.87,13.01,12.83,30.58,0.0,0.74,3.85,2.49,11.93,0.0,0.23,0.92
hsa-miR-193b-3p,2.19,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
hsa-miR-193b-5p,4.38,10.28,2.92,4.33,0.0,0.0,17.76,0.0,11.42,1.4,0.9,0.0
hsa-miR-194-3p,0.22,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,0.88,0.0,2.72,0.0,0.0,2.23,19.47,0.0,23.52,2.79,3.39,0.0
hsa-miR-195-3p,4.82,2.94,1.75,2.29,0.0,0.0,1.28,0.0,1.38,0.84,0.0,0.0
hsa-miR-195-5p,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,0.0,0.0,0.0,0.0,0.0,0.0,29.53,5.72,49.47,6.14,0.0,0.0
hsa-miR-196b-5p,1.1,0.0,0.0,0.0,0.0,0.0,3.85,0.0,4.84,0.0,0.0,0.0
hsa-miR-197-3p,25.85,11.96,7.78,6.63,5.53,0.0,3.85,1.74,18.51,0.0,0.23,0.46
hsa-miR-197-5p,0.0,0.0,0.97,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,3.5,2.94,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.92
hsa-miR-199a-3p,22.56,15.52,3.3,6.37,0.33,0.0,0.0,0.25,0.0,0.0,0.23,2.76
hsa-miR-199a-5p,0.0,0.0,0.19,0.0,1.95,5.21,1.71,0.0,0.17,0.0,0.9,0.46
hsa-miR-199b-3p,1.31,3.36,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,1.81,0.0
hsa-miR-199b-5p,20.37,7.97,2.33,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,2.85,0.42,2.14,0.0,0.0,1.98,0.43,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,10.51,14.06,4.67,2.8,0.0,1.49,3.42,0.0,0.69,1.4,0.0,0.0
hsa-miR-200a-3p,1317.72,1854.72,1065.54,3186.4,2.93,1.74,1298.92,326.06,2287.71,305.2,1.58,2.53
hsa-miR-200a-5p,197.79,266.64,168.55,362.08,0.0,0.0,193.41,40.76,389.67,64.78,0.23,0.0
hsa-miR-200b-3p,1632.04,1690.25,1052.9,3330.87,3.58,1.49,1357.76,311.15,3158.55,364.12,1.13,3.45
hsa-miR-200b-5p,93.53,132.79,68.43,229.58,0.0,0.0,70.39,15.91,115.19,18.15,0.0,0.0
hsa-miR-200c-3p,1739.36,1802.49,1105.19,3840.75,0.98,1.98,881.92,247.03,1579.79,267.5,1.13,2.99
hsa-miR-203a-3p,265.25,1075.79,76.4,227.8,56.59,11.16,298.68,700.84,184.72,104.71,21.94,53.6
hsa-miR-203b-3p,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,0.0,0.0,0.0,0.0,0.0,0.0,60.34,21.87,84.58,27.92,0.23,0.0
hsa-miR-204-5p,0.66,0.0,0.0,0.0,0.0,0.5,587.31,313.14,1189.43,215.01,0.23,0.23
hsa-miR-205-5p,35.92,101.75,81.46,88.93,0.0,0.0,11.98,26.84,53.79,2.51,0.0,0.0
hsa-miR-206,0.0,0.21,1.94,7.39,1.63,0.0,17.54,2.49,41.68,8.1,0.68,2.76
hsa-miR-20a-5p,23.0,20.56,4.86,23.19,0.0,2.73,15.4,6.96,20.24,4.47,16.28,5.52
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,2.19,1.68,1.36,0.0,2.93,1.24,0.0,1.49,0.0,1.68,0.23,0.0
hsa-miR-21-3p,3.5,13.85,2.33,14.01,0.65,0.0,3.42,1.49,11.24,0.0,0.0,0.0
hsa-miR-21-5p,8481.51,8192.8,7496.07,19480.71,866.42,599.12,7554.74,2393.04,29779.5,1949.87,689.37,488.43
hsa-miR-210-3p,2.63,4.41,4.28,3.06,0.0,0.0,0.86,0.0,0.0,0.28,0.0,0.0
hsa-miR-2110,7.01,12.17,6.61,2.55,0.0,0.0,4.28,0.25,13.14,0.0,0.0,0.23
hsa-miR-2113,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0
hsa-miR-2115-5p,0.22,0.0,0.39,3.06,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0
hsa-miR-2116-3p,0.44,1.26,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,2.85,0.0,0.0,4.84,0.0,0.0,2.78,1.24,12.8,0.0,1.13,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.99,0.0,0.0,0.0,0.0
hsa-miR-218-2-3p,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,4.38,8.6,5.83,22.17,0.0,1.49,11.13,2.24,5.71,0.0,0.0,0.0
hsa-miR-219a-1-3p,3.29,0.0,0.0,1.78,0.0,0.0,0.0,1.24,0.52,2.79,0.0,0.0
