miRNA,SRR6831607,SRR6831608,SRR6831609,SRR6831610,SRR6831611,SRR6831612,SRR6831613,SRR6831614,SRR6831615,SRR6831616
hsa-miR-127-3p,14.03,50.14,91.9,2.98,70.69,60.53,30.64,10.31,17.33,16.57
hsa-miR-127-5p,0.11,0.54,2.05,0.0,1.03,0.57,0.29,0.24,0.0,0.15
hsa-miR-1270,0.11,0.14,0.38,0.11,0.0,0.57,0.14,0.0,0.0,0.0
hsa-miR-1271-5p,1.61,1.77,8.46,0.23,3.84,7.07,3.31,0.96,2.2,0.77
hsa-miR-1273c,0.23,0.27,0.38,0.0,0.0,0.23,0.58,0.0,0.37,0.46
hsa-miR-1273h-3p,6.9,19.21,39.61,4.58,24.94,46.05,22.58,7.07,12.45,11.51
hsa-miR-1273h-5p,1.26,4.5,8.46,0.92,6.2,12.88,6.04,0.96,5.0,2.15
hsa-miR-1275,0.0,0.0,0.0,0.0,0.0,0.23,0.14,0.12,0.0,0.0
hsa-miR-1276,0.0,0.0,0.13,0.0,0.59,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,1.38,0.54,13.07,0.0,2.66,5.81,5.03,0.6,0.12,0.77
hsa-miR-1278,0.8,1.5,6.28,0.34,3.69,6.27,3.6,0.84,1.59,0.61
hsa-miR-128-1-5p,0.23,0.14,0.38,0.0,0.44,0.68,0.14,0.0,0.12,0.0
hsa-miR-128-3p,291.44,659.13,1549.74,241.71,1645.24,1552.63,901.52,339.65,396.19,563.91
hsa-miR-1284,0.23,0.27,0.38,0.11,0.15,0.57,0.43,0.0,0.61,0.15
hsa-miR-1285-3p,0.69,1.63,5.26,0.23,2.36,11.06,6.04,0.6,1.95,1.23
hsa-miR-1285-5p,0.0,0.14,0.13,0.0,0.3,1.03,0.29,0.12,0.49,0.0
hsa-miR-1287-3p,0.0,0.0,0.26,0.0,0.15,0.34,0.14,0.0,0.0,0.0
hsa-miR-1287-5p,2.64,4.36,5.64,0.69,9.0,18.7,10.5,2.4,2.93,2.92
hsa-miR-1288-3p,0.11,0.54,0.38,0.0,0.44,0.91,0.14,0.0,0.12,0.31
hsa-miR-1289,0.11,0.14,0.0,0.0,0.0,0.34,0.14,0.0,0.24,0.0
hsa-miR-129-2-3p,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-129-5p,0.23,0.54,0.26,0.23,2.36,0.34,0.29,0.24,0.24,0.15
hsa-miR-1291,0.23,0.54,0.26,0.11,0.0,0.57,0.43,0.0,0.24,0.46
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.69,1.09,1.15,0.34,1.03,4.33,2.3,0.48,2.32,0.31
hsa-miR-1294,0.23,0.54,1.67,0.57,1.18,3.08,1.87,0.72,2.56,0.15
hsa-miR-1296-5p,1.95,1.63,4.87,0.34,2.95,6.84,3.45,0.84,1.46,0.77
hsa-miR-1297,0.23,0.0,0.13,0.0,0.44,1.37,0.0,0.0,0.12,0.0
hsa-miR-1298-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,1.63,0.51,0.11,0.44,4.33,2.73,0.36,0.37,0.46
hsa-miR-1301-3p,15.52,34.61,76.13,9.05,60.07,72.05,72.35,31.52,29.77,28.39
hsa-miR-1302,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-1303,0.0,0.14,0.0,0.11,0.15,0.46,0.72,0.24,1.22,0.15
hsa-miR-1304-5p,1.49,1.77,4.87,0.69,2.8,8.89,4.46,0.6,3.78,2.15
hsa-miR-1306-3p,0.11,0.54,1.92,0.69,0.74,2.39,0.58,0.24,0.98,0.77
hsa-miR-1306-5p,0.11,0.54,0.64,0.11,0.44,0.68,0.43,0.0,0.0,0.15
hsa-miR-1307-3p,121.98,353.41,531.92,75.72,505.47,776.77,335.84,125.84,291.14,223.11
hsa-miR-1307-5p,2.99,4.77,16.41,0.57,9.45,11.4,7.91,1.32,5.0,2.3
hsa-miR-130a-3p,8.62,9.54,35.25,2.41,29.37,29.87,14.81,2.52,6.47,5.06
hsa-miR-130a-5p,0.34,0.14,1.15,0.0,0.15,0.11,0.43,0.0,0.37,0.0
hsa-miR-130b-3p,1.03,0.27,1.92,0.46,2.51,7.41,3.45,0.12,1.22,0.46
hsa-miR-130b-5p,4.83,6.27,15.77,5.04,24.35,17.78,11.07,5.15,4.51,7.83
hsa-miR-132-3p,1.03,0.95,2.44,0.0,1.92,1.71,1.29,0.12,0.73,0.46
hsa-miR-132-5p,1.15,1.36,2.18,0.8,3.39,2.96,0.72,0.6,1.22,0.92
hsa-miR-1323,0.0,0.14,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,15.29,28.34,26.66,1.37,44.13,88.69,54.51,13.78,50.39,14.88
hsa-miR-133a-5p,0.0,0.14,0.26,0.0,0.3,0.11,0.29,0.24,0.24,0.0
hsa-miR-133b,0.23,0.14,0.26,0.0,0.74,0.8,0.72,0.0,1.34,0.31
hsa-miR-134-3p,0.0,0.0,0.26,0.0,0.0,0.11,0.0,0.0,0.12,0.0
hsa-miR-134-5p,10.23,34.47,54.86,3.32,42.65,47.42,20.28,5.75,21.6,11.05
hsa-miR-1343-3p,0.23,0.27,0.9,0.11,0.15,1.82,0.86,0.12,0.12,0.0
hsa-miR-135a-3p,0.34,0.0,0.26,0.23,0.3,0.46,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,1.03,0.41,2.05,0.0,1.03,0.8,0.43,0.12,0.12,0.46
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-136-3p,0.8,3.27,15.38,0.11,5.9,3.88,1.58,0.36,0.85,0.77
hsa-miR-136-5p,1.61,4.09,12.95,0.46,14.17,5.24,3.16,0.84,0.73,2.76
hsa-miR-138-2-3p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.13,0.0,0.0,0.0,0.14,0.0,0.0,0.0
hsa-miR-139-3p,5.29,13.49,14.48,4.93,19.78,29.41,17.83,9.11,7.57,8.59
hsa-miR-139-5p,120.48,196.19,191.36,61.97,319.66,417.68,170.29,52.25,167.41,74.88
hsa-miR-140-3p,112.44,168.94,531.02,52.47,285.27,625.27,325.06,46.74,261.0,79.94
hsa-miR-140-5p,71.28,42.51,178.42,9.74,114.67,191.4,113.05,22.77,39.05,26.85
hsa-miR-141-3p,0.0,0.0,0.38,0.11,0.0,0.91,0.14,0.36,0.12,0.46
hsa-miR-141-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-142-3p,293.28,204.36,2296.34,49.49,886.52,1184.19,999.76,179.29,178.51,147.46
hsa-miR-142-5p,158.31,184.74,1254.17,38.72,515.65,1223.29,637.88,95.28,337.99,90.99
hsa-miR-143-3p,167.39,696.87,2460.92,50.29,1311.11,1085.59,444.29,102.11,123.48,279.58
hsa-miR-143-5p,0.92,2.59,12.18,0.46,6.2,5.93,1.73,0.84,0.98,0.31
hsa-miR-144-3p,14.14,26.84,91.52,7.68,38.67,263.9,188.27,29.72,36.12,9.05
hsa-miR-144-5p,15.75,13.35,27.17,2.75,11.22,54.6,57.96,6.35,13.06,5.22
hsa-miR-145-3p,3.79,7.36,14.61,0.69,13.73,11.86,9.64,2.76,3.66,3.68
hsa-miR-145-5p,10.46,11.17,31.66,5.61,24.06,12.65,17.55,9.47,12.57,7.83
hsa-miR-1468-5p,0.46,0.27,2.18,0.46,2.21,2.28,0.58,0.72,0.24,0.46
hsa-miR-146a-3p,10.58,10.22,0.0,2.75,23.02,24.51,12.37,0.0,5.73,4.76
hsa-miR-146a-5p,3049.02,1837.75,9394.04,399.56,2304.04,6962.2,3420.13,542.55,1903.73,791.62
hsa-miR-146b-3p,2.41,2.18,7.05,0.57,4.13,5.59,4.03,1.08,3.42,1.23
hsa-miR-146b-5p,368.58,470.44,1227.13,141.59,931.09,1248.14,599.91,182.05,403.88,259.32
hsa-miR-147b-3p,0.0,0.0,0.0,0.0,0.15,0.11,0.14,0.12,0.12,0.15
hsa-miR-147b-5p,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,1688.97,5762.01,12839.07,1863.1,9210.4,12406.88,4760.62,816.16,3012.27,3125.96
hsa-miR-148a-5p,8.97,19.62,47.17,3.55,21.84,55.86,27.47,4.31,9.03,7.06
hsa-miR-148b-3p,186.94,171.39,1725.85,33.68,494.54,721.14,403.59,64.24,123.73,89.76
hsa-miR-148b-5p,4.94,5.04,27.81,1.37,13.28,17.33,10.5,1.2,2.44,1.99
hsa-miR-149-5p,0.0,0.14,0.13,0.0,0.15,0.46,0.14,0.12,0.12,0.15
hsa-miR-150-3p,0.23,1.5,0.38,0.0,0.44,0.68,0.58,0.24,1.95,1.38
hsa-miR-150-5p,21.84,22.75,17.3,1.83,29.07,24.4,8.49,7.19,48.93,11.05
hsa-miR-151a-3p,1657.47,6445.94,8298.29,1791.85,8463.93,10466.55,3675.86,921.98,4593.5,1883.83
hsa-miR-151a-5p,30.47,30.11,97.8,4.47,66.41,125.05,52.07,10.43,27.21,13.35
hsa-miR-151b,0.69,2.18,2.05,0.92,2.07,2.85,2.88,0.12,1.46,0.31
hsa-miR-152-3p,37.48,43.32,162.27,6.64,82.2,198.01,80.83,15.46,45.39,16.57
hsa-miR-152-5p,0.34,0.82,2.31,0.0,1.03,1.82,0.72,0.24,0.24,0.15
hsa-miR-153-3p,0.0,0.0,0.26,0.0,0.0,0.11,0.0,0.12,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.13,0.0,0.15,0.0,0.0,0.0,0.12,0.0
hsa-miR-1538,0.0,0.27,0.26,0.0,0.15,0.46,0.29,0.12,0.24,0.15
hsa-miR-154-3p,0.0,0.0,0.38,0.0,1.03,0.34,0.14,0.0,0.24,0.0
hsa-miR-154-5p,0.23,0.27,1.92,0.0,0.89,1.6,0.29,0.0,0.12,0.0
hsa-miR-155-5p,33.92,37.19,110.36,15.01,95.04,102.71,59.69,20.49,72.36,26.24
hsa-miR-15a-3p,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,5.52,2.04,15.64,0.69,7.08,20.75,8.34,1.56,6.71,1.53
hsa-miR-15b-3p,7.59,5.72,29.35,0.57,13.13,39.9,20.14,1.68,12.2,3.99
hsa-miR-15b-5p,27.48,18.53,85.75,2.75,43.98,106.36,39.84,5.39,38.8,14.12
hsa-miR-16-1-3p,0.0,0.14,0.51,0.11,0.0,0.23,0.14,0.0,0.12,0.15
hsa-miR-16-2-3p,55.3,80.11,174.83,28.98,159.39,488.59,396.68,86.29,216.34,61.22
hsa-miR-16-5p,265.23,148.09,585.36,33.68,285.13,709.85,343.18,69.15,323.59,83.78
hsa-miR-17-3p,0.92,0.41,4.36,0.11,2.21,4.67,2.01,0.48,0.37,0.31
hsa-miR-17-5p,151.41,76.43,505.64,14.78,177.39,356.81,199.78,38.35,80.29,54.78
hsa-miR-181a-2-3p,3.68,13.9,37.94,3.55,21.99,29.98,14.1,4.31,16.84,4.45
hsa-miR-181a-3p,2.99,4.9,20.51,1.49,6.94,19.61,7.48,1.56,3.9,1.69
hsa-miR-181a-5p,381.46,329.29,1303.9,55.33,606.56,1087.18,593.59,155.92,338.23,189.2
hsa-miR-181b-2-3p,0.0,0.0,0.26,0.0,0.15,0.0,0.14,0.0,0.0,0.15
hsa-miR-181b-3p,0.0,0.0,0.26,0.0,0.44,0.11,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,16.21,25.07,88.18,4.12,46.78,89.26,42.29,10.67,22.09,15.5
hsa-miR-181c-3p,3.79,2.32,10.89,0.69,5.76,8.66,2.59,0.6,1.59,0.77
hsa-miR-181c-5p,3.22,1.23,6.28,0.23,3.69,4.9,2.01,0.48,0.73,0.61
hsa-miR-181d-5p,29.78,18.26,49.99,4.93,39.55,40.81,21.29,5.99,15.13,9.67
hsa-miR-182-3p,0.0,0.14,0.51,0.0,0.15,0.0,0.0,0.0,0.12,0.0
hsa-miR-182-5p,66.57,67.85,325.3,21.88,99.17,138.51,135.2,31.4,196.45,35.14
hsa-miR-1827,0.0,0.0,0.26,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-183-5p,10.58,26.43,18.2,9.74,18.74,59.96,42.29,14.98,134.46,14.42
hsa-miR-184,0.0,0.14,0.13,0.23,0.44,0.23,0.43,1.08,0.24,0.77
hsa-miR-1843,14.6,36.51,80.88,9.74,58.29,82.88,36.96,8.39,21.23,17.49
hsa-miR-185-3p,7.13,15.8,56.14,3.09,25.24,47.99,24.88,3.48,18.06,5.37
hsa-miR-185-5p,196.13,266.89,1616.26,180.42,875.75,1521.73,858.52,121.17,278.81,471.23
hsa-miR-186-5p,262.58,173.57,533.58,38.38,265.79,700.73,511.75,89.53,348.85,89.76
hsa-miR-187-3p,0.11,0.0,0.13,0.0,0.74,0.0,0.14,0.12,0.0,0.0
hsa-miR-188-5p,0.0,0.14,0.0,0.0,0.15,0.34,0.14,0.0,0.12,0.0
hsa-miR-18a-3p,0.57,0.82,2.82,0.0,1.03,3.08,1.87,0.12,1.46,0.46
hsa-miR-18a-5p,9.77,3.81,30.38,0.92,9.0,19.84,11.51,1.92,2.68,3.84
hsa-miR-18b-3p,0.0,0.14,0.0,0.0,0.0,0.23,0.14,0.0,0.49,0.0
hsa-miR-18b-5p,0.8,0.14,0.26,0.0,0.89,3.53,2.45,0.48,0.0,0.15
hsa-miR-1908-5p,1.26,6.4,12.18,1.6,10.48,28.16,16.4,6.95,6.1,4.76
hsa-miR-1909-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-1909-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.15
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.23,0.54,2.31,0.11,1.48,2.62,2.3,0.0,0.24,0.0
hsa-miR-190b-5p,0.57,0.0,2.05,0.0,0.89,1.82,1.58,0.48,0.24,0.15
hsa-miR-191-3p,0.92,1.36,7.95,0.8,4.13,6.84,3.6,1.08,2.2,1.38
hsa-miR-191-5p,1506.52,1227.8,5029.5,284.55,2590.05,4131.33,2884.07,736.22,1777.08,893.97
hsa-miR-1910-3p,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-3p,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.11,0.0,0.26,0.11,0.0,0.0,0.14,0.0,0.0,0.15
hsa-miR-192-5p,22.65,55.99,91.77,25.43,72.61,225.37,127.86,30.2,100.91,51.4
hsa-miR-193a-5p,0.11,0.41,0.64,0.23,1.77,3.88,1.58,0.72,1.1,3.68
hsa-miR-193b-3p,0.0,0.0,0.0,0.34,0.3,0.34,0.0,0.24,0.0,0.0
hsa-miR-193b-5p,0.0,0.14,0.0,0.0,0.0,0.11,0.0,0.12,0.12,0.15
hsa-miR-194-3p,0.0,0.0,0.26,0.0,0.0,0.23,0.14,0.0,0.0,0.0
hsa-miR-194-5p,13.11,15.94,25.25,4.01,17.71,93.93,38.4,7.43,58.32,19.95
hsa-miR-195-3p,0.11,0.54,0.0,0.57,1.48,1.25,0.29,0.12,0.37,0.31
hsa-miR-195-5p,1.03,0.68,3.08,0.46,3.54,1.6,0.29,0.84,1.59,0.46
hsa-miR-196a-5p,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-196b-5p,6.09,3.0,14.36,0.8,8.41,15.85,10.64,2.4,7.81,3.38
hsa-miR-197-3p,10.46,5.45,35.12,1.26,13.13,26.9,10.36,2.04,7.81,4.45
hsa-miR-197-5p,0.0,0.27,0.0,0.0,0.15,0.68,0.14,0.12,0.24,0.0
hsa-miR-1976,0.0,0.27,0.13,0.11,0.3,1.6,0.43,0.0,0.85,0.15
hsa-miR-199a-3p,41.85,122.34,4513.35,54.87,688.02,1363.17,841.12,29.12,430.72,145.0
hsa-miR-199a-5p,585.41,540.19,2387.86,86.26,1253.11,1484.69,1105.91,218.24,535.42,284.33
hsa-miR-199b-3p,657.38,426.43,3331.21,2.41,611.43,871.27,159.79,46.02,1.22,40.97
hsa-miR-199b-5p,2.18,2.72,11.79,0.8,4.43,5.24,3.45,1.08,4.88,1.69
hsa-miR-19a-3p,10.23,5.99,48.58,3.32,18.0,26.9,32.22,7.07,5.25,6.29
hsa-miR-19b-1-5p,0.11,0.0,0.64,0.0,0.15,0.34,0.29,0.0,0.0,0.0
hsa-miR-19b-3p,17.82,7.9,58.06,3.09,23.91,49.25,42.86,7.67,10.74,7.67
hsa-miR-200a-3p,1.95,16.35,29.86,13.17,47.96,16.19,16.25,8.39,3.78,12.28
hsa-miR-200a-5p,0.0,0.41,0.9,0.23,0.44,1.14,0.29,0.0,0.0,0.31
hsa-miR-200b-3p,2.76,5.72,17.82,3.89,17.27,13.45,6.04,4.19,3.66,5.22
hsa-miR-200b-5p,0.11,0.14,0.13,0.0,0.15,0.23,0.14,0.0,0.24,0.15
hsa-miR-200c-3p,13.34,11.31,61.01,4.24,25.83,39.67,30.92,10.07,13.42,15.8
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-202-3p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.12,0.15
hsa-miR-203a-3p,0.0,0.0,0.51,0.34,1.03,3.31,0.14,0.48,0.0,1.07
hsa-miR-204-3p,0.11,0.27,0.26,0.0,0.59,1.03,0.14,0.0,0.37,0.15
hsa-miR-204-5p,0.69,0.27,1.67,1.15,4.72,4.45,2.01,1.08,1.71,0.15
hsa-miR-205-5p,0.23,0.0,0.0,0.0,0.15,0.11,0.0,0.24,0.12,0.92
hsa-miR-206,0.46,0.27,0.13,0.0,0.59,0.11,0.58,4.31,0.12,0.15
hsa-miR-208a-3p,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,0.34,0.41,1.15,0.0,0.59,1.14,0.72,0.0,0.0,0.0
