miRNA,SRR16297783,SRR16297784,SRR16297785,SRR16297786,SRR16297787,SRR16297788,SRR16297789,SRR16297790,SRR16297791,SRR16297792,SRR16297793,SRR16297794,SRR16297795,SRR16297796,SRR16297797,SRR16297798,SRR16297799,SRR16297800,SRR16297801,SRR16297802,SRR16297803
hsa-miR-29a-3p,36070.0,64415.0,51893.0,70879.0,64762.0,22434.0,40275.0,51553.0,61384.0,27551.0,87173.0,52740.0,23185.0,23658.0,21514.0,24558.0,28849.0,20579.0,17568.0,64347.0,41992.0
hsa-miR-29a-5p,13.0,136.0,97.0,92.0,39.0,97.0,107.0,44.0,111.0,8.0,110.0,42.0,22.0,4.0,18.0,24.0,12.0,26.0,25.0,15.0,57.0
hsa-miR-29b-1-5p,2.0,91.0,30.0,96.0,71.0,52.0,50.0,76.0,113.0,105.0,100.0,99.0,63.0,27.0,112.0,7.0,43.0,75.0,24.0,137.0,57.0
hsa-miR-29b-2-5p,355.0,625.0,658.0,464.0,614.0,356.0,170.0,236.0,277.0,368.0,382.0,288.0,135.0,127.0,293.0,269.0,312.0,306.0,121.0,798.0,306.0
hsa-miR-29b-3p,2252.0,2683.0,1783.0,2849.0,2250.0,985.0,2274.0,2451.0,2626.0,1525.0,4036.0,1702.0,1000.0,1095.0,709.0,952.0,1103.0,751.0,1255.0,2483.0,1567.0
hsa-miR-29c-3p,4481.0,5936.0,4384.0,5666.0,8010.0,3441.0,5313.0,5864.0,7576.0,5363.0,9406.0,4417.0,2125.0,2329.0,2534.0,2863.0,4137.0,2139.0,2493.0,7767.0,4053.0
hsa-miR-29c-5p,226.0,277.0,369.0,371.0,359.0,231.0,298.0,352.0,376.0,259.0,402.0,303.0,290.0,156.0,168.0,227.0,353.0,116.0,107.0,620.0,279.0
hsa-miR-301a-3p,246.0,512.0,891.0,478.0,552.0,277.0,316.0,284.0,255.0,384.0,245.0,292.0,544.0,109.0,314.0,133.0,419.0,513.0,213.0,2397.0,575.0
hsa-miR-301a-5p,32.0,104.0,164.0,227.0,138.0,71.0,22.0,71.0,58.0,48.0,83.0,54.0,38.0,14.0,102.0,110.0,104.0,68.0,53.0,469.0,106.0
hsa-miR-301b-3p,11.0,19.0,66.0,37.0,47.0,49.0,16.0,19.0,22.0,32.0,10.0,28.0,40.0,18.0,16.0,0.0,38.0,26.0,0.0,140.0,15.0
hsa-miR-301b-5p,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,2.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-302a-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302b-3p,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
hsa-miR-302c-5p,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-3p,2.0,19.0,17.0,28.0,18.0,19.0,26.0,59.0,0.0,17.0,58.0,8.0,3.0,19.0,11.0,0.0,42.0,0.0,0.0,33.0,24.0
hsa-miR-3064-5p,0.0,23.0,29.0,9.0,11.0,22.0,0.0,25.0,19.0,12.0,21.0,0.0,59.0,35.0,19.0,0.0,61.0,14.0,0.0,77.0,13.0
hsa-miR-3065-3p,0.0,0.0,9.0,25.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,18.0,34.0,11.0,0.0,0.0,7.0,0.0,0.0,59.0,22.0
hsa-miR-3065-5p,56.0,122.0,89.0,70.0,12.0,72.0,44.0,28.0,19.0,6.0,35.0,64.0,19.0,12.0,36.0,34.0,14.0,42.0,10.0,212.0,50.0
hsa-miR-3074-3p,38.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,34.0,30.0,1.0,0.0,23.0,18.0,1.0,0.0,13.0,0.0
hsa-miR-3085-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,12.0
hsa-miR-3085-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,2493.0,2342.0,2476.0,4186.0,3576.0,1029.0,2263.0,2850.0,3329.0,1051.0,2901.0,2284.0,1225.0,948.0,994.0,680.0,1573.0,747.0,1038.0,2660.0,2086.0
hsa-miR-30a-5p,74970.0,70222.0,68151.0,107352.0,92024.0,22355.0,62257.0,77868.0,88248.0,34985.0,88111.0,67050.0,36870.0,31522.0,30539.0,29165.0,43334.0,18419.0,37967.0,63724.0,62086.0
hsa-miR-30b-3p,197.0,325.0,336.0,257.0,203.0,167.0,124.0,128.0,154.0,113.0,81.0,153.0,221.0,64.0,80.0,152.0,132.0,127.0,45.0,600.0,195.0
hsa-miR-30b-5p,26278.0,24728.0,31301.0,42485.0,34310.0,20593.0,27304.0,31823.0,34509.0,18943.0,38279.0,28170.0,21856.0,13590.0,13751.0,18136.0,32579.0,15013.0,12381.0,63263.0,29355.0
hsa-miR-30c-1-3p,157.0,392.0,421.0,245.0,312.0,148.0,85.0,137.0,124.0,147.0,116.0,141.0,192.0,33.0,40.0,15.0,195.0,124.0,45.0,556.0,263.0
hsa-miR-30c-2-3p,225.0,289.0,258.0,227.0,208.0,127.0,160.0,162.0,277.0,150.0,182.0,151.0,136.0,38.0,48.0,126.0,151.0,47.0,142.0,156.0,154.0
hsa-miR-30c-5p,107749.0,84160.0,97247.0,125751.0,129829.0,54855.0,99454.0,103654.0,123491.0,55847.0,107134.0,58124.0,96522.0,31330.0,69748.0,75691.0,123255.0,66130.0,48674.0,197035.0,88404.0
hsa-miR-30d-3p,198.0,365.0,547.0,371.0,355.0,176.0,121.0,149.0,138.0,263.0,179.0,145.0,203.0,83.0,227.0,153.0,178.0,135.0,51.0,962.0,322.0
hsa-miR-30d-5p,194154.0,144799.0,270288.0,238213.0,305235.0,96179.0,108148.0,158731.0,202498.0,112727.0,179882.0,158184.0,232350.0,76438.0,154292.0,156268.0,227897.0,112758.0,76294.0,435978.0,208687.0
hsa-miR-30e-3p,2336.0,3824.0,4390.0,4868.0,5049.0,1689.0,2026.0,2256.0,3452.0,1312.0,3680.0,2472.0,2310.0,1014.0,1814.0,1156.0,3819.0,1868.0,1368.0,9593.0,3499.0
hsa-miR-30e-5p,128716.0,104430.0,192191.0,148692.0,202951.0,65294.0,91342.0,152498.0,151983.0,104021.0,152973.0,97224.0,152343.0,39525.0,91204.0,94385.0,161579.0,104221.0,60373.0,362005.0,137881.0
hsa-miR-31-3p,1.0,20.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-31-5p,533.0,797.0,372.0,510.0,459.0,387.0,356.0,354.0,485.0,178.0,574.0,218.0,126.0,127.0,100.0,114.0,94.0,143.0,94.0,102.0,241.0
hsa-miR-3115,0.0,0.0,8.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,20.0,11.0,0.0,0.0,38.0,25.0
hsa-miR-3116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
hsa-miR-3117-3p,0.0,29.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,32.0,181.0,30.0,119.0,145.0,56.0,0.0,2.0,34.0,49.0,16.0,86.0,36.0,17.0,9.0,3.0,160.0,102.0,7.0,213.0,30.0
hsa-miR-3120-5p,0.0,0.0,1.0,0.0,26.0,0.0,0.0,13.0,0.0,0.0,2.0,37.0,7.0,0.0,0.0,9.0,24.0,29.0,0.0,1.0,0.0
hsa-miR-3121-3p,0.0,0.0,6.0,11.0,4.0,0.0,0.0,0.0,12.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-3122,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3123,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,53.0,18.0,43.0,2.0,19.0,0.0,0.0,47.0,41.0,0.0,13.0,30.0,35.0,0.0,0.0,67.0,66.0,49.0,14.0,48.0,58.0
hsa-miR-3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,48.0,33.0,0.0,28.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,15.0,0.0
hsa-miR-3127-5p,16.0,14.0,35.0,0.0,27.0,0.0,0.0,14.0,10.0,0.0,22.0,14.0,21.0,0.0,16.0,0.0,14.0,0.0,0.0,15.0,0.0
hsa-miR-3128,0.0,0.0,19.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0,0.0
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,32.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,0.0,4.0,17.0,18.0,2.0,9.0,19.0,7.0,0.0,0.0,14.0,13.0
hsa-miR-3130-5p,7.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
hsa-miR-3133,0.0,27.0,4.0,12.0,14.0,0.0,0.0,0.0,9.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,14.0
hsa-miR-3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
hsa-miR-3135a,29.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,8.0,11.0,0.0,0.0,22.0,17.0,0.0,0.0,11.0,0.0
hsa-miR-3136-5p,41.0,0.0,9.0,23.0,26.0,30.0,0.0,17.0,9.0,0.0,16.0,9.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,50.0,36.0
hsa-miR-3138,0.0,0.0,2.0,0.0,9.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0
hsa-miR-3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,13.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
hsa-miR-3140-3p,54.0,47.0,15.0,3.0,67.0,0.0,0.0,47.0,63.0,0.0,40.0,12.0,65.0,12.0,17.0,20.0,29.0,0.0,0.0,69.0,12.0
hsa-miR-3140-5p,18.0,0.0,0.0,10.0,0.0,6.0,0.0,22.0,0.0,0.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,266.0,43.0,173.0,279.0,540.0,69.0,119.0,295.0,273.0,48.0,267.0,71.0,185.0,5.0,149.0,57.0,150.0,65.0,116.0,224.0,92.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,27.0,0.0
hsa-miR-3144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,7.0,17.0,10.0,0.0,28.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-3p,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0
hsa-miR-3150a-5p,0.0,0.0,0.0,20.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,14.0
hsa-miR-3150b-3p,0.0,23.0,23.0,0.0,11.0,23.0,0.0,0.0,12.0,26.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3150b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-3151-5p,22.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,6.0,0.0,27.0,3.0,0.0,0.0,0.0,6.0
hsa-miR-3152-5p,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0
hsa-miR-3154,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,16.0,0.0,38.0,0.0,0.0,0.0,4.0,18.0
hsa-miR-3155a,0.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,34.0,55.0,37.0,34.0,0.0,0.0,23.0,39.0,0.0,19.0,21.0,25.0,8.0,11.0,18.0,14.0,16.0,19.0,36.0,37.0
hsa-miR-3157-5p,15.0,16.0,53.0,21.0,18.0,18.0,0.0,66.0,27.0,0.0,13.0,10.0,5.0,5.0,3.0,2.0,14.0,7.0,0.0,7.0,12.0
hsa-miR-3158-3p,613.0,57.0,172.0,3.0,51.0,0.0,162.0,41.0,251.0,427.0,182.0,22.0,0.0,32.0,8.0,153.0,90.0,137.0,33.0,30.0,198.0
hsa-miR-3158-5p,23.0,0.0,0.0,0.0,8.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
hsa-miR-3159,0.0,0.0,0.0,0.0,10.0,26.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3160-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,0.0,98.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,28.0,42.0,0.0,0.0,0.0,0.0
hsa-miR-3162-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,31.0,0.0,3.0,0.0,45.0,0.0,16.0,9.0,12.0,0.0,6.0,8.0,20.0,5.0,0.0,34.0,2.0,0.0,0.0,0.0,38.0
hsa-miR-3164,0.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
hsa-miR-3165,17.0,0.0,15.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,0.0,14.0,0.0
hsa-miR-3166,0.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0
hsa-miR-3170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.0,0.0,2.0,22.0,20.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,13.0
hsa-miR-3173-5p,156.0,114.0,29.0,109.0,126.0,27.0,61.0,53.0,39.0,35.0,66.0,65.0,100.0,25.0,49.0,54.0,74.0,22.0,12.0,79.0,83.0
hsa-miR-3174,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,54.0,16.0,0.0,0.0,9.0,42.0,0.0,20.0,0.0
hsa-miR-3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3176,25.0,0.0,24.0,31.0,9.0,98.0,40.0,46.0,33.0,21.0,22.0,19.0,26.0,1.0,72.0,38.0,30.0,0.0,8.0,50.0,43.0
hsa-miR-3177-3p,36.0,32.0,105.0,86.0,71.0,93.0,17.0,28.0,7.0,51.0,38.0,87.0,73.0,21.0,59.0,31.0,50.0,27.0,0.0,100.0,67.0
hsa-miR-3177-5p,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,24.0,77.0,28.0,45.0,15.0,45.0,87.0,37.0,36.0,30.0,38.0,6.0,10.0,21.0,173.0,239.0,9.0,21.0,35.0,22.0,28.0
hsa-miR-3179,35.0,0.0,27.0,7.0,50.0,0.0,0.0,5.0,16.0,26.0,22.0,9.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,44.0
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0
hsa-miR-3180-3p,13.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0
hsa-miR-3180-5p,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
hsa-miR-3181,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-3182,9.0,16.0,8.0,34.0,4.0,43.0,13.0,2.0,2.0,17.0,4.0,1.0,1.0,3.0,0.0,6.0,2.0,4.0,2.0,18.0,15.0
hsa-miR-3183,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0
hsa-miR-3184-5p,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3186-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
hsa-miR-3186-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3187-3p,82.0,0.0,64.0,48.0,70.0,65.0,0.0,36.0,22.0,195.0,51.0,12.0,9.0,14.0,54.0,13.0,56.0,13.0,0.0,54.0,0.0
hsa-miR-3187-5p,0.0,0.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
hsa-miR-3188,25.0,32.0,12.0,0.0,21.0,0.0,0.0,11.0,0.0,40.0,11.0,13.0,17.0,15.0,7.0,32.0,0.0,0.0,12.0,3.0,0.0
hsa-miR-3190-3p,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,10.0
hsa-miR-3190-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3191-3p,0.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0
hsa-miR-3191-5p,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0
hsa-miR-3194-3p,11.0,25.0,2.0,19.0,26.0,0.0,0.0,0.0,10.0,0.0,12.0,12.0,0.0,13.0,0.0,29.0,0.0,8.0,0.0,30.0,0.0
hsa-miR-3194-5p,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
hsa-miR-3195,4.0,5.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,22.0
hsa-miR-3196,3.0,12.0,4.0,29.0,12.0,11.0,3.0,13.0,3.0,17.0,3.0,14.0,8.0,1.0,14.0,12.0,1.0,4.0,1.0,19.0,11.0
hsa-miR-3198,0.0,0.0,30.0,4.0,31.0,21.0,16.0,0.0,0.0,0.0,4.0,0.0,65.0,0.0,15.0,0.0,10.0,7.0,0.0,4.0,0.0
hsa-miR-3199,0.0,13.0,20.0,20.0,0.0,0.0,19.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,72.0,62.0,62.0,199.0,132.0,13.0,47.0,155.0,100.0,13.0,152.0,76.0,87.0,45.0,48.0,66.0,166.0,50.0,35.0,400.0,27.0
hsa-miR-32-5p,1501.0,767.0,996.0,1657.0,1477.0,665.0,1592.0,1941.0,1777.0,875.0,2059.0,695.0,792.0,398.0,818.0,654.0,735.0,590.0,795.0,1884.0,755.0
hsa-miR-3200-3p,205.0,36.0,102.0,152.0,349.0,178.0,107.0,149.0,227.0,394.0,220.0,97.0,137.0,110.0,72.0,8.0,93.0,37.0,39.0,49.0,96.0
hsa-miR-3200-5p,138.0,25.0,99.0,59.0,140.0,55.0,40.0,81.0,145.0,199.0,125.0,93.0,43.0,41.0,11.0,25.0,79.0,11.0,29.0,36.0,22.0
hsa-miR-3202,0.0,17.0,0.0,20.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,16.0
hsa-miR-320a-3p,249388.0,337432.0,378753.0,164542.0,286416.0,439062.0,83764.0,121222.0,190684.0,363539.0,156100.0,134127.0,183411.0,71646.0,205614.0,181609.0,139161.0,60675.0,58154.0,230307.0,150838.0
hsa-miR-320a-5p,4.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320b,4159.0,5424.0,4138.0,1372.0,1589.0,2331.0,2108.0,1150.0,1485.0,5216.0,2770.0,2853.0,1024.0,560.0,1094.0,1760.0,2537.0,1230.0,1863.0,2389.0,2151.0
hsa-miR-320c,928.0,1007.0,809.0,507.0,608.0,1168.0,111.0,287.0,200.0,734.0,280.0,230.0,227.0,127.0,93.0,196.0,98.0,261.0,90.0,365.0,688.0
hsa-miR-320d,174.0,63.0,115.0,303.0,445.0,590.0,129.0,78.0,270.0,125.0,74.0,114.0,119.0,54.0,177.0,269.0,83.0,49.0,139.0,295.0,64.0
hsa-miR-320e,3.0,24.0,4.0,0.0,87.0,51.0,0.0,9.0,1.0,0.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
hsa-miR-323a-3p,153.0,244.0,983.0,791.0,1837.0,537.0,199.0,351.0,324.0,24.0,71.0,160.0,1151.0,212.0,894.0,727.0,1058.0,930.0,83.0,884.0,666.0
hsa-miR-323a-5p,0.0,0.0,35.0,41.0,11.0,20.0,0.0,7.0,0.0,0.0,3.0,0.0,3.0,4.0,45.0,0.0,9.0,32.0,0.0,19.0,22.0
hsa-miR-323b-3p,188.0,225.0,1172.0,658.0,1484.0,515.0,260.0,233.0,290.0,17.0,45.0,248.0,647.0,175.0,705.0,710.0,636.0,625.0,33.0,627.0,1761.0
hsa-miR-323b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
hsa-miR-324-3p,187.0,182.0,271.0,204.0,317.0,299.0,125.0,163.0,201.0,257.0,158.0,185.0,242.0,36.0,152.0,175.0,96.0,69.0,94.0,184.0,167.0
hsa-miR-324-5p,823.0,843.0,1473.0,818.0,1341.0,1561.0,628.0,798.0,659.0,1445.0,650.0,766.0,897.0,478.0,794.0,1036.0,778.0,603.0,411.0,2335.0,1403.0
hsa-miR-326,114.0,314.0,392.0,224.0,200.0,621.0,42.0,61.0,63.0,186.0,99.0,190.0,134.0,127.0,409.0,624.0,207.0,200.0,24.0,558.0,285.0
hsa-miR-328-3p,1496.0,2191.0,2918.0,2041.0,2556.0,2741.0,1172.0,769.0,1127.0,1739.0,748.0,1170.0,2175.0,632.0,1647.0,1868.0,3062.0,2923.0,609.0,6870.0,2573.0
