miRNA,SRR13648489,SRR13648490,SRR13648491,SRR13648492,SRR13648493,SRR13648494,SRR13648495,SRR13648496,SRR13648497,SRR13648498,SRR13648499,SRR13648500,SRR13648501,SRR13648502,SRR13648503,SRR16312949,SRR16312950,SRR16312951,SRR16312952,SRR16312953,SRR16312954,SRR16312955,SRR16312956,SRR16312957,SRR16312958
hsa-miR-30e-3p,113.37,47.41,190.88,135.92,52.47,142.6,42.59,588.92,234.04,230.98,75.72,21.75,44.47,0.43,98.88,392.42,132.65,6.85,1.01,9.99,0.0,0.22,50.66,3.85,16.55
hsa-miR-30e-5p,435.18,815.86,503.35,1488.42,773.12,1282.16,409.62,621.28,564.29,628.74,747.66,197.38,634.67,3.99,1327.75,2686.73,1378.22,246.42,3.46,109.1,25.47,0.11,1026.54,9.8,502.06
hsa-miR-31-3p,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-31-5p,0.1,0.52,0.93,0.52,0.22,2.1,0.0,0.66,0.1,0.3,2.99,12.9,0.74,0.0,0.0,0.24,1.91,0.22,0.58,0.0,0.0,0.0,7.82,1.4,0.0
hsa-miR-3115,0.0,0.0,0.31,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,1.94,0.52,3.21,1.63,1.42,1.63,2.58,0.0,3.26,11.96,0.9,0.12,2.55,0.0,2.55,1.8,6.3,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-5p,1.84,0.0,14.4,0.0,0.33,0.58,1.23,0.0,1.73,2.51,0.4,0.0,1.59,0.0,1.48,0.84,2.39,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3121-3p,1.33,0.52,1.24,0.52,0.11,0.23,0.0,0.55,0.92,0.2,0.4,0.0,0.0,0.0,0.0,1.68,0.57,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0
hsa-miR-3122,0.0,0.39,0.52,0.26,0.0,0.35,0.0,0.22,0.2,0.3,1.2,2.99,1.59,0.0,0.0,1.32,0.57,1.44,0.0,0.0,0.0,0.0,0.0,0.0,2.45
hsa-miR-3124-5p,1.23,4.91,3.42,4.21,1.42,1.28,2.35,1.42,1.83,1.91,3.99,0.48,6.37,0.0,1.61,5.04,6.11,2.76,0.0,8.64,1.67,0.0,13.34,0.0,7.58
hsa-miR-3125,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3126-5p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,1.29,2.17,0.0,0.22,1.63,0.0,0.0,1.43,0.8,1.2,0.0,1.49,0.0,2.68,0.12,1.72,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0
hsa-miR-3127-5p,3.07,1.42,1.76,1.37,1.31,1.75,1.79,0.98,1.22,0.9,0.5,0.12,2.02,0.0,0.94,2.04,1.24,1.77,0.0,0.0,0.0,0.0,3.21,0.0,1.17
hsa-miR-3128,0.1,0.0,0.0,0.34,0.55,0.35,0.0,0.0,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,0.22,0.93,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,0.61,1.29,1.66,1.12,1.97,4.55,0.0,0.0,0.31,0.6,0.4,0.0,0.0,0.0,0.67,1.2,0.0,1.55,0.0,0.0,0.0,0.0,10.52,0.0,0.0
hsa-miR-3130-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-3132,0.0,0.0,0.1,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3133,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3134,0.0,0.0,0.41,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.0,3.62,1.55,0.69,0.0,0.12,0.11,2.3,0.61,0.3,0.2,0.0,0.0,0.0,2.28,1.2,1.05,0.66,0.0,0.0,0.0,0.0,0.64,0.0,0.0
hsa-miR-3136-5p,0.0,0.52,0.1,0.43,0.55,0.7,0.78,0.11,0.1,0.5,0.0,0.0,0.0,0.0,0.13,0.84,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3137,0.1,0.39,0.31,0.0,0.0,0.47,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.94,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,1.53,1.94,0.62,0.52,1.53,0.58,1.12,0.66,4.28,0.8,1.8,0.0,1.27,0.0,0.27,0.24,2.96,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.12
hsa-miR-3140-5p,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3141,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,3.5
hsa-miR-3142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,2.45,1.55,0.52,2.23,1.09,2.45,0.0,0.66,1.63,0.8,0.4,0.0,0.0,0.0,0.13,2.76,2.67,0.0,0.0,0.0,0.0,0.0,0.64,0.18,0.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,1.12,1.16,0.93,0.34,0.77,0.58,0.0,0.11,1.12,0.7,0.7,0.0,0.96,0.0,0.27,0.36,0.1,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0
hsa-miR-3149,0.0,0.0,0.31,0.0,0.44,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-3p,0.0,0.0,0.0,0.09,0.0,0.12,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-3150a-5p,1.33,0.65,3.42,0.0,0.33,0.23,0.56,0.22,0.61,1.11,0.5,0.0,1.38,0.0,0.54,8.88,0.86,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0
hsa-miR-3150b-3p,1.74,8.53,4.04,7.22,0.98,1.28,6.72,0.22,0.31,0.5,2.1,0.12,4.35,0.14,0.4,2.64,6.2,0.88,0.0,67.8,0.09,0.0,9.62,0.0,50.36
hsa-miR-3150b-5p,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0
hsa-miR-3151-5p,0.0,0.13,0.0,0.0,0.0,0.0,0.67,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3152-5p,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,4.68,0.95,2.21,0.0,3.03,0.0,0.0,0.0,0.0,5.13
hsa-miR-3155a,0.0,0.0,0.0,0.17,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.22,0.0,5.72,0.0,0.0,0.0,0.0,0.47
hsa-miR-3155b,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
hsa-miR-3156-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,2.04,4.0,1.14,2.15,0.55,2.8,0.0,0.77,0.2,1.61,2.29,0.0,2.55,0.0,1.48,10.19,1.72,1.55,0.0,0.0,0.0,0.0,1.15,0.0,0.35
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.55,0.0,0.0,0.0,0.0,1.67,0.0,0.0
hsa-miR-3158-3p,68.49,27.51,274.88,10.91,35.42,101.68,3.81,20.99,25.25,47.42,107.05,23.18,270.64,0.0,203.0,212.4,19.66,278.55,0.0,0.11,18.18,0.0,1.41,0.0,1.75
hsa-miR-3158-5p,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-3160-3p,0.31,0.26,1.24,0.43,0.33,0.12,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-3160-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,0.78,0.0,0.43,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,1.02,0.52,0.0,0.0,0.0,0.35,0.0,1.31,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.72,1.55,0.93,0.43,0.87,0.7,1.01,0.22,0.71,1.11,0.4,0.0,0.0,0.0,0.4,0.0,1.05,0.77,0.0,0.0,0.0,0.0,0.38,0.0,0.58
hsa-miR-3165,0.0,0.0,0.21,0.0,0.0,0.12,0.0,0.11,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
hsa-miR-3166,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.41,0.1,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.11,7.06,0.56,1.23,0.11,0.0,8.58,0.0
hsa-miR-3170,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.1,0.52,0.0,0.09,0.0,0.12,0.0,0.22,0.2,0.0,0.1,0.0,0.21,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,6.95,0.0,1.35,0.52,2.84,3.38,0.67,0.98,1.02,0.7,0.5,0.48,0.85,0.0,12.21,12.35,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38
hsa-miR-3174,2.04,0.9,0.0,0.09,0.0,0.0,0.0,0.0,0.92,0.4,0.0,0.12,0.21,0.0,0.0,1.44,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,0.1,0.9,0.31,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.85,0.0,0.0,0.84,0.1,0.0,0.0,0.0,0.0,0.0,1.15,0.0,1.98
hsa-miR-3176,0.2,1.42,2.49,2.15,1.53,2.33,3.81,0.55,0.31,3.22,2.59,0.0,2.65,0.0,1.34,1.44,1.43,1.32,0.0,4.6,0.0,0.0,9.23,0.0,0.58
hsa-miR-3177-3p,5.01,4.26,13.46,17.44,4.26,2.92,4.93,0.77,8.04,9.04,3.29,0.0,5.41,0.0,9.93,13.79,17.08,39.08,0.0,9.2,0.0,0.0,19.37,0.18,49.31
hsa-miR-3178,0.0,0.0,0.0,1.12,0.0,2.57,3.81,0.11,0.1,0.0,0.5,4.42,9.76,0.0,0.54,1.44,2.1,1.44,0.14,6.73,26.88,0.11,102.09,0.53,0.23
hsa-miR-3179,1.43,0.65,0.21,0.17,0.0,1.28,0.22,0.44,1.73,0.4,0.1,0.0,0.0,0.0,4.16,4.08,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180,0.31,5.55,1.04,0.34,1.42,0.12,0.0,0.33,2.14,22.0,1.4,9.8,0.0,1.71,0.81,1.92,0.0,3.64,0.0,33.67,14.49,0.0,3.59,0.0,8.39
hsa-miR-3180-3p,0.72,5.43,0.62,0.0,3.28,1.17,10.98,0.0,4.58,54.05,6.68,13.02,4.78,52.15,0.81,0.0,1.72,0.55,0.0,21.21,124.99,0.0,38.48,0.0,5.01
hsa-miR-3180-5p,0.2,0.65,1.55,0.0,0.33,0.12,0.67,0.11,0.92,1.41,0.6,0.0,0.0,0.0,1.21,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3181,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
hsa-miR-3182,0.0,0.52,0.52,2.92,0.0,0.93,3.14,0.11,0.0,2.21,1.2,14.82,5.62,0.0,4.83,0.0,1.34,0.88,0.14,0.0,10.36,0.0,4.75,0.35,0.0
hsa-miR-3183,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3184-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3184-5p,0.1,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3186-3p,0.0,0.26,0.0,0.69,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,1.68,0.0,0.77,0.0,3.59,0.0,0.0,0.0,0.0,0.23
hsa-miR-3186-5p,0.2,0.0,0.0,0.34,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.54,8.16,0.1,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.58
hsa-miR-3187-3p,0.61,3.75,2.69,1.12,2.95,6.3,5.04,0.87,1.83,1.71,5.59,15.05,6.47,0.0,3.76,3.0,3.44,2.54,0.0,0.0,0.0,0.0,4.62,0.0,2.56
hsa-miR-3187-5p,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.27,0.96,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,2.68
hsa-miR-3188,0.61,1.29,0.83,0.43,0.33,0.0,2.24,0.0,0.0,0.2,0.5,0.12,0.11,0.0,0.94,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
hsa-miR-3190-3p,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.41,0.1,0.8,0.0,0.0,0.0,0.0,0.12,0.29,0.22,0.0,0.0,0.0,0.0,1.28,0.0,0.47
hsa-miR-3190-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3191-3p,0.0,0.0,1.04,0.17,0.0,0.82,0.0,0.0,0.51,0.9,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3191-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.41,1.03,0.0,0.0,0.0,0.0,0.0,0.33,0.31,0.9,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3194-3p,0.0,1.03,0.31,0.0,0.0,1.17,0.56,0.0,0.0,0.7,0.9,0.0,1.06,0.0,0.4,0.0,0.67,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.82
hsa-miR-3195,0.0,0.26,0.1,0.0,0.0,0.35,3.47,0.33,0.0,0.1,0.7,0.12,2.87,0.0,0.67,0.0,0.38,0.0,0.14,2.36,1.76,0.0,0.77,0.35,0.0
hsa-miR-3196,0.0,0.0,0.41,0.77,0.22,0.82,1.91,2.19,0.0,0.2,0.2,0.84,3.18,0.43,1.48,1.2,0.57,0.66,0.14,1.57,0.0,0.11,0.9,0.18,3.26
hsa-miR-3197,1.12,0.65,0.41,0.0,1.64,0.7,0.45,0.0,0.31,0.1,0.7,35.01,0.0,0.0,0.0,0.0,0.0,10.16,0.0,3.03,0.0,0.0,5.51,0.0,0.0
hsa-miR-3198,0.41,1.81,1.14,3.26,0.22,0.47,1.01,4.16,1.22,1.21,0.2,13.38,2.02,30.06,2.55,4.2,1.05,12.37,0.0,22.56,0.79,0.0,2.69,0.0,42.31
hsa-miR-3199,0.72,1.03,0.72,0.26,0.55,1.05,0.67,0.22,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,0.1,1.42,2.38,2.66,0.77,3.26,0.9,2.84,2.85,2.11,1.4,0.12,0.0,0.0,0.54,5.16,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
hsa-miR-32-5p,7.77,34.1,17.4,150.78,12.9,51.42,9.19,9.29,12.93,42.3,32.92,0.24,2.44,0.0,57.96,134.92,71.1,5.63,0.43,0.0,0.0,0.0,22.32,1.05,14.1
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.13,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3200-5p,0.31,1.42,0.0,0.43,0.0,0.47,0.0,0.22,0.51,0.2,0.0,0.0,0.74,0.0,1.07,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-320a-3p,10727.95,76784.01,26760.61,8628.37,25613.95,18010.09,63884.18,3074.48,12742.87,15990.86,24171.07,200662.78,73924.5,167030.42,20940.55,15785.66,24876.12,55134.03,1283.4,287175.02,329211.04,9087.26,64792.32,45758.31,112417.09
hsa-miR-320a-5p,0.0,0.0,0.21,1.29,0.11,0.0,0.22,0.33,0.0,0.0,0.0,0.12,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
hsa-miR-320b,2565.29,6778.92,1548.17,269.01,1938.22,3800.55,4487.42,344.1,1554.43,2986.24,4090.5,62482.92,18285.47,29346.41,1750.93,1517.63,2879.84,8433.21,426.93,34330.52,24945.59,401.74,21185.83,15188.23,7586.52
hsa-miR-320c,358.0,2322.55,1034.46,160.15,1146.08,1547.9,2187.39,68.99,181.92,397.66,797.85,26195.04,16440.47,11343.12,147.45,195.01,511.23,1065.19,327.37,6584.72,23173.89,78.7,13057.04,4804.71,1678.59
hsa-miR-320d,227.15,152.17,55.2,54.99,242.0,145.52,269.75,28.98,209.0,686.81,473.8,7175.25,976.73,656.7,44.54,57.93,41.61,424.62,35.88,610.73,5564.73,8.37,748.1,1624.21,286.06
hsa-miR-320e,33.43,42.24,21.75,20.28,38.59,144.94,36.54,2.84,5.19,14.27,15.46,157.59,260.02,22.65,1.48,3.48,8.3,20.65,0.14,158.6,215.63,0.22,142.49,82.8,9.79
hsa-miR-323a-3p,4.91,6.98,6.11,5.33,3.39,3.61,0.67,10.82,13.95,2.01,2.89,0.84,8.92,0.0,2.15,4.44,15.27,0.0,0.0,0.0,0.0,0.0,5.64,0.0,0.0
hsa-miR-323a-5p,0.0,1.81,0.93,0.17,0.0,0.0,0.56,0.0,0.0,0.0,0.0,4.06,0.21,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
hsa-miR-323b-3p,7.56,3.88,30.97,2.49,2.51,1.17,7.51,0.77,8.86,1.51,2.99,0.0,5.73,0.0,4.43,3.72,11.17,1.32,0.0,0.0,0.0,0.0,2.57,0.0,0.0
hsa-miR-323b-5p,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,0.26,0.21,1.46,0.0,0.0,1.23,0.0,0.0,0.0,0.4,0.24,0.0,0.0,0.13,0.12,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-5p,0.92,1.81,2.59,3.69,2.4,2.22,1.68,1.09,1.53,1.0,0.9,1.43,3.5,0.0,12.34,1.44,1.53,13.03,0.0,0.0,0.0,0.0,6.16,0.0,24.83
hsa-miR-326,5.21,8.01,25.89,12.8,3.94,14.11,15.91,0.44,2.85,19.39,9.88,7.53,9.66,0.0,8.72,6.72,16.13,59.07,0.0,27.39,0.0,0.0,13.98,0.0,20.28
hsa-miR-328-3p,185.95,255.12,425.26,40.47,201.67,407.64,140.42,81.35,467.78,229.17,165.91,51.02,201.12,0.28,949.79,599.66,390.98,91.08,1.44,29.75,0.35,0.54,130.56,5.6,58.63
hsa-miR-329-3p,0.1,0.9,0.72,0.95,0.11,1.87,0.11,0.66,3.97,0.1,0.8,0.48,0.96,0.0,0.13,2.64,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-5p,0.2,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.64,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,34.04,18.21,66.49,53.7,16.94,19.01,21.74,8.42,64.54,78.37,16.36,9.08,19.1,0.0,58.63,70.16,28.44,66.8,0.0,87.66,0.09,0.0,30.91,0.7,84.28
hsa-miR-330-5p,2.86,16.41,16.26,32.3,3.39,12.71,8.97,3.83,6.72,21.1,11.47,12.19,17.94,0.0,29.52,25.79,10.59,52.99,0.14,36.82,11.24,0.11,52.07,0.53,134.87
hsa-miR-331-3p,0.31,0.13,0.52,0.43,0.11,1.28,0.22,0.98,0.41,2.41,0.7,0.96,0.11,0.0,5.77,4.92,0.48,0.11,0.0,0.0,0.0,0.0,0.13,0.18,0.0
hsa-miR-331-5p,7.67,8.65,5.8,1.8,5.79,8.16,7.62,6.34,12.01,8.04,7.38,0.6,6.58,0.0,12.34,8.52,9.54,0.99,0.0,0.0,0.0,0.0,6.41,0.18,0.0
hsa-miR-335-3p,18.3,5.81,14.81,2.15,10.06,24.02,3.25,32.15,70.96,18.89,5.79,23.06,3.5,0.14,18.78,1.92,11.74,0.0,2.02,0.0,0.0,0.0,0.51,0.88,0.0
