miRNA,SRR10294433,SRR10294434,SRR10294435,SRR10294436
hsa-miR-3178,0.83,0.3,0.22,0.26
hsa-miR-3179,0.12,0.0,0.0,0.53
hsa-miR-3182,3.22,0.59,0.65,3.68
hsa-miR-3187-3p,0.12,0.15,0.43,0.0
hsa-miR-3189-3p,0.0,0.0,0.43,0.0
hsa-miR-3194-3p,0.0,0.0,0.0,0.26
hsa-miR-3195,1.31,7.28,0.65,4.99
hsa-miR-3196,0.24,0.15,0.0,0.26
hsa-miR-32-3p,0.0,0.15,0.0,1.05
hsa-miR-32-5p,1.07,1.93,0.43,3.15
hsa-miR-3200-3p,0.12,0.15,0.0,0.0
hsa-miR-320a-3p,10.25,15.15,10.43,35.18
hsa-miR-320a-5p,1.07,15.6,0.65,12.34
hsa-miR-320b,3.22,13.96,4.56,12.6
hsa-miR-320c,6.2,5.35,4.56,7.61
hsa-miR-320d,0.48,5.2,2.83,1.05
hsa-miR-320e,0.36,0.45,1.09,1.05
hsa-miR-323a-3p,4.17,3.27,0.22,2.89
hsa-miR-323a-5p,0.0,0.0,0.0,0.53
hsa-miR-323b-3p,0.6,0.3,0.0,0.53
hsa-miR-324-3p,0.12,0.45,0.0,0.26
hsa-miR-324-5p,0.48,0.3,0.0,2.36
hsa-miR-326,0.0,0.3,0.43,0.0
hsa-miR-328-3p,1.43,1.04,0.0,1.05
hsa-miR-329-3p,1.31,1.78,0.0,1.31
hsa-miR-330-3p,0.12,0.74,0.43,2.1
hsa-miR-330-5p,0.0,0.15,0.65,0.53
hsa-miR-331-3p,0.0,0.15,0.0,0.26
hsa-miR-331-5p,0.12,0.45,0.65,0.26
hsa-miR-335-3p,0.71,0.59,0.22,1.58
hsa-miR-335-5p,0.36,0.15,0.0,0.79
hsa-miR-337-3p,0.12,0.45,0.0,0.53
hsa-miR-338-3p,0.0,0.15,0.0,0.53
hsa-miR-338-5p,0.12,1.63,0.0,1.31
hsa-miR-339-3p,0.6,0.89,0.87,2.1
hsa-miR-339-5p,2.86,1.78,0.22,2.63
hsa-miR-33a-3p,0.12,0.0,0.0,1.05
hsa-miR-33b-5p,0.12,0.0,0.0,0.53
hsa-miR-340-3p,0.24,0.0,0.0,0.0
hsa-miR-340-5p,2.62,3.12,1.96,5.78
hsa-miR-342-3p,0.24,1.63,0.0,0.79
hsa-miR-342-5p,0.12,0.3,0.43,0.26
hsa-miR-345-3p,0.12,0.0,0.0,0.0
hsa-miR-345-5p,1.31,1.49,0.22,2.1
hsa-miR-34a-5p,0.24,0.45,0.43,0.79
hsa-miR-34c-5p,0.12,0.0,0.0,0.0
hsa-miR-3609,0.48,0.3,0.65,0.0
hsa-miR-361-3p,2.74,1.34,0.65,4.73
hsa-miR-361-5p,1.43,1.19,0.0,1.58
hsa-miR-3613-5p,0.6,0.3,0.0,0.53
hsa-miR-3614-3p,0.0,0.15,0.0,0.0
hsa-miR-3614-5p,0.24,0.15,0.22,0.53
hsa-miR-3615,1.07,0.59,0.43,2.1
hsa-miR-362-5p,0.12,0.0,0.0,0.0
hsa-miR-363-3p,1.91,2.08,2.61,2.36
hsa-miR-363-5p,0.0,0.0,0.0,0.26
hsa-miR-3648,0.36,0.59,0.65,0.26
hsa-miR-3654,0.12,0.0,0.0,0.0
hsa-miR-365a-3p,0.95,1.34,0.0,2.89
hsa-miR-365a-5p,0.12,0.74,0.0,0.53
hsa-miR-365b-3p,0.12,0.89,0.0,0.0
hsa-miR-365b-5p,0.12,0.0,0.0,0.26
hsa-miR-3660,0.0,0.3,0.0,0.0
hsa-miR-3661,0.0,0.0,0.0,0.26
hsa-miR-3665,26.33,18.86,34.55,55.13
hsa-miR-3677-3p,0.12,0.0,0.0,0.26
hsa-miR-3679-5p,0.48,0.0,0.22,0.26
hsa-miR-369-3p,1.55,0.74,0.43,4.73
hsa-miR-369-5p,0.36,0.0,0.0,0.26
hsa-miR-3691-3p,0.0,0.15,0.0,0.0
hsa-miR-3691-5p,0.0,0.15,0.0,0.0
hsa-miR-370-3p,8.46,5.94,0.0,7.61
hsa-miR-371a-3p,0.0,0.15,0.0,0.0
hsa-miR-371a-5p,0.24,0.45,0.43,0.0
hsa-miR-372-3p,2.38,2.67,3.04,2.1
hsa-miR-373-3p,0.12,0.0,0.22,0.0
hsa-miR-374a-3p,0.71,0.59,0.22,2.63
hsa-miR-374a-5p,2.03,3.12,1.52,5.51
hsa-miR-374b-5p,0.24,3.27,0.0,2.63
hsa-miR-375-3p,2.14,2.82,2.83,1.84
hsa-miR-376a-3p,0.12,0.15,0.0,0.53
hsa-miR-376c-3p,0.36,0.15,0.0,0.0
hsa-miR-376c-5p,0.0,0.15,0.0,0.0
hsa-miR-377-5p,0.0,0.0,0.0,0.53
hsa-miR-378a-3p,8.94,7.13,3.26,28.09
hsa-miR-378a-5p,0.12,0.3,0.22,1.31
hsa-miR-378c,0.12,0.74,0.43,1.31
hsa-miR-378d,1.07,0.3,0.87,2.63
hsa-miR-378e,0.0,0.15,0.0,0.79
hsa-miR-379-3p,0.24,0.0,0.0,0.0
hsa-miR-379-5p,3.22,3.56,0.22,2.63
hsa-miR-380-3p,0.24,0.0,0.0,0.0
hsa-miR-381-3p,13.94,9.21,0.22,8.66
hsa-miR-382-3p,0.71,0.3,0.0,0.79
hsa-miR-382-5p,1.19,1.93,0.0,2.36
hsa-miR-3909,0.12,0.3,0.0,0.0
hsa-miR-3917,0.12,0.0,0.0,0.0
hsa-miR-3918,0.0,0.0,0.0,0.26
hsa-miR-3928-3p,0.12,0.0,0.0,0.0
hsa-miR-3929,0.12,0.3,0.0,0.53
hsa-miR-3934-5p,0.0,0.0,0.22,0.0
hsa-miR-3940-3p,0.12,0.0,0.0,0.0
hsa-miR-3944-5p,0.0,0.15,0.0,0.0
hsa-miR-3960,159.53,96.1,393.57,193.76
hsa-miR-409-3p,9.05,8.02,0.22,8.14
hsa-miR-409-5p,0.48,0.15,0.0,0.53
hsa-miR-410-3p,1.67,2.08,0.0,2.63
hsa-miR-411-3p,0.71,0.15,0.0,0.0
hsa-miR-411-5p,1.91,0.45,0.0,0.79
hsa-miR-412-5p,0.24,0.59,0.0,0.26
hsa-miR-421,0.71,0.0,0.0,1.58
hsa-miR-423-3p,10.96,12.18,21.51,17.59
hsa-miR-423-5p,17.75,9.8,7.82,22.58
hsa-miR-424-3p,0.48,2.23,0.0,0.53
hsa-miR-424-5p,0.0,0.3,0.0,0.53
hsa-miR-425-3p,2.86,1.63,0.0,2.89
hsa-miR-425-5p,4.53,7.43,3.04,14.7
hsa-miR-4286,0.36,0.15,0.43,0.0
hsa-miR-429,5.0,3.42,5.0,7.35
hsa-miR-431-3p,0.48,0.15,0.0,0.26
hsa-miR-431-5p,1.19,0.59,0.0,1.58
hsa-miR-432-5p,0.95,1.78,0.0,1.05
hsa-miR-4322,0.0,0.0,0.0,0.26
hsa-miR-4326,0.24,0.0,0.22,1.84
hsa-miR-433-3p,0.95,0.3,0.0,0.0
hsa-miR-4426,0.12,0.0,0.0,0.0
hsa-miR-4429,0.0,0.0,0.0,0.26
hsa-miR-4433b-3p,0.12,0.15,0.0,0.0
hsa-miR-4433b-5p,0.36,0.15,0.22,0.26
hsa-miR-4443,0.83,0.3,0.87,1.58
hsa-miR-4449,0.24,1.04,0.65,0.79
hsa-miR-4466,0.24,1.04,0.65,0.0
hsa-miR-4473,0.12,0.0,0.43,0.53
hsa-miR-4474-3p,0.0,0.3,0.0,0.0
hsa-miR-4485-3p,0.0,0.0,0.0,0.26
hsa-miR-4485-5p,0.0,0.3,0.0,0.0
hsa-miR-4488,4.17,7.57,4.78,7.61
hsa-miR-4490,0.0,0.0,0.0,0.26
hsa-miR-4492,0.36,1.34,0.65,0.79
hsa-miR-4497,8.1,23.02,6.09,9.98
hsa-miR-449a,0.12,0.3,0.0,0.79
hsa-miR-449c-5p,0.0,0.0,0.22,0.0
hsa-miR-4500,0.0,0.3,0.0,0.26
hsa-miR-4505,0.0,0.0,0.0,0.26
hsa-miR-4508,9.17,11.88,11.08,5.51
hsa-miR-450a-1-3p,0.0,0.0,0.0,0.53
hsa-miR-450a-2-3p,0.0,0.15,0.0,0.0
hsa-miR-450a-5p,0.36,0.59,0.22,0.53
hsa-miR-450b-5p,0.83,0.3,0.22,2.63
hsa-miR-4516,8.58,6.98,10.43,14.18
hsa-miR-451a,6.2,162.93,132.35,9.45
hsa-miR-452-3p,0.0,0.74,0.0,1.58
hsa-miR-452-5p,0.12,0.45,0.0,0.79
hsa-miR-4521,0.12,0.15,0.0,0.0
hsa-miR-4523,0.12,0.0,0.0,0.0
hsa-miR-454-3p,0.6,0.45,0.0,1.58
hsa-miR-454-5p,0.36,0.15,0.0,0.53
hsa-miR-455-3p,0.12,0.0,0.0,0.0
hsa-miR-455-5p,0.71,0.74,0.0,1.31
hsa-miR-4650-3p,0.12,0.0,0.0,0.0
hsa-miR-4654,0.0,0.15,0.0,0.0
hsa-miR-4661-3p,0.12,0.0,0.0,0.0
hsa-miR-4664-3p,0.12,0.3,0.0,0.0
hsa-miR-4669,0.24,0.0,0.0,0.26
hsa-miR-4677-3p,0.0,0.15,0.0,0.53
hsa-miR-4689,0.0,0.0,0.0,0.26
hsa-miR-4695-3p,0.0,0.15,0.0,0.0
hsa-miR-4700-5p,0.12,0.0,0.0,0.0
hsa-miR-4705,0.0,0.15,0.0,0.0
hsa-miR-4707-3p,0.24,0.0,0.0,0.0
hsa-miR-4707-5p,0.0,0.0,0.0,0.26
hsa-miR-4710,0.0,0.0,0.0,0.26
hsa-miR-4713-5p,0.12,0.0,0.0,0.26
hsa-miR-4732-3p,0.0,0.0,0.22,0.0
hsa-miR-4734,0.12,0.0,0.0,0.0
hsa-miR-4741,0.12,0.0,0.0,0.26
hsa-miR-4745-5p,0.12,0.0,0.22,0.0
hsa-miR-4746-5p,0.12,0.0,0.0,0.0
hsa-miR-4772-5p,0.12,0.0,0.0,0.0
hsa-miR-4775,0.12,0.0,0.0,0.0
hsa-miR-4791,4.65,2.97,2.61,6.04
hsa-miR-4793-3p,0.0,0.15,0.0,0.0
hsa-miR-4797-5p,0.0,0.15,0.0,0.0
hsa-miR-4802-5p,0.24,0.0,0.0,0.0
hsa-miR-483-3p,0.0,0.0,0.22,0.26
hsa-miR-483-5p,0.12,0.0,0.0,0.26
hsa-miR-484,5.48,4.46,1.09,7.35
hsa-miR-485-3p,0.48,0.0,0.22,0.53
hsa-miR-485-5p,0.24,0.15,0.0,0.79
hsa-miR-486-3p,0.12,0.3,0.43,0.53
hsa-miR-486-5p,9.89,0.74,0.65,9.45
hsa-miR-487a-3p,0.0,0.15,0.0,0.53
hsa-miR-487a-5p,0.0,0.15,0.0,0.26
hsa-miR-487b-3p,2.62,1.63,0.0,1.31
hsa-miR-492,0.0,0.0,0.22,0.0
hsa-miR-493-3p,2.03,1.34,0.43,2.36
hsa-miR-493-5p,4.29,6.09,0.22,6.04
hsa-miR-494-3p,3.1,0.74,0.0,2.89
hsa-miR-495-3p,5.24,1.93,0.65,3.41
hsa-miR-496,0.12,0.0,0.0,0.0
hsa-miR-499a-5p,0.24,0.15,0.0,0.53
hsa-miR-5000-3p,0.0,0.15,0.0,0.0
hsa-miR-5001-3p,0.12,0.0,0.0,0.0
hsa-miR-5001-5p,0.0,0.0,0.0,0.26
hsa-miR-5009-5p,0.24,0.15,0.22,0.53
hsa-miR-500a-3p,0.95,0.74,0.0,0.53
hsa-miR-500a-5p,0.0,0.15,0.0,0.26
hsa-miR-500b-3p,0.0,0.3,0.0,0.0
hsa-miR-501-3p,1.19,0.89,0.0,0.79
hsa-miR-501-5p,0.24,0.15,0.0,0.26
hsa-miR-502-3p,0.71,1.34,0.0,1.58
hsa-miR-503-5p,0.95,1.49,0.0,2.36
hsa-miR-505-3p,1.19,1.49,0.22,1.58
hsa-miR-505-5p,0.0,0.3,0.0,0.26
hsa-miR-5087,0.12,0.0,0.0,0.0
hsa-miR-511-5p,0.0,0.45,0.0,0.0
