miRNA,SRR12332538,SRR12332539,SRR12332540,SRR12332541,SRR12332542,SRR12332543
hsa-let-7a-5p,0.0,36.0,73.0,35.0,50.0,25.0
hsa-let-7b-5p,19.0,56.0,127.0,113.0,73.0,68.0
hsa-let-7c-5p,0.0,1.0,6.0,3.0,4.0,0.0
hsa-let-7d-3p,4.0,0.0,11.0,0.0,0.0,0.0
hsa-let-7d-5p,0.0,0.0,0.0,0.0,0.0,13.0
hsa-let-7f-5p,8.0,0.0,28.0,10.0,17.0,10.0
hsa-let-7g-5p,4.0,26.0,42.0,42.0,11.0,9.0
hsa-let-7i-5p,69.0,131.0,216.0,89.0,131.0,39.0
hsa-miR-100-5p,364.0,1281.0,3048.0,1773.0,1460.0,1168.0
hsa-miR-101-3p,65.0,87.0,281.0,113.0,78.0,44.0
hsa-miR-10395-3p,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-5p,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-10401-3p,3.0,0.0,5.0,0.0,2.0,0.0
hsa-miR-10526-3p,0.0,15.0,4.0,3.0,8.0,9.0
hsa-miR-10527-5p,0.0,0.0,0.0,7.0,1.0,0.0
hsa-miR-106b-3p,40.0,180.0,716.0,245.0,152.0,98.0
hsa-miR-106b-5p,0.0,0.0,0.0,2.0,4.0,5.0
hsa-miR-10a-5p,7.0,16.0,44.0,40.0,23.0,8.0
hsa-miR-10b-5p,12.0,45.0,143.0,23.0,12.0,10.0
hsa-miR-11399,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-1180-3p,11.0,9.0,35.0,6.0,6.0,8.0
hsa-miR-1180-5p,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-12132,0.0,1.0,0.0,1.0,6.0,6.0
hsa-miR-12136,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-122-5p,44.0,641.0,2024.0,148.0,74.0,315.0
hsa-miR-1226-3p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1226-5p,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-1228-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1229-3p,0.0,5.0,0.0,1.0,0.0,0.0
hsa-miR-1236-5p,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-1246,41.0,41.0,347.0,110.0,182.0,104.0
hsa-miR-1247-3p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-125a-3p,0.0,0.0,13.0,0.0,0.0,0.0
hsa-miR-125a-5p,0.0,0.0,3.0,5.0,0.0,2.0
hsa-miR-125b-1-3p,2.0,8.0,23.0,14.0,15.0,12.0
hsa-miR-125b-5p,8.0,14.0,22.0,16.0,5.0,25.0
hsa-miR-126-3p,0.0,4.0,0.0,2.0,0.0,0.0
hsa-miR-1260b,0.0,3.0,0.0,4.0,0.0,5.0
hsa-miR-1262,0.0,0.0,7.0,0.0,0.0,0.0
hsa-miR-1268a,36.0,174.0,305.0,15.0,157.0,129.0
hsa-miR-1268b,76.0,27.0,80.0,383.0,9.0,9.0
hsa-miR-1269a,0.0,5.0,0.0,2.0,1.0,4.0
hsa-miR-1269b,0.0,0.0,7.0,7.0,0.0,0.0
hsa-miR-127-3p,700.0,1677.0,5932.0,2548.0,1170.0,1023.0
hsa-miR-127-5p,4.0,15.0,40.0,32.0,19.0,4.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.0,0.0,3.0
